date,trailingCapitalExpenditure,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyGrossPPE,quarterlyDilutedEPS,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualRepaymentOfDebt,trailingGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,trailingResearchAndDevelopment,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingChangeInAccountPayable,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualTaxProvision,trailingFreeCashFlow,annualInventory,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,annualBasicAverageShares,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCurrentDeferredRevenue,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,annualCashDividendsPaid,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,trailingCashDividendsPaid,trailingSaleOfInvestment,trailingPretaxIncome,annualNonCurrentDeferredRevenue,annualTotalAssets,quarterlyDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualBasicEPS,trailingNetIncome,trailingPurchaseOfInvestment,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualGoodwill,annualSaleOfInvestment,quarterlyBasicEPS,annualCommonStockIssuance,annualStockBasedCompensation,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInventory,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualEbitda,annualOperatingIncome,annualNetPPE,annualDilutedEPS,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingPurchaseOfBusiness,trailingBasicAverageShares,trailingBasicEPS,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,,-1401000000.0,325000000.0,27720000000.0,-0.5,317000000.0,,0.0,38000000.0,,1027000000.0,-13417000000.0,396000000.0,-183000000.0,,183000000.0,105000000.0,,-16000000.0,,3776000000.0,,-334000000.0,,,4983000000.0,,11350000000.0,19000000.0,297000000.0,127000000.0,220000000.0,,540000000.0,228000000.0,511627907.0,75000000.0,-389000000.0,332000000.0,2782000000.0,379000000.0,-10000000.0,,508000000.0,-454000000.0,,397000000.0,-45000000.0,,,5551000000.0,133000000.0,288000000.0,,847000000.0,,1416000000.0,45000000.0,4983000000.0,644000000.0,,710000000.0,148000000.0,1410000000.0,,14303000000.0,-122000000.0,9474000000.0,-192000000.0,-4000000.0,2178000000.0,20199000000.0,-336000000.0,1027000000.0,277000000.0,511627907.0,,-65000000.0,-460000000.0,-65000000.0,-270000000.0,10890000000.0,1816000000.0,220000000.0,744000000.0,-13417000000.0,149000000.0,,,,-52000000.0,959000000.0,-823000000.0,2403000000.0,272000000.0,0.0,-182000000.0,,310000000.0,-254000000.0,-2041000000.0,-351000000.0,966000000.0,,,,,25182000000.0,508000000.0,840000000.0,0.43,,,6087000000.0,606000000.0,540000000.0,40000000.0,0.0,,19000000.0,11350000000.0,260000000.0,1416000000.0,58000000.0,,1484000000.0,297000000.0,,1239000000.0,58000000.0,29000000.0,-0.5,675000000.0,77000000.0,1410000000.0,6087000000.0,840000000.0,260000000.0,-50000000.0,,710000000.0,,402000000.0,7729000000.0,,2782000000.0,2145000000.0,9474000000.0,,2801000000.0,,-39000000.0,396000000.0,-14000000.0,19000000.0,2801000000.0,94000000.0,296000000.0,343000000.0,,2782000000.0,2530000000.0,1219000000.0,14303000000.0,0.43,847000000.0,72000000.0,2964000000.0,,310000000.0,27720000000.0,154000000.0,77000000.0,149000000.0,2782000000.0,-109000000.0,0.0,,38000000.0,-254000000.0,402000000.0,94000000.0,20199000000.0,3776000000.0,25182000000.0,-334000000.0,71000000.0,10890000000.0,-188000000.0,,,,,,,
,,,,,,0.1,,,184000000.0,75000000.0,,1087000000.0,,367000000.0,-140000000.0,,,153000000.0,,,,,,-386000000.0,,,,,11349000000.0,16000000.0,,,,,,891000000.0,,2000000.0,-111000000.0,629000000.0,2461000000.0,,-61000000.0,,520000000.0,,,158000000.0,-37000000.0,,,,,116000000.0,,,,1458000000.0,57000000.0,4780000000.0,,,,324000000.0,1449000000.0,,14284000000.0,-499000000.0,8842000000.0,490000000.0,,,,,,,,,-738000000.0,-297000000.0,471000000.0,,,2032000000.0,,,,,,,,,,,,522000000.0,,-321000000.0,,333000000.0,52000000.0,,161000000.0,,,,,,,520000000.0,,,,,,,485000000.0,28000000.0,,,27000000.0,,273000000.0,,,,1403000000.0,268000000.0,,,,,0.1,,,,5369000000.0,865000000.0,,98000000.0,,710000000.0,,240000000.0,,,2461000000.0,,,,2488000000.0,,,,-13000000.0,,,,,322000000.0,,,,,,,849000000.0,,2782000000.0,,,,,79000000.0,335000000.0,,-31000000.0,,,,52000000.0,,,19773000000.0,3716000000.0,24553000000.0,,-226000000.0,10300000000.0,225000000.0,,,,,,,
,,,,,,0.04,,,0.0,126000000.0,,1109000000.0,,348000000.0,-45000000.0,,,288000000.0,,,,,,-341000000.0,,,,,11423000000.0,21000000.0,,,,,,789000000.0,,0.0,-294000000.0,665000000.0,2902000000.0,,10000000.0,,575000000.0,,,190000000.0,-83000000.0,,,,,113000000.0,,,,1360000000.0,64000000.0,5294000000.0,,,,310000000.0,1458000000.0,,14234000000.0,-142000000.0,8960000000.0,404000000.0,,,,,,,,,-40000000.0,-294000000.0,475000000.0,,,2038000000.0,,,,,,,,,,,,777000000.0,,441000000.0,,361000000.0,23000000.0,,89000000.0,,,,,,,575000000.0,,,,,,,479000000.0,44000000.0,0.0,,46000000.0,,315000000.0,,,,1373000000.0,271000000.0,,,,,0.04,,,,5375000000.0,926000000.0,,-44000000.0,,728000000.0,,237000000.0,,,2902000000.0,,,,2948000000.0,,,,-14000000.0,,,,,314000000.0,,,,,,,849000000.0,,2461000000.0,,,,,71000000.0,196000000.0,,44000000.0,,,,23000000.0,,,19409000000.0,3674000000.0,24703000000.0,,116000000.0,10320000000.0,483000000.0,,,,,,,
,,,,,,-0.67,,,0.0,97000000.0,,908000000.0,,304000000.0,-247000000.0,,,15000000.0,,,,,,-302000000.0,,,,,11102000000.0,17000000.0,,,,,,543000000.0,,-15000000.0,-297000000.0,473000000.0,2099000000.0,,35000000.0,,531000000.0,,,166000000.0,-123000000.0,,,,,128000000.0,,,,2536000000.0,63000000.0,7113000000.0,,,,90000000.0,1086000000.0,,13170000000.0,-136000000.0,7436000000.0,223000000.0,,,,,,,,,-148000000.0,-241000000.0,307000000.0,,,1791000000.0,,,,,,,,,,,,854000000.0,,90000000.0,,293000000.0,-358000000.0,,135000000.0,,,,,,,533000000.0,,,,,,,1000000000.0,34000000.0,0.0,,80000000.0,,141000000.0,,,,1318000000.0,261000000.0,,,,,-0.67,,,,4552000000.0,563000000.0,,-20000000.0,,609000000.0,,239000000.0,,,2099000000.0,,,,2179000000.0,,,,-14000000.0,,,,,256000000.0,,,,,,,849000000.0,,2902000000.0,,,,,64000000.0,564000000.0,,21000000.0,,,,-358000000.0,,,16968000000.0,2264000000.0,24081000000.0,,2000000.0,9972000000.0,613000000.0,,,,,,,
,,,-1133000000.0,273000000.0,25033000000.0,-0.65,434000000.0,,11000000.0,153000000.0,,905000000.0,-12548000000.0,320000000.0,-58000000.0,,233000000.0,-22000000.0,,-130000000.0,,2311000000.0,,-334000000.0,,,4677000000.0,,10721000000.0,16000000.0,209000000.0,-101000000.0,-627000000.0,,407000000.0,-489000000.0,531355932.0,3000000.0,622000000.0,425000000.0,2756000000.0,906000000.0,20000000.0,,529230769.0,-1312000000.0,,244000000.0,-59000000.0,,,4992000000.0,134000000.0,250000000.0,,849000000.0,,1750000000.0,55000000.0,4677000000.0,563000000.0,,617000000.0,8000000.0,716000000.0,,12485000000.0,-535000000.0,7407000000.0,-886000000.0,-6000000.0,1719000000.0,16354000000.0,-490000000.0,905000000.0,-790000000.0,531355932.0,,-554000000.0,-301000000.0,181000000.0,-302000000.0,9157000000.0,1789000000.0,-627000000.0,1653000000.0,-12548000000.0,566000000.0,,,,-67000000.0,752000000.0,-6000000.0,2363000000.0,633000000.0,0.0,696000000.0,,326000000.0,-344000000.0,-80000000.0,-899000000.0,-214000000.0,,,,,21031000000.0,529230769.0,592000000.0,-1.18,,,4049000000.0,604000000.0,407000000.0,29000000.0,0.0,,56000000.0,10721000000.0,127000000.0,1750000000.0,,,1364000000.0,209000000.0,,1220000000.0,,195000000.0,-0.65,0.0,70000000.0,716000000.0,4049000000.0,592000000.0,127000000.0,-998000000.0,,617000000.0,,227000000.0,6711000000.0,,2756000000.0,2786000000.0,7407000000.0,,2812000000.0,,4000000.0,320000000.0,-26000000.0,56000000.0,2812000000.0,,-1480000000.0,328000000.0,,2756000000.0,1279000000.0,967000000.0,12485000000.0,-1.18,849000000.0,-908000000.0,2099000000.0,,326000000.0,25033000000.0,-10000000.0,69000000.0,566000000.0,2756000000.0,-164000000.0,,,153000000.0,-344000000.0,227000000.0,,16354000000.0,2311000000.0,21031000000.0,-334000000.0,7000000.0,9157000000.0,332000000.0,,,,,,,
,,,,,,0.09,,,19000000.0,162000000.0,,917000000.0,,305000000.0,-175000000.0,,,56000000.0,,,,,,-322000000.0,,,,,10755000000.0,16000000.0,,,,,,553000000.0,,3000000.0,-160000000.0,433000000.0,2919000000.0,,-19000000.0,,532000000.0,,,152000000.0,-72000000.0,,,,,110000000.0,,,,1565000000.0,55000000.0,4838000000.0,,,,110000000.0,735000000.0,,12378000000.0,-1000000.0,7488000000.0,193000000.0,-2000000.0,,,,,,,,-52000000.0,-180000000.0,281000000.0,,,1659000000.0,,,,,,,,,,,,373000000.0,,163000000.0,,308000000.0,46000000.0,,81000000.0,,,,,,,533000000.0,,,,,,,78000000.0,26000000.0,,,51000000.0,,102000000.0,,,,1226000000.0,188000000.0,,,,,0.09,,,,4049000000.0,607000000.0,,-21000000.0,,666000000.0,,208000000.0,,,2919000000.0,,,,2970000000.0,,,,-27000000.0,,,,,293000000.0,,,,,,,853000000.0,,2756000000.0,,,,,67000000.0,572000000.0,,70000000.0,,,,46000000.0,,,16131000000.0,2260000000.0,20969000000.0,,-24000000.0,9053000000.0,193000000.0,,,,,,,
,,,,,,0.33,,,0.0,127000000.0,,930000000.0,,304000000.0,-80000000.0,,,20000000.0,,,,,,-318000000.0,,,,,10928000000.0,19000000.0,,,,,,708000000.0,,8000000.0,-286000000.0,568000000.0,3105000000.0,,-2000000.0,,533000000.0,,,195000000.0,-63000000.0,,,,,110000000.0,,,,1572000000.0,58000000.0,5098000000.0,,,,167000000.0,885000000.0,,12262000000.0,-2000000.0,7530000000.0,336000000.0,2000000.0,,,,,,,,-55000000.0,-183000000.0,373000000.0,,,1875000000.0,,,,,,,,,,,,526000000.0,,186000000.0,,324000000.0,177000000.0,,166000000.0,,,,,,,535000000.0,,,,,,,91000000.0,32000000.0,,,61000000.0,,158000000.0,,,,1307000000.0,174000000.0,,,,,0.33,,,,4046000000.0,614000000.0,,27000000.0,,665000000.0,,306000000.0,,,3105000000.0,,,,3166000000.0,,,,-27000000.0,,,,,308000000.0,,,,,,,853000000.0,,2919000000.0,,,,,64000000.0,577000000.0,,-61000000.0,,,,177000000.0,,,16044000000.0,2231000000.0,21142000000.0,,-26000000.0,9102000000.0,343000000.0,,,,,,,
,,,,,,0.38,,,15000000.0,195000000.0,,824000000.0,,315000000.0,13000000.0,,,21000000.0,,,,,,-292000000.0,,,,,11138000000.0,18000000.0,,,,,,659000000.0,,-2000000.0,-181000000.0,499000000.0,2969000000.0,,13000000.0,,533000000.0,,,178000000.0,-27000000.0,,,,,-49000000.0,,,,1150000000.0,58000000.0,4808000000.0,,,,72000000.0,1051000000.0,,12173000000.0,-576000000.0,7455000000.0,276000000.0,,,,,,,,,-641000000.0,-194000000.0,321000000.0,,,1879000000.0,,,,,,,,,,,,685000000.0,,-136000000.0,,309000000.0,206000000.0,,205000000.0,,,,,,,536000000.0,,,,,,,67000000.0,41000000.0,,,76000000.0,,131000000.0,,,,1380000000.0,234000000.0,,,,,0.38,,,,4046000000.0,606000000.0,,2000000.0,,692000000.0,,292000000.0,,,2969000000.0,,,,3045000000.0,,,,-40000000.0,,,,,327000000.0,,,,,,,853000000.0,,3105000000.0,,,,,56000000.0,4000000.0,,68000000.0,0.0,,,206000000.0,,,16028000000.0,2275000000.0,20836000000.0,,-25000000.0,8605000000.0,491000000.0,,,,,,,
,,,-866000000.0,241000000.0,26284000000.0,,797000000.0,,1000000.0,248000000.0,,829000000.0,-14139000000.0,375000000.0,68000000.0,,237000000.0,698000000.0,,35000000.0,,2413000000.0,,-292000000.0,,,5066000000.0,,10609000000.0,17000000.0,253000000.0,-150000000.0,-114000000.0,,99000000.0,662000000.0,535000000.0,6000000.0,-334000000.0,561000000.0,3298000000.0,516000000.0,26000000.0,,,-384000000.0,,227000000.0,-59000000.0,,,5323000000.0,143000000.0,85000000.0,,853000000.0,,1395000000.0,66000000.0,5066000000.0,1127000000.0,,679000000.0,776000000.0,484000000.0,,12267000000.0,-1000000.0,7538000000.0,287000000.0,,2056000000.0,15580000000.0,-392000000.0,829000000.0,-71000000.0,533000000.0,,-116000000.0,-309000000.0,334000000.0,-204000000.0,9127000000.0,1935000000.0,-114000000.0,1258000000.0,-14017000000.0,4000000.0,,,,-134000000.0,767000000.0,0.0,2782000000.0,751000000.0,-130000000.0,303000000.0,,295000000.0,-527000000.0,-946000000.0,-501000000.0,1072000000.0,,,,,20646000000.0,,595000000.0,-0.21,,,4047000000.0,271000000.0,99000000.0,44000000.0,,,62000000.0,10535000000.0,124000000.0,1398000000.0,,,1374000000.0,253000000.0,,1261000000.0,,35000000.0,,0.0,70000000.0,410000000.0,4047000000.0,595000000.0,124000000.0,-2000000.0,,679000000.0,,280000000.0,7379000000.0,,3259000000.0,2124000000.0,7729000000.0,,3321000000.0,,10000000.0,375000000.0,-40000000.0,62000000.0,3321000000.0,,-668000000.0,321000000.0,,3298000000.0,2574000000.0,1289000000.0,12338000000.0,-0.21,853000000.0,-4000000.0,2969000000.0,,295000000.0,26477000000.0,15000000.0,54000000.0,4000000.0,3259000000.0,-11000000.0,-17000000.0,,248000000.0,-527000000.0,280000000.0,,15497000000.0,2413000000.0,20563000000.0,-292000000.0,-75000000.0,8933000000.0,442000000.0,,,,,,,
,,,,,,0.36,,-64000000.0,0.0,216000000.0,,781000000.0,,331000000.0,-351000000.0,,,10000000.0,,,,,,-169000000.0,,,,,10575000000.0,19000000.0,,,,,,637000000.0,,-5000000.0,-236000000.0,487000000.0,3146000000.0,,-91000000.0,,534000000.0,,,172000000.0,-89000000.0,,,,,36000000.0,,,,1181000000.0,59000000.0,4938000000.0,,,,105000000.0,380000000.0,,12311000000.0,,7747000000.0,283000000.0,,,,,,,,,-179000000.0,-231000000.0,315000000.0,,,1817000000.0,,,,,,,,,,,,263000000.0,,-152000000.0,,311000000.0,192000000.0,,169000000.0,,,,,,,535000000.0,,,,,,,407000000.0,34000000.0,,,59000000.0,,211000000.0,,,,1330000000.0,236000000.0,,,,,0.36,,,,4088000000.0,596000000.0,,21000000.0,,657000000.0,,273000000.0,,,3111000000.0,,,,3170000000.0,,,,-76000000.0,,,,,301000000.0,,,,,,,857000000.0,,3298000000.0,,,,,53000000.0,7000000.0,,-77000000.0,,,,192000000.0,,,15545000000.0,2461000000.0,20483000000.0,,-39000000.0,8928000000.0,32000000.0,,,,,,,
,,,,,,0.54,,-6000000.0,15000000.0,71000000.0,,853000000.0,,360000000.0,-159000000.0,,,-29000000.0,,,,,,-162000000.0,,,,,10813000000.0,19000000.0,,,,,,633000000.0,,7000000.0,-281000000.0,418000000.0,3210000000.0,,-32000000.0,,533000000.0,,,194000000.0,-122000000.0,,,,,34000000.0,,,,1080000000.0,63000000.0,4967000000.0,,,,18000000.0,592000000.0,,12351000000.0,,7790000000.0,305000000.0,,,,,,,,,-52000000.0,-258000000.0,224000000.0,,,1662000000.0,,,,,,,,,,,,399000000.0,,64000000.0,,241000000.0,292000000.0,,280000000.0,,,,,,,535000000.0,,,,,,,56000000.0,36000000.0,,,56000000.0,,133000000.0,,,,1244000000.0,230000000.0,,,,,0.55,,,,4042000000.0,589000000.0,,117000000.0,,697000000.0,,353000000.0,,,3127000000.0,,,,3183000000.0,,,,-74000000.0,,,,,279000000.0,,,,,,,857000000.0,,3146000000.0,,,,,49000000.0,13000000.0,,114000000.0,,,,292000000.0,,,15688000000.0,2447000000.0,20655000000.0,,28000000.0,8870000000.0,141000000.0,,,,,,,
,,,,,,-0.27,,-26000000.0,1000000.0,43000000.0,,824000000.0,,293000000.0,-157000000.0,,,-81000000.0,,,,,,-150000000.0,,,,,10597000000.0,19000000.0,,,,,,222000000.0,,16000000.0,-367000000.0,432000000.0,3151000000.0,,45000000.0,,533000000.0,,,179000000.0,-63000000.0,,,,,61000000.0,,,,1051000000.0,59000000.0,4935000000.0,,,,3000000.0,361000000.0,,12209000000.0,,7934000000.0,-128000000.0,-99000000.0,,,,,,,,-115000000.0,-274000000.0,253000000.0,,,1726000000.0,,,,,,,,,,,,425000000.0,,-59000000.0,,215000000.0,-145000000.0,,-140000000.0,,,,,,,535000000.0,,,,,,,55000000.0,37000000.0,,,58000000.0,,176000000.0,,,,1294000000.0,256000000.0,,,,,-0.27,,,,4043000000.0,614000000.0,,-345000000.0,,713000000.0,,331000000.0,,,3068000000.0,,,,3126000000.0,,,,-76000000.0,,,,,299000000.0,,,,,,,855000000.0,,3210000000.0,,,,,51000000.0,,,-55000000.0,-11000000.0,,,-145000000.0,,,15624000000.0,2484000000.0,20559000000.0,,-10000000.0,8985000000.0,151000000.0,,,,,,,
,,,-1032000000.0,207000000.0,27369000000.0,0.003738,150000000.0,-2000000.0,2000000.0,71000000.0,,856000000.0,-15111000000.0,303000000.0,-76000000.0,,244000000.0,250000000.0,,,,2508000000.0,,-284000000.0,-98000000.0,,5277000000.0,,10502000000.0,19000000.0,242000000.0,-52000000.0,341000000.0,,455000000.0,668000000.0,535000000.0,-2000000.0,-293000000.0,608000000.0,3489000000.0,191000000.0,5000000.0,,533000000.0,-4000000.0,,231000000.0,24000000.0,,,5308000000.0,153000000.0,107000000.0,,855000000.0,,1787000000.0,63000000.0,5277000000.0,386000000.0,,630000000.0,260000000.0,383000000.0,,12258000000.0,-1000000.0,7463000000.0,278000000.0,-2000000.0,1945000000.0,15438000000.0,-743000000.0,856000000.0,319000000.0,533000000.0,,-109000000.0,-269000000.0,377000000.0,-250000000.0,9250000000.0,2048000000.0,341000000.0,795000000.0,-15111000000.0,626000000.0,,,,-301000000.0,786000000.0,-140000000.0,3298000000.0,740000000.0,-39000000.0,338000000.0,,314000000.0,2000000.0,-1177000000.0,10000000.0,738000000.0,,,,,20715000000.0,535000000.0,612000000.0,0.64,,,3418000000.0,238000000.0,455000000.0,46000000.0,,,48000000.0,10502000000.0,254000000.0,1787000000.0,,,1440000000.0,242000000.0,,1215000000.0,,18000000.0,0.003752,,76000000.0,383000000.0,3418000000.0,612000000.0,254000000.0,-45000000.0,,630000000.0,,271000000.0,7253000000.0,,3397000000.0,1827000000.0,7463000000.0,,3445000000.0,,-73000000.0,303000000.0,-75000000.0,48000000.0,3445000000.0,,-455000000.0,336000000.0,,3489000000.0,2160000000.0,1159000000.0,12258000000.0,0.64,855000000.0,-214000000.0,3151000000.0,,314000000.0,27369000000.0,16000000.0,54000000.0,626000000.0,3397000000.0,,-22000000.0,,71000000.0,2000000.0,271000000.0,,15438000000.0,2508000000.0,20715000000.0,-284000000.0,-31000000.0,9250000000.0,471000000.0,,,,,,,
,,,,,,0.16,,0.0,,96000000.0,,873000000.0,,287000000.0,10000000.0,,,21000000.0,,,,,,-269000000.0,,,,,10499000000.0,19000000.0,,,,,,645000000.0,,3000000.0,-275000000.0,513000000.0,3639000000.0,,-18000000.0,,534000000.0,,,225000000.0,-50000000.0,,,,,23000000.0,,,,1815000000.0,59000000.0,5397000000.0,,,,125000000.0,385000000.0,,12264000000.0,-10000000.0,7594000000.0,275000000.0,,,,,,,,,-143000000.0,-225000000.0,288000000.0,,,1803000000.0,,,,,,,,,,,,571000000.0,,150000000.0,,330000000.0,87000000.0,,145000000.0,,,,,,,534000000.0,,,,,,,517000000.0,27000000.0,,,56000000.0,,209000000.0,,,,1290000000.0,275000000.0,,,,,0.16,,,,3420000000.0,614000000.0,,45000000.0,,634000000.0,,336000000.0,,,3545000000.0,,,,3601000000.0,,,,-76000000.0,,,,,312000000.0,,,,,,,860000000.0,,3489000000.0,,,,,58000000.0,626000000.0,,,-53000000.0,,,87000000.0,,,15483000000.0,2505000000.0,20880000000.0,,-57000000.0,9409000000.0,346000000.0,,,,,,,
,,,,,39275000000.0,-0.03,,0.0,53000000.0,122000000.0,,1310000000.0,,460000000.0,-269000000.0,,,-34000000.0,,,,,,-257000000.0,,,,,19354000000.0,35000000.0,,,,,,589000000.0,,53000000.0,-104000000.0,404000000.0,1942000000.0,,-62000000.0,,766000000.0,,,392000000.0,-7000000.0,,,,,28000000.0,,,,2538000000.0,81000000.0,4638000000.0,,,,20000000.0,-25000000.0,,23377000000.0,-1266000000.0,14124000000.0,20000000.0,,,,,,,,,-1893000000.0,-380000000.0,12000000.0,,,2257000000.0,,,-15776000000.0,,,,,,,,,299000000.0,,-1697000000.0,,1959000000.0,-25000000.0,,26000000.0,,,,,,,768000000.0,,,,,,,899000000.0,32000000.0,,,24000000.0,,330000000.0,,2156000000.0,,1853000000.0,422000000.0,,,,,-0.03,,,,5475000000.0,2458000000.0,,90000000.0,,1147000000.0,,3710000000.0,,,1827000000.0,,,,1851000000.0,,,,-590000000.0,,,,,487000000.0,,,,,,,1317000000.0,,3639000000.0,,,,,82000000.0,626000000.0,,,-33000000.0,,,-25000000.0,,75000000.0,32349000000.0,2581000000.0,36987000000.0,,-37000000.0,16662000000.0,-81000000.0,,,,,,,
,,,,,37700000000.0,2.65,,0.0,3000000.0,132000000.0,,765000000.0,,532000000.0,-150000000.0,,,435000000.0,,,,,,-265000000.0,,,,,21430000000.0,22000000.0,,,,,,3403000000.0,,-14000000.0,-438000000.0,773000000.0,2823000000.0,,77000000.0,,820000000.0,,,281000000.0,-33000000.0,,,,,43000000.0,,,,2611000000.0,84000000.0,5698000000.0,,,,558000000.0,2036000000.0,,26294000000.0,-11000000.0,15717000000.0,2778000000.0,,,,,,,,,530000000.0,-428000000.0,492000000.0,,,2713000000.0,,,-11406000000.0,,,,,,,,,791000000.0,,881000000.0,,1387000000.0,2178000000.0,,2252000000.0,,,,,,,822000000.0,,,,,,,221000000.0,43000000.0,,,157000000.0,,383000000.0,,3078000000.0,,1940000000.0,413000000.0,,,,,2.66,,,,6139000000.0,2965000000.0,,2353000000.0,,1102000000.0,,3295000000.0,,,2712000000.0,,,,2869000000.0,,,,-109000000.0,,,,,548000000.0,,,,,,,1317000000.0,,1942000000.0,,,,,77000000.0,626000000.0,,,-8000000.0,,,2178000000.0,,62000000.0,35065000000.0,1766000000.0,40763000000.0,,-40000000.0,18328000000.0,363000000.0,,,,,,,
