,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,trailingNetIncome,quarterlyCostOfRevenue,annualGoodwill,quarterlyCurrentAccruedExpenses,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyBasicAverageShares,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualCostOfRevenue,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,annualCashDividendsPaid,trailingCommonStockIssuance,annualFreeCashFlow,annualPretaxIncome,annualEndCashPosition,annualIncomeTaxPayable,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,annualTaxProvision,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInventory,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualCurrentLiabilities,annualCurrentAssets,trailingNetOtherInvestingChanges,annualNetPPE,annualEbitda,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualBeginningCashPosition,annualBasicAverageShares,trailingGrossProfit,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,annualBasicEPS,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,quarterlyBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingNetOtherFinancingCharges,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualTotalRevenue,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyBasicEPS,annualInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,trailingChangesInAccountReceivables,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualDilutedAverageShares,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualDilutedEPS,trailingNetIncomeContinuousOperations,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInventory,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,quarterlyChangeInInventory,trailingPurchaseOfInvestment,annualChangeInInventory,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,annualInvestmentsAndAdvances
1388448000,7927000.0,2806000.0,599543000.0,1073500000.0,,1460076000.0,7927000.0,200301000.0,3014812000.0,928481000.0,,204558152.0,3014812000.0,,348526000.0,2087376000.0,1073500000.0,51233000.0,-6265000.0,,-116116000.0,5376513000.0,,,648156000.0,84009000.0,552073000.0,-76806000.0,,9352000.0,83496000.0,-123292000.0,,354125000.0,572596000.0,1247652000.0,21743000.0,,12490000.0,58281000.0,,,0.0,49384000.0,844000.0,,48071000.0,1247652000.0,,,1247652000.0,2084783000.0,64449000.0,83496000.0,0.41,222585000.0,9335000.0,,,174154000.0,656000.0,200301000.0,1645000.0,,28552000.0,,928481000.0,58281000.0,58281000.0,44150000.0,407536000.0,40491000.0,,1273989000.0,26337000.0,59752000.0,89915000.0,-61393000.0,-261936000.0,28552000.0,870200000.0,2415269000.0,,563064000.0,600144000.0,,911346000.0,348526000.0,2084783000.0,0.0,0.0,1680000.0,-50093000.0,-13190000.0,,1260842000.0,205994656.0,,,,-53411000.0,,,,,1.69,33243000.0,-6265000.0,648156000.0,,49384000.0,1310330000.0,205526229.0,2025000.0,8713000.0,1273989000.0,599543000.0,1247652000.0,,1634230000.0,-10720000.0,,,146153000.0,-6552000.0,133663000.0,43813000.0,,-332028000.0,,,,-189807000.0,-348282000.0,350011000.0,151671000.0,,6080257000.0,-20975000.0,,2025000.0,61953000.0,-136730000.0,137838000.0,,,911346000.0,0.41,,21743000.0,,,58281000.0,2415269000.0,870200000.0,-730000.0,-43700000.0,,206895473.0,-348282000.0,2087376000.0,,53829000.0,-64575000.0,563064000.0,1.68,,703744000.0,-62678000.0,0.0,10753000.0,26337000.0,208000.0,7660000.0,-14005000.0,,,,,,,,,,,,,,,,,,,,,,
1396224000,7927000.0,,590511000.0,1062924000.0,,1320545000.0,,196157000.0,,,,201118390.0,2925504000.0,,,,,165097000.0,,,,,,,,84195000.0,,,,8173000.0,83824000.0,,,,,,,,12382000.0,63997000.0,,,0.0,,,,,,-81130000.0,,1131046000.0,,-67244000.0,83824000.0,0.42,,29546000.0,,,171100000.0,404000.0,,-281000.0,,26513000.0,,965490000.0,63997000.0,,,,35897000.0,,,,,,,,,,,,,,,,,1958131000.0,,,1670000.0,12228000.0,,,,,,,,,20976000.0,,,,,,-8691000.0,677582000.0,,36284000.0,1247652000.0,201843858.0,1972000.0,,1217537000.0,,1131046000.0,,1491645000.0,-8760000.0,,,147585000.0,,135203000.0,,,,,,,-218429000.0,-356919000.0,,,,,,,,173857000.0,-226725000.0,137619000.0,,,912990000.0,0.42,,27754000.0,,,,2334993000.0,901493000.0,7194000.0,61258000.0,,,,1964122000.0,,53424000.0,,556071000.0,,,,-116606000.0,0.0,10294000.0,86491000.0,138000.0,7892000.0,,,,,,,,,,,,,,,,,,,,,,,
1404086400,7927000.0,,619470000.0,1150531000.0,,1413012000.0,,220753000.0,,,,196451912.0,2929940000.0,,,,,8150000.0,,,,,,,,91728000.0,,,,9291000.0,91302000.0,,,,,,,,12417000.0,70572000.0,,,0.0,,,,,,-15301000.0,,970561000.0,,-37930000.0,91302000.0,0.46,,61377000.0,,,186129000.0,495000.0,,3190000.0,,55315000.0,,1032803000.0,70572000.0,,,,43686000.0,,,,,,-62807000.0,,,,,,,,,,,1894814000.0,,,-1536000.0,-84618000.0,,,,,,,,,15643000.0,,,,,,-3609000.0,717141000.0,,84081000.0,1131046000.0,197126243.0,1951000.0,,1056710000.0,,970561000.0,,1599141000.0,-36736000.0,,,154860000.0,,142443000.0,,,,,,,-171578000.0,-366800000.0,,,,,,,,44886000.0,-131391000.0,148397000.0,,,923028000.0,0.46,,24337000.0,,,,2310470000.0,962231000.0,2891000.0,-74096000.0,,,,1893771000.0,,56669000.0,,556228000.0,,,,-160485000.0,0.0,11877000.0,86149000.0,68000.0,22125000.0,,,,,,,,,,,,,,,,,,,,,,,
1412035200,7927000.0,,608081000.0,1183167000.0,,1503534000.0,,194546000.0,,,,194419071.0,2926053000.0,,,,,78436000.0,,,,,,,,102797000.0,,,,9240000.0,102381000.0,,,,,,,,12741000.0,59325000.0,,,0.0,,,,,,-40275000.0,,990480000.0,,37947000.0,102381000.0,0.53,,23113000.0,,,201571000.0,47000.0,,2336000.0,,54788000.0,,1022123000.0,59325000.0,,,,42440000.0,,,,,,0.0,,,,,,,,,,,1901373000.0,,,370000.0,-58984000.0,,,,,,,,,86107000.0,,,,,,-21778000.0,746193000.0,,83226000.0,970561000.0,195001267.0,1930000.0,,1030797000.0,,990480000.0,,1705105000.0,-8255000.0,,,171872000.0,,159131000.0,,,,,,,-88545000.0,-369575000.0,,,,,,,,86691000.0,-117044000.0,164260000.0,,,914941000.0,0.53,,22059000.0,,,,2317972000.0,962798000.0,-2085000.0,-37467000.0,,,,1920166000.0,,61463000.0,,545366000.0,,,,19919000.0,0.0,10049000.0,40317000.0,139000.0,28452000.0,,,,,,,,,,,,,,,,,,,,,,,
1419984000,7927000.0,-338000.0,601655000.0,1236042000.0,,1563634000.0,7927000.0,192468000.0,2890905000.0,1019297000.0,,192708729.0,2890905000.0,,376888000.0,1903196000.0,1236042000.0,78710000.0,-37817000.0,,-136726000.0,5800725000.0,,,770238000.0,100740000.0,594648000.0,-78911000.0,,11421000.0,99381000.0,-124634000.0,,330393000.0,610889000.0,927107000.0,21077000.0,,11752000.0,35514000.0,,,0.0,65486000.0,340000.0,,49292000.0,927107000.0,-20000.0,,927107000.0,1868408000.0,-11684000.0,99381000.0,0.51,231429000.0,39388000.0,,,205196000.0,-334000.0,192468000.0,223000.0,,55313000.0,,1019297000.0,35514000.0,35514000.0,153424000.0,394966000.0,47325000.0,,967443000.0,40336000.0,69269000.0,122726000.0,-61827000.0,-550781000.0,55313000.0,983783000.0,2289250000.0,,538415000.0,643940000.0,,910171000.0,376888000.0,1868408000.0,0.0,0.0,-842000.0,-75513000.0,-320545000.0,,1247652000.0,196146676.0,,,,-64573000.0,0.0,,,,1.92,38125000.0,-37817000.0,770238000.0,,65486000.0,990480000.0,193307389.0,1916000.0,5468000.0,967443000.0,601655000.0,927107000.0,,1768830000.0,-10822000.0,,,169623000.0,612000.0,157871000.0,42533000.0,,-605534000.0,,,,-126982000.0,-371756000.0,379460000.0,169348000.0,,6564721000.0,-6576000.0,,1916000.0,89532000.0,-75621000.0,160613000.0,,,910171000.0,0.52,,21077000.0,,,35514000.0,2289250000.0,983783000.0,-14576000.0,-19426000.0,,196768067.0,-371756000.0,1903196000.0,,59873000.0,-206887000.0,538415000.0,1.92,,763996000.0,-63373000.0,0.0,10313000.0,40336000.0,-5000.0,10800000.0,-69731000.0,,,,,,,,,,,,,,,,,,,,,,
1427760000,7927000.0,,591618000.0,1253639000.0,,1463835000.0,,203810000.0,,,,191627750.0,2943778000.0,,,,,124949000.0,,,,,,,,107332000.0,,,,9247000.0,106704000.0,,,,,,,,11529000.0,37028000.0,,,0.0,,,,,,-22000.0,,1033144000.0,,31027000.0,106704000.0,0.55,,14895000.0,,,213691000.0,623000.0,,34000.0,,54703000.0,,1016247000.0,37028000.0,,,,44808000.0,,,,,,,,,,,,,,,,,1924891000.0,,,198000.0,-46790000.0,,,,,,,,,40296000.0,,,,,,-57091000.0,749246000.0,,44914000.0,927107000.0,192707093.0,1911000.0,,1033205000.0,,1033144000.0,,1677526000.0,-9445000.0,,,180412000.0,,168883000.0,,,,,,,-41697000.0,-373011000.0,,,,,,,,134394000.0,-77368000.0,171649000.0,,,901999000.0,0.56,,26163000.0,,,,2352160000.0,979219000.0,11937000.0,-5194000.0,,,,1974830000.0,,64317000.0,,528988000.0,,,,106037000.0,0.0,9907000.0,61000.0,86000.0,35048000.0,,,,,,,,,,,,,,,,,,,,,,,
1435622400,7927000.0,,597620000.0,1194180000.0,,1462868000.0,,228537000.0,,,,190679008.0,2932375000.0,,,,,168816000.0,,,,,,,,118329000.0,,,,10529000.0,117760000.0,,,,,,,,11420000.0,48961000.0,,,0.0,,,,,,-46986000.0,,985727000.0,,-59912000.0,117760000.0,0.61,,8038000.0,,,228685000.0,366000.0,,3804000.0,,53572000.0,,1042642000.0,48961000.0,,,,45969000.0,,,,,,-68781000.0,,,,,,,,,,,1886621000.0,,,-14000.0,63234000.0,,,,,,,,,0.0,,,,,,-52778000.0,738323000.0,,86871000.0,1033144000.0,191917973.0,1891000.0,,1032774000.0,,985727000.0,,1691553000.0,-12912000.0,,,194136000.0,,182716000.0,,,,,,,-171505000.0,-381393000.0,,,,,,,,181728000.0,-128137000.0,189156000.0,,,917514000.0,0.62,,26821000.0,,,,2334755000.0,993681000.0,8986000.0,31085000.0,,,,1935159000.0,,70827000.0,,536121000.0,,,,-47417000.0,0.0,11663000.0,47047000.0,27000.0,25047000.0,,,,,,,,,,,,,,,,,,,,,,,
1443571200,7927000.0,,591558000.0,1166300000.0,,1414139000.0,,208771000.0,,,,188424400.0,2827018000.0,,,,,123130000.0,,,,,,,,118736000.0,,,,10370000.0,118310000.0,,,,,,,,11475000.0,29624000.0,,,0.0,,,,,,0.0,,968683000.0,,26576000.0,118310000.0,0.62,,-19622000.0,,,237193000.0,0.0,,-3085000.0,,55738000.0,,984826000.0,29624000.0,,,,45300000.0,,,,,,0.0,,,,,,,,,,,1839045000.0,,,-2666000.0,2466000.0,,,,,,,,,38788000.0,,,,,,-74079000.0,718555000.0,,71355000.0,985727000.0,189641774.0,1862000.0,,976943000.0,,968683000.0,,1651332000.0,-9546000.0,,,203368000.0,,191893000.0,,,,,,,-155364000.0,-379996000.0,,,,,,,,132676000.0,-209970000.0,191474000.0,,,907889000.0,0.63,,27876000.0,,,,2235460000.0,955202000.0,-7611000.0,-979000.0,,,,1910388000.0,,72738000.0,,527893000.0,,,,-17044000.0,0.0,10919000.0,8260000.0,2000.0,54606000.0,,,,,,,,,,,,,,,,,,,,,,,
1451520000,7927000.0,-3337000.0,589068000.0,1112260000.0,,1380006000.0,7927000.0,186571000.0,2582438000.0,887762000.0,,185111000.0,2582438000.0,,457223000.0,1771379000.0,1112260000.0,103434000.0,-81238000.0,,-47026000.0,5720848000.0,,,645304000.0,115100000.0,721484000.0,-7426000.0,,11844000.0,114449000.0,-135673000.0,,520329000.0,736689000.0,807796000.0,29498000.0,,11588000.0,26389000.0,,,0.0,56413000.0,-24000.0,,46012000.0,807796000.0,-18000.0,,807796000.0,1691993000.0,-5117000.0,114449000.0,0.61,277192000.0,-87475000.0,,,216215000.0,-1261000.0,186571000.0,4031000.0,,56417000.0,,887762000.0,26389000.0,26389000.0,-84164000.0,564712000.0,38223000.0,,807836000.0,40000.0,130964000.0,87320000.0,-66892000.0,-629991000.0,56417000.0,861373000.0,1993370000.0,,524724000.0,767496000.0,,909747000.0,457223000.0,1691993000.0,0.0,0.0,-855000.0,43709000.0,-119311000.0,,927107000.0,188941000.0,,,,-44383000.0,8236000.0,,,,2.42,41990000.0,-81238000.0,645304000.0,,56413000.0,968683000.0,186519000.0,1821000.0,4784000.0,807836000.0,589068000.0,807796000.0,,1596221000.0,-12480000.0,,,189580000.0,-272000.0,177992000.0,43415000.0,,-634972000.0,,,,-266406000.0,-385023000.0,459497000.0,174300000.0,,6616632000.0,17999000.0,,1821000.0,115914000.0,-214516000.0,184410000.0,,,909747000.0,0.62,,29498000.0,,,26389000.0,1993370000.0,861373000.0,4687000.0,-27422000.0,,190223000.0,-385023000.0,1771379000.0,,69310000.0,62619000.0,524724000.0,2.4,,895784000.0,-160887000.0,0.0,10926000.0,40000.0,-139000.0,16263000.0,-2510000.0,,,,,,,,,,,,,,,,,,,,,,
1459382400,7927000.0,,592263000.0,1010667000.0,,1222946000.0,,202284000.0,,,,182010000.0,2679743000.0,,,,,221918000.0,,,,,,,,97047000.0,,,,9432000.0,96584000.0,,,,,,,,11329000.0,42817000.0,,,0.0,,,,,,-52000.0,,1013917000.0,,-14594000.0,96584000.0,0.53,,-15344000.0,,,195526000.0,0.0,,879000.0,,57395000.0,,897232000.0,42817000.0,,,,43700000.0,,,,,,,,,,,,,,,,,1779251000.0,,,-524000.0,112710000.0,,,,,,,,,17000.0,,,,,,-71772000.0,623699000.0,,44693000.0,807796000.0,183018000.0,1816000.0,,1013917000.0,,1013917000.0,,1418472000.0,-14035000.0,,,163155000.0,,151826000.0,,,,,,,-28657000.0,-396497000.0,,,,,,,,235953000.0,-70292000.0,155484000.0,,,923438000.0,0.53,,28432000.0,,,,2087480000.0,854415000.0,9896000.0,106236000.0,,,,1845356000.0,,58437000.0,,526941000.0,,,,206121000.0,0.0,10831000.0,,36000.0,41635000.0,,,,,,,,,,,,,,,,,,,,,,,
1467244800,7927000.0,,580293000.0,1051373000.0,,1254300000.0,,225821000.0,,,,181753000.0,2707138000.0,,,,,91773000.0,,,,,,,,116439000.0,,,,10251000.0,116052000.0,,,,,,,,11642000.0,33607000.0,,,33607000.0,,,,,,-2000.0,,980264000.0,,-8865000.0,116052000.0,0.63,,51422000.0,,,220864000.0,132000.0,,1603000.0,,31629000.0,,927633000.0,33607000.0,,,,42000000.0,,,,,,-73000000.0,,,,,,,,,,,1775915000.0,,,4416000.0,-48344000.0,,,,,,,,,0.0,,,,,,-82012000.0,642056000.0,,75525000.0,1013917000.0,183132000.0,1808000.0,,980264000.0,,980264000.0,,1475164000.0,-13279000.0,,,190506000.0,,178864000.0,,,,,,,-120495000.0,-400396000.0,,,,,,,,105052000.0,-96115000.0,183357000.0,,,941133000.0,0.64,,26149000.0,,,,2126845000.0,894026000.0,-6115000.0,-30295000.0,,,,1855935000.0,,66918000.0,,540737000.0,,,,-33653000.0,26149000.0,12957000.0,,-6000.0,48488000.0,,,,,,,,,,,,,,,,,,,,,,,
1475193600,7927000.0,,578111000.0,1108516000.0,,1347312000.0,,207547000.0,,,,181177000.0,2813797000.0,,,,,103027000.0,,,,,,,,107949000.0,,,,10134000.0,107581000.0,,,,,,,,11882000.0,32260000.0,,,0.0,,,,,,0.0,,1042700000.0,,-11042000.0,107581000.0,0.59,,38070000.0,,,215082000.0,107000.0,,925000.0,,30200000.0,,959864000.0,32260000.0,,,,47819000.0,,,,,,0.0,,,,,,,,,,,1850083000.0,,,1617000.0,-58279000.0,,,,,,,,,0.0,,,,,,-81644000.0,698620000.0,,64897000.0,980264000.0,182692000.0,1803000.0,,1042700000.0,,1042700000.0,,1562394000.0,-12659000.0,,,179145000.0,,167263000.0,,,,,,,-44061000.0,-406181000.0,,,,,,,,115686000.0,-101690000.0,171112000.0,,,946165000.0,0.59,,21437000.0,,,,2235686000.0,927604000.0,-1439000.0,-14407000.0,,,,1929449000.0,,63163000.0,,539984000.0,,,,62436000.0,0.0,10476000.0,,11000.0,57522000.0,,,,,,,,,,,,,,,,,,,,,,,
1483142400,7927000.0,6157000.0,572292000.0,1190130000.0,,1422686000.0,7927000.0,185502000.0,2790871000.0,943658000.0,,180201000.0,2790871000.0,,430807000.0,1944789000.0,1190130000.0,53065000.0,-104592000.0,,-54000.0,5247244000.0,,,726571000.0,111098000.0,670163000.0,-53196000.0,,11946000.0,110590000.0,-145123000.0,,469783000.0,686856000.0,974435000.0,17858000.0,,11943000.0,13727000.0,,,0.0,54014000.0,-3540000.0,,46796000.0,974435000.0,0.0,,974435000.0,1844638000.0,-18695000.0,110590000.0,0.61,254323000.0,28568000.0,,,219321000.0,-1188000.0,185502000.0,1706000.0,,27793000.0,,943658000.0,13727000.0,13727000.0,102716000.0,529099000.0,47111000.0,,974435000.0,,185313000.0,17000.0,-72123000.0,-337658000.0,27793000.0,929931000.0,2218579000.0,,536572000.0,716959000.0,,943224000.0,430807000.0,1844638000.0,0.0,0.0,648000.0,-108384000.0,166639000.0,,807796000.0,181282000.0,,,,-59316000.0,0.0,,,,2.38,41763000.0,-104592000.0,726571000.0,,54014000.0,1042700000.0,181887000.0,1799000.0,5113000.0,974435000.0,572292000.0,974435000.0,,1642007000.0,-19343000.0,,,184153000.0,-949000.0,172210000.0,45217000.0,,-298417000.0,,,,-105204000.0,-406652000.0,432533000.0,180630000.0,,6098037000.0,15835000.0,,1799000.0,72408000.0,-69561000.0,176903000.0,,,943224000.0,0.61,,17858000.0,,,13727000.0,2218579000.0,929931000.0,13493000.0,-71497000.0,,182704000.0,-406652000.0,1944789000.0,,65805000.0,-102297000.0,536572000.0,2.36,,850793000.0,-68265000.0,0.0,10953000.0,,-3581000.0,37668000.0,-9963000.0,,,,,,,,,,,,,,,,,,,,,,
1490918400,7927000.0,,500923000.0,1126488000.0,,1350164000.0,,205255000.0,,,,180062000.0,2902719000.0,,,,,182918000.0,,,,,,,,93567000.0,,,,10915000.0,93264000.0,,,,,,,,11927000.0,24195000.0,,,0.0,,,,,,,,1156043000.0,,-13432000.0,93264000.0,0.51,,-18324000.0,,,194968000.0,0.0,,298000.0,,29392000.0,,950999000.0,24195000.0,,,,48854000.0,,,,,,,,,,,,,,,,,1948896000.0,,,-671000.0,75454000.0,,,,,,,,,,,,,,,-95678000.0,701122000.0,,119265000.0,974435000.0,182094000.0,1800000.0,,1156043000.0,,1156043000.0,,1545132000.0,-12761000.0,,,158041000.0,,146114000.0,,,,,,,-8543000.0,-394154000.0,,,,,,,,195679000.0,-53908000.0,149153000.0,,,857758000.0,0.52,,20427000.0,,,,2401796000.0,926804000.0,5593000.0,73389000.0,,,,2038053000.0,,55586000.0,,463604000.0,,,,181608000.0,0.0,10623000.0,,-351000.0,45365000.0,,,,,,,,,,,,,,,,,,,,,,,
1498780800,7927000.0,,528440000.0,1215278000.0,,1468380000.0,,211376000.0,,,,180012000.0,3022756000.0,,,,,60834000.0,,,,,,,,108755000.0,,,,10953000.0,108851000.0,,,,,,,,12042000.0,36473000.0,,,0.0,,,,,,,,1114910000.0,,-20340000.0,108851000.0,0.6,,52623000.0,,,203899000.0,0.0,,2190000.0,,29737000.0,,1044119000.0,36473000.0,,,,35659000.0,,,,,,-75726000.0,,,,,,,,,,,1975844000.0,,,40000.0,-73142000.0,,,,,,,,,,,,,,,-86507000.0,774941000.0,,164128000.0,1156043000.0,182033000.0,1796000.0,,1114910000.0,,1114910000.0,,1672279000.0,-20380000.0,,,180282000.0,,168240000.0,,,,,,,-108277000.0,-405043000.0,,,,,,,,81214000.0,-84052000.0,173810000.0,,,895819000.0,0.6,,21329000.0,,,,2494316000.0,1007646000.0,7261000.0,-64388000.0,,,,2049403000.0,,65055000.0,,490776000.0,,,,-41133000.0,0.0,17203000.0,,-174000.0,51501000.0,,,,,,,,,,,,,,,,,,,,,,,
1506729600,7927000.0,,549960000.0,1349854000.0,,1564879000.0,,216146000.0,,,,179416000.0,3068881000.0,,,,,50898000.0,,,,,,,,120606000.0,,,,10608000.0,120263000.0,,,,,,,,12272000.0,11746000.0,,,0.0,,,,,,,,1033444000.0,,-34723000.0,120263000.0,0.66,,61833000.0,,,237287000.0,0.0,,96000.0,,28963000.0,,1087800000.0,11746000.0,,,,50392000.0,,,,,,0.0,,,,,,,,,,,1978003000.0,,,-261000.0,-126102000.0,,,,,,,,,,,,,,,-78960000.0,836055000.0,,135623000.0,1114910000.0,181788000.0,1776000.0,,1033444000.0,,1033444000.0,,1802166000.0,-34462000.0,,,199167000.0,,186895000.0,,,,,,,-136861000.0,-413219000.0,,,,,,,,85360000.0,-202776000.0,190435000.0,,,926289000.0,0.67,,23853000.0,,,,2518921000.0,1076054000.0,-28854000.0,-31992000.0,,,,2053723000.0,,69829000.0,,513070000.0,,,,-81466000.0,0.0,11210000.0,,377000.0,65915000.0,,,,,,,,,,,,,,,,,,,,,,,
1514678400,7927000.0,-1074000.0,575556000.0,1414741000.0,,1654498000.0,7927000.0,206320000.0,3117008000.0,1122635000.0,,177523000.0,3117008000.0,,489345000.0,2063512000.0,1414741000.0,98973000.0,-73964000.0,,-12000.0,6037921000.0,,,866305000.0,167455000.0,700260000.0,-11685000.0,,11814000.0,166967000.0,-150495000.0,,393623000.0,718595000.0,1051099000.0,20494000.0,,13069000.0,29516000.0,,,29516000.0,75612000.0,-4382000.0,,49310000.0,1051099000.0,,,1051099000.0,1991858000.0,56810000.0,166967000.0,0.92,228212000.0,18499000.0,,,246873000.0,-904000.0,206320000.0,2547000.0,,29219000.0,,1122635000.0,0.0,29516000.0,114631000.0,488639000.0,47862000.0,,1051099000.0,,205092000.0,12000.0,-74769000.0,-478258000.0,29219000.0,1093119000.0,2541452000.0,,525203000.0,749570000.0,,945485000.0,489345000.0,1991858000.0,0.0,29516000.0,-182000.0,-60981000.0,76664000.0,,974435000.0,179247000.0,,,,-95016000.0,,,,,2.73,44290000.0,-73964000.0,866305000.0,,75612000.0,1033444000.0,180635000.0,1764000.0,5131000.0,1051099000.0,575556000.0,1051099000.0,,1901371000.0,-27413000.0,,,212080000.0,-904000.0,199011000.0,50908000.0,,-424565000.0,,,,-170884000.0,-420282000.0,490383000.0,182767000.0,,6920948000.0,-43695000.0,,1764000.0,126386000.0,-137522000.0,205197000.0,,,945485000.0,0.94,,20494000.0,,,0.0,2541452000.0,1093119000.0,-27695000.0,-36250000.0,,181666000.0,-420282000.0,2063512000.0,,37742000.0,-184771000.0,525203000.0,2.69,,883027000.0,17655000.0,0.0,11872000.0,,-4234000.0,42311000.0,-59241000.0,,,,,,,,,,,,,,,,,,,,,,
1522454400,7927000.0,,574390000.0,1326168000.0,,1609154000.0,,222212000.0,,,,175900000.0,3212481000.0,,,,,221681000.0,,,,,,,,136200000.0,,,,10965000.0,135692000.0,,,,,,,,13922000.0,31334000.0,,,,,,,,,,,1132901000.0,,-14227000.0,135692000.0,0.76,,-45844000.0,,,245108000.0,,,624000.0,,27993000.0,,1230215000.0,,,,,52290000.0,,,,,,,,,,,,,,,,,1979469000.0,,,-431000.0,100647000.0,,,,,,,,,,,,,,,-64992000.0,812200000.0,,58161000.0,1051099000.0,179416000.0,1743000.0,,1132901000.0,,1132901000.0,,1854262000.0,-13796000.0,,,206740000.0,,192818000.0,,,,,,,-145963000.0,-433280000.0,,,,,,,,235477000.0,-172360000.0,197756000.0,,,964348000.0,0.77,,17233000.0,,,,2638091000.0,1198881000.0,2853000.0,71452000.0,,,,2041520000.0,,61556000.0,,531068000.0,,,,81802000.0,147236000.0,11267000.0,,48000.0,26397000.0,,,,,,,,,,,,,,,,,,,,,,,
