date,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualStockBasedCompensation,trailingSaleOfInvestment,quarterlyOtherIncomeExpense,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyInventory,quarterlyOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,annualCapitalStock,trailingCashDividendsPaid,trailingPretaxIncome,annualDilutedEPS,trailingNetIncome,annualGoodwill,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherIntangibleAssets,annualBasicAverageShares,annualGrossProfit,quarterlyTaxProvision,annualInventory,annualCurrentLiabilities,quarterlyOtherShortTermInvestments,annualOperatingCashFlow,annualEbitda,trailingNetOtherInvestingChanges,quarterlyDilutedEPS,quarterlyCommonStockIssuance,annualNetPPE,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,trailingGrossProfit,trailingTotalRevenue,trailingPurchaseOfInvestment,trailingOtherIncomeExpense,quarterlyBasicAverageShares,annualEndCashPosition,trailingInterestExpense,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,annualGrossPPE,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,quarterlyBasicEPS,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,quarterlyEndCashPosition,annualOperatingExpense,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,trailingDeferredIncomeTax,annualCashAndCashEquivalents,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualCurrentAssets,trailingCostOfRevenue,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyCurrentLiabilities,annualInterestExpense,quarterlyGrossPPE,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,quarterlyCostOfRevenue,annualCommonStockIssuance,annualRetainedEarnings,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,quarterlyGoodwill,quarterlyOperatingExpense,annualNetIncome,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,quarterlyLongTermDebt,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualLongTermDebt,annualBeginningCashPosition,quarterlyRepaymentOfDebt,annualTaxProvision,annualCurrentDebt,annualTotalAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,annualIncomeTaxPayable,annualChangeInInventory,trailingChangeInInventory,trailingChangeInAccountPayable,trailingResearchAndDevelopment,trailingDilutedAverageShares
2017-05-31,0.0,107900000.0,600000.0,,-27500000.0,1955300000.0,-718900000.0,,,-502500000.0,,126900000.0,33900000.0,49903000000.0,35400000.0,,1600000.0,-424600000.0,195300000.0,195300000.0,,191100000.0,454000000.0,30900000.0,362600000.0,-713800000.0,-50462300000.0,33900000.0,-5300000.0,4364500000.0,507500000.0,,3600000.0,,,2.25,,657100000.0,0.0,337200000.0,300500000.0,57600000.0,359800000.0,2231700000.0,105200000.0,,4725100000.0,138800000.0,960400000.0,1366500000.0,,0.54,,337200000.0,163600000.0,,73800000.0,-79100000.0,57600000.0,323400000.0,53100000.0,1561700000.0,4364500000.0,229000000.0,3151300000.0,20000000.0,,,,,,359300000.0,184600000.0,,14285600000.0,-482700000.0,6833700000.0,,195300000.0,1244800000.0,,36200000.0,-14432800000.0,,1239600000.0,20000000.0,337200000.0,57200000.0,,3600000.0,5200000.0,189900000.0,184600000.0,,,323400000.0,298900000.0,0.54,,798600000.0,57200000.0,-75900000.0,7600000.0,1600000.0,454000000.0,184600000.0,992100000.0,,280500000.0,,567200000.0,4878400000.0,-94300000.0,,184600000.0,,22900000.0,817300000.0,5272000000.0,,-103700000.0,,,4725100000.0,2500000.0,337200000.0,-165400000.0,522500000.0,,138800000.0,317300000.0,,-713800000.0,0.0,335100000.0,7600000.0,817300000.0,901700000.0,-166200000.0,39100000.0,153300000.0,8900000.0,26400000.0,30900000.0,-104100000.0,1955300000.0,2.27,4878400000.0,153300000.0,280500000.0,507500000.0,362100000.0,231400000.0,,901700000.0,866100000.0,5272000000.0,697200000.0,,657100000.0,268300000.0,817300000.0,22900000.0,,,268300000.0,4301900000.0,-662300000.0,73800000.0,919600000.0,,131500000.0,,427500000.0,,6833700000.0,992100000.0,,4301900000.0,1561700000.0,,,,,,,,,,,,,,,,,
2017-08-31,,,800000.0,,-18000000.0,,417200000.0,57200000.0,,645500000.0,,,,,,,2100000.0,,227800000.0,227800000.0,,343600000.0,483200000.0,32100000.0,,-739500000.0,,95400000.0,49800000.0,5018100000.0,,,,,,,,,-8200000.0,328600000.0,347100000.0,,,,119300000.0,,,133800000.0,,,,0.63,,,325600000.0,,,-15400000.0,79200000.0,,,1646000000.0,,,,,,,,,,358900000.0,,,8892000000.0,,7619500000.0,,227800000.0,,,32000000.0,-8646700000.0,,,24400000.0,,,,3600000.0,,184600000.0,234400000.0,,,368200000.0,345000000.0,0.63,,816800000.0,74600000.0,-1900000.0,59200000.0,-19200000.0,,234400000.0,,,,,584700000.0,5675700000.0,,,,,,,,,,,4100000.0,5455700000.0,,328600000.0,-179100000.0,-711000000.0,,,,,,-94100000.0,377000000.0,,,843700000.0,,,,8700000.0,25800000.0,,,1943800000.0,,,220000000.0,277000000.0,538600000.0,361300000.0,232100000.0,,,,5973500000.0,-930100000.0,,698000000.0,239700000.0,,24700000.0,,,239700000.0,,,76700000.0,,,,,,,,,,4953100000.0,,,,,,,,,,,,,,,,,,
2017-11-30,,,1300000.0,,-77500000.0,,-112900000.0,133400000.0,,-20200000.0,,,,,,,300000.0,,217000000.0,217000000.0,,175800000.0,480900000.0,33200000.0,,-744700000.0,,85000000.0,22800000.0,5001700000.0,,,,,,,,,-9700000.0,377100000.0,333900000.0,,,,116900000.0,,,81400000.0,,,,0.6,,,98300000.0,,,-41100000.0,77400000.0,,,1691600000.0,,,,,,,,,,359100000.0,,,11816700000.0,,7684600000.0,,217000000.0,,,33700000.0,-11677600000.0,,,-9200000.0,,,,3600000.0,,234400000.0,257200000.0,,,338600000.0,332200000.0,0.6,,826500000.0,58400000.0,-112300000.0,9200000.0,-15100000.0,,257200000.0,,,,,577800000.0,5715700000.0,,,,,,,,,,,,5501700000.0,,1121800000.0,-179800000.0,-40100000.0,,,,,,0.0,368900000.0,,,881000000.0,,,,10400000.0,27100000.0,,,1968900000.0,,,214000000.0,281200000.0,595200000.0,361400000.0,248700000.0,,,,5993000000.0,-92000000.0,,698100000.0,245600000.0,,27000000.0,,,245600000.0,,,78900000.0,,,,,,,,,,4888200000.0,,,,,,,,,,,,,,,,,,
2018-02-28,,,1100000.0,,-26500000.0,,-1178300000.0,57700000.0,,-926000000.0,,,,,,,2300000.0,,260400000.0,260400000.0,,469500000.0,405400000.0,34100000.0,,-773500000.0,,41900000.0,66700000.0,4114100000.0,,,,,,,,,-160600000.0,397200000.0,294800000.0,,,,34400000.0,,,97300000.0,,,,0.72,,,443000000.0,,,50300000.0,105100000.0,,,1794100000.0,,,,,,,,,,359200000.0,,,16454200000.0,,6842800000.0,,260400000.0,,,36600000.0,-16097900000.0,,,-26700000.0,,,,3600000.0,,257200000.0,323900000.0,,,421200000.0,292500000.0,0.72,,866500000.0,71900000.0,206400000.0,-61900000.0,115200000.0,,323900000.0,,,,,595800000.0,4797300000.0,,,,,,,,,,,,4623700000.0,,397200000.0,-179800000.0,775500000.0,,,,,,0.0,292500000.0,,,961400000.0,,,,10300000.0,26600000.0,,,2045500000.0,,,173600000.0,356300000.0,550500000.0,362000000.0,270700000.0,,,,5048700000.0,606300000.0,,827400000.0,303300000.0,,23700000.0,,,303300000.0,,,79900000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2018-05-31,-180400000.0,,700000.0,,-32000000.0,2024500000.0,450200000.0,,,763100000.0,,138000000.0,48800000.0,51592900000.0,44600000.0,,2500000.0,-679000000.0,228500000.0,228500000.0,,287500000.0,295500000.0,34900000.0,361500000.0,-789200000.0,-50220200000.0,48800000.0,34300000.0,4867800000.0,531400000.0,,3600000.0,,,2.58,,814000000.0,-1900000.0,393500000.0,320300000.0,141400000.0,359000000.0,2363100000.0,91800000.0,,5291800000.0,66000000.0,1276400000.0,1425500000.0,,0.63,,393500000.0,255500000.0,,80200000.0,19800000.0,141400000.0,424200000.0,173600000.0,1679300000.0,4867800000.0,-1717300000.0,3380900000.0,-36200000.0,,,,,,359000000.0,358200000.0,,14430000000.0,-423800000.0,7463700000.0,,228500000.0,1296100000.0,,35700000.0,-13798000000.0,,1287500000.0,-36200000.0,393500000.0,74500000.0,,3600000.0,8600000.0,323900000.0,358200000.0,,,424200000.0,317800000.0,0.64,,871100000.0,74500000.0,-20200000.0,12700000.0,-38300000.0,295500000.0,358200000.0,1075600000.0,,,,604800000.0,5439200000.0,-154000000.0,,358200000.0,,24300000.0,933700000.0,5784400000.0,,13600000.0,,,5291800000.0,3900000.0,393500000.0,-201000000.0,-703400000.0,,66000000.0,462400000.0,,-789200000.0,-49000000.0,353500000.0,19200000.0,933700000.0,930300000.0,-143100000.0,42600000.0,147400000.0,15200000.0,,34900000.0,72000000.0,2024500000.0,2.6,5439200000.0,147400000.0,,531400000.0,361500000.0,266300000.0,,930300000.0,1122400000.0,5784400000.0,-1301500000.0,,814000000.0,287000000.0,933700000.0,24300000.0,,,287000000.0,,-739700000.0,80200000.0,1017800000.0,,184600000.0,,362400000.0,,7463700000.0,1075600000.0,,,1679300000.0,,,,,,,,,,,,,,,,,
2018-08-31,,,900000.0,,-24400000.0,,-1110300000.0,56700000.0,,-942500000.0,,,,,,,2300000.0,,243600000.0,243600000.0,,273700000.0,264600000.0,15700000.0,,-808500000.0,,155500000.0,81900000.0,3906700000.0,,,,,,,,,0.0,389100000.0,322600000.0,,,,79000000.0,,,82900000.0,,,,0.67,,,249300000.0,,,-43000000.0,135500000.0,,,1973800000.0,,,,,,,,,,359100000.0,,,11297000000.0,,7050000000.0,,243600000.0,,,35900000.0,-11115800000.0,,,-35800000.0,,,,3600000.0,,358200000.0,440100000.0,,,523000000.0,320300000.0,0.68,,862800000.0,62600000.0,-34100000.0,2600000.0,-15200000.0,,440100000.0,,,,,597300000.0,4663000000.0,,,,,,,,,,,51600000.0,4397400000.0,,389100000.0,-201400000.0,918500000.0,,,,,,-32800000.0,356200000.0,,,1268100000.0,,,,10900000.0,,,,2387000000.0,,,265600000.0,,535200000.0,361500000.0,265500000.0,,,,5076200000.0,761700000.0,,813300000.0,277000000.0,,36600000.0,,,277000000.0,,,91000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,,,800000.0,,-36400000.0,,-273300000.0,57300000.0,,-75100000.0,,,,,,,2100000.0,,235800000.0,235800000.0,,223500000.0,10000000.0,15800000.0,,-827400000.0,,161600000.0,70500000.0,3828500000.0,,,,,,,,,0.0,394000000.0,309300000.0,,,,73500000.0,,,248400000.0,,,,0.65,,,187100000.0,,,-28600000.0,128000000.0,,,1712400000.0,,,,,,,,,,359100000.0,,,10067300000.0,,7002400000.0,,235800000.0,,,36800000.0,-10133000000.0,,,-47400000.0,,,,3600000.0,,440100000.0,510600000.0,,,759000000.0,307200000.0,0.66,,858900000.0,70600000.0,-83900000.0,8300000.0,-15000000.0,,510600000.0,,,,,594000000.0,4577900000.0,,,,,,,,,,,,4306800000.0,,394000000.0,-201300000.0,120300000.0,,,,,,0.0,344000000.0,,,1302600000.0,,,,11900000.0,,,,2424500000.0,,,271100000.0,,562600000.0,361500000.0,264900000.0,,,,5290000000.0,222400000.0,,810600000.0,286800000.0,,42500000.0,,,286800000.0,,,89800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,,,6700000.0,,-27200000.0,,2304400000.0,53600000.0,,1698100000.0,,,,,,,-100000.0,,324600000.0,324600000.0,,525600000.0,20000000.0,83900000.0,,-846900000.0,,229200000.0,1252600000.0,5542500000.0,,,,,,,,,-984100000.0,404700000.0,425600000.0,,,,101000000.0,,,35600000.0,,,,0.9,,,498400000.0,,,-38600000.0,420900000.0,,,3071000000.0,,,,,,,,,,359200000.0,,,5420300000.0,,10363000000.0,,324600000.0,,,53000000.0,-4998800000.0,,,-19300000.0,,,,3600000.0,,510600000.0,696400000.0,,,732000000.0,429300000.0,0.9,,1070400000.0,73900000.0,-9000000.0,-200000.0,138600000.0,,3705500000.0,,,,,745100000.0,7765000000.0,,,,,,,,,,,,6549700000.0,,404700000.0,-201200000.0,-1577400000.0,,,,,,0.0,482300000.0,,,1425800000.0,,,,10800000.0,,,,2598000000.0,,,1215300000.0,,821000000.0,361600000.0,325300000.0,,,,7292000000.0,-987600000.0,,1781500000.0,315800000.0,,39400000.0,,800000000.0,315800000.0,,,165700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,-991500000.0,180200000.0,9200000.0,,-35800000.0,2619500000.0,-1938700000.0,,,-1640500000.0,,181500000.0,229700000.0,34638800000.0,46200000.0,,,-1627700000.0,230400000.0,230400000.0,,266700000.0,18300000.0,31300000.0,361800000.0,-866100000.0,-35145800000.0,229700000.0,-2761100000.0,3913200000.0,817600000.0,,3600000.0,,,2.86,,1782600000.0,-7400000.0,408700000.0,310500000.0,399100000.0,359200000.0,2594700000.0,80100000.0,,4845000000.0,30900000.0,1289500000.0,1552800000.0,,0.64,,408700000.0,230900000.0,,164600000.0,2300000.0,399100000.0,723100000.0,-1356100000.0,3006300000.0,3913200000.0,-5400000.0,3772500000.0,100000.0,,,,,,359400000.0,944400000.0,,7854200000.0,-1017900000.0,8682500000.0,,230400000.0,1368000000.0,,55800000.0,-8898200000.0,,1371300000.0,100000.0,408700000.0,75900000.0,,3600000.0,1000000.0,3705500000.0,692200000.0,,,723100000.0,314500000.0,0.64,,980400000.0,75900000.0,-89400000.0,600000.0,-21500000.0,18300000.0,944400000.0,1223400000.0,,,,658300000.0,6063000000.0,-123800000.0,,692200000.0,,40300000.0,1034400000.0,5676200000.0,,-107900000.0,,,4845000000.0,17600000.0,408700000.0,-222900000.0,-1089100000.0,,30900000.0,-960000000.0,,-866100000.0,-24100000.0,370300000.0,11300000.0,1034400000.0,1409500000.0,-56900000.0,,1218000000.0,12600000.0,45400000.0,31300000.0,-216400000.0,2619500000.0,2.88,6063000000.0,1218000000.0,,817600000.0,362500000.0,322100000.0,,1409500000.0,1165700000.0,5676200000.0,-1900000.0,,1782600000.0,343800000.0,1034400000.0,40300000.0,,796400000.0,343800000.0,,-826800000.0,164600000.0,1177800000.0,796400000.0,2300500000.0,,333600000.0,,8682500000.0,1223400000.0,,,3006300000.0,,,,,,,,,,,,,,,,,
2019-08-31,,,10300000.0,,-26400000.0,,-413200000.0,56500000.0,,-68400000.0,,,,,,,-4800000.0,,264200000.0,264200000.0,,294800000.0,10300000.0,30500000.0,,-891700000.0,,227600000.0,426300000.0,3986400000.0,,,,,,,,,,516200000.0,344300000.0,,,,80100000.0,,,40900000.0,,,,0.73,,,268400000.0,,,-9800000.0,379500000.0,,,3082300000.0,,,,,,,,,,358600000.0,,,8862100000.0,,8638200000.0,,264200000.0,,,52900000.0,-8289300000.0,,,26500000.0,,,,3600000.0,,935200000.0,586400000.0,,,627300000.0,349100000.0,0.74,,992000000.0,61700000.0,-86500000.0,-3700000.0,,,1361500000.0,,,,,666600000.0,6118900000.0,,,,,,,,,,,49000000.0,4823500000.0,,516200000.0,-222000000.0,544700000.0,,,,,,-171900000.0,402000000.0,,,1265200000.0,,,,10500000.0,46000000.0,,,2519300000.0,,,1295400000.0,,425100000.0,361500000.0,325400000.0,,,,5555900000.0,-1700000.0,,1783100000.0,317500000.0,,41300000.0,,796500000.0,317500000.0,,,147800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,,,10100000.0,,-33500000.0,,-231800000.0,51300000.0,,-19600000.0,,,,,,,-4700000.0,,258700000.0,258700000.0,,269800000.0,10100000.0,37600000.0,,-908900000.0,,226800000.0,58500000.0,3964300000.0,,,,,,,,,,520900000.0,337000000.0,,,,78300000.0,,,34400000.0,,,,0.72,,,236300000.0,,,-43400000.0,359700000.0,,,3073800000.0,,,,,,,,,,358100000.0,,,5305000000.0,,8701700000.0,,258700000.0,,,55000000.0,-5248500000.0,,,11600000.0,,,,3600000.0,,1361500000.0,600600000.0,,,635000000.0,341700000.0,0.72,,990700000.0,76300000.0,-115200000.0,1000000.0,,,1420000000.0,,,,,667300000.0,6132300000.0,,,,,,,,,,,,4823900000.0,,520900000.0,-222300000.0,20500000.0,,,,,,0.0,396700000.0,,,1301400000.0,,,,13300000.0,46400000.0,,,2569400000.0,,,1308400000.0,,464900000.0,360600000.0,323400000.0,,,,5627900000.0,-2500000.0,,1785800000.0,325600000.0,,42200000.0,,796600000.0,325600000.0,,,154300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
