date,annualAccountsPayable,trailingOperatingIncome,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualOperatingIncome,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCashDividendsPaid,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualDilutedEPS,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualCashAndCashEquivalents,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,quarterlyOperatingIncome,trailingPretaxIncome,annualInvestmentsAndAdvances,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,quarterlyTotalAssets,annualCashDividendsPaid,annualOperatingExpense,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,annualTotalAssets,quarterlyAccountsReceivable,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,annualTaxProvision,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyChangeInInventory,annualRetainedEarnings,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyBasicEPS,trailingOtherIncomeExpense,quarterlyBasicAverageShares,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualCapitalStock,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,annualGrossProfit,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualNetPPE,quarterlyCapitalStock,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyDilutedEPS,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualInvestingCashFlow,annualPretaxIncome,annualIncomeTaxPayable,quarterlyGrossPPE,trailingCashDividendsPaid,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,trailingNetIncomeContinuousOperations,annualBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,trailingChangeInInventory,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingResearchAndDevelopment,trailingGrossProfit,annualPurchaseOfInvestment,annualTotalRevenue,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDilutedAverageShares,annualChangeInAccountPayable
2006-12-31,1048000000.0,,69000000.0,17138000000.0,-139000000.0,1214000000.0,,14648000000.0,,4285000000.0,501000000.0,202000000.0,735000000.0,-142000000.0,,3129000000.0,,341000000.0,243000000.0,4755000000.0,,14648000000.0,-625000000.0,0.736,0.0,,,243000000.0,5655000000.0,,-11000000.0,612162162.0,22577000000.0,,,708000000.0,,,453000000.0,17777000000.0,508000000.0,566000000.0,26862000000.0,-538000000.0,3544000000.0,1020000000.0,355000000.0,,,223000000.0,17777000000.0,456000000.0,508000000.0,0.0,-672000000.0,1786000000.0,3462000000.0,4285000000.0,3282000000.0,7675000000.0,791000000.0,1283000000.0,,453000000.0,3129000000.0,9085000000.0,1515000000.0,9085000000.0,2000000.0,2203000000.0,243000000.0,-252000000.0,4551000000.0,26862000000.0,1713000000.0,615489130.0,1515000000.0,471000000.0,,,1104000000.0,212000000.0,4755000000.0,1929000000.0,3691000000.0,388000000.0,1713000000.0,,,7675000000.0,,,,,243000000.0,1609000000.0,295000000.0,396000000.0,,,,243000000.0,213000000.0,,,16912000000.0,1929000000.0,669000000.0,4758000000.0,2497000000.0,243000000.0,22577000000.0,-374000000.0,127000000.0,,16912000000.0,295000000.0,29310000000.0,566000000.0,3282000000.0,-286000000.0,135000000.0,-315000000.0,,9000000.0,-12398000000.0,3462000000.0,1104000000.0,-938000000.0,,,1306000000.0,,,,,-174000000.0,-874000000.0,116000000.0,-340000000.0,531000000.0,-899000000.0,826000000.0,,29310000000.0,,,,1048000000.0,-32000000.0,3691000000.0,631000000.0,-12398000000.0,,,,,,,0.74,223000000.0,,,15000000.0,31000000.0,0.0,,,,,0.0,1049000000.0,,,2203000000.0,21000000.0,-1571000000.0,,,-861000000.0,,,,21896000000.0,,,,,,,,,,,,,
2007-03-31,,,,,5000000.0,,,,,4563000000.0,399000000.0,,,-143000000.0,,2800000000.0,,289000000.0,,5367000000.0,,13602000000.0,,,,,,,3891000000.0,,,,19679000000.0,,,56000000.0,,,,,755000000.0,,24242000000.0,,,-454000000.0,,,,,16402000000.0,-16000000.0,755000000.0,114000000.0,,,,,3251000000.0,,,,,,,7840000000.0,,,1345000000.0,2158000000.0,1185000000.0,1195000000.0,3164000000.0,,1471000000.0,,1220000000.0,,,,727000000.0,-163000000.0,,1437000000.0,2897000000.0,-9000000.0,,,,7454000000.0,,1.296,,583105000.0,1185000000.0,,,671000000.0,,,,,3000000.0,,,13989000000.0,,-13000000.0,,,1185000000.0,,,243000000.0,,,270000000.0,,660000000.0,,-170000000.0,101000000.0,,,43000000.0,-8954000000.0,3532000000.0,,31000000.0,,,-284000000.0,,,10000000.0,1.296,,,942000000.0,,,,,,22943000000.0,,,,920000000.0,-109000000.0,,-508000000.0,,,,,,583105000.0,,,230000000.0,,,16000000.0,306000000.0,0.0,,,,,,345000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,,,254000000.0,,,,,3484000000.0,380000000.0,,,-131000000.0,,2722000000.0,,228000000.0,,5269000000.0,,12816000000.0,,,,,,,4334000000.0,,,,19907000000.0,,,168000000.0,,,,,32000000.0,,23391000000.0,,,76000000.0,,,,,15538000000.0,37000000.0,32000000.0,0.0,,,,,3325000000.0,,,,,,,7853000000.0,,,5000000.0,2181000000.0,215000000.0,-174000000.0,3500000000.0,,1583000000.0,,1145000000.0,,,,834000000.0,121000000.0,,1308000000.0,2906000000.0,-29000000.0,,,,6585000000.0,,0.06,,533333333.0,215000000.0,,,666000000.0,,,,,18000000.0,,,14077000000.0,,55000000.0,,,215000000.0,,,1185000000.0,,,270000000.0,,567000000.0,,-189000000.0,150000000.0,,,3000000.0,-9325000000.0,3649000000.0,,-1061000000.0,,,265000000.0,,,10000000.0,0.06,,,-970000000.0,,,,,,23402000000.0,,,,1010000000.0,3000000.0,,-106000000.0,,,,,,533333333.0,,,216000000.0,,,18000000.0,10000000.0,0.0,,,,,,396000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,,,-50000000.0,,,,,3300000000.0,357000000.0,,,-130000000.0,,2728000000.0,,236000000.0,,5239000000.0,,13174000000.0,,,,,,,4146000000.0,,,,20071000000.0,,,218000000.0,,,,,101000000.0,,23371000000.0,,,-14000000.0,,,,,15902000000.0,74000000.0,101000000.0,0.0,,,,,3278000000.0,,,,,,,7469000000.0,,,-1347000000.0,2200000000.0,80000000.0,-83000000.0,3296000000.0,,1491000000.0,,1185000000.0,,,,850000000.0,-199000000.0,,1323000000.0,2863000000.0,-43000000.0,,,,7033000000.0,,0.188,,537234043.0,80000000.0,,,632000000.0,,,,,41000000.0,,,12570000000.0,,115000000.0,,,80000000.0,,,215000000.0,,,262000000.0,,649000000.0,,-119000000.0,102000000.0,,,0.0,-9511000000.0,5301000000.0,,-157000000.0,,,105000000.0,,,1000000.0,0.188,,,-135000000.0,-441000000.0,,,,,22081000000.0,,,,894000000.0,-53000000.0,,-187000000.0,,,,,,537234043.0,,,414000000.0,,,18000000.0,3000000.0,0.0,,,,,,454000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,869000000.0,,71000000.0,13127000000.0,159000000.0,567000000.0,,13218000000.0,,3098000000.0,356000000.0,321000000.0,-247000000.0,-127000000.0,,2607000000.0,,221000000.0,114000000.0,5014000000.0,,13218000000.0,-462000000.0,1.436,0.0,,,114000000.0,3937000000.0,,2000000.0,548611111.0,20708000000.0,,,106000000.0,,,790000000.0,15825000000.0,-98000000.0,561000000.0,23806000000.0,-531000000.0,2614000000.0,145000000.0,51000000.0,,,1096000000.0,15825000000.0,-44000000.0,-98000000.0,0.0,-473000000.0,1471000000.0,5851000000.0,3098000000.0,3094000000.0,6834000000.0,368000000.0,974000000.0,,790000000.0,2607000000.0,7981000000.0,1177000000.0,7981000000.0,-1000000.0,2207000000.0,114000000.0,-112000000.0,3167000000.0,23806000000.0,1396000000.0,550139276.0,1177000000.0,8000000.0,175000000.0,,770000000.0,194000000.0,5014000000.0,1255000000.0,3290000000.0,-181000000.0,1396000000.0,,,6834000000.0,,,,,114000000.0,633000000.0,262000000.0,664000000.0,,,,114000000.0,-54000000.0,,,12650000000.0,1255000000.0,-98000000.0,3181000000.0,1541000000.0,114000000.0,20708000000.0,-283000000.0,80000000.0,,12650000000.0,262000000.0,22179000000.0,561000000.0,3094000000.0,-402000000.0,103000000.0,-47000000.0,,1000000.0,-9529000000.0,5851000000.0,243000000.0,-401000000.0,,,547000000.0,,,154000000.0,,-237000000.0,-880000000.0,34000000.0,-10000000.0,456000000.0,826000000.0,59000000.0,,22179000000.0,,,,869000000.0,-78000000.0,3290000000.0,339000000.0,-9529000000.0,,,,,,,1.44,1096000000.0,,,19000000.0,2000000.0,0.0,,,,,0.0,327000000.0,,,2207000000.0,47000000.0,-1588000000.0,,,-129000000.0,,,,16308000000.0,,,,,,,,,,,,,
2008-03-31,,,,,89000000.0,,,,,3189000000.0,275000000.0,,,-127000000.0,,2782000000.0,,211000000.0,,4738000000.0,,13274000000.0,,,,,,,2096000000.0,-17000000.0,,,20567000000.0,,,-191000000.0,,,,,-148000000.0,,23756000000.0,,,-454000000.0,,,,,16056000000.0,-229000000.0,-148000000.0,1102000000.0,,,,,3698000000.0,,,,,,,7700000000.0,,,4000000.0,948000000.0,72000000.0,-153000000.0,1770000000.0,,878000000.0,,874000000.0,,,,326000000.0,-37000000.0,,840000000.0,2562000000.0,-155000000.0,,,,7014000000.0,,-0.28,,527987500.0,69000000.0,,,517000000.0,,,,,-137000000.0,,,9854000000.0,,-366000000.0,,,69000000.0,,,114000000.0,,,262000000.0,,958000000.0,,-169000000.0,108000000.0,,,-8000000.0,-6435000000.0,9765000000.0,,396000000.0,,,-285000000.0,,,,-0.28,,,-42000000.0,,,,,,16289000000.0,,,,537000000.0,-10000000.0,,-425000000.0,,,,,,527987500.0,,,1064000000.0,,,17000000.0,1000000.0,413000000.0,,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,,,332000000.0,,,,,3178000000.0,246000000.0,,,-126000000.0,,2987000000.0,,153000000.0,,4516000000.0,,13031000000.0,,,,,,,2174000000.0,,,,20533000000.0,,,-344000000.0,,,,,-96000000.0,,23711000000.0,,,39000000.0,,,,,16018000000.0,-207000000.0,-96000000.0,1243000000.0,,,,,3273000000.0,,,,,,,7693000000.0,,,-54000000.0,931000000.0,89000000.0,-209000000.0,1839000000.0,,839000000.0,,939000000.0,,,,335000000.0,121000000.0,,732000000.0,2666000000.0,-349000000.0,,,,7092000000.0,,-0.18,,528155000.0,81000000.0,,,679000000.0,,,,,-214000000.0,,,10905000000.0,,-421000000.0,,,81000000.0,,,72000000.0,,,264000000.0,,1034000000.0,,-180000000.0,105000000.0,,,-23000000.0,-6431000000.0,8697000000.0,,7000000.0,,,219000000.0,,,,-0.18,,,17000000.0,,,,,,17336000000.0,,,,509000000.0,-125000000.0,,79000000.0,,,,,,528155000.0,,,1160000000.0,,,18000000.0,2000000.0,505000000.0,,,,,,-191000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,,,-71000000.0,,,,,6552000000.0,224000000.0,,,-127000000.0,,3546000000.0,,152000000.0,,4670000000.0,,11065000000.0,,,,,701000000.0,,2107000000.0,,,,15664000000.0,,,-344000000.0,,,,,280000000.0,,22216000000.0,,,-211000000.0,,,,,14611000000.0,-200000000.0,280000000.0,21000000.0,,,,,2441000000.0,,,,,,,7605000000.0,,,6407000000.0,919000000.0,4102000000.0,5585000000.0,1782000000.0,,742000000.0,,2211000000.0,,,,325000000.0,74000000.0,,712000000.0,2683000000.0,-271000000.0,,,,5941000000.0,,0.532,,528210000.0,4099000000.0,,,669000000.0,,,,,-221000000.0,,,8183000000.0,,-421000000.0,,,4800000000.0,,,89000000.0,,,264000000.0,,882000000.0,,-129000000.0,115000000.0,,,-1000000.0,-6444000000.0,6562000000.0,,-1490000000.0,,,-82000000.0,,,,0.532,,,4013000000.0,,,,,,14627000000.0,,,,449000000.0,-702000000.0,,1543000000.0,,,,,,528210000.0,,,907000000.0,,,14000000.0,1000000.0,4000000.0,,,,,,-191000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,379000000.0,,64000000.0,6998000000.0,-376000000.0,-666000000.0,,10109000000.0,,4213000000.0,176000000.0,0.0,-1942000000.0,-127000000.0,,1812000000.0,138000000.0,,2294000000.0,3278000000.0,,10109000000.0,37000000.0,-2.228,23000000.0,,138000000.0,2294000000.0,1695000000.0,0.0,-270000000.0,528145000.0,12522000000.0,,,192000000.0,,232000000.0,-1176000000.0,11921000000.0,-1212000000.0,408000000.0,16735000000.0,-507000000.0,1686000000.0,-1316000000.0,-1819000000.0,,,-495000000.0,11921000000.0,-1177000000.0,-1212000000.0,23000000.0,,918000000.0,1162000000.0,4213000000.0,1157000000.0,5609000000.0,-26000000.0,,,-1176000000.0,1812000000.0,4814000000.0,878000000.0,4814000000.0,-6627000000.0,43000000.0,2294000000.0,235000000.0,1651000000.0,16735000000.0,,528145000.0,878000000.0,-888000000.0,6983000000.0,,44000000.0,70000000.0,3278000000.0,737000000.0,1805000000.0,-893000000.0,,,232000000.0,5609000000.0,,,,,2294000000.0,-1334000000.0,264000000.0,-148000000.0,,,,2432000000.0,-314000000.0,,,10039000000.0,737000000.0,-1491000000.0,1020000000.0,-1602000000.0,2432000000.0,12522000000.0,-1675000000.0,4102000000.0,,10039000000.0,264000000.0,16291000000.0,408000000.0,1157000000.0,-130000000.0,118000000.0,228000000.0,,15000000.0,-6252000000.0,1162000000.0,114000000.0,-857000000.0,,,-1186000000.0,,,,,-1005000000.0,-608000000.0,-1808000000.0,,446000000.0,5458000000.0,-2707000000.0,53000000.0,16291000000.0,,,53000000.0,379000000.0,-168000000.0,1805000000.0,-1160000000.0,-6252000000.0,,,,,,,-2.228,-495000000.0,,,15000000.0,-4000000.0,0.0,,,,,0.0,-1260000000.0,47000000.0,,43000000.0,-17000000.0,-1944000000.0,,-1424000000.0,2180000000.0,,,-701000000.0,8018000000.0,,,,,,,,,,,,,
2009-03-31,,,,,-303000000.0,,,,,3697000000.0,189000000.0,,,-53000000.0,,1517000000.0,,,,3013000000.0,,10070000000.0,,,,,92000000.0,,1275000000.0,-1000000.0,,,12284000000.0,,,-188000000.0,,,,,-264000000.0,,15981000000.0,,,-514000000.0,,,,,11587000000.0,-266000000.0,-264000000.0,0.0,,,,,1115000000.0,,,,,,,4381000000.0,,,-77000000.0,40000000.0,1656000000.0,-102000000.0,1129000000.0,,720000000.0,,825000000.0,,,,146000000.0,37000000.0,,708000000.0,1723000000.0,-163000000.0,,,226000000.0,5609000000.0,,-0.5,,528245000.0,1656000000.0,,,334000000.0,,,,,-176000000.0,-43000000.0,,9930000000.0,,-442000000.0,,,1748000000.0,,,2294000000.0,,,264000000.0,,407000000.0,,-78000000.0,106000000.0,,,-2000000.0,-6313000000.0,1129000000.0,,-100000000.0,,,-436000000.0,,,46000000.0,-0.5,,,-638000000.0,-2000000.0,,,,,16243000000.0,,,,285000000.0,11000000.0,,-363000000.0,,,,,,528245000.0,,,-667000000.0,,,13000000.0,,0.0,,,6000000.0,,,-210000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,84000000.0,,,,,3648000000.0,46000000.0,,,-53000000.0,,1519000000.0,,,,2855000000.0,,10046000000.0,,,,,60000000.0,,1391000000.0,,,,12194000000.0,,,57000000.0,,,,,-106000000.0,,15842000000.0,,,86000000.0,,,,,11565000000.0,-116000000.0,-106000000.0,0.0,,,,,1061000000.0,,,,,,,4249000000.0,,,42000000.0,40000000.0,1746000000.0,28000000.0,1214000000.0,,733000000.0,,816000000.0,,,,177000000.0,174000000.0,,530000000.0,1677000000.0,-114000000.0,,,216000000.0,5609000000.0,,-0.7,,528320000.0,1746000000.0,,,120000000.0,,,,,-32000000.0,-10000000.0,,9805000000.0,,-148000000.0,,,1806000000.0,,,1656000000.0,,,264000000.0,,389000000.0,,-40000000.0,114000000.0,,,-1000000.0,-6460000000.0,1114000000.0,,-64000000.0,,,126000000.0,,,33000000.0,-0.7,,,90000000.0,0.0,,,,,16265000000.0,,,,314000000.0,-9000000.0,,60000000.0,,,,,,528320000.0,,,-646000000.0,,,15000000.0,,0.0,,,5000000.0,,,95000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,,,,89000000.0,,,,,3428000000.0,25000000.0,,,-10000000.0,,1077000000.0,,,,2844000000.0,,9923000000.0,,,,,47000000.0,,1407000000.0,,,,11937000000.0,,,272000000.0,,,,,0.0,,15365000000.0,,,-35000000.0,,,,,11000000000.0,-5000000.0,0.0,0.0,,,,,1057000000.0,,,,,,,4349000000.0,,,332000000.0,40000000.0,1628000000.0,274000000.0,1145000000.0,,719000000.0,,708000000.0,,,,262000000.0,36000000.0,,498000000.0,1663000000.0,-152000000.0,,,215000000.0,5554000000.0,,0.0,,528392500.0,1628000000.0,,,-10000000.0,,,,,35000000.0,-415000000.0,,9552000000.0,,30000000.0,,,1675000000.0,,,1746000000.0,,,264000000.0,,44000000.0,,-69000000.0,115000000.0,,,-1000000.0,-6594000000.0,1076000000.0,,-426000000.0,,,34000000.0,,,13000000.0,0.0,,,-118000000.0,0.0,,,,,16146000000.0,,,,325000000.0,-22000000.0,,57000000.0,,,,,,528392500.0,,,-540000000.0,,,10000000.0,,0.0,,,7000000.0,,,271000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,317000000.0,,51000000.0,4693000000.0,33000000.0,224000000.0,,10241000000.0,,3706000000.0,31000000.0,,-401000000.0,-11000000.0,,955000000.0,49000000.0,,1869000000.0,2658000000.0,,10241000000.0,-386000000.0,-1.032,0.0,,49000000.0,1869000000.0,1455000000.0,-2000000.0,414000000.0,528355000.0,11544000000.0,,,83000000.0,,214000000.0,-545000000.0,11196000000.0,-175000000.0,7000000.0,15250000000.0,-127000000.0,611000000.0,62000000.0,-568000000.0,,,-664000000.0,11196000000.0,-181000000.0,-175000000.0,0.0,-2000000.0,291000000.0,1047000000.0,3706000000.0,1020000000.0,5683000000.0,-34000000.0,,,-545000000.0,955000000.0,4044000000.0,631000000.0,4044000000.0,117000000.0,40000000.0,1869000000.0,63000000.0,1205000000.0,15250000000.0,548000000.0,528355000.0,631000000.0,-274000000.0,92000000.0,,250000000.0,129000000.0,2658000000.0,447000000.0,1538000000.0,-265000000.0,548000000.0,,214000000.0,5683000000.0,,,,,1869000000.0,-162000000.0,264000000.0,167000000.0,,,,1918000000.0,-101000000.0,-416000000.0,,9188000000.0,447000000.0,-282000000.0,835000000.0,100000000.0,1918000000.0,11544000000.0,-694000000.0,1628000000.0,,9188000000.0,264000000.0,15870000000.0,7000000.0,1020000000.0,-52000000.0,90000000.0,376000000.0,,0.0,-6682000000.0,1047000000.0,2294000000.0,64000000.0,,,114000000.0,,,0.0,,66000000.0,-239000000.0,241000000.0,0.0,434000000.0,263000000.0,-842000000.0,,15870000000.0,,,,317000000.0,86000000.0,1538000000.0,-140000000.0,-6682000000.0,,,,,,,-1.032,-664000000.0,,,13000000.0,,0.0,,,8000000.0,,0.0,-65000000.0,26000000.0,,40000000.0,-4000000.0,-526000000.0,,-884000000.0,-425000000.0,,,-4000000.0,5528000000.0,,,,,,,,,,,,,
2010-03-31,,,,,-190000000.0,,,,,3531000000.0,147000000.0,,,-11000000.0,,936000000.0,,,,2628000000.0,,10182000000.0,,,,,1000000.0,,1419000000.0,,,,11644000000.0,,,86000000.0,,,,,-20000000.0,,15175000000.0,,,122000000.0,,,,,11118000000.0,-18000000.0,-20000000.0,0.0,,,,,991000000.0,,,,,,,4046000000.0,,,44000000.0,40000000.0,2160000000.0,138000000.0,1129000000.0,,592000000.0,,603000000.0,,,,290000000.0,-101000000.0,,515000000.0,1578000000.0,-8000000.0,,,210000000.0,5671000000.0,,-0.04,,528600000.0,2160000000.0,,,204000000.0,,,,,38000000.0,-24000000.0,,9177000000.0,,20000000.0,,,2161000000.0,,,1869000000.0,,,264000000.0,,4000000.0,,-68000000.0,112000000.0,,,-3000000.0,-6743000000.0,1042000000.0,,-37000000.0,,,190000000.0,,,47000000.0,-0.04,,,291000000.0,0.0,,,,,15920000000.0,,,,329000000.0,34000000.0,,328000000.0,,,,,,528600000.0,,,-635000000.0,,,8000000.0,,0.0,,,6000000.0,,,251000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,,,153000000.0,,,,,3122000000.0,152000000.0,,,-10000000.0,,989000000.0,,,,2631000000.0,,9608000000.0,,,,,3000000.0,,1805000000.0,,,,11586000000.0,,,167000000.0,,,,,14000000.0,,14708000000.0,,,193000000.0,,,,,10597000000.0,14000000.0,14000000.0,0.0,,,,,988000000.0,,,,,,,4100000000.0,,,223000000.0,40000000.0,1846000000.0,59000000.0,1364000000.0,,523000000.0,,663000000.0,,,,441000000.0,39000000.0,,472000000.0,1642000000.0,-63000000.0,,,210000000.0,5124000000.0,,0.028,,529000000.0,1846000000.0,,,274000000.0,,,,,7000000.0,-590000000.0,,9074000000.0,,21000000.0,,,1849000000.0,,,2160000000.0,,,265000000.0,,4000000.0,,-50000000.0,111000000.0,,,-3000000.0,-6782000000.0,1044000000.0,,-616000000.0,,,243000000.0,,,1000000.0,0.028,,,-314000000.0,0.0,,,,,15856000000.0,,,,322000000.0,56000000.0,,-29000000.0,,,,,,530257500.0,,,-592000000.0,,,8000000.0,,0.0,,,6000000.0,,,252000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,,,,14000000.0,,,,,2648000000.0,151000000.0,,,-560000000.0,,1007000000.0,,,,36000000.0,,8430000000.0,,,,,0.0,,1664000000.0,,,,11405000000.0,,,183000000.0,,,,,1116000000.0,,14053000000.0,,,65000000.0,,,,,9437000000.0,1116000000.0,1116000000.0,0.0,,,,,982000000.0,,,,,,,4610000000.0,,,-126000000.0,40000000.0,1368000000.0,-19000000.0,1223000000.0,,511000000.0,,656000000.0,,,,441000000.0,-13000000.0,,479000000.0,704000000.0,-10000000.0,,,211000000.0,5100000000.0,,3.52,,317369000.0,1368000000.0,,,258000000.0,,,,,-1025000000.0,-33000000.0,,4988000000.0,,91000000.0,,,1368000000.0,,,1846000000.0,,,670000000.0,,25000000.0,,-53000000.0,104000000.0,,,1000000.0,-6748000000.0,5065000000.0,,-577000000.0,,,118000000.0,,,0.0,3.5,,,-478000000.0,0.0,,,,,11736000000.0,,,,326000000.0,-1006000000.0,,-48000000.0,,,,,,318360000.0,,,-643000000.0,,,8000000.0,,0.0,,,4000000.0,,,332000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
