,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualDilutedEPS,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyChangeInInventory,annualInterestExpense,quarterlyChangesInAccountReceivables,annualBasicAverageShares,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyCapitalStock,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,annualTotalNonCurrentAssets,annualRepaymentOfDebt,trailingGrossProfit,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInInventory,annualInventory,quarterlyTaxProvision,trailingChangeInInventory,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyEbitda,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,annualNetIncomeContinuousOperations,annualOtherNonCashItems,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualCostOfRevenue,trailingDepreciationAndAmortization,annualCapitalStock,annualCurrentDebt,annualNetOtherFinancingCharges,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyPretaxIncome,annualGrossProfit,trailingOperatingExpense,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,annualDilutedAverageShares,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualOperatingExpense,annualChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,trailingNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable,annualTotalLiabilitiesNetMinorityInterest,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,quarterlyGoodwill,annualNetIncome,annualNetOtherInvestingChanges,quarterlyBasicAverageShares,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyFreeCashFlow,annualCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,annualAccountsPayable,trailingInvestingCashFlow,annualTotalRevenue,annualOtherCurrentAssets,annualPurchaseOfInvestment,trailingTotalRevenue,annualStockholdersEquity,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTaxProvision,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualTotalAssets,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,trailingEndCashPosition,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualCashAndCashEquivalents,quarterlyDilutedEPS,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,quarterlyCurrentDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualIncomeTaxPayable,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualNetPPE,annualEbitda,annualCurrentAssets,trailingPretaxIncome,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualInvestmentsAndAdvances,annualSaleOfInvestment,trailingResearchAndDevelopment,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1501459200,,7399000.0,0.0,,,,,,,,,-3969000.0,,109560000.0,,,,226785000.0,139001000.0,-26519000.0,211453000.0,107883000.0,,,,265191000.0,335026000.0,,,,,,659922000.0,-3228000.0,,,226926000.0,,,,19979000.0,,,,106298000.0,-663659000.0,3062000.0,,,,,,,,,,,0.0,,88383000.0,,,,,578558000.0,-11097000.0,,,3062000.0,,,226785000.0,0.0,,,-32613000.0,-14299000.0,,0.63,101588000.0,,22023000.0,24964000.0,,,,-2257000.0,627943000.0,,890585000.0,543894000.0,,948149000.0,,,,621395000.0,1569544000.0,,334715000.0,,,108456000.0,308793000.0,,,69835000.0,31971000.0,87289000.0,,309385000.0,221551000.0,,401158000.0,,,13165000.0,,,68404000.0,68404000.0,,,,,,,,,139001000.0,,,365728000.0,,,,,5349000.0,349022000.0,335026000.0,,,,,,,0.61,,,335026000.0,,23056000.0,,,4750000.0,0.0,,68404000.0,,,-6900000.0,-18990000.0,111457000.0,,,106258000.0,909622000.0,,25779000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509408000,36701000.0,125000.0,0.0,267717000.0,0.0,885614000.0,,,2.41,273555000.0,22783000.0,18458000.0,19113000.0,37234000.0,108312000.0,565727000.0,,184258000.0,136798000.0,-24120000.0,211752000.0,106883000.0,,-58276000.0,,335026000.0,310256000.0,14731000.0,,633901000.0,-19136000.0,,617092000.0,22000.0,,-245268000.0,235230000.0,13517000.0,-15611000.0,328992000.0,13079000.0,,,,69004000.0,-650384000.0,3826000.0,,267717000.0,202000.0,-25681000.0,,1584339000.0,,106883000.0,26258000.0,-1294000.0,-1500000.0,302472000.0,46927000.0,920837000.0,,-650384000.0,-6887000.0,534329000.0,-63295000.0,111252000.0,,131000.0,565727000.0,23123000.0,184258000.0,0.0,,,-82881000.0,-21704000.0,-17701000.0,0.31,88729000.0,,32761000.0,24761000.0,7542000.0,876695000.0,,-4766000.0,488627000.0,,885614000.0,521796000.0,,859886000.0,1726000.0,534329000.0,,633901000.0,1493787000.0,24761000.0,334588000.0,267717000.0,199000.0,107929000.0,305629000.0,,183073000.0,-24770000.0,22783000.0,67025000.0,-75758000.0,283786000.0,183073000.0,334588000.0,304369000.0,353184000.0,,17273000.0,-83758000.0,920837000.0,33848000.0,33848000.0,,211752000.0,,2505176000.0,0.0,,,617092000.0,136798000.0,305629000.0,310256000.0,354899000.0,85467000.0,64986000.0,,1493787000.0,1815000.0,328992000.0,310256000.0,,283786000.0,521796000.0,,,310256000.0,0.31,1726000.0,,310256000.0,2.47,26258000.0,354899000.0,,4804000.0,-1294000.0,,33848000.0,,7542000.0,-27696000.0,-18832000.0,110731000.0,310256000.0,103743000.0,103743000.0,876695000.0,-159354000.0,25816000.0,-24120000.0,360748000.0,25816000.0,235230000.0,437283000.0,859886000.0,,,,,,,,,,,,,,,,,,,,,,
1517356800,,0.0,0.0,,,,,,,,,-107017000.0,,-12989000.0,,,,204239000.0,137317000.0,-16027000.0,266586000.0,106435000.0,,,,310256000.0,219730000.0,,,,,,580781000.0,-18017000.0,,,234448000.0,,,,43781000.0,,,,86429000.0,-649014000.0,3124000.0,,,,,,,,,,,0.0,,66385000.0,,,,,490373000.0,-50066000.0,,,-26000.0,,,204239000.0,0.0,,,-88149000.0,-10784000.0,,0.21,8095000.0,,-50071000.0,24731000.0,,,,19682000.0,548246000.0,,883462000.0,572489000.0,,900848000.0,,,,615958000.0,1516806000.0,,336758000.0,,,107225000.0,302465000.0,,,-90526000.0,34501000.0,-2689000.0,,292903000.0,198736000.0,,344007000.0,,,15226000.0,,,22604000.0,22604000.0,,,,,,,,,137317000.0,,,363536000.0,,,,,4281000.0,439343000.0,219730000.0,,,,,,,0.21,1839000.0,,219730000.0,,13000000.0,,,4818000.0,-3077000.0,,22604000.0,,,-10784000.0,-21425000.0,109855000.0,,,102366000.0,936025000.0,,28438000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525046400,,,,,,,,,,,,44442000.0,,-130958000.0,,,,324056000.0,153783000.0,-20599000.0,303911000.0,105456000.0,,,,219730000.0,206100000.0,,,,,,623327000.0,-2222000.0,,,245348000.0,,,,37877000.0,,,,188801000.0,-656420000.0,2441000.0,,,,,,,,,,,-31535000.0,,169166000.0,,,,,538470000.0,-66424000.0,,,-14000.0,,,324056000.0,,,,-88693000.0,-24581000.0,,1.23,130339000.0,,-13846000.0,24672000.0,,,,1439000.0,875280000.0,,901768000.0,652407000.0,,978229000.0,,,,657518000.0,1635747000.0,,369176000.0,,,106423000.0,299302000.0,,,-13630000.0,34269000.0,105758000.0,,335496000.0,329570000.0,,551224000.0,,,14915000.0,,,131289000.0,131289000.0,,,,,,,,,153783000.0,,,360013000.0,,,,,3613000.0,394801000.0,206100000.0,,,,,,,1.21,1770000.0,,206100000.0,,13000000.0,,,4720000.0,-135000.0,,131289000.0,,,-56116000.0,-21254000.0,108835000.0,,,109710000.0,1012420000.0,,33730000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532995200,,,,,,,,,,,,29021000.0,,108951000.0,,,,233653000.0,140759000.0,-23438000.0,229041000.0,105297000.0,,,,206100000.0,250871000.0,,,,,,650244000.0,,,,249502000.0,,,,14266000.0,,,,109718000.0,-666165000.0,3023000.0,,,,,,,,,,,333000.0,,93275000.0,,,,,568385000.0,-34991000.0,,,-43000.0,,,233653000.0,,,,-51923000.0,-16573000.0,,0.75,120935000.0,,21992000.0,25087000.0,,,,-740000.0,655821000.0,,915667000.0,511675000.0,,873024000.0,,,,661733000.0,1534757000.0,,368641000.0,,,105751000.0,312481000.0,,,44771000.0,33542000.0,104362000.0,,282634000.0,219469000.0,,422168000.0,,,11767000.0,,,79009000.0,79009000.0,,,,,,,,,140759000.0,,,372838000.0,,,,,5057000.0,364497000.0,250871000.0,,,,,,,0.73,1728000.0,,250871000.0,,,,,4676000.0,-672000.0,,79009000.0,,,-22657000.0,-21129000.0,108070000.0,,,107700000.0,884513000.0,,35572000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540944000,-21132000.0,,,271939000.0,,928981000.0,,,2.5,310256000.0,30578000.0,3784000.0,19096000.0,24631000.0,106369000.0,567926000.0,,179063000.0,136067000.0,-23937000.0,256575000.0,105601000.0,,-90124000.0,,250871000.0,289124000.0,18408000.0,,676347000.0,,,668916000.0,,,-252075000.0,271459000.0,12161000.0,-29770000.0,358259000.0,4534000.0,,,,67822000.0,-657522000.0,3573000.0,,271939000.0,507000.0,-37952000.0,,1677639000.0,,105601000.0,,-4095000.0,-6750000.0,274681000.0,43571000.0,941011000.0,,-657522000.0,25255000.0,587252000.0,-8954000.0,108657000.0,,590000.0,567926000.0,-4419000.0,42996000.0,,,,-23310000.0,-38186000.0,-10365000.0,0.37,105436000.0,,37506000.0,24909000.0,7249000.0,902068000.0,,4874000.0,539303000.0,,928981000.0,532635000.0,,894637000.0,1397000.0,587252000.0,,676347000.0,1570984000.0,24909000.0,366636000.0,271939000.0,151000.0,106042000.0,312549000.0,,193178000.0,38253000.0,30578000.0,67250000.0,-85031000.0,276060000.0,193178000.0,366636000.0,360240000.0,372397000.0,,19369000.0,-127925000.0,373085000.0,39037000.0,39037000.0,,256575000.0,,2618650000.0,,,,668916000.0,136067000.0,312549000.0,289124000.0,369433000.0,100458000.0,61277000.0,,1570984000.0,5457000.0,358259000.0,289124000.0,,276060000.0,532635000.0,,,289124000.0,0.36,1397000.0,,289124000.0,2.56,,369433000.0,,4882000.0,-211000.0,,39037000.0,,7249000.0,-38368000.0,-21223000.0,107916000.0,289124000.0,105649000.0,105649000.0,902068000.0,-160435000.0,35697000.0,-23937000.0,364805000.0,35697000.0,271459000.0,452770000.0,894637000.0,,,,,,,,,,,,,,,,,,,,,,
1548892800,,3000.0,,,,,,,,,,-52380000.0,,-31331000.0,,,,215617000.0,145563000.0,-24515000.0,281526000.0,105747000.0,,,,289124000.0,249965000.0,,,,,,694397000.0,,,,279270000.0,,,,10480000.0,,,,90345000.0,-671370000.0,3924000.0,,,,,,,,,,,-12648000.0,,70020000.0,,,,,613165000.0,-20043000.0,,,-459000.0,,,70054000.0,,,,-38269000.0,-14180000.0,,0.56,25985000.0,,-48949000.0,,,,,-1225000.0,602956000.0,,950640000.0,564978000.0,,933932000.0,,,,688882000.0,1622814000.0,,370023000.0,,,106258000.0,312551000.0,,,-39159000.0,49478000.0,11805000.0,,283452000.0,225528000.0,,387339000.0,,,15583000.0,,,59540000.0,59540000.0,,,,,,,,,145563000.0,,,363439000.0,,,,,4708000.0,416650000.0,249965000.0,,,,,,,0.55,1410000.0,,249965000.0,,,,,4742000.0,-1872000.0,,59540000.0,,,-26825000.0,-23923000.0,107781000.0,,,104017000.0,928417000.0,,38915000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556582400,,102000.0,,,,,,,,,,47697000.0,,-138489000.0,,,,321298000.0,183573000.0,-25116000.0,391692000.0,106434000.0,,,,249965000.0,180078000.0,,,,,,805277000.0,,,,425381000.0,,,,21610000.0,,,,171743000.0,-683597000.0,3101000.0,,,,,,,,,,,-679579000.0,,137180000.0,,,,,723959000.0,0.0,,,-1242000.0,,,137725000.0,,,,491806000.0,-19241000.0,,1.08,138005000.0,,-4929000.0,,,,,1032000.0,962036000.0,,1108978000.0,841774000.0,,1270274000.0,,,,1195726000.0,2466000000.0,,765861000.0,,,106679000.0,721079000.0,,,-69887000.0,47205000.0,118764000.0,,360082000.0,428567000.0,,640738000.0,,,27869000.0,,,115570000.0,115570000.0,,,,,,,,,183573000.0,,,818949000.0,,,,,6149000.0,611331000.0,180078000.0,,,,,,,1.07,50665000.0,,180078000.0,,90000000.0,,,6694000.0,-22000.0,,115570000.0,,,-698718000.0,-24007000.0,108007000.0,,,333177000.0,1660723000.0,,60341000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564531200,,4531000.0,,,,,,,,,,-49858000.0,,115374000.0,,,,265981000.0,192037000.0,-26668000.0,304661000.0,106549000.0,,,,180078000.0,143317000.0,,,,,,843822000.0,-289996000.0,,,426415000.0,,,,10628000.0,,,,99190000.0,-695735000.0,3233000.0,,,,,,,,,,,255000.0,,71235000.0,,,,,763941000.0,0.0,,,35702000.0,,,73944000.0,,,,-113739000.0,-23380000.0,,0.57,95123000.0,,-29014000.0,,,,,642000.0,838713000.0,,1122150000.0,756403000.0,,1130403000.0,,,,1179330000.0,2309733000.0,,749312000.0,,,107005000.0,620804000.0,,,-36761000.0,41764000.0,71743000.0,,351865000.0,312239000.0,,572732000.0,,,18951000.0,,,60607000.0,60607000.0,,,,,,,,,192037000.0,,,709508000.0,,,,,6295000.0,620612000.0,143317000.0,,,,,,,0.56,46940000.0,,143317000.0,,99877000.0,,,9004000.0,-738000.0,,60607000.0,,,-18594000.0,-24079000.0,108253000.0,,,319886000.0,1465911000.0,,48923000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572480000,,33000.0,,,,1141699000.0,273983000.0,-137296000.0,,,42521000.0,-50291000.0,,,,,-20043000.0,245067000.0,201761000.0,-32049000.0,319230000.0,106742000.0,-6190000.0,,-511000000.0,143317000.0,151828000.0,,-92881000.0,1207656000.0,,1047963000.0,859578000.0,-20000000.0,28835000.0,,437317000.0,,,651663000.0,5432000.0,-104832000.0,-2662000.0,48150000.0,77388000.0,-704382000.0,3171000.0,,,,,45725000.0,,87698000.0,106742000.0,79914000.0,,-5699000.0,,43698000.0,,722934000.0,-704382000.0,,784885000.0,0.0,,722934000.0,9981000.0,,,43306000.0,,2090121000.0,273983000.0,-40300000.0,-36080000.0,,0.36,78258000.0,-96133000.0,7223000.0,,9903000.0,1470969000.0,-697671000.0,-6639000.0,734379000.0,289124000.0,1141699000.0,756970000.0,244490000.0,1122891000.0,50579000.0,784885000.0,273983000.0,1207656000.0,2330547000.0,,362253000.0,,,107166000.0,620899000.0,4669000.0,268768000.0,8511000.0,42521000.0,42178000.0,,357826000.0,268768000.0,362253000.0,489312000.0,,,25295000.0,,,38266000.0,38266000.0,-75669000.0,319230000.0,-772942000.0,,,,3138084000.0,859578000.0,201761000.0,620899000.0,,713999000.0,,,13429000.0,2330547000.0,8787000.0,651663000.0,151828000.0,151828000.0,357826000.0,756970000.0,,299498000.0,151828000.0,0.35,50579000.0,337371000.0,151828000.0,,79914000.0,713999000.0,22008000.0,8395000.0,-30000.0,,38266000.0,325029000.0,9903000.0,-28805000.0,-24124000.0,108414000.0,151828000.0,352374000.0,352374000.0,1470969000.0,,49461000.0,-32049000.0,,49461000.0,437317000.0,,1122891000.0,322133000.0,,,,,,,,,,,,,,,,,,,,,
