date,annualTotalNonCurrentAssets,annualNetPPE,quarterlyOperatingExpense,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossProfit,quarterlyDilutedEPS,annualEbitda,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingChangeInCashSupplementalAsReported,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,annualDilutedAverageShares,annualPurchaseOfBusiness,annualDilutedEPS,annualIncomeTaxPayable,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyGrossPPE,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyBasicAverageShares,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualBasicAverageShares,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualNetOtherFinancingCharges,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualInventory,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualInterestExpense,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOperatingIncome,annualOtherShortTermInvestments,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualTotalRevenue,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualChangeInWorkingCapital,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualEndCashPosition,trailingCostOfRevenue,quarterlyPurchaseOfInvestment,trailingEndCashPosition,quarterlyTotalRevenue,trailingPretaxIncome,annualNetIncomeContinuousOperations,quarterlyBasicEPS,trailingTaxProvision,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashDividendsPaid,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyTotalAssets,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyOtherCurrentAssets,annualTotalAssets,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,annualBasicEPS,quarterlyStockholdersEquity,annualRetainedEarnings,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInvestingCashFlow,quarterlyDilutedAverageShares,quarterlyGrossProfit,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
2016-03-31,,,629800000.0,,,,,612900000.0,,612900000.0,,0.58,,270000000.0,,736800000.0,41900000.0,1582200000.0,,170600000.0,,,,,,56700000.0,,,758000000.0,-93800000.0,-40100000.0,,-15500000.0,,,,,,,3903100000.0,,,,,,-250100000.0,-978900000.0,,,,,,-12000000.0,,-123900000.0,,,,259400000.0,,217300000.0,0.0,,,1345800000.0,,-245800000.0,,,,,,,,,315300000.0,,,,,,,,,,,,3930100000.0,,4812900000.0,-82200000.0,,,,88000000.0,,23800000.0,,,,,629800000.0,,,,6967300000.0,7169700000.0,,,,,,2894100000.0,,,0.58,,,,,,11099800000.0,-52100000.0,,,152400000.0,,,12139600000.0,,16952500000.0,152400000.0,,128700000.0,,869900000.0,1142800000.0,,,,,432200000.0,,,,2155100000.0,5784400000.0,2047000000.0,,1612700000.0,8000000.0,1476200000.0,0.0,,,,5792800000.0,,,3714600000.0,,916600000.0,,,-40100000.0,261300000.0,847100000.0,,,612900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,670700000.0,,,,,928800000.0,,928800000.0,,2.86,,270400000.0,,612900000.0,92500000.0,1560800000.0,,851700000.0,,,,,,56500000.0,,,361200000.0,-469000000.0,-42900000.0,,15900000.0,,,,,,,3866200000.0,,,,,,0.0,-1053900000.0,,,,,,431700000.0,,315900000.0,,,,259200000.0,,505200000.0,0.0,,,1500100000.0,,-77400000.0,,,,,,,,,996200000.0,,,,,,,,,,,,3767100000.0,,5393000000.0,-80300000.0,,,,88000000.0,,27800000.0,,,,,670700000.0,,,,7631800000.0,7185400000.0,,,,,,3688200000.0,,,2.88,,,,,,10952500000.0,388800000.0,,,747600000.0,,,12037500000.0,,17430500000.0,747600000.0,,759200000.0,,846800000.0,1126500000.0,,,,,364900000.0,,,,2498000000.0,5763700000.0,2512300000.0,,1601300000.0,400400000.0,1501100000.0,415700000.0,,,,6414400000.0,,,3724800000.0,,930800000.0,,,372800000.0,261600000.0,1175900000.0,,,928800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,645400000.0,,,,,1504600000.0,,1504600000.0,,1.44,,270900000.0,,928800000.0,83200000.0,1548900000.0,0.0,450900000.0,0.0,,,,,54500000.0,,,361000000.0,-68800000.0,-44500000.0,,14300000.0,,,,,,,3835200000.0,,,,,,0.0,-1033400000.0,,0.0,,,,682700000.0,,575800000.0,,,,259200000.0,,503700000.0,0.0,,,1392400000.0,,110600000.0,,,,,,,,,594100000.0,,,,,,,,,,,,3703400000.0,,5714500000.0,-83100000.0,,,,88700000.0,,46800000.0,,,,,645400000.0,,,,7926200000.0,7185400000.0,,,,,,3567800000.0,,,1.45,,,,,,10888800000.0,638200000.0,,,377400000.0,,,12005400000.0,,17719900000.0,377400000.0,,367700000.0,,852200000.0,1146300000.0,,,,,293100000.0,,,,2360800000.0,5769100000.0,2418700000.0,,1556000000.0,900000.0,1511100000.0,0.0,,,,6764100000.0,,,3708900000.0,,950000000.0,,,-44300000.0,261800000.0,1149100000.0,,,1504600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,11818100000.0,1511000000.0,660600000.0,,1714700000.0,3785100000.0,389700000.0,1714700000.0,1500200000.0,1714700000.0,4179600000.0,0.75,2315000000.0,271700000.0,-705200000.0,1504600000.0,63900000.0,1511000000.0,-100000.0,268100000.0,0.0,,26800000.0,,3367700000.0,53800000.0,,-1856700000.0,360800000.0,-73600000.0,-55200000.0,736800000.0,-33400000.0,261700000.0,-9200000.0,5.65,,,3379400000.0,3785100000.0,,240100000.0,3367700000.0,,,0.0,-1290500000.0,2606500000.0,,,,-1856700000.0,397800000.0,,210100000.0,,-182700000.0,-101300000.0,259006320.0,,346900000.0,0.0,,,1334000000.0,884900000.0,174100000.0,259006320.0,,,,,44200000.0,,0.0,321900000.0,1385800000.0,,,977900000.0,,221500000.0,0.0,,271700000.0,5658400000.0,,3590300000.0,-1290500000.0,5579300000.0,-103000000.0,1573100000.0,,,87500000.0,13508900000.0,-62800000.0,7088800000.0,103600000.0,1334000000.0,-400700000.0,660600000.0,255800000.0,281500000.0,10679100000.0,8018800000.0,7088800000.0,,1714700000.0,,,,3358800000.0,,1459800000.0,0.767549,,0.0,1714700000.0,-348600000.0,1741300000.0,10679100000.0,342600000.0,,9329300000.0,198800000.0,1476200000.0,1317500000.0,11818100000.0,360800000.0,17397400000.0,198800000.0,863600000.0,204200000.0,2606500000.0,863600000.0,3379400000.0,3709400000.0,35600000.0,-250100000.0,5579300000.0,255800000.0,17397400000.0,6718300000.0,1895500000.0,2223000000.0,5658400000.0,2351300000.0,1476200000.0,1385800000.0,-25000000.0,1895500000.0,-422500000.0,352200000.0,,5.699475,6718300000.0,8018800000.0,3590300000.0,3709400000.0,,884900000.0,2223000000.0,,-48300000.0,262600000.0,1007500000.0,,62900000.0,1714700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,,659500000.0,,,,,1322500000.0,,1322500000.0,,0.45,,273200000.0,,1714700000.0,28700000.0,1497700000.0,,156300000.0,-9800000.0,,,,,54000000.0,,,361300000.0,-341500000.0,-35200000.0,,11300000.0,,,,,,,3758000000.0,,,,,,-250100000.0,-1169900000.0,,,,,,-43400000.0,,-392200000.0,,,,259400000.0,,215000000.0,0.0,,,1378500000.0,,-293000000.0,,,,,,,,,297000000.0,,,,,,,,,,,,3534100000.0,,5414000000.0,-102700000.0,,,,86700000.0,,37000000.0,,,,,659500000.0,,,,8047500000.0,7071500000.0,,,,,,3000600000.0,,,0.45,,,,,,10605600000.0,-78600000.0,,,117100000.0,,,11845500000.0,,17259500000.0,117100000.0,,127600000.0,,895700000.0,1129400000.0,,,,,292400000.0,,,,2199400000.0,5694100000.0,2126100000.0,,1599700000.0,-7800000.0,1456200000.0,0.0,,,,6583800000.0,,,3711100000.0,,874500000.0,,,-44600000.0,262600000.0,874500000.0,,,1322500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,697700000.0,,,,,1310100000.0,,1310100000.0,,1.38,,273600000.0,,1322500000.0,138100000.0,1509600000.0,,492000000.0,-30100000.0,,,,,54100000.0,,,361300000.0,-425400000.0,-44300000.0,,9400000.0,,,,,,,3750600000.0,,,,,,-325100000.0,-993700000.0,,,,,,448900000.0,,-12400000.0,,,,256400000.0,,557600000.0,0.0,,,1599200000.0,,-30300000.0,,,,,,,,,633500000.0,,,,,,,,,,,,3903500000.0,,5855000000.0,-102100000.0,,,,87400000.0,,44600000.0,,,,,697700000.0,,,,8303200000.0,7076000000.0,,,,,,3908400000.0,,,1.4,,,,,,10979500000.0,404600000.0,,,358600000.0,,,11918500000.0,,17773500000.0,358600000.0,,353900000.0,,878900000.0,1124200000.0,,,,,343900000.0,,,,2596500000.0,5779400000.0,2653100000.0,,1604500000.0,-12800000.0,1533500000.0,0.0,,,,6721600000.0,,,3704500000.0,,884400000.0,,,-74300000.0,259700000.0,1255300000.0,,,1310100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,674500000.0,,,,,1259000000.0,,1259000000.0,,1.43,,273800000.0,,1310100000.0,76400000.0,1529000000.0,-4000000.0,444600000.0,-20400000.0,,,,,53900000.0,,,1106700000.0,-455600000.0,-70400000.0,,-2500000.0,,,,,,,3740900000.0,,,,,,-335900000.0,-876900000.0,,0.0,,,,467700000.0,,-51100000.0,,,,253300000.0,,506100000.0,0.0,,,1487900000.0,,-67700000.0,,,,,,,,,586300000.0,,,,,,,,,,,,4688600000.0,,5813900000.0,-113200000.0,,,,87800000.0,,81700000.0,,,,,674500000.0,,,,8556300000.0,6189800000.0,,,,,,3670500000.0,,,1.45,,,,,,10878400000.0,397300000.0,,,367000000.0,,,11908900000.0,,17722800000.0,367000000.0,,368200000.0,,787800000.0,1022700000.0,,,,,425600000.0,,,,2468200000.0,5851200000.0,2489900000.0,,1661100000.0,-9900000.0,1622000000.0,0.0,,,,6776200000.0,,,2955900000.0,,912100000.0,,,-87500000.0,256700000.0,1180600000.0,,,1259000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,12054200000.0,1551300000.0,689000000.0,,1549400000.0,3742900000.0,-31600000.0,1549400000.0,1523500000.0,1549400000.0,4386000000.0,1.81,1987000000.0,274000000.0,-1432500000.0,1259000000.0,-163000000.0,1551300000.0,-100000.0,325000000.0,-97300000.0,,-112400000.0,,3664300000.0,53900000.0,,-2113000000.0,1107000000.0,-210000000.0,-71400000.0,1714700000.0,-68700000.0,258100000.0,-153400000.0,5.05,,,3181400000.0,3742900000.0,,-374700000.0,3664300000.0,,,-105800000.0,-778800000.0,2720700000.0,,,,-2113000000.0,650300000.0,,290400000.0,,-221300000.0,-156700000.0,249479157.0,,386700000.0,0.0,,,1556100000.0,757500000.0,310500000.0,249479157.0,,,,,26200000.0,,0.0,378900000.0,1555400000.0,,,-165300000.0,,215800000.0,0.0,,274000000.0,5935700000.0,,4828000000.0,-778800000.0,6119100000.0,-112100000.0,1665300000.0,,,91400000.0,14197600000.0,-219100000.0,6138400000.0,167200000.0,1556100000.0,-129400000.0,689000000.0,536900000.0,80200000.0,10966400000.0,8903200000.0,6138400000.0,,1549400000.0,,,,3618100000.0,,1337700000.0,1.843441,,,1549400000.0,-430100000.0,1417900000.0,10966400000.0,578900000.0,,9811600000.0,459900000.0,1302600000.0,1302200000.0,12054200000.0,1107000000.0,18173300000.0,459900000.0,824300000.0,488000000.0,2720700000.0,824300000.0,3181400000.0,2957000000.0,-55800000.0,-1016900000.0,6119100000.0,536900000.0,18173300000.0,7206900000.0,2164900000.0,2477400000.0,5935700000.0,2542400000.0,1302600000.0,1555400000.0,-7800000.0,2164900000.0,0.0,353300000.0,,5.221278,7206900000.0,8903200000.0,4828000000.0,2957000000.0,,757500000.0,2477400000.0,,-168300000.0,253900000.0,1075700000.0,,,1549400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,,720900000.0,,,,,1175100000.0,,1175100000.0,,0.48,,272500000.0,,1549400000.0,33000000.0,1611300000.0,-1115400000.0,166500000.0,-204900000.0,,,,,72900000.0,,,605200000.0,-96400000.0,-52800000.0,,-14300000.0,,,,,,,3756300000.0,,,,,,-250000000.0,-626700000.0,,,,,,-66200000.0,,-374300000.0,,,,248000000.0,,243400000.0,,,,1666100000.0,,-272700000.0,,,,,,,,,332800000.0,,,,,,,,,,,,4320700000.0,,6071500000.0,-111600000.0,,,,93400000.0,,58000000.0,,,,,720900000.0,,,,8904400000.0,6904000000.0,,,,,,3384500000.0,,,0.485484,,,,,,11224700000.0,-119000000.0,,,120400000.0,,,12293600000.0,,18365100000.0,120400000.0,,133500000.0,,807100000.0,3158500000.0,,,,,601600000.0,,,,2516000000.0,6118900000.0,2420200000.0,,1778800000.0,-4000000.0,2049400000.0,-4000000.0,,,,7140400000.0,,,3745500000.0,,768700000.0,,,-257700000.0,253000000.0,964300000.0,,,1175100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,753300000.0,,,,,969500000.0,,969500000.0,,1.79,,269800000.0,,1175100000.0,128000000.0,1646800000.0,-7500000.0,586500000.0,-79900000.0,,,,,50300000.0,,,599600000.0,-395000000.0,-110600000.0,,-21900000.0,,,,,,,3704900000.0,,,,,,-250100000.0,-904600000.0,,,,,,443900000.0,,-205600000.0,,,,247500000.0,,640300000.0,,,,1832100000.0,,-135700000.0,,,,,,,,,731200000.0,,,,,,,,,,,,4752700000.0,,6161700000.0,-110200000.0,,,,94400000.0,,43100000.0,,,,,753300000.0,,,,9109900000.0,6801500000.0,,,,,,4357700000.0,,,1.81,,,,,,11554200000.0,333300000.0,,,448100000.0,,,12216200000.0,,18377900000.0,448100000.0,,458500000.0,,863400000.0,1079500000.0,,,,,512000000.0,,,,2946900000.0,6001100000.0,2964100000.0,,1733300000.0,-6100000.0,1892600000.0,,,,,6787100000.0,,,3738900000.0,,735400000.0,,,-187200000.0,250100000.0,1393600000.0,,,969500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,725600000.0,,,,,1022500000.0,,1022500000.0,,2.06,,270100000.0,,969500000.0,-1100000.0,1673400000.0,0.0,530000000.0,0.0,,,,,48500000.0,,,350600000.0,-377500000.0,-87800000.0,,14900000.0,,,,,,,3679700000.0,,,,,,-14000000.0,-919800000.0,,,,,,519700000.0,,53000000.0,,,,246400000.0,,587000000.0,,,,1748700000.0,,-107400000.0,,,,,,,,,663700000.0,,,,,,,,,,,,4324000000.0,,6082600000.0,-129400000.0,,,,85200000.0,,23000000.0,,,,,725600000.0,,,,9624800000.0,6637300000.0,,,,,,4030900000.0,,,2.09,,,,,,10961300000.0,431900000.0,,,515100000.0,,,12221900000.0,,18304500000.0,515100000.0,,531100000.0,,879800000.0,1079900000.0,,,,,486600000.0,,,,2752100000.0,5989000000.0,2718300000.0,,1821400000.0,-8600000.0,1720300000.0,,,,,7308100000.0,,,3739800000.0,,610200000.0,,,-75700000.0,249500000.0,1312600000.0,,,1022500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,12182900000.0,1730800000.0,703400000.0,,903400000.0,3634700000.0,-36400000.0,903400000.0,1407800000.0,903400000.0,4820600000.0,1.03,2242500000.0,266400000.0,-1378800000.0,1022500000.0,121300000.0,1730800000.0,-100000.0,377300000.0,-3700000.0,,-169900000.0,,3835200000.0,49000000.0,,-2104400000.0,350600000.0,-509900000.0,-114400000.0,1549400000.0,-64300000.0,250100000.0,-263800000.0,5.35,,,2793700000.0,3634700000.0,,-629400000.0,3835200000.0,,,-386100000.0,-964100000.0,2903200000.0,,,,-2104400000.0,510400000.0,,-119100000.0,,-365600000.0,-236000000.0,241905293.0,,446700000.0,,,,1705300000.0,538400000.0,386300000.0,241905293.0,,,,,-16700000.0,,,426300000.0,1677800000.0,,,-646000000.0,,220700000.0,-1123000000.0,,266400000.0,5959500000.0,,4315700000.0,-964100000.0,5732000000.0,-128300000.0,1917400000.0,,,88500000.0,15668200000.0,-202600000.0,6534400000.0,120700000.0,1705300000.0,-266000000.0,703400000.0,471600000.0,281300000.0,10850100000.0,9439800000.0,6534400000.0,,903400000.0,,,,3895100000.0,,1379000000.0,1.049998,,-700000.0,903400000.0,-479500000.0,1660300000.0,10850100000.0,396000000.0,,10847600000.0,254000000.0,1337600000.0,1042200000.0,12182900000.0,350600000.0,17914900000.0,254000000.0,857900000.0,256000000.0,2903200000.0,857900000.0,2793700000.0,3740700000.0,-78500000.0,-900200000.0,5732000000.0,471600000.0,17914900000.0,7064800000.0,2259800000.0,2679200000.0,5959500000.0,2745000000.0,1337600000.0,1677800000.0,-20400000.0,2259800000.0,-12800000.0,361500000.0,,5.529437,7064800000.0,9439800000.0,4315700000.0,3740700000.0,,538400000.0,2679200000.0,,-108800000.0,247700000.0,1150100000.0,,,903400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,,740100000.0,,,,,1907400000.0,,1907400000.0,,0.82,,265500000.0,,903400000.0,43000000.0,1738400000.0,0.0,248800000.0,-15600000.0,,,,,50900000.0,,,374400000.0,1130100000.0,-60800000.0,,-14000000.0,,,,,,,3608500000.0,,,,,,-250000000.0,-958600000.0,,,,,,-52600000.0,,1004000000.0,,,,241000000.0,,318500000.0,,,,1800100000.0,,-332200000.0,,,,,,,,,389000000.0,,,,,,,,,,,,4488500000.0,,7084700000.0,-127700000.0,,,,89300000.0,,68300000.0,,,,,740100000.0,,,,9298300000.0,8369700000.0,,,,,,3575900000.0,,,0.829461,,,,,,12858200000.0,-113400000.0,,,199900000.0,,,12696300000.0,,19781000000.0,199900000.0,,205800000.0,,1380800000.0,3143200000.0,,,,,483300000.0,,,,2710300000.0,5968600000.0,2517300000.0,,1983700000.0,-18800000.0,2314000000.0,6400000.0,,,,6922800000.0,,,5226500000.0,,527200000.0,,,-76400000.0,245200000.0,1058600000.0,,,1907400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,783200000.0,,,,,875600000.0,,875600000.0,,1.86,,265900000.0,,1907400000.0,123300000.0,1794100000.0,-7500000.0,589200000.0,-1455000000.0,,,,,64700000.0,,,829200000.0,-149800000.0,-55900000.0,,192300000.0,,,,,,,4230300000.0,,,,,,0.0,-939200000.0,,,,,,446300000.0,,-1031800000.0,,,,241400000.0,,650500000.0,,,,1889900000.0,,-104800000.0,,,,,,,,,751500000.0,,,,,,,,,,,,5180200000.0,,6351500000.0,-131700000.0,,,,97600000.0,,42400000.0,,,,,783200000.0,,,,9497200000.0,8314500000.0,,,,,,4527800000.0,,,1.889395,,,,,,13494700000.0,390400000.0,,,456100000.0,,,14316100000.0,,20667600000.0,456100000.0,,465900000.0,,1432100000.0,3393900000.0,,,,,417100000.0,,,,3108300000.0,6859600000.0,3094100000.0,,1950500000.0,3400000.0,2461100000.0,600000.0,,,,7172900000.0,,,4920600000.0,,725100000.0,,,-1510900000.0,244900000.0,1433700000.0,,,875600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,,785300000.0,,,,,830900000.0,,830900000.0,,1.88,,264100000.0,,875600000.0,112900000.0,1779100000.0,0.0,551900000.0,-59200000.0,,,,,64100000.0,,,650500000.0,-544700000.0,-69500000.0,,8100000.0,,,,,,,4174400000.0,,,,,,-250100000.0,-1069800000.0,,,,,,659400000.0,,-44700000.0,,,,241700000.0,,623200000.0,,,,1758800000.0,,75500000.0,,,,,,,,,720900000.0,,,,,,,,,,,,4776100000.0,,6103100000.0,-123700000.0,,,,104900000.0,,48800000.0,,,,,785300000.0,,,,9762700000.0,8251700000.0,,,,,,4344300000.0,,,1.9,,,,,,13027800000.0,589900000.0,,,458800000.0,,,14203800000.0,,20306900000.0,458800000.0,,439000000.0,,1537500000.0,1484700000.0,,,,,412700000.0,,,,2968900000.0,6712800000.0,2935800000.0,,1890600000.0,-6800000.0,1881000000.0,2000000.0,,,,7237600000.0,,,4921900000.0,,666300000.0,,,-126700000.0,244600000.0,1408500000.0,,,830900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,14275100000.0,1806200000.0,821200000.0,,1303600000.0,4148800000.0,,1303600000.0,,1303600000.0,,1.22,,,,830900000.0,74500000.0,1806200000.0,,351700000.0,10900000.0,,,,,63300000.0,,,650500000.0,-344100000.0,-67900000.0,,32900000.0,,,,,,3395100000.0,4148800000.0,,,,,,-250000000.0,,,,,,,866400000.0,,472700000.0,,,,238316791.0,,425400000.0,,,,1809200000.0,,643200000.0,,,,,,,,,520600000.0,1712200000.0,,,,,,,,,6783100000.0,,4861900000.0,,6217200000.0,-127000000.0,,,,105600000.0,,,8318000000.0,,1809200000.0,,821200000.0,403300000.0,,13179900000.0,,8318000000.0,,,,,,4150900000.0,,,1.242464,,,1303600000.0,,,13179900000.0,798500000.0,,,296100000.0,,,14275100000.0,650500000.0,20492300000.0,296100000.0,1537000000.0,277200000.0,,1537000000.0,3395100000.0,4922900000.0,,,6217200000.0,403300000.0,20492300000.0,7312400000.0,2402200000.0,2798100000.0,6783100000.0,2904300000.0,,1712200000.0,-10400000.0,2402200000.0,,,,,7312400000.0,,4861900000.0,4922900000.0,,,2798100000.0,,-66000000.0,242900000.0,1246600000.0,,,1303600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
