date,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,trailingInterestExpense,quarterlyChangeInInventory,annualBeginningCashPosition,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,annualDilutedAverageShares,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCapitalStock,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyTotalRevenue,quarterlyStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyEbitda,trailingNetOtherFinancingCharges,trailingChangeInInventory,annualChangeInInventory,annualNetOtherFinancingCharges,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,trailingResearchAndDevelopment,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,annualTotalRevenue,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyRepurchaseOfCapitalStock,annualBasicAverageShares,quarterlyOperatingCashFlow,quarterlyPretaxIncome,trailingCostOfRevenue,annualInterestExpense,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCashDividendsPaid,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,trailingPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyTaxProvision,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,annualInventory,quarterlyNetPPE,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyAccountsReceivable,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualTotalAssets,annualNetIncome,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRetainedEarnings,annualBasicEPS,annualAccountsReceivable,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualOperatingIncome,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualCashDividendsPaid,annualFreeCashFlow,trailingSaleOfInvestment,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,annualEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,quarterlyBasicEPS,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingChangeInAccountPayable,annualDilutedEPS,quarterlyCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualEbitda,annualOtherNonCurrentAssets,annualCurrentAssets,annualNetPPE,trailingBasicAverageShares,trailingCommonStockIssuance,trailingBasicEPS,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingDilutedAverageShares
,,,,,15123000000.0,,0.0,-0.08,-176000000.0,,111000000.0,,,,,300000000.0,,,,1563000000.0,,-1957000000.0,,,1839000000.0,369000000.0,-2173000000.0,,1667000000.0,6294000000.0,4199000000.0,,5476000000.0,,221000000.0,,,4163000000,59000000.0,,-165000000.0,192000000,,,,,123000000,,,,,,-883000000.0,,,-4791000000.0,,,,,,,,,,,,71000000.0,52000000.0,,,-855000000.0,,98000000.0,9154000000.0,,7435000000.0,13056000000.0,,,-52000000.0,-869000000.0,32361000000.0,,,162000000.0,667000000.0,,,4363000000.0,,0.0,,-2095000000.0,1856000000.0,,1277000000.0,651000000.0,27000000.0,6976000000.0,,18898000000.0,,2543000000.0,,3170000000.0,1013000000.0,,,,,1667000000.0,31954000000.0,,,,,-94000000.0,,6615000000.0,,,,,,-110000000,,-130000000.0,,,1171000000.0,,,,,,,,91000000.0,9228000000.0,,,475000000.0,,,-0.08,,,,755000000.0,,-651000000.0,49000000.0,4199000000.0,,-1280000000.0,,-535000000.0,,,-130000000.0,787000000.0,4632000000.0,-29000000.0,,3150000000.0,,1304000000.0,,,-22000000.0,,,939000000.0,16663000000.0,,,,3027000000.0,,-619000000.0,,,,,,,,,,,,,,,,
,,,,,15079000000.0,,0.0,0.42,-319000000.0,,69000000.0,,,,,641000000.0,,,,1544000000.0,,0.0,,,1249000000.0,215000000.0,-2395000000.0,,1668000000.0,4199000000.0,3975000000.0,,5413000000.0,,221000000.0,,,4069000000,63000000.0,,-234000000.0,1133000000,,,,,616000000,,,,,,-700000000.0,,,-4218000000.0,,,,,,,,,,,,524000000.0,987000000.0,,,-37000000.0,,179000000.0,8467000000.0,,7158000000.0,12926000000.0,,,110000000.0,-167000000.0,32446000000.0,,,257000000.0,630000000.0,,,4249000000.0,,0.0,,-224000000.0,1132000000.0,,1438000000.0,-389000000.0,30000000.0,6952000000.0,,18853000000.0,,2714000000.0,,3489000000.0,1097000000.0,,,,,1678000000.0,31779000000.0,,,,,290000000.0,,6632000000.0,,,,,,730000000,,706000000.0,,,1224000000.0,,,,,,,,105000000.0,9348000000.0,,,468000000.0,,,0.42,,,,642000000.0,,-811000000.0,41000000.0,3975000000.0,,-62000000.0,,-600000000.0,,,706000000.0,762000000.0,4627000000.0,0.0,,2972000000.0,,1130000000.0,,,412000000.0,,,963000000.0,16506000000.0,,,,2356000000.0,,-617000000.0,,,,,,,,,,,,,,,,
,,8631000000.0,1624000000.0,480000000.0,14266000000.0,0.0,-285000000.0,-0.08,-356000000.0,,-134000000.0,5571000000.0,-1957000000.0,-3186000000.0,,345000000.0,,-820000000.0,,1419000000.0,1679000000.0,0.0,,,1565000000.0,134000000.0,-2468000000.0,5001000000.0,1669000000.0,3975000000.0,2385000000.0,21333000000.0,4270000000.0,621000000.0,221000000.0,,,4287000000,59000000.0,,-285000000.0,-277000000,,,97000000.0,-2000000.0,-131000000,235000000.0,,-3351000000.0,139000000.0,,-1086000000.0,,-1111000000.0,-4219000000.0,1690000000.0,1003000000.0,10921000000.0,,5920000000.0,16560000000.0,-347000000.0,,221000000.0,,1667000000.0,611000000.0,-320000000.0,,184000000.0,-219000000.0,,572000000.0,8631000000.0,,8017000000.0,10415000000.0,,,-398000000.0,548000000.0,31613000000.0,,-4219000000.0,-191000000.0,586000000.0,-942000000.0,1221000000.0,4412000000.0,-1028000000.0,0.0,12651000000.0,-1590000000.0,1916000000.0,,1885000000.0,279000000.0,35000000.0,6881000000.0,0.0,21333000000.0,,2948000000.0,6881000000.0,3132000000.0,952000000.0,31748000000.0,1624000000.0,,17324000000.0,1669000000.0,31748000000.0,,31613000000.0,0.97,2948000000.0,326000000.0,-3143000000.0,6550000000.0,-2468000000.0,1565000000.0,,3909000000.0,,-129000000,-1572000000.0,-138000000.0,1730000000.0,,1550000000.0,-2477000000.0,1012000000.0,,2167000000.0,586000000.0,572000000.0,2385000000.0,76000000.0,9307000000.0,,6550000000.0,480000000.0,,134000000.0,-0.08,528000000.0,376000000.0,2385000000.0,139000000.0,8017000000.0,-860000000.0,43000000.0,2385000000.0,14266000000.0,-984000000.0,,299000000.0,4660000000.0,477000000.0,-138000000.0,1117000000.0,4660000000.0,0.0,,3335000000.0,,1221000000.0,,3132000000.0,-146000000.0,,0.97,1003000000.0,17324000000.0,-919000000.0,9307000000.0,1832000000.0,3466000000.0,1419000000.0,-618000000.0,4270000000.0,266000000.0,2794000000.0,1885000000.0,0.0,2351000000.0,1117000000.0,10415000000.0,4412000000.0,,,,,,,
,,,,,14386000000.0,,0.0,0.71,-424000000.0,,-44000000.0,,,,,1760000000.0,,,,1380000000.0,,,,,1543000000.0,0.0,-2693000000.0,,1669000000.0,2385000000.0,2644000000.0,,4307000000.0,,221000000.0,,,4391000000,47000000.0,,-242000000.0,1763000000,,,,,1113000000,,,,,,-792000000.0,,,-4302000000.0,,,,,,,,,,-231000000.0,,-386000000.0,1655000000.0,,,-8000000.0,,472000000.0,8757000000.0,,7597000000.0,11215000000.0,,,-246000000.0,-1099000000.0,32176000000.0,,,449000000.0,606000000.0,,,4455000000.0,,0.0,,259000000.0,1136000000.0,,1663000000.0,90000000.0,71000000.0,6875000000.0,,20677000000.0,,3363000000.0,,3237000000.0,1052000000.0,,,,,1680000000.0,31892000000.0,,,,,-628000000.0,,6593000000.0,,,,,,1206000000,,1195000000.0,,,1090000000.0,,,,,,,,65000000.0,9744000000.0,,,852000000.0,,,0.72,,,,106000000.0,,-523000000.0,43000000.0,2644000000.0,,1426000000.0,,-77000000.0,,,1195000000.0,1048000000.0,3689000000.0,42000000.0,,3339000000.0,,1336000000.0,,,585000000.0,,,1165000000.0,17341000000.0,,,,2226000000.0,,-641000000.0,,,,,,,,,,,,,,,,
,,,,,14918000000.0,,0.0,0.69,-428000000.0,,-67000000.0,,,,,1034000000.0,,,,1379000000.0,,,,,1504000000.0,0.0,-2804000000.0,,1670000000.0,2644000000.0,2934000000.0,,4651000000.0,,221000000.0,,,4871000000,54000000.0,,-261000000.0,1747000000,,,,,1136000000,,,,,,-524000000.0,,,-4349000000.0,,,,,,,,,,0.0,,411000000.0,1615000000.0,,,-259000000.0,,164000000.0,8946000000.0,,7885000000.0,12298000000.0,,,-71000000.0,-648000000.0,32706000000.0,,,427000000.0,586000000.0,,,4597000000.0,,991000000.0,,290000000.0,1266000000.0,,1717000000.0,125000000.0,61000000.0,6875000000.0,,20533000000.0,,3685000000.0,,3587000000.0,1206000000.0,,,,,1679000000.0,32831000000.0,,,,,150000000.0,,6581000000.0,,,,,,1188000000,,1166000000.0,,,1263000000.0,,,,,,,,90000000.0,9868000000.0,,,896000000.0,,,0.7,,,,155000000.0,,-672000000.0,42000000.0,2934000000.0,,406000000.0,,41000000.0,,,1166000000.0,1012000000.0,3281000000.0,0.0,,3665000000.0,,1437000000.0,,,521000000.0,,,1182000000.0,17753000000.0,,,,2529000000.0,,-635000000.0,,,,,,,,,,,,,,,,
,,,,,15613000000.0,,852000000.0,0.72,-44000000.0,,4000000.0,,,,,880000000.0,,,,1377000000.0,,,,,1407000000.0,0.0,-2735000000.0,,1671000000.0,2934000000.0,3432000000.0,,5560000000.0,,221000000.0,,,4922000000,48000000.0,,-341000000.0,1706000000,,,,,1316000000,,,,,,-539000000.0,,,-4141000000.0,,,,,,,,,,0.0,,1397000000.0,1559000000.0,,,-44000000.0,,312000000.0,8931000000.0,,8996000000.0,13204000000.0,,,-183000000.0,318000000.0,33272000000.0,,,344000000.0,567000000.0,,,4790000000.0,,966000000.0,,498000000.0,1138000000.0,,2128000000.0,3000000.0,12000000.0,6875000000.0,,20523000000.0,,3813000000.0,,3560000000.0,1305000000.0,,,,,1679000000.0,33727000000.0,,,,,1056000000.0,,5836000000.0,,,,,,1215000000,,1202000000.0,,,1163000000.0,,,,,,,,105000000.0,8950000000.0,,,905000000.0,,,0.72,,,,990000000.0,,-1053000000.0,42000000.0,3432000000.0,,-368000000.0,,-106000000.0,,,1202000000.0,918000000.0,3035000000.0,0.0,,3617000000.0,,1482000000.0,,,285000000.0,,,1323000000.0,17946000000.0,,,,2301000000.0,,-636000000.0,,,,,,,,,,,,,,,,
,,9173000000.0,4457000000.0,973000000.0,16177000000.0,0.0,-1193000000.0,0.53,93000000.0,,-45000000.0,2385000000.0,-15000000.0,1852000000.0,,1135000000.0,,-1215000000.0,,1385000000.0,1680000000.0,,,,1664000000.0,-321000000.0,-2503000000.0,5002000000.0,1672000000.0,3432000000.0,4237000000.0,20003000000.0,6350000000.0,1543000000.0,221000000.0,,,5243000000,56000000.0,,-371000000.0,1126000000,,,-152000000.0,42000000.0,974000000,205000000.0,,-2445000000.0,992000000.0,,-590000000.0,,-359000000.0,-4193000000.0,4507000000.0,762000000.0,9942000000.0,,4940000000.0,19427000000.0,-204000000.0,,221000000.0,0.0,1671000000.0,1428000000.0,1086000000.0,,167000000.0,-48000000.0,,152000000.0,9173000000.0,,8841000000.0,13704000000.0,,,296000000.0,69000000.0,33513000000.0,,-4193000000.0,188000000.0,547000000.0,-803000000.0,1241000000.0,4980000000.0,-1360000000.0,0.0,14481000000.0,805000000.0,1400000000.0,,2113000000.0,12000000.0,37000000.0,6875000000.0,0.0,20003000000.0,,3774000000.0,6875000000.0,3749000000.0,1383000000.0,33707000000.0,4457000000.0,,17360000000.0,1680000000.0,33707000000.0,,33513000000.0,2.67,3774000000.0,1057000000.0,-3089000000.0,5716000000.0,-2503000000.0,1664000000.0,,4946000000.0,,898000000,1480000000.0,894000000.0,4539000000.0,,1486000000.0,-2547000000.0,1635000000.0,,5915000000.0,547000000.0,152000000.0,4237000000.0,122000000.0,8519000000.0,,5716000000.0,973000000.0,,-321000000.0,0.53,230000000.0,382000000.0,4237000000.0,992000000.0,8841000000.0,-841000000.0,40000000.0,4237000000.0,16177000000.0,16000000.0,,246000000.0,2719000000.0,1408000000.0,894000000.0,1048000000.0,2719000000.0,0.0,,3860000000.0,,1241000000.0,,3749000000.0,152000000.0,,2.65,762000000.0,17360000000.0,104000000.0,8519000000.0,2850000000.0,2886000000.0,1385000000.0,-635000000.0,6350000000.0,181000000.0,4809000000.0,2113000000.0,-231000000.0,6082000000.0,1048000000.0,13704000000.0,4980000000.0,,,,,,,
,,,,,14416000000.0,,0.0,0.94,-246000000.0,,-71000000.0,,,,,1163000000.0,,,,1276000000.0,,,,,1503000000.0,-299000000.0,-2414000000.0,,1662000000.0,4237000000.0,3910000000.0,,6109000000.0,,221000000.0,,,4929000000,45000000.0,,-291000000.0,2193000000,,,,,1275000000,,,,,,-1013000000.0,,,-4301000000.0,,,,,,,,,,-2000000000.0,,861000000.0,1955000000.0,,,-112000000.0,,180000000.0,9321000000.0,,8494000000.0,13615000000.0,,,-70000000.0,-720000000.0,33658000000.0,,,429000000.0,528000000.0,,,5020000000.0,,0.0,,-327000000.0,1288000000.0,,2199000000.0,33000000.0,,6875000000.0,,19322000000.0,,4083000000.0,,3729000000.0,1259000000.0,,,,,1671000000.0,32937000000.0,,,,,570000000.0,,7237000000.0,,,,,,1526000000,,1574000000.0,,,1107000000.0,,,,,,,,193000000.0,9908000000.0,,,948000000.0,,,0.95,,,,1197000000.0,,-1204000000.0,45000000.0,3910000000.0,,-203000000.0,,-114000000.0,,,1574000000.0,848000000.0,2685000000.0,-38000000.0,,3670000000.0,,1384000000.0,,,725000000.0,,,837000000.0,18402000000.0,,,,2395000000.0,,-655000000.0,,,,,,,,,,,,,,,,
,,,,,14699000000.0,,0.0,0.56,-208000000.0,,13000000.0,,,,,1120000000.0,,,,1245000000.0,,,,,1551000000.0,-323000000.0,-2467000000.0,,1644000000.0,3910000000.0,3470000000.0,,6505000000.0,,221000000.0,,,5144000000,54000000.0,,-248000000.0,1558000000,,,,,720000000,,,,,,-1006000000.0,,,-4172000000.0,,,,,,,,,,0.0,,1584000000.0,1295000000.0,,,-207000000.0,,291000000.0,9116000000.0,,9017000000.0,14324000000.0,,,91000000.0,-21000000.0,33934000000.0,,,373000000.0,512000000.0,,,4944000000.0,,0.0,,-440000000.0,1659000000.0,,3035000000.0,266000000.0,,6861000000.0,,19085000000.0,,4219000000.0,,3950000000.0,1562000000.0,,,,,1650000000.0,33409000000.0,,,,,1336000000.0,,6911000000.0,,,,,,922000000,,916000000.0,,,1203000000.0,,,,,,,,211000000.0,9571000000.0,,,967000000.0,,,0.56,,,,1306000000.0,,-1837000000.0,52000000.0,3470000000.0,,-1024000000.0,,29000000.0,,,916000000.0,883000000.0,2580000000.0,3000000.0,,3582000000.0,,1217000000.0,,,627000000.0,,,737000000.0,18588000000.0,,,,2862000000.0,,-643000000.0,,,,,,,,,,,,,,,,
,,,,,14783000000.0,,0.0,0.51,-85000000.0,,65000000.0,,,,,2013000000.0,,,,1213000000.0,,-750000000.0,,,1699000000.0,-310000000.0,-2421000000.0,,1639000000.0,3470000000.0,4644000000.0,,7122000000.0,,221000000.0,,,5254000000,50000000.0,,-262000000.0,1419000000,,,,,970000000,,,,,,-706000000.0,,,-4251000000.0,,,,,,,,,,-220000000.0,,1713000000.0,1183000000.0,,,-353000000.0,,213000000.0,9265000000.0,,9438000000.0,15048000000.0,,,262000000.0,128000000.0,34141000000.0,,,327000000.0,492000000.0,,,5014000000.0,,0.0,,1174000000.0,1543000000.0,,2478000000.0,319000000.0,,6865000000.0,,18929000000.0,,4332000000.0,,4036000000.0,1572000000.0,,,,,1645000000.0,33977000000.0,,,,,1451000000.0,,6982000000.0,,,,,,856000000,,845000000.0,,,1169000000.0,,,,,,,,188000000.0,9625000000.0,,,996000000.0,,,0.52,,,,1461000000.0,,-1393000000.0,48000000.0,4644000000.0,,142000000.0,,148000000.0,,,845000000.0,965000000.0,2526000000.0,6000000.0,,3682000000.0,,1250000000.0,,,261000000.0,,,647000000.0,19063000000.0,,,,2712000000.0,,-640000000.0,,,,,,,,,,,,,,,,
,,8987000000.0,1007000000.0,3548000000.0,11741000000.0,0.0,0.0,,108000000.0,,-36000000.0,4237000000.0,-1224000000.0,1184000000.0,,2116000000.0,,-1055000000.0,,1210000000.0,1652000000.0,0.0,,,2248000000.0,0.0,-2289000000.0,4849000000.0,,4644000000.0,5421000000.0,18697000000.0,6812000000.0,1877000000.0,221000000.0,,,5449000000,50000000.0,,-254000000.0,946000000,,,-29000000.0,-22000000.0,485000000,199000000.0,,-4077000000.0,987000000.0,,-1352000000.0,,-708000000.0,-3986000000.0,975000000.0,83000000.0,11260000000.0,,6411000000.0,20776000000.0,1010000000.0,,221000000.0,-249000000.0,1645000000.0,1117000000.0,698000000.0,,196000000.0,-36000000.0,,231000000.0,8987000000.0,,9563000000.0,14854000000.0,,,727000000.0,2201000000.0,31160000000.0,,-3986000000.0,3027000000.0,454000000.0,-431000000.0,1166000000.0,5001000000.0,1588000000.0,0.0,14710000000.0,777000000.0,1921000000.0,,1391000000.0,234000000.0,,6863000000.0,,18697000000.0,,4347000000.0,6863000000.0,4451000000.0,1673000000.0,33551000000.0,1007000000.0,,21704000000.0,,33551000000.0,,31160000000.0,0.61,4347000000.0,863000000.0,-5437000000.0,6975000000.0,-2289000000.0,2248000000.0,,6066000000.0,,-2329000000,-66000000.0,-2328000000.0,3450000000.0,,1370000000.0,-2577000000.0,4220000000.0,,5131000000.0,454000000.0,231000000.0,5421000000.0,197000000.0,12141000000.0,,6975000000.0,3548000000.0,,0.0,,852000000.0,789000000.0,5421000000.0,987000000.0,9563000000.0,-1003000000.0,51000000.0,5421000000.0,11741000000.0,1019000000.0,,257000000.0,2480000000.0,4156000000.0,-2328000000.0,1533000000.0,2480000000.0,7000000.0,,3776000000.0,,1166000000.0,,4451000000.0,264000000.0,,0.61,83000000.0,21704000000.0,320000000.0,12141000000.0,5275000000.0,3291000000.0,1210000000.0,-639000000.0,6812000000.0,,6412000000.0,1391000000.0,-2469000000.0,6116000000.0,1533000000.0,14854000000.0,5001000000.0,,,,,,,
,,,,,12793000000.0,,,0.91,219000000.0,,-4000000.0,,,,,442000000.0,,,,1116000000.0,,,,,1725000000.0,,-2234000000.0,,1633000000.0,5421000000.0,5342000000.0,,6770000000.0,,221000000.0,,,5193000000,55000000.0,,-239000000.0,1825000000,,,,,1379000000,,,,,,-1222000000.0,,,-4099000000.0,,,,,,,,,,-167000000.0,,1175000000.0,1779000000.0,,,-336000000.0,,296000000.0,9159000000.0,,9624000000.0,14649000000.0,,,160000000.0,-584000000.0,32323000000.0,,,284000000.0,447000000.0,,,5060000000.0,,,,-79000000.0,1250000000.0,,1428000000.0,31000000.0,,6863000000.0,,18434000000.0,,4374000000.0,,4470000000.0,1584000000.0,,,,,1640000000.0,33083000000.0,,,,,936000000.0,,5775000000.0,,,,,,1495000000,,1486000000.0,,,980000000.0,,,,,,,,143000000.0,10553000000.0,,,,,,0.91,,,,1925000000.0,,-285000000.0,46000000.0,5342000000.0,,-43000000.0,,-241000000.0,,,1486000000.0,1776000000.0,2252000000.0,-58000000.0,,3609000000.0,,1231000000.0,,,446000000.0,,,117000000.0,20177000000.0,,,,2230000000.0,,-653000000.0,,,,,,,,,,,,,,,,
,,,,,12317000000.0,,,0.23,-107000000.0,,-118000000.0,,,,,638000000.0,,,,1090000000.0,,,,,1873000000.0,,-2334000000.0,,1633000000.0,5342000000.0,4999000000.0,,6075000000.0,,221000000.0,,,5704000000,51000000.0,,-198000000.0,719000000,,,,,513000000,,,,,,-1015000000.0,,,-4031000000.0,,,,,,,,,,-153000000.0,,1057000000.0,517000000.0,,,-834000000.0,,373000000.0,9111000000.0,,9878000000.0,13874000000.0,,,-197000000.0,460000000.0,32044000000.0,,,135000000.0,501000000.0,,,5080000000.0,,,,-343000000.0,2435000000.0,,1076000000.0,27000000.0,,6683000000.0,,18767000000.0,,4323000000.0,,4569000000.0,1625000000.0,,,,,1636000000.0,32641000000.0,,,,,859000000.0,,5671000000.0,,,,,,382000000,,373000000.0,,,1131000000.0,,,,,,,,157000000.0,10345000000.0,,,,,,0.23,,,,1716000000.0,,-162000000.0,45000000.0,4999000000.0,,-348000000.0,,140000000.0,,,373000000.0,2280000000.0,2117000000.0,-1000000.0,,4079000000.0,,1242000000.0,,,49000000.0,,,88000000.0,20223000000.0,,,,3566000000.0,,-654000000.0,,,,,,,,,,,,,,,,
,,,,,13640000000.0,,,1.16,-334000000.0,,-30000000.0,,,,,373000000.0,,,,1107000000.0,,0.0,,,1773000000.0,,-2326000000.0,,1632000000.0,4999000000.0,5408000000.0,,6830000000.0,,221000000.0,,,5691000000,62000000.0,,-224000000.0,2376000000,,,,,1659000000,,,,,,-720000000.0,,,-4084000000.0,,,,,,,,,,0.0,,1279000000.0,2167000000.0,,,-45000000.0,,355000000.0,9176000000.0,,9694000000.0,14869000000.0,,,-124000000.0,-345000000.0,33292000000.0,,,255000000.0,486000000.0,,,5092000000.0,,,,409000000.0,1280000000.0,,1422000000.0,-16000000.0,,6686000000.0,,18865000000.0,,4622000000.0,,4402000000.0,1648000000.0,,,,,1636000000.0,33734000000.0,,,,,1055000000.0,,5687000000.0,,,,,,1912000000,,1901000000.0,,,1104000000.0,,,,,,,,165000000.0,10290000000.0,,,,,,1.16,,,,1620000000.0,,-615000000.0,44000000.0,5408000000.0,,-147000000.0,,-85000000.0,,,1901000000.0,2336000000.0,2017000000.0,4000000.0,,4043000000.0,,1282000000.0,,,552000000.0,,,93000000.0,19984000000.0,,,,2384000000.0,,-653000000.0,,,,,,,,,,,,,,,,
,,8845000000.0,4952000000.0,,14031000000.0,,,0.73,-207000000.0,,-64000000.0,5421000000.0,-5000000.0,1490000000.0,,926000000.0,,-951000000.0,,1091000000.0,1637000000.0,0.0,,,1892000000.0,,-2762000000.0,4551000000.0,1632000000.0,5408000000.0,6911000000.0,1775000000.0,8884000000.0,1075000000.0,221000000.0,,,5973000000,53000000.0,,-290000000.0,1595000000,,,-216000000.0,-54000000.0,1567000000,221000000.0,,-3535000000.0,1703000000.0,,-578000000.0,,-1246000000.0,-3818000000.0,4979000000.0,172000000.0,10896000000.0,,6345000000.0,22561000000.0,86000000.0,,221000000.0,0.0,1633000000.0,2429000000.0,1547000000.0,,183000000.0,-31000000.0,,398000000.0,8845000000.0,,1703000000.0,8884000000.0,,,247000000.0,645000000.0,34065000000.0,,-3818000000.0,357000000.0,468000000.0,-429000000.0,1195000000.0,5027000000.0,176000000.0,,16014000000.0,1503000000.0,1380000000.0,,1973000000.0,-1000000.0,,6538000000.0,,1775000000.0,,4636000000.0,6538000000.0,4937000000.0,1690000000.0,10659000000.0,4952000000.0,,7349000000.0,1637000000.0,10659000000.0,,34065000000.0,3.03,4636000000.0,2139000000.0,-2305000000.0,5646000000.0,-2762000000.0,1892000000.0,,6547000000.0,,1190000000,-874000000.0,1192000000.0,5118000000.0,,1336000000.0,-2613000000.0,4989000000.0,,6010000000.0,468000000.0,398000000.0,6911000000.0,172000000.0,5646000000.0,,5646000000.0,,,,0.73,41000000.0,637000000.0,6911000000.0,1703000000.0,1703000000.0,-1243000000.0,48000000.0,6911000000.0,14031000000.0,-336000000.0,,127000000.0,1775000000.0,1031000000.0,1192000000.0,2024000000.0,1775000000.0,1000000.0,,4283000000.0,,1195000000.0,,4937000000.0,28000000.0,,3.03,172000000.0,7349000000.0,-59000000.0,5646000000.0,5940000000.0,2716000000.0,1091000000.0,-653000000.0,8884000000.0,,2379000000.0,1973000000.0,-320000000.0,6193000000.0,2024000000.0,8884000000.0,5027000000.0,,,,,,,
