date,quarterlyOtherNonCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyCapitalExpenditure,trailingSaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualChangeInInventory,trailingCashDividendsPaid,quarterlyBasicEPS,annualInventory,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyNetPPE,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,quarterlyInventory,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,annualOperatingCashFlow,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualOtherIntangibleAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCapitalStock,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualOperatingIncome,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,trailingInterestExpense,annualBasicEPS,trailingPretaxIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,trailingTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,trailingOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,quarterlyChangesInAccountReceivables,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualOperatingExpense,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualNetIncomeContinuousOperations,quarterlyGrossProfit,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualCashAndCashEquivalents,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyGrossPPE,quarterlyDilutedEPS,annualTaxProvision,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualCurrentAssets,annualTotalRevenue,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyEbitda,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualBasicAverageShares,trailingNetIncomeCommonStockholders,quarterlyPretaxIncome,annualRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyGoodwill,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualBeginningCashPosition,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,annualFreeCashFlow,trailingTaxProvision,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:01.341014400,33000000.0,,0.0,,-48000000.0,,,,,7100000.0,35000000.0,,35000000.0,-17200000.0,,,,,,,0.161023,,-1200000.0,,325300000.0,,,,,15600000.0,177000000.0,266000000.0,4400000.0,323700000.0,,,108900000.0,,,-107600000.0,,,,,,112500000.0,74300000.0,,,,,,,-10100000.0,,367200000.0,,,,,,,,,,,,2191600000.0,35000000.0,217359672.0,,439700000.0,259600000.0,,,,,,-119200000.0,69700000.0,,,,1137800000.0,18600000.0,345500000.0,2200000.0,,13100000.0,,,,1033800000.0,-33300000.0,,278100000.0,,,,,,,,-304700000.0,,160500000.0,,,,484200000.0,,,,,641600000.0,0.161023,,6400000.0,51600000.0,,,,,,,,,,,65900000.0,,,,259600000.0,,,-9700000.0,-66700000.0,,-7500000.0,,217359672.0,574400000.0,180100000.0,,797500000.0,,,50600000.0,,,1053800000.0,108900000.0,1157800000.0,,,459400000.0,434000000.0,,,0.0,,,23100000.0,,-316300000.0,,153900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,37300000.0,,0.0,,-13400000.0,,,,,70100000.0,37000000.0,,37000000.0,-14200000.0,,,,,,,0.19863,,8600000.0,,331100000.0,,,,,15000000.0,178200000.0,261000000.0,4300000.0,305400000.0,,,105100000.0,,,20000000.0,,,,,,106400000.0,74300000.0,,,,,,,55900000.0,,259600000.0,,,,,,,,,,,,2235300000.0,37000000.0,187341772.0,,482200000.0,279600000.0,,,,,,-57700000.0,35200000.0,,,,1146900000.0,18600000.0,342600000.0,1900000.0,,13900000.0,,,,1043900000.0,19400000.0,,289400000.0,,,,,,,,-302100000.0,,156800000.0,,,,462200000.0,,,,,656800000.0,0.1975,,,51700000.0,,,,,,,,,,,67800000.0,,,,279600000.0,,,0.0,-36700000.0,,-9200000.0,,186276000.0,581100000.0,202600000.0,,825200000.0,,,52000000.0,,,1088400000.0,111500000.0,1191400000.0,,,462800000.0,435900000.0,,,0.0,,,26400000.0,,-325700000.0,,157500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,38200000.0,0.0,0.0,1194100000.0,-50500000.0,,-13500000.0,,,70100000.0,43200000.0,-86800000.0,39300000.0,-25400000.0,,-253500000.0,54600000.0,,5000000.0,,0.212601,163400000.0,2600000.0,425400000.0,345700000.0,-311400000.0,,74300000.0,0.0,18100000.0,163400000.0,225100000.0,3100000.0,338700000.0,143800000.0,345700000.0,124800000.0,652000000.0,499000000.0,-12700000.0,,338700000.0,435400000.0,425400000.0,308000000.0,148400000.0,74300000.0,,0.8525,149100000.0,-218800000.0,297600000.0,-320500000.0,44700000.0,41500000.0,279600000.0,0.0,,3100000.0,201500000.0,-196500000.0,462900000.0,266900000.0,,0.858518,,233800000.0,2265200000.0,39300000.0,186340000.0,,462900000.0,266900000.0,,,680600000.0,,328900000.0,-73600000.0,80200000.0,,,,1158000000.0,18600000.0,338700000.0,2100000.0,,14200000.0,,,,1071100000.0,12800000.0,-22000000.0,328900000.0,-334900000.0,,,,450500000.0,450500000.0,38200000.0,-320500000.0,162600000.0,185600000.0,,,,524300000.0,,266900000.0,-69900000.0,148400000.0,680600000.0,0.2125,71200000.0,,60800000.0,,-57000000.0,9200000.0,,,1107200000.0,1939300000.0,26400000.0,158700000.0,,77600000.0,,572100000.0,,266900000.0,196000000.0,186216000.0,-12300000.0,-32300000.0,,-9200000.0,0.0,184853376.0,572100000.0,196000000.0,-19900000.0,855100000.0,184853376.0,,61300000.0,855100000.0,-13500000.0,1107200000.0,124800000.0,1194100000.0,,,499000000.0,435400000.0,2265200000.0,1071100000.0,0.0,18600000.0,,22300000.0,158700000.0,-334900000.0,-33200000.0,149100000.0,225100000.0,463400000.0,1287300000.0,22300000.0,1158000000.0,,73900000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,42100000.0,,0.0,,-22600000.0,,,,,35800000.0,39000000.0,,39000000.0,-18400000.0,,,,,,,0.211014,,-700000.0,,346000000.0,,,,,18100000.0,169800000.0,210500000.0,4600000.0,330300000.0,,,120000000.0,,,40000000.0,,,,423700000.0,,134500000.0,148600000.0,,,,,,,17400000.0,,266900000.0,,,,,,,,,,,,2267100000.0,39000000.0,186368000.0,,451400000.0,306900000.0,,,,,,-31700000.0,83000000.0,,,,1161300000.0,18600000.0,337200000.0,1500000.0,,14100000.0,,,,1031400000.0,-23400000.0,,306000000.0,,,,,,,,-315000000.0,,179300000.0,,,,509600000.0,,,,,690500000.0,0.21,,13400000.0,59300000.0,,,,,,,,,,,72700000.0,6900000.0,,,306900000.0,,,-3500000.0,26800000.0,,-9400000.0,,184822164.0,554300000.0,144500000.0,,884900000.0,,,57100000.0,,-6100000.0,1105800000.0,120000000.0,1235700000.0,,,477100000.0,436000000.0,,,0.0,,-15500000.0,28300000.0,,-344500000.0,,149400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,49700000.0,,0.0,,-39400000.0,,,,,69200000.0,42100000.0,,42100000.0,-19800000.0,,,,,,,0.227748,,-3500000.0,,353700000.0,,,,,19200000.0,178900000.0,200700000.0,44400000.0,351100000.0,,,131600000.0,,,59200000.0,,,,422600000.0,,166500000.0,148500000.0,,,,,,,49400000.0,,306900000.0,,,,,,,,,,,,2295200000.0,42100000.0,186464000.0,,463900000.0,366100000.0,,,,,,-27600000.0,74700000.0,,,,1169600000.0,8600000.0,332400000.0,1600000.0,,13900000.0,,,,1038700000.0,6500000.0,,315000000.0,,,,,,,,-318700000.0,,198000000.0,,,,549100000.0,,,,,703600000.0,0.225,,,66400000.0,,,,,,,,,,,76800000.0,7100000.0,,,366100000.0,,,-10500000.0,29400000.0,,-11100000.0,,184853376.0,548600000.0,97800000.0,,915700000.0,,,61300000.0,,2100000.0,1125600000.0,131600000.0,1256500000.0,,,490100000.0,433800000.0,,,0.0,,-18900000.0,25900000.0,,-349900000.0,,156400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,48100000.0,,0.0,,-43700000.0,,,,,83000000.0,46200000.0,,46200000.0,-27500000.0,,,,,,,0.249928,,-200000.0,,371700000.0,,,,,15100000.0,189500000.0,213400000.0,46000000.0,339600000.0,,,133700000.0,,,8000000.0,,,,436000000.0,,176300000.0,148600000.0,,,,,,,55500000.0,,366100000.0,,,,,,,,,,,,2348900000.0,46200000.0,185456000.0,,476800000.0,374100000.0,,,,,,-4500000.0,700000.0,,,,1183900000.0,14400000.0,329200000.0,1400000.0,,14200000.0,,,,1096300000.0,16100000.0,,344500000.0,,,,,,,,-309300000.0,,196600000.0,,,,536200000.0,,,,,728000000.0,0.249928,,,62900000.0,,,,,,,,,,,76900000.0,6900000.0,,,374100000.0,,,-52500000.0,-31300000.0,,-11100000.0,,184853376.0,561100000.0,102700000.0,,950700000.0,,,61300000.0,,0.0,1165000000.0,133700000.0,1252600000.0,,,535200000.0,434900000.0,,,0.0,,17900000.0,25800000.0,,-356300000.0,,159600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,36300000.0,21000000.0,0.0,1328700000.0,-51900000.0,,-4000000.0,,,91600000.0,42400000.0,-8200000.0,42400000.0,-32000000.0,,-157600000.0,59700000.0,,,,0.232356,193400000.0,-2800000.0,458700000.0,391300000.0,-132700000.0,,148500000.0,21000000.0,14300000.0,193400000.0,177700000.0,46700000.0,359000000.0,279600000.0,391300000.0,139200000.0,773800000.0,590900000.0,6600000.0,,324800000.0,433500000.0,458700000.0,226200000.0,189600000.0,148500000.0,,0.915,183500000.0,-51500000.0,301800000.0,-259100000.0,59600000.0,-7200000.0,374100000.0,0.0,,46700000.0,249300000.0,113800000.0,486000000.0,380700000.0,,0.929973,,236400000.0,2391500000.0,42400000.0,184040000.0,,486000000.0,380700000.0,,,758800000.0,,387100000.0,-68900000.0,67800000.0,,,,1185900000.0,14200000.0,324800000.0,1200000.0,,17500000.0,,,,1062800000.0,25500000.0,-73700000.0,387100000.0,-367500000.0,,,,524500000.0,524500000.0,36300000.0,-259100000.0,169700000.0,199900000.0,,,,558900000.0,,380700000.0,-97700000.0,189600000.0,758800000.0,0.23,66700000.0,,60700000.0,,,5700000.0,,,1205600000.0,2153800000.0,,169700000.0,,75400000.0,,471900000.0,,380700000.0,105300000.0,185576000.0,-7200000.0,-33100000.0,,-11000000.0,0.0,182478396.0,471900000.0,105300000.0,24700000.0,982200000.0,182478396.0,,56700000.0,982200000.0,0.0,1205600000.0,139200000.0,1328700000.0,,,590900000.0,433500000.0,2391500000.0,1062800000.0,0.0,14200000.0,-35000000.0,27400000.0,169700000.0,-367500000.0,-42600000.0,183500000.0,177700000.0,266900000.0,1380000000.0,27400000.0,1185900000.0,,181900000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,28800000.0,,0.0,,2700000.0,,,,,11800000.0,46700000.0,,46700000.0,-25300000.0,,,,,,,0.255921,,1300000.0,,402300000.0,,,,,18200000.0,197400000.0,213000000.0,46200000.0,356300000.0,,,130900000.0,,,-10900000.0,,,,455600000.0,,181100000.0,148300000.0,,,,,,,-13500000.0,,380700000.0,,,,,,,,,,,,2381200000.0,46700000.0,183932000.0,,472500000.0,369800000.0,,,,,,-33700000.0,33600000.0,,,,1183000000.0,14000000.0,320400000.0,1400000.0,,14800000.0,,,,1037800000.0,-56200000.0,,341400000.0,,,,,,,,-263300000.0,,195900000.0,,,,552200000.0,,,,,777500000.0,0.255,,,65000000.0,,,,,,,,,,,81100000.0,,,,369800000.0,,,-21300000.0,-25400000.0,,-13800000.0,,182478396.0,501300000.0,102700000.0,,1015200000.0,,,64900000.0,,0.0,1198200000.0,130900000.0,1343400000.0,,,536500000.0,431500000.0,,,0.0,,,32700000.0,,-375200000.0,,179700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,29400000.0,,0.0,,-28800000.0,,,,,78000000.0,57300000.0,,57300000.0,-25500000.0,,,,,,,0.31401,,1200000.0,,416500000.0,,,,,21300000.0,206800000.0,236200000.0,46000000.0,379200000.0,,,137400000.0,,,23900000.0,,,,457000000.0,,178900000.0,148300000.0,,,,,,,52500000.0,,369800000.0,,,,,,,,,,,,2430700000.0,57300000.0,182478396.0,,496600000.0,393700000.0,,,,,,-76600000.0,76800000.0,,,,1196800000.0,14200000.0,317600000.0,1400000.0,,14800000.0,,,,1074000000.0,-100000.0,,356900000.0,,,,,,,,-258900000.0,,216200000.0,,,,595400000.0,,,,,789100000.0,0.31401,,,78800000.0,,,,,,,,,,,94800000.0,,,,393700000.0,,,-39500000.0,-25300000.0,,-13600000.0,,182478396.0,524000000.0,102900000.0,,1058800000.0,,,78600000.0,,0.0,1233900000.0,137400000.0,1356700000.0,,,550000000.0,433300000.0,,,0.0,,,32900000.0,,-372600000.0,,178000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,27400000.0,,0.0,,-32500000.0,,,,,74000000.0,50600000.0,,50600000.0,-15200000.0,,,,,,,0.277293,,1000000.0,,421000000.0,,,,,18700000.0,218500000.0,240700000.0,46100000.0,366300000.0,,,145500000.0,,,6800000.0,,,,474300000.0,,198700000.0,148300000.0,,,,,,,58800000.0,,393700000.0,,,,,,,,,,,,2486800000.0,50600000.0,182478396.0,,523700000.0,400500000.0,,,,,,-38800000.0,19300000.0,,,,1192000000.0,13800000.0,312900000.0,1500000.0,,14800000.0,,,,1111600000.0,2600000.0,,374800000.0,,,,,,,,-254500000.0,,215300000.0,,,,581600000.0,,,,,802800000.0,0.277293,,,69800000.0,,,,,,,,,,,85600000.0,,,,400500000.0,,,-25800000.0,-34700000.0,,-13600000.0,,182478396.0,524300000.0,123200000.0,,1095800000.0,,,69300000.0,,0.0,1294800000.0,145500000.0,1375200000.0,,,587300000.0,430700000.0,,,0.0,,,38200000.0,,-381800000.0,,176100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,31300000.0,21400000.0,0.0,1381300000.0,-60600000.0,,0.0,,,100100000.0,53200000.0,-206000000.0,53200000.0,-20100000.0,,-119200000.0,59800000.0,,-14900000.0,,0.297541,208300000.0,1700000.0,475400000.0,427700000.0,-321900000.0,,148200000.0,21400000.0,20700000.0,208300000.0,210100000.0,42300000.0,394900000.0,263900000.0,427700000.0,158300000.0,859300000.0,605200000.0,-81100000.0,,308500000.0,428800000.0,475400000.0,202000000.0,197700000.0,148200000.0,,1.14,185600000.0,0.0,352200000.0,-272000000.0,80000000.0,5200000.0,400500000.0,0.0,,42300000.0,287200000.0,-61300000.0,541900000.0,319400000.0,,1.162198,,286700000.0,2515300000.0,53200000.0,180418000.0,,541900000.0,319400000.0,,,815900000.0,,393800000.0,-172800000.0,72300000.0,,,,1196300000.0,13700000.0,308500000.0,1400000.0,,15400000.0,,,,1134000000.0,22500000.0,-103800000.0,393800000.0,-388200000.0,,,,572100000.0,572100000.0,31300000.0,-272000000.0,207800000.0,231900000.0,,,,626800000.0,,319400000.0,-86100000.0,197700000.0,815900000.0,0.295,78900000.0,,73600000.0,,-16800000.0,5700000.0,,,1319000000.0,2356000000.0,6900000.0,207800000.0,,90700000.0,,528800000.0,,319400000.0,222500000.0,181974000.0,-17200000.0,-120600000.0,,-13400000.0,0.0,178799066.0,528800000.0,222500000.0,-31200000.0,1135500000.0,178799066.0,,73900000.0,1135500000.0,0.0,1319000000.0,158300000.0,1381300000.0,,,605200000.0,428800000.0,2515300000.0,1134000000.0,0.0,13700000.0,,52900000.0,207800000.0,-388200000.0,-54400000.0,185600000.0,210100000.0,380700000.0,1496700000.0,52900000.0,1196300000.0,,177800000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,30700000.0,,0.0,,50900000.0,,,,,-3400000.0,58400000.0,,58400000.0,-14900000.0,,,,,,,0.326624,,2700000.0,,430400000.0,,,,,24400000.0,218800000.0,255300000.0,42500000.0,389300000.0,,,147200000.0,,,-35300000.0,,,,495900000.0,,178800000.0,148200000.0,,,,,,,-18300000.0,,319400000.0,,,,,,,,,,,,2565300000.0,58400000.0,180334000.0,,574900000.0,284100000.0,,,,,,-121900000.0,54000000.0,,,,1189000000.0,48600000.0,303300000.0,1900000.0,,15600000.0,,,,1160200000.0,-77400000.0,,368400000.0,,,,,,,,-277600000.0,,229200000.0,,,,618500000.0,,,,,826800000.0,0.325,,,82000000.0,,,,,,,,,,,100300000.0,,,,284100000.0,,,-20700000.0,-82800000.0,,-17100000.0,,178799066.0,564400000.0,290800000.0,,1176900000.0,,,82800000.0,,,1376300000.0,147200000.0,1405100000.0,,,595800000.0,424600000.0,,,0.0,,,47300000.0,,-396400000.0,,180200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,31100000.0,,0.0,,-67800000.0,,,,,61600000.0,71100000.0,,71100000.0,-16100000.0,,,,,,,0.397653,,2700000.0,,433400000.0,,,,,32100000.0,233400000.0,266200000.0,42500000.0,390200000.0,,,160300000.0,,,-36000000.0,,,,528500000.0,,196500000.0,148200000.0,,,,,,,45500000.0,,284100000.0,,,,,,,,,,,,2589800000.0,71100000.0,179650000.0,,552400000.0,248100000.0,,,,,,-115800000.0,102100000.0,,,,1189800000.0,13400000.0,299900000.0,2500000.0,,16000000.0,,,,1153300000.0,-25100000.0,,369200000.0,,,,,,,,-276000000.0,,263300000.0,,,,653500000.0,,,,,840800000.0,0.395,,,103000000.0,,,,,,,,,,,121700000.0,,,,248100000.0,,,-26600000.0,-29800000.0,,-16900000.0,,178799066.0,574200000.0,304300000.0,,1231000000.0,,,103200000.0,,,1400000000.0,160300000.0,1436500000.0,,,579100000.0,425400000.0,,,0.0,,,44100000.0,,-407400000.0,,185100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,30000000.0,,0.0,,-89400000.0,,,,,173100000.0,73600000.0,,73600000.0,-22100000.0,,,,,,,0.411635,,2200000.0,,438800000.0,,,,,33600000.0,239000000.0,247700000.0,42800000.0,368400000.0,,,150100000.0,,,34800000.0,,,,479000000.0,,215200000.0,148200000.0,,,,,,,151000000.0,,248100000.0,,,,,,,,,,,,2600200000.0,73600000.0,178799066.0,,606400000.0,282900000.0,,,,,,-84500000.0,57700000.0,,,,1186400000.0,13100000.0,295100000.0,1600000.0,,15700000.0,,,,1177800000.0,84000000.0,,395800000.0,,,,,,,,-290500000.0,,256700000.0,,,,625100000.0,,,,,855500000.0,0.41,,,106600000.0,,,,,,,,,,,124500000.0,,,,282900000.0,,,-57000000.0,-48900000.0,,-16900000.0,,178799066.0,553700000.0,323500000.0,,1287700000.0,,,107200000.0,,,1413800000.0,150100000.0,1422400000.0,,,624100000.0,422500000.0,,,0.0,,,46300000.0,,-416700000.0,,187800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,36600000.0,21300000.0,0.0,1442300000.0,-47800000.0,,,8800000.0,,113100000.0,79800000.0,-186100000.0,79800000.0,-19600000.0,,-154100000.0,63000000.0,,-14700000.0,,0.453675,222900000.0,3200000.0,501400000.0,442700000.0,-428800000.0,,148100000.0,21300000.0,29500000.0,222900000.0,236100000.0,43700000.0,376800000.0,344400000.0,442700000.0,155100000.0,1009800000.0,653200000.0,40700000.0,8800000.0,291000000.0,420900000.0,501400000.0,315400000.0,215400000.0,148100000.0,,1.58,180700000.0,-33600000.0,472900000.0,-313400000.0,93500000.0,10800000.0,282900000.0,0.0,,43700000.0,399100000.0,4200000.0,645200000.0,323600000.0,,1.608329,,402500000.0,2646500000.0,79800000.0,177348000.0,,645200000.0,323600000.0,,,866800000.0,,424900000.0,-106600000.0,101600000.0,,,,1191200000.0,12900000.0,291000000.0,1400000.0,,15700000.0,,,,1204200000.0,17500000.0,-128100000.0,424900000.0,-424100000.0,,,,610700000.0,610700000.0,36600000.0,-313400000.0,282900000.0,262600000.0,,,,639400000.0,,323600000.0,-72700000.0,215400000.0,866800000.0,0.45,119600000.0,,107500000.0,,-25900000.0,7400000.0,,,1455300000.0,2536500000.0,31000000.0,282900000.0,,126400000.0,,551000000.0,,323600000.0,321600000.0,179010000.0,-23800000.0,-24600000.0,,-16900000.0,0.0,175896866.0,551000000.0,321600000.0,-1000000.0,1350700000.0,175896866.0,,109300000.0,1350700000.0,,1455300000.0,155100000.0,1442300000.0,,,653200000.0,420900000.0,2646500000.0,1204200000.0,0.0,12900000.0,,45900000.0,282900000.0,-424100000.0,-67800000.0,180700000.0,236100000.0,319400000.0,1526700000.0,45900000.0,1191200000.0,,271700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,62200000.0,,0.0,,-14100000.0,,,,,26500000.0,73500000.0,,73500000.0,-19400000.0,,,,,,,0.417858,,2000000.0,,450600000.0,,,,,30100000.0,230200000.0,274100000.0,45200000.0,374200000.0,,,159400000.0,,,-18100000.0,,,,506900000.0,,199800000.0,148100000.0,,,,,,,7100000.0,,323600000.0,,,,,,,,,,,,2650600000.0,73500000.0,177810000.0,,640800000.0,305500000.0,,,,,,-143500000.0,132400000.0,,,,1224700000.0,13200000.0,288500000.0,1700000.0,,16200000.0,,,,1172100000.0,-66400000.0,,389000000.0,,,,,,,,-304300000.0,,262700000.0,,,,636900000.0,,,,,888300000.0,0.415,,,103300000.0,,,,,,,,,,,121500000.0,5100000.0,,5100000.0,305500000.0,,,-30500000.0,-30500000.0,,-21200000.0,,175896866.0,570100000.0,335300000.0,,1403000000.0,,,103600000.0,,,1425900000.0,159400000.0,1478500000.0,,,602000000.0,423400000.0,,,0.0,,,48000000.0,,-437700000.0,,167600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,62700000.0,,0.0,,-73600000.0,,,,,128600000.0,87100000.0,,87100000.0,-18300000.0,,,,,,,0.495177,,2300000.0,,451700000.0,,,,,37000000.0,237800000.0,274600000.0,44800000.0,383300000.0,,,160000000.0,,,-18100000.0,,,,493900000.0,,206200000.0,148100000.0,,,,,,,110300000.0,,305500000.0,,,,,,,,,,,,2672200000.0,87100000.0,176998000.0,,667200000.0,287400000.0,,,,,,-166600000.0,111800000.0,,,,1223200000.0,7400000.0,285400000.0,1900000.0,,15900000.0,,,,1191500000.0,25700000.0,,402000000.0,,,,,,,,-323500000.0,,283700000.0,,,,667000000.0,,,,,899500000.0,0.49,,,123700000.0,,,,,,,,,,,141900000.0,1800000.0,,1800000.0,287400000.0,,,-51700000.0,-73100000.0,,-21000000.0,,175896866.0,575900000.0,379800000.0,,1469100000.0,,,124100000.0,,,1449000000.0,160000000.0,1480700000.0,,,615600000.0,423400000.0,,,0.0,,,50100000.0,,-447800000.0,,170100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,54800000.0,,0.0,,16300000.0,,,,,108500000.0,83200000.0,,83200000.0,-21000000.0,,,,,,,0.473004,,1900000.0,,458400000.0,,,,,35200000.0,258600000.0,328900000.0,44600000.0,400600000.0,,,164700000.0,,,-18100000.0,,,,517300000.0,,219000000.0,296200000.0,,,,,,,87500000.0,,287400000.0,,,,,,,,,,,,2824400000.0,83200000.0,176548000.0,,678800000.0,269300000.0,,,,,,-105400000.0,74000000.0,,,,1316800000.0,7300000.0,311800000.0,2100000.0,,16600000.0,,,,1298800000.0,9400000.0,,455800000.0,,,,,,,,-324800000.0,,283300000.0,,,,683900000.0,,,,,919800000.0,0.47,,,118600000.0,,,,,,,,,,,137100000.0,1200000.0,,1200000.0,269300000.0,,,-18000000.0,-142900000.0,,-21000000.0,,175896866.0,616700000.0,409500000.0,,1531200000.0,,,118400000.0,,,1507600000.0,164700000.0,1525600000.0,,,682100000.0,491800000.0,,,-90500000.0,,-2700000.0,52900000.0,,-461400000.0,,192600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
