date,annualOtherCurrentAssets,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualCostOfRevenue,quarterlyCashDividendsPaid,trailingFreeCashFlow,annualOperatingIncome,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCostOfRevenue,annualCommonStockIssuance,annualCurrentDebt,annualFreeCashFlow,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyRetainedEarnings,annualDilutedEPS,quarterlyInvestingCashFlow,trailingEndCashPosition,annualOtherShortTermInvestments,trailingTaxProvision,quarterlyDepreciationAndAmortization,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,annualBasicAverageShares,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyTotalAssets,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,annualOperatingExpense,annualCashAndCashEquivalents,annualBeginningCashPosition,annualCurrentAssets,annualLongTermDebt,annualAccountsReceivable,annualCashDividendsPaid,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyAccountsReceivable,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyEndCashPosition,annualTotalAssets,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingNetIncomeCommonStockholders,annualCapitalStock,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyRepaymentOfDebt,quarterlyTaxProvision,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualInventory,trailingRepaymentOfDebt,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,annualNetPPE,quarterlyCapitalStock,annualGrossProfit,annualEbitda,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlySaleOfInvestment,trailingPurchaseOfInvestment,annualPretaxIncome,trailingBeginningCashPosition,trailingCashDividendsPaid,quarterlyGrossPPE,trailingInterestExpense,annualChangesInAccountReceivables,quarterlyDilutedEPS,annualInterestExpense,annualBasicEPS,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualGrossPPE,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualCapitalExpenditure,annualInvestingCashFlow,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,annualChangeInCashSupplementalAsReported,trailingDeferredIncomeTax,annualRepaymentOfDebt,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,annualGoodwill,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualPurchaseOfBusiness,trailingSellingGeneralAndAdministration,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyChangeInAccountPayable,trailingBasicEPS,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,quarterlySellingGeneralAndAdministration,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyGoodwill
2017-03-31,,,,,,-10660000.0,,,83514000.0,254094000.0,,,,,,19300000.0,,381590000.0,,-18515000.0,,,,12959000.0,48320000.0,-2939000.0,,,,-5033000.0,,,,26170000.0,,,32910000.0,156823000.0,,-3732000.0,1531225000.0,18873000.0,,1785319000.0,,,,,1052494000.0,,,,,,,,,,,17400000.0,,,0.0,,732825000.0,,39750000.0,,16102000.0,968980000.0,106027000.0,,117702000.0,,50796000.0,,33205000.0,541000.0,0.56,34668000.0,2451000.0,81806000.0,19300000.0,,19300000.0,391469000.0,,381203000.0,,,117702000.0,,,17886000.0,30467000.0,-31080000.0,11167000.0,,1287236000.0,,,,,95959000.0,,34668000.0,,,,117702000.0,,-16117000.0,,4381000.0,,,4894000.0,,-289000.0,,,,,-2029000.0,0.0,,,42287000.0,26166000.0,,,,,,1287236000.0,,,0.556709,,,,36865000.0,,299000.0,,,,,21743000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,,,,-10661000.0,,,83640000.0,249295000.0,,,,,,15543000.0,,386472000.0,,-28433000.0,,,,13275000.0,42440000.0,-2618000.0,,,,786000.0,,,,-629000.0,,,26551000.0,126463000.0,,4769000.0,1543209000.0,-9102000.0,,1792504000.0,,,,,1054765000.0,,,,,,,,,,,18922000.0,,,0.0,,737739000.0,,35252000.0,,15319000.0,971125000.0,81785000.0,,102916000.0,,44678000.0,,41147000.0,237000.0,0.45,34668000.0,2614000.0,84946000.0,15543000.0,,15543000.0,390438000.0,,386116000.0,,,102916000.0,,,18127000.0,24279000.0,-1087000.0,8736000.0,,1299185000.0,,,,,117702000.0,,34668000.0,,,,102916000.0,,-26052000.0,,4404000.0,,,4886000.0,,-28000.0,,,,,-11776000.0,0.0,,,25423000.0,29870000.0,,,,,,1299185000.0,,,0.448339,,,,34047000.0,,331000.0,,,,,-14786000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,,,,-11181000.0,,,84582000.0,255357000.0,,,,,,26629000.0,,401920000.0,,-24166000.0,,,,13372000.0,60312000.0,-1306000.0,,,,-1728000.0,,,,7189000.0,,,43001000.0,139539000.0,,3773000.0,1554643000.0,-9225000.0,,1810000000.0,,,,,1056753000.0,,,,,,,,,,,17420000.0,,,0.0,,753247000.0,,38129000.0,,14731000.0,972171000.0,78436000.0,,104733000.0,,61103000.0,,46610000.0,-1142000.0,0.77,34668000.0,3939000.0,86455000.0,26629000.0,,26629000.0,389406000.0,,390064000.0,,,104733000.0,,,18102000.0,42213000.0,-1093000.0,15584000.0,,1312400000.0,,,,,102916000.0,,34668000.0,,,,104733000.0,,-24117000.0,,11428000.0,,,4727000.0,,-49000.0,,,,,-5323000.0,0.0,,,31306000.0,26904000.0,,,,,,1312400000.0,,,0.768115,,,,31519000.0,,391000.0,,,,,1817000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,20395000.0,563099000.0,950481000.0,,361992000.0,-11180000.0,,128736000.0,126514000.0,290631000.0,,,28452000.0,24860000.0,107952000.0,36134000.0,,426874000.0,2.815449,-45247000.0,,,,13471000.0,41029000.0,-4218000.0,-5290000.0,47645000.0,-11140000.0,4527000.0,97606000.0,,34668000.0,-7870000.0,,,26274000.0,140274000.0,67772000.0,-8892000.0,1564551000.0,-11686000.0,,1855182000.0,97606000.0,1076995000.0,,377000.0,1076995000.0,32000.0,72371000.0,107952000.0,95959000.0,290631000.0,398161000.0,42299000.0,-43682000.0,,,20395000.0,97606000.0,0.0,0.0,-1448000.0,778187000.0,53077000.0,42299000.0,34668000.0,17846000.0,950481000.0,95744000.0,778187000.0,107952000.0,1855182000.0,44530000.0,22094000.0,43793000.0,396000.0,,,1284000.0,67772000.0,36134000.0,17846000.0,36134000.0,398161000.0,426874000.0,226048000.0,,34668000.0,107952000.0,,,18256000.0,22741000.0,-1098000.0,-13393000.0,,1341357000.0,43793000.0,,10288000.0,126514000.0,104733000.0,1341357000.0,34668000.0,201107000.0,192101000.0,132991000.0,107952000.0,1564551000.0,-41845000.0,,28452000.0,0.0,,4817000.0,,-231000.0,226048000.0,107952000.0,-2568000.0,-661176000.0,14491000.0,0.0,-11081000.0,,33975000.0,32571000.0,,,119700000.0,,,2002533000.0,,-4502000.0,,19324000.0,2.82,-661176000.0,47645000.0,,377000.0,,-4082000.0,,,3219000.0,,2002533000.0,-597000.0,-4637000.0,,-108131000.0,-116361000.0,32571000.0,,,11993000.0,,-34358000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,,,,,-11181000.0,,,106230000.0,248740000.0,,,,,,20001000.0,,436071000.0,,-39543000.0,,,,13623000.0,44730000.0,-1877000.0,,,,-1890000.0,,,,9347000.0,,,26188000.0,157632000.0,,-1793000.0,1594838000.0,17437000.0,,1843578000.0,,,,,1056571000.0,,,,,,,,,,,19897000.0,,,,,787007000.0,,43307000.0,,12887000.0,950341000.0,112952000.0,,106245000.0,,44680000.0,,36718000.0,-35000.0,0.58,34668000.0,4919000.0,72176000.0,20001000.0,,20001000.0,397133000.0,,225202000.0,,,101157000.0,,,18492000.0,26368000.0,-2103000.0,6367000.0,,1366214000.0,,,,,112094000.0,,34668000.0,,,,101157000.0,,-37631000.0,,27477000.0,,,4739000.0,,,,,,,-13284000.0,,,,46978000.0,30840000.0,,,,,,1366214000.0,,,0.58,,,,35026000.0,,0.0,,,,,-5849000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,,,,-11180000.0,,,118426000.0,242310000.0,,,,,,18351000.0,,443242000.0,,-63528000.0,,,,13872000.0,42834000.0,-1403000.0,,,,1796000.0,,,,-18118000.0,,,24231000.0,124262000.0,,1129000.0,1651135000.0,10350000.0,,1893445000.0,,,,,1099267000.0,,,,,,,,,,,20176000.0,,,,,794178000.0,,35473000.0,,15799000.0,980841000.0,81245000.0,,100267000.0,,43017000.0,,41809000.0,633000.0,0.53,34668000.0,4731000.0,72083000.0,18351000.0,,18351000.0,416098000.0,,227168000.0,,,95579000.0,,,18786000.0,24179000.0,-110000.0,5828000.0,,1420262000.0,,,,,106245000.0,,34668000.0,,,,95579000.0,,-62758000.0,,32702000.0,,,4783000.0,,,,,,,12910000.0,,,,44640000.0,32427000.0,,,,,,1420262000.0,,,0.53,,,,37498000.0,,0.0,,,,,-5978000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,,,,-11701000.0,,,98489000.0,280712000.0,,,,,,29506000.0,,461047000.0,,-50363000.0,,,,14259000.0,58387000.0,-1521000.0,,,,-3315000.0,,,,-1798000.0,,,39798000.0,137795000.0,,3016000.0,1693585000.0,3769000.0,,1974297000.0,,,,,1162314000.0,,,,,,,,,,,17198000.0,,,,,811983000.0,,41693000.0,,16433000.0,1063825000.0,78868000.0,,135041000.0,,58927000.0,,45428000.0,-230000.0,0.85,34668000.0,4330000.0,73445000.0,29506000.0,,29506000.0,494398000.0,,230040000.0,,,133855000.0,,,19129000.0,39103000.0,-25117000.0,9597000.0,,1459462000.0,,,,,100267000.0,,34668000.0,,,,133855000.0,,-48612000.0,,4527000.0,,,5025000.0,,,,,,,38323000.0,,,,46814000.0,27189000.0,,,,,,1459462000.0,,,0.85,,,,50340000.0,,0.0,,,,,34774000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,18070000.0,559768000.0,1051346000.0,,369739000.0,-11700000.0,,114207000.0,120628000.0,240560000.0,,,17553000.0,-59157000.0,84929000.0,16361000.0,,465708000.0,2.43,-64894000.0,,,,14658000.0,41723000.0,-1125000.0,-4855000.0,46158000.0,21319000.0,-6751000.0,84219000.0,,34668000.0,-48588000.0,,,23990000.0,140079000.0,78000000.0,1397000.0,1748058000.0,-10237000.0,,1988618000.0,84219000.0,1171974000.0,,0.0,1171974000.0,-205000.0,75822000.0,83102000.0,112094000.0,240560000.0,493343000.0,43593000.0,-45762000.0,,,18070000.0,84219000.0,,,-10160000.0,816644000.0,56412000.0,43593000.0,34668000.0,20428000.0,1051346000.0,96674000.0,816644000.0,84929000.0,1988618000.0,43405000.0,27434000.0,41995000.0,-573000.0,,,3075000.0,78000000.0,16361000.0,20428000.0,16361000.0,493343000.0,465708000.0,232770000.0,,34668000.0,83102000.0,,,19415000.0,22003000.0,2877000.0,5642000.0,,1509437000.0,41995000.0,,17055000.0,120628000.0,135041000.0,1509437000.0,34668000.0,190029000.0,187674000.0,153040000.0,83102000.0,1748058000.0,-63196000.0,,17553000.0,,,5062000.0,,-3000.0,232770000.0,83102000.0,2724000.0,-706091000.0,174000.0,,-5926000.0,,14608000.0,36489000.0,,,111653000.0,,,2215528000.0,,-2235000.0,,19609000.0,2.43,-706091000.0,46158000.0,,0.0,,3749000.0,,,-50112000.0,,2215528000.0,-662000.0,38123000.0,,-212197000.0,-218328000.0,36489000.0,,,-27165000.0,,-24453000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,,,,,-11701000.0,,,115270000.0,148477000.0,,,,,,22070000.0,,,,-32879000.0,,,,17139000.0,50130000.0,-740000.0,,,,-4341000.0,,,,21262000.0,,,30784000.0,167569000.0,,-1359000.0,1705320000.0,16847000.0,,1853797000.0,,,,,1149417000.0,,,,,,,,,,,16787000.0,,,,,564936000.0,,47682000.0,,24797000.0,1034147000.0,114683000.0,,84416000.0,,52886000.0,,32278000.0,-206000.0,0.69,34668000.0,2207000.0,415000.0,22070000.0,,22070000.0,492283000.0,,204373000.0,,,9624000.0,,,22102000.0,26996000.0,-8129000.0,4926000.0,,1538811000.0,,,,,84929000.0,,,,,,9624000.0,,-31933000.0,,10579000.0,,,5995000.0,,-999000.0,,,,,-20829000.0,,,,53195000.0,39522000.0,,,,,,1538811000.0,,,0.69,,,,40372000.0,,,,,,,-513000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,,,,-11700000.0,,,128225000.0,211600000.0,,,,,,15548000.0,,,,-49755000.0,,,,18091000.0,42893000.0,-2646000.0,,,,695000.0,,,,-14470000.0,,,19783000.0,122147000.0,,3665000.0,1814486000.0,-2449000.0,,2026086000.0,,,,,1193289000.0,,,,,,,,,,,20689000.0,,,,,693353000.0,,35606000.0,,17384000.0,1065064000.0,79288000.0,,71822000.0,,42859000.0,,40582000.0,50000.0,0.45,34668000.0,5019000.0,82677000.0,15548000.0,,15548000.0,491217000.0,,236756000.0,,,69913000.0,,,23076000.0,19053000.0,5866000.0,3505000.0,,1566751000.0,,,,,84416000.0,,,,,,69913000.0,,-47159000.0,,28105000.0,,,5749000.0,,-194000.0,,,,,4472000.0,,,,32689000.0,41779000.0,,,,,,1566751000.0,,,0.45,,,,40957000.0,,,,,,,-12594000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,,,,,-12221000.0,,,152051000.0,204396000.0,,,,,,30657000.0,,,,-51897000.0,,,,18193000.0,62135000.0,-2508000.0,,,,-129000.0,,,,-23479000.0,,,38738000.0,138198000.0,,2558000.0,1862577000.0,-24179000.0,,2066973000.0,,,,,1215739000.0,,,,,,,,,,,19408000.0,,,,,711790000.0,,35805000.0,,16660000.0,1063688000.0,76189000.0,,63242000.0,,62009000.0,,47760000.0,-92000.0,0.88,34668000.0,5204000.0,85681000.0,30657000.0,,30657000.0,490159000.0,,240219000.0,,,61112000.0,,,23271000.0,38111000.0,-1142000.0,7454000.0,,1612975000.0,,,,,71822000.0,,,,,,61112000.0,,-49297000.0,,59132000.0,,,5831000.0,,-138000.0,,,,,17499000.0,,,,25818000.0,37120000.0,,,,,,1612975000.0,,,0.88,,,,39139000.0,,,,,,,-8580000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
