date,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,annualInterestExpense,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,annualOtherIncomeExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyEbitda,trailingStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyNetPPE,annualDilutedEPS,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyTotalRevenue,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCapitalStock,annualPurchaseOfBusiness,annualCostOfRevenue,annualCurrentDebt,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyPretaxIncome,annualOperatingExpense,quarterlyCurrentLiabilities,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualBasicEPS,trailingOperatingExpense,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualChangeInWorkingCapital,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCashDividendsPaid,annualPretaxIncome,quarterlyLongTermDebt,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,annualNetIncome,annualFreeCashFlow,annualCommonStockIssuance,quarterlyDilutedEPS,annualGoodwill,quarterlyTotalAssets,quarterlyNetIncome,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,quarterlyDepreciationAndAmortization,annualTotalRevenue,annualOtherCurrentAssets,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,annualStockholdersEquity,annualLongTermDebt,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyInterestExpense,annualBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyGrossProfit,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,trailingSellingGeneralAndAdministration,annualInventory,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingOtherNonCashItems,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualIncomeTaxPayable,annualChangeInInventory,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,trailingResearchAndDevelopment,quarterlyInventory,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2012-12-31,-1023000000.0,-223000000.0,13399000000.0,5526000000.0,0.0,,6503000000.0,,632000000.0,-986000000.0,2444000000.0,9429000000.0,4682000000.0,1.220805,438000000.0,5223000000.0,680000000.0,2296000000.0,,1505000000.0,8406000000.0,11437000000.0,,-1070000000.0,17306000000.0,59833000000.0,,31178000000.0,10000000.0,8916000000.0,1019000000.0,471000000.0,11004000000.0,,6906000000.0,-355000000.0,2471000000.0,,-192000000.0,3939000000.0,5.28,,,28585000000.0,570000000.0,,-231000000.0,-284000000.0,5526000000.0,92000000.0,1997000000.0,-2564000000.0,1505000000.0,10000000.0,-6280000000.0,82749000000.0,2713000000.0,421000000.0,-490000000.0,27189000000.0,6503000000.0,,21052000000.0,1928000000.0,18615000000.0,27116000000.0,5000000.0,30664000000.0,5.422964,,1682000000.0,-2564000000.0,1037000000.0,-510000000.0,-77000000.0,,-106000000.0,-130000000.0,1917000000.0,13399000000.0,,3985000000.0,-22000000.0,49707000000.0,684000000.0,,,,,,-3730000000.0,-2000000.0,2709000000.0,59833000000.0,30664000000.0,21445000000.0,6984000000.0,31286000000.0,0.0,3031000000.0,,-820000000.0,8622000000.0,14041000000.0,,1398000000.0,2709000000.0,5526000000.0,6085000000.0,1078000000.0,1.2,31286000000.0,80885000000.0,1244000000.0,-8649000000.0,8574000000.0,1244000000.0,370000000.0,109938000000.0,6906000000.0,-1299000000.0,2444000000.0,,11004000000.0,31178000000.0,14041000000.0,4853000000.0,,1046000000.0,,,3096000000.0,80885000000.0,22591000000.0,8406000000.0,27116000000.0,6984000000.0,-2471000000.0,,,1309000000.0,184000000.0,8406000000.0,2713000000.0,173000000.0,1019000000.0,3985000000.0,-474000000.0,,17711000000.0,8604000000.0,17711000000.0,7140000000.0,,,-4189000000.0,8406000000.0,,,1244000000.0,42122000000.0,3939000000.0,438000000.0,-217000000.0,3031000000.0,11437000000.0,4682000000.0,7155000000.0,22591000000.0,300000000.0,49707000000.0,42122000000.0,10563000000.0,21052000000.0,-3084000000.0,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,-463000000.0,,,45000000.0,,,,,,,,4309000000.0,1.176703,388000000.0,4950000000.0,,2477000000.0,,1386000000.0,10038000000.0,13057000000.0,,,,,,31757000000.0,10000000.0,8406000000.0,1013000000.0,,11726000000.0,,6475000000.0,-1077000000.0,2475000000.0,,,3945000000.0,,,,30137000000.0,116000000.0,,,-323000000.0,,99000000.0,1503000000.0,,,,,,,,-543000000.0,,,,22717000000.0,1961000000.0,,27183000000.0,,31359000000.0,,,1053000000.0,,1029000000.0,1632000000.0,-41000000.0,,,,1936000000.0,13067000000.0,,,90000000.0,,721000000.0,,,,,,-279000000.0,-712000000.0,3185000000.0,60409000000.0,,23251000000.0,6559000000.0,31810000000.0,,3019000000.0,,,,15659000000.0,,730000000.0,,,,,1.16,,83126000000.0,1192000000.0,,,1240000000.0,336000000.0,,,,2447000000.0,,,,,4614000000.0,,,,,,,24186000000.0,,,,-347000000.0,,,,203000000.0,,2390000000.0,178000000.0,,3892000000.0,974000000.0,,17998000000.0,,,6886000000.0,,436000000.0,-904000000.0,10038000000.0,,,1192000000.0,,,,-216000000.0,,,,,,,51369000000.0,42411000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,-489000000.0,,,0.0,,,,,,,,4079000000.0,1.427435,-535000000.0,5165000000.0,,3165000000.0,,1242000000.0,7654000000.0,10097000000.0,,,,,,31381000000.0,10000000.0,10038000000.0,1006000000.0,,11855000000.0,,6847000000.0,-1171000000.0,2741000000.0,,,3785000000.0,,,,30213000000.0,198000000.0,,,-156000000.0,,77000000.0,-3670000000.0,,,,,,,,-791000000.0,,,,20618000000.0,2225000000.0,,26405000000.0,,31906000000.0,,,1474000000.0,,1026000000.0,-2384000000.0,-45000000.0,,,,2206000000.0,13464000000.0,,,-76000000.0,,789000000.0,,,,,,40000000.0,-303000000.0,3674000000.0,59583000000.0,,22842000000.0,7046000000.0,31427000000.0,,2443000000.0,,,,15543000000.0,,1318000000.0,,,,,1.4,,80201000000.0,1436000000.0,,,1436000000.0,340000000.0,,,,2451000000.0,,,,,4825000000.0,,,,,,,22415000000.0,,,,47000000.0,,,,195000000.0,,1086000000.0,176000000.0,,3652000000.0,-1297000000.0,,17976000000.0,,,7371000000.0,,463000000.0,-114000000.0,7654000000.0,,,1436000000.0,,,,-281000000.0,,,,,,,48820000000.0,41607000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,832000000.0,,,0.0,,,,,,,,4019000000.0,1.573146,-587000000.0,5218000000.0,,2008000000.0,,1525000000.0,8286000000.0,10719000000.0,,,,,,32016000000.0,10000000.0,7654000000.0,998000000.0,,11818000000.0,,7622000000.0,159000000.0,2980000000.0,,,3829000000.0,,,,30461000000.0,224000000.0,,,-361000000.0,,79000000.0,-1516000000.0,,,,,,,,-1014000000.0,,,,21194000000.0,2453000000.0,,27867000000.0,,32593000000.0,,,3396000000.0,,1024000000.0,632000000.0,-32000000.0,,,,2468000000.0,14154000000.0,,,-39000000.0,,883000000.0,,,,,,-46000000.0,1437000000.0,2853000000.0,60669000000.0,,22775000000.0,7145000000.0,31751000000.0,,2433000000.0,,,,14888000000.0,,3035000000.0,,,,,1.53,,81863000000.0,1570000000.0,,,1570000000.0,349000000.0,,,,2459000000.0,,,,,4869000000.0,,,,,,,21980000000.0,,,,-848000000.0,,,,163000000.0,,1895000000.0,178000000.0,,3503000000.0,-381000000.0,,18783000000.0,,,7686000000.0,,281000000.0,-1255000000.0,8286000000.0,,,1570000000.0,,,,-280000000.0,,,,,,,49847000000.0,41886000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,-1130000000.0,-197000000.0,14337000000.0,5625000000.0,0.0,,6685000000.0,,708000000.0,-2083000000.0,2465000000.0,8406000000.0,3844000000.0,1.444332,-908000000.0,5404000000.0,745000000.0,2915000000.0,,1600000000.0,7276000000.0,9213000000.0,,-1161000000.0,19362000000.0,61502000000.0,,32149000000.0,10000000.0,8286000000.0,988000000.0,-4946000000.0,11575000000.0,,8115000000.0,6000000.0,2802000000.0,,-872000000.0,4010000000.0,5.5,,,30933000000.0,60000000.0,,-83000000.0,-321000000.0,5673000000.0,76000000.0,-1263000000.0,-2675000000.0,1600000000.0,10000000.0,-317000000.0,92129000000.0,1969000000.0,331000000.0,-822000000.0,29615000000.0,6685000000.0,,20380000000.0,2276000000.0,20737000000.0,27881000000.0,-82000000.0,33047000000.0,5.69332,,1068000000.0,-2675000000.0,1014000000.0,-1010000000.0,35000000.0,,-306000000.0,-317000000.0,2268000000.0,14337000000.0,,3321000000.0,-57000000.0,49733000000.0,849000000.0,,,,,,-32000000.0,-728000000.0,3052000000.0,61502000000.0,33047000000.0,23261000000.0,7458000000.0,31604000000.0,45000000.0,1937000000.0,,-1056000000.0,8915000000.0,14891000000.0,,747000000.0,3052000000.0,5625000000.0,5830000000.0,598000000.0,1.41,31604000000.0,81882000000.0,1427000000.0,-3089000000.0,8878000000.0,1427000000.0,350000000.0,121744000000.0,8115000000.0,-1611000000.0,2465000000.0,,11575000000.0,32149000000.0,14891000000.0,5054000000.0,,1023000000.0,,,3242000000.0,81882000000.0,21852000000.0,7276000000.0,27881000000.0,7458000000.0,-463000000.0,,,1375000000.0,184000000.0,7276000000.0,1969000000.0,176000000.0,988000000.0,3321000000.0,-168000000.0,,19605000000.0,10565000000.0,19605000000.0,7672000000.0,,-212000000.0,-816000000.0,7276000000.0,,,1427000000.0,41897000000.0,4010000000.0,-908000000.0,-279000000.0,1937000000.0,9213000000.0,3844000000.0,6991000000.0,21852000000.0,968000000.0,49733000000.0,41897000000.0,10998000000.0,20380000000.0,-3170000000.0,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,-990000000.0,,,-51000000.0,,,,,,,,3867000000.0,1.11687,-573000000.0,5554000000.0,,146000000.0,,1838000000.0,7514000000.0,9383000000.0,,,,,,32549000000.0,10000000.0,7276000000.0,984000000.0,,12230000000.0,,8779000000.0,-172000000.0,2414000000.0,,,4065000000.0,,,,31517000000.0,216000000.0,,,-353000000.0,,105000000.0,-573000000.0,,,,,,,,-911000000.0,,,,22364000000.0,1894000000.0,,30716000000.0,,33112000000.0,,,1408000000.0,,996000000.0,238000000.0,-65000000.0,,,,1863000000.0,16245000000.0,,,34000000.0,,795000000.0,,,,,,-345000000.0,-190000000.0,4202000000.0,62258000000.0,,24100000000.0,9160000000.0,32150000000.0,,1869000000.0,,,,14524000000.0,,1055000000.0,,,,,1.1,,84622000000.0,1099000000.0,,,1099000000.0,360000000.0,,,,2472000000.0,,,,,5194000000.0,,,,,,,21357000000.0,,,,-2914000000.0,,,,191000000.0,,2241000000.0,160000000.0,,3093000000.0,777000000.0,,19377000000.0,,,7417000000.0,,2052000000.0,-603000000.0,7514000000.0,,,1099000000.0,,,,-276000000.0,,,,,,,52073000000.0,42881000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,-1141000000.0,,,-48000000.0,,,,,,,,3791000000.0,1.447071,-290000000.0,5570000000.0,,314000000.0,,1482000000.0,6412000000.0,8289000000.0,,,,,,32935000000.0,10000000.0,7514000000.0,973000000.0,,12305000000.0,,9179000000.0,-101000000.0,2916000000.0,,,4267000000.0,,,,32324000000.0,51000000.0,,,-363000000.0,,83000000.0,-1849000000.0,,,,,,,,-1026000000.0,,,,22851000000.0,2397000000.0,,30776000000.0,,33215000000.0,,,1014000000.0,,991000000.0,-1102000000.0,-83000000.0,,,,2302000000.0,16354000000.0,,,-198000000.0,,989000000.0,,,,,,-178000000.0,-643000000.0,5383000000.0,62615000000.0,,24452000000.0,9625000000.0,32462000000.0,,1877000000.0,,,,14630000000.0,,651000000.0,,,,,1.42,,85466000000.0,1408000000.0,,,1408000000.0,364000000.0,,,,2479000000.0,,,,,5206000000.0,,,,,,,21755000000.0,,,,-2563000000.0,,,,250000000.0,,2117000000.0,155000000.0,,3343000000.0,-347000000.0,,19274000000.0,,,7872000000.0,,727000000.0,-275000000.0,6412000000.0,,,1408000000.0,,,,-366000000.0,,,,,,,52531000000.0,43341000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,1586000000.0,,,-40000000.0,,,,,,,,3579000000.0,1.665281,-984000000.0,5809000000.0,,-207000000.0,,1691000000.0,7233000000.0,9212000000.0,,,,,,32604000000.0,10000000.0,6412000000.0,962000000.0,,12328000000.0,,9925000000.0,-539000000.0,3276000000.0,,,4309000000.0,,,,32587000000.0,133000000.0,,,-405000000.0,,81000000.0,-1388000000.0,,,,,,,,-1087000000.0,,,,22963000000.0,2751000000.0,,31130000000.0,,33578000000.0,,,3200000000.0,,982000000.0,821000000.0,-105000000.0,,,,2731000000.0,15877000000.0,,,-196000000.0,,1149000000.0,,,,,,-328000000.0,1340000000.0,3826000000.0,62463000000.0,,24047000000.0,8394000000.0,32357000000.0,,1979000000.0,,,,14592000000.0,,2795000000.0,,,,,1.63,,85426000000.0,1602000000.0,,,1602000000.0,373000000.0,,,,5714000000.0,,,,,5436000000.0,,,,,,,21692000000.0,,,,-2346000000.0,,,,172000000.0,,2925000000.0,152000000.0,,1901000000.0,-754000000.0,,19346000000.0,,,8540000000.0,,-999000000.0,-980000000.0,7233000000.0,,,1602000000.0,,,,-362000000.0,,,,,,,52822000000.0,43117000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,219000000.0,-366000000.0,17184000000.0,5619000000.0,176000000.0,,7372000000.0,,618000000.0,-1606000000.0,5910000000.0,7276000000.0,3669000000.0,1.582809,-1392000000.0,6226000000.0,779000000.0,546000000.0,,1972000000.0,7495000000.0,9236000000.0,,-1447000000.0,21681000000.0,62826000000.0,,32454000000.0,10000000.0,7233000000.0,954000000.0,-5293000000.0,12040000000.0,,10068000000.0,-794000000.0,3146000000.0,,-314000000.0,4418000000.0,5.7,,,33267000000.0,62000000.0,,-298000000.0,-326000000.0,5619000000.0,95000000.0,-1483000000.0,-2954000000.0,1972000000.0,10000000.0,-1923000000.0,97041000000.0,1399000000.0,364000000.0,-984000000.0,32654000000.0,7372000000.0,,23556000000.0,2614000000.0,23159000000.0,30623000000.0,-415000000.0,33836000000.0,5.889937,,2429000000.0,-2954000000.0,973000000.0,262000000.0,-45000000.0,,1005000000.0,-911000000.0,2599000000.0,17184000000.0,,2065000000.0,-55000000.0,53928000000.0,1104000000.0,,,,,,-1072000000.0,498000000.0,4252000000.0,62826000000.0,33836000000.0,24442000000.0,9247000000.0,32940000000.0,37000000.0,1741000000.0,,-1362000000.0,9656000000.0,16007000000.0,,2103000000.0,4252000000.0,5619000000.0,6604000000.0,462000000.0,1.55,32940000000.0,86382000000.0,1510000000.0,-2534000000.0,9495000000.0,1510000000.0,381000000.0,129695000000.0,10068000000.0,-9928000000.0,5910000000.0,,12040000000.0,32454000000.0,16007000000.0,5845000000.0,,986000000.0,,,4037000000.0,86382000000.0,23305000000.0,7495000000.0,30623000000.0,9247000000.0,-2105000000.0,,,1478000000.0,166000000.0,7495000000.0,1399000000.0,151000000.0,954000000.0,2065000000.0,10000000.0,,18827000000.0,799000000.0,18827000000.0,8825000000.0,,346000000.0,-676000000.0,7495000000.0,,,1510000000.0,43999000000.0,4418000000.0,-1392000000.0,-358000000.0,1741000000.0,9236000000.0,3669000000.0,8051000000.0,23305000000.0,2126000000.0,53928000000.0,43999000000.0,11752000000.0,23556000000.0,-4008000000.0,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,-758000000.0,,,-32000000.0,,,,,,,,3441000000.0,1.484244,-2285000000.0,6327000000.0,,1346000000.0,,1734000000.0,8650000000.0,10430000000.0,,,,,,31878000000.0,10000000.0,7495000000.0,952000000.0,,13537000000.0,,11304000000.0,-416000000.0,3018000000.0,,,4245000000.0,,,,35610000000.0,192000000.0,,,-373000000.0,,125000000.0,496000000.0,,,,,,,,-896000000.0,,,,26774000000.0,2490000000.0,,34978000000.0,,34153000000.0,,,2269000000.0,,969000000.0,1155000000.0,-44000000.0,,,,2494000000.0,18644000000.0,,,78000000.0,,1077000000.0,,,,,,-575000000.0,275000000.0,5040000000.0,62945000000.0,,26789000000.0,10518000000.0,32782000000.0,,1780000000.0,,,,15577000000.0,,1896000000.0,,,,,1.46,,89719000000.0,1413000000.0,,,1413000000.0,378000000.0,,,,5834000000.0,,,,,5949000000.0,,,,,,,22863000000.0,,,,-545000000.0,,,,146000000.0,,2797000000.0,150000000.0,,2056000000.0,971000000.0,,19416000000.0,,,8821000000.0,,3258000000.0,-1525000000.0,8650000000.0,,,1413000000.0,,,,-357000000.0,,,,,,,57841000000.0,43529000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,-967000000.0,,,80000000.0,,,,,,,,3316000000.0,1.664916,-2307000000.0,6231000000.0,,2536000000.0,,1508000000.0,7887000000.0,9802000000.0,,,,,,33020000000.0,10000000.0,8650000000.0,952000000.0,,13867000000.0,,11730000000.0,0.0,3274000000.0,,,4473000000.0,,,,36049000000.0,50000000.0,,,-343000000.0,,86000000.0,-617000000.0,,,,,,,,-57000000.0,,,,27566000000.0,2744000000.0,,35741000000.0,,35262000000.0,,,1163000000.0,,966000000.0,-763000000.0,-116000000.0,,,,2681000000.0,19181000000.0,,,-268000000.0,,1159000000.0,,,,,,-1203000000.0,-619000000.0,6034000000.0,63857000000.0,,27137000000.0,10901000000.0,34154000000.0,,1915000000.0,,,,15378000000.0,,820000000.0,,,,,1.64,,91423000000.0,1585000000.0,,,1585000000.0,379000000.0,,,,5669000000.0,,,,,5852000000.0,,,,,,,22662000000.0,,,,141000000.0,,,,214000000.0,,2693000000.0,151000000.0,,1877000000.0,24000000.0,,18996000000.0,,,8912000000.0,,539000000.0,-1325000000.0,7887000000.0,,,1585000000.0,,,,-476000000.0,,,,,,,58403000000.0,44861000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,818000000.0,,,-99000000.0,,,,,,,,8405000000.0,1.675761,-3347000000.0,6753000000.0,,2716000000.0,,1731000000.0,7983000000.0,9925000000.0,,,,,,33122000000.0,10000000.0,7887000000.0,953000000.0,,13906000000.0,,13258000000.0,0.0,3470000000.0,,,4532000000.0,,,,41319000000.0,124000000.0,,,-356000000.0,,95000000.0,11951000000.0,,,,,,,,-177000000.0,,,,29935000000.0,2789000000.0,,39953000000.0,,36382000000.0,,,2797000000.0,,967000000.0,96000000.0,-48000000.0,,,,2848000000.0,20280000000.0,,,-67000000.0,,1171000000.0,,,,,,-14405000000.0,699000000.0,6752000000.0,78337000000.0,,31718000000.0,11300000000.0,43680000000.0,,1942000000.0,,,,26015000000.0,,2441000000.0,,,,,1.65,,108272000000.0,1597000000.0,,,1618000000.0,452000000.0,,,,7611000000.0,,,,,6301000000.0,,,,,,,35197000000.0,,,,290000000.0,,,,170000000.0,,5767000000.0,229000000.0,,3593000000.0,-956000000.0,,18535000000.0,,,9601000000.0,,-1044000000.0,-14570000000.0,7983000000.0,,,1597000000.0,,,,-477000000.0,,,,,,,75150000000.0,59802000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,3428000000.0,316000000.0,21934000000.0,5813000000.0,-93000000.0,,8034000000.0,,790000000.0,-1041000000.0,7564000000.0,7495000000.0,8391000000.0,1.278069,-3334000000.0,7046000000.0,710000000.0,2810000000.0,,2142000000.0,10923000000.0,12911000000.0,,-1556000000.0,24312000000.0,79744000000.0,,33725000000.0,10000000.0,7983000000.0,953000000.0,12239000000.0,14330000000.0,,12205000000.0,-625000000.0,2952000000.0,,618000000.0,4861000000.0,6.01,,,43419000000.0,36000000.0,,-235000000.0,-484000000.0,5868000000.0,100000000.0,409000000.0,-3173000000.0,2142000000.0,10000000.0,-16164000000.0,120081000000.0,6634000000.0,406000000.0,-70000000.0,36316000000.0,8034000000.0,,31639000000.0,2208000000.0,26005000000.0,42898000000.0,-308000000.0,37125000000.0,6.099685,,3511000000.0,-3173000000.0,967000000.0,2940000000.0,-27000000.0,,2081000000.0,-591000000.0,2288000000.0,21934000000.0,,3587000000.0,-51000000.0,77658000000.0,956000000.0,,,,,,19000000.0,1726000000.0,6523000000.0,79744000000.0,37125000000.0,34085000000.0,11994000000.0,44453000000.0,-144000000.0,1988000000.0,,-1786000000.0,10231000000.0,25460000000.0,,3027000000.0,6523000000.0,5813000000.0,8184000000.0,402000000.0,1.26,44453000000.0,111383000000.0,1218000000.0,-18395000000.0,10311000000.0,1252000000.0,484000000.0,156397000000.0,12205000000.0,-531000000.0,7564000000.0,,14330000000.0,33725000000.0,25460000000.0,6562000000.0,,967000000.0,,,4363000000.0,111383000000.0,34760000000.0,10923000000.0,42898000000.0,11994000000.0,-417000000.0,,,1693000000.0,180000000.0,10923000000.0,6634000000.0,260000000.0,953000000.0,3587000000.0,579000000.0,,18792000000.0,9408000000.0,18792000000.0,9334000000.0,,475000000.0,-975000000.0,10923000000.0,,,1218000000.0,60952000000.0,4861000000.0,-3334000000.0,-476000000.0,1988000000.0,12911000000.0,8391000000.0,9740000000.0,34760000000.0,3228000000.0,77658000000.0,60952000000.0,12714000000.0,31639000000.0,-1200000000.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,-1110000000.0,,,14000000.0,,,,,,,,8861000000.0,1.688679,-2804000000.0,7260000000.0,,3100000000.0,,1901000000.0,10596000000.0,13014000000.0,,,,,,35067000000.0,10000000.0,10923000000.0,954000000.0,,15823000000.0,,12954000000.0,-886000000.0,3462000000.0,,,4976000000.0,,,,44344000000.0,198000000.0,,,-425000000.0,,157000000.0,1502000000.0,,,,,,,,-500000000.0,,,,33745000000.0,2701000000.0,,46285000000.0,,37963000000.0,,,2318000000.0,,967000000.0,-327000000.0,6000000.0,,,,2777000000.0,23958000000.0,,,151000000.0,,1074000000.0,,,,,,-1697000000.0,-119000000.0,7777000000.0,84110000000.0,,34307000000.0,13740000000.0,46294000000.0,,2418000000.0,,,,27218000000.0,,1893000000.0,,,,,1.67,,117855000000.0,1611000000.0,,,1627000000.0,502000000.0,,,,7461000000.0,,,,,6758000000.0,,,,,,,36503000000.0,,,,-2073000000.0,,,,183000000.0,,6504000000.0,259000000.0,,3066000000.0,880000000.0,,20895000000.0,,,10037000000.0,,3138000000.0,-4181000000.0,10596000000.0,,,1611000000.0,,,,-477000000.0,,,,,,,82788000000.0,63215000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,-1528000000.0,,,2000000.0,,,,,,,,8878000000.0,1.844374,-2203000000.0,7304000000.0,,2294000000.0,,1567000000.0,8217000000.0,10974000000.0,,,,,,36287000000.0,10000000.0,10596000000.0,951000000.0,,16632000000.0,,12978000000.0,-715000000.0,3714000000.0,,,5189000000.0,,,,46292000000.0,56000000.0,,,-388000000.0,,105000000.0,-1861000000.0,,,,,,,,-480000000.0,,,,33298000000.0,2932000000.0,,47376000000.0,,38579000000.0,,,1683000000.0,,967000000.0,-2379000000.0,-26000000.0,,,,3010000000.0,24380000000.0,,,-312000000.0,,1172000000.0,,,,,,-338000000.0,-381000000.0,9346000000.0,86305000000.0,,35978000000.0,14366000000.0,46881000000.0,,2757000000.0,,,,26834000000.0,,1295000000.0,,,,,1.81,,119603000000.0,1754000000.0,,,1760000000.0,511000000.0,,,,7362000000.0,,,,,6793000000.0,,,,,,,35940000000.0,,,,-1508000000.0,,,,193000000.0,,6364000000.0,271000000.0,,2857000000.0,-196000000.0,,22211000000.0,,,10314000000.0,,1364000000.0,-2232000000.0,8217000000.0,,,1754000000.0,,,,-594000000.0,,,,,,,83316000000.0,64094000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
