,trailingCapitalExpenditure,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyOtherCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualGrossPPE,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyBasicEPS,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,annualRepaymentOfDebt,trailingGrossProfit,trailingChangeInAccountPayable,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalRevenue,annualCapitalStock,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,annualFreeCashFlow,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualInventory,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTaxProvision,trailingTaxProvision,quarterlyEbitda,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualChangeInInventory,quarterlyOperatingIncome,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingNetIncome,annualBasicEPS,annualNonCurrentDeferredTaxesLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingSellingGeneralAndAdministration,trailingOtherNonCashItems,annualCurrentDeferredRevenue,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingInvestingCashFlow,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualCashDividendsPaid,trailingCashDividendsPaid,annualPretaxIncome,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyDilutedEPS,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,annualDepreciationAndAmortization,trailingChangeInInventory,quarterlyAccountsReceivable,quarterlyGoodwill,trailingStockBasedCompensation,annualStockholdersEquity,quarterlyCurrentAccruedExpenses,annualStockBasedCompensation,quarterlyCostOfRevenue,annualGoodwill,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,trailingChangeInWorkingCapital,quarterlyOtherIncomeExpense,annualDilutedEPS,trailingSaleOfInvestment,quarterlyInventory,quarterlyNetIncome,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualRetainedEarnings,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingIncome,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,trailingOperatingCashFlow,trailingTotalRevenue,annualChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualOperatingIncome,annualCommonStockIssuance,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualEndCashPosition,quarterlyCashDividendsPaid,quarterlyBasicAverageShares,quarterlyDepreciationAndAmortization,trailingEndCashPosition,annualOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualBasicAverageShares,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,annualEbitda,quarterlyCashAndCashEquivalents,annualNetPPE,annualCashAndCashEquivalents,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,trailingBasicAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingDilutedAverageShares
1443571200,,260900000.0,-29300000.0,1191300000.0,63700000.0,1904700000.0,73400000.0,,,50900000.0,-29300000.0,1506400000.0,-598400000.0,-1299100000.0,171000000.0,-193600000.0,521700000.0,-1334600000.0,,3725800000.0,,1904700000.0,815000000.0,,,2256800000.0,827600000.0,105300000.0,1.520393,10800000.0,0.0,1427300000.0,-175500000.0,,299900000.0,-36100000.0,42500000.0,664200000.0,16900000.0,236000000.0,-122900000.0,,,,,31800000.0,3604800000.0,171000000.0,6307900000.0,181400000.0,360700000.0,521700000.0,278900000.0,,,1064800000.0,0.0,,0.0,3725800000.0,535600000.0,605600000.0,3626200000.0,5316900000.0,77600000.0,,337200000.0,2678900000.0,2703100000.0,10100000.0,73000000.0,721900000.0,-39700000.0,1607500000.0,134300000.0,-21200000.0,,-2500000.0,303500000.0,,48500000.0,,6.250755,,4147900000.0,827600000.0,,,200800000.0,-1299100000.0,-275400000.0,827600000.0,1506400000.0,,1041000000.0,-139900000.0,348000000.0,-246900000.0,201300000.0,1500900000.0,-350100000.0,,1127500000.0,50900000.0,762700000.0,1.5,,,105300000.0,2125300000.0,24300000.0,,162500000.0,,1041000000.0,1028800000.0,,2256800000.0,16900000.0,41500000.0,943300000.0,1028800000.0,6404700000.0,-608100000.0,135700000.0,,-7900000.0,6.09,,535600000.0,201300000.0,1500900000.0,,5316900000.0,-867600000.0,,,200800000.0,1187700000.0,3626200000.0,521700000.0,,,17300000.0,,360700000.0,1196700000.0,,721900000.0,2149200000.0,229500000.0,1427300000.0,-86800000.0,132400000.0,41600000.0,,229500000.0,,132400000.0,-5500000.0,521700000.0,1567200000.0,2149200000.0,181400000.0,1353700000.0,1427300000.0,605600000.0,1427300000.0,308300000.0,0.0,2125300000.0,0.0,-396800000.0,16700000.0,12700000.0,2678900000.0,,201300000.0,,6404700000.0,200000.0,-1334600000.0,815000000.0,4147900000.0,,,,,,,,,,,,,
1451520000,,261100000.0,,,,1911000000.0,,,,74700000.0,,,,,159400000.0,-127400000.0,469600000.0,-1339000000.0,,,,,,,,2236500000.0,,,1.411472,,0.0,1449200000.0,-91300000.0,,,-19000000.0,-32700000.0,612700000.0,,,,,,,,17200000.0,,,,,359900000.0,630600000.0,236900000.0,,,,,,0.0,3797800000.0,,586300000.0,3552600000.0,5406700000.0,51400000.0,,295600000.0,,,10800000.0,,770600000.0,-40200000.0,1426600000.0,132600000.0,,,,252800000.0,,-87800000.0,,,,,,,,,-1324700000.0,-57300000.0,,,,,21900000.0,184800000.0,,185500000.0,,,,,,,1.4,,,98400000.0,2059700000.0,,,,,1015800000.0,1019900000.0,,,16200000.0,,813900000.0,,,,,,1500000.0,,,562200000.0,185500000.0,1492900000.0,,,,,,217100000.0,,,,,,,,359900000.0,,,,,221000000.0,,-95600000.0,131423076.0,41300000.0,,,,,,,1427300000.0,2219800000.0,181400000.0,,1449200000.0,,,144600000.0,161000000.0,,,-312400000.0,17400000.0,15100000.0,2621900000.0,,185500000.0,,6419700000.0,700000.0,,794700000.0,4183200000.0,,,,,,,,,,,,,
1459382400,,136500000.0,,,,1931400000.0,,,,30900000.0,,,,,155400000.0,-130000000.0,500300000.0,-1325700000.0,,,,,,,,2215600000.0,,,1.289693,,0.0,1396300000.0,-175200000.0,,,22300000.0,-1100000.0,594100000.0,,,,,,,,7400000.0,,,,,358700000.0,777900000.0,217000000.0,,,,,,-21100000.0,3907600000.0,,571600000.0,3546100000.0,5480100000.0,49000000.0,,279700000.0,,,9800000.0,,913600000.0,-12400000.0,1440300000.0,131300000.0,,,,235400000.0,,-34400000.0,,,,,,,,,-1359800000.0,-98900000.0,,,,,-52900000.0,214500000.0,,168000000.0,,,,,,,1.28,,,95200000.0,2032900000.0,,,,,1028000000.0,1022900000.0,,,16900000.0,,846200000.0,,,,,,-800000.0,,,569700000.0,168000000.0,1513200000.0,,,,,,226800000.0,,,,,,,,358700000.0,,,,,218600000.0,,-94800000.0,130263542.0,45100000.0,,,,,,,1449200000.0,2309900000.0,181400000.0,,1396300000.0,,,202100000.0,277600000.0,,,-278200000.0,17600000.0,-1600000.0,2632000000.0,,168000000.0,,6539600000.0,500000.0,,818900000.0,4324000000.0,,,,,,,,,,,,,
1467244800,,198600000.0,,,,1952800000.0,,,,38700000.0,,,,,142400000.0,-116700000.0,532600000.0,-1328300000.0,,,,,,,,2121300000.0,,,1.476042,,0.0,1509300000.0,-39000000.0,,,25600000.0,10000000.0,616800000.0,,,,,,,,-8700000.0,,,,,346700000.0,886600000.0,252300000.0,,,,,,-100000.0,4011500000.0,,567000000.0,3847800000.0,5482800000.0,61300000.0,,313200000.0,,,9800000.0,,923400000.0,-26800000.0,1474000000.0,130800000.0,,,,270100000.0,,22200000.0,,,,,,,,,-1385800000.0,-118200000.0,,,,,113000000.0,276000000.0,,191000000.0,,,,,,,1.46,,,103600000.0,2326000000.0,,,,,1022500000.0,1016100000.0,,,16200000.0,,857200000.0,,,,,,300000.0,,,556300000.0,191000000.0,1521800000.0,,,,,,214700000.0,,,,,,,,346700000.0,,,,,213400000.0,,-94300000.0,129400073.0,42800000.0,,,,,,,1396300000.0,2432700000.0,181400000.0,,1509300000.0,,,249200000.0,354000000.0,,,-210900000.0,18100000.0,3500000.0,2844200000.0,,191000000.0,,6855700000.0,1200000.0,,1047700000.0,4734400000.0,,,,,,,,,,,,,
1475193600,,290100000.0,-70500000.0,1427300000.0,71300000.0,1982800000.0,-18900000.0,,,28600000.0,,1467400000.0,-507600000.0,-1404500000.0,150200000.0,-133500000.0,543100000.0,-1538800000.0,,4034800000.0,,1982800000.0,1158900000.0,,,1990100000.0,729700000.0,359000000.0,1.441245,3300000.0,0.0,1526400000.0,-134500000.0,,213400000.0,3400000.0,28400000.0,651900000.0,16900000.0,99100000.0,-116900000.0,,,,,9200000.0,3404000000.0,150200000.0,5879500000.0,181400000.0,402100000.0,991700000.0,236900000.0,,,830400000.0,448600000.0,,-117900000.0,4034800000.0,526600000.0,578300000.0,4119400000.0,5668400000.0,51700000.0,,298100000.0,3066400000.0,2475500000.0,10100000.0,-67400000.0,902800000.0,-37500000.0,1538600000.0,129800000.0,-139100000.0,,4600000.0,249800000.0,,32600000.0,,5.678599,,5111100000.0,729700000.0,,,214500000.0,-1404500000.0,-123300000.0,729700000.0,1467400000.0,,1079000000.0,17100000.0,272000000.0,-440000000.0,185200000.0,1516300000.0,-378200000.0,,943100000.0,28600000.0,886300000.0,1.43,,,359000000.0,2603100000.0,37200000.0,,172200000.0,,1079000000.0,1073900000.0,,1990100000.0,16900000.0,40500000.0,886700000.0,1073900000.0,7101200000.0,-397700000.0,131100000.0,,5300000.0,5.56,,526600000.0,185200000.0,1516300000.0,,5668400000.0,-1070700000.0,,,214500000.0,947300000.0,4119400000.0,543100000.0,,,32300000.0,,402100000.0,1008100000.0,,902800000.0,2429200000.0,255300000.0,1526400000.0,-93500000.0,128500000.0,43000000.0,,255300000.0,,128500000.0,6300000.0,991700000.0,1509300000.0,2429200000.0,181400000.0,1186600000.0,1526400000.0,578300000.0,1526400000.0,234500000.0,448600000.0,2603100000.0,0.0,-269200000.0,18200000.0,-35900000.0,3066400000.0,,185200000.0,,7101200000.0,900000.0,-1538800000.0,1158900000.0,5111100000.0,,,,,,,,,,,,,
1483142400,,193900000.0,,,,1958900000.0,,,,60500000.0,,,,,426400000.0,-82000000.0,506800000.0,-1588900000.0,,,,,,,,2049700000.0,,,1.66952,,0.0,1594600000.0,-37600000.0,,,-10400000.0,-27900000.0,642300000.0,,,,,,,,-3000000.0,,,,,370000000.0,1165400000.0,257600000.0,,,,,,-1100000.0,4060800000.0,,562600000.0,3879200000.0,5785600000.0,42900000.0,,316700000.0,,,10700000.0,,888000000.0,-39400000.0,1490300000.0,129700000.0,,,,272300000.0,,29200000.0,,,,,,,,,-1396300000.0,-151900000.0,,,,,68200000.0,310800000.0,,214700000.0,,,,,,,1.65,,,349600000.0,2638300000.0,,,,,1036500000.0,1052200000.0,,,16200000.0,,848000000.0,,,,,,4000000.0,,,541700000.0,214700000.0,1240900000.0,,,,,,226400000.0,,,,,,,,370000000.0,,,,,246200000.0,,-97500000.0,128599808.0,40400000.0,,,,,,,1526400000.0,2482600000.0,181400000.0,,1594600000.0,,,271400000.0,658600000.0,,,-191300000.0,18700000.0,6000000.0,3033500000.0,,214700000.0,,7094300000.0,0.0,,1172500000.0,5044600000.0,,,,,,,,,,,,,
1490918400,,234300000.0,,,,2010400000.0,,,,49600000.0,,,,,158100000.0,-103000000.0,564600000.0,-1508000000.0,,,,,,,,2197800000.0,,,1.470869,,0.0,1440800000.0,-323900000.0,,,30400000.0,11300000.0,656500000.0,,,,,,,,8300000.0,,,,,409200000.0,1188000000.0,230300000.0,,,,,,0.0,4159300000.0,,567200000.0,3679200000.0,5877100000.0,40800000.0,,289800000.0,,,9500000.0,,1092700000.0,-28000000.0,1554300000.0,130300000.0,,,,247300000.0,,34500000.0,,,,,,,,,-1443200000.0,-166800000.0,,,,,-153800000.0,301000000.0,,189500000.0,,,,,,,1.45,,,104400000.0,2439200000.0,,,,,1082600000.0,1063300000.0,,,16900000.0,,897800000.0,,,,,,1900000.0,,,543200000.0,189500000.0,1240000000.0,,,,,,247100000.0,,,,,,,,409200000.0,,,,,239200000.0,,-98000000.0,128835404.0,40600000.0,,,,,,,1594600000.0,2533500000.0,181400000.0,,1440800000.0,,,273000000.0,623400000.0,,,-530300000.0,18900000.0,-22400000.0,2905700000.0,,189500000.0,,7065000000.0,0.0,,1036000000.0,4867200000.0,,,,,,,,,,,,,
1498780800,,222700000.0,,,,2048500000.0,,,,47300000.0,,,,,144500000.0,-119600000.0,610100000.0,-1463700000.0,,,,,,,,2178000000.0,,,1.689789,,0.0,1549400000.0,-2200000.0,,,46700000.0,-36400000.0,677700000.0,,,,,,,,900000.0,,,,,386800000.0,1208500000.0,276000000.0,,,,,,0.0,4312000000.0,,568800000.0,3829000000.0,5898700000.0,59100000.0,,338100000.0,,,9200000.0,,1065200000.0,-30100000.0,1599200000.0,129900000.0,,,,290900000.0,,23700000.0,,,,,,,,,-1479700000.0,-219000000.0,,,,,108600000.0,315300000.0,,216900000.0,,,,,,,1.67,,,113300000.0,2585200000.0,,,,,1111900000.0,1069700000.0,,,16200000.0,,921500000.0,,,,,,4200000.0,,,585500000.0,216900000.0,1243800000.0,,,,,,245400000.0,,,,,,,,386800000.0,,,,,231900000.0,,-97700000.0,128359188.0,43000000.0,,,,,,,1440800000.0,2614600000.0,181400000.0,,1549400000.0,,,285200000.0,598400000.0,,,-195200000.0,19100000.0,-23300000.0,2903500000.0,,216900000.0,,7215500000.0,0.0,,1033100000.0,5037500000.0,,,,,,,,,,,,,
1506729600,,324300000.0,33800000.0,1526400000.0,76200000.0,2095800000.0,-53000000.0,,,32600000.0,,1591500000.0,-342600000.0,-1511900000.0,191000000.0,-38000000.0,623200000.0,-1179200000.0,,4229700000.0,,2095800000.0,1032400000.0,,,2663600000.0,825700000.0,128000000.0,1.593458,0.0,0.0,1410900000.0,-153000000.0,,211700000.0,14400000.0,22600000.0,647700000.0,16900000.0,-115500000.0,-141700000.0,,,,,17600000.0,3687100000.0,191000000.0,6311300000.0,181400000.0,425500000.0,1223600000.0,273500000.0,,,892300000.0,600400000.0,,0.0,4229700000.0,558700000.0,583900000.0,3274500000.0,6103400000.0,68900000.0,,337900000.0,2932000000.0,2624200000.0,9100000.0,155300000.0,1124600000.0,-44200000.0,1667500000.0,129800000.0,-1100000.0,,-30400000.0,222200000.0,,67900000.0,,6.430685,,4498100000.0,825700000.0,,,240600000.0,-1511900000.0,-111900000.0,825700000.0,1591500000.0,,1135500000.0,-138500000.0,106900000.0,-516700000.0,204600000.0,1243400000.0,-390700000.0,,1037400000.0,32600000.0,975200000.0,1.57,,,128000000.0,2031100000.0,23800000.0,,168900000.0,,1135500000.0,1077700000.0,,2663600000.0,16900000.0,38500000.0,1019800000.0,1077700000.0,7161700000.0,-649600000.0,129900000.0,,70800000.0,6.35,,558700000.0,204600000.0,1243400000.0,,6103400000.0,-1444200000.0,,,240600000.0,1034000000.0,3274500000.0,623200000.0,,,81100000.0,,425500000.0,1032700000.0,,1124600000.0,2535500000.0,238000000.0,1410900000.0,-97500000.0,128400000.0,44900000.0,,238000000.0,,128400000.0,80900000.0,1223600000.0,1549400000.0,2535500000.0,181400000.0,1282500000.0,1410900000.0,583900000.0,1410900000.0,62700000.0,600400000.0,2031100000.0,0.0,-527400000.0,19500000.0,-13300000.0,2932000000.0,,204600000.0,,7161700000.0,0.0,-1179200000.0,1032400000.0,4498100000.0,,,,,,,,,,,,,
1514678400,,286000000.0,,,,2077700000.0,,,,35800000.0,,,,,165700000.0,-190800000.0,582200000.0,-1175700000.0,,,,,,,,2156200000.0,,,-1.849985,,0.0,1547000000.0,-33000000.0,,,-36800000.0,-19200000.0,697100000.0,,,,,,,,8300000.0,,,,,389300000.0,1422200000.0,297800000.0,,,,,-250000000.0,-9900000.0,4368200000.0,,565800000.0,3580300000.0,5759700000.0,534200000.0,,357400000.0,,,8600000.0,,1100500000.0,-34100000.0,1586600000.0,127784810.0,,,,307800000.0,,384500000.0,,,,,,,,,-1511900000.0,-26600000.0,,,,,136100000.0,212700000.0,,-236400000.0,,,,,,,-1.849985,,,124600000.0,2341000000.0,,,,,1149900000.0,1082300000.0,,,15100000.0,,889500000.0,,,,,,10000000.0,,,570800000.0,-236400000.0,1239300000.0,,,,,,267500000.0,,,,,,,,389300000.0,,,,,234000000.0,,-107300000.0,127784810.0,39600000.0,,,,,,,1410900000.0,2647500000.0,181400000.0,,1547000000.0,,,178600000.0,840000000.0,,,-275200000.0,20000000.0,-18400000.0,2790500000.0,,-236400000.0,,7158700000.0,1800000.0,,908400000.0,5002500000.0,,,,,,,,,,,,,
1522454400,,559600000.0,,,,2135000000.0,,,,63700000.0,,,,,160100000.0,-470900000.0,630000000.0,-1081500000.0,,,,,,,,1947200000.0,,,1.810792,,,1433900000.0,536300000.0,,,44000000.0,11300000.0,700800000.0,,,,,,,,5600000.0,,,,,389200000.0,938500000.0,299600000.0,,,,,0.0,0.0,3780800000.0,,557200000.0,3627900000.0,5880900000.0,72200000.0,,360100000.0,,,10200000.0,,613400000.0,-22100000.0,1651200000.0,128500000.0,,,,311600000.0,,88700000.0,,,,,,,,,-1577800000.0,-1076800000.0,,,,,-113100000.0,381400000.0,,227400000.0,,,,,,,1.77,,,127400000.0,2398100000.0,,,,,1163100000.0,1104300000.0,,,12300000.0,,950400000.0,,,,,,5300000.0,,,570400000.0,227400000.0,1229800000.0,,,,,,286400000.0,,,,,,,,389200000.0,,,,,230900000.0,,-106200000.0,125580404.0,43200000.0,,,,,,,1547000000.0,2047300000.0,181400000.0,,1433900000.0,,,359300000.0,308500000.0,,,-1400000.0,17300000.0,8600000.0,2732800000.0,,227400000.0,,6513600000.0,0.0,,840400000.0,4566400000.0,,,,,,,,,,,,,
1530316800,,101200000.0,,,,2116600000.0,,,,55500000.0,,,,,167500000.0,-420500000.0,641800000.0,-1140500000.0,,,,,,,,1444200000.0,,,1.612473,,,940100000.0,58600000.0,,,11500000.0,-18200000.0,741700000.0,,,,,,,,26000000.0,,,,,402200000.0,642600000.0,251700000.0,,,,,0.0,0.0,3208300000.0,,537300000.0,3750800000.0,5851500000.0,53100000.0,,310300000.0,,,9800000.0,,548600000.0,-22400000.0,1698700000.0,125800000.0,,,,339500000.0,,-8900000.0,,,,,,,,,-1579300000.0,-837100000.0,,,,,-493800000.0,343100000.0,,198600000.0,,,,,,,1.58,,,170600000.0,2523700000.0,,,,,1149300000.0,1078500000.0,,,15300000.0,,957000000.0,,,,,,-71300000.0,,,570300000.0,198600000.0,1227100000.0,,,,,,261600000.0,,,,,,,,402200000.0,,,,,222500000.0,,-114800000.0,123164853.0,42100000.0,,,,,,,1433900000.0,1488700000.0,181400000.0,,940100000.0,,,320700000.0,800000.0,,,-20300000.0,16500000.0,-27900000.0,2629300000.0,,198600000.0,,5837600000.0,0.0,,791000000.0,4393400000.0,,,,,,,,,,,,,
1538265600,,314600000.0,170500000.0,1410900000.0,73000000.0,2138200000.0,-91700000.0,,,74400000.0,,1599000000.0,-1482300000.0,-1561400000.0,149300000.0,-400100000.0,713400000.0,-941900000.0,,2681400000.0,,2138200000.0,425100000.0,,,1617500000.0,535500000.0,99000000.0,2.856317,1800000.0,,618800000.0,-732300000.0,,795300000.0,48500000.0,-11300000.0,732600000.0,12300000.0,-792100000.0,-125500000.0,-250000000.0,,,,15700000.0,3793800000.0,149300000.0,6666000000.0,181400000.0,418300000.0,1264400000.0,481700000.0,,,1174500000.0,551000000.0,0.0,0.0,2681400000.0,581600000.0,576800000.0,3380100000.0,6198100000.0,135800000.0,,540600000.0,3580600000.0,2872200000.0,9900000.0,570600000.0,290900000.0,-46900000.0,1729500000.0,123500000.0,-9900000.0,,-37400000.0,314300000.0,,106300000.0,,4.421965,,4644500000.0,535500000.0,,,249900000.0,-1561400000.0,51600000.0,535500000.0,1599000000.0,,1190100000.0,-321300000.0,362800000.0,-170400000.0,345900000.0,1225200000.0,-440800000.0,,1330800000.0,74400000.0,1261400000.0,2.8,,,99000000.0,2154900000.0,55600000.0,,164600000.0,,1190100000.0,1075500000.0,,1617500000.0,12300000.0,38500000.0,996900000.0,1075500000.0,6262000000.0,-1888900000.0,126900000.0,,186600000.0,4.21,,581600000.0,345900000.0,1225200000.0,1288000000.0,6198100000.0,-1296900000.0,,,249900000.0,1300000000.0,3380100000.0,713400000.0,,,67200000.0,,418300000.0,1273200000.0,,290900000.0,909700000.0,215200000.0,618800000.0,-112500000.0,121100000.0,39700000.0,,215200000.0,,121100000.0,130600000.0,1264400000.0,940100000.0,909700000.0,181400000.0,1568400000.0,618800000.0,576800000.0,618800000.0,315900000.0,551000000.0,2154900000.0,,-1000000000.0,19200000.0,-54000000.0,3580600000.0,1288000000.0,345900000.0,,6262000000.0,0.0,-941900000.0,425100000.0,4644500000.0,,,,,,,,,,,,,
1546214400,,185600000.0,,,,2104800000.0,,,,108200000.0,,,,,168500000.0,-295100000.0,648200000.0,-976900000.0,,,,,,,,1274300000.0,,,0.671719,,,632300000.0,140900000.0,,,-31200000.0,-52400000.0,738700000.0,,,,,,,,34900000.0,,,,,386700000.0,1279500000.0,120800000.0,,,,,0.0,0.0,2569400000.0,,559700000.0,3381600000.0,6167600000.0,40500000.0,,177400000.0,,,11000000.0,,121200000.0,-42000000.0,1642300000.0,121500000.0,,,,352000000.0,,-162900000.0,,,,,,,,,-1545100000.0,-327700000.0,,,,,13500000.0,212000000.0,,80300000.0,,,,,,,0.66,,,129700000.0,2146200000.0,,,,,1188700000.0,1064100000.0,,,15500000.0,,903600000.0,,,,,,-210500000.0,,,627200000.0,80300000.0,1235400000.0,1060000000.0,,,,,293000000.0,,,,,,,,386700000.0,,,,,208200000.0,,-116900000.0,119543966.0,35900000.0,,,,,,,618800000.0,753500000.0,181400000.0,,632300000.0,,,170000000.0,631300000.0,,,-2800000.0,20700000.0,-6100000.0,3366000000.0,,80300000.0,,5935400000.0,,,474000000.0,4661100000.0,,,,,,,,,,,,,
1553990400,,33600000.0,,,,2114700000.0,,,,62300000.0,,,,,164800000.0,-240100000.0,660900000.0,-940300000.0,,,,,,,,1336300000.0,,,2.923235,,,780000000.0,-22800000.0,,,19100000.0,-33600000.0,708200000.0,,,,,,,,-17700000.0,,,,,385000000.0,959600000.0,402400000.0,,,,,0.0,-20700000.0,2812000000.0,,557800000.0,3958300000.0,6398000000.0,56400000.0,,465500000.0,,,10800000.0,,122200000.0,-38900000.0,1657200000.0,120000000.0,,,,323200000.0,,-133900000.0,,,,,,,,,-1556900000.0,21700000.0,,,,,147700000.0,143800000.0,,346000000.0,,,,,,,2.88,,,92600000.0,2025900000.0,,,,,1244400000.0,1086400000.0,,,15900000.0,,949000000.0,,,,,,102900000.0,,,665400000.0,346000000.0,1932400000.0,1111900000.0,,,,,308900000.0,,,,,,,,385000000.0,,,,,207700000.0,,-115600000.0,118362039.0,39400000.0,,,,,,,632300000.0,902200000.0,181400000.0,,780000000.0,,,104900000.0,298700000.0,,,0.0,23700000.0,-35400000.0,3442200000.0,,346000000.0,,6254200000.0,,,478400000.0,4917900000.0,,,,,,,,,,,,,
1561852800,,39500000.0,,,,2141100000.0,,,,56600000.0,,,,,153500000.0,-252200000.0,629900000.0,-930200000.0,,,,,,,,1156500000.0,,,2.234042,,,788800000.0,11200000.0,,,-26000000.0,8900000.0,730300000.0,,,,,,,,9800000.0,,,,,361700000.0,929300000.0,321400000.0,,,,,0.0,0.0,2792300000.0,,556500000.0,4073000000.0,6431600000.0,60000000.0,,385100000.0,,,10700000.0,,124600000.0,-27800000.0,1665100000.0,118600000.0,,,,368600000.0,,7200000.0,,,,,,,,,-1584600000.0,-354600000.0,,,,,8800000.0,351200000.0,,261400000.0,,,,,,,2.2,,,84800000.0,2131900000.0,,,,,1222600000.0,1081300000.0,,,28300000.0,,934800000.0,,,,,,-20400000.0,,,656300000.0,261400000.0,1941100000.0,1057900000.0,,,,,293700000.0,,,,,,,,361700000.0,,,,,200900000.0,,-114400000.0,117007640.0,36900000.0,,,,,,,780000000.0,913400000.0,181400000.0,,788800000.0,,,323400000.0,299400000.0,,,-500000.0,26800000.0,7100000.0,3366500000.0,,261400000.0,,6158800000.0,,,469900000.0,5002300000.0,,,,,,,,,,,,,
