date,trailingRepaymentOfDebt,annualDilutedAverageShares,annualEbitda,annualGrossProfit,annualRepaymentOfDebt,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyRepaymentOfDebt,annualDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualGrossPPE,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualBasicAverageShares,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyTotalRevenue,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyBasicAverageShares,trailingBeginningCashPosition,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCashItems,annualPurchaseOfInvestment,annualTotalRevenue,annualCapitalStock,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,annualStockBasedCompensation,annualGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGoodwill,annualOperatingIncome,annualNetOtherInvestingChanges,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,trailingNetIncome,quarterlyCurrentLiabilities,annualTotalAssets,quarterlyCurrentAssets,annualNetIncome,trailingPretaxIncome,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualCurrentDeferredRevenue,trailingOperatingIncome,trailingInvestingCashFlow,annualCostOfRevenue,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualStockholdersEquity,annualTaxProvision,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,annualCurrentAccruedExpenses,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualCurrentAssets,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCostOfRevenue,trailingOtherNonCashItems,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualSellingGeneralAndAdministration,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
2016-06-30,,,,,,,,3315000.0,,7456000.0,,,379554000.0,,13110000.0,-40000.0,,,7813000.0,0.52,-323000.0,,,,-229826000.0,3266000.0,3266000.0,,,,,,,192117000.0,,2624000.0,2033000.0,6002000.0,1836000.0,11172000.0,,35496000.0,1462000.0,-5168000.0,,,,,,234000.0,102342000.0,,-33198000.0,,,,,31727000.0,,15612000.0,,1138633000.0,,,,,,,15315020.0,,5081000.0,,908807000.0,,,-49000.0,7064000.0,0.0,,,,615000.0,,25304000.0,,,,,,,,9570000.0,185490000.0,,433601000.0,0.52,,,0.0,-1471000.0,,15070000.0,,,,,,,,283892000.0,,86896000.0,,,,,8029000.0,1097047000.0,,,14325000.0,,,,,,,,1010151000.0,,,,,,-2465000.0,,,4325000.0,3353000.0,,26782000.0,0.0,,15352702.0,717493000.0,,,,8029000.0,8029000.0,,,-2410000.0,205183000.0,,8310000.0,,,122000.0,,,,27572000.0,143865000.0,,,,,,11170000.0,,3266000.0,-33238000.0,-4249000.0,10228000.0,41851000.0,,,,75560000.0,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,3266000.0,,7932000.0,,,438300000.0,,7406000.0,-53000.0,,,6588000.0,0.29,-21734000.0,,,,-237434000.0,1536000.0,1536000.0,,,,,,,166577000.0,,2722000.0,1938000.0,-6099000.0,5842000.0,-12147000.0,,41297000.0,27059000.0,-5029000.0,,,,,,57477000.0,108348000.0,,-36806000.0,,,,,8070000.0,,10156000.0,,1173482000.0,,,,,,,15372413.0,,2990000.0,,936048000.0,,,-1730000.0,2441000.0,18000.0,,,,623000.0,,20259000.0,,,,,,,,10131000.0,185195000.0,,439157000.0,0.29,,,0.0,-28736000.0,,15070000.0,,,,,,,,263053000.0,,102156000.0,,,,,4416000.0,1140510000.0,,,8682000.0,,,,,,,,1038354000.0,,,,,,7748000.0,,,4630000.0,4325000.0,,21853000.0,0.0,,15412783.0,702210000.0,,,,4416000.0,4416000.0,,,-2842000.0,211095000.0,,7973000.0,,,-28000.0,,,,26858000.0,143525000.0,,,,,,11697000.0,,1536000.0,-36859000.0,-4511000.0,13379000.0,47103000.0,,,,86495000.0,,,,,,,,,,,,,,,,,
2016-12-31,,15613091.0,115814000.0,130855000.0,-9146000.0,986664000.0,1088068000.0,1536000.0,-311000.0,7935000.0,,,446086000.0,2064000.0,18804000.0,-35000.0,,4178000.0,10164000.0,0.73,14814000.0,2.86,,2855000.0,-245207000.0,4178000.0,4178000.0,,,,,1231871000.0,,221970000.0,8592000.0,2643000.0,1843000.0,-23178000.0,19253000.0,-22600000.0,-245207000.0,56935000.0,44541000.0,-4878000.0,0.0,,15570539.0,44675000.0,46889000.0,265000.0,141874000.0,,-63010000.0,-169861000.0,,,-170037000.0,21146000.0,-2531000.0,21819000.0,,1231871000.0,,227644000.0,,67989000.0,,,16302021.0,,6941000.0,-27013000.0,986664000.0,11033000.0,1323000.0,2642000.0,2064000.0,-121000.0,,498860000.0,7935000.0,480000.0,31257000.0,30114000.0,,,3920000.0,10639000.0,2367000.0,15070000.0,783133000.0,10643000.0,192062000.0,,449082000.0,0.73,-16539000.0,,0.0,-41864000.0,-4878000.0,15070000.0,83966000.0,-176000.0,,,,,,334051000.0,1229219000.0,141151000.0,44675000.0,,4178000.0,221970000.0,11863000.0,1229219000.0,,136954000.0,8592000.0,10164000.0,29238000.0,,,368005000.0,56935000.0,,1088068000.0,-17482000.0,-66490000.0,73016000.0,,4902000.0,15150000.0,,2.87,4902000.0,2786000.0,,34492000.0,3920000.0,2786000.0,16349110.0,783133000.0,-79000.0,39493000.0,4178000.0,11863000.0,11863000.0,446086000.0,28341000.0,-352000.0,227644000.0,192062000.0,11033000.0,8375000.0,,-372000.0,141151000.0,62803000.0,,29238000.0,136954000.0,449082000.0,18829000.0,103371000.0,44675000.0,334051000.0,12673000.0,1843000.0,4178000.0,-63045000.0,-4518000.0,8375000.0,62803000.0,,58171000.0,0.0,107382000.0,,,,,,,,,,,,,,,,,
2017-03-31,,,,,,,,4178000.0,,7949000.0,,,460829000.0,,31660000.0,-21000.0,,,9331000.0,1.17,-11541000.0,,,,-250574000.0,5700000.0,5700000.0,,,,,,,211444000.0,,2739000.0,1752000.0,5095000.0,7849000.0,19690000.0,,49500000.0,-16239000.0,-4458000.0,,,,,,222000.0,185160000.0,,-42172000.0,,,,,59954000.0,,34676000.0,,1268891000.0,,,,,,,16317224.0,,12516000.0,,1018317000.0,,,1522000.0,7464000.0,-4000.0,,,,639000.0,,45150000.0,,,,,,,,10751000.0,206194000.0,,456749000.0,1.17,,,0.0,17782000.0,,15070000.0,,,,,,,,320733000.0,,118813000.0,,,,,19144000.0,1238311000.0,,,8535000.0,,,,,,,,1119498000.0,,,,,,-5897000.0,,,5212000.0,2929000.0,,48018000.0,-692000.0,,16363796.0,777482000.0,,,,19144000.0,19144000.0,,,6688000.0,235734000.0,,9094000.0,,,-277000.0,,,,29638000.0,136537000.0,,,,,,13342000.0,,5700000.0,-42193000.0,-4815000.0,12146000.0,58375000.0,,,,137142000.0,,,,,,,,,,,,,,,,,
2017-06-30,,,,,,,,5700000.0,,7955000.0,,,461678000.0,,9986000.0,71000.0,,,9454000.0,0.37,-57904000.0,,,,-260428000.0,2419000.0,2419000.0,,,,,,,157715000.0,,3073000.0,1664000.0,21767000.0,4185000.0,13590000.0,,52101000.0,6687000.0,-5244000.0,,,,,,199000.0,125084000.0,,-46455000.0,,,,,36416000.0,,13536000.0,,1311815000.0,,,,,,,16340665.0,,3940000.0,,1051387000.0,,,-3281000.0,5797000.0,-13000.0,,,,173000.0,,24153000.0,,,,,,,,11094000.0,206896000.0,,523256000.0,0.37,,,0.0,-10039000.0,,15070000.0,,,,,,,,272054000.0,,102435000.0,,,,,6046000.0,1256988000.0,,,8457000.0,,,,,,,,1154553000.0,,,,,,5617000.0,,,5952000.0,4352000.0,,26601000.0,0.0,,16382207.0,795310000.0,,,,6046000.0,6046000.0,,,-9231000.0,238862000.0,,14645000.0,,,-477000.0,,,,30725000.0,201590000.0,,,,,,13065000.0,,2419000.0,-46384000.0,-4821000.0,13721000.0,41113000.0,,,,98483000.0,,,,,,,,,,,,,,,,,
2017-09-30,,,,,,,,2419000.0,,7955000.0,,,463820000.0,,11157000.0,341000.0,,,14558000.0,0.42,57162000.0,,,,-267138000.0,3386000.0,3386000.0,,,,,,,215234000.0,,3321000.0,4608000.0,-13950000.0,17486000.0,-28976000.0,,53284000.0,51841000.0,-5259000.0,,,,,,-177000.0,126936000.0,,-41510000.0,,,,,2002000.0,,14239000.0,,1352777000.0,,,,,,,16344442.0,,4324000.0,,1085639000.0,,,967000.0,7070000.0,-22000.0,,,,796000.0,,25889000.0,,,,,,,,11411000.0,208402000.0,,543660000.0,0.42,,,0.0,-39508000.0,,21944000.0,,,,,,,,339270000.0,,149005000.0,,,,,6833000.0,1346750000.0,,,8382000.0,,,,,,,,1197745000.0,,,,,,4795000.0,,,6380000.0,3381000.0,,27672000.0,0.0,,16389635.0,882930000.0,,,,6833000.0,6833000.0,,,-5713000.0,259056000.0,,17937000.0,,,239000.0,,,,32493000.0,201248000.0,,,,,,13433000.0,,3386000.0,-52876000.0,-5144000.0,17333000.0,52775000.0,,,,99264000.0,,,,,,,,,,,,,,,,,
2017-12-31,,16383352.0,121677000.0,139397000.0,-12100000.0,1126027000.0,1238847000.0,3386000.0,-635000.0,7955000.0,,,486294000.0,12732000.0,19629000.0,-12000.0,-238000.0,5614000.0,18190000.0,1.59,183000.0,3.55,,4178000.0,-270599000.0,5614000.0,5614000.0,,,,,1396626000.0,,260390000.0,8263000.0,3513000.0,4686000.0,-32418000.0,-18435000.0,-13640000.0,-270599000.0,74688000.0,35953000.0,-4272000.0,-11945000.0,,16336789.0,58124000.0,53684000.0,-165000.0,180403000.0,,-45192000.0,-175329000.0,,,-186895000.0,11717000.0,-9036000.0,23264000.0,,1396626000.0,,141805000.0,,78242000.0,,,16344442.0,,-6472000.0,-19506000.0,1126027000.0,20346000.0,1436000.0,2228000.0,12732000.0,-711000.0,,617583000.0,7955000.0,882000.0,11085000.0,32473000.0,,,-692000.0,12645000.0,2490000.0,22104000.0,931140000.0,11465000.0,229141000.0,,518140000.0,1.6,-9336000.0,,0.0,-33475000.0,-4272000.0,22104000.0,85713000.0,379000.0,,,,,,413000000.0,1417434000.0,178587000.0,58124000.0,,5614000.0,260390000.0,26101000.0,1417434000.0,,197395000.0,8263000.0,18190000.0,34751000.0,,,478186000.0,74688000.0,,1238847000.0,-19928000.0,-65240000.0,72433000.0,,6756000.0,11081000.0,,3.56,6756000.0,3699000.0,,37108000.0,0.0,3699000.0,16397332.0,931140000.0,-750000.0,44721000.0,5614000.0,26101000.0,26101000.0,486294000.0,14309000.0,-780000.0,141805000.0,229141000.0,20346000.0,12015000.0,,-121000.0,178587000.0,77223000.0,,34751000.0,197395000.0,518140000.0,15596000.0,110089000.0,58124000.0,413000000.0,13844000.0,4686000.0,5614000.0,-45442000.0,-5148000.0,12015000.0,77223000.0,,79000.0,0.0,143295000.0,,,,,,,,,,,,,,,,,
2018-03-31,,,,,,,,5614000.0,,7964000.0,,,505241000.0,,36810000.0,145000.0,,,17550000.0,1.64,-24641000.0,,,,-279802000.0,5996000.0,5996000.0,,,,,,,238497000.0,,3664000.0,4482000.0,9649000.0,6469000.0,16172000.0,,57457000.0,-3319000.0,-6873000.0,,,,,,,239356000.0,,-63116000.0,,,,,66672000.0,,40406000.0,,1456339000.0,,,,,,,16351338.0,,9955000.0,,1176537000.0,,,382000.0,20862000.0,-12000.0,,,,1520000.0,,52454000.0,-164000.0,,,,,,,11980000.0,250024000.0,,547886000.0,1.64,,,,3556000.0,,22104000.0,,,,,,,,374323000.0,,137834000.0,,,,,26855000.0,1427450000.0,,,8215000.0,,,,,,,,1289616000.0,,,,,,-26932000.0,,,6641000.0,4316000.0,,55004000.0,-719000.0,,16402985.0,922209000.0,,,,26855000.0,26855000.0,,,12448000.0,147330000.0,,11952000.0,,,68000.0,,,,34795000.0,222014000.0,,,,,,14598000.0,,5996000.0,-62971000.0,-5147000.0,11950000.0,69447000.0,,,,184352000.0,,,,,,,,,,,,,,,,,
2018-06-30,,,,,,,,5996000.0,,7971000.0,,,507986000.0,,9105000.0,5000.0,,,17890000.0,0.39,-21861000.0,,,,-287942000.0,4512000.0,4512000.0,,,,,,,245265000.0,,3881000.0,4277000.0,22581000.0,1199000.0,20877000.0,,60769000.0,20526000.0,-5718000.0,,,,,,,136664000.0,,-63695000.0,,,,,41680000.0,,13118000.0,,1522606000.0,,,,,,,16369641.0,,2718000.0,,1234664000.0,,,-1484000.0,23080000.0,-11000.0,,,,727000.0,,24977000.0,-164000.0,,,,,,,11991000.0,250377000.0,,566424000.0,0.39,,,,-22015000.0,,19604000.0,,,,,,,,388531000.0,,116043000.0,,,,,6387000.0,1462941000.0,,,8090000.0,,,,,,,,1346898000.0,,,,,,780000.0,,,7486000.0,4440000.0,,27361000.0,-491000.0,,16417082.0,954955000.0,,,,6387000.0,6387000.0,,,-2604000.0,146243000.0,,11388000.0,,,-132000.0,,,,32018000.0,241596000.0,,,,,,14243000.0,,4512000.0,-63690000.0,-5154000.0,13386000.0,53419000.0,,,,109303000.0,,,,,,,,,,,,,,,,,
2018-09-30,,,,,,,,4512000.0,,7971000.0,,,508298000.0,,7595000.0,93000.0,,,9448000.0,0.34,15948000.0,,,,-295449000.0,6215000.0,6215000.0,,,,,,,277906000.0,,4430000.0,4073000.0,758000.0,3379000.0,-2063000.0,,60228000.0,26565000.0,-4987000.0,,,,,,,140279000.0,,-44599000.0,,,,,19644000.0,,12036000.0,,1558779000.0,,,,,,,16378545.0,,2057000.0,,1263330000.0,,,1703000.0,18873000.0,-12000.0,,,,288000.0,,24694000.0,-190000.0,,,,,,,12669000.0,249805000.0,,570120000.0,0.34,,,,-24955000.0,,19604000.0,,,,,,,,427138000.0,,128962000.0,,,,,5538000.0,1505556000.0,,,7941000.0,,,,,,,,1376594000.0,,,,,,16562000.0,,,7951000.0,5293000.0,,27089000.0,0.0,,16428439.0,997258000.0,,,,5538000.0,5538000.0,,,-3465000.0,149903000.0,,12230000.0,,,-11000.0,,,,34887000.0,241597000.0,,,,,,15053000.0,,6215000.0,-44506000.0,-5870000.0,18788000.0,52660000.0,,,,113190000.0,,,,,,,,,,,,,,,,,
2018-12-31,,16419870.0,134807000.0,153920000.0,-40331000.0,1383972000.0,1502134000.0,6215000.0,-485000.0,7971000.0,,,518439000.0,22754000.0,24064000.0,-86000.0,-16654000.0,6089000.0,10480000.0,1.08,-9777000.0,3.45,,5614000.0,-294295000.0,6089000.0,6089000.0,,,,,1678267000.0,,306393000.0,,4456000.0,6207000.0,-49299000.0,10179000.0,-24946000.0,-294295000.0,129804000.0,96189000.0,-6713000.0,-16654000.0,,16369616.0,56580000.0,59430000.0,0.0,201190000.0,,-98357000.0,-269767000.0,,,-286264000.0,18782000.0,2107000.0,28930000.0,,1678267000.0,,159788000.0,,139961000.0,,,16378545.0,,6263000.0,-16311000.0,1383972000.0,16918000.0,475000.0,-126000.0,22754000.0,,,717489000.0,7971000.0,278000.0,21226000.0,39147000.0,-188000.0,,-1210000.0,16431000.0,2813000.0,25837000.0,1175232000.0,12697000.0,261530000.0,,646998000.0,1.09,10040000.0,,,-79575000.0,-6713000.0,25837000.0,94490000.0,157000.0,,,,,,528234000.0,1693671000.0,191537000.0,56580000.0,,6089000.0,306393000.0,17801000.0,1693671000.0,,316020000.0,,10480000.0,34155000.0,,,563569000.0,129804000.0,,1502134000.0,-22043000.0,-122989000.0,77574000.0,,6711000.0,45497000.0,-706000.0,3.46,6711000.0,,,44466000.0,0.0,,16430594.0,1175232000.0,,49337000.0,6089000.0,17801000.0,17801000.0,518439000.0,20994000.0,-4272000.0,159788000.0,261530000.0,16918000.0,15145000.0,,-410000.0,191537000.0,85404000.0,,34155000.0,316020000.0,646998000.0,35907000.0,146778000.0,56580000.0,528234000.0,15536000.0,6207000.0,6089000.0,-115097000.0,-5872000.0,15145000.0,85404000.0,,0.0,,156724000.0,,,,,,,,,,,,,,,,,
2019-03-31,,,,,,,,6089000.0,,7980000.0,,,543659000.0,,38238000.0,-153000.0,,,9034000.0,1.74,-18563000.0,,,,-312949000.0,7975000.0,7975000.0,,,,,,,346993000.0,,5710000.0,5909000.0,18147000.0,3430000.0,-4602000.0,,75277000.0,4769000.0,-3739000.0,,,,,,,227616000.0,,-43216000.0,,,,,40486000.0,,43993000.0,,1720605000.0,,,,,,,16384927.0,,9574000.0,,1407656000.0,,,1886000.0,21883000.0,,,,,487000.0,,57157000.0,-183000.0,,,,,,,13209000.0,284111000.0,,630569000.0,1.75,,,,-2730000.0,,25785000.0,,,,,,,,508569000.0,,153640000.0,,,,,28664000.0,1682797000.0,,,10873000.0,,,,,,,,1529157000.0,,,,,,-44783000.0,,,7509000.0,5197000.0,,60572000.0,-692000.0,,16432852.0,1139138000.0,,,,28664000.0,28664000.0,,,7207000.0,163820000.0,,14987000.0,,,-45000.0,,,,29710000.0,285998000.0,,,,,,16579000.0,,7975000.0,-43369000.0,-5877000.0,17582000.0,74098000.0,,,,167044000.0,,,,,,,,,,,,,,,,,
2019-06-30,,,,,,,,7975000.0,,7984000.0,,,544384000.0,,11465000.0,-284000.0,,,10864000.0,0.5,12128000.0,,,,-321284000.0,7254000.0,7254000.0,,,,,,,376826000.0,,5655000.0,5611000.0,33215000.0,4316000.0,7259000.0,,50645000.0,12701000.0,-5747000.0,,,,,,,130903000.0,,-47227000.0,,,,,34089000.0,,17306000.0,,1754710000.0,,,,,,,16401028.0,,3161000.0,,1433426000.0,,,-721000.0,21162000.0,,,,,608000.0,,30917000.0,-185000.0,,,,,,,13797000.0,285762000.0,,624243000.0,0.51,,,,-13138000.0,,25785000.0,,,,,,,,512415000.0,,124242000.0,,,,,8304000.0,1681042000.0,,,,,,,,,,,1556800000.0,,,,,,-12119000.0,,,8821000.0,6212000.0,,33814000.0,0.0,,16445743.0,1136658000.0,,,,8304000.0,8304000.0,,,-749000.0,167082000.0,,12921000.0,,,-186000.0,,,,29839000.0,275924000.0,,,,,,16508000.0,,7254000.0,-47511000.0,-5882000.0,16896000.0,48908000.0,,,,97089000.0,,,,,,,,,,,,,,,,,
2019-09-30,,,,,,,,7254000.0,,7984000.0,,,544711000.0,,8605000.0,-161000.0,,,9122000.0,0.34,-69714000.0,,,,-330479000.0,4320000.0,4320000.0,,,,,,,300344000.0,,5403000.0,3272000.0,635000.0,1043000.0,8119000.0,,53150000.0,16735000.0,-5403000.0,,,,,,,92626000.0,,-48872000.0,,,,,29364000.0,,14358000.0,,1803437000.0,,,,,,,16403776.0,,2360000.0,,1472958000.0,,,-2934000.0,26017000.0,,,,,1210000.0,,27431000.0,-168000.0,,,,,,,13423000.0,284694000.0,,723282000.0,0.34,,,,-19508000.0,,21516000.0,,,,,,,,446247000.0,,114875000.0,,,,,5621000.0,1714240000.0,,,,,,,,,,,1599365000.0,,,,,,5352000.0,,,8536000.0,16053000.0,,30755000.0,0.0,,16453867.0,1169529000.0,,,,6245000.0,5621000.0,,,1538000.0,168511000.0,,10407000.0,,,-350000.0,,,,29629000.0,375810000.0,,,,,,16397000.0,,4320000.0,-49033000.0,-6476000.0,18407000.0,34504000.0,,,,61871000.0,,,,,,,,,,,,,,,,,
