,timestamp,annualInterestExpense,annualChangesInAccountReceivables,annualBeginningCashPosition,trailingInterestExpense,annualBasicAverageShares,annualCurrentAssets,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyChangesInAccountReceivables,trailingOperatingExpense,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyRepurchaseOfCapitalStock,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualGrossPPE,annualRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyGrossProfit,quarterlyAccountsPayable,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyOperatingExpense,trailingNetOtherFinancingCharges,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,annualBasicEPS,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualDilutedAverageShares,quarterlySellingGeneralAndAdministration,trailingResearchAndDevelopment,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,quarterlyTaxProvision,annualCapitalStock,quarterlyNetPPE,annualStockBasedCompensation,quarterlyRepaymentOfDebt,trailingCostOfRevenue,annualCurrentDebt,annualTotalNonCurrentAssets,annualNetOtherFinancingCharges,quarterlyEbitda,annualResearchAndDevelopment,annualInventory,quarterlyOtherNonCashItems,trailingTaxProvision,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,annualGrossProfit,quarterlyStockBasedCompensation,quarterlyBasicEPS,annualChangeInWorkingCapital,quarterlyOperatingIncome,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualFreeCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,annualOperatingExpense,annualChangeInInventory,quarterlyTotalRevenue,trailingFreeCashFlow,annualDilutedEPS,annualNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyLongTermDebt,annualCashDividendsPaid,annualPretaxIncome,annualLongTermDebt,annualAccountsReceivable,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,annualNonCurrentDeferredRevenue,annualNetIncome,annualGoodwill,annualTotalAssets,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOtherShortTermInvestments,quarterlyBasicAverageShares,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyNetIncome,annualInvestingCashFlow,quarterlyGoodwill,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualTotalRevenue,annualPurchaseOfInvestment,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOtherIncomeExpense,quarterlyInvestingCashFlow,trailingTotalRevenue,annualEndCashPosition,quarterlyEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,annualNetPPE,annualOperatingIncome,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualChangeInAccountPayable,annualAccountsPayable,quarterlyCurrentDebt,annualCurrentLiabilities,annualEbitda,quarterlyNetOtherFinancingCharges,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualInvestmentsAndAdvances,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,trailingChangeInAccountPayable,trailingOtherNonCashItems,quarterlyIncomeTaxPayable,trailingBasicAverageShares,annualIncomeTaxPayable,trailingDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
123,1372550400,,,,,,,-1000000.0,,,-500000000.0,,,,,-3552000000.0,,-25774000000.0,200000000.0,,,,,,50886000000.0,10600000000.0,12132000000.0,6821000000.0,,,7981000000.0,,,,-100000000.0,1109400000.0,,12241000000.0,,17756000000.0,,,,,6680000000.0,,,,,918000000.0,,13356000000.0,,-4019000000.0,,,,,5342000000.0,,,100000000.0,,301000000.0,,,200000000.0,2.93,,4151000000.0,,,1548000000.0,,121883000000.0,,-1400000000.0,4166000000.0,,4144000000.0,-100000000.0,,41037000000.0,39552000000.0,,47911000000.0,,,24925000000.0,,,,3200000000.0,-26196000000.0,-900000000.0,0.0,26292000000.0,,,,,,5214000000.0,,,,,,67241000000.0,115153000000.0,10277000000.0,12792000000.0,5214000000.0,799000000.0,1100900000.0,-1000000000.0,,7813000000.0,,,4721000000.0,,,56233000000.0,,3226000000.0,,28846000000.0,2389000000.0,3226000000.0,91000000.0,,,,,,,,,,3226000000.0,,-900000000.0,,,9600000000.0,-999000000.0,-1000000000.0,,,,,,,1100000000.0,,9558000000.0,,,10357000000.0,98000000.0,,,7830000000.0,,,-3300000000.0,,97270000000.0,2300000000.0,,2.91,,3418000000.0,,,,,11828000000.0,,,,,,,,,,,,,,,,,,,
124,1380499200,,,,,,,0.0,,,500000000.0,,,,,-900000000.0,,-24971000000.0,600000000.0,,,,,,51203000000.0,9600000000.0,11380000000.0,6263000000.0,,,6532000000.0,,,,100000000.0,1098800000.0,,11658000000.0,,19877000000.0,,,,,5255000000.0,,,,,772000000.0,,13877000000.0,,-2864000000.0,,,,,6109000000.0,,,100000000.0,,200000000.0,,,100000000.0,3.7,,4848000000.0,,,1468000000.0,,124885000000.0,,-1600000000.0,4087000000.0,,4812000000.0,-2400000000.0,,39222000000.0,40808000000.0,,47533000000.0,,,23721000000.0,,,,3800000000.0,-26931000000.0,-1000000000.0,300000000.0,28478000000.0,,,,,,4643000000.0,,,,,,70313000000.0,117845000000.0,9865000000.0,12341000000.0,4643000000.0,160000000.0,1090900000.0,500000000.0,,8056000000.0,,,4718000000.0,,,58615000000.0,,4041000000.0,,30882000000.0,2492000000.0,4041000000.0,62000000.0,,,,,,,,,,4041000000.0,,-2500000000.0,,,10100000000.0,-583000000.0,-1000000000.0,,,,,,,1200000000.0,,10072000000.0,,,10232000000.0,97000000.0,,,7702000000.0,,,-1100000000.0,,97837000000.0,2800000000.0,,3.68,,4003000000.0,,,,,11674000000.0,,,,,,,,,,,,,,,,,,,
125,1388448000,402000000.0,-1300000000.0,10400000000.0,,1094486604.0,51350000000.0,-1000000.0,,,-2900000000.0,,738000000.0,-1610000000.0,16483000000.0,-5800000000.0,,-21602000000.0,838000000.0,,-26654000000.0,23502000000.0,40475000000.0,-10013000000.0,51594000000.0,10100000000.0,14315000000.0,7461000000.0,,4748000000.0,7354000000.0,,,-1000000.0,-1348000000.0,,,12557000000.0,15.06,22792000000.0,300000000.0,-3800000000.0,12557000000.0,1103042156.0,5989000000.0,,-1000000.0,3041000000.0,51246000000.0,777000000.0,51594000000.0,13821000000.0,600000000.0,-2273000000.0,,6862000000.0,74872000000.0,-1000000.0,8275000000.0,6226000000.0,2310000000.0,-100000000.0,,200000000.0,,48505000000.0,200000000.0,,-4300000000.0,6961000000.0,-3100000000.0,,1566000000.0,103294000000.0,130042000000.0,1741000000.0,-1000000000.0,4108000000.0,13700000000.0,6962000000.0,-500000000.0,,40154000000.0,40475000000.0,,51350000000.0,28906000000.0,-57000000.0,27699000000.0,,14.94,16483000000.0,6500000000.0,-26654000000.0,-1100000000.0,-3000000000.0,32856000000.0,-4100000000.0,19524000000.0,32856000000.0,10465000000.0,,-1000000.0,4108000000.0,16483000000.0,31184000000.0,126223000000.0,,74872000000.0,126223000000.0,10465000000.0,13383000000.0,4748000000.0,350000000.0,,600000000.0,,9934000000.0,2000000.0,,4639000000.0,4873000000.0,1100000000.0,63140000000.0,22792000000.0,6185000000.0,-7300000000.0,31184000000.0,2310000000.0,6185000000.0,113000000.0,,4700000000.0,99750000000.0,-800000000.0,130042000000.0,1741000000.0,,-9900000000.0,,6185000000.0,,-2900000000.0,,10700000000.0,10700000000.0,-1400000000.0,-1000000000.0,13821000000.0,19599000000.0,350000000.0,3871000000.0,327000000.0,,1200000000.0,17500000000.0,10716000000.0,63140000000.0,,11066000000.0,113000000.0,-529000000.0,7461000000.0,6862000000.0,40154000000.0,24626000000.0,0.0,-13900000000.0,103294000000.0,5400000000.0,4639000000.0,,9934000000.0,3871000000.0,-21602000000.0,11066000000.0,,100000000.0,738000000.0,10716000000.0,,,,,,,,,,,,,,,,,,
126,1396224000,,,,,,,0.0,,,1800000000.0,,,,,-8200000000.0,,-21156000000.0,800000000.0,,,,,,51943000000.0,10700000000.0,10543000000.0,6865000000.0,,,7583000000.0,,,,664000000.0,1041800000.0,,13681000000.0,,16607000000.0,,,,,6289000000.0,,,,,596000000.0,,13683000000.0,,-1507000000.0,,,,,4185000000.0,,,300000000.0,,300000000.0,,,100000000.0,2.3,,2960000000.0,,,1501000000.0,,131431000000.0,,-300000000.0,4042000000.0,,2980000000.0,-300000000.0,,41058000000.0,40478000000.0,,47959000000.0,,,22484000000.0,,,,3300000000.0,-26795000000.0,-900000000.0,-4700000000.0,34668000000.0,,,,,,-1000000.0,,,,,,74687000000.0,122646000000.0,9682000000.0,11941000000.0,5292000000.0,295000000.0,1035200000.0,-1300000000.0,,10107000000.0,,,5030000000.0,,,64848000000.0,,2384000000.0,,31214000000.0,2456000000.0,2384000000.0,126000000.0,,,,,,,,,,2384000000.0,,0.0,,,9400000000.0,-477000000.0,-1000000000.0,,,,,,,1100000000.0,,9409000000.0,,,9704000000.0,105000000.0,,,9312000000.0,,,270000000.0,,105906000000.0,2400000000.0,,2.29,,3698000000.0,,,,,11918000000.0,,,,,,,,,,,,,,,,,,,
127,1404086400,,,,,,,1000000.0,,,-300000000.0,,,,,-3700000000.0,,-20369000000.0,200000000.0,,,,,,52163000000.0,9400000000.0,11975000000.0,6271000000.0,,,6869000000.0,,,,-44000000.0,1005100000.0,,12591000000.0,,17377000000.0,,,,,5603000000.0,,,,,1034000000.0,,13748000000.0,,-1301000000.0,,,,,6507000000.0,,,100000000.0,,100000000.0,,,100000000.0,4.14,,5106000000.0,,,1457000000.0,,134483000000.0,,-1900000000.0,4152000000.0,,5171000000.0,-300000000.0,,42433000000.0,40936000000.0,,48182000000.0,,,24364000000.0,,,,3600000000.0,-27188000000.0,-900000000.0,-2300000000.0,34008000000.0,,,,,,-1000000.0,,,,,,76132000000.0,124314000000.0,9902000000.0,12389000000.0,4737000000.0,5000000.0,999600000.0,300000000.0,,10224000000.0,,,5369000000.0,,,64368000000.0,,4137000000.0,,31568000000.0,2338000000.0,4137000000.0,201000000.0,,,,,,,,,,4137000000.0,,-1000000000.0,,,9700000000.0,-359000000.0,-1100000000.0,,,,,,,1200000000.0,,9715000000.0,,,9720000000.0,136000000.0,,,12462000000.0,,,131000000.0,,106801000000.0,2700000000.0,,4.12,,3585000000.0,,,,,12140000000.0,,,,,,,,,,,,,,,,,,,
128,1412035200,,,,,,,-1000000.0,,,,,,,,-1719000000.0,,-20978000000.0,523000000.0,,,,,,52446000000.0,9715000000.0,10874000000.0,5855000000.0,,,6389000000.0,,,,328000000.0,997700000.0,,11346000000.0,,14255000000.0,,,,,5084000000.0,,,,,906000000.0,,11068000000.0,,-300000000.0,,,,,5626000000.0,,,0.0,,148000000.0,,,150000000.0,0.02,,4485000000.0,,,1354000000.0,,133403000000.0,,-912000000.0,3683000000.0,,4361000000.0,-47000000.0,,42306000000.0,39950000000.0,,47163000000.0,,,22397000000.0,,,,3904000000.0,-28882000000.0,-1150000000.0,-2819000000.0,32821000000.0,,,,,,1000000.0,,,,,,71745000000.0,118911000000.0,9122000000.0,11523000000.0,5788000000.0,4000000.0,991800000.0,-155000000.0,,10613000000.0,,,5126000000.0,,,62210000000.0,,18000000.0,,31045000000.0,2356000000.0,3455000000.0,-20000000.0,,,,,,,,,,18000000.0,,-800000000.0,,,9561000000.0,-677000000.0,-1090000000.0,,,,,,,1139000000.0,,9561000000.0,,,9565000000.0,126000000.0,,,12876000000.0,,,147000000.0,,104516000000.0,2754000000.0,,0.02,,3373000000.0,,,,,10993000000.0,,,,,,,,,,,,,,,,,,,
129,1419984000,484000000.0,700000000.0,10700000000.0,,1004272584.0,49422000000.0,1000000.0,,,-1500000000.0,,788000000.0,-237000000.0,12022000000.0,-100000000.0,,-27875000000.0,728000000.0,,-28263000000.0,23180000000.0,39034000000.0,-4644000000.0,52666000000.0,9600000000.0,12862000000.0,6864000000.0,,6013000000.0,7155000000.0,,,6013000000.0,-2026000000.0,,,11877000000.0,11.97,11868000000.0,-2200000000.0,-3800000000.0,11877000000.0,1010000480.0,6034000000.0,,1000000.0,4234000000.0,46386000000.0,1580000000.0,52666000000.0,10771000000.0,500000000.0,-4600000000.0,,5731000000.0,68111000000.0,709000000.0,8211000000.0,5437000000.0,2103000000.0,100000000.0,,200000000.0,,46407000000.0,100000000.0,,1400000000.0,5707000000.0,-700000000.0,,1320000000.0,105518000000.0,137793000000.0,288000000.0,-600000000.0,3691000000.0,13100000000.0,7094000000.0,0.0,,39600000000.0,39034000000.0,,49422000000.0,27875000000.0,-39000000.0,24114000000.0,,11.9,15751000000.0,6100000000.0,-28263000000.0,-1000000000.0,-5600000000.0,35073000000.0,-4300000000.0,19986000000.0,35073000000.0,9090000000.0,,6013000000.0,3691000000.0,12022000000.0,30556000000.0,117532000000.0,,68111000000.0,117532000000.0,9090000000.0,11251000000.0,6013000000.0,0.0,,-1100000000.0,,8893000000.0,-4900000000.0,,5603000000.0,2493000000.0,700000000.0,65918000000.0,11868000000.0,5484000000.0,-3000000000.0,30556000000.0,2103000000.0,5515000000.0,1506000000.0,,4500000000.0,92793000000.0,-900000000.0,137793000000.0,288000000.0,,-15500000000.0,,5484000000.0,,-1200000000.0,,8500000000.0,8500000000.0,-2100000000.0,-1100000000.0,10771000000.0,18532000000.0,0.0,3104000000.0,1938000000.0,,1000000000.0,16900000000.0,8476000000.0,65918000000.0,,8476000000.0,117000000.0,-456000000.0,6864000000.0,5731000000.0,39600000000.0,24970000000.0,-100000000.0,-13700000000.0,105518000000.0,5100000000.0,5603000000.0,,8893000000.0,3104000000.0,-27875000000.0,8476000000.0,,-1078000000.0,788000000.0,8476000000.0,,,,,,,,,,,,,,,,,,
130,1427760000,,,,,,,-2000000.0,,,1600000000.0,,,,,-1200000000.0,,-27842000000.0,1600000000.0,,,,,,52928000000.0,8500000000.0,9452000000.0,6314000000.0,,,6487000000.0,,,,1615000000.0,992300000.0,,12162000000.0,,12141000000.0,,,,,5362000000.0,,,,,585000000.0,,10510000000.0,,-1300000000.0,,,,,4109000000.0,,,127000000.0,,200000000.0,,,100000000.0,2.36,,2965000000.0,,,1298000000.0,,139030000000.0,,200000000.0,3811000000.0,,3001000000.0,-100000000.0,,35640000000.0,38303000000.0,,46316000000.0,,,19590000000.0,,,,3600000000.0,-27793000000.0,-900000000.0,-3400000000.0,34295000000.0,,,,,,5765000000.0,,,,,,65722000000.0,112037000000.0,8806000000.0,10138000000.0,5765000000.0,8000000.0,988100000.0,300000000.0,,8791000000.0,,,5466000000.0,,,64108000000.0,,2327000000.0,,29871000000.0,1970000000.0,2415000000.0,143000000.0,,,,,,,,,,2328000000.0,,600000000.0,,,8800000000.0,-819000000.0,-1100000000.0,,,,,,,1000000000.0,,8796000000.0,,,8804000000.0,108000000.0,,,4532000000.0,,,161000000.0,,99748000000.0,2700000000.0,,2.35,,2991000000.0,,,,,9820000000.0,,,,,,,,,,,,,,,,,,,
131,1435622400,,,,,,,1000000.0,,,-400000000.0,,,,,-1100000000.0,,-27432000000.0,648000000.0,,,,,,53059000000.0,8800000000.0,10390000000.0,5943000000.0,,,6351000000.0,,,,-277000000.0,986700000.0,,11332000000.0,,13684000000.0,,,,,5179000000.0,,,,,698000000.0,,10703000000.0,,-200000000.0,,,,,5339000000.0,,,100000000.0,,100000000.0,,,100000000.0,3.51,,4039000000.0,,,1300000000.0,,141218000000.0,,-700000000.0,3892000000.0,,4224000000.0,-600000000.0,,35535000000.0,38639000000.0,,45186000000.0,,,20814000000.0,,,,3900000000.0,-27936000000.0,-900000000.0,-2500000000.0,33339000000.0,,,,,,5301000000.0,,,,,,67543000000.0,112729000000.0,8632000000.0,10423000000.0,5301000000.0,367000000.0,982300000.0,-400000000.0,,8828000000.0,,,5377000000.0,,,63357000000.0,,3449000000.0,,30535000000.0,1912000000.0,3526000000.0,301000000.0,,,,,,,,,,3449000000.0,,-1900000000.0,,,8400000000.0,-500000000.0,-1300000000.0,,,,,,,1000000000.0,,8393000000.0,,,8760000000.0,115000000.0,,,5329000000.0,,,-100000000.0,,98892000000.0,3000000000.0,,3.5,,2938000000.0,,,,,10339000000.0,,,,,,,,,,,,,,,,,,,
132,1443571200,,,,,,,0.0,,,700000000.0,,,,,-1500000000.0,,-28155000000.0,300000000.0,,,,,,53220000000.0,8400000000.0,9436000000.0,5166000000.0,,,5830000000.0,,,,-4000000.0,979000000.0,,10458000000.0,,13294000000.0,,,,,4731000000.0,,,,,659000000.0,,10661000000.0,,-926000000.0,,,,,4638000000.0,,,112000000.0,,100000000.0,,,100000000.0,3.03,,3606000000.0,,,1287000000.0,,141898000000.0,,200000000.0,3593000000.0,,3621000000.0,-700000000.0,,33732000000.0,29229000000.0,,42112000000.0,,,19278000000.0,,,,4200000000.0,-18568000000.0,-900000000.0,-1800000000.0,32122000000.0,,,,,,-1000000.0,,,,,,66537000000.0,108649000000.0,7987000000.0,9844000000.0,3902000000.0,88000000.0,975100000.0,1100000000.0,,8739000000.0,,,5586000000.0,,,61466000000.0,,2950000000.0,,30275000000.0,1613000000.0,2962000000.0,133000000.0,,,,,,,,,,2950000000.0,,-1300000000.0,,,9500000000.0,-385000000.0,-1300000000.0,,,,,,,900000000.0,,9480000000.0,,,9568000000.0,117000000.0,,,7538000000.0,,,2000000.0,,95198000000.0,3300000000.0,,3.01,,2775000000.0,,,,,9517000000.0,,,,,,,,,,,,,,,,,,,
133,1451520000,468000000.0,200000000.0,8500000000.0,,978744523.0,42504000000.0,0.0,,,-1800000000.0,,571000000.0,1387000000.0,13190000000.0,-800000000.0,,-29607000000.0,717000000.0,,-18615000000.0,20430000000.0,29342000000.0,-5622000000.0,53262000000.0,9500000000.0,11407000000.0,6028000000.0,,4353000000.0,6326000000.0,,,-1000000.0,-1731000000.0,,,11021000000.0,13.48,14262000000.0,-800000000.0,-3800000000.0,11021000000.0,982700267.0,5157000000.0,,0.0,2581000000.0,41057000000.0,638000000.0,53262000000.0,10727000000.0,500000000.0,-233000000.0,,6461000000.0,67991000000.0,-1000000.0,6226000000.0,5247000000.0,1551000000.0,99000000.0,,100000000.0,,40684000000.0,100000000.0,,-500000000.0,5081000000.0,-3700000000.0,,1362000000.0,96071000000.0,146124000000.0,253000000.0,-300000000.0,3771000000.0,13200000000.0,5098000000.0,-2500000000.0,,34269000000.0,29342000000.0,,42504000000.0,24995000000.0,133000000.0,22059000000.0,,13.42,13364000000.0,5300000000.0,-18615000000.0,-1000000000.0,-1400000000.0,33428000000.0,-4900000000.0,15945000000.0,33428000000.0,8333000000.0,,-1000000.0,3771000000.0,13190000000.0,32021000000.0,110495000000.0,,67991000000.0,110495000000.0,8333000000.0,10652000000.0,4353000000.0,508000000.0,,-1800000000.0,,8099000000.0,-200000000.0,,5187000000.0,2842000000.0,300000000.0,61802000000.0,14262000000.0,4463000000.0,-8200000000.0,32021000000.0,1551000000.0,4460000000.0,146000000.0,,3900000000.0,81742000000.0,-600000000.0,146124000000.0,253000000.0,,-9200000000.0,,4463000000.0,,-5400000000.0,,7700000000.0,7700000000.0,-2000000000.0,-1300000000.0,10727000000.0,15689000000.0,508000000.0,3487000000.0,724000000.0,,1000000000.0,17000000000.0,7686000000.0,61802000000.0,,8194000000.0,128000000.0,81000000.0,6028000000.0,6461000000.0,34269000000.0,20313000000.0,100000000.0,-4600000000.0,96071000000.0,4300000000.0,5187000000.0,,8099000000.0,3487000000.0,-29607000000.0,8194000000.0,,-100000000.0,571000000.0,7686000000.0,,,,,,,,,,,,,,,,,,
134,1459382400,,,,,,,-1000000.0,,,2400000000.0,,,,,-900000000.0,,-28998000000.0,1500000000.0,,,,,,53439000000.0,7700000000.0,8686000000.0,5302000000.0,,,7253000000.0,,,,-400000000.0,964400000.0,,12609000000.0,,14925000000.0,,,,,6012000000.0,,,,,-983000000.0,,10910000000.0,,-2211000000.0,,,,,2181000000.0,,,133000000.0,,100000000.0,,,100000000.0,2.09,,1433000000.0,,,1458000000.0,,146888000000.0,,2500000000.0,3662000000.0,,1034000000.0,-2100000000.0,,34664000000.0,29627000000.0,,47623000000.0,,,18685000000.0,,,,5600000000.0,-18717000000.0,-1000000000.0,3000000000.0,40254000000.0,,,,,,9247000000.0,,,,,,71235000000.0,118856000000.0,8527000000.0,9999000000.0,5804000000.0,515000000.0,961700000.0,6700000000.0,,8265000000.0,,,5223000000.0,,,69120000000.0,,2013000000.0,,34322000000.0,1690000000.0,2016000000.0,-253000000.0,,,,,,,,,,2014000000.0,,-2000000000.0,,,14400000000.0,-1041000000.0,-1200000000.0,,,,,,,1000000000.0,,14354000000.0,,,14869000000.0,147000000.0,,,5303000000.0,,,-200000000.0,,103784000000.0,4600000000.0,,2.09,,4373000000.0,,,,,9266000000.0,,,,,,,,,,,,,,,,,,,
135,1467244800,,,,,,,-1000000.0,,,334000000.0,,,,,-836000000.0,,-28604000000.0,859000000.0,,,,,,53565000000.0,14354000000.0,9702000000.0,5484000000.0,,,6449000000.0,,,,1000000.0,960500000.0,,11508000000.0,,15733000000.0,,,,,5349000000.0,,,,,544000000.0,,11092000000.0,,-1035000000.0,,,,,4319000000.0,,,128000000.0,,55000000.0,,,128000000.0,2.62,,3253000000.0,,,1465000000.0,,148071000000.0,,-292000000.0,3837000000.0,,3049000000.0,-2827000000.0,,33585000000.0,30136000000.0,,43524000000.0,,,20237000000.0,,,,3443000000.0,-19044000000.0,-979000000.0,-3156000000.0,39638000000.0,,,,,,9431000000.0,,,,,,74532000000.0,118056000000.0,8782000000.0,10536000000.0,5480000000.0,600000000.0,957400000.0,-4338000000.0,,8384000000.0,,,5259000000.0,,,68582000000.0,,2505000000.0,,36422000000.0,1685000000.0,2505000000.0,-37000000.0,,,,,,,,,,2504000000.0,,-4522000000.0,,,10017000000.0,-717000000.0,-1340000000.0,,,,,,,1103000000.0,,10017000000.0,,,10617000000.0,167000000.0,,,4887000000.0,,,55000000.0,,102167000000.0,2464000000.0,,2.61,,5148000000.0,,,,,9267000000.0,,,,,,,,,,,,,,,,,,,
136,1475193600,,,,,,,1000000.0,,,934000000.0,,,,,-856000000.0,,-28164000000.0,1473000000.0,,,,,,53759000000.0,10017000000.0,9013000000.0,5271000000.0,,,5601000000.0,,,,4000000.0,957300000.0,,10815000000.0,,17010000000.0,,,,,4732000000.0,,,,,409000000.0,,11104000000.0,,-2041000000.0,,,,,4547000000.0,,,142000000.0,,52000000.0,,,142000000.0,2.99,,3412000000.0,,,1397000000.0,,149585000000.0,,92000000.0,3611000000.0,,3263000000.0,-40000000.0,,34447000000.0,30842000000.0,,41433000000.0,,,19225000000.0,,,,4213000000.0,-19738000000.0,-851000000.0,-4182000000.0,35563000000.0,,,,,,9304000000.0,,,,,,74173000000.0,115606000000.0,8291000000.0,10213000000.0,5346000000.0,929000000.0,954000000.0,-978000000.0,,8138000000.0,,,5075000000.0,,,64000000000.0,,2853000000.0,,36401000000.0,1729000000.0,2854000000.0,8000000.0,,,,,,,,,,2853000000.0,,-1050000000.0,,,9039000000.0,-159000000.0,-1337000000.0,,,,,,,1126000000.0,,9039000000.0,,,9968000000.0,158000000.0,,,6920000000.0,,,2000000.0,,98447000000.0,3362000000.0,,2.98,,4881000000.0,,,,,8936000000.0,,,,,,,,,,,,,,,,,,,
137,1483142400,630000000.0,1218000000.0,7686000000.0,,955422530.0,43888000000.0,-1000000.0,,,-2429000000.0,,729000000.0,-1132000000.0,11872000000.0,-871000000.0,,-29398000000.0,2191000000.0,,-19303000000.0,21069000000.0,30134000000.0,-6395000000.0,53935000000.0,9039000000.0,10893000000.0,6209000000.0,,4705000000.0,5886000000.0,,,8283000000.0,-2023000000.0,,,11035000000.0,12.43,18246000000.0,140000000.0,-3726000000.0,11035000000.0,958714097.0,4976000000.0,,-1000000.0,449000000.0,41625000000.0,480000000.0,53935000000.0,10830000000.0,544000000.0,-779000000.0,,7513000000.0,73581000000.0,204000000.0,6270000000.0,5751000000.0,1553000000.0,1000000.0,,37000000.0,,38294000000.0,141000000.0,,-279000000.0,5007000000.0,-6133000000.0,,1431000000.0,99078000000.0,152759000000.0,424000000.0,-2553000000.0,3600000000.0,12792000000.0,4986000000.0,-725000000.0,,36275000000.0,30134000000.0,,43888000000.0,25189000000.0,-14000000.0,21769000000.0,,12.38,11881000000.0,3217000000.0,-19303000000.0,-925000000.0,-1288000000.0,34655000000.0,-5256000000.0,12330000000.0,34655000000.0,9182000000.0,,8283000000.0,3600000000.0,11872000000.0,36199000000.0,117470000000.0,,73581000000.0,117470000000.0,9182000000.0,10877000000.0,4705000000.0,701000000.0,,-1213000000.0,,7478000000.0,544000000.0,,4585000000.0,5692000000.0,204000000.0,62803000000.0,18246000000.0,4501000000.0,-10536000000.0,36199000000.0,1553000000.0,4505000000.0,136000000.0,,4381000000.0,79919000000.0,-676000000.0,152759000000.0,424000000.0,,-5791000000.0,,4501000000.0,,-2936000000.0,,7826000000.0,7826000000.0,-1286000000.0,-1329000000.0,10830000000.0,13105000000.0,701000000.0,4689000000.0,-145000000.0,,1127000000.0,16518000000.0,7826000000.0,62803000000.0,,8527000000.0,157000000.0,197000000.0,6209000000.0,7513000000.0,36275000000.0,17341000000.0,1000000.0,-3502000000.0,99078000000.0,2292000000.0,4585000000.0,,7478000000.0,4689000000.0,-29398000000.0,8527000000.0,,-1000000.0,729000000.0,7826000000.0,,,,,,,,,,,,,,,,,,
