date,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBasicAverageShares,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,trailingSellingGeneralAndAdministration,quarterlyDilutedEPS,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualInvestingCashFlow,annualDeferredIncomeTax,trailingDeferredIncomeTax,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyAccountsPayable,trailingCashDividendsPaid,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNetPPE,annualStockBasedCompensation,quarterlyDilutedAverageShares,annualGoodwill,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,annualBasicEPS,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualInterestExpense,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyRetainedEarnings,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualAccountsPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,quarterlyFreeCashFlow,annualCurrentDebt,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualDilutedAverageShares,annualLongTermDebt,annualDepreciationAndAmortization,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicEPS,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyChangeInInventory,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,annualPurchaseOfInvestment,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:01.346371200,,345400000.0,,,,885800000.0,,,,,132700000.0,,1705900000.0,,72200000.0,72200000.0,61400000.0,-400000.0,,131900000.0,,,,,-778600000.0,,-27000000.0,231300000.0,,,13200000.0,,,0.0,,-29600000.0,-89500000.0,1297100000.0,,,0.78,111900000.0,,,,,,,-76700000.0,,,,144200000.0,0.0,-19300000.0,,317500000.0,,,,,,,518500000.0,,134300000.0,,33000000.0,,,,,,,171300000.0,,,,3200000.0,10800000.0,,,,,,,,,1219400000.0,909600000.0,,902600000.0,26200000.0,,,-41200000.0,,,,118600000.0,,,,247500000.0,,,,,,1430400000.0,,,,,977700000.0,,,,,404200000.0,,,84900000.0,,,,,,4057000000.0,104400000.0,,2837600000.0,,,391700000.0,,2333000000.0,0.0,98900000.0,104400000.0,,,,,,,0.0,,,900000.0,72200000.0,-26600000.0,0.79,628600000.0,,,0.0,353800000.0,411200000.0,,1667000000.0,,,,,,,,,1026200000.0,306700000.0,586000000.0,,247500000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.354233600,0.0,323500000.0,323500000.0,2400000.0,79000000.0,908200000.0,,455000000.0,547300000.0,2880000000.0,132500000.0,1617800000.0,1682900000.0,683500000.0,79000000.0,79000000.0,72200000.0,0.0,,187000000.0,,1200000.0,1333100000.0,,-785800000.0,,-48100000.0,392600000.0,0.0,498400000.0,13900000.0,53900000.0,,0.0,1039500000.0,-34000000.0,-159900000.0,1333100000.0,56800000.0,,1.11,198700000.0,,-109000000.0,24300000.0,,-785800000.0,-110300000.0,-147300000.0,,,,200200000.0,173600000.0,22000000.0,,375800000.0,,,-38800000.0,,,,547300000.0,20200000.0,134100000.0,1695300000.0,46100000.0,0.0,-324300000.0,,,173600000.0,,226900000.0,3.07,615000000.0,25100000.0,8300000.0,6800000.0,908200000.0,-4600000.0,4014200000.0,,,54600000.0,,344700000.0,1285400000.0,934600000.0,,1187600000.0,26000000.0,,-159900000.0,-41100000.0,2465200000.0,3.04,375800000.0,8300000.0,1277600000.0,8200000.0,,282200000.0,-69900000.0,,90900000.0,79000000.0,578300000.0,1277600000.0,,,,,1145800000.0,0.0,,,79000000.0,498400000.0,407800000.0,2396400000.0,150600000.0,392600000.0,313900000.0,407800000.0,526100000.0,,4165400000.0,148500000.0,132700000.0,2880000000.0,-164700000.0,57700000.0,482400000.0,,2465200000.0,57700000.0,148500000.0,148500000.0,1039500000.0,1285400000.0,20200000.0,134300000.0,779200000.0,102800000.0,90900000.0,-132200000.0,1682900000.0,700000.0,79000000.0,-47500000.0,1.12,615000000.0,4165400000.0,139800000.0,0.0,419200000.0,465900000.0,407800000.0,1695300000.0,,934600000.0,419200000.0,1187600000.0,,465900000.0,,56800000.0,779200000.0,313900000.0,663400000.0,,282200000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.362009600,-800000.0,321300000.0,,,,921900000.0,,,,,132500000.0,,1707200000.0,,68600000.0,68600000.0,79000000.0,-400000.0,,98700000.0,,,,,-802700000.0,,-12400000.0,453800000.0,,,13900000.0,,,0.0,,-60200000.0,-163000000.0,1335200000.0,,,0.57,31600000.0,,,,,,,-34400000.0,,,,112000000.0,0.0,-69800000.0,,340200000.0,,,,,,,532500000.0,,134000000.0,,28100000.0,,,,,,,138800000.0,,,,2800000.0,-10400000.0,,,,,,,,,1211500000.0,948300000.0,,1115500000.0,26200000.0,,,-45100000.0,,,,2800000.0,,,,249700000.0,,,,,,1245800000.0,,,,,934400000.0,,,,,469800000.0,,,19200000.0,,,,,,4086100000.0,76000000.0,,2874600000.0,,,361700000.0,,2361300000.0,0.0,76000000.0,76000000.0,,,,,,,0.0,,,600000.0,68600000.0,-11300000.0,0.57,606500000.0,,,0.0,321500000.0,403900000.0,,1693000000.0,,,,,,,,,776000000.0,327800000.0,572700000.0,,249700000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.369958400,-115900000.0,353300000.0,,,,947700000.0,,,,,132100000.0,,1716700000.0,,72100000.0,72100000.0,68600000.0,-500000.0,,103300000.0,,,,,-809700000.0,,-22200000.0,551900000.0,,,13500000.0,,,0.0,,-31900000.0,-184200000.0,1364000000.0,,,0.59,101100000.0,,,,,,,40000000.0,,,,116000000.0,0.0,-7500000.0,,322100000.0,,,,,,,554300000.0,,133600000.0,,30600000.0,,,,,,,116800000.0,,,,9700000.0,3500000.0,,,,,,,,,1217500000.0,953200000.0,,1226200000.0,25500000.0,,,-45000000.0,,,,9700000.0,,,,278400000.0,,,,,,1248900000.0,,,,,1002600000.0,,,,,474500000.0,,,78900000.0,,,,,,4208800000.0,78600000.0,,2991300000.0,,,394400000.0,,2475100000.0,0.0,78600000.0,78600000.0,,,,,,,0.0,,,800000.0,72100000.0,-138100000.0,0.6,611400000.0,,,0.0,352200000.0,399900000.0,,1754200000.0,,,,,,,,,774400000.0,329500000.0,608200000.0,,278400000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.377907200,-13300000.0,347500000.0,,,,955100000.0,,,,,132100000.0,,1783400000.0,,146800000.0,146800000.0,72100000.0,-300000.0,,134700000.0,,,,,-818500000.0,,-19400000.0,360000000.0,,,14000000.0,,,0.0,,0.0,-183600000.0,1368200000.0,,,0.78,94700000.0,,,,,,,13300000.0,,,,148400000.0,0.0,-34400000.0,,324700000.0,,,,,,,549700000.0,,133500000.0,,35300000.0,,,,,,,173900000.0,,,,3600000.0,74700000.0,,,,,,,,,1370900000.0,1011900000.0,,1054300000.0,25200000.0,,,-44900000.0,,,,3600000.0,,,,259200000.0,,,,,,1501200000.0,,,,,1016400000.0,,,,,482600000.0,,,75300000.0,,,,,,4353000000.0,104400000.0,,2982100000.0,,,407600000.0,,2555500000.0,0.0,104400000.0,104400000.0,,,,,,,0.0,,,300000.0,146800000.0,-32600000.0,0.79,640800000.0,,,0.0,369600000.0,462400000.0,,1756400000.0,,,,,,,,,1018600000.0,328500000.0,608800000.0,,259200000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.385769600,-12300000.0,333400000.0,333400000.0,-22800000.0,63000000.0,962400000.0,,465200000.0,576600000.0,3079500000.0,,1665800000.0,1932500000.0,658700000.0,63000000.0,63000000.0,146800000.0,-250200000.0,,162700000.0,,-59900000.0,1407700000.0,,-831100000.0,,-45900000.0,214100000.0,-142300000.0,38400000.0,11900000.0,79000000.0,,0.0,1090300000.0,-85300000.0,-300000.0,1407700000.0,139300000.0,,,237800000.0,,-239700000.0,-15300000.0,,-831100000.0,-99900000.0,-264800000.0,,,,199100000.0,0.0,56500000.0,,387300000.0,,,-29200000.0,,,,576600000.0,18700000.0,,1798500000.0,39600000.0,0.0,-245900000.0,,,0.0,,203700000.0,2.94,676900000.0,-16000000.0,2600000.0,-83800000.0,962400000.0,-251400000.0,4123400000.0,,,53300000.0,,365300000.0,1370200000.0,970400000.0,,1063100000.0,29100000.0,,-300000.0,-44900000.0,2502000000.0,2.91,387300000.0,2600000.0,1438900000.0,12100000.0,,303100000.0,-55200000.0,,97100000.0,63000000.0,575500000.0,1438900000.0,,,,,1170000000.0,0.0,,,63000000.0,38400000.0,389000000.0,2457600000.0,191900000.0,214100000.0,264000000.0,389000000.0,499400000.0,,4449700000.0,130000000.0,132100000.0,3079500000.0,-179900000.0,87700000.0,502200000.0,,2502000000.0,87700000.0,130000000.0,130000000.0,1090300000.0,1370200000.0,25000000.0,133600000.0,1019000000.0,106000000.0,97100000.0,-177400000.0,1932500000.0,-24500000.0,63000000.0,-57700000.0,,676900000.0,4449700000.0,133600000.0,0.0,337200000.0,495500000.0,389000000.0,1798500000.0,,970400000.0,337200000.0,1063100000.0,,495500000.0,,139300000.0,1019000000.0,264000000.0,667800000.0,,303100000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.393545600,0.0,332800000.0,,,,971700000.0,,,,,131100000.0,,1971500000.0,,89400000.0,89400000.0,63000000.0,-400000.0,,112400000.0,,,,,-852000000.0,,-18500000.0,282000000.0,,,12400000.0,,,0.0,,-56900000.0,6600000.0,1423000000.0,,,0.62,76700000.0,,,,,,,-28600000.0,,,,124600000.0,0.0,-34100000.0,,348000000.0,,,,,,,571000000.0,,132200000.0,,35000000.0,,,,,,,151600000.0,,,,2600000.0,26400000.0,,,,,,,,,1340100000.0,993200000.0,,1012100000.0,26800000.0,,,-48600000.0,,,,2600000.0,,,,266900000.0,,,,,,1430200000.0,,,,,993400000.0,,,,,413600000.0,,,58200000.0,,,,,,4429700000.0,82500000.0,,3089600000.0,,,391500000.0,,2442300000.0,0.0,82500000.0,82500000.0,,,,,,,0.0,,,200000.0,89400000.0,-18000000.0,0.63,682900000.0,,,0.0,382100000.0,428000000.0,,1809100000.0,,,,,,,,,1016600000.0,376700000.0,601900000.0,,266900000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.401494400,0.0,340400000.0,,,,984100000.0,,,,,130200000.0,,1962200000.0,,81400000.0,81400000.0,89400000.0,-800000.0,,109500000.0,,,,,-873000000.0,,-28900000.0,308400000.0,,,12500000.0,,,0.0,,-69400000.0,8800000.0,1448000000.0,,,0.64,105400000.0,,,,,,,-85200000.0,,,,121700000.0,0.0,-17500000.0,,335800000.0,,,,,,,575000000.0,,131200000.0,,31200000.0,,,,,,,148700000.0,,,,9500000.0,-8000000.0,,,,,,,,,1324700000.0,969300000.0,,1002800000.0,26700000.0,,,-48100000.0,,,,9500000.0,,,,290800000.0,,,,,,1426600000.0,,,,,1033400000.0,,,,,409800000.0,,,76500000.0,,,,,,4409300000.0,84500000.0,,3084600000.0,,,412500000.0,,2429400000.0,0.0,84500000.0,84500000.0,,,,,,,0.0,,,300000.0,81400000.0,-28700000.0,0.65,687300000.0,,,0.0,358600000.0,417100000.0,,1798600000.0,,,,,,,,,1016800000.0,370600000.0,620900000.0,,290800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.409443200,0.0,336500000.0,,,,988500000.0,,,,,129600000.0,,1952500000.0,,93800000.0,93800000.0,81400000.0,-200000.0,,145200000.0,,,,,-881900000.0,,-30600000.0,353400000.0,,,12400000.0,,,0.0,,-52100000.0,-29600000.0,1460700000.0,,,0.94,93700000.0,,,,,,,-51800000.0,,,,159600000.0,0.0,-48200000.0,,338800000.0,,,,,,,578800000.0,,130600000.0,,31100000.0,,,,,,,182200000.0,,,,3000000.0,12400000.0,,,,,,,,,1408800000.0,993600000.0,,1077600000.0,24600000.0,,,-48000000.0,,,,3000000.0,,,,260500000.0,,,,,,1424500000.0,,,,,1042800000.0,,,,,410200000.0,,,63100000.0,,,,,,4472100000.0,122900000.0,,3063300000.0,,,420100000.0,,2502100000.0,0.0,122900000.0,122900000.0,,,,,,,0.0,,,-2000000.0,93800000.0,-30500000.0,0.95,705600000.0,,,0.0,385400000.0,476800000.0,,1769100000.0,,,,,,,,,1014300000.0,378900000.0,622700000.0,,260500000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.417305600,0.0,330800000.0,330800000.0,-4100000.0,77300000.0,995600000.0,,503600000.0,602700000.0,2998100000.0,128800000.0,1730200000.0,1792200000.0,706800000.0,77300000.0,77300000.0,93800000.0,-200000.0,,187300000.0,,-54400000.0,1481400000.0,,-878700000.0,,-54700000.0,270800000.0,0.0,468800000.0,12400000.0,63000000.0,,0.0,1122000000.0,-65900000.0,-186000000.0,1481400000.0,108200000.0,,1.14,227800000.0,,-131600000.0,6100000.0,,-878700000.0,-132700000.0,-183300000.0,,,,202300000.0,0.0,45600000.0,,372100000.0,,,-16400000.0,,,,602700000.0,18200000.0,129800000.0,1722200000.0,48600000.0,0.0,-348900000.0,,,0.0,,199700000.0,3.37,713800000.0,14300000.0,3100000.0,-16500000.0,995600000.0,-1600000.0,4243200000.0,,,49700000.0,,370900000.0,1416200000.0,982600000.0,,1122000000.0,24600000.0,,-186000000.0,-47700000.0,2604900000.0,3.34,372100000.0,3100000.0,1482900000.0,-6700000.0,,303800000.0,-54200000.0,,111200000.0,77300000.0,608200000.0,1482900000.0,,,,,1173600000.0,0.0,,,77300000.0,468800000.0,437900000.0,2513000000.0,173100000.0,270800000.0,342400000.0,437900000.0,554400000.0,,4414300000.0,148000000.0,129900000.0,2998100000.0,-192400000.0,55800000.0,506100000.0,,2604900000.0,55800000.0,148000000.0,148000000.0,1122000000.0,1416200000.0,5200000.0,131000000.0,1014100000.0,102700000.0,111200000.0,-244300000.0,1792200000.0,-2600000.0,77300000.0,-54400000.0,1.15,713800000.0,4414300000.0,145900000.0,0.0,479100000.0,493600000.0,437900000.0,1722200000.0,,982600000.0,479100000.0,1122000000.0,,493600000.0,,108200000.0,1014100000.0,342400000.0,667500000.0,,303800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.425081600,,323100000.0,,,,1006800000.0,,,,,128200000.0,,1683900000.0,,81800000.0,81800000.0,77300000.0,-200000.0,,80600000.0,,,,,-876600000.0,,-15500000.0,516200000.0,,,12900000.0,,,0.0,,-64900000.0,-314900000.0,1457200000.0,,,0.55,95900000.0,,,,,,,-64200000.0,,,,122100000.0,0.0,3000000.0,,334600000.0,,,,,,,580600000.0,,129300000.0,,20000000.0,,,,,,,118400000.0,,,,3700000.0,4500000.0,,,,,,,,,1304700000.0,992000000.0,,1221000000.0,24900000.0,,,-51300000.0,,,,-9900000.0,,,,267600000.0,,,,,,1272600000.0,,,,,1010400000.0,,,,,465800000.0,,,80400000.0,,,,,,4197500000.0,70500000.0,,2892800000.0,,,389700000.0,,2493600000.0,0.0,70500000.0,70500000.0,,,,,,,0.0,,,-28200000.0,81800000.0,-15500000.0,0.55,708400000.0,,,0.0,370200000.0,384100000.0,,1651200000.0,,,,,,,,,806800000.0,337900000.0,620700000.0,,267600000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.433030400,,364600000.0,,,,1019600000.0,,,,,127900000.0,,1715300000.0,,89500000.0,89500000.0,81800000.0,-100000.0,,91400000.0,,,,,-896100000.0,,-27200000.0,622600000.0,,,13000000.0,,,0.0,,-5000000.0,-324700000.0,1486200000.0,,,0.65,90000000.0,,,,,,,53900000.0,,,,122800000.0,0.0,-38200000.0,,337800000.0,,,,,,,590100000.0,,129000000.0,,14500000.0,,,,,,,132000000.0,,,,10200000.0,7700000.0,,,,,,,,,1358900000.0,1020400000.0,,1338800000.0,27600000.0,,,-51200000.0,,,,10200000.0,,,,281200000.0,,,,,,1304300000.0,,,,,1024100000.0,,,,,496400000.0,,,62800000.0,,,,,,4378400000.0,84300000.0,,3019500000.0,,,404000000.0,,2643100000.0,0.0,84300000.0,84300000.0,,,,,,,0.0,,,-18400000.0,89500000.0,-138600000.0,0.66,738500000.0,,,-111500000.0,378400000.0,390600000.0,,1719800000.0,,,,,,,,,807900000.0,345000000.0,620100000.0,,281200000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.440979200,-99400000.0,376100000.0,,,,1033800000.0,,,,,128000000.0,,1745300000.0,,108400000.0,108400000.0,89500000.0,-1100000.0,,125300000.0,,,,,-902300000.0,,-27300000.0,684800000.0,,,13600000.0,,,0.0,,-2400000.0,-353600000.0,1491400000.0,,,0.76,130700000.0,,,,,,,23600000.0,,,,150400000.0,0.0,3400000.0,,336100000.0,,,,,,,589100000.0,,129200000.0,,37400000.0,,,,,,,138900000.0,,,,3100000.0,18900000.0,,,,,,,,,1374500000.0,1065100000.0,,1404600000.0,26200000.0,,,-51200000.0,,,,3100000.0,,,,271500000.0,,,,,,1323900000.0,,,,,1059900000.0,,,,,516700000.0,,,103400000.0,,,,,,4490700000.0,97600000.0,,3116200000.0,,,421900000.0,,2728500000.0,0.0,97600000.0,97600000.0,,,,,,,0.0,,,-11500000.0,108400000.0,-126500000.0,0.76,727200000.0,,,0.0,383700000.0,422900000.0,,1802400000.0,,,,,,,,,807200000.0,348600000.0,638000000.0,,271500000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.448841600,0.0,372100000.0,372100000.0,-60400000.0,112600000.0,1039600000.0,,590000000.0,618400000.0,3101300000.0,127800000.0,1737300000.0,1670200000.0,655400000.0,112600000.0,112600000.0,108400000.0,-200000.0,,198900000.0,,-18000000.0,1531300000.0,,-912900000.0,,-58400000.0,343000000.0,-210900000.0,528000000.0,13800000.0,77300000.0,,0.0,1127400000.0,-73500000.0,-406100000.0,1531300000.0,132700000.0,,1.16,273400000.0,,-338900000.0,1000000.0,,-912900000.0,-128400000.0,-212900000.0,,,,214600000.0,0.0,67400000.0,,411900000.0,,,15600000.0,,,,618400000.0,18700000.0,129000000.0,1759300000.0,59400000.0,0.0,-199600000.0,,,0.0,,239900000.0,3.14,710800000.0,35300000.0,1700000.0,4200000.0,1039600000.0,-1600000.0,4296300000.0,,,53300000.0,,461600000.0,1406500000.0,1036700000.0,,1240200000.0,27200000.0,,-406100000.0,-51200000.0,2820900000.0,3.11,411900000.0,1700000.0,1580700000.0,40400000.0,,307100000.0,35600000.0,,105500000.0,112600000.0,609900000.0,1580700000.0,,,,,1201900000.0,0.0,,,112600000.0,528000000.0,401600000.0,2559000000.0,215000000.0,343000000.0,351500000.0,401600000.0,496200000.0,,4507800000.0,149200000.0,128000000.0,3101300000.0,-204900000.0,67600000.0,521700000.0,,2820900000.0,67600000.0,149200000.0,149200000.0,1127400000.0,1406500000.0,22800000.0,129200000.0,1052700000.0,105900000.0,105500000.0,-145800000.0,1670200000.0,-1900000.0,112600000.0,-58300000.0,1.17,710800000.0,4507800000.0,131300000.0,0.0,485300000.0,455200000.0,401600000.0,1759300000.0,,1036700000.0,485300000.0,1240200000.0,,455200000.0,,132700000.0,1052700000.0,351500000.0,680200000.0,,307100000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.456704000,,370100000.0,,,,1047600000.0,,,,,127100000.0,,1710200000.0,,111800000.0,111800000.0,112600000.0,-201700000.0,,116300000.0,,,,,-924200000.0,,-22400000.0,390200000.0,,,13900000.0,,,0.0,,-47800000.0,-423700000.0,1533300000.0,,,0.73,77900000.0,,,,,,,-45500000.0,,,,130700000.0,0.0,-44400000.0,,336700000.0,,,,,,,609100000.0,,128300000.0,,31300000.0,,,,,,,156600000.0,,,,3000000.0,-800000.0,,,,,,,,,1306200000.0,1086300000.0,,1092200000.0,26400000.0,,,-54600000.0,,,,-8400000.0,,,,274300000.0,,,,,,1581000000.0,,,,,1030200000.0,,,,,524700000.0,,,55500000.0,,,,,,4400100000.0,93400000.0,,3093900000.0,,,405000000.0,,2673200000.0,0.0,93400000.0,93400000.0,,,,,,,0.0,,,-500000.0,111800000.0,-22200000.0,0.73,702200000.0,,,0.0,365300000.0,371200000.0,,1764000000.0,,,,,,,,,1056300000.0,350700000.0,625200000.0,,274300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.464652800,,410200000.0,,,,1074400000.0,,,,,126900000.0,,1756500000.0,,131500000.0,131500000.0,111800000.0,-100000.0,,112000000.0,,,,,-952700000.0,,-32400000.0,513700000.0,,,13700000.0,,,0.0,,-53000000.0,-387700000.0,1589800000.0,,,0.73,134800000.0,,,,,,,29300000.0,,,,128900000.0,0.0,700000.0,,366200000.0,,,,,,,637100000.0,,128300000.0,,25900000.0,,,,,,,152300000.0,,,,12800000.0,19700000.0,,,,,,,,,1402200000.0,1069800000.0,,1270700000.0,26600000.0,,,-54700000.0,,,,-7700000.0,,,,303900000.0,,,,,,1600100000.0,,,,,1063300000.0,,,,,544900000.0,,,102400000.0,,,,,,4644300000.0,93800000.0,,3242100000.0,,,432800000.0,,2870800000.0,0.0,93800000.0,93800000.0,,,,,,,0.0,,,-3200000.0,131500000.0,-149200000.0,0.74,739600000.0,,,-118100000.0,390800000.0,399600000.0,,1837100000.0,,,,,,,,,1055200000.0,357700000.0,630500000.0,,303900000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.472601600,1900000.0,433600000.0,,,,1082900000.0,,,,,126400000.0,,1757400000.0,,134200000.0,134200000.0,131500000.0,-200000.0,,153900000.0,,,,,-963800000.0,,-33100000.0,559900000.0,,,14100000.0,,,0.0,,-78100000.0,-400200000.0,1604900000.0,,,1.0,109700000.0,,,,,,,-76000000.0,,,,172100000.0,0.0,-49700000.0,,361000000.0,,,,,,,641100000.0,,127900000.0,,34300000.0,,,,,,,197300000.0,,,,4000000.0,2700000.0,,,,,,,,,1468000000.0,1074700000.0,,1341200000.0,29300000.0,,,-54300000.0,,,,-8100000.0,,,,281800000.0,,,,,,1600700000.0,,,,,1091000000.0,,,,,542800000.0,,,76600000.0,,,,,,4716500000.0,127700000.0,,3248500000.0,,,453900000.0,,2941900000.0,0.0,127700000.0,127700000.0,,,,,,,0.0,,,-4100000.0,134200000.0,-30400000.0,1.01,760300000.0,,,1400000.0,420300000.0,445300000.0,,1813300000.0,,,,,,,,,1057900000.0,360500000.0,637100000.0,,281800000.0,,,,,,,,,,,,,,,,,,,,,,,
