date,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualInvestmentsAndAdvances,quarterlyOperatingIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyGrossProfit,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingBeginningCashPosition,quarterlyChangeInInventory,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,annualTotalRevenue,quarterlyEndCashPosition,trailingResearchAndDevelopment,annualCurrentAssets,trailingCostOfRevenue,quarterlyDilutedEPS,annualChangesInAccountReceivables,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualDilutedEPS,trailingOperatingExpense,annualOtherNonCurrentAssets,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCashDividendsPaid,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyEbitda,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyPretaxIncome,quarterlyOperatingExpense,trailingFreeCashFlow,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyBasicAverageShares,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyCurrentDeferredRevenue,quarterlyCurrentAssets,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualTaxProvision,annualCurrentDeferredRevenue,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualLongTermDebt,annualNetIncome,annualBeginningCashPosition,annualCashDividendsPaid,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyOtherNonCurrentAssets,annualSaleOfInvestment,annualOtherNonCashItems,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualInvestingCashFlow,annualDepreciationAndAmortization,annualChangeInInventory,quarterlyBasicEPS,quarterlyCapitalExpenditure,trailingSaleOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualCapitalStock,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,annualStockBasedCompensation,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNetPPE,quarterlyCostOfRevenue,annualNetPPE,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCommonStockIssuance,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,annualOtherIntangibleAssets,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualInventory,trailingChangeInInventory,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,trailingGrossProfit,annualOtherCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,trailingPretaxIncome,annualNetOtherInvestingChanges,annualPretaxIncome,trailingPurchaseOfInvestment,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,trailingOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingTotalRevenue,annualBasicEPS,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,annualOperatingIncome,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualAccountsPayable,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyDepreciationAndAmortization,quarterlyDilutedAverageShares,quarterlyInterestExpense,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualIncomeTaxPayable,trailingDilutedAverageShares
2016-12-31,92700000.0,-437100000.0,,,,728600000.0,22218500000.0,699800000.0,2500000000.0,116200000.0,-3021700000.0,1485000000.0,-589600000.0,,4584300000.0,4317300000.0,,6583700000.0,2153400000.0,963700000.0,2794200000.0,,147900000.0,184400000.0,,-4923500000.0,16882400000.0,963700000.0,,6665100000.0,,1.07,-183100000.0,33500000.0,2553700000.0,-383900000.0,3.65,,631300000.0,-27000000.0,975100000.0,-86500000.0,-1963300000.0,33500000.0,,15344500000.0,728700000.0,78100000.0,15344500000.0,691200000.0,22218500000.0,-279200000.0,164500000.0,20703500000.0,-4780500000.0,2932200000.0,696400000.0,1771400000.0,,23826900000.0,,693000000.0,24500000.0,6874000000.0,539800000.0,6665100000.0,,,20703500000.0,1503400000.0,23002800000.0,2594800000.0,-126400000.0,-1963300000.0,457900000.0,539800000.0,45295300000.0,0.0,7547800000.0,0.0,9674200000.0,2553700000.0,790800000.0,-399800000.0,38630200000.0,,,5608600000.0,5670300000.0,,,268000000.0,631300000.0,264800000.0,129800000.0,-4880100000.0,23002800000.0,-300000.0,747000000.0,,-5243000000.0,1128100000.0,9400000.0,1.08,-167500000.0,,4347000000.0,747000000.0,649000000.0,810600000.0,,0.0,9674200000.0,8100000.0,,23826900000.0,-50600000.0,129800000.0,3186100000.0,,0.0,1709400000.0,2354000000.0,2084300000.0,2354000000.0,2794200000.0,6874000000.0,3521800000.0,7900000.0,3186100000.0,,11818000000.0,9334600000.0,-7700000.0,1709400000.0,,,971400000.0,,-2668700000.0,3923800000.0,8100000.0,481500000.0,5670300000.0,11818000000.0,,810600000.0,-3021700000.0,963700000.0,172900000.0,,31700000.0,2611300000.0,,963700000.0,2528000000.0,,45295300000.0,747000000.0,,38630200000.0,,92700000.0,,3.69,0.0,,44600000.0,2750900000.0,4317300000.0,,0.0,1485000000.0,-88300000.0,,,963700000.0,,2594800000.0,963700000.0,305600000.0,701900000.0,32300000.0,,,,,,,,,,,,,,
2017-03-31,,-262800000.0,,,,623900000.0,21454000000.0,,2334300000.0,-90900000.0,-2705200000.0,1402200000.0,,,4205700000.0,4498600000.0,,,,,,,-56900000.0,,,-163700000.0,,803900000.0,,,,0.72,,33600000.0,,,,,,,,-86600000.0,,33600000.0,,,931100000.0,,15450900000.0,,,,,21112400000.0,0.0,,585200000.0,1710400000.0,,24015000000.0,,694300000.0,-5100000.0,6003100000.0,,6318900000.0,,,,1443000000.0,23785800000.0,,0.0,-2089900000.0,,,,,,0.0,,,,,,,,,5721600000.0,,,267400000.0,685700000.0,,,,,-89700000.0,483800000.0,,,,,0.73,-158600000.0,,-590700000.0,506100000.0,560200000.0,0.0,,,9729300000.0,,,,101400000.0,,,,0.0,1764900000.0,2408700000.0,1871400000.0,,2379900000.0,,,20500000.0,3034900000.0,,,,-159800000.0,,,,963700000.0,,,,8100000.0,401600000.0,,11816800000.0,,,,,,,,,,,,,45245100000.0,506100000.0,,38926200000.0,,,,,,,,,,,0.0,,168300000.0,,,803900000.0,,2221000000.0,803900000.0,305600000.0,705700000.0,40300000.0,,,,,,,,,,,,,,
2017-06-30,,62900000.0,,,,683700000.0,21051600000.0,,2482300000.0,-13200000.0,-2414500000.0,1427000000.0,,,4510100000.0,4648800000.0,,,,,,,11500000.0,,,-209200000.0,,726400000.0,,,,0.79,,37800000.0,,,,,,,,-97300000.0,,37800000.0,,,988700000.0,,16849000000.0,,,,,21572300000.0,-93900000.0,,644800000.0,1798600000.0,,24523600000.0,,695400000.0,2600000.0,4202600000.0,,6256600000.0,,,,1515300000.0,24590000000.0,,-562400000.0,-2226000000.0,,,,,,0.0,,,,,,,,,5426500000.0,,,283300000.0,693900000.0,,,,,-12000000.0,557300000.0,,,,,0.8,-147900000.0,,-925000000.0,557300000.0,1010500000.0,0.0,,,11422500000.0,,,,87500000.0,,,,0.0,1791700000.0,2422800000.0,2027800000.0,,2606100000.0,,,15300000.0,3214800000.0,,,,-77500000.0,,,,803900000.0,,,,8100000.0,862600000.0,,11749900000.0,,,,,,,,,,,,,45646800000.0,557300000.0,,39390200000.0,,,,,,,,,,,0.0,,-96200000.0,,,726400000.0,,169500000.0,726400000.0,303200000.0,705400000.0,40700000.0,,,,,,,,,,,,,,
2017-09-30,,155500000.0,,,,767500000.0,20470700000.0,,2536800000.0,55600000.0,-2151800000.0,1501800000.0,,,4528200000.0,4798200000.0,,,,,,,-52800000.0,,,-155000000.0,,648600000.0,,,,0.81,,33400000.0,,,,,,,,-97100000.0,,0.0,,,1081100000.0,,16083200000.0,,,,,22047100000.0,-18100000.0,,729800000.0,1769300000.0,,24783800000.0,,696200000.0,100000.0,4387500000.0,,6260200000.0,,,,1490100000.0,25375400000.0,,0.0,-2373300000.0,,,,,,0.0,,,,,,,,,5356400000.0,,,279200000.0,689100000.0,,,,,-13400000.0,572100000.0,,,,,0.82,-139300000.0,,-1028900000.0,572100000.0,1072400000.0,0.0,,,10726800000.0,,,,157700000.0,,,,0.0,1892300000.0,2424900000.0,1991400000.0,,2703500000.0,,,13200000.0,3254600000.0,,,,-77800000.0,,,,726400000.0,,,,8100000.0,933100000.0,,11693300000.0,,,,,,,,,,,,,45851300000.0,572100000.0,,39591100000.0,,,,,,,,,,,0.0,,2500000.0,,,648600000.0,,182200000.0,648600000.0,311400000.0,705600000.0,39900000.0,,,,,,,,,,,,,,
2017-12-31,104900000.0,-308600000.0,,,,946100000.0,20280800000.0,706100000.0,2839100000.0,-5900000.0,-1994200000.0,1509900000.0,-619600000.0,,5085700000.0,4974000000.0,,7171300000.0,2469800000.0,630300000.0,3087700000.0,,70800000.0,162700000.0,,-315500000.0,18329700000.0,630300000.0,,6850000000.0,,1.21,-161400000.0,34600000.0,2492100000.0,,3.53,,538300000.0,-124200000.0,1128800000.0,-97300000.0,-2519400000.0,6800000.0,,15488500000.0,1020800000.0,-54400000.0,15488500000.0,695800000.0,20280800000.0,-353000000.0,68800000.0,22806100000.0,-273800000.0,2858200000.0,979000000.0,1893000000.0,,25138600000.0,,697200000.0,-6100000.0,4792300000.0,666000000.0,6850000000.0,,,22806100000.0,1594100000.0,26358200000.0,194700000.0,-106000000.0,-2519400000.0,469000000.0,666000000.0,46648600000.0,0.0,8137200000.0,0.0,10327400000.0,2492100000.0,963700000.0,-378300000.0,39798600000.0,,,6042500000.0,5161100000.0,,,298900000.0,538300000.0,137900000.0,56100000.0,-385800000.0,26358200000.0,-9100000.0,856600000.0,,-843400000.0,1238300000.0,-27400000.0,1.23,-173800000.0,,-553900000.0,856600000.0,834700000.0,822800000.0,,0.0,10327400000.0,8100000.0,,25138600000.0,122400000.0,139400000.0,3521800000.0,,72800000.0,1840800000.0,2454600000.0,2246600000.0,2454600000.0,3087700000.0,4792300000.0,3477800000.0,19800000.0,3521800000.0,,11667100000.0,10192500000.0,-18300000.0,1840800000.0,,,648600000.0,,-668400000.0,4339800000.0,8100000.0,660900000.0,5161100000.0,11667100000.0,,822800000.0,-1994200000.0,630300000.0,-333400000.0,,-8500000.0,2938800000.0,,630300000.0,-3098500000.0,,46648600000.0,856600000.0,,39798600000.0,,104900000.0,,3.58,,,72800000.0,3021200000.0,4974000000.0,,137900000.0,1509900000.0,-236000000.0,,,630300000.0,,194700000.0,630300000.0,318100000.0,707600000.0,41800000.0,,,,,,,,,,,,,,
2018-03-31,,-91800000.0,,,,743000000.0,19943400000.0,,2643600000.0,51400000.0,-1844700000.0,1579000000.0,,,4695400000.0,5127900000.0,,,,,,,-128900000.0,,,-122700000.0,,1045700000.0,,,,0.8,,33300000.0,,,,,,,,-97500000.0,,,,,752200000.0,,15500500000.0,,,,,23415400000.0,,,713100000.0,1900600000.0,,25437900000.0,,698600000.0,-7100000.0,4442900000.0,,7075100000.0,,,,1601900000.0,27189900000.0,,-236600000.0,-2652000000.0,,,,,,,,,,,,,,,5089800000.0,,,298700000.0,575300000.0,,,,,-10800000.0,566600000.0,,,,,0.81,-137900000.0,,-321700000.0,566600000.0,828900000.0,,,,10410700000.0,,,,146500000.0,,,,7800000.0,1949100000.0,2475900000.0,2051800000.0,,2765200000.0,,,23200000.0,3270700000.0,,,,415400000.0,,,,630300000.0,,,,8100000.0,691000000.0,,11581000000.0,,,,,,,,,,,,,47145200000.0,566600000.0,,40070100000.0,,,,,,,,,,,21900000.0,,219000000.0,,,1045700000.0,,98700000.0,1045700000.0,320800000.0,709500000.0,39100000.0,,,,,,,,,,,,,,
2018-06-30,,-12500000.0,,,,867500000.0,20831400000.0,,2817100000.0,35600000.0,-2479200000.0,1587000000.0,,,4981000000.0,5182300000.0,,,,,,,-68200000.0,,,-2242600000.0,,904000000.0,,,,0.95,,40100000.0,,,,,,,,-111800000.0,,,,,878300000.0,,16226000000.0,,,,,23977200000.0,,,835100000.0,1949600000.0,,25916500000.0,,700200000.0,-22200000.0,4605400000.0,,6913100000.0,,,,1637900000.0,27212300000.0,,,-2689400000.0,,,,,,,,,,,,,,,5080400000.0,,,311700000.0,547400000.0,,,,,-5400000.0,673800000.0,,,,,0.96,-153800000.0,,1172100000.0,673800000.0,1036000000.0,,,,11145600000.0,,,,161300000.0,,,,8300000.0,1980500000.0,2492900000.0,2163900000.0,,2843300000.0,,,26500000.0,3296600000.0,,,,-141700000.0,,,,1045700000.0,,,,8200000.0,882200000.0,,12185900000.0,,,,,,,,,,,,,48055800000.0,673800000.0,,41142700000.0,,,,,,,,,,,200000.0,,-59400000.0,,,904000000.0,,175100000.0,904000000.0,334600000.0,709500000.0,43200000.0,,,,,,,,,,,,,,
2018-09-30,,-103900000.0,,,,830700000.0,20034300000.0,,2690500000.0,-15500000.0,-2635700000.0,1569600000.0,,,4853100000.0,5201900000.0,,,,,,,-58300000.0,,,-286700000.0,,776200000.0,,,,0.93,,38200000.0,,,,,,,,-111900000.0,,,,,1164100000.0,,15569000000.0,,,,,24528700000.0,-105500000.0,,801300000.0,1859800000.0,,26035000000.0,,701400000.0,-31800000.0,4465300000.0,,6830500000.0,,,,1558600000.0,27673400000.0,,-500000000.0,-2739600000.0,,,,,,,,,,,,,,,5011000000.0,,,301200000.0,577300000.0,,,,,-400000.0,663700000.0,,,,,0.95,-149600000.0,,-732700000.0,663700000.0,919500000.0,,,,10558000000.0,,,,137600000.0,,,,9100000.0,2029400000.0,2462300000.0,2162600000.0,,2835900000.0,,,27600000.0,3323100000.0,,,,-127800000.0,,,,904000000.0,,,,8200000.0,769900000.0,,11814400000.0,,,,,,,,,,,,,47719500000.0,663700000.0,,40889000000.0,,,,,,,,,,,0.0,,-31000000.0,,,776200000.0,,59800000.0,776200000.0,321500000.0,710600000.0,41300000.0,,,,,,,,,,,,,,
2018-12-31,113800000.0,118100000.0,,,,962600000.0,19605800000.0,710200000.0,2955900000.0,154300000.0,-2791100000.0,1712800000.0,-655700000.0,,5363500000.0,5339500000.0,,7703300000.0,2650900000.0,787800000.0,3076900000.0,,112100000.0,157400000.0,,-297400000.0,19893000000.0,787800000.0,,7093800000.0,,1.05,-58300000.0,39800000.0,2650900000.0,,3.74,,648400000.0,-17900000.0,1231200000.0,-112200000.0,-2828300000.0,,,14764300000.0,977100000.0,225800000.0,14764300000.0,700600000.0,19605800000.0,-90100000.0,96000000.0,25163000000.0,0.0,3366300000.0,943300000.0,1993300000.0,,25906000000.0,,702200000.0,,4841500000.0,685200000.0,7093800000.0,,,25163000000.0,1673700000.0,28214400000.0,51800000.0,-3900000.0,-2828300000.0,641900000.0,685200000.0,47832500000.0,,8785900000.0,,9688500000.0,2650900000.0,630300000.0,-433400000.0,40738700000.0,,,6472100000.0,5075800000.0,,,319600000.0,648400000.0,22200000.0,2100000.0,-2173300000.0,28214400000.0,-1300000.0,746800000.0,,-2949400000.0,1307700000.0,-143300000.0,1.06,-214400000.0,,-915100000.0,746800000.0,1237600000.0,,,-148900000.0,9688500000.0,8200000.0,,25906000000.0,196500000.0,151400000.0,3489600000.0,,12000000.0,1910100000.0,2511200000.0,2407600000.0,2511200000.0,3076900000.0,4841500000.0,4022000000.0,18700000.0,3489600000.0,,11673100000.0,11107100000.0,11600000.0,1910100000.0,,,776200000.0,,-507800000.0,4757900000.0,8200000.0,1023200000.0,5075800000.0,11673100000.0,,,-2791100000.0,787800000.0,157500000.0,,,3292800000.0,,787800000.0,-797400000.0,,47832500000.0,746800000.0,,40738700000.0,,113800000.0,,3.78,,,37200000.0,3403800000.0,5339500000.0,,100000.0,1712800000.0,-186900000.0,,,787800000.0,,51800000.0,787800000.0,330800000.0,711200000.0,33800000.0,,,,,,,,,,,,,,
2019-03-31,,1900000.0,,,,723800000.0,20205700000.0,,2718000000.0,-32300000.0,-2796100000.0,1676200000.0,,,4879900000.0,5410500000.0,,,,,,,-132300000.0,,,-498500000.0,,3910000000.0,,,,0.46,,39200000.0,,,,,,,,-112200000.0,,,,,1073100000.0,,15572900000.0,,,,,25368500000.0,-308200000.0,,721400000.0,1994200000.0,,26001400000.0,,707600000.0,7800000.0,4632800000.0,,10080400000.0,,,,1683400000.0,31556600000.0,,,-2906200000.0,,,,,,,,,,,,,,,6114700000.0,,,310800000.0,1646400000.0,,,,,-4000000.0,333800000.0,,,,,0.46,-155700000.0,,2877800000.0,333800000.0,703300000.0,,,,9458200000.0,,,,387600000.0,,,,5200000.0,2027900000.0,2504300000.0,2161900000.0,,2920000000.0,,,1480500000.0,3409200000.0,,,,3122200000.0,,,,787800000.0,,,,1607900000.0,547600000.0,,11541900000.0,,,,,,,,,,,,,51774400000.0,327300000.0,,41694000000.0,,,,,-43200000.0,,,,,,0.0,,73800000.0,,,3910000000.0,,36600000.0,3910000000.0,328400000.0,718500000.0,23300000.0,,,,,,,,,,,,,,
2019-06-30,,63200000.0,,,,883800000.0,21108800000.0,,2877400000.0,-14700000.0,-2844300000.0,1664100000.0,,,5156600000.0,5540800000.0,,,,,,,-39200000.0,,,-228900000.0,,5433600000.0,,,,0.97,,46200000.0,,,,,,,,-121700000.0,,,,,1247100000.0,,16100800000.0,,,,,25955000000.0,-18400000.0,,895700000.0,1993600000.0,,26074500000.0,,717600000.0,8100000.0,5008000000.0,,11603700000.0,,,,1671800000.0,32201200000.0,,,-2999200000.0,,,,,,,,,,,,,,,5956400000.0,,,321800000.0,1678100000.0,,,,,-800000.0,731300000.0,,,,,0.99,-180800000.0,,605000000.0,731300000.0,1171500000.0,,,,10144400000.0,,,,164400000.0,,,,6300000.0,2055900000.0,2541600000.0,2279200000.0,,3190200000.0,,,45700000.0,3481600000.0,,,,1523600000.0,,,,3910000000.0,,,,1607900000.0,990700000.0,,11424100000.0,,,,,,,,,,,,,53322000000.0,708600000.0,,41718300000.0,,,,,-49100000.0,,,,,,0.0,,-66400000.0,,,5433600000.0,,153700000.0,5433600000.0,330800000.0,727900000.0,20600000.0,,,,,,,,,,,,,,
2019-09-30,,-80600000.0,,,,834800000.0,28335500000.0,,2808400000.0,-34500000.0,-3088300000.0,1606800000.0,,,5037300000.0,5542900000.0,,,,,,,2100000.0,,,-244600000.0,,14252100000.0,,,,0.89,,44600000.0,,,,,,,,-151100000.0,,,,,869300000.0,,22401500000.0,,,,,26481200000.0,-4500000.0,,843000000.0,1973600000.0,,25724800000.0,,718800000.0,13000000.0,5934000000.0,,20353700000.0,,,,1654700000.0,32502300000.0,,-677000000.0,-3023300000.0,,,,,,,,,,,,,,,5865300000.0,,,318900000.0,1787100000.0,,,,,-1200000.0,673900000.0,,,,,0.9,-181900000.0,,8127700000.0,668000000.0,965600000.0,,,,16536200000.0,,,,169100000.0,,,,4400000.0,2023700000.0,2519600000.0,2228900000.0,,3258600000.0,,,675400000.0,3467100000.0,,,,8818500000.0,,,,5433600000.0,,,,1607900000.0,783700000.0,,11145900000.0,,,,,,,,,,,,,61531100000.0,648400000.0,,41177400000.0,,,,,-73200000.0,,,,,,0.0,,-33700000.0,,,14252100000.0,,1068600000.0,14252100000.0,327700000.0,729300000.0,26300000.0,,,,,,,,,,,,,,
2019-12-31,,-107700000.0,,,,961700000.0,31799700000.0,,2703600000.0,99600000.0,-3068300000.0,1514400000.0,,,4868400000.0,,,,,19912300000.0,3205300000.0,,147500000.0,,,-266100000.0,,19912300000.0,,25596600000.0,,1.73,,28800000.0,,,,,1720800000.0,,,-141700000.0,,,,26867600000.0,1222500000.0,,26867600000.0,,31799700000.0,,,24166300000.0,-200000.0,,975500000.0,1741900000.0,,22712500000.0,,716100000.0,0.0,4932100000.0,,25596600000.0,,,24166300000.0,1448100000.0,30270600000.0,212400000.0,-890100000.0,,,,62081600000.0,,,,21516700000.0,,,,36485000000.0,,,,5350900000.0,,,293800000.0,1720800000.0,,,,30270600000.0,-37300000.0,792900000.0,,,,,1.75,-117100000.0,,4979400000.0,1275100000.0,1111200000.0,,,,21516700000.0,1608000000.0,,22712500000.0,182600000.0,,3191400000.0,,-8800000.0,1628300000.0,2302000000.0,2164800000.0,2302000000.0,3205300000.0,4932100000.0,,15100000.0,3191400000.0,,9749700000.0,,5660200000.0,1628300000.0,,,14252100000.0,,,,1608000000.0,994100000.0,5350900000.0,9749700000.0,,,-3068300000.0,19912300000.0,,,,,,,,,62081600000.0,1255500000.0,,36485000000.0,,,,,-75500000.0,,,,,,0.0,1514400000.0,-130100000.0,,,19912300000.0,,212400000.0,19912300000.0,202600000.0,726300000.0,44400000.0,,,,,,,,,,,,,,
