date,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualBasicEPS,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,trailingCapitalExpenditure,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOperatingIncome,trailingDepreciationAndAmortization,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,quarterlyTotalRevenue,annualPurchaseOfBusiness,trailingStockBasedCompensation,annualDilutedAverageShares,annualNetOtherFinancingCharges,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualStockBasedCompensation,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,quarterlyAccumulatedDepreciation,trailingNetOtherFinancingCharges,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,trailingDeferredIncomeTax,quarterlyBasicAverageShares,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDilutedEPS,trailingFreeCashFlow,trailingBeginningCashPosition,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyGrossPPE,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,trailingCostOfRevenue,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualGoodwill,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyTaxProvision,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInInventory,quarterlyStockBasedCompensation,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCostOfRevenue,annualOperatingIncome,annualCurrentDebt,annualPretaxIncome,annualCashDividendsPaid,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualEndCashPosition,trailingTaxProvision,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,annualOtherNonCashItems,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualStockholdersEquity,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInInventory,annualCommonStockIssuance,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualNetPPE,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualChangeInAccountPayable,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
2013-05-31,,181412000.0,,15561000.0,-2192000.0,,,0.0,,,,,,,,,-8000.0,,0.0,26113000.0,,,4074000.0,21049000.0,-6560000.0,,,45614000.0,,19000.0,87461000.0,,52273000.0,,,-824000.0,762000.0,14958000.0,,,0.66,93103000.0,,,,,188000.0,,-457000.0,,,,,-19007000.0,,,,,15460000.0,,-802000.0,,,,6659000.0,3207000.0,13835000.0,,,,111770000.0,,27466000.0,,567000.0,187961000.0,,,,,,210674000.0,,8459000.0,,14787000.0,-9880000.0,16296000.0,4520000.0,,,,490000.0,,,352000.0,13011000.0,35188000.0,45319000.0,21460000.0,56969000.0,27309000.0,132530000.0,,,320491000.0,,,,95148000.0,,,,,,,,32303000.0,,,,,,,,10213000.0,,,,,,1327000.0,-5145000.0,,,218000.0,63000000.0,,182000.0,,138000.0,,,-2494000.0,,52273000.0,,47784000.0,,33925000.0,-94000.0,,2810000.0,10267000.0,,10267000.0,139079000.0,,25244000.0,,0.66,,,,,-4822000.0,32826000.0,-346000.0,,-5935000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-31,110000.0,179507000.0,2.55,15431000.0,595000.0,15517000.0,90950000.0,0.0,,3356000.0,0.0,-16285000.0,,,,69719000.0,971000.0,,0.0,24292000.0,,129189000.0,6210000.0,19693000.0,-5043000.0,,-660000.0,52273000.0,,19000.0,90950000.0,26770000.0,53434000.0,130921000.0,39813000.0,-879000.0,1578000.0,12456000.0,,,0.53,93469000.0,,,15619000.0,850000.0,-1455000.0,24011000.0,5730000.0,2453000.0,-2829000.0,-26840000.0,-39534000.0,-18235000.0,,-2854000.0,,,15332000.0,131449000.0,-12162000.0,19000.0,-38838000.0,368548000.0,1161000.0,3356000.0,15411000.0,2.54,,,117645000.0,-3800000.0,26770000.0,,1146000.0,192143000.0,,,693000.0,,-18235000.0,214034000.0,95236000.0,8535000.0,32433000.0,11237000.0,-9143000.0,13041000.0,3096000.0,,-1004000.0,,594000.0,189163000.0,3094000.0,410000.0,14532000.0,37516000.0,43943000.0,26597000.0,56878000.0,25912000.0,130921000.0,,323064000.0,323064000.0,214034000.0,39813000.0,143557000.0,95236000.0,,,,-5043000.0,0.0,6210000.0,,36264000.0,,179385000.0,57714000.0,63000000.0,56867000.0,-19044000.0,,8098000.0,48715000.0,53434000.0,,,1146000.0,1594000.0,-2414000.0,,19693000.0,110000.0,63000000.0,2680000.0,210000.0,5359000.0,184000.0,,179507000.0,-1162000.0,2000000.0,53434000.0,,49526000.0,17054000.0,32433000.0,-1153000.0,,2858000.0,8141000.0,26597000.0,8141000.0,143557000.0,53434000.0,24011000.0,,0.53,25912000.0,192143000.0,56878000.0,,-4781000.0,37070000.0,1592000.0,4791000.0,-2276000.0,37516000.0,-31437000.0,24292000.0,8535000.0,39617000.0,117645000.0,-886000.0,62919000.0,2858000.0,51569000.0,,,,,,,,,,,,,,,,,
2013-11-30,,186602000.0,,15366000.0,2302000.0,,,0.0,,,,,,,,,,,,23841000.0,,,6245000.0,18523000.0,-444000.0,,,53434000.0,,19000.0,92143000.0,,51419000.0,,,-1186000.0,1149000.0,16767000.0,,,0.75,95541000.0,,,,,-154000.0,,-4882000.0,,,,,-18471000.0,,,,,15279000.0,,-8096000.0,,,,-2015000.0,3513000.0,6709000.0,,,,112404000.0,,27559000.0,,2770000.0,194336000.0,,,,,,220758000.0,,9088000.0,,16469000.0,-5264000.0,18062000.0,4987000.0,,,,517000.0,,,-260000.0,5523000.0,40724000.0,45868000.0,20613000.0,56477000.0,26604000.0,131274000.0,,,325610000.0,,,,95438000.0,,,,,,,,32314000.0,,,,,,,,11424000.0,,,,,,1378000.0,-1282000.0,,,154000.0,63000000.0,,215000.0,,777000.0,,,-2580000.0,,51419000.0,,49673000.0,,33790000.0,-214000.0,,2907000.0,11482000.0,,11482000.0,139008000.0,,24661000.0,,0.74,,,,,-4758000.0,32906000.0,-1088000.0,,-2373000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,177627000.0,,15272000.0,-7187000.0,,,-1776000.0,,,,,,,,,,,,25056000.0,,,9398000.0,22474000.0,1387000.0,,,51419000.0,,19000.0,85983000.0,,40962000.0,,,-2581000.0,92000.0,15252000.0,,,0.67,94184000.0,,,,,-181000.0,,-6056000.0,,,,,-19088000.0,,,,,15202000.0,,-12086000.0,,,,-10457000.0,6373000.0,7598000.0,,,,127010000.0,,28142000.0,,2319000.0,198244000.0,,,,,,225860000.0,,9054000.0,,14955000.0,-17006000.0,16652000.0,4638000.0,,,,962000.0,,,919000.0,5017000.0,45021000.0,45626000.0,19703000.0,63042000.0,26396000.0,132789000.0,,,331033000.0,,,,95522000.0,,,,,,,,32652000.0,,,,,,,,10261000.0,,,,,,1471000.0,-4361000.0,,,0.0,73000000.0,,226000.0,,43000.0,,,8050000.0,,40962000.0,,48558000.0,,34143000.0,-229000.0,,3157000.0,10317000.0,,10317000.0,153406000.0,,24455000.0,,0.67,,,,,-5215000.0,33306000.0,-299000.0,,-5958000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-31,,175996000.0,,15051000.0,1204000.0,,,0.0,,,,,,,,,6000.0,,,24403000.0,,,7687000.0,16934000.0,2192000.0,,,40962000.0,,19000.0,90308000.0,,44895000.0,,,-1045000.0,24000.0,15103000.0,,,0.69,95650000.0,,,,,5000.0,,-4243000.0,,,,,-19664000.0,,,,,14977000.0,,-3307000.0,,,,3933000.0,7348000.0,7816000.0,,,,133746000.0,,29392000.0,,1281000.0,203332000.0,,,,,,231143000.0,,9728000.0,,14960000.0,-8212000.0,16716000.0,4554000.0,,,,463000.0,,,459000.0,6771000.0,45413000.0,46511000.0,22226000.0,62079000.0,26431000.0,132841000.0,,,336173000.0,,,,95544000.0,,,,,,,,33352000.0,,,,,,,,10347000.0,,,,,,1488000.0,-113000.0,,,155000.0,83000000.0,,268000.0,,4000.0,,,-5449000.0,,44895000.0,,49139000.0,,37573000.0,-11000.0,,3166000.0,10406000.0,,10406000.0,160177000.0,,24500000.0,,0.69,,,,,-5123000.0,34036000.0,-3329000.0,,-1073000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,2101000.0,169415000.0,2.89,14909000.0,-2140000.0,15072000.0,102853000.0,0.0,,5117000.0,0.0,4369000.0,,,,53434000.0,1846000.0,,,23671000.0,,132499000.0,8339000.0,18031000.0,1103000.0,,-372000.0,44895000.0,,19000.0,102853000.0,29355000.0,57803000.0,132026000.0,43746000.0,-1072000.0,19000.0,16615000.0,,,0.78,97622000.0,,,15148000.0,831000.0,-406000.0,24253000.0,3496000.0,2263000.0,-2237000.0,-25842000.0,-10503000.0,-19653000.0,,-5884000.0,,,14834000.0,135116000.0,-2353000.0,19000.0,-7710000.0,382997000.0,12908000.0,5117000.0,16607000.0,2.87,,,151911000.0,-5821000.0,29355000.0,,1529000.0,215654000.0,,,1002000.0,,-19653000.0,237596000.0,95499000.0,9702000.0,34989000.0,16575000.0,-12291000.0,18391000.0,5034000.0,,-736000.0,,321000.0,198853000.0,-11685000.0,314000.0,15535000.0,45050000.0,46139000.0,26222000.0,63618000.0,26354000.0,132026000.0,,347680000.0,347680000.0,237596000.0,43746000.0,178265000.0,95499000.0,,,,1103000.0,0.0,8339000.0,,34181000.0,,184144000.0,63737000.0,98000000.0,62959000.0,-20184000.0,,11476000.0,32846000.0,57803000.0,,,1529000.0,1523000.0,-1954000.0,,18031000.0,2101000.0,98000000.0,1432000.0,293000.0,5860000.0,7000.0,,169415000.0,-581000.0,2760000.0,57803000.0,,51483000.0,19213000.0,34989000.0,82000.0,,3154000.0,11541000.0,26222000.0,11541000.0,178265000.0,57803000.0,24253000.0,,0.77,26354000.0,215654000.0,63618000.0,,-5088000.0,34868000.0,2479000.0,1284000.0,-1099000.0,45050000.0,-42773000.0,23671000.0,9702000.0,43508000.0,151911000.0,-560000.0,69821000.0,3154000.0,38730000.0,,,,,,,,,,,,,,,,,
2014-11-30,,160059000.0,,14738000.0,-720000.0,,,0.0,,,,,,,,,,,,25353000.0,,,5284000.0,17400000.0,-5193000.0,,,57803000.0,,20000.0,89087000.0,,46442000.0,,,-1582000.0,685000.0,15593000.0,,,0.73,96353000.0,,,,,-615000.0,,-3011000.0,,,,,-20115000.0,,,,,14668000.0,,-13687000.0,,,,-11361000.0,3784000.0,9398000.0,,,,145303000.0,,30238000.0,,3228000.0,196156000.0,,,,-3705000.0,,243379000.0,,10123000.0,,15535000.0,-9863000.0,17462000.0,4749000.0,,,,498000.0,,,4000.0,7816000.0,42645000.0,46652000.0,19761000.0,62165000.0,25949000.0,135155000.0,,,331311000.0,,,,96518000.0,,,,,,,,33339000.0,,,,,,,,10724000.0,,,,,,1633000.0,-82000.0,,,2121000.0,98000000.0,,294000.0,,494000.0,,,-3563000.0,,46442000.0,,49701000.0,,33886000.0,102000.0,,3161000.0,10786000.0,,10786000.0,171252000.0,,23828000.0,,0.73,,,,,-5003000.0,34108000.0,624000.0,,-5290000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-28,,160552000.0,,14703000.0,-11882000.0,,,0.0,,,,,,,,,,,,24511000.0,,,5666000.0,23049000.0,-7143000.0,,,46442000.0,,20000.0,85757000.0,,43701000.0,,,-1251000.0,171000.0,17631000.0,,,0.77,97331000.0,,,,,-431000.0,,-10785000.0,,,,,-20587000.0,,,,,14636000.0,,-5027000.0,,,,-2741000.0,4716000.0,4098000.0,,,,151631000.0,,30802000.0,,593000.0,203387000.0,,,,0.0,,249109000.0,,10215000.0,,16091000.0,-4688000.0,17980000.0,4758000.0,,,,1138000.0,,,1045000.0,2847000.0,42056000.0,46098000.0,18059000.0,71575000.0,25538000.0,134334000.0,,,337721000.0,,,,96444000.0,,,,,,,,32845000.0,,,,,,,,11265000.0,,,,,,1614000.0,-1749000.0,,,2255000.0,103000000.0,,275000.0,,93000.0,,,8064000.0,,43701000.0,,51233000.0,,34677000.0,-1443000.0,,3164000.0,11333000.0,,11333000.0,177169000.0,,23283000.0,,0.76,,,,,-5603000.0,33602000.0,-1032000.0,,-1156000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-31,,155989000.0,,14615000.0,8815000.0,,,0.0,,,,,,,,,-37000.0,,,23749000.0,,,4066000.0,18502000.0,-7280000.0,,,43701000.0,,20000.0,95178000.0,,46917000.0,,,-1235000.0,627000.0,16372000.0,,,0.75,92485000.0,,,,,-183000.0,,8619000.0,,,,,-21166000.0,,,,,14546000.0,,-10960000.0,,,,3216000.0,4391000.0,21830000.0,,,,45653000.0,,32380000.0,,28000.0,200369000.0,,,,0.0,,254503000.0,,11214000.0,,15698000.0,-11335000.0,17618000.0,4733000.0,,,,569000.0,,,250000.0,20595000.0,48261000.0,43213000.0,20665000.0,62213000.0,133392000.0,134665000.0,,,335034000.0,,,,96440000.0,,,108000000.0,,,,,32146000.0,,,,,,,,10897000.0,,,,,,1577000.0,-6336000.0,,,2250000.0,0.0,,343000.0,,319000.0,,,-6097000.0,,46917000.0,,49272000.0,,33203000.0,-444000.0,,3262000.0,10965000.0,,10965000.0,179045000.0,,23142000.0,,0.75,,,,,-5571000.0,32900000.0,1486000.0,,-7438000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,2282000.0,157858000.0,3.05,14542000.0,3473000.0,14582000.0,102499000.0,0.0,,3691000.0,,-3907000.0,,,,57803000.0,1556000.0,,,22961000.0,,131749000.0,6127000.0,17128000.0,-8722000.0,,-1659000.0,46917000.0,,20000.0,102499000.0,32469000.0,53896000.0,134005000.0,44807000.0,-1716000.0,628000.0,15794000.0,,,0.8,91981000.0,-4117000.0,,14649000.0,1205000.0,-105000.0,23145000.0,6410000.0,2782000.0,2037000.0,-38663000.0,-16951000.0,-21093000.0,,-5784000.0,,,14479000.0,134788000.0,-8989000.0,20000.0,-10575000.0,378150000.0,6979000.0,3691000.0,19738000.0,3.04,,,47972000.0,-314000.0,32469000.0,,2287000.0,205252000.0,,,1205000.0,-412000.0,-21093000.0,260683000.0,96409000.0,11376000.0,32052000.0,15786000.0,-4373000.0,17719000.0,4063000.0,,-1334000.0,,577000.0,200178000.0,1233000.0,278000.0,18022000.0,48603000.0,42009000.0,22634000.0,58750000.0,133427000.0,134005000.0,,339257000.0,339257000.0,260683000.0,44807000.0,181399000.0,96409000.0,,,108000000.0,-8722000.0,0.0,6127000.0,,33419000.0,108000000.0,177972000.0,65390000.0,0.0,63110000.0,-21720000.0,,11650000.0,49280000.0,53896000.0,,,2287000.0,1640000.0,-2408000.0,,17128000.0,2282000.0,0.0,1577000.0,293000.0,6464000.0,299000.0,,157858000.0,-868000.0,3192000.0,53896000.0,,49972000.0,18303000.0,32052000.0,126000.0,,3259000.0,11723000.0,22634000.0,11723000.0,181399000.0,53896000.0,23145000.0,,0.8,133427000.0,205252000.0,58750000.0,,-5543000.0,34178000.0,959000.0,2111000.0,-3067000.0,48603000.0,-30259000.0,22961000.0,11376000.0,44536000.0,47972000.0,-2464000.0,70779000.0,3259000.0,55064000.0,,,,,,,,,,,,,,,,,
2015-11-30,,153846000.0,,14461000.0,430000.0,,,0.0,,,,,,,,,2846000.0,,,22075000.0,,,4392000.0,20671000.0,-11385000.0,,,53896000.0,,20000.0,112736000.0,,65071000.0,,,-448000.0,421000.0,17145000.0,,,0.83,92522000.0,,,,,3000.0,,1241000.0,,,,,-21833000.0,,,,,14404000.0,,-1764000.0,,,,11175000.0,4538000.0,14645000.0,,,,50863000.0,,32677000.0,,2607000.0,217442000.0,,,,0.0,,267245000.0,,10844000.0,,16870000.0,-8075000.0,18903000.0,4808000.0,,,,633000.0,,,-757000.0,14197000.0,47665000.0,41114000.0,20753000.0,57782000.0,145219000.0,132486000.0,,,349928000.0,,,,96291000.0,,,118000000.0,,,,,33508000.0,,,,,,,,11987000.0,,,,,,1661000.0,-2933000.0,,,2301000.0,,,372000.0,,1390000.0,,,3617000.0,,65071000.0,,51408000.0,,35575000.0,-51000.0,,3276000.0,12062000.0,,12062000.0,196082000.0,,24918000.0,,0.83,,,,,-5500000.0,34263000.0,-3730000.0,,-535000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,146653000.0,,14429000.0,-15258000.0,,,0.0,,,,,,,,,1432000.0,,,20914000.0,,,7012000.0,17469000.0,-20806000.0,,,65071000.0,,20000.0,93545000.0,,42310000.0,,,-1707000.0,287000.0,17906000.0,,,0.95,94550000.0,,,,,-410000.0,,-18906000.0,,,,,-22135000.0,,,,,14386000.0,,-8156000.0,,,,-22761000.0,3809000.0,-4364000.0,,,,53825000.0,,33356000.0,,3213000.0,214397000.0,,,,,,274823000.0,,11221000.0,,18992000.0,-7047000.0,21059000.0,5323000.0,,,,1256000.0,,,1102000.0,-6071000.0,51235000.0,42188000.0,22080000.0,70821000.0,144769000.0,130850000.0,,,345247000.0,,,,95903000.0,,,118000000.0,,,,,33709000.0,,,,,,,,13582000.0,,,,,,1650000.0,-8896000.0,,,2350000.0,4541000.0,,417000.0,,154000.0,,,-418000.0,,42310000.0,,52362000.0,,36072000.0,1320000.0,,2812000.0,13669000.0,,13669000.0,198594000.0,,24419000.0,,0.94,,,,,-6091000.0,34456000.0,-1128000.0,,-9079000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,150667000.0,,14349000.0,7599000.0,,,0.0,,,,,,,,,2238000.0,,,20430000.0,,,4221000.0,20431000.0,-14650000.0,,,42310000.0,,20000.0,110055000.0,,47373000.0,,,-1156000.0,113000.0,18668000.0,,,0.88,96446000.0,,,,,-194000.0,,18037000.0,,,,,-22447000.0,,,,,14306000.0,,-19979000.0,,,,5063000.0,3366000.0,33878000.0,,,,54516000.0,,34501000.0,,3224000.0,218464000.0,,,,,,281432000.0,,12054000.0,,17622000.0,-9569000.0,19637000.0,4957000.0,,,,629000.0,,,555000.0,32722000.0,62682000.0,41635000.0,25411000.0,64057000.0,144716000.0,131435000.0,,,349899000.0,,,,96152000.0,,,118000000.0,,,,,35403000.0,,,,,,,,12581000.0,,,,,,1582000.0,-11091000.0,,,2383000.0,,,433000.0,,74000.0,,,-236000.0,,47373000.0,,54811000.0,,33180000.0,-799000.0,,2799000.0,12665000.0,,12665000.0,199232000.0,,24333000.0,,0.88,,,,,-6056000.0,36143000.0,3325000.0,,-9906000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,2214000.0,140395000.0,3.65,14280000.0,-2707000.0,14332000.0,108524000.0,0.0,,3778000.0,,-3005000.0,,,,53896000.0,1516000.0,,,19191000.0,,140045000.0,4475000.0,18690000.0,-27298000.0,,2461000.0,47373000.0,,20000.0,108524000.0,33852000.0,50891000.0,130196000.0,52628000.0,-1043000.0,379000.0,17629000.0,,,0.99,97152000.0,0.0,,14379000.0,2064000.0,-1626000.0,16365000.0,2784000.0,3655000.0,-1001000.0,-38536000.0,-20920000.0,-22307000.0,,-4354000.0,,,14235000.0,143021000.0,-8637000.0,20000.0,-24899000.0,380670000.0,3518000.0,3778000.0,16445000.0,3.64,,,58694000.0,-9936000.0,33852000.0,,3381000.0,209472000.0,,,1703000.0,0.0,-22307000.0,289642000.0,95649000.0,11545000.0,31793000.0,19305000.0,-7440000.0,21358000.0,5073000.0,,-2227000.0,,1137000.0,214369000.0,3156000.0,691000.0,15402000.0,57633000.0,41364000.0,30147000.0,64680000.0,140579000.0,130196000.0,,339668000.0,339668000.0,289642000.0,52628000.0,199273000.0,95649000.0,,,122000000.0,-27298000.0,0.0,4475000.0,,37425000.0,122000000.0,166301000.0,71348000.0,,72789000.0,-23669000.0,,14144000.0,56250000.0,50891000.0,,,3381000.0,1572000.0,-1979000.0,,18690000.0,2214000.0,,1591000.0,481000.0,6465000.0,446000.0,,140395000.0,-92000.0,8032000.0,50891000.0,,55788000.0,20161000.0,31793000.0,1991000.0,,3190000.0,14232000.0,30147000.0,14232000.0,199273000.0,50891000.0,16365000.0,,0.99,140579000.0,209472000.0,64680000.0,,-6022000.0,38159000.0,532000.0,1200000.0,-1400000.0,57633000.0,-32131000.0,19191000.0,11545000.0,52294000.0,58694000.0,2871000.0,80957000.0,3190000.0,60604000.0,,,,,,,,,,,,,,,,,
2016-11-30,,128447000.0,,14221000.0,6357000.0,,,0.0,,,,,,,,,4548000.0,,,18263000.0,,,3641000.0,18131000.0,-33412000.0,,,50891000.0,,20000.0,100821000.0,,33482000.0,,,-11603000.0,197000.0,16516000.0,,,0.82,89248000.0,,,,,-405000.0,,-1558000.0,,,,,-22736000.0,,,,,14180000.0,,-5168000.0,,,,-17409000.0,4836000.0,13503000.0,,,,64032000.0,,44752000.0,,4295000.0,194519000.0,,,,,,295402000.0,,22016000.0,,16396000.0,-12156000.0,18547000.0,4638000.0,,,,1622000.0,,,1187000.0,1900000.0,67339000.0,38208000.0,20317000.0,55851000.0,141176000.0,139136000.0,,,333655000.0,,,,95432000.0,,,122000000.0,,,,,33803000.0,,,,,,,,11681000.0,,,,,,1620000.0,-16997000.0,,,2655000.0,12354000.0,,531000.0,,435000.0,,,203000.0,,33482000.0,,51040000.0,,34206000.0,264000.0,,2817000.0,11758000.0,,11758000.0,205208000.0,,16521000.0,,0.82,,,,,-5998000.0,34524000.0,-2876000.0,,-23890000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,,129564000.0,,14143000.0,-10445000.0,,,0.0,,,,,,,,,-31000.0,,,17550000.0,,,6187000.0,21832000.0,-33128000.0,,,33482000.0,,20000.0,101292000.0,,33572000.0,,,-1293000.0,162000.0,18862000.0,,,0.87,96519000.0,,,,,560000.0,,-15239000.0,,,,,-23229000.0,,,,,14111000.0,,1015000.0,,,,90000.0,3752000.0,244000.0,,,,66580000.0,,45522000.0,,3119000.0,211545000.0,,,,,,300797000.0,,22293000.0,,18406000.0,-6562000.0,20682000.0,6046000.0,,,,1337000.0,,,836000.0,-1049000.0,67720000.0,42057000.0,20792000.0,66086000.0,154110000.0,138709000.0,,,350254000.0,,,,95439000.0,,,134000000.0,,,,,34883000.0,,,,,,,,12285000.0,,,,,,1678000.0,-215000.0,,,2668000.0,14233000.0,,598000.0,,501000.0,,,4590000.0,,33572000.0,,54462000.0,,37980000.0,9000.0,,2806000.0,12360000.0,,12360000.0,220690000.0,,17442000.0,,0.87,,,,,-6965000.0,35600000.0,-3706000.0,,-1430000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,,134339000.0,,14088000.0,2173000.0,,,0.0,,,,,,,,,0.0,,,16936000.0,,,2959000.0,18557000.0,-29624000.0,,,33572000.0,,20000.0,111596000.0,,32205000.0,,,-2514000.0,189000.0,20613000.0,,,1.02,98178000.0,,,,,-256000.0,,2318000.0,,,,,-23912000.0,,,,,14056000.0,,-7990000.0,,,,-1367000.0,3960000.0,17973000.0,,,,70192000.0,,49422000.0,,1509000.0,216281000.0,,,,,,308308000.0,,25510000.0,,20286000.0,-7509000.0,22686000.0,5842000.0,,,,584000.0,,,88000.0,15459000.0,79391000.0,43891000.0,23445000.0,65177000.0,153248000.0,141498000.0,,,357779000.0,,,,95557000.0,,,134000000.0,,,,,32956000.0,,,,,,,,14358000.0,,,,,,1707000.0,-9603000.0,,,1962000.0,20000000.0,,693000.0,,496000.0,,,-4918000.0,,32205000.0,,54287000.0,,36549000.0,254000.0,,2886000.0,14444000.0,,14444000.0,223440000.0,,17286000.0,,1.02,,,,,-6933000.0,33674000.0,1656000.0,,-11985000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
