,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,trailingPretaxIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualPretaxIncome,annualEndCashPosition,annualCurrentDebt,annualTaxProvision,annualCurrentDeferredRevenue,annualTotalAssets,annualOtherCurrentAssets,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,quarterlyTotalNonCurrentAssets,annualNetIncome,annualLongTermDebt,annualCashDividendsPaid,trailingTotalRevenue,annualOperatingIncome,annualAccountsPayable,trailingInvestingCashFlow,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingTaxProvision,annualDilutedAverageShares,quarterlyPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyBasicAverageShares,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualBasicAverageShares,annualDepreciationAndAmortization,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyEndCashPosition,annualCurrentAssets,quarterlyInventory,annualNetPPE,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualCommonStockIssuance,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyBasicEPS,annualOtherIncomeExpense,annualGrossPPE,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualDilutedEPS,quarterlyAccountsPayable,annualCapitalExpenditure,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,annualInvestingCashFlow,quarterlyTotalRevenue,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyDilutedAverageShares,annualPurchaseOfInvestment,annualCapitalStock,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,annualTotalRevenue,annualBasicEPS,annualStockBasedCompensation,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyStockBasedCompensation,annualDeferredIncomeTax,trailingOperatingExpense,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,annualChangeInAccountPayable,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1475193600,2387125000.0,,,,153712000.0,4315137000.0,,2846106000.0,,1216738000.0,1696890000.0,,0.56,,,113170000.0,,,,,,,,,,6977062000.0,130687000.0,,5280172000.0,,,,,,,,,42031000.0,191056000.0,,,,175134000.0,0.0,,,3603863000.0,,,,332328000.0,231894000.0,,,865000.0,130687000.0,,,,,130687000.0,846383000.0,1540742000.0,-81754000.0,,-3259000.0,,445469000.0,,537227000.0,,,233344000.0,595143000.0,,,,,612702000.0,-20749000.0,,,,,456195000.0,,,,2614000.0,-66508000.0,1955419000.0,174248000.0,,131212000.0,,0.0,,,,,,3373199000.0,,,,,119051000.0,,,0.56,,,,,,,,613684000.0,445469000.0,,445469000.0,23609000.0,,,,-1097000.0,,,201116000.0,,-7020000.0,-429861000.0,,603054000.0,,,,24220000.0,,945030000.0,,,,,-15246000.0,,,-97895000.0,168958000.0,,,0.0,,232721000.0,,,,,43561000.0,,,,,,478647000.0,5358000.0,,,,,,,-1001000.0,,-100783000.0,-10726000.0,215899000.0,,,,,,,,,,,,,,,,,,,,
1483142400,2919720000.0,,3844161000.0,51798000.0,224535000.0,4403683000.0,693555000.0,2818950000.0,,924441000.0,1928190000.0,-542389000.0,0.47,,4403683000.0,118647000.0,500000.0,693103000.0,717259000.0,278921000.0,180945000.0,,7100674000.0,126501000.0,,7100674000.0,109108000.0,2575220000.0,5172484000.0,512158000.0,2062644000.0,-83267000.0,,801897000.0,645520000.0,,,56748000.0,235300000.0,,233730000.0,,146283000.0,0.0,146283000.0,29913000.0,3844161000.0,,-2492000.0,,291869000.0,230209000.0,3256513000.0,-336140000.0,282000.0,109108000.0,232593000.0,179716000.0,717259000.0,152844000.0,109108000.0,857076000.0,2062644000.0,-52394000.0,,-4382000.0,592326000.0,717259000.0,1928190000.0,492104000.0,473230000.0,512158000.0,152844000.0,592326000.0,924441000.0,0.0,756835000.0,,681084000.0,-20562000.0,,,2919720000.0,1880304000.0,445469000.0,,-48724000.0,787407000.0,2615000.0,-31443000.0,1880304000.0,145252000.0,235300000.0,118647000.0,0.0,0.0,,,717259000.0,,336254000.0,3256513000.0,,-691217000.0,57054000.0,,126501000.0,,381005000.0,0.47,-14490000.0,1164447000.0,5172484000.0,,,,,278921000.0,717259000.0,462970000.0,717259000.0,23588000.0,,,,79226000.0,,857076000.0,173222000.0,-391419000.0,-2994000.0,-542389000.0,2.19,645520000.0,-63280000.0,,,29913000.0,-452367000.0,972953000.0,38666000.0,1164447000.0,462970000.0,,-22783000.0,512158000.0,,98442000.0,247318000.0,,94304000.0,0.0,,231191000.0,,2615000.0,,2818950000.0,36144000.0,3840087000.0,2.2,22030000.0,,14773000.0,473230000.0,5637000.0,-5632000.0,,5343000.0,,,-691217000.0,336000.0,1264867000.0,-100062000.0,271790000.0,168840000.0,492104000.0,,,,,,,,,,,,,,,,,,,
1490918400,2877777000.0,,,,129059000.0,4521986000.0,,2975039000.0,,1016798000.0,1787443000.0,,0.6,,,122449000.0,,,,,,,,,,7298810000.0,138926000.0,,5511367000.0,,,,,,,,,42541000.0,218362000.0,,,,152416000.0,0.0,,,3894575000.0,,,,342747000.0,229548000.0,,,0.0,138926000.0,,,,,138926000.0,801200000.0,2076577000.0,-348252000.0,,-4360000.0,,570233000.0,,529927000.0,,,251641000.0,603900000.0,,,,,664935000.0,-20623000.0,,,,,717259000.0,,,,2622000.0,-334543000.0,2053420000.0,191422000.0,,122449000.0,,-324000.0,,,,,,3404235000.0,,,,,83383000.0,,,0.61,,,,,,,,337951000.0,570233000.0,,570233000.0,24516000.0,,,,1510000.0,,,220298000.0,,4767000.0,-532136000.0,,678847000.0,,,,44401000.0,,1007682000.0,,,,,-13385000.0,,,51884000.0,142444000.0,,,0.0,,231004000.0,,,,,52496000.0,,,,,,482908000.0,5328000.0,,,,,,,-50628000.0,,-172000.0,-147026000.0,215938000.0,,,,,,,,,,,,,,,,,,,,
1498780800,2947671000.0,,,,184685000.0,4651790000.0,,3117129000.0,,995146000.0,1789273000.0,,0.65,,,132480000.0,,,,,,,,,,7535013000.0,150481000.0,,5745740000.0,,,,,,,,,43843000.0,222098000.0,,,,155042000.0,0.0,,,3942817000.0,,,,364865000.0,230158000.0,,,0.0,150481000.0,,,,,150481000.0,596735000.0,2128838000.0,-198445000.0,,-4478000.0,,516483000.0,,541213000.0,,,275298000.0,642263000.0,,,,,699739000.0,-20677000.0,,,,,570233000.0,,,,2626000.0,-184091000.0,1981062000.0,203355000.0,,132480000.0,,-75000.0,,,,,,3592196000.0,,,,,89314000.0,,,0.65,,,,,,,,272550000.0,516483000.0,,516483000.0,24552000.0,,,,1894000.0,,,232385000.0,,-5401000.0,-494298000.0,,405937000.0,,,,41361000.0,,1064604000.0,,,,,-14279000.0,,,-75078000.0,198964000.0,,,0.0,,231588000.0,,,,,52874000.0,,,,,,492507000.0,8785000.0,,,,,,,-638000.0,,-5302000.0,-53750000.0,271750000.0,,,,,,,,,,,,,,,,,,,,
1506729600,2746805000.0,,,,221020000.0,4784618000.0,,3138742000.0,,1270341000.0,2024483000.0,,0.66,,,132250000.0,,,,,,,,,,7783301000.0,153531000.0,,5758818000.0,,,,,,,,,44621000.0,216955000.0,,,,159130000.0,0.0,,,4017146000.0,,,,365081000.0,230439000.0,,,0.0,153531000.0,,,,,153531000.0,608971000.0,1920879000.0,-15728000.0,,-3695000.0,,736415000.0,,546876000.0,,,303813000.0,640815000.0,,,,,719718000.0,-20703000.0,,,,,516483000.0,,,,2630000.0,0.0,1965973000.0,204427000.0,,132250000.0,,-1000.0,,,,,,3766155000.0,,,,,100377000.0,,,0.67,,,,,,,,509567000.0,736415000.0,,736415000.0,24709000.0,,,,15817000.0,,,232831000.0,,21126000.0,-462662000.0,,409357000.0,,,,47604000.0,,1084799000.0,,,,,-17966000.0,,,-19795000.0,238986000.0,,,0.0,,232253000.0,,,,,50896000.0,,,,,,494973000.0,5576000.0,,,,,,,-552000.0,,-1256000.0,219932000.0,273757000.0,,,,,,,,,,,,,,,,,,,,
1514678400,2629768000.0,,3768431000.0,96518000.0,223421000.0,5002419000.0,758185000.0,3115619000.0,,1138663000.0,1934655000.0,-429176000.0,1.03,,5002419000.0,146466000.0,-399000.0,796729000.0,646300000.0,308123000.0,115259000.0,,7796064000.0,79675000.0,,7796064000.0,238532000.0,2851431000.0,5861409000.0,681470000.0,1866166000.0,-82735000.0,,915094000.0,830540000.0,,,52222000.0,251076000.0,,231845000.0,,239129000.0,0.0,239129000.0,34660000.0,3768431000.0,,-60629000.0,,376046000.0,230770000.0,4027633000.0,-6867000.0,0.0,238532000.0,230229000.0,183227000.0,646300000.0,207116000.0,238532000.0,763602000.0,1866166000.0,-63392000.0,,-7803000.0,668176000.0,646300000.0,1934655000.0,540504000.0,493296000.0,681470000.0,207116000.0,668176000.0,1138663000.0,0.0,833259000.0,,767039000.0,-20732000.0,,,2629768000.0,2252494000.0,736415000.0,,-270000000.0,894758000.0,2631000.0,-38000000.0,2252494000.0,197525000.0,251076000.0,146466000.0,0.0,1000.0,,,646300000.0,,-70959000.0,4027633000.0,,-767972000.0,-329171000.0,,79675000.0,,717259000.0,1.03,-20336000.0,1261268000.0,5861409000.0,,,,,308123000.0,646300000.0,533645000.0,646300000.0,24252000.0,,,,77297000.0,,763602000.0,229580000.0,-556634000.0,-111697000.0,-429176000.0,2.94,830540000.0,-75074000.0,,,34660000.0,-625817000.0,1143085000.0,-6087000.0,1261268000.0,533645000.0,,-29444000.0,681470000.0,,-286182000.0,252865000.0,,98029000.0,0.0,,232534000.0,,2631000.0,,3115619000.0,-41007000.0,4300170000.0,2.96,25091000.0,,-24581000.0,493296000.0,5402000.0,-91205000.0,,,,,-767972000.0,-8811000.0,1448739000.0,-137000.0,-90115000.0,221777000.0,540504000.0,,,,,,,,,,,,,,,,,,,
1522454400,2694041000.0,,,,165132000.0,5153722000.0,,3238599000.0,,1159923000.0,1960205000.0,,0.78,,,137679000.0,,,,,,,,,,8058361000.0,181340000.0,,6098156000.0,,,,,,,,,48834000.0,254534000.0,,,,240541000.0,,,,3853964000.0,,,,395847000.0,230928000.0,,,-4229000.0,181340000.0,,,,,181340000.0,796408000.0,1897633000.0,-253574000.0,,-658000.0,,556776000.0,,596312000.0,,,282395000.0,684617000.0,,,,,776800000.0,-32302000.0,,,,,646300000.0,,,,2634000.0,-242081000.0,2367207000.0,235824000.0,,137679000.0,,777000.0,135461000.0,,,,,4204397000.0,,,,,122500000.0,,,0.79,,,,,,,,308069000.0,556776000.0,,556776000.0,21686000.0,,,,-62189000.0,,,258168000.0,,6761000.0,-414758000.0,,851854000.0,,,,51685000.0,,1172647000.0,,,,,-12270000.0,,,-27055000.0,177402000.0,,,,,232965000.0,,,,,54484000.0,,,,,,492350000.0,5571000.0,,,,,,,-2915000.0,,-118000.0,-89524000.0,257510000.0,,,,,,,,,,,,,,,,,,,,
1530316800,2631839000.0,,,,186845000.0,5315232000.0,,3252002000.0,,1182517000.0,2018126000.0,,0.83,,,147601000.0,,,,,,,,,,8152452000.0,193860000.0,,6134326000.0,,,,,,,,,48943000.0,235911000.0,,,,244846000.0,,,,3814356000.0,,,,417687000.0,231252000.0,,,-879000.0,193860000.0,,,,,193860000.0,793615000.0,1838224000.0,-148154000.0,,-1081000.0,,557693000.0,,614390000.0,,,308061000.0,710956000.0,,,,,791248000.0,-32351000.0,,,,,556776000.0,,,,2637000.0,-132563000.0,2392198000.0,248221000.0,,147601000.0,,704000.0,136945000.0,,,,,4338096000.0,,,,,135087000.0,,,0.84,,,,,,,,307661000.0,557693000.0,,557693000.0,20784000.0,,,,-37337000.0,,,270086000.0,,-12495000.0,-454080000.0,,874856000.0,,,,35567000.0,,1208935000.0,,,,,-16295000.0,,,-28493000.0,203140000.0,,,,,233297000.0,,,,,54361000.0,,,,,,490126000.0,7384000.0,,,,,,,2785000.0,,-3889000.0,917000.0,269005000.0,,,,,,,,,,,,,,,,,,,,
1538265600,2626233000.0,,,,229890000.0,5474070000.0,,3263663000.0,,969901000.0,1998615000.0,,0.82,,,144702000.0,,,,,,,,,,8108043000.0,191213000.0,,6109428000.0,,,,,,,,,48130000.0,239642000.0,,,,256786000.0,,,,3596134000.0,,,,409968000.0,231502000.0,,,-641000.0,191213000.0,,,,,191213000.0,554044000.0,1832547000.0,-22525000.0,,-945000.0,,518721000.0,,620149000.0,,,329937000.0,714929000.0,,,,,782994000.0,-32374000.0,,,,,557693000.0,,,,2640000.0,-1604000.0,2101554000.0,244930000.0,,144702000.0,,-2715000.0,137094000.0,,,,,4511909000.0,,,,,144816000.0,,,0.83,,,,,,,,68722000.0,518721000.0,,518721000.0,19391000.0,,,,9649000.0,,,265266000.0,,160000.0,-456204000.0,,389130000.0,,,,45018000.0,,1192962000.0,,,,,-18923000.0,,,-261680000.0,248813000.0,,,,,233250000.0,,,,,53717000.0,,,,,,487425000.0,7145000.0,,,,,,,-7484000.0,,-27000.0,-38972000.0,312451000.0,,,,,,,,,,,,,,,,,,,,
1546214400,3161662000.0,,4420366000.0,6506000.0,261575000.0,5653811000.0,843442000.0,3612033000.0,,1258704000.0,1836144000.0,-551088000.0,0.91,,5653811000.0,154040000.0,-1233000.0,987745000.0,353975000.0,358876000.0,209812000.0,137229000.0,8662288000.0,124586000.0,,8662288000.0,211520000.0,3186310000.0,6826144000.0,777933000.0,2273837000.0,-128911000.0,,1075540000.0,899828000.0,,,53583000.0,359489000.0,,232712000.0,,256210000.0,,256210000.0,48597000.0,4420366000.0,,-12171000.0,,436060000.0,229611000.0,4241922000.0,-367678000.0,-28042000.0,211520000.0,230823000.0,199490000.0,353975000.0,164425000.0,211520000.0,887825000.0,2273837000.0,-785791000.0,,-2931000.0,732839000.0,353975000.0,1836144000.0,624744000.0,554130000.0,777933000.0,164425000.0,732839000.0,1258704000.0,,925518000.0,,835268000.0,-31884000.0,,,3161662000.0,2659981000.0,518721000.0,,-305000000.0,1069925000.0,2640000.0,-753057000.0,2659981000.0,258770000.0,359489000.0,154040000.0,,1000.0,137229000.0,,353975000.0,,-292325000.0,4241922000.0,-65000000.0,-825233000.0,13040000.0,,124586000.0,,646300000.0,0.92,-5615000.0,1379363000.0,6826144000.0,,,,,358876000.0,353975000.0,584022000.0,353975000.0,20319000.0,,,,96383000.0,,887825000.0,282020000.0,-1129305000.0,-68108000.0,-551088000.0,3.34,899828000.0,-82076000.0,,,48597000.0,-1210044000.0,1271328000.0,-59472000.0,1379363000.0,584022000.0,,-34588000.0,777933000.0,,330268000.0,296163000.0,,82180000.0,,,231333000.0,,2640000.0,,3612033000.0,47250000.0,4845872000.0,3.37,27315000.0,,,554130000.0,7215000.0,-73682000.0,,-33791000.0,,,-825233000.0,-4557000.0,1659562000.0,-363644000.0,-164746000.0,279089000.0,624744000.0,,,,,,,,,,,,,,,,,,,
1553990400,3427634000.0,,,,174840000.0,5826313000.0,,3610277000.0,,1007228000.0,1924644000.0,,0.89,,,153125000.0,,,,,,,,,,8891483000.0,204268000.0,,6966839000.0,,,,,,,,,57500000.0,513575000.0,,,,262162000.0,182182000.0,,,4434862000.0,,,,436384000.0,226861000.0,,,-2605000.0,204268000.0,,,,,204268000.0,1059437000.0,2368197000.0,-17750000.0,,-3668000.0,,368065000.0,,640580000.0,,,321121000.0,763156000.0,,,,,851307000.0,-31766000.0,,,,,353975000.0,,,,2647000.0,0.0,2631701000.0,256938000.0,,153125000.0,,3667000.0,136361000.0,,,,,4456621000.0,,,,,152843000.0,,,0.9,,,,,,,,104157000.0,368065000.0,,368065000.0,22653000.0,,,,-84167000.0,,,283259000.0,,12739000.0,-540075000.0,,903071000.0,,,,39941000.0,,1287691000.0,,724861000.0,,,-21417000.0,,,-165865000.0,196257000.0,,,,,228686000.0,,,,,52670000.0,,,,,,724861000.0,7121000.0,,,,,,,-469000.0,,-137000.0,14090000.0,279591000.0,,,,,,,,,,,,,,,,,,,,
1561852800,3424263000.0,,,,224460000.0,6009968000.0,,3613182000.0,,978558000.0,2127153000.0,,0.94,,,155849000.0,,,,,,,,,,9069602000.0,215503000.0,,6942449000.0,,,,,,,,,57173000.0,364011000.0,,,,269598000.0,,,,4402821000.0,,,,451259000.0,227577000.0,,,-4008000.0,215503000.0,,,,,215503000.0,1055573000.0,2368690000.0,-21861000.0,,-3336000.0,,567912000.0,,634138000.0,,,274344000.0,757522000.0,,,,,838153000.0,-31849000.0,,,,,368065000.0,,,,2654000.0,0.0,2608109000.0,270599000.0,,155849000.0,,0.0,140635000.0,,,,,4666781000.0,,,,,167581000.0,,,0.95,,,,,,,,98356000.0,567912000.0,,567912000.0,21475000.0,,,,-26523000.0,,,295410000.0,,-5392000.0,-535826000.0,,880202000.0,,,,33029000.0,,1289412000.0,,721158000.0,,,-21861000.0,,,-25657000.0,246321000.0,,,,,229328000.0,,,,,55096000.0,,,,,,721158000.0,8325000.0,,,,,,,-2765000.0,,-6185000.0,199847000.0,292074000.0,,,,,,,,,,,,,,,,,,,,
1569801600,3243225000.0,13779000.0,,,311389000.0,6198836000.0,,3668445000.0,972264000.0,1110519000.0,2272184000.0,,0.96,1060538000.0,,152315000.0,,,,,,,,,1161745000.0,9219709000.0,220749000.0,,6947525000.0,,,,5125064000.0,,,-959143000.0,750297000.0,55262000.0,325200000.0,208498000.0,,,257333000.0,,,,4353744000.0,,,-370257000.0,453371000.0,228041000.0,,,-636000.0,220749000.0,,,,,220749000.0,1013973000.0,2229252000.0,-133741000.0,1068377000.0,-5517000.0,,735376000.0,,623675000.0,,,302134000.0,761961000.0,,,,,823262000.0,-31883000.0,,2060000.0,,,567912000.0,-65000000.0,,,2657000.0,-122149000.0,2567485000.0,274231000.0,,152315000.0,,-1608000.0,144181000.0,1777074000.0,,852040000.0,,4865965000.0,,,,85755000.0,151172000.0,-15452000.0,,0.97,,,,,216655000.0,-96113000.0,223518000.0,199533000.0,735376000.0,,735376000.0,21308000.0,122342000.0,-875206000.0,1934000.0,28086000.0,852040000.0,,301056000.0,,6050000.0,-558473000.0,,910986000.0,,36219000.0,-35291000.0,41904000.0,,1276633000.0,,711595000.0,,615329000.0,-18247000.0,,-54711000.0,-16404000.0,329636000.0,518721000.0,,,-127382000.0,229560000.0,,,852040000.0,,53482000.0,,,,3347990000.0,,711595000.0,13558000.0,,615329000.0,,,,,9725000.0,,-291000.0,167464000.0,295539000.0,,,,,,,,,,,,,,,,,,,,
