date,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,annualEndCashPosition,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingPretaxIncome,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualOtherNonCashItems,annualLongTermDebt,annualBasicAverageShares,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,annualChangeInInventory,quarterlyBasicEPS,quarterlyCurrentDebt,annualGrossPPE,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyDilutedAverageShares,quarterlyTaxProvision,annualInventory,annualGoodwill,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualBasicEPS,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,annualStockBasedCompensation,annualInterestExpense,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingCommonStockIssuance,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingInterestExpense,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
2015-03-31,,,11742700000.0,,16706800000.0,357500000.0,,,,,,,,206400000.0,,1523500000.0,,1075000000.0,,12364500000.0,0.476595,,8342900000.0,,,,,-1090200000.0,,1474400000.0,,-473400000.0,,,,,529500000.0,,,,35653900000.0,,23911200000.0,,3452000000.0,,2489400000.0,20707400000.0,1109741140.0,529500000.0,529500000.0,,,,,,,,,0.0,,160800000.0,-251800000.0,3064800000.0,2980200000.0,,,3142500000.0,5402900000.0,,3946900000.0,,,,,,7415300000.0,,4576500000.0,1192700000.0,2025700000.0,2562800000.0,-527900000.0,4947700000.0,,-5276700000.0,,,0.0,,,,,,,4139800000.0,14919800000.0,3064800000.0,,3871600000.0,-1500000.0,617900000.0,,0.476595,805400000.0,,-8262600000.0,-388600000.0,40900000.0,,,,45400000.0,,,-4657500000.0,,,16213300000.0,,1103400000.0,,,-84800000.0,,-310600000.0,,-701200000.0,,,,1039300000.0,889200000.0,2516800000.0,4644700000.0,,,1179600000.0,-107100000.0,-913700000.0,1109741140.0,88400000.0,,,7950700000.0,,,,,889200000.0,,48900000.0,-806800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,12346000000.0,,16114900000.0,368500000.0,,,,,,,,68600000.0,,1635400000.0,,915400000.0,,13099200000.0,0.541388,,8232000000.0,,,,,-1331100000.0,,1454100000.0,,588700000.0,,,,,600800000.0,,,,36036600000.0,,23690600000.0,,3760300000.0,,2701300000.0,21331200000.0,1108540541.0,600800000.0,600800000.0,,,,,,,,,0.0,,182400000.0,-259500000.0,3315500000.0,3288400000.0,,,3348800000.0,-59000000.0,,4024700000.0,,,,,,7988600000.0,,4099100000.0,1218400000.0,2328100000.0,2804900000.0,-539800000.0,4842900000.0,,0.0,,,0.0,,,,,,,4230900000.0,14670300000.0,3315500000.0,,3064800000.0,-1947700000.0,679700000.0,,0.541388,10800000.0,,-8381600000.0,-359900000.0,36800000.0,,,,-12700000.0,,,-4403200000.0,,,16404200000.0,,1932400000.0,,,948600000.0,,-124900000.0,,-943200000.0,,,,1169500000.0,955400000.0,2625500000.0,4978700000.0,,,1153000000.0,-559400000.0,227400000.0,1108540541.0,78900000.0,,,8022600000.0,,,,,955400000.0,,55800000.0,250700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,12567000000.0,,16856700000.0,358300000.0,,,,,,,,-129700000.0,,1575700000.0,,1080400000.0,,12760500000.0,0.721399,,8303300000.0,,,,,-1016300000.0,,1422100000.0,,781200000.0,,,,,799700000.0,,,,36304700000.0,,23737700000.0,,3722800000.0,,2889600000.0,21063800000.0,1108076549.0,799700000.0,799700000.0,,,,,,,,,0.0,,-570100000.0,62200000.0,3238800000.0,3417700000.0,,,3401900000.0,-41000000.0,,4054900000.0,,,,,,8069600000.0,,4102000000.0,1236900000.0,2541800000.0,2719100000.0,-526300000.0,4615900000.0,,-11100000.0,,,0.0,,,,,,,4319200000.0,15221400000.0,3238800000.0,,3315500000.0,-1400000.0,1047800000.0,,0.721399,9300000.0,,-8536200000.0,-323500000.0,39300000.0,,,,-5000000.0,,,-4667000000.0,,,16611500000.0,,821800000.0,,,1104700000.0,,-61100000.0,,-595200000.0,,,,1143400000.0,1003700000.0,2099700000.0,4959700000.0,700000000.0,,1179300000.0,-4500000.0,26200000.0,1108076549.0,248100000.0,,,8075300000.0,,,,,1003700000.0,,54700000.0,-76700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,785400000.0,1146600000.0,12573600000.0,,16011800000.0,343400000.0,20978600000.0,-4580700000.0,4796400000.0,12749000000.0,461600000.0,1338200000.0,0.0,426100000.0,,1798400000.0,-918000000.0,785400000.0,3592100000.0,12749000000.0,0.432837,3666400000.0,8229600000.0,,,,,-631100000.0,5272000000.0,1747400000.0,3666400000.0,250100000.0,2408400000.0,5037200000.0,2408400000.0,2790000000.0,478400000.0,-2127300000.0,,3646600000.0,35568900000.0,1105267000.0,22995300000.0,6100000.0,3986400000.0,5230200000.0,2220500000.0,20978600000.0,1105267000.0,478400000.0,478400000.0,2220500000.0,6533000000.0,571400000.0,7972400000.0,1105267000.0,12573600000.0,1427700000.0,-749500000.0,0.0,14571300000.0,253700000.0,-278800000.0,3666400000.0,3445800000.0,35568900000.0,381600000.0,3513000000.0,-30900000.0,2408400000.0,4039900000.0,,8229600000.0,16011800000.0,2560100000.0,,7972400000.0,3513000000.0,3646600000.0,1389200000.0,2560100000.0,3242600000.0,-533300000.0,5034800000.0,4451800000.0,4700000.0,5034800000.0,-727900000.0,0.0,,22995300000.0,8053500000.0,-1955700000.0,2772800000.0,14921500000.0,4451800000.0,14571300000.0,3666400000.0,3592100000.0,3238800000.0,-5100000.0,444600000.0,-736300000.0,0.432837,6100000.0,16660900000.0,-8607400000.0,-554200000.0,44200000.0,-5283100000.0,1747400000.0,3871600000.0,111500000.0,,-8607400000.0,-4580700000.0,11329400000.0,,16660900000.0,358900000.0,1372600000.0,,26800000.0,804300000.0,-748400000.0,-252900000.0,2.179021,-679600000.0,-1626200000.0,,,1444200000.0,743800000.0,2460300000.0,5375600000.0,358900000.0,,1338200000.0,-77400000.0,-257900000.0,1105267000.0,-33800000.0,3445800000.0,4039900000.0,8053500000.0,-2919200000.0,139200000.0,2.179021,2460300000.0,743800000.0,-205200000.0,58400000.0,427600000.0,0.0,-4068700000.0,19958700000.0,,217800000.0,161200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,11714600000.0,,16155000000.0,385500000.0,,,,,,,,184400000.0,,1473900000.0,,687400000.0,,12321500000.0,0.398464,,7340900000.0,,,,,-815100000.0,,1829300000.0,,-481200000.0,,,,,440100000.0,,,,34691800000.0,,22977200000.0,,3542100000.0,,2244900000.0,19662400000.0,1103837002.0,440100000.0,440100000.0,,,,,,,,,0.0,,-145400000.0,-261200000.0,2307600000.0,3740200000.0,,,3622600000.0,-36500000.0,,4045100000.0,,,,,,7477600000.0,,3764300000.0,1323000000.0,2601100000.0,2694900000.0,-538300000.0,4889800000.0,,0.0,,,0.0,,,,,,,2995000000.0,15009900000.0,2307600000.0,,3666400000.0,,566800000.0,,0.398464,648300000.0,,-8750000000.0,-154300000.0,43400000.0,,,,23100000.0,,,-4264700000.0,,,16783100000.0,,860500000.0,,,-326900000.0,,-300100000.0,,-816400000.0,,,,1221000000.0,847200000.0,2276600000.0,4865100000.0,114600000.0,,1151600000.0,30600000.0,-1429500000.0,1103837002.0,126700000.0,,,8033100000.0,,,,,847200000.0,,62000000.0,-1358800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,12977300000.0,,15824100000.0,373700000.0,,,,,,,,51200000.0,,1622600000.0,,696800000.0,,13418100000.0,0.677365,,8401000000.0,,,,,-1719400000.0,,1907100000.0,,1156400000.0,,,,,747700000.0,,,,36475300000.0,,23498000000.0,,3939800000.0,,2149900000.0,21819100000.0,1103843444.0,747700000.0,747700000.0,,,,,,,,,0.0,,-1020900000.0,-17100000.0,3238000000.0,3759900000.0,,,3947900000.0,4700000.0,,4026500000.0,,,,,,8685500000.0,,4449200000.0,1465000000.0,3098800000.0,2958500000.0,-541200000.0,4806300000.0,,-45000000.0,,,0.0,,,,,,,3934800000.0,14637300000.0,3238000000.0,,2307600000.0,,944500000.0,,0.677365,645800000.0,,-8861500000.0,-245400000.0,43200000.0,,,,-85600000.0,,,-4371200000.0,,,16927600000.0,,984200000.0,,,1401800000.0,,0.0,,579400000.0,,,,1335900000.0,981300000.0,2200600000.0,5404800000.0,88000000.0,,1207800000.0,138000000.0,29600000.0,1103843444.0,196800000.0,,,8066100000.0,,,,,981300000.0,,65000000.0,930400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,13385900000.0,,16601600000.0,392800000.0,,,,,,,,60600000.0,,1565400000.0,,737800000.0,,13701700000.0,0.70481,,8272800000.0,,,,,-1531900000.0,,2111000000.0,,1431700000.0,,,,,778000000.0,,,,37590300000.0,,24204400000.0,,3790800000.0,,2279300000.0,21974500000.0,1103948230.0,778000000.0,778000000.0,,,,,,,,,0.0,,-794700000.0,-200000.0,3489000000.0,3881200000.0,,,3848500000.0,-43300000.0,,4007700000.0,,,,,,8707300000.0,,5027000000.0,1400900000.0,3547500000.0,2801800000.0,-537900000.0,4638500000.0,,0.0,,,0.0,,,,,,,4226800000.0,15589200000.0,3489000000.0,,3238000000.0,-100000.0,970700000.0,,0.70481,641500000.0,,-8985900000.0,-227500000.0,47200000.0,,,,-59300000.0,,,-4257700000.0,,,17237800000.0,,1008000000.0,,,1659200000.0,,0.0,,-597600000.0,,,,1236400000.0,989000000.0,2001100000.0,5191700000.0,183000000.0,,1161200000.0,182200000.0,184100000.0,1103948230.0,192700000.0,,,8251900000.0,,,,,989000000.0,,61500000.0,251000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,1456500000.0,3759000000.0,15101400000.0,,16046300000.0,344600000.0,24725400000.0,-5274000000.0,5243900000.0,13738800000.0,819000000.0,1349300000.0,0.0,113300000.0,,1790100000.0,-484100000.0,1456500000.0,3871300000.0,13738800000.0,0.701079,4582100000.0,10986600000.0,,,,,-1607000000.0,-130100000.0,2228200000.0,4582100000.0,1652100000.0,2737600000.0,5654900000.0,2737600000.0,3374000000.0,771800000.0,-2158500000.0,,5207500000.0,38805900000.0,1100875000.0,23704500000.0,1937400000.0,4294500000.0,3728000000.0,1913800000.0,24725400000.0,1100875000.0,771800000.0,771800000.0,1913800000.0,6452000000.0,409500000.0,8367800000.0,1100875000.0,15101400000.0,1496600000.0,-600100000.0,0.0,14007700000.0,-1178100000.0,-142300000.0,4582100000.0,3561900000.0,38805900000.0,636400000.0,4029400000.0,-55000000.0,2737600000.0,3972700000.0,,10986600000.0,16046300000.0,3914900000.0,,8367800000.0,4029400000.0,5207500000.0,1466000000.0,3914900000.0,3240700000.0,-541100000.0,4357900000.0,6038600000.0,0.0,4357900000.0,-420800000.0,0.0,,23704500000.0,8252600000.0,-200000.0,4851000000.0,15567200000.0,6038600000.0,14007700000.0,4582100000.0,3871300000.0,3489000000.0,0.0,892000000.0,-328200000.0,0.701079,1937400000.0,16777600000.0,-8525000000.0,-464800000.0,51400000.0,-45000000.0,2228200000.0,3666400000.0,-179000000.0,,-8525000000.0,-5274000000.0,11695900000.0,,16777600000.0,119100000.0,875300000.0,,-3139100000.0,2116900000.0,439500000.0,-300000000.0,2.486749,274800000.0,-1092000000.0,,,1450600000.0,1053800000.0,2220900000.0,5760500000.0,119100000.0,,1349300000.0,88700000.0,731700000.0,1100875000.0,120200000.0,3561900000.0,3972700000.0,8252600000.0,-559800000.0,-300800000.0,2.486749,2220900000.0,1053800000.0,915700000.0,66800000.0,1093100000.0,0.0,-5673400000.0,21222100000.0,,255300000.0,185200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,,12976200000.0,,15876700000.0,386900000.0,,,,,,,,860700000.0,,1544700000.0,,888700000.0,,13072600000.0,-0.100421,,10448000000.0,,,,,-1235300000.0,,2282200000.0,,-660900000.0,,,,,-110800000.0,,,,37624300000.0,,24648100000.0,,3900600000.0,,2020200000.0,23520600000.0,1103388743.0,-110800000.0,-110800000.0,,,,,,,,,0.0,,-1429600000.0,-1042400000.0,2616900000.0,4035100000.0,,,4017200000.0,-7800000.0,,4188000000.0,,,,,,7637500000.0,,5297700000.0,1327700000.0,3697500000.0,2783000000.0,-547400000.0,4716700000.0,,-882100000.0,,,0.0,,,,,,,3505600000.0,14031000000.0,2616900000.0,,4582100000.0,-630200000.0,61200000.0,,-0.100421,2609300000.0,,-8711100000.0,-1000800000.0,46600000.0,,,,-195600000.0,,,-5064300000.0,,,17136600000.0,,1696400000.0,,,339900000.0,,0.0,,-875700000.0,,,,1238300000.0,1117600000.0,2232600000.0,5228300000.0,122000000.0,,1220100000.0,128800000.0,-995000000.0,1103388743.0,172000000.0,,,8425500000.0,,,,,1117600000.0,,69300000.0,-1965200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,15746500000.0,,15590100000.0,395600000.0,,,,,,,,134800000.0,,1707400000.0,,2364200000.0,,15482300000.0,0.913549,,11294500000.0,,,,,-3007000000.0,,2443800000.0,,1429500000.0,,,,,1008000000.0,,,,40946500000.0,,25200000000.0,,4272700000.0,,2060500000.0,26776800000.0,1100988944.0,1008000000.0,1008000000.0,,,,,,,,,0.0,,-2248900000.0,-37200000.0,3069900000.0,4346000000.0,,,4349900000.0,-109100000.0,,4290800000.0,,,,,,9867900000.0,,5723300000.0,1551600000.0,4029100000.0,2958300000.0,-548700000.0,4542600000.0,,0.0,,,0.0,,,,,,,5434100000.0,14100800000.0,3069900000.0,,2616900000.0,-300000.0,1260500000.0,,0.913549,2444200000.0,,-8950200000.0,-221600000.0,53600000.0,,,,-51400000.0,,,-4774900000.0,,,17533000000.0,,1088800000.0,,,1651100000.0,,-199900000.0,,1059900000.0,,,,1250900000.0,1314400000.0,2112100000.0,5824300000.0,236000000.0,,1257200000.0,166300000.0,-123500000.0,1100988944.0,252500000.0,,,8582800000.0,,,,,1314400000.0,,69900000.0,453000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,17428400000.0,,16145500000.0,372900000.0,,,,,,,,432800000.0,,1555500000.0,,3218800000.0,,15383300000.0,0.504637,,12666500000.0,,,,,-2471100000.0,,2288600000.0,,1433400000.0,,,,,555600000.0,,,,43010400000.0,,25582000000.0,,4091900000.0,,2197600000.0,28049800000.0,1101094711.0,555600000.0,555600000.0,,,,,,,,,0.0,,-1758000000.0,-608600000.0,3724300000.0,4406900000.0,,,4401300000.0,-61100000.0,,4365600000.0,,,,,,9926600000.0,,6148700000.0,1566100000.0,4332700000.0,2874900000.0,-547700000.0,4271600000.0,,0.0,,,0.0,,,,,,,6943100000.0,14890300000.0,3724300000.0,,3069900000.0,-100000.0,591600000.0,,0.504637,3538100000.0,,-9132200000.0,-447700000.0,61900000.0,,,,-52600000.0,,,-4609400000.0,,,17730700000.0,,1221900000.0,,,1881100000.0,,0.0,,500700000.0,,,,1319400000.0,1217000000.0,2360100000.0,5658000000.0,414400000.0,,1200100000.0,-143400000.0,593300000.0,1101094711.0,36000000.0,,,8598500000.0,,,,,1217000000.0,,69900000.0,654400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,1497900000.0,3452000000.0,19202100000.0,,13894100000.0,411900000.0,33313100000.0,-5718600000.0,5281800000.0,18777200000.0,916300000.0,1410700000.0,0.0,125800000.0,,1780500000.0,3204900000.0,1497900000.0,4931200000.0,18777200000.0,-1.58,6536200000.0,14535900000.0,,,,,-1287900000.0,-215800000.0,1546300000.0,6536200000.0,1250000000.0,-204100000.0,6070200000.0,-204100000.0,2197400000.0,-1656900000.0,-2192100000.0,,5678800000.0,44981000000.0,1052023000.0,25778900000.0,3706600000.0,4535900000.0,7438500000.0,2874300000.0,33313100000.0,1051091000.0,-1656900000.0,-1656900000.0,2874300000.0,6588100000.0,1554100000.0,9940500000.0,1052023000.0,19202100000.0,1567300000.0,-299800000.0,0.0,11592200000.0,1652900000.0,-987900000.0,6536200000.0,4458300000.0,44981000000.0,2401500000.0,4546300000.0,-37800000.0,-204100000.0,4370100000.0,,14535900000.0,13894100000.0,4465100000.0,,9940500000.0,4546300000.0,5678800000.0,1624800000.0,4465100000.0,3253700000.0,-548300000.0,4029200000.0,8034100000.0,0.0,4029200000.0,-2676100000.0,0.0,,25778900000.0,8826500000.0,-630600000.0,5615600000.0,16801100000.0,8034100000.0,11592200000.0,6536200000.0,4931200000.0,3724300000.0,0.0,284100000.0,-253900000.0,-1.58,3706600000.0,18091100000.0,-9264600000.0,-493500000.0,62900000.0,-882100000.0,1546300000.0,4582100000.0,-64800000.0,,-9264600000.0,-5718600000.0,11869900000.0,,18091100000.0,532900000.0,3431400000.0,,-3783600000.0,1743500000.0,-787900000.0,-99900000.0,-0.19,-542300000.0,-2163600000.0,,,1473200000.0,1282200000.0,2832100000.0,6160700000.0,532900000.0,,1410700000.0,-939600000.0,3730100000.0,1051091000.0,1941000000.0,4458300000.0,4370100000.0,8826500000.0,142600000.0,-364400000.0,-0.19,2832100000.0,1282200000.0,1954100000.0,72200000.0,2811900000.0,0.0,-8001300000.0,22871300000.0,,281300000.0,225000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,,16261500000.0,,16608200000.0,422800000.0,,,,,,,,21000000.0,,1443600000.0,,1705200000.0,,18220800000.0,1.16,,11547000000.0,,,,,-673800000.0,,1574100000.0,,200000000.0,,,,,1217400000.0,,,,44355600000.0,,28094100000.0,,4128700000.0,,1746800000.0,29767800000.0,1048000000.0,1217400000.0,1217400000.0,,,,,,,,,,,-170300000.0,-51500000.0,3084300000.0,4631300000.0,,,4495100000.0,-21200000.0,,4412400000.0,,,,,,9393500000.0,,5375100000.0,1571300000.0,4348000000.0,2620500000.0,-587300000.0,3920000000.0,,,,,0.0,,,,,,,4789500000.0,14527000000.0,3084300000.0,,6536200000.0,-800300000.0,1441000000.0,,1.16,2304200000.0,,-9539600000.0,-236500000.0,61200000.0,,,,-176400000.0,,,-5437500000.0,,,18497800000.0,,761200000.0,,,436500000.0,,-1100000000.0,,-3866500000.0,,,,1176900000.0,1508200000.0,2346300000.0,5700000000.0,693000000.0,,1267400000.0,-22700000.0,-1270000000.0,1049800000.0,223600000.0,,,8958200000.0,,,,,1925000000.0,,68000000.0,-3451900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,18332700000.0,,14247300000.0,425200000.0,,,,,,,,1786600000.0,,1653700000.0,,92200000.0,,17683200000.0,-0.25,,13055200000.0,,,,,-114900000.0,,1585600000.0,,-340700000.0,,,,,-259900000.0,,,,42359200000.0,,24026500000.0,,4652500000.0,,1776500000.0,30738400000.0,1030210000.0,-259900000.0,-259900000.0,,,,,,,,,,,3133400000.0,-1638800000.0,6817300000.0,4155500000.0,,,4823000000.0,-24100000.0,,4333100000.0,,,,,,9170500000.0,,2059600000.0,1702700000.0,4745100000.0,2986800000.0,-579300000.0,3772100000.0,,,,,0.0,,,,,,,6909500000.0,11555200000.0,6817300000.0,,3084300000.0,-201200000.0,4800000.0,,-0.25,3049100000.0,,-9566100000.0,-1858200000.0,63300000.0,,,,-54000000.0,,,-6108700000.0,,,18336900000.0,,5130600000.0,,,1517500000.0,,-950700000.0,,-831400000.0,,,,1333100000.0,1665700000.0,2190500000.0,6355200000.0,464900000.0,,1316900000.0,157500000.0,-662100000.0,1030210000.0,264700000.0,,,8770800000.0,,,,,1665700000.0,,70200000.0,3733000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,20685900000.0,,14408700000.0,415500000.0,,,,,,,,167600000.0,,1553700000.0,,76100000.0,,19647500000.0,1.12,,10826700000.0,,,,,-43200000.0,,1547800000.0,,1822000000.0,,,,,1149500000.0,,,,44625100000.0,,23939200000.0,,4499600000.0,,2009200000.0,30474200000.0,1020400000.0,1149500000.0,1149500000.0,,,,,,,,,,,-398100000.0,-154300000.0,8960000000.0,4118000000.0,,,4859400000.0,-143500000.0,,4358400000.0,,,,,,11674700000.0,,2005800000.0,1562300000.0,5129400000.0,2897000000.0,-572600000.0,3619400000.0,,,,,0.0,,,,,,,9036100000.0,13076600000.0,8960000000.0,,6817300000.0,0.0,1411000000.0,,1.13,1002200000.0,,-9671700000.0,-299800000.0,69400000.0,,,,-83700000.0,,,-5439500000.0,,,18485800000.0,,88400000.0,,,2121800000.0,,-1000000000.0,,432700000.0,,,,1343300000.0,1602600000.0,2146200000.0,6061900000.0,409200000.0,,1281200000.0,26800000.0,293900000.0,1026300000.0,261500000.0,,,8814100000.0,,,,,1895900000.0,,68500000.0,2142700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
