,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyDilutedEPS,annualPurchaseOfBusiness,annualPurchaseOfInvestment,annualAccountsReceivable,annualDepreciationAndAmortization,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualInventory,trailingPretaxIncome,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,quarterlyOtherIncomeExpense,trailingCashDividendsPaid,annualChangeInInventory,quarterlyInventory,quarterlyNetPPE,annualStockBasedCompensation,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,annualOperatingCashFlow,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,annualChangeInWorkingCapital,annualOtherIntangibleAssets,annualNetPPE,annualDilutedAverageShares,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingIncome,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualTotalRevenue,annualCapitalStock,trailingOtherIncomeExpense,annualBasicEPS,trailingGrossProfit,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,annualPretaxIncome,annualEndCashPosition,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,quarterlyCurrentDebt,quarterlyDeferredIncomeTax,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,annualNetOtherFinancingCharges,annualInterestExpense,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyEndCashPosition,trailingBeginningCashPosition,trailingCostOfRevenue,quarterlyOtherNonCashItems,annualCurrentAssets,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualEbitda,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyStockBasedCompensation,quarterlyRetainedEarnings,annualCommonStockIssuance,annualBasicAverageShares,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetIncomeCommonStockholders,annualCostOfRevenue,trailingOperatingCashFlow,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualBeginningCashPosition,annualLongTermDebt,annualCurrentDebt,quarterlyRepaymentOfDebt,annualCashDividendsPaid,annualOtherNonCashItems,annualOtherCurrentAssets,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,annualInvestmentsAndAdvances,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingChangeInInventory,trailingDilutedEPS,trailingInterestExpense,quarterlySellingGeneralAndAdministration,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1459382400,,,,,10000000.0,,,0.46,,,,,5850000000.0,82000000.0,82000000.0,,79000000.0,247000000.0,97000000.0,-301000000.0,,,,,54000000.0,3000000.0,,,41000000.0,14098000000.0,,10000000.0,,,348000000.0,220000000.0,83000000.0,464000000.0,,,,,,,21000000.0,116000000.0,2000000.0,,45000000.0,,,,,,,,,,,,-54000000.0,,,,,,82000000.0,17417000000.0,,,49000000.0,179000000.0,,,,16779000000.0,,,66000000.0,66000000.0,,,,,,,,,,893000000.0,52000000.0,395000000.0,,12335000000.0,,,,-87000000.0,116000000.0,1000000.0,,,,,,,743000000.0,18745000000.0,213000000.0,,,,-323000000.0,,,,,0.46,,66000000.0,,,-24000000.0,,178000000.0,329000000.0,-62000000.0,,,,,,,,,-991000000.0,,,638000000.0,,1614000000.0,182000000.0,-61000000.0,,-22000000.0,136000000.0,10721000000.0,,,,,,-4647000000.0,2381000000.0,1313000000.0,5082000000.0,,,,42000000.0,,-18000000.0,,,,-11000000.0,,,,,,,,1210000000.0,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,,,8000000.0,,,0.77,,,,,5850000000.0,137000000.0,137000000.0,,79000000.0,271000000.0,57000000.0,-340000000.0,,,,,88000000.0,9000000.0,,,42000000.0,14317000000.0,,8000000.0,,,351000000.0,240000000.0,111000000.0,438000000.0,,,,,,,-14000000.0,115000000.0,2000000.0,,66000000.0,,,,,,,,,,,,-69000000.0,,,,,,137000000.0,17706000000.0,,,-62000000.0,178000000.0,,,,17015000000.0,,,52000000.0,52000000.0,,,,,,,,,,1004000000.0,82000000.0,476000000.0,,12553000000.0,,,,-96000000.0,148000000.0,-72000000.0,,,,,,,827000000.0,19058000000.0,297000000.0,,,,-342000000.0,,,,,0.77,,52000000.0,,,-8000000.0,,178000000.0,412000000.0,-3000000.0,,,,,,,,,-921000000.0,,,691000000.0,,1740000000.0,179000000.0,-66000000.0,,-2000000.0,225000000.0,10813000000.0,,,,,,-4741000000.0,2453000000.0,1313000000.0,5153000000.0,,,,48000000.0,,-28000000.0,,,,-2000000.0,,,,,,,,1276000000.0,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,,,5000000.0,,,0.83,,,,,5842000000.0,148000000.0,148000000.0,,75000000.0,407000000.0,-64000000.0,-349000000.0,,,,,95000000.0,10000000.0,,,40000000.0,14559000000.0,,4000000.0,,,432000000.0,302000000.0,118000000.0,626000000.0,,,,,,,-6000000.0,119000000.0,2000000.0,,52000000.0,,,,,,,,,,,,58000000.0,,,,,,148000000.0,17971000000.0,,,-70000000.0,178000000.0,,,,17170000000.0,,,46000000.0,46000000.0,,,,,,,,,,1004000000.0,89000000.0,498000000.0,,12733000000.0,,,,-99000000.0,135000000.0,51000000.0,,,,,,,930000000.0,19376000000.0,314000000.0,,,,-349000000.0,,,,,0.83,,46000000.0,,,-16000000.0,,178000000.0,433000000.0,0.0,,,,,,,,,-839000000.0,,,801000000.0,,1928000000.0,184000000.0,-67000000.0,,-5000000.0,243000000.0,10805000000.0,,,,,,-4817000000.0,2547000000.0,1313000000.0,5238000000.0,,,,105000000.0,,46000000.0,,,,-7000000.0,,,,,,,,1288000000.0,,,,,,,,,,,,,,,,,,,,,,,
1483142400,,2619000000.0,,5218000000.0,-12000000.0,,,0.57,-204000000.0,,269000000.0,470000000.0,5759000000.0,101000000.0,101000000.0,-1587000000.0,72000000.0,351000000.0,251000000.0,-405000000.0,39000000.0,,,1345000000.0,65000000.0,3000000.0,,,39000000.0,14992000000.0,,4000000.0,,1276000000.0,373000000.0,269000000.0,969000000.0,672000000.0,21000000.0,,14992000000.0,179000000.0,1798000000.0,2392000000.0,29000000.0,120000000.0,2000000.0,,46000000.0,75000000.0,1070000000.0,,2.62,5113000000.0,,3302000000.0,2000000.0,,2.63,,-54000000.0,-86000000.0,-144000000.0,969000000.0,12000000.0,30000000.0,101000000.0,18482000000.0,341000000.0,,52000000.0,178000000.0,770000000.0,75000000.0,,17698000000.0,,,75000000.0,75000000.0,,,25000000.0,,,,154000000.0,,19954000000.0,1423000000.0,59000000.0,429000000.0,-65000000.0,13264000000.0,728000000.0,,,-86000000.0,154000000.0,41000000.0,,,,75000000.0,,468000000.0,802000000.0,19954000000.0,246000000.0,672000000.0,,-1395000000.0,-573000000.0,,11000000.0,,-31000000.0,0.57,,75000000.0,,,12000000.0,784000000.0,178000000.0,366000000.0,0.0,1540000000.0,468000000.0,72000000.0,282000000.0,-4962000000.0,10872000000.0,,,-873000000.0,26000000.0,178000000.0,784000000.0,13264000000.0,2392000000.0,183000000.0,-67000000.0,-119000000.0,-175000000.0,166000000.0,10872000000.0,,1504000000.0,,,,-4962000000.0,2619000000.0,1345000000.0,5218000000.0,-873000000.0,18482000000.0,468000000.0,709000000.0,302000000.0,7000000.0,45000000.0,5759000000.0,1423000000.0,-124000000.0,-261000000.0,-36000000.0,709000000.0,17698000000.0,,,,5113000000.0,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,,,,-2000000.0,,,0.52,,,,,5744000000.0,93000000.0,93000000.0,,72000000.0,277000000.0,14000000.0,-283000000.0,,,,,52000000.0,3000000.0,,,41000000.0,15128000000.0,,10000000.0,,,337000000.0,250000000.0,135000000.0,554000000.0,,,,,,,3000000.0,124000000.0,2000000.0,,75000000.0,,,,,,,,,,,,-6000000.0,,,,,,93000000.0,18610000000.0,,,51000000.0,179000000.0,,,,17843000000.0,,,78000000.0,78000000.0,,,,,,,,,,1554000000.0,64000000.0,419000000.0,,13323000000.0,,,,-82000000.0,108000000.0,-5000000.0,,,,,,,756000000.0,20189000000.0,227000000.0,,,,-288000000.0,,,,,0.52,,78000000.0,,,-18000000.0,,178000000.0,351000000.0,-54000000.0,,,,,,,,,-759000000.0,,,767000000.0,,2418000000.0,192000000.0,-67000000.0,,-2000000.0,145000000.0,10905000000.0,,,,,,-5061000000.0,2652000000.0,1345000000.0,5287000000.0,,,,148000000.0,,-3000000.0,,,,-4000000.0,,,,,,,,1293000000.0,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,,,4000000.0,,,0.73,,,,,5650000000.0,131000000.0,131000000.0,,70000000.0,247000000.0,91000000.0,-347000000.0,,,,,95000000.0,5000000.0,,,41000000.0,15391000000.0,,6000000.0,,,349000000.0,288000000.0,125000000.0,552000000.0,,,,,,,-14000000.0,126000000.0,2000000.0,,78000000.0,,,,,,,,,,,,-100000000.0,,,,,,131000000.0,18966000000.0,,,-54000000.0,179000000.0,,,,18158000000.0,,,64000000.0,64000000.0,,,,,,,,,,1803000000.0,73000000.0,495000000.0,,13582000000.0,,,,-85000000.0,134000000.0,-70000000.0,,,,,,,844000000.0,20575000000.0,306000000.0,,,,-352000000.0,,,,,0.74,,64000000.0,,,-32000000.0,,178000000.0,432000000.0,0.0,,,,,,,,,-702000000.0,,,808000000.0,,2661000000.0,189000000.0,-74000000.0,,-7000000.0,226000000.0,10921000000.0,,,,,,-5184000000.0,2746000000.0,1373000000.0,5384000000.0,,,,151000000.0,,2000000.0,,,,-2000000.0,,,,,,,,1308000000.0,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,,,-3000000.0,,,1.13,,,,,6672000000.0,203000000.0,203000000.0,,73000000.0,462000000.0,-52000000.0,-385000000.0,,,,,137000000.0,6000000.0,,,42000000.0,15681000000.0,,5000000.0,,,324000000.0,312000000.0,151000000.0,601000000.0,,,,,,,29000000.0,128000000.0,2000000.0,,64000000.0,,,,,,,,,,,,77000000.0,,,,,,203000000.0,19361000000.0,,,-31000000.0,179000000.0,,,,18501000000.0,,,93000000.0,93000000.0,,,,,,,,,,790000000.0,127000000.0,612000000.0,,13843000000.0,,,,-87000000.0,144000000.0,-25000000.0,,,279000000.0,,,,936000000.0,20946000000.0,423000000.0,,,,-381000000.0,,,,,1.14,,93000000.0,,,11000000.0,,178000000.0,551000000.0,0.0,,,,,,,,,-573000000.0,,,860000000.0,,1747000000.0,189000000.0,-74000000.0,,-1000000.0,340000000.0,12096000000.0,,,,,,-5265000000.0,2885000000.0,1373000000.0,5518000000.0,,,,151000000.0,,5000000.0,,,,-328000000.0,,,,,,,,1338000000.0,,,,,,,,,,,,,,,,,,,,,,,
1514678400,,1573000000.0,,5385000000.0,-29000000.0,,,-0.01,-177000000.0,,272000000.0,492000000.0,6490000000.0,-1000000.0,-1000000.0,-1672000000.0,76000000.0,463000000.0,154000000.0,-495000000.0,41000000.0,,,1379000000.0,202000000.0,12000000.0,,,41000000.0,16246000000.0,,5000000.0,,1449000000.0,368000000.0,272000000.0,167000000.0,703000000.0,53000000.0,,16246000000.0,179000000.0,1979000000.0,2325000000.0,-34000000.0,114000000.0,2000000.0,,93000000.0,55000000.0,1228000000.0,,2.38,1342000000.0,,3357000000.0,2000000.0,,2.39,,-32000000.0,-79000000.0,-896000000.0,167000000.0,15000000.0,-16000000.0,-1000000.0,19482000000.0,207000000.0,,55000000.0,179000000.0,912000000.0,83000000.0,,18762000000.0,,,55000000.0,55000000.0,,,26000000.0,,,,195000000.0,,21716000000.0,1227000000.0,198000000.0,453000000.0,-54000000.0,14097000000.0,751000000.0,,,-79000000.0,195000000.0,153000000.0,,,,55000000.0,,426000000.0,821000000.0,21716000000.0,272000000.0,703000000.0,,-1510000000.0,-651000000.0,,-30000000.0,,21000000.0,-0.005618,,83000000.0,,,-15000000.0,720000000.0,178000000.0,386000000.0,0.0,1720000000.0,426000000.0,76000000.0,462000000.0,-5470000000.0,11772000000.0,,,-723000000.0,26000000.0,178000000.0,720000000.0,14097000000.0,2325000000.0,181000000.0,-74000000.0,-61000000.0,-167000000.0,201000000.0,11772000000.0,,1378000000.0,,,,-5470000000.0,1573000000.0,1379000000.0,5385000000.0,-723000000.0,19482000000.0,426000000.0,113000000.0,486000000.0,11000000.0,99000000.0,6490000000.0,1227000000.0,-562000000.0,-289000000.0,-54000000.0,113000000.0,18762000000.0,,,,1342000000.0,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,,,,-1000000.0,,,0.59,,,,,6396000000.0,106000000.0,106000000.0,,81000000.0,219000000.0,166000000.0,-384000000.0,,,,,34000000.0,9000000.0,,,42000000.0,16477000000.0,,4000000.0,,,347000000.0,273000000.0,159000000.0,579000000.0,,,,,,,-1000000.0,129000000.0,2000000.0,,83000000.0,,,,,,,,,,,,-165000000.0,,,,,,106000000.0,19728000000.0,,,20000000.0,179000000.0,,,,18999000000.0,,,55000000.0,55000000.0,,,,,,,,,,1604000000.0,33000000.0,414000000.0,,14277000000.0,,,,-75000000.0,133000000.0,-48000000.0,,,,,,,761000000.0,21995000000.0,215000000.0,,,,-386000000.0,,,,,0.6,,82000000.0,,,-10000000.0,,178000000.0,344000000.0,-45000000.0,,,,,,,,,-617000000.0,,,729000000.0,,2539000000.0,199000000.0,-74000000.0,,-8000000.0,140000000.0,11738000000.0,,,,,,-5518000000.0,1607000000.0,1379000000.0,5451000000.0,,,,145000000.0,,6000000.0,,,,-6000000.0,,,,,,,,1361000000.0,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,,,,2000000.0,,,0.9,,,,,6345000000.0,162000000.0,162000000.0,,70000000.0,306000000.0,472000000.0,-395000000.0,,,,,60000000.0,6000000.0,,,42000000.0,16777000000.0,,191000000.0,,,348000000.0,324000000.0,152000000.0,599000000.0,,,,,,,15000000.0,134000000.0,2000000.0,,82000000.0,,,,,,101000000.0,,,,,,-89000000.0,,,,,,162000000.0,20471000000.0,,,-61000000.0,179000000.0,,,,19638000000.0,,,68000000.0,68000000.0,,,,,,,,,,2013000000.0,49000000.0,505000000.0,,14735000000.0,,,,-69000000.0,139000000.0,-64000000.0,,,,,,,853000000.0,22361000000.0,302000000.0,,,,-763000000.0,,,,,0.9,,97000000.0,,,8000000.0,,179000000.0,436000000.0,0.0,,,,,,,,,-537000000.0,,,833000000.0,,2951000000.0,203000000.0,-81000000.0,,-369000000.0,222000000.0,11784000000.0,,,,,,-5584000000.0,1639000000.0,1621000000.0,5736000000.0,,,,160000000.0,,1000000.0,,,,-113000000.0,,,,,,,,1382000000.0,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,,,,-15000000.0,,,1.04,,,,,7570000000.0,187000000.0,185000000.0,,76000000.0,467000000.0,-52000000.0,-418000000.0,,,,,70000000.0,-30000000.0,,,42000000.0,17063000000.0,,0.0,,,390000000.0,347000000.0,169000000.0,544000000.0,,,,,,,19000000.0,141000000.0,2000000.0,,97000000.0,,,,,,91000000.0,,,,,,49000000.0,,,,,,187000000.0,20880000000.0,,,-29000000.0,181000000.0,,,,20080000000.0,,,86000000.0,86000000.0,,,,,,,,,,827000000.0,60000000.0,586000000.0,,15020000000.0,,,,-60000000.0,141000000.0,0.0,,,,,,,976000000.0,22734000000.0,374000000.0,,,,-396000000.0,,,,,1.04,,116000000.0,,,29000000.0,,181000000.0,515000000.0,0.0,,,,,,,,,-432000000.0,,,800000000.0,,1748000000.0,212000000.0,-82000000.0,,-4000000.0,255000000.0,13272000000.0,,,,,,-5671000000.0,1691000000.0,1571000000.0,5860000000.0,,,,93000000.0,,26000000.0,,,,-211000000.0,,,,,,,,1390000000.0,,,,,,,,,,,,,,,,,,,,,,,
1546214400,,1740000000.0,,5864000000.0,13000000.0,,,0.62,-398000000.0,,301000000.0,545000000.0,7569000000.0,112000000.0,112000000.0,-2036000000.0,63000000.0,394000000.0,140000000.0,-476000000.0,41000000.0,,,1575000000.0,58000000.0,13000000.0,,,41000000.0,17409000000.0,,0.0,,1386000000.0,394000000.0,301000000.0,196000000.0,643000000.0,-32000000.0,84000000.0,17409000000.0,180000000.0,1961000000.0,2094000000.0,43000000.0,141000000.0,2000000.0,,116000000.0,130000000.0,1139000000.0,,3.15,1400000000.0,84000000.0,3440000000.0,2000000.0,,3.16,,-82000000.0,-34000000.0,-526000000.0,196000000.0,35000000.0,76000000.0,112000000.0,21223000000.0,726000000.0,,53000000.0,181000000.0,787000000.0,159000000.0,,20442000000.0,,,130000000.0,130000000.0,,,-2000000.0,,,,175000000.0,,23204000000.0,1035000000.0,53000000.0,456000000.0,-45000000.0,15359000000.0,822000000.0,,,-34000000.0,175000000.0,80000000.0,,,,130000000.0,,565000000.0,850000000.0,23204000000.0,248000000.0,643000000.0,,-1673000000.0,-491000000.0,,-1000000.0,,-17000000.0,0.62,,159000000.0,,,-7000000.0,781000000.0,181000000.0,389000000.0,0.0,1684000000.0,567000000.0,63000000.0,195000000.0,-5795000000.0,13265000000.0,,,-464000000.0,183000000.0,180000000.0,781000000.0,15359000000.0,2094000000.0,208000000.0,-82000000.0,-287000000.0,-17000000.0,170000000.0,13265000000.0,,1479000000.0,,,,-5795000000.0,1740000000.0,1575000000.0,5864000000.0,-464000000.0,21223000000.0,567000000.0,95000000.0,222000000.0,2000000.0,83000000.0,7569000000.0,1035000000.0,-196000000.0,-319000000.0,20000000.0,95000000.0,20442000000.0,,,,1400000000.0,,,,,,,,,,,,,,,,,,,,,,,
1553990400,,,,,2000000.0,,,0.62,,,,,7562000000.0,113000000.0,113000000.0,,57000000.0,168000000.0,110000000.0,-344000000.0,,,,,39000000.0,10000000.0,,,44000000.0,17739000000.0,,,,,365000000.0,307000000.0,204000000.0,489000000.0,,,,,,,-73000000.0,144000000.0,2000000.0,,159000000.0,,,,,,80000000.0,,,,,,-176000000.0,,,,,,113000000.0,21464000000.0,,,5000000.0,181000000.0,,,,20773000000.0,,,63000000.0,63000000.0,,,,,,,,,,1269000000.0,35000000.0,448000000.0,,15532000000.0,,,,-47000000.0,130000000.0,-102000000.0,,,,,,,813000000.0,23592000000.0,235000000.0,,,,-351000000.0,,,,,0.62,,86000000.0,,,-28000000.0,,181000000.0,379000000.0,-36000000.0,,,,,,,,,-353000000.0,,,691000000.0,,2156000000.0,213000000.0,-82000000.0,,-22000000.0,152000000.0,13376000000.0,,,,,,-5853000000.0,1769000000.0,1575000000.0,5932000000.0,,,,85000000.0,,15000000.0,,,,-12000000.0,,,,,,,,1407000000.0,,,,,,,,,,,,,,,,,,,,,,,
1561852800,,,,,-4000000.0,,,0.94,,,,,8642000000.0,170000000.0,170000000.0,,202000000.0,312000000.0,155000000.0,-409000000.0,,,,,57000000.0,25000000.0,,,48000000.0,17910000000.0,,,,,372000000.0,337000000.0,177000000.0,517000000.0,,,,,,,1000000.0,142000000.0,2000000.0,,86000000.0,,,,,,78000000.0,,,,,,-97000000.0,,,,,,170000000.0,21854000000.0,,,-45000000.0,181000000.0,,,,21113000000.0,,,64000000.0,64000000.0,,,,,,,,,,422000000.0,50000000.0,510000000.0,,15827000000.0,,,,-47000000.0,140000000.0,-36000000.0,,,,,,,882000000.0,23467000000.0,296000000.0,,,,-466000000.0,,,,,0.94,,87000000.0,,,-18000000.0,,181000000.0,438000000.0,0.0,,,,,,,,,-273000000.0,,,741000000.0,,1317000000.0,214000000.0,-91000000.0,,-58000000.0,227000000.0,14510000000.0,,,,,,-5557000000.0,1823000000.0,1575000000.0,6027000000.0,,,,91000000.0,,1000000.0,,,,-134000000.0,,,,,,,,1413000000.0,,,,,,,,,,,,,,,,,,,,,,,
1569801600,,,,,7000000.0,-58000000.0,-102000000.0,1.33,,,,,8640000000.0,240000000.0,240000000.0,,201000000.0,465000000.0,1000000.0,-433000000.0,,867000000.0,635000000.0,,78000000.0,9000000.0,-345000000.0,,46000000.0,18260000000.0,,0.0,19000000.0,,395000000.0,335000000.0,172000000.0,586000000.0,,,,,,,29000000.0,144000000.0,2000000.0,-349000000.0,87000000.0,,,-62000000.0,,,74000000.0,,,57000000.0,,2032000000.0,32000000.0,,,,,,240000000.0,22238000000.0,,116000000.0,-14000000.0,181000000.0,,,3558000000.0,21439000000.0,1185000000.0,-1662000000.0,94000000.0,94000000.0,,0.0,,,406000000.0,,,-1745000000.0,,503000000.0,78000000.0,618000000.0,,16048000000.0,,635000000.0,847000000.0,-46000000.0,149000000.0,-4000000.0,-36000000.0,,,,216000000.0,,1013000000.0,23916000000.0,406000000.0,,11000000.0,,-437000000.0,-1000000.0,,,,1.33,,116000000.0,116000000.0,1526000000.0,-5000000.0,,181000000.0,550000000.0,0.0,,,,,,,,,-123000000.0,,,799000000.0,,1488000000.0,212000000.0,-90000000.0,,-5000000.0,318000000.0,14560000000.0,635000000.0,,1339000000.0,-323000000.0,0.0,-5656000000.0,1904000000.0,1576000000.0,6190000000.0,,,,115000000.0,,1000000.0,,,,-7000000.0,,,,,,232000000.0,571000000.0,1421000000.0,,,,,,,,,,,,,,,,,,,,,,,
