,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualNonCurrentDeferredRevenue,annualTotalAssets,trailingPurchaseOfBusiness,trailingNetIncome,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,trailingChangeInInventory,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,annualCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyAccountsReceivable,annualRetainedEarnings,trailingStockBasedCompensation,quarterlyGoodwill,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualStockBasedCompensation,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualBasicEPS,annualCapitalStock,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingChangeInWorkingCapital,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingGrossProfit,quarterlyCashAndCashEquivalents,annualNetPPE,annualDilutedAverageShares,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,annualEndCashPosition,annualEbitda,quarterlyBasicEPS,trailingTotalRevenue,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,annualDilutedEPS,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,trailingPretaxIncome,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGrossPPE,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,trailingInterestExpense,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualRepurchaseOfCapitalStock,trailingOperatingExpense,quarterlyBasicAverageShares,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyEndCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyOperatingExpense,annualTotalRevenue,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCurrentAssets,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyNetPPE,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyDilutedEPS,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,trailingTaxProvision,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualFreeCashFlow,annualBeginningCashPosition,annualOperatingExpense,annualCurrentDeferredRevenue,annualCashDividendsPaid,trailingSellingGeneralAndAdministration,annualCostOfRevenue,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,trailingDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1467244800,417000000.0,,-19000000.0,998000000.0,160000000.0,125300000.0,185000000.0,-1000000.0,123800000.0,162000000.0,9000000.0,,,11996000000.0,,,3057000000.0,30000000.0,4120000000.0,-26000000.0,361000000.0,428000000.0,,,1319000000.0,1525000000.0,,14000000.0,937000000.0,1330000000.0,,5975000000.0,,5975000000.0,,39000000.0,964000000.0,9000000.0,4120000000.0,2.61,125000000.0,,10000000.0,937000000.0,,602000000.0,,7414000000.0,82000000.0,-63000000.0,,487000000.0,1015000000.0,125000000.0,,924000000.0,487000000.0,14000000.0,487000000.0,99000000.0,1542000000.0,-893000000.0,125000000.0,487000000.0,1155000000.0,1.29,,-357000000.0,302000000.0,1149000000.0,,487000000.0,0.0,,397000000.0,2152000000.0,2.59,44000000.0,90000000.0,0.0,,,,11000000.0,8939000000.0,11996000000.0,611000000.0,160000000.0,1062000000.0,1542000000.0,9594000000.0,-495000000.0,-1000000.0,349000000.0,998000000.0,11000000.0,,-152000000.0,0.0,1186000000.0,2152000000.0,-1137000000.0,,,144000000.0,602000000.0,,,,,262000000.0,1062000000.0,2402000000.0,,-495000000.0,192000000.0,0.0,,124100000.0,10000000.0,,6000000.0,386000000.0,0.0,428000000.0,3057000000.0,-16000000.0,324000000.0,30000000.0,,,257000000.0,,111000000.0,183000000.0,487000000.0,-730000000.0,-6000000.0,585000000.0,309000000.0,7467000000.0,319000000.0,,9594000000.0,-55000000.0,2402000000.0,2335000000.0,309000000.0,1525000000.0,,266000000.0,8939000000.0,7414000000.0,964000000.0,-220000000.0,0.0,150000000.0,243000000.0,,1015000000.0,144000000.0,1330000000.0,81000000.0,1.28,1904000000.0,345000000.0,-68000000.0,-28000000.0,276000000.0,-333000000.0,,,324000000.0,-1137000000.0,397000000.0,772000000.0,481000000.0,1186000000.0,319000000.0,-252000000.0,,5132000000.0,,-11000000.0,,,,,,,,,,,,,
1475193600,43000000.0,,,1070000000.0,160000000.0,125500000.0,-203000000.0,,,160000000.0,,,,,,,,6000000.0,,,,439000000.0,,,1175000000.0,,,,976000000.0,,,5994000000.0,,,,,962000000.0,5000000.0,4087000000.0,,,,0.0,,,,,,,-68000000.0,,284000000.0,,,,,284000000.0,,,86000000.0,,,124000000.0,,,1.29,,,487000000.0,,,,,,399000000.0,,,44000000.0,-39000000.0,,,,,,8724000000.0,11778000000.0,,160000000.0,1073000000.0,1501000000.0,9556000000.0,,-18000000.0,22000000.0,,49000000.0,,,-100000000.0,,2200000000.0,,,,182000000.0,508000000.0,,,,,-143000000.0,,,,-497000000.0,,,,123900000.0,11000000.0,,,355000000.0,0.0,,3054000000.0,,,,,,-75000000.0,,-46000000.0,,284000000.0,,2000000.0,579000000.0,311000000.0,,289000000.0,,,17000000.0,2222000000.0,,311000000.0,1362000000.0,,,,7362000000.0,,-38000000.0,-25000000.0,,225000000.0,,988000000.0,,1384000000.0,65000000.0,1.27,1754000000.0,,-21000000.0,,268000000.0,-201000000.0,,,,-1212000000.0,,,,,,,,,,,,,,,,,,,,,,,
1483142400,252000000.0,,,986000000.0,177000000.0,125400000.0,77000000.0,,,168000000.0,,,,,,,,67000000.0,,,,340000000.0,,,1138000000.0,,,,762000000.0,,,5848000000.0,,,,,1001000000.0,4000000.0,4087000000.0,,,,1000000.0,,,,,,,-66000000.0,,361000000.0,,,,,361000000.0,,,81000000.0,,,124000000.0,,,1.42,,,284000000.0,,,,,,313000000.0,,,44000000.0,164000000.0,,,,,,8460000000.0,11618000000.0,,177000000.0,1301000000.0,1437000000.0,9494000000.0,,-1000000.0,224000000.0,,15000000.0,,,0.0,,2048000000.0,,,,133000000.0,540000000.0,,,,,28000000.0,,,,-523000000.0,,,,123700000.0,11000000.0,,,369000000.0,0.0,,3158000000.0,,,,,,-57000000.0,,-28000000.0,,361000000.0,,-52000000.0,562000000.0,276000000.0,,260000000.0,,,19000000.0,2124000000.0,,276000000.0,1243000000.0,,,,7217000000.0,,-262000000.0,0.0,,244000000.0,,908000000.0,,1495000000.0,76000000.0,1.42,1700000000.0,,-28000000.0,,286000000.0,-140000000.0,,,,-1140000000.0,,,,,,,,,,,,,,,,,,,,,,,
1490918400,194000000.0,,,522000000.0,85000000.0,124500000.0,-59000000.0,,,164000000.0,,,,,,,,186000000.0,,,,346000000.0,,,964000000.0,,,,467000000.0,,,5367000000.0,,,,,894000000.0,5000000.0,3859000000.0,,,,0.0,,,,,,,-65000000.0,,302000000.0,,,,,302000000.0,,,72000000.0,,,122000000.0,,,0.7,,,361000000.0,,,,,,354000000.0,,,42000000.0,-111000000.0,,,,,,8193000000.0,11107000000.0,,85000000.0,221000000.0,1136000000.0,8231000000.0,,-1000000.0,164000000.0,,8000000.0,,,-360000000.0,,1999000000.0,,,,106000000.0,428000000.0,,,,,-161000000.0,,,,-461000000.0,,,,122600000.0,11000000.0,,,347000000.0,0.0,,2914000000.0,,,,,,19000000.0,,345000000.0,,302000000.0,,24000000.0,525000000.0,250000000.0,,231000000.0,,,251000000.0,2876000000.0,,250000000.0,1732000000.0,,,,6461000000.0,,-248000000.0,0.0,,233000000.0,,895000000.0,,1554000000.0,69000000.0,0.69,1489000000.0,,-30000000.0,,275000000.0,-601000000.0,,,,-1104000000.0,,,,,,,,,,,,,,,,,,,,,,,
1498780800,80000000.0,,0.0,920000000.0,131000000.0,122200000.0,182000000.0,870000000.0,122600000.0,166000000.0,34000000.0,,,10088000000.0,,,2928000000.0,12000000.0,3396000000.0,-20000000.0,311000000.0,317000000.0,,,1019000000.0,1566000000.0,,,623000000.0,1343000000.0,,5366000000.0,,5366000000.0,,42000000.0,841000000.0,34000000.0,3396000000.0,4.5,120000000.0,,0.0,623000000.0,,540000000.0,,5594000000.0,18000000.0,-63000000.0,,484000000.0,904000000.0,124300000.0,,569000000.0,484000000.0,,484000000.0,72000000.0,1104000000.0,-1438000000.0,120000000.0,484000000.0,1388000000.0,1.09,,2000000.0,302000000.0,1073000000.0,,484000000.0,0.0,,634000000.0,2071000000.0,4.44,42000000.0,97000000.0,0.0,,,,31000000.0,7160000000.0,10088000000.0,905000000.0,131000000.0,766000000.0,1104000000.0,8140000000.0,-276000000.0,-1000000.0,40000000.0,920000000.0,31000000.0,,-119000000.0,-250000000.0,1016000000.0,2071000000.0,-1167000000.0,,,101000000.0,540000000.0,,,,,452000000.0,766000000.0,1948000000.0,,-276000000.0,111000000.0,-710000000.0,,120300000.0,9000000.0,,-3000000.0,276000000.0,0.0,317000000.0,2928000000.0,-21000000.0,553000000.0,12000000.0,,,131000000.0,,599000000.0,172000000.0,484000000.0,-584000000.0,54000000.0,523000000.0,248000000.0,5900000000.0,252000000.0,,8140000000.0,9000000.0,1948000000.0,2089000000.0,248000000.0,1566000000.0,,267000000.0,7160000000.0,5594000000.0,841000000.0,-36000000.0,0.0,115000000.0,234000000.0,,904000000.0,101000000.0,1343000000.0,68000000.0,1.07,1542000000.0,638000000.0,-40000000.0,28000000.0,275000000.0,-496000000.0,,,553000000.0,-1167000000.0,634000000.0,450000000.0,487000000.0,1016000000.0,252000000.0,-262000000.0,,3811000000.0,,-25000000.0,,,,,,,,,,,,,
1506729600,95000000.0,,,527000000.0,161000000.0,121200000.0,-96000000.0,,,167000000.0,,,,,,,,0.0,,,,342000000.0,,,898000000.0,,,,422000000.0,,,5376000000.0,,,,,896000000.0,35000000.0,3395000000.0,,,,0.0,,,,,,,-69000000.0,,388000000.0,,,,,388000000.0,,,65000000.0,,,119000000.0,,,1.35,,,484000000.0,,,,,,602000000.0,,,41000000.0,-83000000.0,,,,,,7112000000.0,10099000000.0,,161000000.0,220000000.0,1077000000.0,7972000000.0,,-9000000.0,72000000.0,,128000000.0,,,-75000000.0,,2097000000.0,,,,113000000.0,452000000.0,,,,,-89000000.0,,,,-250000000.0,,,,119100000.0,11000000.0,,,337000000.0,0.0,,2987000000.0,,,,,,-88000000.0,,-23000000.0,,388000000.0,,-56000000.0,515000000.0,243000000.0,,264000000.0,,,-19000000.0,2127000000.0,,243000000.0,1918000000.0,,,,5194000000.0,,-35000000.0,0.0,,231000000.0,,890000000.0,,1387000000.0,64000000.0,1.32,1413000000.0,,-23000000.0,,272000000.0,-174000000.0,,,,-1207000000.0,,,,,,,,,,,,,,,,,,,,,,,
1514678400,278000000.0,,,869000000.0,139000000.0,120900000.0,34000000.0,,,139000000.0,,,,,,,,0.0,,,,303000000.0,,,999000000.0,,,,642000000.0,,,5374000000.0,,,,,942000000.0,34000000.0,3391000000.0,,,,-2000000.0,,,,,,,-68000000.0,,422000000.0,,,,,422000000.0,,,65000000.0,,,119000000.0,,,1.17,,,388000000.0,,,,,,528000000.0,,,42000000.0,64000000.0,,,,,,6862000000.0,9856000000.0,,139000000.0,550000000.0,1048000000.0,7850000000.0,,-1000000.0,258000000.0,,38000000.0,,,-75000000.0,,2108000000.0,,,,102000000.0,462000000.0,,,,,141000000.0,,,,-254000000.0,,,,118500000.0,13000000.0,,,271000000.0,0.0,,2994000000.0,,,,,,10000000.0,,-22000000.0,,422000000.0,,-46000000.0,536000000.0,264000000.0,,290000000.0,,,-46000000.0,2006000000.0,,264000000.0,1400000000.0,,,,5462000000.0,,-328000000.0,-2000000.0,,229000000.0,,878000000.0,,1424000000.0,90000000.0,1.15,1535000000.0,,-20000000.0,,272000000.0,-220000000.0,,,,-1230000000.0,,,,,,,,,,,,,,,,,,,,,,,
1522454400,-143000000.0,,,904000000.0,201000000.0,121000000.0,21000000.0,,,203000000.0,,,,,,,,,,,,354000000.0,,,1007000000.0,,,,743000000.0,,,5377000000.0,,,,,963000000.0,49000000.0,3391000000.0,,,,,,,,,,,-68000000.0,,443000000.0,,,,,443000000.0,,,62000000.0,,,119000000.0,,,1.7,,,422000000.0,,,,,,828000000.0,,,41000000.0,-101000000.0,,,,,,6933000000.0,10070000000.0,,201000000.0,646000000.0,1019000000.0,7921000000.0,,0.0,-179000000.0,,22000000.0,,,-47000000.0,,2139000000.0,,,,116000000.0,494000000.0,,,,,-82000000.0,,,,-249000000.0,,,,118400000.0,26000000.0,,,318000000.0,,,3137000000.0,,,,,,32000000.0,,-36000000.0,,443000000.0,,-20000000.0,561000000.0,305000000.0,,296000000.0,,,-16000000.0,2149000000.0,,305000000.0,1770000000.0,,,,5163000000.0,,-4000000.0,0.0,,215000000.0,,879000000.0,,1543000000.0,12000000.0,1.66,1568000000.0,,-36000000.0,,256000000.0,198000000.0,,,,-1260000000.0,,,,,,,,,,,,,,,,,,,,,,,
1530316800,521000000.0,,,522000000.0,217000000.0,121300000.0,-155000000.0,-141000000.0,118600000.0,212000000.0,79000000.0,,,9851000000.0,,,3278000000.0,,3408000000.0,-46000000.0,259000000.0,317000000.0,,,1065000000.0,1850000000.0,,,468000000.0,1648000000.0,,5372000000.0,,5372000000.0,,82000000.0,411000000.0,79000000.0,3408000000.0,5.88,118000000.0,,-26000000.0,468000000.0,,622000000.0,,4723000000.0,82000000.0,-67000000.0,,288000000.0,900000000.0,121100000.0,,751000000.0,288000000.0,,288000000.0,67000000.0,989000000.0,-805000000.0,118000000.0,288000000.0,1337000000.0,1.83,,156000000.0,443000000.0,920000000.0,,288000000.0,-3000000.0,,382000000.0,2183000000.0,5.76,46000000.0,19000000.0,,,,,15000000.0,6573000000.0,9851000000.0,908000000.0,217000000.0,247000000.0,989000000.0,7627000000.0,-202000000.0,-14000000.0,464000000.0,522000000.0,15000000.0,,-136000000.0,-75000000.0,1182000000.0,2183000000.0,-1283000000.0,,,103000000.0,622000000.0,,,,,412000000.0,247000000.0,2224000000.0,,-202000000.0,-101000000.0,-272000000.0,,118500000.0,32000000.0,,-196000000.0,364000000.0,,317000000.0,3278000000.0,-24000000.0,699000000.0,,,,128000000.0,,-60000000.0,170000000.0,288000000.0,-1658000000.0,103000000.0,601000000.0,279000000.0,6168000000.0,372000000.0,,7627000000.0,-178000000.0,2224000000.0,2102000000.0,279000000.0,1850000000.0,,206000000.0,6573000000.0,4723000000.0,411000000.0,-1291000000.0,0.0,169000000.0,251000000.0,,900000000.0,103000000.0,1648000000.0,39000000.0,1.79,1666000000.0,702000000.0,-57000000.0,-19000000.0,322000000.0,-609000000.0,,,699000000.0,-1283000000.0,382000000.0,615000000.0,484000000.0,1182000000.0,372000000.0,-272000000.0,,4066000000.0,,-2000000.0,,,,,,,,,,,,,
1538265600,117000000.0,,,521000000.0,213000000.0,120600000.0,17000000.0,,,216000000.0,,,,,,,,410000000.0,,,,321000000.0,,,1010000000.0,,,,432000000.0,,,5373000000.0,,,,,413000000.0,84000000.0,3410000000.0,,,,47000000.0,,,,,,,-82000000.0,,305000000.0,,,,,305000000.0,,,65000000.0,,,118000000.0,,,1.81,,,288000000.0,,,,,,599000000.0,,,44000000.0,34000000.0,,,,,,6645000000.0,9889000000.0,,213000000.0,253000000.0,960000000.0,7601000000.0,,-18000000.0,86000000.0,,21000000.0,,,-200000000.0,,2213000000.0,,,,117000000.0,480000000.0,,,,,-160000000.0,,,,-202000000.0,,,,117900000.0,0.0,,,366000000.0,,,3244000000.0,,,,,,-141000000.0,,-31000000.0,,305000000.0,,-3000000.0,532000000.0,279000000.0,,410000000.0,,,-1000000.0,2288000000.0,,279000000.0,1956000000.0,,,,4689000000.0,,0.0,,,257000000.0,,898000000.0,,1680000000.0,41000000.0,1.77,1542000000.0,,-31000000.0,,253000000.0,-69000000.0,,,,-1315000000.0,,,,,,,,,,,,,,,,,,,,,,,
1546214400,352000000.0,,,858000000.0,225000000.0,120000000.0,38000000.0,,,225000000.0,,,,,,,,,,,,275000000.0,,,1095000000.0,,,,494000000.0,,,5370000000.0,,,,,425000000.0,60000000.0,3411000000.0,,,,47000000.0,,,,,,,-81000000.0,,343000000.0,,,,,343000000.0,,,64000000.0,,,118000000.0,,,1.91,,,305000000.0,,,,,,408000000.0,,,43000000.0,-62000000.0,,,,,,6440000000.0,9852000000.0,,225000000.0,560000000.0,930000000.0,7761000000.0,,-2000000.0,316000000.0,,11000000.0,,,0.0,,2233000000.0,,,,118000000.0,521000000.0,,,,,77000000.0,,,,-211000000.0,,,,117700000.0,2000000.0,,,378000000.0,,,3412000000.0,,,,,,40000000.0,,-36000000.0,,343000000.0,,-11000000.0,571000000.0,304000000.0,,479000000.0,,,-16000000.0,2091000000.0,,304000000.0,1536000000.0,,,,4904000000.0,,-3000000.0,,,271000000.0,,901000000.0,,1824000000.0,46000000.0,1.87,1666000000.0,,-36000000.0,,267000000.0,-273000000.0,,,,-1332000000.0,,,,,,,,,,,,,,,,,,,,,,,
1553990400,405000000.0,,,898000000.0,243000000.0,120300000.0,-9000000.0,,,243000000.0,,,,,,,,,,,,316000000.0,,,1139000000.0,,,,453000000.0,,,5371000000.0,,,,,433000000.0,59000000.0,3412000000.0,,,,46000000.0,,,,,,,-81000000.0,,334000000.0,,,,,334000000.0,,,64000000.0,,,118000000.0,,,2.06,,,343000000.0,,,,,,109000000.0,,,43000000.0,41000000.0,,,,,,6185000000.0,9792000000.0,,243000000.0,514000000.0,902000000.0,7691000000.0,,-4000000.0,368000000.0,,16000000.0,,,0.0,,2280000000.0,,,,107000000.0,523000000.0,,,,,-30000000.0,,,,-217000000.0,,,,117900000.0,3000000.0,,,390000000.0,,,3607000000.0,,,,,,2000000.0,,-37000000.0,,334000000.0,,-8000000.0,589000000.0,310000000.0,,466000000.0,,,125000000.0,2101000000.0,,310000000.0,1274000000.0,,,,4911000000.0,,-300000000.0,0.0,,283000000.0,,904000000.0,,1986000000.0,40000000.0,2.02,1728000000.0,,-37000000.0,,279000000.0,-380000000.0,,,,-1376000000.0,,,,,,,,,,,,,,,,,,,,,,,
1561852800,311000000.0,-159000000.0,,876000000.0,268000000.0,121100000.0,196000000.0,,,269000000.0,12000000.0,-325000000.0,,10117000000.0,0.0,949000000.0,3363000000.0,36000000.0,2763000000.0,,,283000000.0,-1000000.0,2000000.0,1223000000.0,1941000000.0,,,457000000.0,2173000000.0,141000000.0,5340000000.0,,5340000000.0,,,360000000.0,12000000.0,2763000000.0,,119000000.0,1185000000.0,48000000.0,457000000.0,27000000.0,525000000.0,188000000.0,4813000000.0,,-81000000.0,2334000000.0,530000000.0,894000000.0,,1092000000.0,,530000000.0,,530000000.0,65000000.0,870000000.0,,119000000.0,,,2.26,6801000000.0,,334000000.0,,-308000000.0,530000000.0,,242000000.0,759000000.0,894000000.0,,39000000.0,-22000000.0,,-781000000.0,530000000.0,1113000000.0,8000000.0,6754000000.0,10117000000.0,,268000000.0,859000000.0,870000000.0,7963000000.0,-707000000.0,-1000000.0,254000000.0,876000000.0,8000000.0,-161000000.0,,0.0,,894000000.0,-1393000000.0,,,100000000.0,525000000.0,,,169000000.0,288000000.0,118000000.0,859000000.0,2154000000.0,953000000.0,-707000000.0,,,1242000000.0,118300000.0,0.0,949000000.0,,406000000.0,,283000000.0,3363000000.0,,,36000000.0,-25000000.0,-9000000.0,15000000.0,-200000000.0,-55000000.0,,530000000.0,,21000000.0,642000000.0,349000000.0,,496000000.0,-84000000.0,7963000000.0,-139000000.0,2154000000.0,,349000000.0,1941000000.0,1024000000.0,,6754000000.0,4813000000.0,360000000.0,-5000000.0,0.0,,302000000.0,4467000000.0,894000000.0,100000000.0,2173000000.0,33000000.0,2.2,1865000000.0,,-57000000.0,,293000000.0,-59000000.0,258000000.0,160000000.0,,-1393000000.0,759000000.0,,,,496000000.0,,1242000000.0,,-53000000.0,,,,,,,,,,,,,,
1569801600,81000000.0,,,2926000000.0,429000000.0,225400000.0,471000000.0,,,435000000.0,,,,,,,,,,,,881000000.0,,,3242000000.0,,,,1275000000.0,,,20749000000.0,,,,,1339000000.0,1192000000.0,6307000000.0,,,,308000000.0,,,,,,,-177000000.0,,1001000000.0,,,,,1001000000.0,,,201000000.0,,,222000000.0,,,1.93,,,530000000.0,,,,,,659000000.0,,,67000000.0,31000000.0,,,,,,16022000000.0,38947000000.0,,429000000.0,1435000000.0,7516000000.0,32707000000.0,,-85000000.0,-3000000.0,,24000000.0,,,-750000000.0,,3007000000.0,,,,496000000.0,1423000000.0,0.0,,,,-11000000.0,,,,-756000000.0,,,,222600000.0,85000000.0,,,708000000.0,20000000.0,,22925000000.0,,,,,,0.0,,1414000000.0,,1001000000.0,,75000000.0,1189000000.0,999000000.0,,1210000000.0,,,-61000000.0,6240000000.0,,999000000.0,3813000000.0,,,,12209000000.0,,-100000000.0,,,440000000.0,,3007000000.0,,2019000000.0,5000000.0,1.9,4431000000.0,,-84000000.0,,190000000.0,-1014000000.0,,,,-1463000000.0,,,,,,,,,,,,,,,,,,,,,,,
