,annualOperatingIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualChangeInAccountPayable,trailingOperatingIncome,annualAccountsPayable,annualFreeCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,annualBasicEPS,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualEndCashPosition,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlyDilutedAverageShares,annualChangeInWorkingCapital,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingNetIncome,trailingTaxProvision,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,annualNetIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,annualInvestmentsAndAdvances,annualCurrentDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCurrentDeferredRevenue,annualCostOfRevenue,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyBasicEPS,annualSaleOfInvestment,trailingSaleOfInvestment,quarterlyOtherCurrentAssets,annualDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,annualDilutedEPS,annualStockholdersEquity,annualOtherNonCashItems,annualLongTermDebt,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualRetainedEarnings,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,trailingChangeInAccountPayable,quarterlyInventory,quarterlyGrossProfit,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualNetPPE,trailingGrossProfit,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyPretaxIncome,annualGrossProfit,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,annualEbitda,quarterlyNetPPE,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCurrentDebt,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyBasicAverageShares,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingCashDividendsPaid,annualChangesInAccountReceivables,quarterlyAccountsPayable,annualNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyCommonStockIssuance,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingChangeInInventory,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualStockBasedCompensation,quarterlyStockBasedCompensation,annualGoodwill,annualInventory,annualNetOtherFinancingCharges,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualBasicAverageShares,annualTotalRevenue,trailingResearchAndDevelopment,trailingBasicAverageShares,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
1485820800,,,-1304000000.0,22708000000.0,,,,,,,,,83392000000.0,2678000000.0,,,,,549000000.0,39722000000.0,,,60947000000.0,20027000000.0,,342000000.0,,5040000000.0,,-9180000000.0,,42856000000.0,,,,,3026000000.0,11580000000.0,,62430000000.0,,,2348000000.0,,,,126248000000.0,3521000000.0,,,,,2348000000.0,2348000000.0,,,0.47,,,1329000000.0,,1383000000.0,,,,,,,4304000000.0,,2522000000.0,26822000000.0,,10898000000.0,,,,418000000.0,63818000000.0,,,4458000000.0,-13000000.0,,-95000000.0,,30471000000.0,-35000000.0,,,1264000000.0,7276000000.0,,10243000000.0,,-170000000.0,,,,,,4250000000.0,,,2963000000.0,,-104000000.0,2117000000.0,,,0.0,44585000000.0,71845000000.0,10898000000.0,615000000.0,,3422000000.0,8583000000.0,,347000000.0,,,4451000000.0,-251000000.0,,222000000.0,,,1538000000.0,5015000000.0,-170000000.0,-1875000000.0,-9216000000.0,,,,,9879000000.0,,,57000000.0,,,3772000000.0,-999000000.0,,,,,12638000000.0,,,6843000000.0,,,957000000.0,,2315000000.0,681000000.0,,-184000000.0,298000000.0,-801000000.0,,,4478000000.0,,1508000000.0,,,,,3734000000.0,,,352000000.0,,,,,,0.47,,,,,,,,,,,,,,,
1493510400,,,-1451000000.0,22718000000.0,,,,,,,,,79962000000.0,2713000000.0,,,,,560000000.0,37850000000.0,,,59858000000.0,20721000000.0,,376000000.0,,5045000000.0,,-7715000000.0,,45988000000.0,,,,,3239000000.0,11940000000.0,,60568000000.0,,,2515000000.0,,,,125950000000.0,3143000000.0,,,,,2515000000.0,2515000000.0,,,0.5,,,1348000000.0,,1482000000.0,,,,,,,4422000000.0,,2825000000.0,29516000000.0,,8116000000.0,,,,-1710000000.0,65382000000.0,,,4635000000.0,25000000.0,,-98000000.0,,28222000000.0,247000000.0,,,1366000000.0,7518000000.0,,10344000000.0,,-183000000.0,,,,,,4279000000.0,,,3191000000.0,,-2990000000.0,2704000000.0,,,-4150000000.0,45003000000.0,67974000000.0,8116000000.0,676000000.0,,3395000000.0,10898000000.0,,-143000000.0,,,4248000000.0,-230000000.0,,219000000.0,,,1454000000.0,5005000000.0,14000000.0,-4445000000.0,-9309000000.0,,,,,9139000000.0,,,20000000.0,,,3373000000.0,-590000000.0,,,,,12704000000.0,,,6978000000.0,,,1219000000.0,,-2782000000.0,-72000000.0,,-99000000.0,32000000.0,-342000000.0,,,4062000000.0,,1507000000.0,,,,,3970000000.0,,,400000000.0,,,,,,0.5,,,,,,,,,,,,,,,
1501459200,12729000000.0,46000000.0,-1448000000.0,27583000000.0,36098000000.0,6059000000.0,311000000.0,,1385000000.0,12912000000.0,708000000.0,58784000000.0,83703000000.0,2813000000.0,63681000000.0,1.92,,,578000000.0,36098000000.0,,11708000000.0,58784000000.0,20838000000.0,1593000000.0,374000000.0,,5027000000.0,586000000.0,-7140000000.0,39000000.0,46115000000.0,11708000000.0,,,,3176000000.0,12133000000.0,,63681000000.0,12287000000.0,9609000000.0,2424000000.0,-5511000000.0,,7992000000.0,129818000000.0,3793000000.0,9609000000.0,17495000000.0,10821000000.0,17781000000.0,2424000000.0,2424000000.0,1511000000.0,11177000000.0,0.49,40970000000.0,,1593000000.0,5049000000.0,1450000000.0,1.9,66137000000.0,1373000000.0,25725000000.0,-4304000000.0,83703000000.0,4587000000.0,9609000000.0,2895000000.0,29766000000.0,20838000000.0,11708000000.0,2895000000.0,27583000000.0,,695000000.0,66137000000.0,129818000000.0,2678000000.0,5146000000.0,4000000.0,2286000000.0,-245000000.0,,25725000000.0,162000000.0,,,1616000000.0,7546000000.0,,10821000000.0,5146000000.0,-134000000.0,,-919000000.0,46115000000.0,3322000000.0,,4370000000.0,,13876000000.0,3180000000.0,30224000000.0,-163000000.0,2539000000.0,70492000000.0,2539000000.0,0.0,45253000000.0,70492000000.0,11708000000.0,756000000.0,15434000000.0,3322000000.0,8116000000.0,,-497000000.0,,12819000000.0,7992000000.0,-208000000.0,,222000000.0,,-394000000.0,1511000000.0,4993000000.0,100000000.0,-1104000000.0,-9497000000.0,1450000000.0,7631000000.0,-3546000000.0,-964000000.0,8166000000.0,,-124000000.0,98000000.0,,-5993000000.0,4001000000.0,-1291000000.0,,,-9497000000.0,,12819000000.0,98000000.0,,7673000000.0,,756000000.0,1385000000.0,7673000000.0,3592000000.0,654000000.0,,1000000.0,290000000.0,46000000.0,,,4392000000.0,,1499000000.0,,,,4392000000.0,3980000000.0,4077000000.0,1526000000.0,402000000.0,29766000000.0,1616000000.0,-25000000.0,,-3806000000.0,0.48,,,-4151000000.0,861000000.0,45253000000.0,-42702000000.0,5010000000.0,48005000000.0,,,,,,,
1509408000,,,-1436000000.0,29284000000.0,,,,,,,,,84080000000.0,2891000000.0,,,,,566000000.0,35688000000.0,,,60545000000.0,20647000000.0,,392000000.0,,4994000000.0,,-8275000000.0,,46442000000.0,,,,,2908000000.0,12136000000.0,,64972000000.0,,,2394000000.0,,,,130522000000.0,2912000000.0,,,,,2394000000.0,2394000000.0,,,0.48,,,1555000000.0,,1476000000.0,,,,,,,4709000000.0,,2684000000.0,30233000000.0,,11043000000.0,,,,-2495000000.0,65550000000.0,,,4206000000.0,0.0,,-80000000.0,,25684000000.0,-235000000.0,,,1693000000.0,7427000000.0,,10920000000.0,,-90000000.0,,,,,,4519000000.0,,,2962000000.0,,-745000000.0,2677000000.0,,,-748000000.0,44872000000.0,71588000000.0,11043000000.0,568000000.0,,3202000000.0,11708000000.0,,957000000.0,,,10239000000.0,-168000000.0,,235000000.0,,,1448000000.0,4959000000.0,-31000000.0,-1250000000.0,-9329000000.0,,,,,6611000000.0,,,86000000.0,,,3080000000.0,-2028000000.0,,,,,12531000000.0,,,7645000000.0,,,1155000000.0,,-665000000.0,-377000000.0,,178000000.0,9000000.0,31000000.0,,,4200000000.0,,1567000000.0,,,,,3763000000.0,,,392000000.0,,,,,,0.48,,,,,,,,,,,,,,,
1517356800,,,-1425000000.0,35364000000.0,,,,,,,,,86050000000.0,2718000000.0,,,,,546000000.0,44164000000.0,,,56059000000.0,7364000000.0,,393000000.0,,4924000000.0,,-5679000000.0,,45460000000.0,,,,,3171000000.0,11887000000.0,,79528000000.0,,,-8778000000.0,,,,131510000000.0,3859000000.0,,,,,-8778000000.0,-8778000000.0,,,-1.78,,,1583000000.0,,1668000000.0,,,,,,,4389000000.0,,2736000000.0,30391000000.0,,17624000000.0,,,,3990000000.0,51982000000.0,,,3963000000.0,-7000000.0,,-196000000.0,,25625000000.0,-103000000.0,,,1896000000.0,7498000000.0,,11102000000.0,,-88000000.0,,,,,,4327000000.0,,,3232000000.0,,-98000000.0,2474000000.0,,,-5482000000.0,44535000000.0,73683000000.0,17624000000.0,12010000000.0,,3113000000.0,11043000000.0,,279000000.0,,,13741000000.0,-211000000.0,,247000000.0,,,1472000000.0,4924000000.0,9000000.0,-1479000000.0,-9325000000.0,,,,,9865000000.0,,,2204000000.0,,,4070000000.0,-3862000000.0,,,,,12438000000.0,,,7686000000.0,,,1060000000.0,,6581000000.0,11210000000.0,,843000000.0,293000000.0,83000000.0,,,4521000000.0,,1549000000.0,,,,,4025000000.0,,,393000000.0,,,,,,-1.78,,,,,,,,,,,,,,,
1525046400,,,-1572000000.0,28642000000.0,,,,,,,,,67141000000.0,2886000000.0,,,,,564000000.0,38705000000.0,,,47712000000.0,3709000000.0,,,,4844000000.0,,-178000000.0,,46867000000.0,,,,,3216000000.0,12463000000.0,,67347000000.0,,,2691000000.0,,,,114008000000.0,2175000000.0,,,,,2691000000.0,2691000000.0,,,0.56,,,1668000000.0,,1641000000.0,,,,,,,4704000000.0,,,31654000000.0,,6719000000.0,,,,5760000000.0,46661000000.0,,,4274000000.0,4000000.0,,-13000000.0,,20336000000.0,486000000.0,,,1900000000.0,7759000000.0,,11301000000.0,,-106000000.0,,,,,,4543000000.0,,,3253000000.0,,-2072000000.0,2681000000.0,,,-3645000000.0,43556000000.0,54431000000.0,6719000000.0,562000000.0,,3082000000.0,17624000000.0,,-172000000.0,,,7736000000.0,-241000000.0,,237000000.0,,,1491000000.0,4791000000.0,-70000000.0,-19081000000.0,-9244000000.0,,,,,8205000000.0,,,962000000.0,,,2416000000.0,-6213000000.0,,,,,12326000000.0,,,7652000000.0,,,1552000000.0,,-10905000000.0,-1184000000.0,,-8000000.0,16000000.0,-604000000.0,,,4125000000.0,,1590000000.0,,,,,4054000000.0,,,399000000.0,,,,,,0.56,,,,,,,,,,,,,,,
1532995200,12667000000.0,-849000000.0,-1535000000.0,27035000000.0,38545000000.0,6332000000.0,504000000.0,,1904000000.0,12832000000.0,623000000.0,37614000000.0,61837000000.0,2891000000.0,65580000000.0,0.02,,,516000000.0,38545000000.0,,8934000000.0,37614000000.0,1233000000.0,2940000000.0,,,4722000000.0,9344000000.0,-153000000.0,-13000000.0,46947000000.0,8934000000.0,,,,3372000000.0,12844000000.0,,65580000000.0,13039000000.0,110000000.0,3803000000.0,-5968000000.0,,5238000000.0,108784000000.0,3886000000.0,110000000.0,17939000000.0,11490000000.0,18724000000.0,3803000000.0,3803000000.0,1582000000.0,11386000000.0,0.81,33475000000.0,,2940000000.0,4881000000.0,1434000000.0,0.02,43204000000.0,,20331000000.0,-18250000000.0,61837000000.0,4922000000.0,110000000.0,,31706000000.0,1233000000.0,8934000000.0,,27035000000.0,,8069000000.0,43204000000.0,108784000000.0,12929000000.0,5554000000.0,-10000000.0,2192000000.0,45000000.0,,20331000000.0,356000000.0,,,1846000000.0,7922000000.0,,11490000000.0,5554000000.0,91000000.0,,-193000000.0,46947000000.0,3006000000.0,,4550000000.0,,13666000000.0,3592000000.0,30606000000.0,-358000000.0,2552000000.0,46548000000.0,2552000000.0,-2500000000.0,42820000000.0,46548000000.0,8934000000.0,-211000000.0,16174000000.0,3006000000.0,6719000000.0,,-1333000000.0,,12243000000.0,5238000000.0,-214000000.0,,224000000.0,,-244000000.0,1582000000.0,4672000000.0,-77000000.0,-9954000000.0,-9237000000.0,1434000000.0,11708000000.0,-3273000000.0,-834000000.0,8794000000.0,,900000000.0,1004000000.0,,15324000000.0,4100000000.0,-6147000000.0,,,-9237000000.0,,12243000000.0,1004000000.0,,8195000000.0,,-269000000.0,1904000000.0,8195000000.0,2215000000.0,-305000000.0,,-113000000.0,305000000.0,-849000000.0,,,4413000000.0,,1626000000.0,,,,4413000000.0,4332000000.0,-2774000000.0,1576000000.0,392000000.0,31706000000.0,1846000000.0,-169000000.0,,-31764000000.0,0.81,,,-12375000000.0,943000000.0,42820000000.0,-14285000000.0,4837000000.0,49330000000.0,,,,,,,
1540944000,,,-1500000000.0,26414000000.0,,,,,,,,,55686000000.0,2621000000.0,,,,,465000000.0,35167000000.0,,,34183000000.0,3169000000.0,,,,4614000000.0,,-484000000.0,,49743000000.0,,,,,3883000000.0,13072000000.0,,61581000000.0,,,3549000000.0,,,,105429000000.0,3551000000.0,,,,,3549000000.0,3549000000.0,,,0.78,,,2134000000.0,,1451000000.0,,,,,,,4926000000.0,,,33386000000.0,,8486000000.0,,,,2675000000.0,43848000000.0,,,4536000000.0,,,-34000000.0,,18323000000.0,-153000000.0,,,1572000000.0,8146000000.0,,9637000000.0,,-97000000.0,,,,,,4263000000.0,,,3909000000.0,,-1993000000.0,2716000000.0,,,0.0,41897000000.0,42593000000.0,8410000000.0,360000000.0,,2956000000.0,8993000000.0,,892000000.0,,,7241000000.0,-212000000.0,,221000000.0,,,2081000000.0,4565000000.0,-59000000.0,-6945000000.0,-9338000000.0,,,,,5346000000.0,,,1084000000.0,,,3763000000.0,-5394000000.0,,,,,12294000000.0,,,7177000000.0,,,1805000000.0,,-507000000.0,-597000000.0,,-72000000.0,8000000.0,-1218000000.0,,,4025000000.0,,1608000000.0,,,,,4595000000.0,,,403000000.0,,,,,,0.77,,,,,,,,,,,,,,,
1548892800,,,-1470000000.0,29479000000.0,,,,,,,,,53117000000.0,2780000000.0,,,,,487000000.0,32194000000.0,,,30548000000.0,538000000.0,,,,4505000000.0,,-193000000.0,,49345000000.0,,,,,3397000000.0,12446000000.0,,61673000000.0,,,2822000000.0,,,,102462000000.0,3536000000.0,,,,,2822000000.0,2822000000.0,,,0.63,,,2231000000.0,,1256000000.0,,,,,,,4673000000.0,,,33293000000.0,,9879000000.0,,,,3867000000.0,40789000000.0,,,3745000000.0,,,-169000000.0,,15893000000.0,-143000000.0,,,1701000000.0,7773000000.0,,9976000000.0,,-159000000.0,,,,,,4376000000.0,,,3343000000.0,,326000000.0,2270000000.0,,,0.0,41361000000.0,40383000000.0,9835000000.0,521000000.0,,2931000000.0,8486000000.0,,721000000.0,,,9737000000.0,-261000000.0,,223000000.0,,,2205000000.0,4470000000.0,77000000.0,-6271000000.0,-9279000000.0,,,,,3972000000.0,,,1110000000.0,,,3797000000.0,-5182000000.0,,,,,12210000000.0,,,7285000000.0,,,1655000000.0,,1393000000.0,346000000.0,,-185000000.0,304000000.0,-1110000000.0,,,4402000000.0,,1557000000.0,,,,,4053000000.0,,,389000000.0,,,,,,0.63,,,,,,,,,,,,,,,
1556582400,,,-1519000000.0,27913000000.0,,,,,,,,,47311000000.0,2944000000.0,,,,,481000000.0,32570000000.0,,,24392000000.0,-2877000000.0,,,,4415000000.0,,-499000000.0,,49976000000.0,,,,,3531000000.0,12958000000.0,,60483000000.0,,,3044000000.0,,,,97287000000.0,4101000000.0,,,,,3044000000.0,3044000000.0,,,0.7,,,2331000000.0,,1272000000.0,,,,,,,4785000000.0,,,33544000000.0,,10273000000.0,,,,5606000000.0,36804000000.0,,,3795000000.0,0.0,,202000000.0,,15921000000.0,348000000.0,,,1513000000.0,8173000000.0,,10117000000.0,,-36000000.0,,,,,,4642000000.0,,,3615000000.0,,-626000000.0,2398000000.0,,,-5250000000.0,40577000000.0,34643000000.0,10251000000.0,571000000.0,,2834000000.0,9879000000.0,,-53000000.0,,,7777000000.0,-228000000.0,,211000000.0,,,2315000000.0,4370000000.0,33000000.0,-9541000000.0,-9281000000.0,,,,,6870000000.0,,,953000000.0,,,4329000000.0,-6067000000.0,,,,,12115000000.0,,,7339000000.0,,,2022000000.0,,394000000.0,454000000.0,,-24000000.0,9000000.0,-896000000.0,,,4172000000.0,,1659000000.0,,,,,4307000000.0,,,374000000.0,,,,,,0.69,,,,,,,,,,,,,,,
1564531200,14541000000.0,-792000000.0,-1490000000.0,31712000000.0,32510000000.0,6577000000.0,87000000.0,,2059000000.0,14922000000.0,640000000.0,21663000000.0,47755000000.0,3053000000.0,64222000000.0,2.63,,,464000000.0,32510000000.0,,11772000000.0,21663000000.0,-5903000000.0,2373000000.0,,,4307000000.0,1077000000.0,-1240000000.0,-12000000.0,50038000000.0,11750000000.0,,,,3730000000.0,13428000000.0,,64222000000.0,14571000000.0,11621000000.0,2206000000.0,-5979000000.0,,10191000000.0,97793000000.0,3734000000.0,11621000000.0,18125000000.0,10668000000.0,19238000000.0,2206000000.0,2206000000.0,2496000000.0,11398000000.0,0.52,20316000000.0,,2373000000.0,4453000000.0,1309000000.0,2.61,33571000000.0,,14475000000.0,-21579000000.0,47755000000.0,4854000000.0,11621000000.0,,33529000000.0,-5903000000.0,11772000000.0,,31712000000.0,,2689000000.0,33571000000.0,97793000000.0,2950000000.0,5491000000.0,0.0,1897000000.0,132000000.0,,14475000000.0,35000000.0,,,1383000000.0,8574000000.0,,10668000000.0,5491000000.0,-127000000.0,,-419000000.0,50038000000.0,2789000000.0,,4844000000.0,,15831000000.0,3704000000.0,32666000000.0,-30000000.0,2201000000.0,33413000000.0,2201000000.0,-1530000000.0,40266000000.0,33413000000.0,11750000000.0,1498000000.0,17327000000.0,2789000000.0,10273000000.0,,-1644000000.0,,12039000000.0,10191000000.0,-208000000.0,,204000000.0,,131000000.0,2496000000.0,4269000000.0,62000000.0,-5132000000.0,-9250000000.0,1309000000.0,8993000000.0,-2323000000.0,-909000000.0,4128000000.0,,-350000000.0,1149000000.0,,14837000000.0,3942000000.0,-4936000000.0,,,-9250000000.0,,12039000000.0,1149000000.0,,7799000000.0,,-84000000.0,2059000000.0,7799000000.0,1499000000.0,874000000.0,,-69000000.0,319000000.0,-792000000.0,,,4424000000.0,,1753000000.0,,,,4424000000.0,4372000000.0,2779000000.0,1570000000.0,404000000.0,33529000000.0,1383000000.0,113000000.0,,-27889000000.0,0.51,,,-6780000000.0,859000000.0,40266000000.0,-2416000000.0,4419000000.0,51904000000.0,,,,,,,
1572480000,,,-1486000000.0,24597000000.0,,,,14421000000.0,,,,,41716000000.0,2999000000.0,,,14756000000.0,634000000.0,461000000.0,33472000000.0,19007000000.0,,19448000000.0,-5083000000.0,,,51991000000.0,4273000000.0,,-2028000000.0,,50776000000.0,,10998000000.0,3350000000.0,14348000000.0,3763000000.0,13159000000.0,8613000000.0,58069000000.0,,,2926000000.0,,,,92492000000.0,3385000000.0,,,,,2926000000.0,2926000000.0,,,0.69,,19278000000.0,2433000000.0,,2100000000.0,,,,,,,4695000000.0,,,33578000000.0,,8613000000.0,,,10998000000.0,1922000000.0,34423000000.0,,,4878000000.0,,,34000000.0,,14497000000.0,-45000000.0,-17163000000.0,195000000.0,1344000000.0,8464000000.0,,10646000000.0,,-172000000.0,15655000000.0,,,,32984000000.0,4701000000.0,-494000000.0,,3686000000.0,,-217000000.0,2107000000.0,,,-2720000000.0,40321000000.0,28035000000.0,8587000000.0,760000000.0,,2669000000.0,11772000000.0,-9500000000.0,515000000.0,127000000.0,,4000000000.0,-202000000.0,1893000000.0,178000000.0,-29612000000.0,,3628000000.0,4246000000.0,-16000000.0,-8668000000.0,-9142000000.0,,,,,4308000000.0,18563000000.0,,794000000.0,11776000000.0,,3587000000.0,-978000000.0,-197000000.0,14084000000.0,,,11811000000.0,,8486000000.0,7956000000.0,-5965000000.0,,2016000000.0,,-3159000000.0,-318000000.0,-547000000.0,81000000.0,2000000.0,-815000000.0,10998000000.0,-899000000.0,4406000000.0,-3960000000.0,1666000000.0,199000000.0,156000000.0,1562000000.0,,4325000000.0,,,395000000.0,,,,816000000.0,,0.68,1356000000.0,-461000000.0,,,,,,,6635000000.0,,,,,,
