date,annualRetainedEarnings,quarterlyBasicEPS,trailingNetIncome,annualGoodwill,quarterlyAccountsReceivable,quarterlyGoodwill,annualTotalAssets,quarterlyCurrentAccruedExpenses,annualNetOtherInvestingChanges,trailingPretaxIncome,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyBasicAverageShares,quarterlyCostOfRevenue,annualNetIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,annualAccountsPayable,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,annualDepreciationAndAmortization,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualTaxProvision,annualBasicEPS,trailingEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualCurrentAssets,annualEbitda,trailingNetOtherInvestingChanges,annualRepurchaseOfCapitalStock,quarterlyNetOtherInvestingChanges,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,annualDilutedAverageShares,annualInterestExpense,quarterlyOtherIntangibleAssets,annualDilutedEPS,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlySaleOfInvestment,quarterlyCapitalStock,trailingGrossProfit,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyStockholdersEquity,annualBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyAccountsPayable,trailingInterestExpense,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyNetPPE,trailingTaxProvision,quarterlyEbitda,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualInventory,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualPurchaseOfBusiness,annualCapitalStock,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualTotalRevenue,annualCurrentDebt,quarterlyPurchaseOfBusiness,annualOperatingExpense,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyGrossPPE,trailingFreeCashFlow,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingOperatingExpense,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,trailingCostOfRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyChangeInInventory,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:01.317340800,,0.49,,,11648000000.0,23541000000.0,,,,,5479000000.0,4084000000.0,,,46285000000.0,5092000000.0,2834000000.0,11398000000.0,,,,228032000000.0,,200262000000.0,,4179000000.0,,,,3542000000,,1379000000.0,,7689000000.0,,,,,,,105881000000.0,,10324000000.0,149000000.0,-3540000000.0,,1153000000.0,,,,,2839000000.0,,8630000000.0,,,,698000000.0,26412000000.0,,3461000000.0,,,11868000000.0,-544000000.0,1379000000.0,,,,,,,,-1380000000.0,,140517000000.0,,,,,5299000000.0,,,,,278000000.0,,,,,,,,,,,,79118000000.0,,16515000000.0,1037000000.0,,,297000000.0,,10324000000.0,,,,,39051000000.0,,10858000000.0,,6240000000.0,,,-64000000.0,,0.0,0.49,88843000000.0,,8975000000,556000000.0,,,,27913000000,,-125955000000.0,,-3628000000.0,,,,,,,,,,-186000000.0,,27770000000.0,4098000000.0,,4619000000.0,214798000000.0,,,34636000000.0,,,,8720000000.0,,-464000000.0,,,-1096000000.0,4647000000,11520000000.0,534000000.0,,17000000.0,,,-192000000.0,,,,400000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,1179000000.0,-0.71,,23357000000.0,11776000000.0,23357000000.0,230461000000.0,9417000000.0,977000000.0,,5472000000.0,3038000000.0,11776000000.0,0.0,50303000000.0,4570000000.0,2835000000.0,12090000000.0,2404000000.0,,10483000000.0,230461000000.0,-5555000000.0,199522000000.0,13536000000.0,4180000000.0,,25912000000.0,,-212000000,-17250000000.0,-2023000000.0,-2900000000.0,13278000000.0,,50303000000.0,0.0,16496000000.0,13362000000.0,12880000000.0,113792000000.0,35970000000.0,13362000000.0,13000000.0,-3838000000.0,,940000000.0,285000000.0,0.85,,0.0,2835000000.0,13362000000.0,4849000000.0,9417000000.0,30761000000.0,,703000000.0,25060000000.0,3290000000.0,3448000000.0,3448000000.0,,17458000000.0,-354000000.0,-2023000000.0,,79128000000.0,592000000.0,5155000000.0,241000000.0,1269000000.0,35000000.0,-1416000000.0,13954000000.0,144553000000.0,,29780000000.0,88434000000.0,113792000000.0,5155000000.0,30939000000.0,29806000000.0,,,32000000.0,215626000000.0,,11223000000.0,2404000000.0,,6694000000.0,-11805000000.0,6668000000.0,5472000000.0,2839000000.0,2827000000.0,79128000000.0,0.85,16346000000.0,1269000000.0,430000000.0,-8000000.0,297000000.0,,13362000000.0,199522000000.0,,-16244000000.0,35624000000.0,35970000000.0,2833000000.0,13954000000.0,,10324000000.0,25912000000.0,,-4385000000.0,,0.0,-0.71,88434000000.0,,3081000000,-1590000000.0,-1705000000.0,-5836000000.0,208000000.0,28436000000,,-127192000000.0,940000000.0,-3698000000.0,,-2018000000.0,297000000.0,10198000000.0,45875000000.0,,3290000000.0,110875000000.0,4849000000.0,-164000000.0,52120000000.0,30939000000.0,-1802000000.0,,1179000000.0,215626000000.0,,,30761000000.0,,144553000000.0,,8268000000.0,-223000000.0,-54000000.0,-127192000000.0,65000000000.0,-1392000000.0,-1112000000,1993000000.0,592000000.0,-2279000000.0,102000000.0,,,274000000.0,25060000000.0,-966000000.0,,-2124000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,0.59,,,11234000000.0,23465000000.0,,6561000000.0,,,5337000000.0,-7453000000.0,,,48476000000.0,2392000000.0,2842000000.0,11319000000.0,,,,222921000000.0,,199409000000.0,,4028000000.0,,,,3906000000,,1686000000.0,,7700000000.0,,,,,,,111587000000.0,,5909000000.0,122000000.0,-3673000000.0,,1063000000.0,,,,,2849000000.0,,3121000000.0,,,,685000000.0,25610000000.0,,3566000000.0,,,11728000000.0,-4953000000.0,1686000000.0,,,,,,,,-1291000000.0,,134500000000.0,,,,,5154000000.0,,,,,41000000.0,,,,,,,,,,,,79038000000.0,,16923000000.0,1398000000.0,,16000000.0,297000000.0,,5909000000.0,,,,,36671000000.0,,6532000000.0,,13362000000.0,,,-1828000000.0,,0.0,0.59,88186000000.0,,9345000000,726000000.0,,,,28242000000,,-130064000000.0,,-3565000000.0,,,,,,,,,,-165000000.0,,23512000000.0,4632000000.0,,1444000000.0,218250000000.0,,,22913000000.0,,,,5957000000.0,,-1617000000.0,,,-9737000000.0,5195000000,0.0,623000000.0,,69000000.0,,,-3197000000.0,,,,656000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,0.64,,,11595000000.0,23478000000.0,,,,,5254000000.0,4092000000.0,,,46479000000.0,5449000000.0,2849000000.0,10896000000.0,,,,226072000000.0,,198942000000.0,,4128000000.0,,,,4285000000,,1825000000.0,,7877000000.0,,,,,,,109291000000.0,,10001000000.0,106000000.0,-3911000000.0,,856000000.0,,,,,2858000000.0,,5912000000.0,,,,679000000.0,25649000000.0,,3539000000.0,,,12005000000.0,-940000000.0,1825000000.0,,,,,,,,-1296000000.0,,135644000000.0,,,,,5001000000.0,,,,,26000000.0,,,,,,,,,,,,79029000000.0,,17656000000.0,1147000000.0,,5000000.0,297000000.0,,10001000000.0,,,,,37150000000.0,,10778000000.0,,5909000000.0,,,-63000000.0,,0.0,0.64,87895000000.0,,9885000000,793000000.0,,,,28552000000,,-129844000000.0,,-3865000000.0,,,,,,,,,,-77000000.0,,27130000000.0,5078000000.0,,1845000000.0,217739000000.0,,,26353000000.0,,,,9314000000.0,,-683000000.0,,,-1311000000.0,5651000000,6468000000.0,777000000.0,,141000000.0,,,2061000000.0,,,,581000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,0.56,,,12030000000.0,24048000000.0,,,,,5839000000.0,-287000000.0,,,46467000000.0,1786000000.0,2857000000.0,10991000000.0,,,,231082000000.0,,203419000000.0,,4167000000.0,,,,4292000000,,1593000000.0,,8366000000.0,,,,,,,109684000000.0,,9714000000.0,72000000.0,-7841000000.0,,1223000000.0,,,,,2866000000.0,,6335000000.0,,,,632000000.0,26474000000.0,,3625000000.0,,,12533000000.0,-976000000.0,1593000000.0,,,,,,,,-1300000000.0,,138454000000.0,,,,,4515000000.0,,,,,449000000.0,,,,,,,,,,,,83421000000.0,,18016000000.0,1257000000.0,,7000000.0,297000000.0,,9714000000.0,,,,,37645000000.0,,10307000000.0,,10001000000.0,,,-987000000.0,,0.0,0.56,87810000000.0,,9722000000,631000000.0,,,,29007000000,,-129185000000.0,,-7701000000.0,,,,,,,,,,-596000000.0,,27663000000.0,4923000000.0,,1968000000.0,216995000000.0,,,28770000000.0,,,,9487000000.0,,-854000000.0,,,-1933000000.0,5483000000,6432000000.0,593000000.0,,68000000.0,,,939000000.0,,,,428000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,-3734000000.0,-1.48,,24139000000.0,12576000000.0,24139000000.0,225222000000.0,10246000000.0,494000000.0,,6092000000.0,-6621000000.0,12576000000.0,,47618000000.0,1749000000.0,2862000000.0,13069000000.0,875000000.0,,9897000000.0,225222000000.0,-5230000000.0,203987000000.0,11376000000.0,4137000000.0,,4740000000.0,,-1926000000,-20502000000.0,-4229000000.0,-3423000000.0,16008000000.0,,47618000000.0,0.0,16460000000.0,3093000000.0,13160000000.0,112733000000.0,33157000000.0,3093000000.0,-992000000.0,-5077000000.0,,1075000000.0,-660000000.0,0.31,,,2862000000.0,3093000000.0,4369000000.0,10246000000.0,26956000000.0,,575000000.0,24677000000.0,3554000000.0,3401000000.0,3401000000.0,,20145000000.0,-6118000000.0,-4229000000.0,,83677000000.0,470000000.0,4128000000.0,315000000.0,2235000000.0,27000000.0,-1343000000.0,3563000000.0,139689000000.0,1144000000.0,31486000000.0,88642000000.0,112733000000.0,4128000000.0,21235000000.0,28928000000.0,,0.0,-22000000.0,209575000000.0,,6405000000.0,875000000.0,,-10269000000.0,-6403000000.0,13362000000.0,6092000000.0,2862000000.0,2571000000.0,83677000000.0,0.31,16976000000.0,2235000000.0,-692000000.0,-1000000.0,297000000.0,,3093000000.0,203987000000.0,,-20110000000.0,39951000000.0,33157000000.0,2853000000.0,3563000000.0,,9714000000.0,4740000000.0,,-3525000000.0,,0.0,-1.48,88642000000.0,,-24000000,-2810000000.0,-12987000000.0,-21253000000.0,-136000000.0,30045000000,,-120933000000.0,1075000000.0,-4979000000.0,,-913000000.0,297000000.0,10557000000.0,46275000000.0,,3554000000.0,115846000000.0,4369000000.0,-75000000.0,56411000000.0,21235000000.0,-4736000000.0,,-3734000000.0,209575000000.0,,,26956000000.0,,139689000000.0,,6728000000.0,-952000000.0,-269000000.0,-120933000000.0,69571000000.0,-8272000000.0,-3169000000,6405000000.0,470000000.0,-403000000.0,37000000.0,,,-206000000.0,24677000000.0,-1717000000.0,,-2617000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,0.68,,,11814000000.0,24132000000.0,,,,,6075000000.0,2382000000.0,,,41993000000.0,3812000000.0,2866000000.0,10932000000.0,,,,226186000000.0,,200928000000.0,,4118000000.0,,,,4855000000,,1952000000.0,,8148000000.0,,,,,,,107109000000.0,,5475000000.0,34000000.0,-3599000000.0,,798000000.0,,,,-21000000.0,2872000000.0,,10888000000.0,,,,537000000.0,24993000000.0,,3321000000.0,,,12266000000.0,-989000000.0,1952000000.0,,,,,,,,-1472000000.0,,138598000000.0,,,,,3822000000.0,,,,,123000000.0,,,,,,,,,,,,81472000000.0,,18488000000.0,2056000000.0,,18000000.0,297000000.0,,5475000000.0,,,,,33310000000.0,,6135000000.0,,3093000000.0,14030000000.0,,-73000000.0,,0.0,0.68,88181000000.0,,10374000000,864000000.0,,,,29420000000,,-123901000000.0,,-3719000000.0,,,,,,,,,,-21000000.0,,25258000000.0,5719000000.0,-153000000.0,-3255000000.0,212082000000.0,,,31489000000.0,,,,7531000000.0,,-1398000000.0,,,-1550000000.0,6222000000,6571000000.0,660000000.0,,56000000.0,,,-1491000000.0,,,,878000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,0.78,,,12216000000.0,24336000000.0,,,,,5677000000.0,-3687000000.0,,,41791000000.0,5456000000.0,2865000000.0,11033000000.0,,,,223346000000.0,,201389000000.0,,4151000000.0,,,,5198000000,,2246000000.0,,8047000000.0,,,,,,,106999000000.0,,1788000000.0,145000000.0,-4236000000.0,,1040000000.0,,,,-76000000.0,2872000000.0,,7961000000.0,,,,514000000.0,25696000000.0,,3319000000.0,,,12198000000.0,-4341000000.0,2246000000.0,,,,,,,,-1474000000.0,,136190000000.0,,,,,3801000000.0,,,,,19000000.0,,,,,,,,,,,,81601000000.0,,18753000000.0,1994000000.0,,,297000000.0,,1788000000.0,,,,,34061000000.0,,2406000000.0,,5475000000.0,14671000000.0,,-2689000000.0,,0.0,0.78,88332000000.0,,10851000000,988000000.0,,,,29786000000,,-126892000000.0,,-4161000000.0,,,,,,,,,,-55000000.0,,21957000000.0,6186000000.0,0.0,-2483000000.0,215224000000.0,,,29191000000.0,,,,9617000000.0,,-694000000.0,,,-9068000000.0,6555000000,6559000000.0,618000000.0,,18000000.0,,,-169000000.0,,,,934000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,0.78,,,12111000000.0,24339000000.0,,,,,5622000000.0,54922000000.0,,,90938000000.0,6882000000.0,2866000000.0,10960000000.0,,,,276675000000.0,,202970000000.0,,4154000000.0,,,,5578000000,,2232000000.0,,8037000000.0,,,,,,,156119000000.0,,56710000000.0,39000000.0,-2188000000.0,,1193000000.0,,,,5000000.0,2874000000.0,,8202000000.0,,,,555000000.0,25821000000.0,,3423000000.0,,,12191000000.0,-1370000000.0,2232000000.0,,,,,,,,-1474000000.0,,186410000000.0,,,,,4446000000.0,,,,,53000000.0,,,,,,,,,,,,82235000000.0,,19319000000.0,2118000000.0,,,297000000.0,,56710000000.0,,,,,34985000000.0,,57341000000.0,,1788000000.0,15622000000.0,,370000000.0,,0.0,0.78,88527000000.0,,11321000000,1034000000.0,,,,30279000000,,-129809000000.0,,-4357000000.0,,,,,,,,,,-5000000.0,,73705000000.0,6612000000.0,0.0,-1768000000.0,218336000000.0,,,30291000000.0,,,,11239000000.0,,-803000000.0,,,45871000000.0,7128000000,6467000000.0,631000000.0,,2000000.0,,,582000000.0,,,,1199000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,1782000000.0,1.77,,24634000000.0,12439000000.0,24634000000.0,274098000000.0,9943000000.0,671000000.0,,5653000000.0,-3182000000.0,12439000000.0,,89658000000.0,5484000000.0,2867000000.0,11962000000.0,11497000000.0,,29277000000.0,274098000000.0,-5936000000.0,203104000000.0,21634000000.0,4183000000.0,,4954000000.0,,7916000000,-14833000000.0,5067000000.0,-2954000000.0,2857000000.0,,89658000000.0,0.0,16606000000.0,53528000000.0,31968000000.0,151632000000.0,38836000000.0,53528000000.0,-242000000.0,-4810000000.0,,1020000000.0,5730000000.0,4.01,,,2875000000.0,53528000000.0,3933000000.0,9943000000.0,27050000000.0,,1061000000.0,28639000000.0,2829000000.0,3432000000.0,3432000000.0,,7040000000.0,-1707000000.0,5067000000.0,,81547000000.0,601000000.0,4535000000.0,85000000.0,2358000000.0,,-1516000000.0,54129000000.0,178682000000.0,925000000.0,38818000000.0,88956000000.0,151632000000.0,4535000000.0,70994000000.0,48550000000.0,,-153000000.0,476000000.0,220865000000.0,,6664000000.0,11497000000.0,,50435000000.0,-8305000000.0,3093000000.0,5653000000.0,2874000000.0,2667000000.0,81547000000.0,4.0,19103000000.0,2358000000.0,-24000000.0,,297000000.0,,53528000000.0,203104000000.0,,-17184000000.0,27089000000.0,38836000000.0,2866000000.0,54129000000.0,,56710000000.0,4954000000.0,,-5913000000.0,,0.0,1.76,88956000000.0,,16004000000,2844000000.0,-8407000000.0,26450000000.0,56000000.0,31065000000,,-131909000000.0,1020000000.0,-4947000000.0,,-494000000.0,297000000.0,23547000000.0,44887000000.0,,2829000000.0,120550000000.0,3933000000.0,-413000000.0,43695000000.0,70994000000.0,10760000000.0,0.0,1782000000.0,220865000000.0,,,27050000000.0,,178682000000.0,,10431000000.0,5785000000.0,-59000000.0,-131909000000.0,75663000000.0,-8803000000.0,12063000000,6664000000.0,601000000.0,-5000000.0,9000000.0,,,1073000000.0,28639000000.0,-843000000.0,,2774000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,1.15,,,12131000000.0,24647000000.0,,,,,6167000000.0,-50621000000.0,,,107617000000.0,2776000000.0,3425000000.0,11189000000.0,,,,221562000000.0,,198290000000.0,,4137000000.0,,,,5986000000,,3947000000.0,,8332000000.0,,,,,,,182358000000.0,,2907000000.0,1008000000.0,-4531000000.0,,881000000.0,,,,,3430000000.0,,2152000000.0,,,,1214000000.0,41597000000.0,,889000000.0,,,12469000000.0,-60999000000.0,3947000000.0,,,,,,,,-1517000000.0,,207711000000.0,,,,,5146000000.0,,,,,-11000000.0,,,,,,,,,,,,78552000000.0,,19629000000.0,1290000000.0,,,424000000.0,,2907000000.0,,,,,12711000000.0,,3544000000.0,,53528000000.0,14984000000.0,,-7951000000.0,,0.0,1.15,89056000000.0,,12305000000,968000000.0,,,,30818000000,,-134785000000.0,,-4363000000.0,,,,,,,,,,-157000000.0,,23272000000.0,6954000000.0,0.0,3534000000.0,223841000000.0,,,25353000000.0,,,,7139000000.0,,179000000.0,,,-53229000000.0,7160000000,8217000000.0,637000000.0,,34000000.0,,,-1626000000.0,,,,-155000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,1.02,,,12966000000.0,24663000000.0,,,,,5857000000.0,2869000000.0,,,107696000000.0,3263000000.0,4147000000.0,12087000000.0,,,,224427000000.0,,201540000000.0,,4161000000.0,,,,4324000000,,4214000000.0,,7550000000.0,,,,,,,181922000000.0,,5776000000.0,23000000.0,-1815000000.0,,1073000000.0,,,,,4153000000.0,,2283000000.0,,,,1164000000.0,42027000000.0,,852000000.0,,,11711000000.0,-869000000.0,4214000000.0,,,,,,,,-2066000000.0,,208415000000.0,,,,,5262000000.0,,,,,242000000.0,,,,,,,,,,,,81051000000.0,,19396000000.0,1188000000.0,,,424000000.0,,5776000000.0,,,,,14901000000.0,,6424000000.0,,2907000000.0,16521000000.0,,-3366000000.0,,0.0,1.01,89712000000.0,,11869000000,2220000000.0,,,,31483000000,,-137763000000.0,,-4402000000.0,,,,,,,,,,-22000000.0,,22887000000.0,6544000000.0,0.0,5551000000.0,227475000000.0,,,26493000000.0,,,,7665000000.0,,-2583000000.0,,,-2981000000.0,7685000000,7689000000.0,648000000.0,,0.0,,,779000000.0,,,,408000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,0.89,,,13283000000.0,24617000000.0,,,,,5750000000.0,1442000000.0,,,107627000000.0,4151000000.0,4152000000.0,12252000000.0,,,,226293000000.0,,201520000000.0,,4167000000.0,,,,3794000000,,3695000000.0,,8277000000.0,,,,,,,181436000000.0,,7218000000.0,23000000.0,-4084000000.0,,1206000000.0,,,,,4159000000.0,,1603000000.0,,,,1255000000.0,42289000000.0,,818000000.0,,,12444000000.0,-105000000.0,3695000000.0,,,,,,,,-2070000000.0,,208325000000.0,,,,,5112000000.0,,,,,-1000000.0,,,,,,,,,,,,81041000000.0,,19334000000.0,1175000000.0,,,424000000.0,,7218000000.0,,,,,16577000000.0,,7853000000.0,,5776000000.0,17055000000.0,,-1703000000.0,,0.0,0.89,89932000000.0,,11080000000,1864000000.0,,,,31586000000,,-140520000000.0,,-4202000000.0,,,,,,,,,,-1000000.0,,24773000000.0,5658000000.0,0.0,6964000000.0,230452000000.0,,,26889000000.0,,,,8353000000.0,,-848000000.0,,,-2827000000.0,6890000000,8231000000.0,635000000.0,,0.0,,,31000000.0,,,,661000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,2447000000.0,-0.54,,24639000000.0,13993000000.0,24639000000.0,232708000000.0,9625000000.0,-616000000.0,,5574000000.0,3380000000.0,13993000000.0,,110536000000.0,2896000000.0,4157000000.0,14403000000.0,9625000000.0,,15270000000.0,232708000000.0,-7803000000.0,203085000000.0,13086000000.0,4068000000.0,,5598000000.0,,-2148000000,-15856000000.0,-2231000000.0,-3088000000.0,16857000000.0,,110536000000.0,0.0,16533000000.0,10598000000.0,19599000000.0,190968000000.0,12298000000.0,10598000000.0,-468000000.0,-5426000000.0,,1153000000.0,3314000000.0,2.42,,,4157000000.0,10598000000.0,2735000000.0,9625000000.0,28064000000.0,,1282000000.0,41578000000.0,3125000000.0,802000000.0,802000000.0,,20925000000.0,-786000000.0,-2231000000.0,,81069000000.0,555000000.0,6628000000.0,34000000.0,1111000000.0,,-2150000000.0,11153000000.0,219032000000.0,1412000000.0,30631000000.0,89947000000.0,190968000000.0,6628000000.0,29623000000.0,36718000000.0,,0.0,-846000000.0,230508000000.0,,8649000000.0,9625000000.0,,-42930000000.0,-18144000000.0,53528000000.0,5574000000.0,3981000000.0,4915000000.0,81069000000.0,2.42,18789000000.0,1111000000.0,586000000.0,,424000000.0,,10598000000.0,203085000000.0,,-17545000000.0,41016000000.0,12298000000.0,3974000000.0,11153000000.0,,7218000000.0,5598000000.0,,-5124000000.0,,0.0,-0.54,89947000000.0,,1464000000,-1738000000.0,-62759000000.0,-57705000000.0,-132000000.0,33192000000,,-140561000000.0,1153000000.0,-4578000000.0,,-182000000.0,424000000.0,11956000000.0,49931000000.0,,3125000000.0,127079000000.0,2735000000.0,-2000000.0,57549000000.0,29623000000.0,-3886000000.0,0.0,2447000000.0,230508000000.0,,,28064000000.0,,219032000000.0,,7474000000.0,-92000000.0,164000000.0,-140561000000.0,77148000000.0,1332000000.0,-2136000000,8649000000.0,555000000.0,-2160000000.0,0.0,,,-1344000000.0,41578000000.0,-2745000000.0,,-1006000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,1.03,,,12698000000.0,23303000000.0,,,,,11086000000.0,-6212000000.0,,,108949000000.0,-3051000000.0,4116000000.0,12096000000.0,,,,235790000000.0,,212954000000.0,,3989000000.0,,,,4338000000,,4219000000.0,,7939000000.0,,,,,,,196318000000.0,,4386000000.0,41000000.0,-13176000000.0,,1076000000.0,,,,,4121000000.0,,4439000000.0,,,,1332000000.0,42330000000.0,,762000000.0,,,11928000000.0,2545000000.0,4219000000.0,,,,,,,,-2153000000.0,,225031000000.0,,,,,15345000000.0,,,,,46000000.0,,,,,,,,,,,,81472000000.0,,19888000000.0,916000000.0,,,424000000.0,,4386000000.0,,,,,9339000000.0,,4933000000.0,,10598000000.0,15189000000.0,,-5576000000.0,,893000000.0,1.02,81642000000.0,,11990000000,2331000000.0,,,,31984000000,,-128747000000.0,,-13220000000.0,,,,,,,,,,-2000000.0,,22836000000.0,6669000000.0,-5000000000.0,4422000000.0,210389000000.0,,,28713000000.0,,,,10169000000.0,,1196000000.0,,,-3205000000.0,7960000000,9085000000.0,547000000.0,,0.0,,,-888000000.0,,,,823000000.0,,,,,,,,,,,,,,,,,,,,,,,,
