date,annualPretaxIncome,trailingCashDividendsPaid,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,annualLongTermDebt,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyDilutedAverageShares,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualBasicEPS,quarterlyChangeInCashSupplementalAsReported,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualTotalAssets,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,quarterlyGoodwill,trailingCommonStockIssuance,annualDepreciationAndAmortization,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyInventory,trailingTotalRevenue,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,quarterlyPurchaseOfInvestment,annualNetPPE,quarterlyOperatingExpense,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyCurrentDebt,annualCurrentLiabilities,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualDilutedEPS,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyFreeCashFlow,trailingNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,quarterlyDilutedEPS,trailingBeginningCashPosition,annualInterestExpense,trailingCapitalExpenditure,annualBeginningCashPosition,annualCurrentAssets,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualGrossPPE,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyCapitalStock,annualDilutedAverageShares,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,quarterlyBasicAverageShares,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,trailingCostOfRevenue,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCapitalStock,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyNetPPE,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyEbitda,annualResearchAndDevelopment,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualFreeCashFlow,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualPurchaseOfBusiness,annualBasicAverageShares,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualOperatingExpense,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyCurrentAssets,quarterlyGrossPPE,annualChangeInInventory,quarterlyOperatingIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingInterestExpense,trailingChangesInAccountReceivables,trailingChangeInInventory,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingDilutedAverageShares
2014-06-30,,,,,,1932000000.0,33970000000.0,,,5323000000.0,2412000000.0,,656000000.0,664600000.0,4184000000.0,,20777000000.0,,171000000.0,,,,4759000000.0,9084000000.0,,,1317000000.0,,,1283000000.0,1267000000.0,,1646000000.0,,1.94,,7422000000.0,,,,1267000000.0,3009000000.0,0.0,,2125000000.0,4093000000.0,,,,-248000000.0,,2094000000.0,,-556000000.0,,,,,,1650000000.0,,,1603000000.0,45000000.0,,-292000000.0,2125000000.0,,,,,358000000.0,1078000000.0,16124000000.0,,32000000.0,,1299000000.0,,,,,,,,,1332000000.0,-111000000.0,,1.91,,,,,,,383000000.0,,,,,,,-1426000000.0,-137000000.0,9000000.0,,1844000000.0,,-27000000.0,,-3666000000.0,3950000000.0,1954000000.0,,,,,,,,,17354000000.0,652000000.0,,-27000000.0,-55000000.0,,-14762000000.0,,,,537000000.0,8685000000.0,,,,,2223000000.0,,,,239000000.0,52000000.0,,,,,,,,,-1185000000.0,-356000000.0,47000000.0,,,,33836000000.0,884000000.0,318000000.0,,,,,448000000.0,478000000.0,1640000000.0,,7040000000.0,1820000000.0,-341000000.0,,,13193000000.0,23447000000.0,,1856000000.0,,8134000000.0,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,1791000000.0,32776000000.0,,,5225000000.0,2680000000.0,,728000000.0,657900000.0,4205000000.0,,20095000000.0,,-196000000.0,,,,4711000000.0,8865000000.0,,,1213000000.0,,,1311000000.0,1303000000.0,,1597000000.0,,2.02,,7213000000.0,,,,1303000000.0,2696000000.0,0.0,,1929000000.0,3945000000.0,,,,-179000000.0,,2031000000.0,,-550000000.0,,,,,,2119000000.0,,,1516000000.0,28000000.0,,1000000.0,1929000000.0,,,,,350000000.0,934000000.0,16570000000.0,,-681000000.0,,1342000000.0,,,,,,,,,1329000000.0,10000000.0,,1.98,,,,,,,429000000.0,,,,,,,-1239000000.0,-103000000.0,9000000.0,,1796000000.0,,-2000000.0,,-4108000000.0,3932000000.0,2125000000.0,,,,,,,,,16173000000.0,645300000.0,,42000000.0,-1432000000.0,,-14596000000.0,,,,569000000.0,8499000000.0,,,,,2258000000.0,,,,28000000.0,47000000.0,,,,,,,,,-1889000000.0,-38000000.0,-25000000.0,,,,34484000000.0,767000000.0,154000000.0,,,,,434000000.0,382000000.0,1711000000.0,,7705000000.0,1880000000.0,-369000000.0,0.0,,12681000000.0,23095000000.0,,1901000000.0,,8137000000.0,,,,,,,,,,,,,,,,,
2014-12-31,7026000000.0,,4956000000.0,-2216000000.0,21000000.0,553000000.0,31269000000.0,6731000000.0,-1280000000.0,6731000000.0,840000000.0,4238000000.0,732000000.0,650900000.0,4027000000.0,,19504000000.0,7.63,-32000000.0,7050000000.0,2034000000.0,435000000.0,4238000000.0,12129000000.0,13109000000.0,177000000.0,930000000.0,7135000000.0,-596000000.0,1179000000.0,1179000000.0,34317000000.0,1594000000.0,31269000000.0,1.85,-6603000000.0,7050000000.0,,1408000000.0,1897000000.0,1179000000.0,2523000000.0,0.0,141000000.0,1897000000.0,3706000000.0,,541000000.0,,-252000000.0,8489000000.0,2030000000.0,75000000.0,-544000000.0,,6626000000.0,,12129000000.0,2340000000.0,106000000.0,5998000000.0,968000000.0,1435000000.0,32000000.0,626000000.0,-18000000.0,1897000000.0,,7.49,1435000000.0,,350000000.0,665000000.0,18127000000.0,-5652000000.0,-98000000.0,930000000.0,1693000000.0,,553000000.0,8576000000.0,-6289000000.0,102000000.0,1897000000.0,2523000000.0,,77000000.0,119000000.0,-268000000.0,1.81,,142000000.0,,2581000000.0,11765000000.0,4956000000.0,623000000.0,-146000000.0,,665000000.0,22841000000.0,6469000000.0,-14352000000.0,-1279000000.0,319000000.0,9000000.0,662000000.0,2340000000.0,-1625000000.0,20000000.0,,-6289000000.0,3692000000.0,1929000000.0,0.0,840000000.0,,,,732000000.0,-684000000.0,-1493000000.0,13109000000.0,637900000.0,2028000000.0,82000000.0,-74000000.0,,-14352000000.0,106000000.0,9000000.0,77000000.0,459000000.0,8489000000.0,541000000.0,16447000000.0,31821000000.0,,2020000000.0,1770000000.0,15374000000.0,19504000000.0,153000000.0,59000000.0,280000000.0,5133000000.0,3706000000.0,,-713000000.0,21000000.0,141000000.0,,-2130000000.0,578000000.0,-85000000.0,-94000000.0,649200000.0,4998000000.0,34317000000.0,626000000.0,229000000.0,-100000000.0,8239000000.0,,,436000000.0,435000000.0,2183000000.0,,5998000000.0,1638000000.0,-490000000.0,0.0,,11765000000.0,22841000000.0,-113000000.0,1662000000.0,18127000000.0,7719000000.0,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,1386000000.0,30643000000.0,,,6459000000.0,2239000000.0,,446000000.0,649200000.0,3821000000.0,,18125000000.0,,-106000000.0,,,,4408000000.0,11609000000.0,,,115000000.0,,,1201000000.0,1199000000.0,,1564000000.0,,1.88,,6934000000.0,,,,1199000000.0,2809000000.0,0.0,,1791000000.0,3704000000.0,,,,-191000000.0,,2027000000.0,,-652000000.0,,,,,,132000000.0,,,1396000000.0,31000000.0,,0.0,1791000000.0,,,,,339000000.0,1338000000.0,16691000000.0,,79000000.0,,789000000.0,,,,,,,,,1597000000.0,-131000000.0,,1.85,,,,,,,605000000.0,,,,,,,-886000000.0,-296000000.0,9000000.0,,1801000000.0,,56000000.0,,-6321000000.0,3757000000.0,1897000000.0,,,,,,,,,13917000000.0,636200000.0,,4000000.0,0.0,,-14187000000.0,,,,502000000.0,8286000000.0,,,,,2073000000.0,,,,-313000000.0,138000000.0,,,,,,,,,-1154000000.0,-271000000.0,44000000.0,,,,35080000000.0,1018000000.0,309000000.0,,,,,463000000.0,464000000.0,1080000000.0,,5082000000.0,1703000000.0,-291000000.0,-150000000.0,,12518000000.0,22473000000.0,,1730000000.0,,7578000000.0,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,1049000000.0,31388000000.0,,,8431000000.0,2386000000.0,,582000000.0,643000000.0,3858000000.0,,17957000000.0,,1192000000.0,,,,4578000000.0,13163000000.0,,,119000000.0,,,1303000000.0,1300000000.0,,1550000000.0,,2.06,,6985000000.0,,,,1300000000.0,3485000000.0,0.0,,2983000000.0,3847000000.0,,,,-150000000.0,,1988000000.0,,-646000000.0,,,,,,86000000.0,,,1355000000.0,35000000.0,,166000000.0,2983000000.0,,,,,344000000.0,1055000000.0,18258000000.0,,0.0,,968000000.0,,,,,,,,,1521000000.0,-138000000.0,,2.02,,,,,,,664000000.0,,,,,,,-1695000000.0,-150000000.0,9000000.0,,1714000000.0,,-90000000.0,,-6233000000.0,3828000000.0,1791000000.0,,,,,,,,,13093000000.0,631300000.0,,15000000.0,-10000000.0,,-14462000000.0,,,,509000000.0,8389000000.0,,,,,2191000000.0,,,,263000000.0,49000000.0,,,,,,,,,-320000000.0,-899000000.0,251000000.0,,,,35615000000.0,502000000.0,141000000.0,,,,,438000000.0,327000000.0,1338000000.0,,5095000000.0,1812000000.0,-370000000.0,-3000000.0,,13431000000.0,22851000000.0,,1840000000.0,,7686000000.0,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,1566000000.0,33258000000.0,,,8974000000.0,2364000000.0,,684000000.0,631200000.0,3877000000.0,,21650000000.0,,-1378000000.0,,,,4610000000.0,14002000000.0,,,125000000.0,,,1298000000.0,1296000000.0,,1530000000.0,,2.09,,9354000000.0,,,,1296000000.0,1758000000.0,0.0,,1605000000.0,3709000000.0,,,,-145000000.0,,1959000000.0,,-635000000.0,,,,,,2279000000.0,,,2632000000.0,38000000.0,,-2777000000.0,1605000000.0,,,,,355000000.0,1009000000.0,21034000000.0,,-41000000.0,,1310000000.0,,,,,,,,,1531000000.0,130000000.0,,2.05,,,,,,,473000000.0,,,,,,,-1523000000.0,-32000000.0,9000000.0,,1600000000.0,,-78000000.0,,-6467000000.0,3835000000.0,2983000000.0,,,,,,,,,12186000000.0,620600000.0,,3000000.0,-783000000.0,,-14470000000.0,,,,547000000.0,8470000000.0,,,,,2238000000.0,,,,-82000000.0,46000000.0,,,,,,,,,-220000000.0,-147000000.0,98000000.0,,,,36235000000.0,153000000.0,68000000.0,,,,,429000000.0,105000000.0,1664000000.0,,7032000000.0,1845000000.0,-354000000.0,-2757000000.0,,11608000000.0,22940000000.0,,1876000000.0,,7712000000.0,,,,,,,,,,,,,,,,,
2015-12-31,6823000000.0,,4833000000.0,-2561000000.0,19000000.0,556000000.0,32718000000.0,8753000000.0,-652000000.0,8753000000.0,1023000000.0,4154000000.0,644000000.0,625400000.0,3827000000.0,,21732000000.0,7.72,193000000.0,9249000000.0,1952000000.0,332000000.0,4154000000.0,13853000000.0,11708000000.0,128000000.0,126000000.0,6946000000.0,-2817000000.0,1039000000.0,1038000000.0,36575000000.0,1538000000.0,32718000000.0,1.69,-3648000000.0,9249000000.0,,1435000000.0,1798000000.0,1038000000.0,1916000000.0,0.0,551000000.0,1798000000.0,3518000000.0,,518000000.0,,-166000000.0,8515000000.0,1971000000.0,9000000.0,-628000000.0,,6420000000.0,,13853000000.0,2260000000.0,2044000000.0,7118000000.0,635000000.0,2601000000.0,45000000.0,118000000.0,-206000000.0,1798000000.0,,7.58,2601000000.0,,397000000.0,543000000.0,20971000000.0,-5238000000.0,-4000000.0,126000000.0,1892000000.0,,556000000.0,8407000000.0,-6359000000.0,102000000.0,1798000000.0,1916000000.0,,106000000.0,142000000.0,-58000000.0,1.66,,149000000.0,,1897000000.0,10986000000.0,4833000000.0,210000000.0,395000000.0,,543000000.0,23098000000.0,6182000000.0,-14583000000.0,-1134000000.0,420000000.0,9000000.0,637200000.0,2260000000.0,-800000000.0,121000000.0,,-6359000000.0,3471000000.0,1605000000.0,0.0,1023000000.0,,,,644000000.0,-99000000.0,-1461000000.0,11708000000.0,614500000.0,1982000000.0,80000000.0,-7000000.0,,-14583000000.0,2044000000.0,9000000.0,106000000.0,424000000.0,8515000000.0,518000000.0,15383000000.0,30274000000.0,,1905000000.0,1763000000.0,14891000000.0,21732000000.0,260000000.0,43000000.0,276000000.0,4959000000.0,3518000000.0,,34000000.0,19000000.0,551000000.0,,-1954000000.0,527000000.0,2000000.0,-2914000000.0,625600000.0,4841000000.0,36575000000.0,118000000.0,117000000.0,-790000000.0,7945000000.0,,,433000000.0,332000000.0,2338000000.0,,7118000000.0,1463000000.0,-446000000.0,-4000000.0,,10986000000.0,23098000000.0,3000000.0,1500000000.0,20971000000.0,7298000000.0,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,1649000000.0,32982000000.0,,,8927000000.0,2327000000.0,,468000000.0,621300000.0,3678000000.0,,22108000000.0,,-461000000.0,,,,4485000000.0,14030000000.0,,,130000000.0,,,1278000000.0,1275000000.0,,1493000000.0,,2.1,,9375000000.0,,,,1275000000.0,1513000000.0,0.0,,1337000000.0,3627000000.0,,,,-225000000.0,,1943000000.0,,-672000000.0,,,,,,2212000000.0,,,2551000000.0,47000000.0,,-280000000.0,1337000000.0,,,,,356000000.0,1212000000.0,21208000000.0,,-22000000.0,,946000000.0,,,,,,,,,1249000000.0,-37000000.0,,2.05,,,,,,,164000000.0,,,,,,,-1227000000.0,-245000000.0,9000000.0,,1581000000.0,,-116000000.0,,-6261000000.0,3731000000.0,1798000000.0,,,,,,,,,11733000000.0,607400000.0,,25000000.0,,,-14950000000.0,,,,468000000.0,8614000000.0,,,,,2149000000.0,,,,-419000000.0,144000000.0,,,,,,,,,-1426000000.0,-64000000.0,-38000000.0,,,,36785000000.0,176000000.0,357000000.0,,,,,450000000.0,590000000.0,1260000000.0,,7178000000.0,1746000000.0,-314000000.0,-4000000.0,,10874000000.0,23564000000.0,,1788000000.0,,7409000000.0,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,1327000000.0,33235000000.0,,,9299000000.0,2405000000.0,,580000000.0,620900000.0,3799000000.0,,21799000000.0,,351000000.0,,,,4667000000.0,14044000000.0,,,135000000.0,,,1293000000.0,1291000000.0,,1560000000.0,,2.13,,9356000000.0,,,,1291000000.0,1865000000.0,0.0,,1688000000.0,3613000000.0,,,,-285000000.0,,1997000000.0,,-672000000.0,,,,,,2450000000.0,,,2477000000.0,38000000.0,,-350000000.0,1688000000.0,,,,,366000000.0,985000000.0,21298000000.0,,6000000.0,,962000000.0,,,,,,,,,1291000000.0,-5000000.0,,2.08,,,,,,,285000000.0,,,,,,,-828000000.0,-174000000.0,9000000.0,,1650000000.0,,59000000.0,,-6184000000.0,3863000000.0,1337000000.0,,,,,,,,,11894000000.0,606900000.0,,-27000000.0,,,-15189000000.0,,,,542000000.0,8604000000.0,,,,,2239000000.0,,,,211000000.0,49000000.0,,,,,,,,,-602000000.0,-556000000.0,-96000000.0,,,,37194000000.0,177000000.0,255000000.0,,,,,437000000.0,169000000.0,1285000000.0,,7254000000.0,1835000000.0,-323000000.0,0.0,,11436000000.0,23793000000.0,,1866000000.0,,7662000000.0,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,1345000000.0,34051000000.0,,,11079000000.0,2404000000.0,,729000000.0,618800000.0,3847000000.0,,21872000000.0,,620000000.0,,,,4743000000.0,15603000000.0,,,141000000.0,,,1331000000.0,1329000000.0,,1531000000.0,,2.2,,9430000000.0,,,,1329000000.0,2666000000.0,0.0,,2308000000.0,3611000000.0,,,,-526000000.0,,1958000000.0,,-670000000.0,,,,,,1282000000.0,,,2422000000.0,50000000.0,,-543000000.0,2308000000.0,,,,,368000000.0,952000000.0,22003000000.0,,-4000000.0,,1561000000.0,,,,,,,,,1159000000.0,27000000.0,,2.15,,,,,,,345000000.0,,,,,,,-774000000.0,-50000000.0,9000000.0,,1621000000.0,,-50000000.0,,-6146000000.0,3862000000.0,1688000000.0,,,,,,,,,12002000000.0,604400000.0,,-2000000.0,,,-15471000000.0,,,,531000000.0,8671000000.0,,,,,2280000000.0,,,,104000000.0,51000000.0,,,,,,,,,-752000000.0,184000000.0,34000000.0,,,,37745000000.0,358000000.0,129000000.0,,,,,427000000.0,364000000.0,1908000000.0,,6400000000.0,1862000000.0,-347000000.0,-13000000.0,,12179000000.0,24142000000.0,,1904000000.0,,7709000000.0,,,,,,,,,,,,,,,,,
2016-12-31,7053000000.0,,5050000000.0,-2678000000.0,15000000.0,943000000.0,32906000000.0,10678000000.0,-1410000000.0,10678000000.0,1032000000.0,4392000000.0,678000000.0,613800000.0,3716000000.0,,21180000000.0,8.35,90000000.0,9166000000.0,1247000000.0,299000000.0,4392000000.0,16344000000.0,10298000000.0,-36000000.0,145000000.0,7223000000.0,-1403000000.0,1156000000.0,1155000000.0,37907000000.0,1527000000.0,32906000000.0,1.93,-4626000000.0,9166000000.0,,1474000000.0,2398000000.0,1155000000.0,2678000000.0,0.0,145000000.0,2398000000.0,3385000000.0,,551000000.0,,-374000000.0,8516000000.0,1948000000.0,148000000.0,-664000000.0,,6662000000.0,,16344000000.0,2376000000.0,972000000.0,6219000000.0,804000000.0,2320000000.0,64000000.0,280000000.0,-230000000.0,2398000000.0,,8.16,2320000000.0,,384000000.0,559000000.0,22563000000.0,-3753000000.0,-22000000.0,145000000.0,1773000000.0,,943000000.0,8726000000.0,-7245000000.0,-4000000.0,2398000000.0,2678000000.0,,109000000.0,72000000.0,-313000000.0,1.88,,199000000.0,,1798000000.0,11726000000.0,5050000000.0,453000000.0,7000000.0,,559000000.0,23499000000.0,6111000000.0,-14983000000.0,-924000000.0,156000000.0,9000000.0,618700000.0,2376000000.0,-992000000.0,255000000.0,,-7245000000.0,3613000000.0,2308000000.0,0.0,1032000000.0,,,,678000000.0,600000000.0,-1420000000.0,10298000000.0,600200000.0,1995000000.0,0.0,0.0,,-14983000000.0,972000000.0,9000000.0,109000000.0,454000000.0,8516000000.0,551000000.0,15040000000.0,30109000000.0,,2058000000.0,1735000000.0,15069000000.0,21180000000.0,68000000.0,54000000.0,298000000.0,5242000000.0,3385000000.0,,-42000000.0,15000000.0,145000000.0,,-1846000000.0,429000000.0,107000000.0,-16000000.0,604700000.0,5058000000.0,37907000000.0,280000000.0,63000000.0,-7000000.0,7846000000.0,,,421000000.0,299000000.0,2209000000.0,,6219000000.0,1610000000.0,-436000000.0,1000000.0,,11726000000.0,23499000000.0,57000000.0,1665000000.0,22563000000.0,7329000000.0,,,,,,,,,,,,,,,,,
2017-03-31,,,,,,1691000000.0,33292000000.0,,,10802000000.0,2420000000.0,,532000000.0,612000000.0,3869000000.0,,21391000000.0,,-225000000.0,,,,4722000000.0,16257000000.0,,,150000000.0,,,1326000000.0,1323000000.0,,1571000000.0,,2.21,,9258000000.0,,,,1323000000.0,2314000000.0,0.0,,2173000000.0,3612000000.0,,,,-213000000.0,,2042000000.0,,-702000000.0,,,,,,909000000.0,,,2269000000.0,45000000.0,,-90000000.0,2173000000.0,,,,,438000000.0,1102000000.0,22252000000.0,,-6000000.0,,701000000.0,,,,,,,,,1253000000.0,-149000000.0,,2.16,,,,,,,351000000.0,,,,,,,-690000000.0,-237000000.0,9000000.0,,1701000000.0,,-124000000.0,,-6949000000.0,3816000000.0,2398000000.0,,,,,,,,,10989000000.0,598100000.0,,5000000.0,,,-15395000000.0,,,,411000000.0,8551000000.0,,,,,2220000000.0,,,,-387000000.0,147000000.0,,,,,,,,,-1151000000.0,-285000000.0,-84000000.0,,,,38094000000.0,141000000.0,315000000.0,,,,,471000000.0,433000000.0,988000000.0,,5995000000.0,1737000000.0,-287000000.0,0.0,,11901000000.0,23946000000.0,,1774000000.0,,7685000000.0,,,,,,,,,,,,,,,,,
2017-06-30,,,,,,1767000000.0,33957000000.0,,,11088000000.0,2604000000.0,,666000000.0,612800000.0,4007000000.0,,21316000000.0,,481000000.0,,,,4919000000.0,16616000000.0,,,154000000.0,,,1585000000.0,1583000000.0,,1607000000.0,,2.65,,9105000000.0,,,,1583000000.0,2794000000.0,461000000.0,,2654000000.0,3838000000.0,,,,-194000000.0,,2080000000.0,,-701000000.0,,,,,,213000000.0,,,2201000000.0,54000000.0,,517000000.0,2654000000.0,,,,,380000000.0,1207000000.0,22313000000.0,,4000000.0,,1340000000.0,,,,,,,,,1090000000.0,-198000000.0,,2.58,,,,,,,192000000.0,,,,,,,-494000000.0,-175000000.0,9000000.0,,1782000000.0,,64000000.0,,-6989000000.0,3803000000.0,2173000000.0,,,,,,,,,11591000000.0,598100000.0,,0.0,,,-15726000000.0,,,,557000000.0,8566000000.0,,,,,2576000000.0,,,,371000000.0,59000000.0,,,,,,,,,-1705000000.0,-277000000.0,-36000000.0,,,,38793000000.0,140000000.0,181000000.0,,,,,473000000.0,432000000.0,1642000000.0,,5697000000.0,2142000000.0,-302000000.0,0.0,,12641000000.0,24292000000.0,,1723000000.0,,7810000000.0,,,,,,,,,,,,,,,,,
2017-09-30,,,,,,1861000000.0,35237000000.0,,,10828000000.0,2709000000.0,,856000000.0,612700000.0,4045000000.0,,21581000000.0,,177000000.0,,,,5156000000.0,16437000000.0,,,156000000.0,,,1433000000.0,1429000000.0,,1623000000.0,,2.39,,9221000000.0,,,,1429000000.0,3417000000.0,0.0,,2831000000.0,3975000000.0,,,,-648000000.0,,2086000000.0,,-701000000.0,,,,,,835000000.0,,,2175000000.0,57000000.0,,-781000000.0,2831000000.0,,,,,377000000.0,1266000000.0,23035000000.0,,-21000000.0,,1425000000.0,,,,,,,,,1108000000.0,-89000000.0,,2.33,,,,,,,202000000.0,,,,,,,-380000000.0,-183000000.0,9000000.0,,1824000000.0,,35000000.0,,-6913000000.0,4127000000.0,2654000000.0,,,,,,,,,12146000000.0,597600000.0,,-3000000.0,0.0,,-16001000000.0,,,,564000000.0,8658000000.0,,,,,2431000000.0,,,,63000000.0,60000000.0,,,,,,,,,-843000000.0,-245000000.0,15000000.0,,,,39454000000.0,586000000.0,86000000.0,,,,,463000000.0,374000000.0,1750000000.0,,6598000000.0,1997000000.0,-325000000.0,-12000000.0,,13656000000.0,24659000000.0,,2041000000.0,,8172000000.0,,,,,,,,,,,,,,,,,
2017-12-31,7548000000.0,,4858000000.0,-2803000000.0,37000000.0,1024000000.0,37987000000.0,12096000000.0,-2152000000.0,12096000000.0,1126000000.0,4911000000.0,1386000000.0,613400000.0,4080000000.0,,23710000000.0,8.13,222000000.0,10513000000.0,1354000000.0,310000000.0,4911000000.0,18678000000.0,11563000000.0,257000000.0,150000000.0,7234000000.0,-3086000000.0,525000000.0,523000000.0,39115000000.0,1742000000.0,37987000000.0,0.88,-2655000000.0,10513000000.0,,1544000000.0,3053000000.0,523000000.0,4129000000.0,96000000.0,235000000.0,3053000000.0,4034000000.0,,513000000.0,,-1097000000.0,8866000000.0,2185000000.0,24000000.0,-699000000.0,,6240000000.0,,18678000000.0,1945000000.0,1853000000.0,7687000000.0,734000000.0,2936000000.0,166000000.0,1076000000.0,-2732000000.0,3053000000.0,,7.93,2936000000.0,,349000000.0,497000000.0,26365000000.0,-2068000000.0,-98000000.0,150000000.0,1401000000.0,,1024000000.0,9414000000.0,-7026000000.0,-6000000.0,3053000000.0,4129000000.0,,229000000.0,49000000.0,-245000000.0,0.85,,322000000.0,,2398000000.0,14277000000.0,4858000000.0,609000000.0,107000000.0,,497000000.0,24914000000.0,6572000000.0,-16048000000.0,-504000000.0,350000000.0,9000000.0,612700000.0,1945000000.0,-962000000.0,49000000.0,,-7026000000.0,3910000000.0,2831000000.0,586000000.0,1126000000.0,,,,1386000000.0,655000000.0,-1373000000.0,11563000000.0,596500000.0,2679000000.0,-8000000.0,-312000000.0,,-16048000000.0,1853000000.0,9000000.0,229000000.0,1147000000.0,8866000000.0,513000000.0,16001000000.0,31657000000.0,,2187000000.0,1850000000.0,15656000000.0,23710000000.0,210000000.0,58000000.0,324000000.0,4867000000.0,4034000000.0,,-121000000.0,37000000.0,235000000.0,,1044000000.0,1166000000.0,212000000.0,-2023000000.0,597500000.0,4869000000.0,39115000000.0,1076000000.0,152000000.0,359000000.0,8422000000.0,,,443000000.0,310000000.0,1860000000.0,,7687000000.0,1672000000.0,-459000000.0,-2011000000.0,,14277000000.0,24914000000.0,-387000000.0,1725000000.0,26365000000.0,7990000000.0,,,,,,,,,,,,,,,,,
