,annualOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,trailingGrossProfit,annualTotalNonCurrentAssets,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualGrossProfit,quarterlyBeginningCashPosition,quarterlyBasicEPS,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyCurrentDebt,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualPurchaseOfBusiness,trailingOtherIncomeExpense,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualInvestingCashFlow,annualOperatingExpense,trailingCapitalExpenditure,quarterlyGrossPPE,annualAccumulatedDepreciation,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,trailingPurchaseOfBusiness,trailingBeginningCashPosition,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualChangesInAccountReceivables,quarterlyEbitda,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInCashSupplementalAsReported,annualInterestExpense,trailingChangeInWorkingCapital,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualBasicEPS,annualGoodwill,annualCapitalStock,quarterlyDilutedAverageShares,quarterlyCashDividendsPaid,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,annualOperatingIncome,quarterlyCurrentAssets,annualTotalRevenue,annualOtherShortTermInvestments,trailingChangeInAccountPayable,quarterlyDepreciationAndAmortization,annualDilutedAverageShares,quarterlyOtherNonCashItems,annualAccountsPayable,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualTaxProvision,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingEndCashPosition,trailingTaxProvision,annualNetOtherInvestingChanges,quarterlyDilutedEPS,annualCashAndCashEquivalents,annualPretaxIncome,annualDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualCurrentDeferredRevenue,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,annualNetIncome,annualCurrentDebt,annualCashDividendsPaid,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualCurrentAssets,annualOtherNonCashItems,quarterlyBasicAverageShares,annualTotalAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,annualCurrentLiabilities,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualInventory,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1490918400,,,448800000.0,,,,,,778100000.0,,775000000.0,,1100200000.0,0.05,,,,39800000.0,,-2100000.0,-3300000.0,14800000.0,616300000.0,,806600000.0,634900000.0,-24800000.0,,64400000.0,,20900000.0,,-989000000.0,-42700000.0,545000000.0,,,,,,,,,,,,,,,1605300000.0,,,,-371800000.0,,-55000000.0,-320600000.0,,,,,29700000.0,111200000.0,,,,-909400000.0,-13800000.0,-459900000.0,5672600000.0,,76700000.0,,,,,3100000.0,,,,,,,,,399300000.0,-70900000.0,,,6990700000.0,,6589500000.0,,,,41000000.0,,37800000.0,,,448800000.0,,,,,,,1751200000.0,,,2710800000.0,,1753900000.0,,,,,0.05,,,,9701500000.0,-396600000.0,,,11697900000.0,,21500000.0,,5108400000.0,,,,,18100000.0,21500000.0,,728400000.0,,,,,,391700000.0,,,,318500000.0,,1275400000.0,,3703500000.0,,-5100000.0,3641500000.0,572000000.0,,,,1963000000.0,,,,,1281900000.0,478500000.0,,,800000.0,,779600000.0,-33200000.0,-702500000.0,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,439100000.0,,,,,,660800000.0,,657600000.0,,779600000.0,0.24,,,,39900000.0,,75400000.0,-9300000.0,170100000.0,635000000.0,,-36900000.0,539400000.0,-44100000.0,,-263800000.0,,25700000.0,,-1020700000.0,-42000000.0,542700000.0,,,,,,,,,,,,,,,1655700000.0,,,,218700000.0,,-60000000.0,-119700000.0,,,,,206500000.0,21700000.0,,,,-874200000.0,15300000.0,30500000.0,5872000000.0,,237100000.0,,,,,3200000.0,,,,,,,,,400300000.0,-70500000.0,,,6946200000.0,,6486500000.0,,,,41300000.0,,21200000.0,,,439100000.0,,,,,,,1774900000.0,,,2719700000.0,,1884900000.0,,,,,0.24,,,,9665900000.0,174600000.0,,,11678200000.0,,94700000.0,,5191700000.0,,,,,94600000.0,94700000.0,,731400000.0,,,,,,392300000.0,,,,323100000.0,,1239300000.0,,3753100000.0,,-9400000.0,3762200000.0,513100000.0,,,,1982500000.0,,,,,1283100000.0,645600000.0,,,-15400000.0,,659900000.0,-62800000.0,79600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,455900000.0,,,,,,704900000.0,,704900000.0,,659900000.0,0.38,,0.0,,39900000.0,,42500000.0,-10000000.0,192300000.0,637500000.0,,106100000.0,813700000.0,-39800000.0,,86300000.0,,21000000.0,,-1045500000.0,-19600000.0,544000000.0,,,,,,,,,,,,,,,1683000000.0,,,,14100000.0,,-101000000.0,48100000.0,,,,,219100000.0,20800000.0,,,,-832700000.0,-3100000.0,-204500000.0,5561100000.0,,255500000.0,,,,,,,,,,,,,,397200000.0,-69800000.0,,,6946300000.0,,6463800000.0,,,,42200000.0,,21100000.0,,,455900000.0,,,,,,,1849800000.0,,,2729600000.0,,1902600000.0,,,,,0.37,,,,9675900000.0,-25700000.0,,,11716100000.0,,146200000.0,,5252300000.0,,,,,148800000.0,146200000.0,,749400000.0,,,,,,389500000.0,,,,312200000.0,,1227600000.0,,3799900000.0,,5300000.0,3696100000.0,550700000.0,,,,2013400000.0,,,,,1285000000.0,675000000.0,,,-9900000.0,,708000000.0,-44500000.0,-363500000.0,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,-26200000.0,650400000.0,496900000.0,,5231100000.0,140700000.0,790900000.0,,790900000.0,881800000.0,790900000.0,2814300000.0,708000000.0,,,-301000000.0,1123900000.0,38600000.0,-1004900000.0,166100000.0,-8000000.0,498800000.0,650400000.0,,-838200000.0,86900000.0,-47200000.0,,-891800000.0,1686600000.0,23200000.0,,-1036200000.0,-11700000.0,383600000.0,,1100200000.0,766900000.0,140700000.0,-30600000.0,,,1100000.0,-155900000.0,,,-196200000.0,1840700000.0,,1686600000.0,-1036200000.0,,,1020800000.0,,-84100000.0,89700000.0,,,,,518300000.0,8800000.0,,,,-827400000.0,2700000.0,628400000.0,6907800000.0,37600000.0,554600000.0,8800000.0,,-116000000.0,,,-302500000.0,90800000.0,,-324600000.0,,1.49,3820400000.0,38600000.0,,-69100000.0,,-827400000.0,7678200000.0,973600000.0,7464100000.0,7882400000.0,,,32600000.0,397300000.0,20400000.0,6907800000.0,311900000.0,496900000.0,2781200000.0,797700000.0,10459400000.0,-5500000.0,335100000.0,281900000.0,2093600000.0,,,2781200000.0,,2341000000.0,595000000.0,,,-9700000.0,,790900000.0,876000000.0,1.46,10459400000.0,973600000.0,,5068100000.0,12695200000.0,725900000.0,316600000.0,,5231100000.0,579000000.0,86900000.0,-280300000.0,389600000.0,333500000.0,316600000.0,383600000.0,766900000.0,1840700000.0,-300100000.0,,7464100000.0,100500000.0,,12695200000.0,1285600000.0,2201000000.0,335100000.0,7678200000.0,1325800000.0,579000000.0,3820400000.0,157100000.0,-500000.0,4585000000.0,674700000.0,,,674700000.0,2201000000.0,2093600000.0,,4585000000.0,,1285600000.0,1015200000.0,,,-1700000.0,,797700000.0,-55700000.0,1298300000.0,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,,81100000.0,,,,,507500000.0,597300000.0,,597300000.0,,797700000.0,-0.04,,,,39000000.0,,12700000.0,-200000.0,-1500000.0,634200000.0,,675200000.0,801500000.0,-22800000.0,,558200000.0,,19900000.0,,-1057100000.0,-31800000.0,529600000.0,,,,,,,,,,,,,,,1691300000.0,,,,-729900000.0,,-54900000.0,-197700000.0,,,,,38800000.0,18300000.0,,,,-790800000.0,-20800000.0,-803700000.0,5467100000.0,,64400000.0,,,,,,,,,,,,,,383400000.0,-80800000.0,,,7322500000.0,,6963500000.0,,,,46000000.0,,38200000.0,,,35100000.0,,,,,,,2010500000.0,,,2777300000.0,,2169100000.0,,,,,-0.04,,,,10099800000.0,-752700000.0,,,12240100000.0,,-14100000.0,,5276600000.0,,,,,-16100000.0,-14100000.0,,785100000.0,,,,,,383400000.0,,,,430600000.0,,2049200000.0,,3839700000.0,,-100000.0,3942500000.0,528100000.0,,,,2108500000.0,,,,,1288200000.0,119900000.0,,,-24400000.0,,600000000.0,-23100000.0,-994200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,,72800000.0,,,,,510800000.0,493200000.0,,493200000.0,,600000000.0,0.38,,,,39000000.0,,63600000.0,-8300000.0,211500000.0,602000000.0,,-437200000.0,757700000.0,-38700000.0,,-217200000.0,,26100000.0,,-1014700000.0,-23100000.0,560900000.0,,,,,,,,,,,,,,,1616700000.0,,,,172200000.0,,-59600000.0,-104100000.0,,,,,249200000.0,26500000.0,,,,-903400000.0,-10200000.0,-45600000.0,5738800000.0,,281600000.0,,,,,,,,,,,,,,389500000.0,-80400000.0,,,7585300000.0,,7145600000.0,,,,44000000.0,,12400000.0,,,28800000.0,,,,,,,2076700000.0,,,2680700000.0,,2391800000.0,,,,,0.37,,,,10266000000.0,133500000.0,,,12357600000.0,,145800000.0,,5212000000.0,,,,,147800000.0,145800000.0,,786800000.0,,,,,,383600000.0,,,,439300000.0,,2069800000.0,,3788100000.0,,12500000.0,6193500000.0,551500000.0,,,,2061700000.0,,,,,1282700000.0,322000000.0,,,-16300000.0,,495900000.0,-34500000.0,414900000.0,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,,65600000.0,,,,,514400000.0,1860200000.0,,1860200000.0,,495900000.0,0.42,,-200000.0,,39100000.0,,60700000.0,-3500000.0,224100000.0,602900000.0,,205600000.0,82700000.0,-44200000.0,,1209600000.0,,27600000.0,,-1026800000.0,-29600000.0,524800000.0,,,,,,,,,,,,,,,1629700000.0,,,,231000000.0,,-2600000.0,1373800000.0,,,,,261700000.0,8500000.0,,,,-925300000.0,8100000.0,-11200000.0,5515100000.0,,295700000.0,,,,,,,,,,,,,,388400000.0,-80400000.0,,,6691700000.0,,8330500000.0,,,,44000000.0,,17500000.0,,,21600000.0,,,,,,,2158400000.0,,,4651200000.0,,2297500000.0,,,,,0.41,,,,11342900000.0,186800000.0,,,13513100000.0,,161000000.0,,5182600000.0,,,,,163500000.0,161000000.0,,791600000.0,,,,,,382600000.0,,,,459600000.0,,1970200000.0,,3784700000.0,,-11300000.0,6005000000.0,571000000.0,,,,2137900000.0,,,,,3261400000.0,327300000.0,,,-15300000.0,,1869700000.0,-59000000.0,-187600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,-69600000.0,790900000.0,149900000.0,,7437500000.0,1094800000.0,673400000.0,533900000.0,673400000.0,565100000.0,673400000.0,1378200000.0,1869700000.0,,,-99900000.0,1163900000.0,38300000.0,1853200000.0,62200000.0,-2297800000.0,403900000.0,790900000.0,,-1047400000.0,73800000.0,-71400000.0,,302600000.0,1825800000.0,49400000.0,,-1034900000.0,-10500000.0,428900000.0,,797700000.0,812800000.0,1094800000.0,-2309800000.0,,,14100000.0,-177100000.0,,,-2491500000.0,369400000.0,,1825800000.0,-1034900000.0,,,891800000.0,,0.0,-1192500000.0,,,,,459100000.0,11200000.0,,,,-941100000.0,37000000.0,412600000.0,6698100000.0,-603800000.0,522200000.0,11200000.0,,-95000000.0,,,-120500000.0,123000000.0,,-104800000.0,,1.61,4875900000.0,38300000.0,,-80500000.0,,-941100000.0,8123900000.0,1008800000.0,8182900000.0,9714400000.0,,,68900000.0,389000000.0,21800000.0,6698100000.0,428700000.0,81000000.0,5063600000.0,677200000.0,13187500000.0,-447900000.0,476600000.0,199200000.0,2400100000.0,,,5063600000.0,,2856000000.0,637700000.0,,,-4600000.0,,673400000.0,838000000.0,1.59,13187500000.0,820400000.0,533900000.0,8336200000.0,15620300000.0,388000000.0,326200000.0,,7437500000.0,618900000.0,73800000.0,-322100000.0,383300000.0,342500000.0,326200000.0,428900000.0,812800000.0,166500000.0,-117100000.0,,8182900000.0,89900000.0,,15620300000.0,3660200000.0,2393200000.0,476600000.0,8123900000.0,2247000000.0,618900000.0,4875900000.0,202900000.0,-5700000.0,7027200000.0,806900000.0,,,806900000.0,2393200000.0,2400100000.0,,7027200000.0,,3660200000.0,609000000.0,,,-13600000.0,,677200000.0,-2374900000.0,1195600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,,,112500000.0,,,,,575900000.0,630500000.0,,630500000.0,,677200000.0,-0.02,,,,38600000.0,,10500000.0,0.0,1300000.0,2122600000.0,,1088400000.0,272500000.0,-32800000.0,,86700000.0,,49800000.0,,-1061600000.0,-24300000.0,435100000.0,,,,1074500000.0,,,,,,,,,,,3184200000.0,,,,-93500000.0,,0.0,-43900000.0,,,,,82000000.0,22400000.0,,,,-929700000.0,-31000000.0,-179700000.0,5733700000.0,,122200000.0,,,,,,,,,,,,,,384500000.0,-90600000.0,,,7531100000.0,,7247000000.0,,,,71100000.0,,43600000.0,,,41400000.0,,,,,,,2303100000.0,,,6164300000.0,,2361200000.0,,,,,-0.02,,,,13695400000.0,-126300000.0,,,16050000000.0,,-8000000.0,,8803000000.0,,,,,-9500000.0,-8000000.0,,713300000.0,,,,,,384500000.0,,,,491900000.0,,2166700000.0,,4885200000.0,,2100000.0,6104900000.0,663600000.0,,,,2315300000.0,,,,,3663700000.0,194500000.0,,,-38700000.0,,633300000.0,-30700000.0,-961300000.0,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,,,91100000.0,,,,,585200000.0,614000000.0,,614000000.0,,633300000.0,0.44,,,,38600000.0,,43600000.0,-600000.0,216500000.0,2363600000.0,,-345100000.0,207400000.0,-47300000.0,,-278400000.0,,51600000.0,,-1103400000.0,-18800000.0,454000000.0,,,,1052000000.0,,,,,,,,,,,3467000000.0,,,,292500000.0,,0.0,-16400000.0,,,,,266300000.0,29000000.0,,,,-917900000.0,28000000.0,5000000.0,6022300000.0,,341100000.0,,,,,,,,,,,,,,391200000.0,-90800000.0,,,7731300000.0,,7475400000.0,,,,73000000.0,,7200000.0,,,18100000.0,,,,,,,2381800000.0,,,6337200000.0,,2520200000.0,,,,,0.43,,,,14068500000.0,245200000.0,,,16526900000.0,,169500000.0,,9051500000.0,,,,,172800000.0,169500000.0,,720300000.0,,,,,,386200000.0,,,,467900000.0,,2162800000.0,,4884100000.0,,700000.0,6367100000.0,626400000.0,,,,2423900000.0,,,,,3563800000.0,357400000.0,,,-5900000.0,,616900000.0,-47200000.0,284400000.0,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,,,78800000.0,1520000000.0,,,,562400000.0,520500000.0,,520500000.0,,616900000.0,0.43,-400100000.0,-200100000.0,,38700000.0,,64600000.0,0.0,232700000.0,2331700000.0,-1345700000.0,266900000.0,248100000.0,-53700000.0,-142400000.0,-253300000.0,,49700000.0,282000000.0,-1097400000.0,-6800000.0,457100000.0,88600000.0,,,1032300000.0,,-65600000.0,432300000.0,,,150300000.0,,,,-205200000.0,3429100000.0,,,-2495600000.0,224600000.0,35500000.0,0.0,-92900000.0,-2298400000.0,1869700000.0,674200000.0,-352700000.0,280300000.0,36000000.0,200500000.0,,653300000.0,-966200000.0,1500000.0,-39000000.0,5656000000.0,,351400000.0,,-60400000.0,,,,,,198900000.0,,-37200000.0,,,,391800000.0,-90800000.0,1110200000.0,,7398400000.0,,7050000000.0,,,242900000.0,69000000.0,,16000000.0,,,9800000.0,,,,,,,2455500000.0,8655500000.0,10175500000.0,6096100000.0,,2438100000.0,,547100000.0,180900000.0,,0.42,,,,13494500000.0,170900000.0,,,15997600000.0,,165600000.0,1087700000.0,8947600000.0,,,,,168400000.0,165600000.0,,714400000.0,,,854400000.0,,,386700000.0,,,,440200000.0,,2079000000.0,,4847400000.0,,10900000.0,6066500000.0,634300000.0,8000000.0,653300000.0,,2469000000.0,,,,1315400000.0,3367100000.0,359100000.0,0.0,,-7400000.0,,524000000.0,-42800000.0,-275800000.0,,,,,,,,,,,,,,,,,,,,,,,,
