date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,annualBasicAverageShares,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,quarterlyDilutedAverageShares,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualBasicEPS,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyTotalAssets,annualCostOfRevenue,annualFreeCashFlow,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyBasicEPS,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualDilutedAverageShares,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInventory,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingInvestingCashFlow,trailingOperatingExpense,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingPurchaseOfInvestment,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingStockBasedCompensation,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingInterestExpense,annualCurrentDeferredRevenue,trailingNetOtherInvestingChanges,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.298851200,,,,,,3342000000.0,10785000000.0,-148000000.0,,28000000.0,85000000.0,,,1637000000.0,,1234000000.0,,,,,,,5954000000.0,,,-2662000000.0,5079000000.0,1942000000.0,,,,,,,,,4576000000.0,211000000.0,14478000000.0,,,,523000000.0,,,3693000000.0,523000000.0,,,,0.0,523000000.0,,,,,,,,0.0,2752000000.0,1745000000.0,,194000000.0,,-6000000.0,2985000000.0,0.275,,,,,9902000000.0,-147000000.0,,,958000000.0,276000000.0,569000000.0,,,2327000000.0,2132000000.0,2536000000.0,,,17000000.0,,1637000000.0,,,,,,,4465000000.0,2132000000.0,,,1901200000.0,1768000000.0,8000000.0,,,3000000.0,184000000.0,2057000000.0,707000000.0,,,,-134000000.0,,-112000000.0,,337000000.0,-542000000.0,0.0,0.0,-2747000000.0,,,,,472000000.0,,14000000.0,,113000000.0,,,,,3348000000.0,,,4804000000.0,,,-467000000.0,,364000000.0,323000000.0,,,,-246000000.0,,0.27,,,690000000.0,0.0,,-67000000.0,106000000.0,1147000000.0,,,,,28000000.0,,,,2333000000.0,,792000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.306800000,2815000000.0,,1469000000.0,20862000000.0,95000000.0,3958000000.0,11297000000.0,-147000000.0,2583000000.0,27000000.0,98000000.0,1.0975,1197000000.0,1772000000.0,151000000.0,1197000000.0,1955000000.0,5155000000.0,-708000000.0,711000000.0,0.0,1902000000.0,5801000000.0,,,-1602000000.0,5766000000.0,,,2133000000.0,,1955000000.0,1.12,-30000000.0,2844000000.0,387000000.0,5155000000.0,713000000.0,14998000000.0,11354000000.0,1380000000.0,,594000000.0,2133000000.0,-555000000.0,3701000000.0,594000000.0,0.0,6693000000.0,,0.0,594000000.0,-1859000000.0,,105000000.0,14998000000.0,11297000000.0,276000000.0,9843000000.0,0.0,3212000000.0,1985000000.0,2133000000.0,205000000.0,358000000.0,-20000000.0,3138000000.0,,,1985000000.0,3958000000.0,5801000000.0,9843000000.0,-152000000.0,1942800000.0,7079000000.0,921000000.0,276000000.0,-419000000.0,,,2554000000.0,1955000000.0,2715000000.0,3138000000.0,,-5000000.0,427000000.0,1772000000.0,,-33000000.0,2115000000.0,3701000000.0,1812000000.0,4538000000.0,4538000000.0,1955000000.0,487000000.0,9508000000.0,,2132000000.0,3000000.0,2815000000.0,-1972000000.0,3000000.0,179000000.0,2115000000.0,773000000.0,,4906000000.0,-551000000.0,-103000000.0,,-129000000.0,,387000000.0,-634000000.0,,0.0,-2791000000.0,117000000.0,0.0,,3079000000.0,487000000.0,,10000000.0,-432000000.0,117000000.0,-76000000.0,-1021000000.0,,,1332000000.0,,6693000000.0,4906000000.0,,-7639000000.0,-607000000.0,,-177000000.0,842000000.0,-2791000000.0,,,129000000.0,,,921000000.0,,782000000.0,0.0,,-6000000.0,95000000.0,1469000000.0,-273000000.0,,0.0,,27000000.0,,64000000.0,,2583000000.0,-1124000000.0,913000000.0,2715000000.0,,4000000.0,-8000000.0,,3000000.0,205000000.0,105000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.314748800,,,,,,3760000000.0,11039000000.0,-145000000.0,,645000000.0,111000000.0,,,1823000000.0,,1144000000.0,,,,,,,5653000000.0,,,-1219000000.0,6081000000.0,1897200000.0,,,,,,,,,4904000000.0,-27000000.0,14803000000.0,,,,645000000.0,,,3764000000.0,645000000.0,,,,0.0,645000000.0,,,,,,,,0.0,3388000000.0,1968000000.0,,204000000.0,,-32000000.0,3279000000.0,0.3475,,,,,9899000000.0,-398000000.0,,,906000000.0,238000000.0,317000000.0,,,2693000000.0,1608000000.0,3107000000.0,,,18000000.0,-100000000.0,1823000000.0,,,,,,,3700000000.0,1608000000.0,,,1860000000.0,1955000000.0,-150000000.0,,,3000000.0,207000000.0,2166000000.0,852000000.0,,,,-141000000.0,,-114000000.0,,280000000.0,-744000000.0,,0.0,-2868000000.0,,,,,536000000.0,,30000000.0,,91000000.0,,,,,1681000000.0,,,5034000000.0,,,-626000000.0,,-347000000.0,87000000.0,,,,-698000000.0,,0.34,,,870000000.0,0.0,,4000000.0,105000000.0,1421000000.0,,,,,25000000.0,,,,2092000000.0,,870000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.322611200,,,,,,3563000000.0,10725000000.0,-144000000.0,,469000000.0,87000000.0,,,1820000000.0,,1159000000.0,,,,,,,5290000000.0,,,-312000000.0,5731000000.0,1874000000.0,,,,,,,,,4722000000.0,365000000.0,14565000000.0,,,,469000000.0,,,3840000000.0,469000000.0,,,,0.0,469000000.0,,,,,,,,0.0,3281000000.0,1834000000.0,,201000000.0,,-5000000.0,3103000000.0,0.255,,,,,9843000000.0,-157000000.0,,,925000000.0,234000000.0,515000000.0,,,2450000000.0,1929000000.0,3164000000.0,,,-9000000.0,26000000.0,1820000000.0,,,,,,,3365000000.0,1929000000.0,,,1836800000.0,1608000000.0,-33000000.0,,,3000000.0,149000000.0,2177000000.0,618000000.0,,,,50000000.0,,-145000000.0,,237000000.0,-710000000.0,3000000.0,0.0,-2887000000.0,,,,,532000000.0,,29000000.0,,81000000.0,,,,,977000000.0,,,5064000000.0,,,-699000000.0,,321000000.0,510000000.0,,,,-77000000.0,,0.25,,,630000000.0,45000000.0,,-5000000.0,215000000.0,1411000000.0,,,,,36000000.0,,,,1436000000.0,,621000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.330473600,,,,,,3410000000.0,10932000000.0,-165000000.0,,560000000.0,122000000.0,,,1802000000.0,,1208000000.0,,,,,,,5447000000.0,,,-356000000.0,5846000000.0,1869200000.0,,,,,,,,,4618000000.0,208000000.0,14794000000.0,,,,560000000.0,,,3862000000.0,560000000.0,,,,0.0,560000000.0,,,,,,,,0.0,3285000000.0,1913000000.0,,202000000.0,,7000000.0,3296000000.0,0.305,,,,,10176000000.0,-136000000.0,,,979000000.0,229000000.0,166000000.0,,,2561000000.0,2021000000.0,3356000000.0,,,11000000.0,-10000000.0,1802000000.0,,,,,,,3197000000.0,2021000000.0,,,1830000000.0,1929000000.0,-105000000.0,,,3000000.0,210000000.0,2205000000.0,770000000.0,,,,-142000000.0,,-120000000.0,,140000000.0,-416000000.0,0.0,0.0,-2967000000.0,,,,,534000000.0,,26000000.0,,59000000.0,,,,,635000000.0,,,5172000000.0,,,-260000000.0,,92000000.0,328000000.0,,,,-382000000.0,,0.3,,,759000000.0,0.0,,-6000000.0,243000000.0,1298000000.0,,,,,34000000.0,,,,1176000000.0,,759000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.338422400,3040000000.0,,1588000000.0,24128000000.0,149000000.0,3865000000.0,11531000000.0,-165000000.0,1440000000.0,35000000.0,85000000.0,1.1825,1219000000.0,1986000000.0,470000000.0,1219000000.0,2317000000.0,5084000000.0,-799000000.0,760000000.0,0.0,1840000000.0,5588000000.0,,,-818000000.0,6470000000.0,1872400000.0,,2223000000.0,,2317000000.0,1.2075,-37000000.0,2983000000.0,157000000.0,5084000000.0,756000000.0,15465000000.0,13657000000.0,1302000000.0,,549000000.0,2223000000.0,-619000000.0,3934000000.0,549000000.0,0.0,7431000000.0,,0.0,549000000.0,-1814000000.0,,130000000.0,15465000000.0,11531000000.0,228000000.0,10381000000.0,0.0,3703000000.0,2053000000.0,2223000000.0,201000000.0,405000000.0,-7000000.0,3280000000.0,0.3,,2053000000.0,3865000000.0,5588000000.0,10381000000.0,-114000000.0,1879200000.0,3851000000.0,991000000.0,228000000.0,-484000000.0,,,2767000000.0,2317000000.0,3350000000.0,3280000000.0,,-38000000.0,554000000.0,1986000000.0,,-54000000.0,2279000000.0,3934000000.0,1899000000.0,3757000000.0,3757000000.0,2317000000.0,535000000.0,10471000000.0,1832400000.0,2021000000.0,85000000.0,2986000000.0,-2118000000.0,3000000.0,194000000.0,2279000000.0,743000000.0,,5244000000.0,-805000000.0,-90000000.0,,-218000000.0,,157000000.0,-248000000.0,0.0,0.0,-2965000000.0,67000000.0,0.0,,1955000000.0,535000000.0,,30000000.0,-597000000.0,67000000.0,-60000000.0,514000000.0,,,558000000.0,,7431000000.0,5244000000.0,,-2705000000.0,-229000000.0,,296000000.0,974000000.0,-2965000000.0,,,358000000.0,,0.2925,991000000.0,,781000000.0,55000000.0,,-53000000.0,149000000.0,1588000000.0,-323000000.0,,55000000.0,,35000000.0,,115000000.0,,1440000000.0,362000000.0,743000000.0,3350000000.0,,3000000.0,-203000000.0,,3000000.0,201000000.0,130000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.346371200,,,,,,3776000000.0,11136000000.0,-165000000.0,,567000000.0,137000000.0,,,2153000000.0,,1291000000.0,,,,,,,5215000000.0,,,-654000000.0,6669000000.0,1845600000.0,,,,,,,,,5067000000.0,428000000.0,15114000000.0,,,,567000000.0,,,3978000000.0,567000000.0,,,,0.0,567000000.0,,,,,,,,0.0,3766000000.0,1974000000.0,,202000000.0,,-5000000.0,3431000000.0,0.3125,,,,,10047000000.0,-17000000.0,,,1065000000.0,226000000.0,221000000.0,,,2903000000.0,2165000000.0,3411000000.0,,,29000000.0,14000000.0,2153000000.0,,,,,,,3267000000.0,2165000000.0,,,1811200000.0,2317000000.0,-42000000.0,,,3000000.0,215000000.0,2291000000.0,782000000.0,,,,-123000000.0,,-107000000.0,,138000000.0,-907000000.0,,0.0,-3068000000.0,,,,,536000000.0,,8000000.0,,113000000.0,,,,,987000000.0,,,5359000000.0,,,-766000000.0,,-152000000.0,535000000.0,,,,-189000000.0,,0.3075,,,750000000.0,0.0,,-17000000.0,111000000.0,1551000000.0,,,,,37000000.0,,,,1102000000.0,,750000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.354233600,,,,,,3799000000.0,11435000000.0,-162000000.0,,46000000.0,129000000.0,,,1836000000.0,,1358000000.0,,,,,,,5029000000.0,,,-725000000.0,5955000000.0,1826400000.0,,,,,,,,,5157000000.0,567000000.0,15171000000.0,,,,384000000.0,,,3736000000.0,521000000.0,,,,0.0,384000000.0,,,,,,,,344000000.0,3425000000.0,1879000000.0,,131000000.0,,-7000000.0,3188000000.0,0.215,,,,,10014000000.0,-24000000.0,,,1188000000.0,170000000.0,-61000000.0,,,2530000000.0,2291000000.0,3318000000.0,,,-17000000.0,-75000000.0,1836000000.0,,,,,,,3525000000.0,2291000000.0,,,1794000000.0,2165000000.0,-3000000.0,,,3000000.0,191000000.0,2258000000.0,712000000.0,,,,145000000.0,,-143000000.0,,158000000.0,-524000000.0,,0.0,-3052000000.0,,,,,374000000.0,,6000000.0,,45000000.0,,,,,589000000.0,,,5310000000.0,,,-413000000.0,,126000000.0,710000000.0,,,,76000000.0,,0.21,,,694000000.0,198000000.0,,-32000000.0,138000000.0,1519000000.0,,,,,46000000.0,,,,1234000000.0,,694000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.362009600,,,,,,3500000000.0,11789000000.0,-188000000.0,,45000000.0,93000000.0,,,1863000000.0,,1448000000.0,,,,,,,5456000000.0,,,-502000000.0,6187000000.0,1823400000.0,,,,,,,,,4948000000.0,272000000.0,15615000000.0,,,,866000000.0,,,3826000000.0,662000000.0,,,,0.0,866000000.0,,,,,,,,29000000.0,3451000000.0,1899000000.0,,131000000.0,,-6000000.0,3232000000.0,0.485,,,,,10667000000.0,-28000000.0,,,1287000000.0,161000000.0,150000000.0,,,2736000000.0,2557000000.0,3329000000.0,,,-17000000.0,-285000000.0,1863000000.0,,,,,,,4042000000.0,2557000000.0,,,1787800000.0,2291000000.0,-2000000.0,,,3000000.0,196000000.0,2260000000.0,858000000.0,,,,16000000.0,,-151000000.0,,160000000.0,-352000000.0,,0.0,-3110000000.0,,,,,376000000.0,,20000000.0,,138000000.0,,,,,247000000.0,,,5370000000.0,,,-253000000.0,,266000000.0,423000000.0,,,,-343000000.0,,0.475,,,873000000.0,62000000.0,,-7000000.0,231000000.0,1241000000.0,,,,,45000000.0,,,,1485000000.0,,873000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.369958400,3254000000.0,,1646000000.0,25313000000.0,274000000.0,3926000000.0,13626000000.0,-188000000.0,2628000000.0,46000000.0,154000000.0,1.355,2502000000.0,2022000000.0,41000000.0,2502000000.0,3337000000.0,6428000000.0,-42000000.0,808000000.0,0.0,1794600000.0,5695000000.0,,,-1821000000.0,6697000000.0,1826800000.0,,2464000000.0,,3337000000.0,1.385,-28000000.0,3272000000.0,178000000.0,6428000000.0,1124000000.0,17584000000.0,14279000000.0,2391000000.0,,668000000.0,2485000000.0,-703000000.0,3958000000.0,696000000.0,0.0,7780000000.0,,0.0,668000000.0,-1674000000.0,,174000000.0,17584000000.0,13626000000.0,1210000000.0,11156000000.0,0.0,3757000000.0,1986000000.0,2485000000.0,131000000.0,513000000.0,-10000000.0,3117000000.0,0.375,,1986000000.0,3926000000.0,5695000000.0,11156000000.0,-128000000.0,1832800000.0,2499000000.0,1292000000.0,1210000000.0,-1377000000.0,,,2940000000.0,3337000000.0,3434000000.0,3117000000.0,,-13000000.0,387000000.0,2022000000.0,,15000000.0,2452000000.0,3958000000.0,3027000000.0,5965000000.0,5965000000.0,3337000000.0,382000000.0,11034000000.0,1785200000.0,2557000000.0,-2000000.0,3254000000.0,-1040000000.0,3000000.0,206000000.0,2452000000.0,902000000.0,,5500000000.0,-197000000.0,104000000.0,,-235000000.0,,178000000.0,743000000.0,,0.0,-3048000000.0,98000000.0,0.0,,2317000000.0,382000000.0,,38000000.0,-636000000.0,98000000.0,21000000.0,-1067000000.0,,,676000000.0,,7780000000.0,5500000000.0,,-3702000000.0,-242000000.0,,780000000.0,1359000000.0,-3048000000.0,,,414000000.0,,0.365,1292000000.0,,918000000.0,18000000.0,,77000000.0,274000000.0,1646000000.0,142000000.0,,18000000.0,,46000000.0,,72000000.0,,2628000000.0,1020000000.0,918000000.0,3434000000.0,,,-49000000.0,,3000000.0,131000000.0,174000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.377907200,,,,,,3863000000.0,13618000000.0,-188000000.0,,42000000.0,153000000.0,,,2056000000.0,,2529000000.0,,,,,,,5762000000.0,,,-1428000000.0,6971000000.0,1821400000.0,,,,,,,,,6392000000.0,382000000.0,17674000000.0,,,,780000000.0,,,4056000000.0,780000000.0,,,,0.0,780000000.0,,,,,,,,0.0,3839000000.0,1913000000.0,,131000000.0,,-4000000.0,3207000000.0,0.44,,,,,11282000000.0,-63000000.0,,,1322000000.0,1207000000.0,-392000000.0,,,3132000000.0,2936000000.0,3472000000.0,,,-28000000.0,-135000000.0,2056000000.0,,,,,,,5578000000.0,2936000000.0,,,1778800000.0,3337000000.0,-2000000.0,,,3000000.0,260000000.0,2557000000.0,1040000000.0,,,,-102000000.0,,-215000000.0,,168000000.0,-598000000.0,,0.0,-3127000000.0,,,,,383000000.0,,27000000.0,,211000000.0,,,,,1254000000.0,,,5684000000.0,,,-526000000.0,,-401000000.0,597000000.0,,,,-402000000.0,,0.43,,,1076000000.0,12000000.0,,24000000.0,177000000.0,1559000000.0,,,,,42000000.0,,,,2642000000.0,,1076000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.385769600,,,,,,3851000000.0,13607000000.0,-187000000.0,,46000000.0,147000000.0,,,2088000000.0,,2625000000.0,,,,,,,5685000000.0,,,-1431000000.0,6431000000.0,1821200000.0,,,,,,,,,6476000000.0,119000000.0,17820000000.0,,,,537000000.0,,,4213000000.0,537000000.0,,,,0.0,537000000.0,,,,,,,,0.0,3605000000.0,2005000000.0,,131000000.0,,-6000000.0,3208000000.0,0.3,,,,,11344000000.0,-217000000.0,,,1424000000.0,1201000000.0,-785000000.0,,,2826000000.0,2086000000.0,3695000000.0,,,-13000000.0,-170000000.0,2088000000.0,,,,,,,5187000000.0,2086000000.0,,,1776000000.0,2936000000.0,-55000000.0,,,3000000.0,180000000.0,2645000000.0,717000000.0,,,,13000000.0,,-213000000.0,,187000000.0,-392000000.0,,0.0,-3224000000.0,,,,,385000000.0,,44000000.0,,47000000.0,,,,,865000000.0,,,5869000000.0,,,-402000000.0,,-850000000.0,332000000.0,,,,-397000000.0,,0.295,,,738000000.0,94000000.0,,-1000000.0,90000000.0,1612000000.0,,,,,46000000.0,,,,3101000000.0,,738000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.393545600,,,,,,3954000000.0,13410000000.0,-212000000.0,,43000000.0,180000000.0,,,2166000000.0,,2716000000.0,,,,,,,5374000000.0,,,-1287000000.0,6972000000.0,1809600000.0,,,,,,,,,6670000000.0,512000000.0,17803000000.0,,,,685000000.0,,,4393000000.0,685000000.0,,,,0.0,685000000.0,,,,,,,,0.0,3869000000.0,2303000000.0,,131000000.0,,-6000000.0,3355000000.0,0.39,,,,,11133000000.0,-63000000.0,,,1515000000.0,1201000000.0,-69000000.0,,,3103000000.0,1864000000.0,3825000000.0,,,-45000000.0,251000000.0,2166000000.0,,,,,,,5029000000.0,1864000000.0,,,1764600000.0,2086000000.0,-10000000.0,,,3000000.0,198000000.0,2736000000.0,883000000.0,,,,-166000000.0,,-242000000.0,,126000000.0,-927000000.0,,0.0,-3337000000.0,,,,,386000000.0,,37000000.0,,45000000.0,,,,,1466000000.0,,,6073000000.0,,,-788000000.0,,-222000000.0,754000000.0,,,,-75000000.0,,0.38,,,937000000.0,111000000.0,,-79000000.0,33000000.0,1480000000.0,,,,,43000000.0,,,,3165000000.0,,937000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.401494400,3680000000.0,,1930000000.0,27799000000.0,85000000.0,5027000000.0,13696000000.0,-212000000.0,2922000000.0,46000000.0,152000000.0,1.485,2743000000.0,2448000000.0,,2743000000.0,2220000000.0,7770000000.0,-488000000.0,851000000.0,0.0,1766800000.0,4871000000.0,,,-1240000000.0,7425000000.0,1790400000.0,,2693000000.0,,2220000000.0,1.525,-2000000.0,3544000000.0,174000000.0,7770000000.0,1110000000.0,18594000000.0,15353000000.0,2123000000.0,,698000000.0,2693000000.0,-799000000.0,4898000000.0,698000000.0,0.0,8766000000.0,,0.0,698000000.0,-2628000000.0,,177000000.0,18594000000.0,13696000000.0,1199000000.0,10824000000.0,0.0,4040000000.0,2491000000.0,2693000000.0,131000000.0,632000000.0,14000000.0,3434000000.0,0.4,,2491000000.0,5027000000.0,4871000000.0,10824000000.0,-162000000.0,1811600000.0,5058000000.0,1544000000.0,1199000000.0,39000000.0,,,3385000000.0,2220000000.0,3947000000.0,3434000000.0,,-17000000.0,,2448000000.0,,-103000000.0,2834000000.0,4898000000.0,3003000000.0,5142000000.0,5142000000.0,2220000000.0,282000000.0,12446000000.0,1747400000.0,1864000000.0,-10000000.0,3680000000.0,-2914000000.0,3000000.0,214000000.0,2834000000.0,912000000.0,,6220000000.0,-505000000.0,-43000000.0,,-210000000.0,,174000000.0,-997000000.0,,0.0,-3386000000.0,432000000.0,0.0,,3337000000.0,282000000.0,,24000000.0,-880000000.0,432000000.0,-11000000.0,-1207000000.0,,,1473000000.0,,8766000000.0,6220000000.0,,-5386000000.0,-912000000.0,,356000000.0,1320000000.0,-3386000000.0,,,386000000.0,,0.39,1544000000.0,,937000000.0,85000000.0,,45000000.0,85000000.0,1930000000.0,-298000000.0,,85000000.0,,46000000.0,,132000000.0,,2922000000.0,-1117000000.0,937000000.0,3947000000.0,,,-77000000.0,,3000000.0,131000000.0,177000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.409443200,,,,,,4813000000.0,13540000000.0,-209000000.0,,43000000.0,113000000.0,,,2480000000.0,,2603000000.0,,,,,,,4808000000.0,,,-1296000000.0,7982000000.0,1772400000.0,,,,,,,,,7416000000.0,326000000.0,18521000000.0,,,,962000000.0,,,4981000000.0,962000000.0,,,,0.0,962000000.0,,,,,,,,0.0,4261000000.0,2441000000.0,,131000000.0,,0.0,3587000000.0,0.555,,,,,11105000000.0,-111000000.0,,,1408000000.0,1195000000.0,280000000.0,,,3721000000.0,2303000000.0,4030000000.0,,,-3000000.0,,2480000000.0,,,,,,,4579000000.0,2303000000.0,,,1729800000.0,2220000000.0,-8000000.0,,,3000000.0,267000000.0,2895000000.0,1229000000.0,,,,-203000000.0,,-262000000.0,,152000000.0,-882000000.0,,0.0,-3476000000.0,,,,,282000000.0,,44000000.0,,250000000.0,,,,,1836000000.0,,,6371000000.0,,,-819000000.0,,83000000.0,588000000.0,,,,-565000000.0,,0.545,,,1241000000.0,61000000.0,,35000000.0,224000000.0,1970000000.0,,,,,43000000.0,,,,2276000000.0,,1241000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.417305600,,,,,,4937000000.0,14033000000.0,-207000000.0,,49000000.0,134000000.0,,,2438000000.0,,2530000000.0,,,,,,,4797000000.0,,,-1292000000.0,7380000000.0,1769600000.0,,,,,,,,,7467000000.0,422000000.0,19167000000.0,,,,655000000.0,,,5134000000.0,655000000.0,,,,0.0,655000000.0,,,,,,,,0.0,4053000000.0,2622000000.0,,131000000.0,,0.0,3457000000.0,0.38,,,,,11700000000.0,-207000000.0,,,1446000000.0,1084000000.0,-446000000.0,,,3327000000.0,2273000000.0,4150000000.0,,,-2000000.0,,2438000000.0,,,,,,,4713000000.0,2273000000.0,,,1726200000.0,2303000000.0,-8000000.0,,,3000000.0,223000000.0,2927000000.0,878000000.0,,,,26000000.0,,-225000000.0,,203000000.0,-422000000.0,,0.0,-3523000000.0,,,,,281000000.0,,72000000.0,,38000000.0,,,,,1071000000.0,,,6450000000.0,,,-424000000.0,,-30000000.0,647000000.0,,,,-205000000.0,,0.37,,,889000000.0,55000000.0,,14000000.0,525000000.0,2074000000.0,,,,,49000000.0,,,,2440000000.0,,889000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
