date,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualDilutedEPS,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyEbitda,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,quarterlyDilutedEPS,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyChangeInInventory,annualRepaymentOfDebt,trailingResearchAndDevelopment,annualBasicAverageShares,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualCapitalStock,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualInventory,quarterlyTaxProvision,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualGrossProfit,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,annualFreeCashFlow,quarterlyBasicAverageShares,quarterlyBasicEPS,annualCurrentDebt,annualNetIncome,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,annualPurchaseOfBusiness,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,quarterlyOperatingCashFlow,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingChangeInInventory,annualStockholdersEquity,quarterlyGoodwill,quarterlyCostOfRevenue,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,annualRetainedEarnings,quarterlyInventory,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualGrossPPE,quarterlyInterestExpense,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingDilutedEPS
2011-03-31,,,,-190000000.0,134000000.0,,,,5026000000.0,-642000000.0,1626000000.0,,0.0,-271000000.0,21000000.0,,,,,810000000.0,,,,,,,,,,4867000000.0,,,611000000.0,,2000000.0,,957000000.0,,-78000000.0,1.75,779000000.0,251000000.0,,,518000000.0,,-210000000.0,,,,-18000000.0,,189000000.0,,,,,389000000.0,,,3451000000.0,-45000000.0,6494000000.0,,,157000000.0,,4737000000.0,0.0,2064000000.0,2076000000.0,522000000.0,,5000000.0,,,,,-262000000.0,,-101000000.0,,439000000.0,3860000000.0,,,,195500000.0,1.75,,,,-2962000000.0,,,,,,0.0,,88000000.0,,-244000000.0,,,343000000.0,365000000.0,,,,,,,129000000.0,,,0.0,,,307000000.0,,,,368000000.0,2903000000.0,,,2288000000.0,1007000000.0,,,,,2202000000.0,,685000000.0,822000000.0,,,,-93000000.0,,,779000000.0,,,1086000000.0,,,,,,-51000000.0,,,,,,79000000.0,,,,,196100000.0,,1023000000.0,,,,1925000000.0,,82000000.0,,,,10000000.0,,,-118000000.0,,10726000000.0,343000000.0,217000000.0,,,4232000000.0,,-15000000.0,574000000.0,5527000000.0,-13000000.0,,,,,,
2011-06-30,,,,-183000000.0,209000000.0,,,,5103000000.0,-645000000.0,1686000000.0,,0.0,13000000.0,66000000.0,,,,,839000000.0,,,,,,,,,,5158000000.0,,,855000000.0,,0.0,,1203000000.0,,-73000000.0,2.6,1111000000.0,56000000.0,,,620000000.0,,-80000000.0,,,,-19000000.0,,202000000.0,,,,,463000000.0,,,3713000000.0,-49000000.0,7137000000.0,,,225000000.0,,5191000000.0,0.0,2117000000.0,2083000000.0,762000000.0,,13000000.0,,,,,-251000000.0,,-136000000.0,,583000000.0,4641000000.0,,,,193800000.0,2.61,,,,-2986000000.0,,,,,,839000000.0,,656000000.0,,332000000.0,,,505000000.0,537000000.0,,,,,,,157000000.0,,,0.0,,,363000000.0,,,,348000000.0,3438000000.0,,,2511000000.0,1092000000.0,,,,,2275000000.0,,702000000.0,761000000.0,,,,-188000000.0,,,1111000000.0,,,1474000000.0,,,,,,-51000000.0,,,,,,80000000.0,,,,,194400000.0,,779000000.0,,,,1945000000.0,,59000000.0,,,,13000000.0,,,-257000000.0,,11313000000.0,505000000.0,216000000.0,,,4176000000.0,,0.0,619000000.0,5796000000.0,520000000.0,,,,,,
2011-09-30,,,,-173000000.0,229000000.0,,,,5131000000.0,-811000000.0,1659000000.0,,0.0,0.0,61000000.0,,,,,866000000.0,,,,,,,,,,5211000000.0,,,724000000.0,,0.0,,1188000000.0,,-205000000.0,2.35,1165000000.0,10000000.0,,,653000000.0,,-77000000.0,,,,16000000.0,,208000000.0,,,,,489000000.0,,,3742000000.0,-80000000.0,7026000000.0,,,157000000.0,,5567000000.0,0.0,2168000000.0,2052000000.0,629000000.0,,10000000.0,,,,,-327000000.0,,-171000000.0,,535000000.0,4626000000.0,,,,192100000.0,2.35,,,,-2963000000.0,,,,,,866000000.0,,624000000.0,,54000000.0,,,452000000.0,472000000.0,,,,,,,164000000.0,,,0.0,,,273000000.0,,,,346000000.0,3438000000.0,,,2398000000.0,1095000000.0,,,,,2295000000.0,,665000000.0,830000000.0,,,,96000000.0,,,1165000000.0,,,1438000000.0,,,,,,-76000000.0,,,,,,84000000.0,,,,,192700000.0,,1111000000.0,,,,1982000000.0,,48000000.0,,,,11000000.0,,,-263000000.0,,11338000000.0,452000000.0,215000000.0,,,4312000000.0,,-18000000.0,628000000.0,5794000000.0,453000000.0,,,,,,
2011-12-31,,-682000000.0,44000000.0,-83000000.0,178000000.0,85000000.0,,,5245000000.0,-938000000.0,1546000000.0,9.55,0.0,243000000.0,-63000000.0,,-2957000000.0,1837000000.0,193600000.0,885000000.0,,,,885000000.0,-629000000.0,,7091000000.0,,,5492000000.0,1848000000.0,,850000000.0,0.0,-1000000.0,-37000000.0,1241000000.0,,-196000000.0,,1484000000.0,-109000000.0,1082000000.0,461000000.0,675000000.0,,142000000.0,-237000000.0,,193000000.0,22000000.0,18048000000.0,208000000.0,13459000000.0,,629000000.0,2001000000.0,496000000.0,,,3657000000.0,-63000000.0,7091000000.0,725000000.0,2141000000.0,186000000.0,,6038000000.0,0.0,2288000000.0,2180000000.0,758000000.0,4589000000.0,14000000.0,4577000000.0,-15000000.0,0.0,1946000000.0,-185000000.0,,-274000000.0,,566000000.0,4921000000.0,5837000000.0,-225000000.0,1391000000.0,,,28000000.0,1848000000.0,,-2957000000.0,1023000000.0,,2466000000.0,0.0,208000000.0,0.0,,705000000.0,-255000000.0,319000000.0,-552000000.0,2671000000.0,548000000.0,572000000.0,,,11668000000.0,,,885000000.0,179000000.0,,658000000.0,0.0,1000000.0,0.0,277000000.0,,,5492000000.0,339000000.0,3680000000.0,325000000.0,,2252000000.0,1082000000.0,750000000.0,0.0,339000000.0,6038000000.0,2141000000.0,42000000.0,658000000.0,838000000.0,,,-828000000.0,193000000.0,,2252000000.0,1484000000.0,,2073000000.0,1761000000.0,,208000000.0,1546000000.0,,2180000000.0,-77000000.0,227000000.0,277000000.0,-1025000000.0,1761000000.0,,82000000.0,9.58,,1484000000.0,3657000000.0,,2288000000.0,1165000000.0,2123000000.0,3040000000.0,,2001000000.0,558000000.0,28000000.0,1522000000.0,1000000.0,5245000000.0,10000000.0,1484000000.0,,-190000000.0,,11668000000.0,548000000.0,227000000.0,,838000000.0,4577000000.0,-938000000.0,-4000000.0,885000000.0,5837000000.0,431000000.0,,,,,,
2012-03-31,,,,-8000000.0,195000000.0,,,,5416000000.0,-813000000.0,1731000000.0,,0.0,-391000000.0,-27000000.0,,,,,896000000.0,,,,,,,,,,6010000000.0,,,743000000.0,,1000000.0,,1198000000.0,,-102000000.0,2.38,1317000000.0,148000000.0,,,656000000.0,,-209000000.0,,,,-27000000.0,,211000000.0,,,,,475000000.0,,,3630000000.0,-38000000.0,7317000000.0,,,175000000.0,,6416000000.0,-5000000.0,2391000000.0,2131000000.0,650000000.0,,7000000.0,,,,,-113000000.0,,-142000000.0,,542000000.0,4472000000.0,,,,190400000.0,2.39,,,,-3025000000.0,,,,,,0.0,,21000000.0,,-167000000.0,,,455000000.0,475000000.0,,,,,,,181000000.0,,,0.0,,,252000000.0,,,,342000000.0,3274000000.0,,,2388000000.0,1069000000.0,,,,,2382000000.0,,650000000.0,903000000.0,,,,108000000.0,,,1317000000.0,,,1569000000.0,,,,,,-77000000.0,,,,,,85000000.0,,,,,190800000.0,,1484000000.0,,,,1997000000.0,,33000000.0,,,,8000000.0,,-135000000.0,-151000000.0,,12119000000.0,455000000.0,250000000.0,,,4802000000.0,,-2000000.0,916000000.0,5761000000.0,-121000000.0,,,,,,
2012-06-30,,,,-188000000.0,86000000.0,,,,5475000000.0,-946000000.0,1634000000.0,,0.0,-220000000.0,-12000000.0,,,,,966000000.0,,,,,,,,,,6103000000.0,,,755000000.0,,2000000.0,,1210000000.0,,-248000000.0,2.47,1145000000.0,-87000000.0,,,674000000.0,,-230000000.0,,,,13000000.0,,208000000.0,,,,,487000000.0,,,3570000000.0,-37000000.0,7246000000.0,,,166000000.0,,6810000000.0,-7000000.0,2424000000.0,2162000000.0,661000000.0,,14000000.0,,,,,-273000000.0,,-164000000.0,,536000000.0,4452000000.0,,,,189800000.0,2.47,,,,-3051000000.0,,,,,,0.0,,376000000.0,,-172000000.0,,,469000000.0,495000000.0,,,,,,,187000000.0,,,0.0,,,261000000.0,,,,345000000.0,3242000000.0,,,2331000000.0,989000000.0,,,,,2581000000.0,,653000000.0,890000000.0,,,,126000000.0,,,1145000000.0,,,1406000000.0,,,,,,-75000000.0,,,,,,86000000.0,,,,,190100000.0,,1317000000.0,,,,2016000000.0,,141000000.0,,,,8000000.0,,19000000.0,-165000000.0,,12169000000.0,469000000.0,268000000.0,,,4923000000.0,,-10000000.0,996000000.0,5732000000.0,212000000.0,,,,,,
2012-09-30,,,,-35000000.0,207000000.0,,,,5691000000.0,-808000000.0,1460000000.0,,0.0,-133000000.0,130000000.0,,,,,1184000000.0,,,,,,,,,,6478000000.0,,,587000000.0,,6000000.0,,1042000000.0,,-369000000.0,1.86,1033000000.0,-206000000.0,,,642000000.0,,72000000.0,,,,-11000000.0,,208000000.0,,,,,456000000.0,,,3309000000.0,-45000000.0,7115000000.0,,,117000000.0,,7068000000.0,-203000000.0,2557000000.0,2271000000.0,487000000.0,,8000000.0,,,,,-164000000.0,,-180000000.0,,400000000.0,4118000000.0,,,,188600000.0,1.87,,,,-3134000000.0,,,,,,0.0,,390000000.0,,-112000000.0,,,352000000.0,370000000.0,,,,,,,186000000.0,,,0.0,,,239000000.0,,,,443000000.0,3076000000.0,,,2266000000.0,950000000.0,,,,,2570000000.0,,670000000.0,962000000.0,,,,91000000.0,,,1033000000.0,,,1272000000.0,,,,,,-94000000.0,,,,,,91000000.0,,,,,189000000.0,,1145000000.0,,,,2027000000.0,,131000000.0,,,,9000000.0,,,-209000000.0,,12414000000.0,352000000.0,365000000.0,,,5299000000.0,,-10000000.0,972000000.0,5580000000.0,210000000.0,,,,,,
2012-12-31,,-777000000.0,32000000.0,-25000000.0,109000000.0,116000000.0,,,5876000000.0,-950000000.0,1339000000.0,8.67,0.0,183000000.0,25000000.0,,-3152000000.0,1900000000.0,189700000.0,368000000.0,87000000.0,,,946000000.0,-256000000.0,,7167000000.0,,,6603000000.0,1645000000.0,,579000000.0,0.0,2000000.0,-28000000.0,1058000000.0,,-263000000.0,,1369000000.0,-111000000.0,932000000.0,-115000000.0,650000000.0,,335000000.0,-145000000.0,,189300000.0,11000000.0,17334000000.0,215000000.0,12826000000.0,,728000000.0,2058000000.0,482000000.0,,,3136000000.0,-25000000.0,7167000000.0,533000000.0,2221000000.0,75000000.0,,7343000000.0,-70000000.0,2724000000.0,2438000000.0,473000000.0,4508000000.0,7000000.0,5381000000.0,-561000000.0,0.0,1738000000.0,-144000000.0,,-291000000.0,,408000000.0,4292000000.0,5574000000.0,-32000000.0,755000000.0,,,77000000.0,1645000000.0,,-3152000000.0,1484000000.0,,2622000000.0,-285000000.0,215000000.0,246000000.0,,745000000.0,-340000000.0,336000000.0,-982000000.0,2271000000.0,369000000.0,398000000.0,,,12548000000.0,,,368000000.0,174000000.0,,698000000.0,0.0,-14000000.0,,247000000.0,,,6603000000.0,445000000.0,3234000000.0,361000000.0,,2475000000.0,932000000.0,597000000.0,0.0,445000000.0,7343000000.0,2221000000.0,36000000.0,698000000.0,897000000.0,,,-561000000.0,82000000.0,,2475000000.0,1369000000.0,,1532000000.0,1616000000.0,,-256000000.0,1339000000.0,,2438000000.0,-94000000.0,369000000.0,247000000.0,-694000000.0,1616000000.0,,99000000.0,8.69,,1369000000.0,3136000000.0,,2724000000.0,1033000000.0,1886000000.0,2664000000.0,,2058000000.0,407000000.0,77000000.0,246000000.0,12000000.0,5876000000.0,7000000.0,1369000000.0,,-36000000.0,,12548000000.0,369000000.0,369000000.0,,897000000.0,5381000000.0,-950000000.0,-6000000.0,946000000.0,5574000000.0,454000000.0,,,,,,
2013-03-31,,,,0.0,187000000.0,,,,5942000000.0,-1095000000.0,1554000000.0,,0.0,61000000.0,5000000.0,,,,,1296000000.0,,,,,,,,,,6655000000.0,,,535000000.0,,0.0,,957000000.0,,-143000000.0,1.49,1483000000.0,204000000.0,,,624000000.0,,-177000000.0,,,,62000000.0,,230000000.0,,,,,444000000.0,,,3257000000.0,-27000000.0,7220000000.0,,,119000000.0,,7530000000.0,-41000000.0,2769000000.0,2454000000.0,431000000.0,,7000000.0,,,,,-103000000.0,,-126000000.0,,333000000.0,3922000000.0,,,,188400000.0,1.5,,,,-3173000000.0,,,,,,1296000000.0,,428000000.0,,114000000.0,,,282000000.0,312000000.0,,,,,,,182000000.0,,,0.0,,,196000000.0,,,,444000000.0,2965000000.0,,,2496000000.0,923000000.0,,,,,2387000000.0,,736000000.0,944000000.0,,,,101000000.0,,,1483000000.0,,,1679000000.0,,,,,,-95000000.0,,,,,,98000000.0,,,,,188800000.0,,1369000000.0,,,,2064000000.0,,67000000.0,,,,6000000.0,,-29000000.0,-163000000.0,,12756000000.0,282000000.0,366000000.0,,,5536000000.0,,4000000.0,1013000000.0,5711000000.0,302000000.0,,,,,,
2013-06-30,,,,-289000000.0,93000000.0,,,,6077000000.0,-1099000000.0,1669000000.0,,0.0,27000000.0,15000000.0,,,,,1325000000.0,,,,,,,,,,6704000000.0,,,723000000.0,,12000000.0,,1153000000.0,,-268000000.0,2.2,1382000000.0,106000000.0,,,658000000.0,,-7000000.0,,,,-15000000.0,,243000000.0,,,,,484000000.0,,,3462000000.0,-24000000.0,7404000000.0,,,172000000.0,,7850000000.0,-97000000.0,2882000000.0,2493000000.0,613000000.0,,12000000.0,,,,,-370000000.0,,-173000000.0,,495000000.0,4525000000.0,,,,187800000.0,2.2,,,,-3195000000.0,,,,,,1325000000.0,,532000000.0,,-101000000.0,,,414000000.0,441000000.0,,,,,,,177000000.0,,,393000000.0,,,205000000.0,,,,450000000.0,3372000000.0,,,2745000000.0,960000000.0,,,,,2475000000.0,,754000000.0,924000000.0,,,,119000000.0,,,1382000000.0,,,1587000000.0,,,,,,-94000000.0,,,,,,102000000.0,,,,,188200000.0,,1483000000.0,,,,2082000000.0,,83000000.0,,,,8000000.0,,-236000000.0,-103000000.0,,13048000000.0,414000000.0,360000000.0,,,5644000000.0,,-6000000.0,1028000000.0,5955000000.0,359000000.0,,,,,,
2013-09-30,,,,0.0,153000000.0,,,,6182000000.0,-968000000.0,1613000000.0,,0.0,-75000000.0,58000000.0,,,,,1344000000.0,,,,,,,,,,7096000000.0,,,641000000.0,,2000000.0,,1109000000.0,,-134000000.0,1.9,2499000000.0,-58000000.0,,,666000000.0,,-22000000.0,,,,-53000000.0,,269000000.0,,,,,492000000.0,,,3390000000.0,-11000000.0,8526000000.0,,,154000000.0,,8089000000.0,-19000000.0,2948000000.0,3482000000.0,528000000.0,,10000000.0,,,,,817000000.0,,-161000000.0,,443000000.0,4266000000.0,,,,186000000.0,1.91,,,,-3234000000.0,,,,,,1344000000.0,,373000000.0,,1117000000.0,,,355000000.0,374000000.0,,,,,,,173000000.0,,,374000000.0,,,162000000.0,,,,457000000.0,3157000000.0,,,2709000000.0,921000000.0,,,,,2513000000.0,,1731000000.0,966000000.0,,,,90000000.0,,,2499000000.0,,,2661000000.0,,,,,,-116000000.0,,,,,,105000000.0,,,,,186500000.0,,1382000000.0,,,,2095000000.0,,62000000.0,,,,8000000.0,,49000000.0,-109000000.0,,14336000000.0,355000000.0,362000000.0,,,5810000000.0,,-19000000.0,1077000000.0,6872000000.0,212000000.0,,,,,,
2013-12-31,,-740000000.0,41000000.0,-92000000.0,93000000.0,100000000.0,,,6410000000.0,-784000000.0,1557000000.0,7.91,0.0,133000000.0,22000000.0,,-3254000000.0,1920000000.0,187417841.0,414000000.0,-148000000.0,,,670000000.0,-381000000.0,,8639000000.0,,,7510000000.0,1483000000.0,,668000000.0,0.0,-13000000.0,-58000000.0,1164000000.0,,-301000000.0,,2699000000.0,-89000000.0,926000000.0,1330000000.0,680000000.0,,160000000.0,-93000000.0,,186994382.0,-6000000.0,17301000000.0,285000000.0,12918000000.0,,713000000.0,2099000000.0,500000000.0,,,3368000000.0,-31000000.0,8639000000.0,531000000.0,2381000000.0,86000000.0,,8406000000.0,-32000000.0,3156000000.0,3490000000.0,547000000.0,4383000000.0,8000000.0,6089000000.0,146000000.0,0.0,1588000000.0,-292000000.0,,-280000000.0,,484000000.0,4588000000.0,6858000000.0,-46000000.0,1349000000.0,,,68000000.0,1483000000.0,,-3254000000.0,1369000000.0,,2628000000.0,-189000000.0,285000000.0,357000000.0,,756000000.0,-420000000.0,200000000.0,-846000000.0,2119000000.0,432000000.0,461000000.0,,,14728000000.0,,,414000000.0,181000000.0,,1672000000.0,360000000.0,-12000000.0,,150000000.0,,,7510000000.0,461000000.0,3424000000.0,407000000.0,,2649000000.0,926000000.0,526000000.0,,461000000.0,8406000000.0,2381000000.0,37000000.0,1672000000.0,931000000.0,,,-458000000.0,78000000.0,,2649000000.0,2699000000.0,,2089000000.0,2849000000.0,,163000000.0,1557000000.0,,3490000000.0,-115000000.0,357000000.0,150000000.0,52000000.0,2849000000.0,,102000000.0,7.93,,2699000000.0,3368000000.0,,3156000000.0,2499000000.0,1755000000.0,2567000000.0,,2099000000.0,388000000.0,68000000.0,357000000.0,1000000.0,6410000000.0,19000000.0,2699000000.0,68000000.0,-83000000.0,,14728000000.0,432000000.0,357000000.0,,931000000.0,6089000000.0,-784000000.0,-37000000.0,670000000.0,6858000000.0,476000000.0,,,,,,
2014-03-31,,,,-419000000.0,113000000.0,,,,6563000000.0,-755000000.0,1887000000.0,,0.0,-108000000.0,22000000.0,,,,,1251000000.0,,,,,,,,,,7360000000.0,,,633000000.0,,1000000.0,,1116000000.0,,-187000000.0,1.83,2178000000.0,302000000.0,,,693000000.0,,-135000000.0,,,,50000000.0,,295000000.0,,,,,502000000.0,,,3555000000.0,-64000000.0,8499000000.0,,,153000000.0,,8629000000.0,-96000000.0,3232000000.0,3462000000.0,511000000.0,,10000000.0,,,,,-602000000.0,,-121000000.0,,423000000.0,4406000000.0,,,,184300000.0,1.83,,,,-3331000000.0,,,,,,1251000000.0,,263000000.0,,-521000000.0,,,338000000.0,358000000.0,,,,,,,190000000.0,,,345000000.0,,,129000000.0,,,,464000000.0,3290000000.0,,,2949000000.0,920000000.0,,,,,2580000000.0,,1632000000.0,966000000.0,,,,102000000.0,,,2178000000.0,,,2307000000.0,,,,,,-115000000.0,,,,,,105000000.0,,,,,184700000.0,,2699000000.0,,,,2101000000.0,,61000000.0,,,,17000000.0,,-232000000.0,-84000000.0,,14751000000.0,338000000.0,357000000.0,,,6252000000.0,,-11000000.0,611000000.0,7017000000.0,142000000.0,,,,,,
2014-06-30,,,,-11000000.0,70000000.0,,,,6739000000.0,-669000000.0,1905000000.0,,0.0,93000000.0,-110000000.0,,,,,1332000000.0,,,,,,,,,,7787000000.0,,,769000000.0,,7000000.0,,1227000000.0,,-276000000.0,2.43,2219000000.0,-13000000.0,,,713000000.0,,-88000000.0,,,,-31000000.0,,316000000.0,,,,,535000000.0,,,3809000000.0,-23000000.0,9080000000.0,,,170000000.0,,8961000000.0,-108000000.0,3329000000.0,3533000000.0,642000000.0,,11000000.0,,,,,-154000000.0,,-150000000.0,,514000000.0,4835000000.0,,,,182800000.0,2.44,,,,-3410000000.0,,,,,,1332000000.0,,438000000.0,,41000000.0,,,446000000.0,472000000.0,,,,,,,179000000.0,,,353000000.0,,,158000000.0,,,,465000000.0,3608000000.0,,,3188000000.0,999000000.0,,,,,2745000000.0,,1627000000.0,934000000.0,,,,140000000.0,,,2219000000.0,,,2377000000.0,,,,,,-114000000.0,,,,,,112000000.0,,,,,183200000.0,,2178000000.0,,,,2113000000.0,,63000000.0,,,,15000000.0,,-89000000.0,-95000000.0,,15500000000.0,446000000.0,353000000.0,,,6420000000.0,,-16000000.0,668000000.0,7342000000.0,288000000.0,,,,,,
2014-09-30,,,,-175000000.0,133000000.0,,,,6899000000.0,-827000000.0,1930000000.0,,0.0,133000000.0,51000000.0,,,,,1358000000.0,,,,,,,,,,7748000000.0,,,797000000.0,,3000000.0,,1284000000.0,,-177000000.0,2.32,2328000000.0,27000000.0,,,725000000.0,,-79000000.0,,,,3000000.0,,328000000.0,,,,,529000000.0,,,4038000000.0,-26000000.0,9068000000.0,,,230000000.0,,9243000000.0,-101000000.0,3464000000.0,3509000000.0,669000000.0,,6000000.0,,,,,-343000000.0,,-178000000.0,,559000000.0,4890000000.0,,,,182200000.0,2.32,,,,-3435000000.0,,,,,,1358000000.0,,687000000.0,,109000000.0,,,423000000.0,439000000.0,,,,,,,198000000.0,,,351000000.0,,,53000000.0,,,,465000000.0,3606000000.0,,,3059000000.0,1034000000.0,,,,,2833000000.0,,1584000000.0,981000000.0,,,,122000000.0,,,2328000000.0,,,2381000000.0,,,,,,-141000000.0,,,,,,113000000.0,,,,,182700000.0,,2219000000.0,,,,2125000000.0,,105000000.0,,,,15000000.0,,85000000.0,-34000000.0,,15644000000.0,423000000.0,346000000.0,,,6576000000.0,,-23000000.0,619000000.0,7547000000.0,509000000.0,,,,,,
2014-12-31,,-798000000.0,64000000.0,-65000000.0,20000000.0,31000000.0,,,7123000000.0,-1078000000.0,1881000000.0,9.02,0.0,232000000.0,68000000.0,,-3437000000.0,2095000000.0,183079295.0,513000000.0,-89000000.0,,,595000000.0,-670000000.0,,9055000000.0,,,7749000000.0,1651000000.0,,754000000.0,0.0,2000000.0,-122000000.0,1273000000.0,,-594000000.0,,2301000000.0,-72000000.0,1052000000.0,-398000000.0,751000000.0,,46000000.0,-94000000.0,,182637568.0,-2000000.0,19221000000.0,401000000.0,14360000000.0,,754000000.0,2139000000.0,568000000.0,,,4021000000.0,19000000.0,9055000000.0,698000000.0,2866000000.0,145000000.0,,9545000000.0,-191000000.0,3686000000.0,3662000000.0,612000000.0,4861000000.0,9000000.0,6721000000.0,350000000.0,0.0,1736000000.0,-244000000.0,,-349000000.0,,522000000.0,5090000000.0,7683000000.0,-256000000.0,1468000000.0,,,109000000.0,1651000000.0,,-3437000000.0,2699000000.0,,2840000000.0,-496000000.0,401000000.0,375000000.0,,878000000.0,-512000000.0,-27000000.0,-1234000000.0,2434000000.0,444000000.0,467000000.0,,,15776000000.0,,,513000000.0,187000000.0,,1589000000.0,0.0,20000000.0,,93000000.0,,,7749000000.0,479000000.0,3817000000.0,455000000.0,,2946000000.0,1052000000.0,336000000.0,,479000000.0,9545000000.0,2866000000.0,36000000.0,1589000000.0,981000000.0,,,-289000000.0,105000000.0,,2946000000.0,2301000000.0,,2266000000.0,2394000000.0,,244000000.0,1881000000.0,,3662000000.0,-142000000.0,343000000.0,93000000.0,-1343000000.0,2394000000.0,,125000000.0,9.04,,2301000000.0,4021000000.0,,3686000000.0,2328000000.0,2021000000.0,2953000000.0,,2139000000.0,466000000.0,109000000.0,375000000.0,13000000.0,7123000000.0,17000000.0,2301000000.0,147000000.0,-76000000.0,,15776000000.0,444000000.0,343000000.0,,981000000.0,6721000000.0,-1078000000.0,-72000000.0,595000000.0,7683000000.0,529000000.0,,,,,,
