date,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyBasicAverageShares,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,annualInterestExpense,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,trailingDeferredIncomeTax,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingGrossProfit,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInInventory,quarterlyEbitda,annualInventory,trailingTaxProvision,quarterlyTaxProvision,trailingChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyDilutedEPS,trailingResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualTotalRevenue,trailingOtherNonCashItems,annualCostOfRevenue,annualCapitalStock,annualCurrentDebt,annualNetOtherFinancingCharges,annualFreeCashFlow,annualAccumulatedDepreciation,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingCostOfRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualRetainedEarnings,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualNetOtherInvestingChanges,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualBasicAverageShares,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,annualCommonStockIssuance,quarterlyNetIncome,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,annualAccountsPayable,trailingInvestingCashFlow,annualBasicEPS,trailingChangeInAccountPayable,annualOtherNonCashItems,trailingTotalRevenue,annualOtherCurrentAssets,annualStockholdersEquity,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualDepreciationAndAmortization,quarterlyDilutedAverageShares,trailingStockBasedCompensation,annualTaxProvision,annualTotalAssets,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCurrentDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,trailingOperatingIncome,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInAccountPayable,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,annualCurrentAssets,annualDilutedEPS,annualDilutedAverageShares,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
2011-09-30,,0.0,122000000.0,,,,,,,131968000.0,,-31000000.0,,,,,336000000.0,546000000.0,357000000.0,-314000000.0,159000000.0,,,,259000000.0,,,,270000000.0,,-76000000.0,,,,1028000000.0,,,216000000.0,,,57000000.0,,,5000000.0,,33000000.0,0.98,,,,,,,,,,,,,187000000.0,,,,1185000000.0,-9000000.0,28000000.0,,,9000000.0,,,,,-37000000.0,210000000.0,0.0,-77000000.0,131000000.0,,-64000000.0,37000000.0,5000000.0,1305000000.0,,,,,1268000000.0,1238000000.0,,,,4077000000.0,2839000000.0,1053000000.0,,,,2122000000.0,,11000000.0,94000000.0,626000000.0,,434000000.0,,,,759000000.0,,,130000000.0,46000000.0,,,130000000.0,,,,,,,,,,308000000.0,,2885000000.0,,,133611000.0,,,,270000000.0,6000000.0,,,,407000000.0,,,137000000.0,,270000000.0,29000000.0,440000000.0,,0.0,,,,,,130000000.0,-37000000.0,-79000000.0,,626000000.0,,132000000.0,,4153000000.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,-81000000.0,111000000.0,,,,,,,131112000.0,,-34000000.0,,,,,328000000.0,507000000.0,345000000.0,-323000000.0,159000000.0,,,,270000000.0,,,,297000000.0,,-199000000.0,,,,1041000000.0,,,185000000.0,,,50000000.0,,,6000000.0,,11000000.0,0.79,,,,,,,,,,,,,155000000.0,,,,1210000000.0,-149000000.0,29000000.0,,,-1000000.0,,,,,-45000000.0,179000000.0,0.0,115000000.0,37000000.0,,-113000000.0,28000000.0,-2000000.0,1221000000.0,,,,,1637000000.0,1348000000.0,,,,4290000000.0,2942000000.0,1093000000.0,,,,2070000000.0,,27000000.0,-8000000.0,641000000.0,,438000000.0,489000000.0,,,714000000.0,,,105000000.0,43000000.0,,,105000000.0,,,,,,,,,,299000000.0,,2852000000.0,,,132358000.0,,,,297000000.0,-6000000.0,,,,451000000.0,,,141000000.0,,297000000.0,30000000.0,350000000.0,,0.0,,,,,,105000000.0,-126000000.0,-80000000.0,,669000000.0,,139000000.0,,4489000000.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,0.0,128000000.0,,,,,,,130266000.0,,-1000000.0,,,,,367000000.0,593000000.0,364000000.0,-304000000.0,159000000.0,,,,297000000.0,,,,303000000.0,,-106000000.0,,,,1039000000.0,,,231000000.0,,,64000000.0,,-1820000000.0,8000000.0,,,1.01,,,,,,,,,,,,0.0,198000000.0,,,,1263000000.0,0.0,30000000.0,,,-27000000.0,,,,,-37000000.0,226000000.0,0.0,-116000000.0,157000000.0,,19000000.0,15000000.0,-13000000.0,1401000000.0,,,,2859000000.0,2131000000.0,1442000000.0,,,,4386000000.0,2944000000.0,1120000000.0,,,,1570000000.0,,6000000.0,120000000.0,634000000.0,,472000000.0,557000000.0,,,808000000.0,,,132000000.0,44000000.0,,,134000000.0,,,,,,,,,,337000000.0,,2361000000.0,,,131607000.0,,,,303000000.0,5000000.0,,,,454000000.0,,,157000000.0,,303000000.0,33000000.0,1280000000.0,,54000000.0,,,,,,132000000.0,-37000000.0,-78000000.0,,648000000.0,,137000000.0,,4492000000.0,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,8000000.0,4000000.0,149000000.0,541000000.0,0.0,2885000000.0,,,739000000.0,130061000.0,259000000.0,67000000.0,,125000000.0,1280000000.0,,370000000.0,658000000.0,412000000.0,-396000000.0,159000000.0,,13000000.0,-192000000.0,303000000.0,2979000000.0,,0.0,267000000.0,,-135000000.0,,34000000.0,-321000000.0,1081000000.0,27000000.0,1000000.0,284000000.0,384000000.0,,77000000.0,,-1804000000.0,8000000.0,543000000.0,,1.32,,-93000000.0,,5468000000.0,,3164000000.0,159000000.0,1150000000.0,0.0,420000000.0,-1804000000.0,-8000000.0,251000000.0,2304000000.0,,-12000000.0,1350000000.0,-67000000.0,34000000.0,,121000000.0,-17000000.0,-80000000.0,1401000000.0,,,-73000000.0,288000000.0,0.0,-243000000.0,287000000.0,,78000000.0,5000000.0,-2000000.0,1541000000.0,,4490000000.0,,2885000000.0,2061000000.0,1376000000.0,119000000.0,,1350000000.0,4355000000.0,2979000000.0,1112000000.0,,541000000.0,8000000.0,1571000000.0,576000000.0,-36000000.0,214000000.0,739000000.0,-315000000.0,494000000.0,576000000.0,132569000.0,1112000000.0,883000000.0,791000000.0,86000000.0,174000000.0,45000000.0,-277000000.0,903000000.0,174000000.0,,412000000.0,,4.14,,-36000000.0,,149000000.0,-135000000.0,336000000.0,1571000000.0,2429000000.0,267000000.0,178000000.0,131395000.0,,248000000.0,4355000000.0,267000000.0,-4000000.0,,494000000.0,,384000000.0,2061000000.0,267000000.0,119000000.0,,267000000.0,33000000.0,1150000000.0,2429000000.0,-54000000.0,,,,5000000.0,,174000000.0,-77000000.0,-78000000.0,267000000.0,642000000.0,642000000.0,144000000.0,-225000000.0,4490000000.0,1.34,,612000000.0,-396000000.0,916000000.0,144000000.0,1081000000.0,1376000000.0,4.09,132569000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,0.0,154000000.0,,,,,,,130268000.0,,-32000000.0,,,,,347000000.0,574000000.0,388000000.0,-369000000.0,159000000.0,,,,267000000.0,,,,667000000.0,,-20000000.0,,-297000000.0,,1098000000.0,,,227000000.0,,,61000000.0,,-1834000000.0,8000000.0,,,1.01,,,,,,,,,,,,,194000000.0,,,,1395000000.0,0.0,30000000.0,,,17000000.0,,,,,-54000000.0,227000000.0,0.0,242000000.0,208000000.0,,-9000000.0,27000000.0,15000000.0,1338000000.0,,,,2932000000.0,1725000000.0,1745000000.0,,,,4747000000.0,3002000000.0,1123000000.0,,,,2169000000.0,,400000000.0,154000000.0,738000000.0,,458000000.0,503000000.0,,,764000000.0,,,133000000.0,44000000.0,,,133000000.0,,,,,,,,,,317000000.0,,3042000000.0,,,131702000.0,,,,667000000.0,0.0,,,,421000000.0,,,135000000.0,,667000000.0,33000000.0,852000000.0,,0.0,,,,,,133000000.0,-54000000.0,-83000000.0,,639000000.0,,142000000.0,,4767000000.0,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,108000000.0,152000000.0,,,,,,,130991000.0,,-25000000.0,,,,,351000000.0,563000000.0,365000000.0,-376000000.0,159000000.0,,,,667000000.0,,,,445000000.0,,56000000.0,,-53000000.0,,1051000000.0,,,221000000.0,,,65000000.0,,-1779000000.0,10000000.0,,,0.93,,,,,,,,,,,,,188000000.0,,,,1430000000.0,0.0,31000000.0,,,-4000000.0,,,,,-48000000.0,212000000.0,0.0,-397000000.0,117000000.0,,-41000000.0,10000000.0,-17000000.0,1325000000.0,,,,2830000000.0,1373000000.0,1552000000.0,,,,4502000000.0,2950000000.0,1119000000.0,,,,2169000000.0,,-222000000.0,69000000.0,788000000.0,,493000000.0,511000000.0,,,762000000.0,,,123000000.0,46000000.0,,,123000000.0,,,,,,,,,,320000000.0,,3073000000.0,,,132444000.0,,,,445000000.0,9000000.0,,,,444000000.0,,,116000000.0,,445000000.0,33000000.0,505000000.0,,0.0,,,,,,123000000.0,60000000.0,-84000000.0,,635000000.0,,145000000.0,,4446000000.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,-1000000.0,149000000.0,,,,,,,131619000.0,,-10000000.0,,,,,362000000.0,595000000.0,390000000.0,-378000000.0,159000000.0,,,,445000000.0,,,,423000000.0,,152000000.0,,-500000000.0,,1041000000.0,,,232000000.0,,,68000000.0,,-1787000000.0,9000000.0,,48000000.0,1.0,,,,,,,,,,,,0.0,202000000.0,,,,1474000000.0,0.0,34000000.0,,,-1000000.0,,,,,-32000000.0,233000000.0,0.0,-148000000.0,160000000.0,,-15000000.0,23000000.0,-12000000.0,1413000000.0,,,,2828000000.0,1308000000.0,1588000000.0,,,,4523000000.0,2935000000.0,1118000000.0,,,,2169000000.0,,-22000000.0,128000000.0,787000000.0,,503000000.0,562000000.0,,,818000000.0,,,133000000.0,46000000.0,,,134000000.0,,,,,,,,,,328000000.0,,3063000000.0,,,133475000.0,,,,423000000.0,-1000000.0,,,,454000000.0,,,107000000.0,,423000000.0,30000000.0,392000000.0,,0.0,,26000000.0,,,,133000000.0,-33000000.0,-83000000.0,,633000000.0,,143000000.0,,4371000000.0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,32000000.0,5000000.0,147000000.0,572000000.0,0.0,2732000000.0,,,742000000.0,,267000000.0,56000000.0,,122000000.0,1307000000.0,,377000000.0,680000000.0,413000000.0,-367000000.0,159000000.0,,3000000.0,-194000000.0,423000000.0,2891000000.0,,-850000000.0,299000000.0,,146000000.0,,0.0,-685000000.0,1021000000.0,35000000.0,-11000000.0,295000000.0,394000000.0,,85000000.0,,-1711000000.0,8000000.0,574000000.0,21000000.0,,,0.0,,5623000000.0,,3211000000.0,159000000.0,202000000.0,0.0,581000000.0,-1711000000.0,0.0,269000000.0,2412000000.0,,-11000000.0,1561000000.0,-128000000.0,35000000.0,,130000000.0,8000000.0,-23000000.0,1437000000.0,,,-60000000.0,303000000.0,0.0,-382000000.0,290000000.0,,42000000.0,29000000.0,3000000.0,1547000000.0,,4165000000.0,,2732000000.0,1134000000.0,1420000000.0,119000000.0,,1561000000.0,4311000000.0,2891000000.0,1105000000.0,,572000000.0,4000000.0,2170000000.0,580000000.0,-124000000.0,230000000.0,742000000.0,-335000000.0,490000000.0,580000000.0,131075000.0,1105000000.0,867000000.0,853000000.0,133000000.0,183000000.0,46000000.0,-55000000.0,975000000.0,184000000.0,,413000000.0,,4.37,,20000000.0,,147000000.0,146000000.0,342000000.0,2170000000.0,3031000000.0,299000000.0,182000000.0,,,279000000.0,4311000000.0,299000000.0,-8000000.0,,490000000.0,,394000000.0,1134000000.0,299000000.0,119000000.0,,299000000.0,26000000.0,202000000.0,3031000000.0,-112000000.0,,3000000.0,,29000000.0,,183000000.0,-28000000.0,-85000000.0,299000000.0,627000000.0,627000000.0,138000000.0,-128000000.0,4165000000.0,,-30000000.0,775000000.0,-367000000.0,975000000.0,138000000.0,1021000000.0,1420000000.0,4.3,132969000.0,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,0.0,152000000.0,,,,,,,130074000.0,,-44000000.0,,,,,349000000.0,585000000.0,374000000.0,-368000000.0,159000000.0,,,,299000000.0,,,,323000000.0,,81000000.0,,,,1007000000.0,,,234000000.0,,,71000000.0,,-1720000000.0,10000000.0,,11000000.0,1.03,,,,,,,,,,,,,208000000.0,,,,1603000000.0,-130000000.0,31000000.0,,,11000000.0,,,,,-27000000.0,236000000.0,0.0,-128000000.0,178000000.0,,-22000000.0,42000000.0,-1000000.0,1364000000.0,,,,2727000000.0,1170000000.0,1420000000.0,,,,4301000000.0,2881000000.0,1108000000.0,,,,2170000000.0,,24000000.0,151000000.0,762000000.0,,468000000.0,506000000.0,,,779000000.0,,,136000000.0,44000000.0,,,137000000.0,,,,,,,,,,318000000.0,,3050000000.0,,,132237000.0,,,,323000000.0,-2000000.0,,,,439000000.0,,,118000000.0,,323000000.0,26000000.0,286000000.0,,11000000.0,,-63000000.0,,,,136000000.0,-27000000.0,-93000000.0,,623000000.0,,143000000.0,,4220000000.0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,1000000.0,194000000.0,,,,,,,129836000.0,,-31000000.0,,,,,354000000.0,557000000.0,359000000.0,-387000000.0,159000000.0,,,,323000000.0,,,,341000000.0,,156000000.0,,,,992000000.0,,,207000000.0,,,65000000.0,,-1750000000.0,13000000.0,,60000000.0,0.87,,,,,,,,,,,,,181000000.0,,,,1623000000.0,0.0,31000000.0,,,-10000000.0,,,,,-36000000.0,203000000.0,0.0,25000000.0,32000000.0,,-124000000.0,0.0,-7000000.0,1330000000.0,,,,2742000000.0,1181000000.0,1500000000.0,,,,4388000000.0,2888000000.0,1100000000.0,,,,2170000000.0,,18000000.0,-4000000.0,765000000.0,,480000000.0,499000000.0,,,773000000.0,,,115000000.0,45000000.0,,,116000000.0,,,,,,,,,,323000000.0,,3051000000.0,,,132278000.0,,,,341000000.0,4000000.0,,,,466000000.0,,,116000000.0,,341000000.0,26000000.0,342000000.0,,60000000.0,,-11000000.0,,,,115000000.0,-35000000.0,-91000000.0,,619000000.0,,177000000.0,,4232000000.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,-2000000.0,158000000.0,,,,,,,129318000.0,,14000000.0,,,,,330000000.0,579000000.0,388000000.0,-418000000.0,159000000.0,,,,341000000.0,,,,364000000.0,,53000000.0,,0.0,,970000000.0,,,239000000.0,,,75000000.0,,-1770000000.0,6000000.0,,8000000.0,1.04,,,,,,,,,,,,,214000000.0,,,,1667000000.0,-130000000.0,28000000.0,,,0.0,,,,,-25000000.0,249000000.0,0.0,-164000000.0,220000000.0,,21000000.0,0.0,12000000.0,1386000000.0,,,,2740000000.0,1838000000.0,1520000000.0,,,,4374000000.0,2854000000.0,1096000000.0,,,,1595000000.0,,23000000.0,195000000.0,764000000.0,,481000000.0,551000000.0,,,807000000.0,,,137000000.0,44000000.0,,,139000000.0,,,,,,,,,,302000000.0,,2483000000.0,,,131555000.0,,,,364000000.0,-10000000.0,,,,447000000.0,,,124000000.0,,364000000.0,25000000.0,969000000.0,,-71000000.0,,33000000.0,,,,137000000.0,-27000000.0,-93000000.0,,614000000.0,,174000000.0,,4321000000.0,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,30000000.0,1000000.0,134000000.0,558000000.0,17000000.0,2753000000.0,,,768000000.0,,299000000.0,62000000.0,,103000000.0,1269000000.0,,361000000.0,639000000.0,440000000.0,-417000000.0,159000000.0,,-2000000.0,-138000000.0,364000000.0,2863000000.0,,0.0,329000000.0,,154000000.0,,0.0,-592000000.0,977000000.0,36000000.0,1000000.0,284000000.0,386000000.0,,88000000.0,,-1776000000.0,7000000.0,562000000.0,17000000.0,,,0.0,,5591000000.0,,3231000000.0,159000000.0,718000000.0,0.0,629000000.0,-1776000000.0,,258000000.0,2360000000.0,,-10000000.0,1739000000.0,0.0,35000000.0,,125000000.0,9000000.0,-7000000.0,1394000000.0,,,-50000000.0,278000000.0,17000000.0,-325000000.0,337000000.0,,118000000.0,8000000.0,-14000000.0,1511000000.0,,4104000000.0,,2753000000.0,1638000000.0,1395000000.0,103000000.0,,1739000000.0,4258000000.0,2863000000.0,1101000000.0,,558000000.0,0.0,1595000000.0,546000000.0,-35000000.0,287000000.0,768000000.0,-368000000.0,472000000.0,546000000.0,129558000.0,1101000000.0,872000000.0,861000000.0,96000000.0,170000000.0,47000000.0,-138000000.0,966000000.0,170000000.0,,440000000.0,,4.31,,10000000.0,,134000000.0,154000000.0,326000000.0,1595000000.0,2466000000.0,329000000.0,180000000.0,,,299000000.0,4258000000.0,329000000.0,6000000.0,,472000000.0,,386000000.0,1638000000.0,329000000.0,103000000.0,,329000000.0,26000000.0,718000000.0,2466000000.0,0.0,,24000000.0,,8000000.0,,170000000.0,-49000000.0,-91000000.0,329000000.0,611000000.0,611000000.0,174000000.0,-260000000.0,4104000000.0,,-17000000.0,767000000.0,-417000000.0,964000000.0,174000000.0,977000000.0,1395000000.0,4.23,131742000.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,2000000.0,144000000.0,,,,,,,129312000.0,,-26000000.0,,,,,331000000.0,578000000.0,385000000.0,-416000000.0,159000000.0,,,,329000000.0,,,,355000000.0,,169000000.0,,,,947000000.0,,,244000000.0,,,73000000.0,,-1790000000.0,5000000.0,,9000000.0,0.68,,,,,,,,,,,,,218000000.0,,,,1731000000.0,-8000000.0,30000000.0,,,-9000000.0,,,,,-29000000.0,247000000.0,0.0,-184000000.0,243000000.0,,54000000.0,42000000.0,-4000000.0,1352000000.0,,,,2737000000.0,1533000000.0,1351000000.0,,,,4150000000.0,2799000000.0,1087000000.0,,,,1596000000.0,,26000000.0,214000000.0,762000000.0,,478000000.0,455000000.0,,,774000000.0,,,90000000.0,43000000.0,,,145000000.0,,,,,,,,,,301000000.0,,2448000000.0,,,131369000.0,,,,355000000.0,-3000000.0,,,,397000000.0,,,90000000.0,,355000000.0,26000000.0,628000000.0,,0.0,,-44000000.0,,,,90000000.0,-27000000.0,-95000000.0,,599000000.0,,166000000.0,,3981000000.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,1000000.0,167000000.0,,,,,,,130555000.0,,-52000000.0,,,,,351000000.0,572000000.0,375000000.0,-453000000.0,159000000.0,,,,355000000.0,,,,819000000.0,,281000000.0,,,,933000000.0,,,223000000.0,,,69000000.0,,-1809000000.0,4000000.0,,116000000.0,0.95,,,,,,,,,,,,,197000000.0,,,,1757000000.0,0.0,33000000.0,,,14000000.0,,,,,-31000000.0,221000000.0,0.0,465000000.0,34000000.0,,-118000000.0,0.0,-12000000.0,1345000000.0,,,,2742000000.0,1744000000.0,1905000000.0,,,,4674000000.0,2769000000.0,1080000000.0,,,,1795000000.0,,464000000.0,3000000.0,773000000.0,,492000000.0,473000000.0,,,773000000.0,,,125000000.0,42000000.0,,,128000000.0,,,,,,,,,,318000000.0,,2649000000.0,,,132819000.0,,,,819000000.0,2000000.0,,,,446000000.0,,,81000000.0,,819000000.0,26000000.0,877000000.0,,-9000000.0,,25000000.0,,,,125000000.0,-30000000.0,-96000000.0,,592000000.0,,164000000.0,,4393000000.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,0.0,149000000.0,,,,,,,131833000.0,,1000000.0,,,,,364000000.0,605000000.0,397000000.0,-481000000.0,159000000.0,,,,819000000.0,,,,378000000.0,,302000000.0,,,,917000000.0,,,242000000.0,,,73000000.0,,-1824000000.0,12000000.0,,111000000.0,1.3,,,,,,,,,,,,,217000000.0,,,,1832000000.0,-136000000.0,34000000.0,,,-11000000.0,,,,,-23000000.0,241000000.0,0.0,-629000000.0,218000000.0,,18000000.0,0.0,10000000.0,1401000000.0,,,,2741000000.0,1300000000.0,1495000000.0,,,,4228000000.0,2733000000.0,1067000000.0,,,,1796000000.0,,-441000000.0,195000000.0,733000000.0,,533000000.0,528000000.0,,,796000000.0,,,174000000.0,41000000.0,,,144000000.0,,,,,,,,,,330000000.0,,2626000000.0,,,134115000.0,,,,378000000.0,1000000.0,,,,440000000.0,,,97000000.0,,378000000.0,25000000.0,370000000.0,,0.0,,56000000.0,,,,174000000.0,-23000000.0,-97000000.0,,587000000.0,,162000000.0,,3926000000.0,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,53000000.0,16000000.0,143000000.0,580000000.0,8000000.0,2757000000.0,,,750000000.0,,329000000.0,52000000.0,,100000000.0,1321000000.0,,411000000.0,710000000.0,431000000.0,-502000000.0,159000000.0,,13000000.0,-125000000.0,378000000.0,2735000000.0,,-575000000.0,382000000.0,,118000000.0,,0.0,-696000000.0,918000000.0,32000000.0,-25000000.0,312000000.0,385000000.0,,100000000.0,,-1839000000.0,11000000.0,606000000.0,15000000.0,,,,,5655000000.0,,3190000000.0,159000000.0,395000000.0,0.0,749000000.0,-1839000000.0,,289000000.0,2465000000.0,,-16000000.0,1923000000.0,-290000000.0,39000000.0,,136000000.0,-11000000.0,109000000.0,1457000000.0,,,-42000000.0,299000000.0,8000000.0,-348000000.0,379000000.0,,155000000.0,31000000.0,-10000000.0,1557000000.0,,4046000000.0,,2757000000.0,1405000000.0,1429000000.0,95000000.0,,1923000000.0,4164000000.0,2735000000.0,1067000000.0,,580000000.0,19000000.0,1796000000.0,519000000.0,4000000.0,337000000.0,750000000.0,-385000000.0,548000000.0,519000000.0,130310000.0,1067000000.0,847000000.0,921000000.0,251000000.0,191000000.0,43000000.0,-106000000.0,1008000000.0,189000000.0,,431000000.0,,4.45,,-17000000.0,,143000000.0,118000000.0,372000000.0,1796000000.0,2641000000.0,382000000.0,169000000.0,,,315000000.0,4164000000.0,382000000.0,13000000.0,,548000000.0,,385000000.0,1405000000.0,382000000.0,95000000.0,,382000000.0,23000000.0,395000000.0,2641000000.0,0.0,,56000000.0,,31000000.0,,191000000.0,-26000000.0,-97000000.0,382000000.0,585000000.0,585000000.0,165000000.0,-434000000.0,4046000000.0,,93000000.0,874000000.0,-502000000.0,1021000000.0,165000000.0,918000000.0,1429000000.0,4.37,132776000.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,12000000.0,147000000.0,,,,,,,129155000.0,,-30000000.0,,,,,339000000.0,625000000.0,419000000.0,-541000000.0,159000000.0,,,,382000000.0,,,,383000000.0,,119000000.0,,,,885000000.0,,,328000000.0,,,91000000.0,,-1854000000.0,9000000.0,,46000000.0,1.31,,,,,,,,,,,,,264000000.0,,,,1993000000.0,-103000000.0,30000000.0,,,-5000000.0,,,,,-28000000.0,286000000.0,0.0,-120000000.0,147000000.0,,-78000000.0,37000000.0,-5000000.0,1390000000.0,,,,2739000000.0,1351000000.0,1410000000.0,,,,4095000000.0,2685000000.0,1052000000.0,,,,1796000000.0,,1000000.0,119000000.0,414000000.0,,464000000.0,472000000.0,,,765000000.0,,,172000000.0,41000000.0,,,173000000.0,,,,,,,,,,309000000.0,,2625000000.0,,,131220000.0,,,,383000000.0,1000000.0,,,,408000000.0,,,88000000.0,,383000000.0,23000000.0,431000000.0,,0.0,,-95000000.0,,,,172000000.0,-16000000.0,-99000000.0,,582000000.0,,166000000.0,,3976000000.0,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
