date,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingGrossProfit,quarterlyOperatingExpense,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualDilutedEPS,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualBasicAverageShares,quarterlyChangesInAccountReceivables,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,trailingOtherNonCashItems,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualInvestingCashFlow,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,annualChangeInInventory,quarterlyTotalRevenue,annualOperatingExpense,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,trailingResearchAndDevelopment,annualGoodwill,annualTotalRevenue,quarterlyTaxProvision,annualCapitalStock,trailingNetIncome,trailingCostOfRevenue,quarterlyBasicAverageShares,annualStockBasedCompensation,quarterlyNetPPE,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingOperatingExpense,quarterlyStockBasedCompensation,quarterlyEbitda,annualNetOtherFinancingCharges,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyGoodwill,quarterlyCurrentAssets,trailingChangeInAccountPayable,trailingPretaxIncome,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualRetainedEarnings,annualPretaxIncome,annualEndCashPosition,trailingPurchaseOfInvestment,annualTaxProvision,annualCurrentDeferredRevenue,annualOtherCurrentAssets,annualTotalAssets,annualCostOfRevenue,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualNetIncome,annualCurrentDebt,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,quarterlyDilutedAverageShares,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualOtherNonCashItems,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualSaleOfInvestment,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyInventory,annualNetPPE,annualCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,quarterlyCurrentAccruedExpenses,annualOtherShortTermInvestments,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,annualOperatingCashFlow,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
2017-03-31,825893000.0,,,11188000.0,,,,-70244000.0,,36238000.0,,12250000.0,,,,4347394000.0,,,,,,,,,574093000.0,,,,20100000.0,,,,-15770000.0,741746000.0,,,-0.45,789758000.0,,,6084000.0,,,2719000.0,,-80561000.0,,,,2433000.0,-5030000.0,-16965000.0,127116000.0,,,,,,,,405283000.0,,,,,-93176000.0,,75691000.0,-76138000.0,,,,,40000.0,,,,,-21771000.0,,,,108565000.0,,5061368000.0,,,,6578000.0,88617000.0,,,,48012000.0,,284000.0,,,,-84147000.0,,,,,-17485000.0,4052974000.0,,,-0.45,1889373000.0,,301417000.0,,,1363887000.0,,,33519000.0,,,,,,,,,,,6538184000.0,-49263000.0,,,5174297000.0,,,,,,-22874000.0,,,152777000.0,,,83552000.0,,108565000.0,184000.0,88299000.0,24630000.0,,,,2190790000.0,-44323000.0,,,,15476000.0,,-48473000.0,-48818000.0,,,,,-5552000.0,1308794000.0,,,,492373000.0,15063000.0,741746000.0,-83700000.0,131679000.0,,,-76441000.0,449606000.0,,,,174261000.0,,345546000.0,,,,,,,,,,,
2017-06-30,741746000.0,,,11190000.0,,51569000.0,,-33603000.0,,45948000.0,,4462000.0,,,,4249904000.0,,,,,,,,,637700000.0,,,,19150000.0,,,,-93220000.0,572787000.0,,,-0.21,612681000.0,,,6364000.0,,,3058000.0,,-29890000.0,,,,-4101000.0,-44997000.0,6240000.0,137206000.0,,,,,,,,498564000.0,,,,,-124972000.0,,89775000.0,-75899000.0,,,,,80000.0,,,,,-10478000.0,,,,108572000.0,,5062914000.0,,,,6768000.0,117804000.0,,,,39894000.0,,294000.0,,,,-168959000.0,,,,,-35197000.0,3954705000.0,,,-0.21,1930058000.0,,333929000.0,,51967000.0,1250388000.0,,,42890000.0,,,,,,,,,,,6513891000.0,-22257000.0,,,5263503000.0,,,,,,-11059000.0,,,145043000.0,,,108946000.0,,108572000.0,33000.0,76986000.0,20067000.0,,,,2263987000.0,16058000.0,,,,10039000.0,,-23125000.0,-21799000.0,,,,,-4533000.0,1325250000.0,,,,492637000.0,951000.0,572787000.0,-182835000.0,138403000.0,,,-76444000.0,482506000.0,,,,196643000.0,,440872000.0,,,,,,,,,,,
2017-09-30,572787000.0,0.0,420692000.0,11196000.0,26694000.0,50785000.0,0.0,-27909000.0,,43793000.0,74000.0,5491000.0,565866000.0,35721000.0,,4164591000.0,-384186000.0,108500000.0,-3839714000.0,,905561000.0,-296415000.0,,-1.2,8293000.0,,22402000.0,,16299000.0,5204721000.0,,108500000.0,-34172000.0,521375000.0,,,-0.21,565866000.0,8816929000.0,151002000.0,2244000.0,,,3462000.0,,-32711000.0,,1332689000.0,-70416000.0,2300000.0,-17770000.0,3687000.0,135628000.0,7689000.0,,-444988000.0,-397567000.0,,,-10607000.0,532304000.0,163049000.0,8816929000.0,8011000.0,-127863000.0,-97292000.0,-69866000.0,121083000.0,-76085000.0,,,19747000.0,,74000.0,,,51705000.0,1804741000.0,-6198000.0,11196000.0,,,108588000.0,26183000.0,4977215000.0,-97114000.0,-24111000.0,,6936000.0,128211000.0,-1434000.0,137204000.0,,44491000.0,12047000.0,747000.0,,,-30119000.0,-51412000.0,-3839714000.0,,2275397000.0,-87012000.0,23791000.0,3855686000.0,-40350000.0,,-0.21,1931012000.0,2300000.0,344385000.0,,51705000.0,1235267000.0,,,40331000.0,23412000.0,3855686000.0,-184598000.0,521375000.0,,-56735000.0,35721000.0,8293000.0,6439988000.0,1834860000.0,6439988000.0,-22994000.0,,,5204721000.0,492902000.0,-128212000.0,,-305515000.0,7689000.0,-20908000.0,-193168000.0,,153876000.0,,,26694000.0,135628000.0,108588000.0,293000.0,84026000.0,17154000.0,0.0,1598000.0,8011000.0,2275397000.0,11082000.0,69449000.0,-1.2,84026000.0,-1986000.0,4164591000.0,-21711000.0,-22532000.0,585543000.0,,521375000.0,107154000.0,1199000.0,1332689000.0,1235267000.0,398348000.0,,492902000.0,5159000.0,521375000.0,-96410000.0,137204000.0,4977215000.0,344385000.0,-76454000.0,521222000.0,-130023000.0,17154000.0,50785000.0,107154000.0,44491000.0,398348000.0,,357217000.0,39412000.0,1931012000.0,,,,,,,
2017-12-31,521375000.0,,,11201000.0,,78636000.0,-47832000.0,1000.0,,49782000.0,,8749000.0,,,,4590350000.0,,,,,,,,,740139000.0,,,,18120000.0,,,,-53778000.0,383664000.0,,,4.55,426205000.0,,,5773000.0,,,3234000.0,,-2045000.0,,,,2039000.0,-73533000.0,-503744000.0,126936000.0,,,,,,,,564087000.0,,,,,-91698000.0,,72215000.0,-81082000.0,,,,,94000.0,,,,,-500641000.0,,,,108683000.0,,4950400000.0,,,,7087000.0,149041000.0,,,,42541000.0,,4065000.0,,,,-137711000.0,,,,,-19483000.0,4278326000.0,,,4.57,1415984000.0,,355762000.0,,69347000.0,1166346000.0,,,46548000.0,,,,,,,,,,,6362096000.0,496569000.0,,,5195750000.0,,,,,,-16183000.0,,,143267000.0,,,87852000.0,,109095000.0,-5471000.0,83943000.0,13424000.0,,,,1771746000.0,47737000.0,,,,-8997000.0,,500642000.0,500106000.0,,,,,-1862000.0,830494000.0,,,,493168000.0,6095000.0,383664000.0,-128844000.0,139066000.0,,,-76503000.0,516350000.0,,,,228732000.0,,535271000.0,,,,,,,,,,,
2018-03-31,383664000.0,,,11201000.0,,77001000.0,-54000.0,-5555000.0,,52761000.0,,9077000.0,,,,4503153000.0,,,,,,,,,750949000.0,,,,13900000.0,,,,-8013000.0,334764000.0,,,-0.12,380034000.0,,,6028000.0,,,4436000.0,,-6508000.0,,,,-5221000.0,-22342000.0,-2629000.0,123012000.0,,,,,,,,577484000.0,,,,,-99504000.0,,124779000.0,-76497000.0,,,,,78000.0,,,,,-3922000.0,,,,108868000.0,,4898525000.0,,,,8459000.0,146148000.0,,,,45270000.0,,2167000.0,,,,-48900000.0,,,,,25275000.0,4189497000.0,,,-0.12,1418454000.0,,340185000.0,,69496000.0,1130983000.0,,,48325000.0,,,,,,,,,,,6261792000.0,-12596000.0,,,5130809000.0,,,,,,-20601000.0,,,145675000.0,,,93661000.0,,108868000.0,-320000.0,73356000.0,12431000.0,,,,1758639000.0,46253000.0,,,,-4122000.0,,-1633000.0,-11879000.0,,,,,-4111000.0,816669000.0,,,,493433000.0,5134000.0,334764000.0,-97182000.0,143177000.0,,,-76930000.0,531231000.0,,,,217095000.0,,545348000.0,,,,,,,,,,,
2018-06-30,334764000.0,,,11201000.0,,75564000.0,0.0,2361000.0,,57878000.0,,10223000.0,,,,4442491000.0,,,,,,,,,782773000.0,,,,20450000.0,,,,-25717000.0,306426000.0,,,-0.08,350705000.0,,,5993000.0,,,5479000.0,,1904000.0,,,,8942000.0,15111000.0,7882000.0,143732000.0,,,,,,,,648872000.0,,,,,-131456000.0,,161427000.0,-73607000.0,,,,,1000.0,,,,,10535000.0,,,,108905000.0,,4883378000.0,,,,7926000.0,152933000.0,,,,44279000.0,,-1699000.0,,,,-28338000.0,,,,,29971000.0,4103418000.0,,,-0.08,1441713000.0,,381668000.0,,69496000.0,1133478000.0,,,52399000.0,,,,,,,,,,,6265872000.0,-8725000.0,,,5132394000.0,,,,,,-15375000.0,,,144579000.0,,,99727000.0,,108905000.0,-187000.0,92702000.0,11254000.0,,,,1823381000.0,59782000.0,,,,19632000.0,,-8174000.0,-8008000.0,,,,,-8932000.0,833738000.0,,,,493700000.0,4341000.0,306426000.0,-116158000.0,152109000.0,,,-76935000.0,589090000.0,,,,237935000.0,,565321000.0,,,,,,,,,,,
2018-09-30,306426000.0,0.0,623908000.0,11201000.0,16437000.0,73207000.0,0.0,19034000.0,,58365000.0,,16332000.0,325816000.0,30189000.0,,4382735000.0,-237020000.0,109387000.0,-4288865000.0,,521375000.0,-309189000.0,,4.37,2151000.0,,19000.0,,16306000.0,5099317000.0,,108851000.0,2306000.0,284355000.0,,,0.02,325816000.0,9077359000.0,200619000.0,6471000.0,,,5018000.0,,38719000.0,,853136000.0,-47886000.0,16550000.0,-7627000.0,11733000.0,132664000.0,2738000.0,,-472362000.0,-466584000.0,,,-22427000.0,696825000.0,218786000.0,9077359000.0,7375000.0,493010000.0,-143926000.0,-71049000.0,186110000.0,-78003000.0,,,24265000.0,,,,,64777000.0,2487268000.0,16859000.0,11201000.0,,,108948000.0,31687000.0,4788494000.0,-85202000.0,-486758000.0,,8215000.0,175786000.0,-7114000.0,158134000.0,,41461000.0,18167000.0,3244000.0,,,250856000.0,-22071000.0,-4288865000.0,,1832132000.0,-88391000.0,42184000.0,4027779000.0,77947000.0,,0.02,1454964000.0,16550000.0,377168000.0,,64777000.0,1115550000.0,,,53347000.0,44381000.0,4027779000.0,15841000.0,284355000.0,,-477169000.0,30189000.0,2151000.0,6214867000.0,2236412000.0,6214867000.0,2348000.0,,,5099317000.0,493968000.0,482672000.0,,-308430000.0,2738000.0,-18890000.0,32070000.0,,150281000.0,,,16437000.0,132664000.0,109397000.0,-1136000.0,98696000.0,5255000.0,,7777000.0,7375000.0,1832132000.0,97084000.0,68776000.0,4.39,98696000.0,-10974000.0,4382735000.0,2175000.0,2453000.0,583802000.0,,284355000.0,140370000.0,-7522000.0,853136000.0,1115550000.0,530859000.0,,493968000.0,-15551000.0,284355000.0,-130178000.0,158134000.0,4788494000.0,377168000.0,-78062000.0,599741000.0,478326000.0,5255000.0,73207000.0,140370000.0,41461000.0,530859000.0,,544531000.0,-4461000.0,1454964000.0,,,,,,,
2018-12-31,326185000.0,,,11208000.0,,71969000.0,-2781000.0,9716000.0,,61527000.0,,11609000.0,,,,4326238000.0,,,-4375388000.0,,,,,,773213000.0,,,,31860000.0,,,,19700000.0,228462000.0,,,0.17,269534000.0,,,4720000.0,,,7019000.0,,48744000.0,,,,-12296000.0,12750000.0,1107000.0,141406000.0,,,,,,,,740598000.0,,9206307000.0,,,-196094000.0,,209482000.0,-86347000.0,,,,,,,,,,1352000.0,,,,109142000.0,,4830919000.0,,,,7158000.0,155896000.0,,,,41072000.0,,497000.0,,,,-63595000.0,,,,,13388000.0,3997283000.0,,,0.17,1432190000.0,,385913000.0,,67902000.0,1042747000.0,,,54508000.0,,,,,,,,,,,6144341000.0,18182000.0,,,5101594000.0,,,,,,-31324000.0,,,141460000.0,,,84565000.0,,109425000.0,-10179000.0,54731000.0,6653000.0,,,,1818103000.0,110271000.0,,,,8012000.0,,8364000.0,18959000.0,,,,,-1858000.0,853187000.0,,,,490805000.0,-36758000.0,262590000.0,-186730000.0,159992000.0,,,-78122000.0,630327000.0,,,,244507000.0,,545731000.0,,,,,,,,,,,
2019-03-31,262590000.0,,,11208000.0,,70531000.0,0.0,96935000.0,,50768000.0,,12950000.0,,,,4318620000.0,,,-4490086000.0,,,,,,777974000.0,,,,26155000.0,,,,-6058000.0,243912000.0,,,0.55,270030000.0,,,6167000.0,,,7262000.0,,83600000.0,,,,-12072000.0,-11279000.0,7720000.0,130721000.0,,,,,,,,720868000.0,,9307097000.0,,,-133886000.0,,199536000.0,-78156000.0,,,,,,,,,,25078000.0,,,,109406000.0,,4817011000.0,,,,9431000.0,246262000.0,,,,26118000.0,,-2954000.0,,,,15517000.0,,,,,65650000.0,3979708000.0,,,0.55,1452235000.0,,373707000.0,,67902000.0,1048004000.0,,,43506000.0,,,,,,,,,,,6144562000.0,60107000.0,,,5096558000.0,,,,,,-11082000.0,,,143160000.0,,,84989000.0,,109503000.0,-1000.0,60247000.0,10930000.0,,,,1825942000.0,134368000.0,,,,-10651000.0,,71857000.0,60891000.0,,,,,-1410000.0,861440000.0,,,,491227000.0,17441000.0,278107000.0,-105863000.0,161526000.0,,,-78458000.0,586500000.0,,,,242986000.0,,552737000.0,,,,,,,,,,,
2019-06-30,278107000.0,,,11208000.0,,69093000.0,0.0,-186652000.0,,53656000.0,,11668000.0,,,,4095054000.0,,,-4602642000.0,,,,,,735715000.0,,,,10000000.0,,,,49360000.0,334775000.0,,,-1.42,380523000.0,,,6257000.0,,,7066000.0,,46493000.0,,,,-16085000.0,49894000.0,-34330000.0,134077000.0,,,,,,,,687974000.0,,9115201000.0,,,-73590000.0,,250353000.0,-77986000.0,,,,,,,,,,-32031000.0,,,,109425000.0,,4512559000.0,,,,8878000.0,-37098000.0,,,,45748000.0,,8989000.0,,,,90999000.0,,,,,176763000.0,3750785000.0,,,-1.42,1411799000.0,,390526000.0,,67902000.0,1116238000.0,,,46590000.0,,,,,,,,,,,5897379000.0,-155455000.0,,,4781141000.0,,,,,,-29446000.0,,,143297000.0,,,78490000.0,,109425000.0,-152000.0,48291000.0,12182000.0,,,,1802325000.0,100149000.0,,,,2915000.0,,-154621000.0,-154683000.0,,,,,4741000.0,827027000.0,,,,491651000.0,-229237000.0,369106000.0,-81368000.0,150126000.0,,,-78478000.0,587825000.0,,,,256449000.0,,508183000.0,,,,,,,,,,,
2019-09-30,369106000.0,,536769000.0,11208000.0,17389000.0,86716000.0,-13382000.0,28780000.0,,55932000.0,,14590000.0,400903000.0,40163000.0,,4012223000.0,56786000.0,,-4616050000.0,,326185000.0,-376329000.0,,,5037000.0,,-240720000.0,,30749000.0,4724429000.0,,,7321000.0,347943000.0,,,0.37,400903000.0,9089197000.0,194416000.0,8043000.0,,,6120000.0,,26380000.0,,806611000.0,-16163000.0,-28635000.0,44535000.0,-19051000.0,123146000.0,9471000.0,,-422636000.0,-458402000.0,,,1821000.0,649050000.0,221883000.0,9089197000.0,19277000.0,-32510000.0,-54832000.0,-97652000.0,196380000.0,-133840000.0,,,25188000.0,,,,,82786000.0,2798490000.0,-13110000.0,11208000.0,,,108896000.0,34292000.0,4473147000.0,70323000.0,-44554000.0,,8825000.0,171709000.0,-23182000.0,149653000.0,,52960000.0,27467000.0,-10048000.0,,,427101000.0,13865000.0,-4616050000.0,,1827292000.0,95900000.0,141548000.0,3714307000.0,397349000.0,,0.37,1417054000.0,-28635000.0,410238000.0,,82786000.0,1115086000.0,,,49812000.0,50817000.0,3714307000.0,-51222000.0,382971000.0,,-18712000.0,40163000.0,5037000.0,5839515000.0,2371389000.0,5839515000.0,40407000.0,,,4724429000.0,479356000.0,-33656000.0,,-313421000.0,9471000.0,-25800000.0,205218000.0,,134886000.0,,,17389000.0,123146000.0,108950000.0,-12850000.0,31991000.0,20852000.0,-42779000.0,-3516000.0,19277000.0,1827292000.0,82312000.0,98764000.0,,31991000.0,-9423000.0,4012223000.0,41890000.0,41177000.0,562803000.0,,347943000.0,139969000.0,348000.0,806611000.0,1115086000.0,461774000.0,,479356000.0,7836000.0,382971000.0,-48675000.0,149653000.0,4473147000.0,410238000.0,-78363000.0,566738000.0,-36758000.0,20852000.0,86716000.0,139969000.0,52960000.0,461774000.0,,855751000.0,-9147000.0,1417054000.0,,,,,,,
