date,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyOperatingCashFlow,annualLongTermDebt,annualGoodwill,annualTotalAssets,annualPretaxIncome,trailingCashDividendsPaid,trailingNetIncome,trailingInvestingCashFlow,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualOtherNonCashItems,annualStockholdersEquity,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,trailingSaleOfInvestment,annualRetainedEarnings,annualStockBasedCompensation,quarterlyGoodwill,quarterlyInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,trailingOtherIncomeExpense,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashFlowFromContinuingFinancingActivities,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualOperatingIncome,quarterlyCapitalStock,annualAccountsPayable,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualNetPPE,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,annualNetOtherInvestingChanges,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualBasicEPS,annualInvestmentsAndAdvances,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,trailingBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetOtherInvestingChanges,trailingRepurchaseOfCapitalStock,annualDilutedEPS,annualCurrentAccruedExpenses,annualDilutedAverageShares,annualChangeInCashSupplementalAsReported,quarterlyGrossProfit,quarterlyOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOtherCurrentAssets,annualCapitalStock,trailingCostOfRevenue,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingFreeCashFlow,annualTaxProvision,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyTaxProvision,annualGrossProfit,quarterlyPretaxIncome,annualInventory,quarterlyRetainedEarnings,trailingChangeInInventory,trailingTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,annualBasicAverageShares,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualChangeInInventory,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedEPS,trailingRepaymentOfDebt,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1970-01-01 00:00:01.325289600,-14400000.0,57800000.0,133700000.0,284600000.0,394300000.0,-90100000.0,,117800000.0,596300000.0,727300000.0,2846500000.0,389800000.0,,,,,12800000.0,277100000.0,1467800000.0,46200000.0,880900000.0,1.18,68200000.0,,394300000.0,503700000.0,9400000.0,-600000.0,0.0,,1515800000.0,15100000.0,727300000.0,318300000.0,-86500000.0,70500000.0,70000000.0,,42000000.0,2871600000.0,596300000.0,16000000.0,582400000.0,,880900000.0,,,,569600000.0,70000000.0,,-198300000.0,-22400000.0,12800000.0,269500000.0,,16500000.0,-8600000.0,,423800000.0,600000.0,215700000.0,-4400000.0,511800000.0,492100000.0,335000000.0,569600000.0,359600000.0,492000000.0,284600000.0,,103700000.0,2900000.0,569600000.0,2800000.0,12900000.0,23300000.0,64700000.0,4.47,42000000.0,582400000.0,269500000.0,1493000000.0,2846500000.0,,1373000000.0,59500000.0,94600000.0,-150400000.0,1353500000.0,-51600000.0,520700000.0,17100000.0,1200000.0,23300000.0,,,30900000.0,937500000.0,,1.17,499900000.0,18800000.0,-577900000.0,-150400000.0,215700000.0,0.0,0.0,-137700000.0,,937500000.0,,94600000.0,,1467800000.0,133700000.0,267900000.0,,,6200000.0,569600000.0,-44900000.0,7400000.0,,4.42,46200000.0,60400000.0,48900000.0,236300000.0,126500000.0,,-55400000.0,,0.0,18100000.0,,0.0,600000.0,,1947900000.0,126500000.0,,2900000.0,,119600000.0,1353500000.0,492100000.0,,58900000.0,126300000.0,31400000.0,923700000.0,101900000.0,318300000.0,1515800000.0,,,359600000.0,7400000.0,59700000.0,1493000000.0,71500000.0,,-21500000.0,-29600000.0,109800000.0,,-14100000.0,-14100000.0,,,,1373000000.0,740000000.0,38700000.0,4300000.0,16000000.0,279600000.0,-16400000.0,267900000.0,-577900000.0,18100000.0,270200000.0,499900000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,-7200000.0,0.0,285700000.0,,,,45100000.0,,,,,,,,,13900000.0,,,181100000.0,882100000.0,1.06,,,415800000.0,489700000.0,,100000.0,,,,,734700000.0,337400000.0,,63600000.0,63200000.0,,41500000.0,,596400000.0,,576300000.0,,,,,,,63200000.0,,,-22400000.0,,,,16200000.0,-2400000.0,,,600000.0,,,569600000.0,,,562400000.0,,,,7200000.0,33700000.0,300000.0,,8200000.0,,,-21200000.0,,,,271400000.0,1493000000.0,2877900000.0,,1370800000.0,59900000.0,83800000.0,,,,,-15400000.0,2900000.0,31500000.0,,,,,,1.05,,,,-135700000.0,234600000.0,-42100000.0,0.0,,,,,,,1501400000.0,,,,,,562400000.0,-16300000.0,6000000.0,,,,,,234100000.0,132400000.0,,,,,19800000.0,,,,,,132400000.0,,,,,1384900000.0,488700000.0,-10900000.0,59200000.0,118000000.0,31000000.0,,94600000.0,,1554600000.0,,,361600000.0,2800000.0,,,59900000.0,,,,101700000.0,,-40600000.0,-11400000.0,,,,,723800000.0,-38600000.0,5400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,-17800000.0,0.0,281100000.0,,,,59500000.0,,,,,,,,,15200000.0,,,168500000.0,877600000.0,1.31,,,437600000.0,518600000.0,,-1300000.0,,,,,746700000.0,355300000.0,,78000000.0,77500000.0,,38500000.0,,596500000.0,,559800000.0,,,,,,,77500000.0,,,-24500000.0,,,,16800000.0,-300000.0,,,600000.0,,,562400000.0,,,544600000.0,,,,7100000.0,49900000.0,200000.0,,600000.0,,,-16500000.0,,,,283600000.0,1503400000.0,2909300000.0,,1358200000.0,59700000.0,78100000.0,,,,,-15200000.0,1900000.0,23300000.0,,,,,,1.29,,,,-149200000.0,235000000.0,0.0,0.0,,,,,,,1545200000.0,,,,,,544600000.0,-49300000.0,300000.0,,,,,,259800000.0,135300000.0,,,,,17100000.0,,,,,,135300000.0,,,,,1405900000.0,480600000.0,-42100000.0,59100000.0,140000000.0,38100000.0,,116100000.0,,1607800000.0,,,356500000.0,2500000.0,,,82000000.0,,,,124500000.0,,-22500000.0,-9600000.0,,,,,778400000.0,-37500000.0,1400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,61000000.0,0.0,264100000.0,,,,87400000.0,,,,,,,,,9000000.0,,,181400000.0,860700000.0,1.47,,,468600000.0,521200000.0,,1100000.0,,,,,742400000.0,356300000.0,,87600000.0,87100000.0,,38000000.0,,596600000.0,,614600000.0,,,,,,,87100000.0,,,-24400000.0,,,,16200000.0,0.0,,,600000.0,,,544600000.0,,,605600000.0,,,,7200000.0,77100000.0,200000.0,,1900000.0,,,-29100000.0,,,,280600000.0,1479700000.0,2972300000.0,,1353700000.0,59700000.0,61800000.0,,,,,1100000.0,6600000.0,24600000.0,,,,,,1.45,,,,-134400000.0,220000000.0,-13500000.0,0.0,,,,,,,1612500000.0,,,,,,605600000.0,3700000.0,7400000.0,,,,,,268500000.0,133400000.0,,,,,16500000.0,,,,,,133400000.0,,,,,1492600000.0,493000000.0,0.0,59100000.0,152400000.0,41400000.0,,129000000.0,,1670600000.0,,,356900000.0,2700000.0,,,96900000.0,,,,135100000.0,,-34400000.0,-10300000.0,,,,,789700000.0,-21900000.0,9200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,-9500000.0,39400000.0,0.0,235000000.0,405200000.0,-122300000.0,,157100000.0,596700000.0,755500000.0,2947000000.0,441800000.0,,,,,8800000.0,-15400000.0,1661200000.0,234300000.0,831700000.0,1.21,66800000.0,,405200000.0,502700000.0,19400000.0,-900000.0,,,1715700000.0,15800000.0,755500000.0,341700000.0,-116100000.0,72900000.0,71900000.0,,36700000.0,3044400000.0,596700000.0,16900000.0,653800000.0,,831700000.0,,,,645000000.0,71700000.0,,-161700000.0,-51000000.0,8800000.0,288100000.0,,17600000.0,-6800000.0,,471800000.0,600000.0,213100000.0,-1000000.0,605600000.0,447400000.0,349100000.0,645000000.0,364700000.0,537600000.0,235000000.0,7500000.0,139300000.0,0.0,645000000.0,3500000.0,13800000.0,14100000.0,65000000.0,5.05,36700000.0,653800000.0,288100000.0,1490800000.0,2947000000.0,,1279100000.0,59600000.0,45800000.0,-119100000.0,1456200000.0,-1800000.0,569600000.0,17700000.0,8000000.0,14100000.0,,,29000000.0,972400000.0,,1.2,540400000.0,27500000.0,-607700000.0,-119100000.0,213100000.0,-20000000.0,0.0,-75600000.0,,972400000.0,,45800000.0,,1661200000.0,0.0,298700000.0,,,14200000.0,645000000.0,-54200000.0,100000.0,,5.0,234300000.0,59800000.0,75400000.0,249800000.0,139300000.0,,-49100000.0,,-3100000.0,16400000.0,,0.0,600000.0,,2032200000.0,139300000.0,,0.0,,139700000.0,1456200000.0,447400000.0,-37700000.0,59100000.0,127200000.0,29200000.0,1012200000.0,102100000.0,341700000.0,1715700000.0,,,364700000.0,7800000.0,59100000.0,1490800000.0,-254200000.0,,-45300000.0,-90700000.0,110500000.0,,-64200000.0,-17800000.0,,,,1279100000.0,752500000.0,52700000.0,11500000.0,16900000.0,300000000.0,-11800000.0,299700000.0,-607700000.0,16400000.0,302100000.0,540400000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,-38800000.0,0.0,242300000.0,,,,42700000.0,,,,,,,,,10100000.0,,,209000000.0,839100000.0,1.11,,,443600000.0,503800000.0,,800000.0,,,,,772400000.0,350600000.0,,66800000.0,65900000.0,,41400000.0,,596800000.0,,616300000.0,,,,,,,65700000.0,,,-26700000.0,,,,17200000.0,-7300000.0,,,600000.0,,,645000000.0,,,606200000.0,,,,7300000.0,29700000.0,,,4200000.0,,,-33500000.0,,,,294000000.0,1517200000.0,2987700000.0,,1283700000.0,59600000.0,44900000.0,,,,,-7000000.0,1800000.0,17400000.0,,,,,,1.1,,,,-125000000.0,235600000.0,0.0,0.0,,,,,,,1696800000.0,,,,,,606200000.0,-55800000.0,200000.0,,,,,,236300000.0,138600000.0,,,,,17200000.0,,,,,,138600000.0,0.0,,,,1470500000.0,444600000.0,-37500000.0,59100000.0,115700000.0,24400000.0,,91200000.0,,1754900000.0,,,364500000.0,3000000.0,,,200000.0,,,,97700000.0,,-21700000.0,-13000000.0,,,,,740100000.0,-47900000.0,4300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,-19600000.0,0.0,248200000.0,,,,65800000.0,,,,,,,,,7000000.0,,,207000000.0,845100000.0,1.38,,,468800000.0,529300000.0,,-2000000.0,,,,,794500000.0,384700000.0,,83000000.0,82100000.0,,39500000.0,,596900000.0,,593600000.0,,,,,,,82400000.0,,,-26600000.0,,,,17200000.0,0.0,,,600000.0,,,606200000.0,,,586600000.0,,,,7300000.0,52800000.0,,,800000.0,,,-25900000.0,,,,293000000.0,1536200000.0,3041000000.0,,1297500000.0,59600000.0,39200000.0,,,,,-23400000.0,4400000.0,4700000.0,,,,,,1.37,,,,-136400000.0,245400000.0,-6500000.0,0.0,,,,,,,1735700000.0,,,,,,586600000.0,-49000000.0,3800000.0,,,,,,272000000.0,139900000.0,,,,,21300000.0,,,,,,139900000.0,0.0,,,,1504800000.0,452400000.0,-44200000.0,59100000.0,147300000.0,39800000.0,,122800000.0,,1810300000.0,,,370000000.0,2700000.0,,,2600000.0,,,,132100000.0,,-32000000.0,-13000000.0,,,,,801300000.0,-42300000.0,3500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,43800000.0,0.0,255600000.0,,,,117400000.0,,,,,,,,,10500000.0,,,249300000.0,852700000.0,1.63,,,499500000.0,544600000.0,,-900000.0,,,,,805200000.0,401900000.0,,97200000.0,96500000.0,,35700000.0,,597100000.0,,640900000.0,,,,,,,96800000.0,,,-26600000.0,,,,18100000.0,-1100000.0,,,600000.0,,,586600000.0,,,630400000.0,,,,7400000.0,103000000.0,100000.0,,400000.0,,,-28000000.0,,,,292800000.0,1544900000.0,3141200000.0,,1337300000.0,59500000.0,40900000.0,,,,,-14700000.0,1400000.0,17400000.0,,,,,,1.62,,,,-124400000.0,235200000.0,-24500000.0,0.0,,,,,,,1795800000.0,,,,,,630400000.0,-28500000.0,400000.0,,,,,,291300000.0,139700000.0,,,,,20700000.0,,,,,,139700000.0,,,,,1596300000.0,484600000.0,-14800000.0,59100000.0,168800000.0,46100000.0,,143300000.0,,1880100000.0,,,370300000.0,2700000.0,,,9100000.0,,,,151600000.0,,-50200000.0,-14400000.0,,,,,835900000.0,-15900000.0,6900000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-11100000.0,110300000.0,0.0,208200000.0,440900000.0,-109500000.0,,155900000.0,597200000.0,800400000.0,3187200000.0,473800000.0,,,,,10100000.0,12200000.0,1906400000.0,240800000.0,805400000.0,1.39,70600000.0,,440900000.0,535700000.0,10500000.0,-2200000.0,,,1932600000.0,14300000.0,800400000.0,385700000.0,-151100000.0,82800000.0,82000000.0,,35800000.0,3183900000.0,597200000.0,66700000.0,750800000.0,,805400000.0,,,,740700000.0,82200000.0,,-130900000.0,-29600000.0,10100000.0,286600000.0,,18100000.0,-2700000.0,,507600000.0,600000.0,225900000.0,-4300000.0,630400000.0,467000000.0,381800000.0,740700000.0,377100000.0,573900000.0,208200000.0,7500000.0,137500000.0,300000.0,740700000.0,1500000.0,4800000.0,11800000.0,56500000.0,5.51,35800000.0,750800000.0,286600000.0,1554800000.0,3187200000.0,,1272400000.0,59500000.0,54900000.0,-71000000.0,1632400000.0,-30900000.0,645000000.0,19200000.0,2900000.0,11800000.0,,,29500000.0,1004900000.0,,1.38,562900000.0,13300000.0,-627800000.0,-71000000.0,225900000.0,0.0,0.0,-31000000.0,,1004900000.0,,54900000.0,,1906400000.0,0.0,327500000.0,,,6900000.0,740700000.0,-17800000.0,400000.0,,5.47,240800000.0,59600000.0,95700000.0,270900000.0,144700000.0,,-58800000.0,,-100000.0,15800000.0,,0.0,600000.0,,2113400000.0,144700000.0,,300000.0,,144000000.0,1632400000.0,467000000.0,0.0,59000000.0,142100000.0,33700000.0,1070500000.0,116500000.0,385700000.0,1932600000.0,,,377100000.0,5900000.0,59100000.0,1554800000.0,300000.0,,-55100000.0,-96500000.0,126200000.0,,-27000000.0,-18400000.0,,,,1272400000.0,806600000.0,51000000.0,-1400000.0,66700000.0,323000000.0,-25900000.0,326500000.0,-627800000.0,15800000.0,329800000.0,562900000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,-93400000.0,0.0,46500000.0,,,,43400000.0,,,,,,,,,7800000.0,,,180100000.0,827600000.0,1.08,,,468300000.0,514500000.0,,-1200000.0,,,,,850400000.0,418100000.0,,65300000.0,64200000.0,,38300000.0,,597300000.0,78600000.0,655100000.0,,,,,,,64000000.0,,,-29600000.0,,,,18900000.0,-2000000.0,,,600000.0,,,740700000.0,,,647300000.0,,,,7500000.0,30700000.0,900000.0,,4400000.0,,,-19900000.0,,,,312600000.0,1643300000.0,3243600000.0,,1299200000.0,59500000.0,56200000.0,,,,,-25100000.0,2600000.0,22700000.0,,,,,,1.08,,,,-67700000.0,252500000.0,-11500000.0,0.0,,,,,,,1935300000.0,,,,,,647300000.0,-103000000.0,0.0,,,,,,245000000.0,140200000.0,,,,,15400000.0,,,,,,140200000.0,,,,,1600300000.0,471600000.0,-90900000.0,59000000.0,122500000.0,30800000.0,,96100000.0,,1967200000.0,,,385800000.0,3400000.0,,,-2100000.0,,,,104800000.0,,-35600000.0,-12700000.0,,,,,759500000.0,-43200000.0,1100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,-49900000.0,0.0,51300000.0,,,,57800000.0,,,,,,,,,8400000.0,,,186400000.0,838900000.0,1.53,,,506000000.0,563300000.0,,-300000.0,,,,,873200000.0,429800000.0,,90800000.0,90200000.0,,39800000.0,,597400000.0,85100000.0,605800000.0,,,,,,,89900000.0,,,-29500000.0,,,,20000000.0,-4000000.0,,,600000.0,,,647300000.0,,,597400000.0,,,,7000000.0,43400000.0,1100000.0,,600000.0,,,-27200000.0,,,,331200000.0,1706200000.0,3309600000.0,,1303400000.0,59400000.0,61900000.0,,,,,-6100000.0,2100000.0,4900000.0,,,,,,1.51,,,,-57800000.0,254400000.0,-11800000.0,0.0,,,,,,,1997400000.0,,,,,,597400000.0,-71300000.0,1400000.0,,,,,,292500000.0,148800000.0,,,,,17700000.0,,,,,,148800000.0,,,,,1603400000.0,464500000.0,-56400000.0,59000000.0,163400000.0,45600000.0,,136400000.0,,2027800000.0,,,400100000.0,3300000.0,,,-2000000.0,,,,143700000.0,,-40400000.0,-14400000.0,,,,,855800000.0,-53100000.0,-1200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,56400000.0,0.0,253500000.0,,,,137100000.0,,,,,,,,,8100000.0,,,254800000.0,851000000.0,1.52,,,542800000.0,599100000.0,,-500000.0,,,,,879300000.0,445900000.0,,90500000.0,89600000.0,,36600000.0,,597500000.0,91700000.0,661900000.0,,,,,,,89500000.0,,,-29500000.0,,,,20100000.0,-600000.0,,,600000.0,,,597400000.0,,,653800000.0,,,,7500000.0,121600000.0,1000000.0,,1000000.0,,,-41300000.0,,,,326800000.0,1708100000.0,3411400000.0,,1376400000.0,59400000.0,64900000.0,,,,,-18600000.0,3900000.0,8400000.0,,,,,,1.51,,,,-80800000.0,269600000.0,-11700000.0,0.0,,,,,,,2025700000.0,,,,,,653800000.0,-28600000.0,200000.0,,,,,,296200000.0,153400000.0,,,,,21500000.0,,,,,,153400000.0,,,,,1703300000.0,525400000.0,-16600000.0,58900000.0,142300000.0,44300000.0,,134800000.0,,2088000000.0,,,400500000.0,3200000.0,,,1200000.0,,,,142800000.0,,-39800000.0,-15500000.0,,,,,895300000.0,25200000.0,-3100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-17600000.0,100000.0,0.0,290300000.0,469800000.0,-121200000.0,,153200000.0,597600000.0,874700000.0,3322800000.0,485500000.0,,,,,7800000.0,-15000000.0,1927100000.0,253800000.0,887900000.0,1.39,79200000.0,,469800000.0,573500000.0,12100000.0,300000.0,,,1944100000.0,16400000.0,874700000.0,441800000.0,-242600000.0,80600000.0,81300000.0,,44100000.0,3359400000.0,597600000.0,74500000.0,661700000.0,,887900000.0,,,,653900000.0,81600000.0,,-215600000.0,-32600000.0,7800000.0,322800000.0,,20200000.0,-11000000.0,,517400000.0,600000.0,244000000.0,-1800000.0,653800000.0,499200000.0,391500000.0,653900000.0,401200000.0,594800000.0,290300000.0,8100000.0,135500000.0,1400000.0,653900000.0,1400000.0,7000000.0,5800000.0,70600000.0,5.51,44100000.0,661700000.0,322800000.0,1693400000.0,3322800000.0,,1387100000.0,58800000.0,50600000.0,-164300000.0,1629400000.0,-17800000.0,740700000.0,2900000.0,3500000.0,5800000.0,,,30100000.0,1057400000.0,,1.38,591600000.0,30300000.0,-656200000.0,-164300000.0,244000000.0,-70500000.0,0.0,-105500000.0,,1057400000.0,,50600000.0,,1927100000.0,0.0,326200000.0,,,7400000.0,653900000.0,-39700000.0,5400000.0,,5.48,253800000.0,59200000.0,-86800000.0,275300000.0,149200000.0,,-60300000.0,,-800000.0,18200000.0,,0.0,600000.0,,2250400000.0,149200000.0,,1400000.0,,158300000.0,1629400000.0,499200000.0,-19900000.0,58400000.0,146600000.0,37700000.0,1109000000.0,118300000.0,441800000.0,1944100000.0,,,401200000.0,6500000.0,58800000.0,1693400000.0,-20000000.0,,-44700000.0,-183800000.0,126100000.0,,-99800000.0,-17700000.0,,,,1387100000.0,848800000.0,39500000.0,25700000.0,74500000.0,331200000.0,-46900000.0,325300000.0,-656200000.0,18200000.0,327200000.0,591600000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,-240600000.0,0.0,272700000.0,,,,25800000.0,,,,,,,,,9600000.0,,,254500000.0,870400000.0,1.07,,,501700000.0,557000000.0,,-2600000.0,,,,,916500000.0,485500000.0,,63400000.0,62400000.0,,45500000.0,,597700000.0,74700000.0,422900000.0,,,,,,,62200000.0,,,-32500000.0,,,,21700000.0,-3300000.0,,,600000.0,,,653900000.0,,,413300000.0,,,,7700000.0,9500000.0,0.0,,700000.0,,,-28800000.0,,,,370700000.0,1785200000.0,3255700000.0,,1384500000.0,58300000.0,50100000.0,,,,,-26100000.0,500000.0,24100000.0,,,,,,1.07,,,,-185700000.0,259600000.0,-76000000.0,0.0,,,,,,,1862200000.0,,,,,,413300000.0,-144700000.0,1200000.0,,,,,,252700000.0,147700000.0,,,,,16200000.0,,,,,,147700000.0,-1400000.0,,,,1470500000.0,514100000.0,-126800000.0,58000000.0,124100000.0,31300000.0,,94700000.0,,1973900000.0,,,402400000.0,3900000.0,,,-19000000.0,,,,105000000.0,,-109200000.0,-16300000.0,,,,,809700000.0,-43100000.0,-100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,31000000.0,0.0,279500000.0,,,,72900000.0,,,,,,,,,10400000.0,,,236300000.0,877300000.0,1.39,,,512500000.0,589900000.0,,-1300000.0,,,,,920200000.0,511900000.0,,81300000.0,80100000.0,,43100000.0,,597800000.0,79800000.0,454700000.0,,,,,,,79900000.0,,,-32400000.0,,,,21200000.0,-2300000.0,,,600000.0,,,413300000.0,,,444300000.0,,,,7400000.0,54700000.0,200000.0,,-800000.0,,,-8600000.0,,,,368100000.0,1793300000.0,3330100000.0,,1393600000.0,58000000.0,52900000.0,,,,,-25200000.0,3600000.0,5200000.0,,,,,,1.37,,,,-171100000.0,279800000.0,0.0,0.0,,,,,,,1927400000.0,,,,,,444300000.0,-16800000.0,300000.0,,,,,,284100000.0,157400000.0,,,,,16100000.0,,,,,,157400000.0,0.0,,,,1536800000.0,516300000.0,-200000.0,57700000.0,146600000.0,36700000.0,,118000000.0,,2021600000.0,,,409000000.0,3400000.0,,,-3100000.0,,,,126700000.0,,-32800000.0,-18200000.0,,,,,874000000.0,-26800000.0,-1900000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,-10500000.0,0.0,277500000.0,,,,94400000.0,,,,,,,,,9900000.0,,,283000000.0,875400000.0,1.27,,,530900000.0,585900000.0,,-8300000.0,,,,,928500000.0,527000000.0,,74700000.0,73300000.0,,47400000.0,,597900000.0,81100000.0,443700000.0,,,,,,,73100000.0,,,-32300000.0,,,,20700000.0,-9600000.0,,,600000.0,,,444300000.0,,,433800000.0,,,,7600000.0,76600000.0,400000.0,,-400000.0,,,-23100000.0,,,,379600000.0,1816400000.0,3382500000.0,,1428900000.0,57900000.0,49900000.0,,,,,-19000000.0,5000000.0,14800000.0,,,,,,1.27,,,,-198600000.0,270100000.0,0.0,0.0,,,,,,,1943900000.0,,,,,,433800000.0,-58100000.0,600000.0,,,,,,291100000.0,160100000.0,,,,,16100000.0,,,,,,160100000.0,-200000.0,,,,1566100000.0,553500000.0,-36300000.0,57700000.0,143400000.0,40400000.0,,115100000.0,,2062500000.0,,,411000000.0,3500000.0,,,9600000.0,-200000.0,,,131000000.0,,-32700000.0,-17800000.0,,,,,877000000.0,-3900000.0,-8800000.0,,,,,,,,,,,,,,,,,,,,,
