date,trailingSaleOfInvestment,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,quarterlyDilutedAverageShares,annualStockholdersEquity,quarterlyCapitalExpenditure,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualBasicEPS,annualLongTermDebt,annualDepreciationAndAmortization,trailingPretaxIncome,trailingCashDividendsPaid,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualTotalAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyNetPPE,annualStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,trailingChangeInInventory,annualInventory,quarterlyInventory,quarterlyTaxProvision,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyBasicEPS,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOperatingIncome,annualChangeInAccountPayable,annualAccountsPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualOtherIncomeExpense,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualEbitda,quarterlyBeginningCashPosition,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,annualDilutedEPS,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualNetOtherInvestingChanges,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,annualPretaxIncome,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyGrossPPE,annualSellingGeneralAndAdministration,quarterlyGrossProfit,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyTotalRevenue,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockBasedCompensation,annualDilutedAverageShares,trailingNetIncomeCommonStockholders,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyBasicAverageShares,trailingRepurchaseOfCapitalStock,annualInterestExpense,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualGrossProfit,quarterlyOperatingExpense,trailingFreeCashFlow,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,trailingChangeInAccountPayable,quarterlyStockholdersEquity,annualChangeInWorkingCapital,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,annualChangeInInventory,annualBasicAverageShares,trailingTaxProvision,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,trailingDepreciationAndAmortization,annualCashDividendsPaid,annualCostOfRevenue,trailingOtherNonCashItems,annualNetIncome,annualCurrentDebt,annualFreeCashFlow,quarterlyCurrentDeferredRevenue,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
2014-03-31,,1216000000.0,1227000000.0,,181000000.0,,2233000000.0,,542000000.0,,1540000000.0,,-355000000.0,0.0,,,,,,,,,,,,,0.0,18129000000.0,,7415000000.0,,16310000000.0,,,3748000000.0,389000000.0,24240000000.0,247000000.0,,6092000000.0,,,0.800527,464000000.0,1890000000.0,,,,5747000000.0,,,,,,,532000000.0,,,,,66000000.0,,,,,,,,9839000000.0,,10086000000.0,,,9375000000.0,,,,54208000000.0,,0.0,,,,,7832000000.0,,201000000.0,-174000000.0,47000000.0,,,,-358000000.0,77493000000.0,,,1215000000.0,15646000000.0,,-5940000000.0,,36776000000.0,,6876000000.0,,,59000000.0,-1251000000.0,,,0.79,54600000000.0,,,,,,,,1807000000.0,,11625000000.0,12623000000.0,,0.0,-1636000000.0,62000000.0,,,5000000.0,9839000000.0,,,,,,,2349000000.0,72000000.0,,,-406000000.0,-813000000.0,1519000000.0,,,-888000000.0,-223000000.0,1616000000.0,-24000000.0,23285000000.0,,5069000000.0,,46770000000.0,-148000000.0,,,22773000000.0,,5048000000.0,,,35143000000.0,,,19457000000.0,-1652000000.0,,,,-18647000000.0,,4811000000.0,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,1978000000.0,1987000000.0,,2491000000.0,,2315000000.0,,-797000000.0,,1532000000.0,,-566000000.0,0.0,,,,,,,,,,,,,0.0,18174000000.0,,8626000000.0,,16457000000.0,,,4194000000.0,718000000.0,25606000000.0,3692000000.0,,6072000000.0,,,1.3,-2232000000.0,1902000000.0,,,,7778000000.0,,,,,,,630000000.0,,,,,66000000.0,,,,,,,,7607000000.0,,11299000000.0,,,9839000000.0,,,,54638000000.0,,-3498000000.0,,,,,7242000000.0,,209000000.0,1925000000.0,14000000.0,,,,-1196000000.0,80433000000.0,,,1976000000.0,15790000000.0,,-5481000000.0,,37376000000.0,,9116000000.0,,,59000000.0,-951000000.0,,,1.29,56833000000.0,,,,,,,,2896000000.0,,12986000000.0,16894000000.0,,0.0,-136000000.0,-27000000.0,,,0.0,7607000000.0,,,,,,,3544000000.0,68000000.0,,,-416000000.0,933000000.0,1515000000.0,,,-864000000.0,-3939000000.0,2705000000.0,-7000000.0,25795000000.0,,6220000000.0,,47748000000.0,-138000000.0,,,23471000000.0,,6198000000.0,,,36605000000.0,,,20228000000.0,-12000000.0,,,,-19202000000.0,,4927000000.0,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,2008000000.0,2018000000.0,,4021000000.0,,2276000000.0,,-1772000000.0,,1525000000.0,,-619000000.0,0.0,,,,,,,,,,,,,0.0,17929000000.0,,8530000000.0,,16225000000.0,,,3784000000.0,637000000.0,23489000000.0,5624000000.0,,5870000000.0,,,1.33,-325000000.0,1946000000.0,,,,7995000000.0,,,,,,,632000000.0,,,,,66000000.0,,,,,,,,7282000000.0,,12906000000.0,,,7607000000.0,,,,53876000000.0,,-1925000000.0,,,,,9253000000.0,,215000000.0,3402000000.0,-7000000.0,,,,-28000000.0,80466000000.0,,,2005000000.0,15500000000.0,,-6146000000.0,,37373000000.0,,9223000000.0,,,-1000000.0,-1012000000.0,,,1.32,57279000000.0,,,,,,,,2847000000.0,,13591000000.0,17218000000.0,,0.0,1343000000.0,-43000000.0,,,-2000000.0,7282000000.0,,,,,,,3502000000.0,67000000.0,,,341000000.0,417000000.0,1507000000.0,,,-993000000.0,-2516000000.0,2655000000.0,-50000000.0,26590000000.0,,6376000000.0,,48764000000.0,-99000000.0,,,23071000000.0,,6354000000.0,,,34435000000.0,,,22844000000.0,-532000000.0,,,,-19444000000.0,,5076000000.0,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,1311000000.0,1326000000.0,-4937000000.0,3813000000.0,,447000000.0,-6305000000.0,-6237000000.0,-772000000.0,1514000000.0,17438000000.0,-1319000000.0,2912000000.0,,4.377016,23821000000.0,2625000000.0,,,,,70509000000.0,5304000000.0,,49092000000.0,0.0,17244000000.0,297000000.0,5817000000.0,18092000000.0,14965000000.0,,3143000000.0,3143000000.0,455000000.0,23821000000.0,2592000000.0,,5304000000.0,5817000000.0,,0.881048,-1148000000.0,2689000000.0,,66000000.0,2222000000.0,9364000000.0,4007000000.0,,14965000000.0,14088000000.0,2592000000.0,8726000000.0,831000000.0,9581000000.0,1162000000.0,5127000000.0,,66000000.0,34869000000.0,66683000000.0,0.0,17244000000.0,-10669000000.0,,10506000000.0,6134000000.0,-4236000000.0,8726000000.0,,12291000000.0,7282000000.0,6134000000.0,-8264000000.0,4.27,49846000000.0,,-882000000.0,,-10000000.0,36300000000.0,6134000000.0,5076000000.0,,284000000.0,2494000000.0,10000000.0,5744000000.0,,,1239000000.0,70509000000.0,8757000000.0,,1307000000.0,14088000000.0,2689000000.0,-10669000000.0,26218000000.0,36300000000.0,26126000000.0,10584000000.0,,-19056000000.0,3890000000.0,-1808000000.0,-19000000.0,-5022000000.0,0.87,52961000000.0,,,-2859000000.0,,447000000.0,20663000000.0,,2031000000.0,-343000000.0,5127000000.0,19948000000.0,,0.0,1588000000.0,-11000000.0,,,-13000000.0,6134000000.0,64000000.0,-3241000000.0,2222000000.0,6503000000.0,,2912000000.0,2896000000.0,90000000.0,1527000000.0,,370000000.0,625000000.0,1488000000.0,,909000000.0,-985000000.0,1741000000.0,1781000000.0,-7000000.0,20663000000.0,35799000000.0,8553000000.0,,49092000000.0,-387000000.0,49846000000.0,,17438000000.0,1159000000.0,8526000000.0,0.0,,34869000000.0,52961000000.0,2199000000.0,18092000000.0,-2040000000.0,-111000000.0,1488000000.0,,-19056000000.0,6558000000.0,5744000000.0,-88000000.0,9375000000.0,,-3730000000.0,30884000000.0,,6513000000.0,5076000000.0,7647000000.0,,,,,,,,,,,,,,
2015-03-31,,1221000000.0,1231000000.0,,270000000.0,,960000000.0,,-210000000.0,,1503000000.0,,-270000000.0,0.0,,,,,,,,,,,,,0.0,16678000000.0,,7100000000.0,,14681000000.0,,,3462000000.0,370000000.0,22403000000.0,2085000000.0,,5224000000.0,,,0.825558,276000000.0,2626000000.0,,,,5442000000.0,,,,,,,496000000.0,,,,,66000000.0,,,,,,,,6410000000.0,,8495000000.0,,,6134000000.0,,,,48703000000.0,,-647000000.0,,,,,7962000000.0,,211000000.0,0.0,37000000.0,,,,-435000000.0,69625000000.0,,,1220000000.0,13758000000.0,,-11566000000.0,,35621000000.0,,6775000000.0,,,1167000000.0,-1125000000.0,,,0.81,53636000000.0,,,,,,,,1797000000.0,,12165000000.0,12217000000.0,,0.0,-1506000000.0,-19000000.0,,,0.0,6410000000.0,,,,,,,2308000000.0,76000000.0,,,-414000000.0,-689000000.0,1479000000.0,,,-978000000.0,320000000.0,1601000000.0,-9000000.0,20922000000.0,,4978000000.0,,49335000000.0,-74000000.0,,,15869000000.0,,4962000000.0,,,33509000000.0,,,20127000000.0,-2054000000.0,,,,-18943000000.0,,5882000000.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,1980000000.0,1994000000.0,,2491000000.0,,888000000.0,,-889000000.0,,1491000000.0,,-562000000.0,0.0,,,,,,,,,,,,,0.0,16736000000.0,,7976000000.0,,14912000000.0,,,3931000000.0,703000000.0,23075000000.0,2017000000.0,,5269000000.0,,,1.34,1152000000.0,2626000000.0,,,,7167000000.0,,,,,,,579000000.0,,,,,66000000.0,,,,,,,,7562000000.0,,9579000000.0,,,6410000000.0,,,,49193000000.0,,-1029000000.0,,,,,8383000000.0,,217000000.0,1929000000.0,39000000.0,,,,-874000000.0,72262000000.0,,,1979000000.0,14031000000.0,,-11101000000.0,,36079000000.0,,8756000000.0,,,1102000000.0,-1007000000.0,,,1.33,55798000000.0,,,,,,,,2900000000.0,,13163000000.0,15923000000.0,,0.0,-84000000.0,61000000.0,,,-71000000.0,7562000000.0,,,,,,,3493000000.0,68000000.0,,,-448000000.0,886000000.0,1476000000.0,,,-995000000.0,-478000000.0,2697000000.0,-7000000.0,23069000000.0,,5856000000.0,,50268000000.0,-198000000.0,,,16332000000.0,,5837000000.0,,,34252000000.0,,,21546000000.0,-5000000.0,,,,-19343000000.0,,5908000000.0,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,533000000.0,543000000.0,,4014000000.0,,872000000.0,,-1659000000.0,,1483000000.0,,-631000000.0,0.0,,,,,,,,,,,,,-1359000000.0,16131000000.0,,7806000000.0,,14407000000.0,,,3124000000.0,650000000.0,26318000000.0,1981000000.0,,5019000000.0,,,0.36,1136000000.0,2285000000.0,,,,7395000000.0,,,,,,,569000000.0,,,,,65000000.0,,,,,,,,8698000000.0,,10679000000.0,,,7562000000.0,,,,47088000000.0,,-715000000.0,,,,,5525000000.0,,225000000.0,3383000000.0,-17000000.0,,,,-244000000.0,69902000000.0,,,531000000.0,13393000000.0,,-12514000000.0,,35390000000.0,,8936000000.0,,,736000000.0,-1070000000.0,,,0.36,56323000000.0,,,,,,,,2775000000.0,,13546000000.0,16331000000.0,,0.0,1322000000.0,144000000.0,,,0.0,8698000000.0,,,,,,,1987000000.0,64000000.0,,,288000000.0,817000000.0,1467000000.0,,,-1035000000.0,-1148000000.0,1193000000.0,-576000000.0,22814000000.0,,6161000000.0,,49767000000.0,-91000000.0,,,13461000000.0,,6143000000.0,,,37252000000.0,,,19071000000.0,-2038000000.0,,,,-19259000000.0,,5915000000.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,1718000000.0,1733000000.0,-3569000000.0,3805000000.0,,391000000.0,-4428000000.0,-1070000000.0,-395000000.0,1470000000.0,11923000000.0,-1295000000.0,2842000000.0,,3.765193,29213000000.0,2416000000.0,,,,,69667000000.0,4959000000.0,,50472000000.0,0.0,16317000000.0,295000000.0,5497000000.0,17578000000.0,14177000000.0,,2720000000.0,2720000000.0,218000000.0,29213000000.0,2913000000.0,,4959000000.0,5497000000.0,,1.186464,398000000.0,2311000000.0,,65000000.0,2319000000.0,8380000000.0,4114000000.0,,14177000000.0,13081000000.0,2913000000.0,12009000000.0,772000000.0,9712000000.0,1692000000.0,5546000000.0,,65000000.0,40059000000.0,63056000000.0,-1359000000.0,16317000000.0,-13319000000.0,,10580000000.0,9096000000.0,-4138000000.0,12009000000.0,,10828000000.0,8698000000.0,9096000000.0,-3828000000.0,3.67,46636000000.0,,-2037000000.0,,-5000000.0,35747000000.0,9096000000.0,4071000000.0,,317000000.0,2510000000.0,22000000.0,5887000000.0,,,1092000000.0,69667000000.0,7442000000.0,,1716000000.0,13081000000.0,2311000000.0,-13319000000.0,24960000000.0,35747000000.0,24885000000.0,10205000000.0,,-19430000000.0,1109000000.0,-1803000000.0,78000000.0,-5005000000.0,1.17,57637000000.0,,,-2758000000.0,,391000000.0,23031000000.0,,2240000000.0,-461000000.0,5546000000.0,18585000000.0,,0.0,1260000000.0,-108000000.0,,,-2000000.0,9096000000.0,81000000.0,2962000000.0,2319000000.0,5446000000.0,,2842000000.0,3040000000.0,87000000.0,1485000000.0,,330000000.0,678000000.0,1448000000.0,,970000000.0,-1032000000.0,-2263000000.0,1951000000.0,-62000000.0,23031000000.0,34672000000.0,7965000000.0,,50472000000.0,-32000000.0,46636000000.0,,11923000000.0,992000000.0,7943000000.0,0.0,,40059000000.0,57637000000.0,1941000000.0,17578000000.0,-41000000.0,-244000000.0,1448000000.0,,-19430000000.0,5501000000.0,5887000000.0,-654000000.0,6134000000.0,,-4040000000.0,28384000000.0,,5452000000.0,4071000000.0,7822000000.0,,,,,,,,,,,,,,
2016-03-31,,931000000.0,945000000.0,,131000000.0,,832000000.0,,331000000.0,,1459000000.0,,-389000000.0,0.0,,,,,,,,,,,,,0.0,16105000000.0,,6843000000.0,,14132000000.0,,,3219000000.0,442000000.0,31068000000.0,4020000000.0,,5067000000.0,,,0.64,-972000000.0,1935000000.0,,,,5151000000.0,,,,,,,481000000.0,,,,,65000000.0,,,,,,,,8124000000.0,,12144000000.0,,,9096000000.0,,,,46053000000.0,,-2556000000.0,,,,,4018000000.0,,246000000.0,-258000000.0,73000000.0,,,,-349000000.0,70019000000.0,,,930000000.0,13049000000.0,,-13569000000.0,,35664000000.0,,6711000000.0,,,1453000000.0,-621000000.0,,,0.64,58788000000.0,,,,,,,,1619000000.0,,12824000000.0,11862000000.0,,0.0,-1477000000.0,19000000.0,,,0.0,8124000000.0,,,,,,,2114000000.0,69000000.0,,,-530000000.0,-661000000.0,1446000000.0,,,-1038000000.0,-1412000000.0,1387000000.0,0.0,23966000000.0,,5092000000.0,,50383000000.0,109000000.0,,,11111000000.0,,5078000000.0,,,41946000000.0,,,16842000000.0,-1260000000.0,,,,-19559000000.0,,5811000000.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,2005000000.0,2013000000.0,,2790000000.0,,867000000.0,,-1081000000.0,,1456000000.0,,-530000000.0,0.0,,,,,,,,,,,,,0.0,16219000000.0,,7641000000.0,,14398000000.0,,,3487000000.0,718000000.0,30847000000.0,3733000000.0,,5156000000.0,,,1.39,1522000000.0,2002000000.0,,,,6830000000.0,,,,,,,563000000.0,,,,,65000000.0,,,,,,,,9646000000.0,,13379000000.0,,,8124000000.0,,,,46833000000.0,,-2048000000.0,,,,,4774000000.0,,255000000.0,2260000000.0,7000000.0,,,,-700000000.0,72711000000.0,,,2004000000.0,13347000000.0,,-12813000000.0,,36229000000.0,,8565000000.0,,,2343000000.0,-710000000.0,,,1.38,60335000000.0,,,,,,,,2964000000.0,,13685000000.0,15395000000.0,,0.0,102000000.0,100000000.0,,,1000000.0,9646000000.0,,,,,,,3549000000.0,54000000.0,,,-225000000.0,588000000.0,1443000000.0,,,-1022000000.0,-196000000.0,2731000000.0,-4000000.0,25878000000.0,,5601000000.0,,51295000000.0,-97000000.0,,,12248000000.0,,5584000000.0,,,41876000000.0,,,18459000000.0,-1834000000.0,,,,-20010000000.0,,5873000000.0,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,1992000000.0,2004000000.0,,3674000000.0,,843000000.0,,-1636000000.0,,1452000000.0,,-647000000.0,0.0,,,,,,,,,,,,,0.0,16305000000.0,,7902000000.0,,14394000000.0,,,3120000000.0,600000000.0,29322000000.0,4524000000.0,,5180000000.0,,,1.38,610000000.0,1975000000.0,,,,7284000000.0,,,,,,,567000000.0,,,,,65000000.0,,,,,,,,10256000000.0,,14780000000.0,,,9646000000.0,,,,46798000000.0,,-2480000000.0,,,,,6284000000.0,,247000000.0,3027000000.0,6000000.0,,,,-252000000.0,73897000000.0,,,1991000000.0,13281000000.0,,-12829000000.0,,36603000000.0,,8743000000.0,,,1695000000.0,-751000000.0,,,1.37,61179000000.0,,,,,,,,2821000000.0,,14305000000.0,16027000000.0,,0.0,888000000.0,166000000.0,,,8000000.0,10256000000.0,,,,,,,3418000000.0,67000000.0,,,374000000.0,596000000.0,1438000000.0,,,-1084000000.0,-1423000000.0,2604000000.0,-12000000.0,27099000000.0,,5922000000.0,,52200000000.0,-54000000.0,,,12602000000.0,,5904000000.0,,,40590000000.0,,,20589000000.0,-3000000.0,,,,-20298000000.0,,6088000000.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,1401000000.0,1417000000.0,-7148000000.0,3809000000.0,,338000000.0,-12504000000.0,-556000000.0,-353000000.0,1444000000.0,11095000000.0,-1474000000.0,2774000000.0,,4.432073,30053000000.0,2368000000.0,,,,,74129000000.0,5073000000.0,,52518000000.0,0.0,16591000000.0,284000000.0,5709000000.0,21135000000.0,14430000000.0,,2723000000.0,2723000000.0,414000000.0,30053000000.0,6967000000.0,,5073000000.0,5709000000.0,,0.981092,-1098000000.0,1950000000.0,,65000000.0,2444000000.0,8944000000.0,8415000000.0,,14430000000.0,13433000000.0,6967000000.0,16125000000.0,757000000.0,9785000000.0,997000000.0,6158000000.0,,65000000.0,41795000000.0,62799000000.0,0.0,16591000000.0,-13919000000.0,,10404000000.0,9158000000.0,-5636000000.0,16125000000.0,,12263000000.0,10256000000.0,9158000000.0,-2942000000.0,4.36,47040000000.0,,-5420000000.0,,9000000.0,36818000000.0,9158000000.0,6892000000.0,,594000000.0,2335000000.0,-5000000.0,6669000000.0,,,952000000.0,74129000000.0,8553000000.0,,1398000000.0,13433000000.0,1950000000.0,-13919000000.0,24805000000.0,36818000000.0,24735000000.0,10571000000.0,,-20227000000.0,2924000000.0,-925000000.0,452000000.0,-3007000000.0,0.97,62930000000.0,,,-3040000000.0,,338000000.0,27089000000.0,,2381000000.0,-349000000.0,6158000000.0,19515000000.0,,0.0,1399000000.0,167000000.0,,,0.0,9158000000.0,81000000.0,62000000.0,2444000000.0,6323000000.0,,2774000000.0,3182000000.0,94000000.0,1452000000.0,,306000000.0,474000000.0,1428000000.0,,1342000000.0,-1083000000.0,-4117000000.0,1831000000.0,-196000000.0,27089000000.0,34590000000.0,8190000000.0,,52518000000.0,-311000000.0,47040000000.0,,11095000000.0,912000000.0,8169000000.0,0.0,,41795000000.0,62930000000.0,2174000000.0,21135000000.0,-2539000000.0,-75000000.0,1428000000.0,,-20227000000.0,6379000000.0,6669000000.0,-212000000.0,9096000000.0,,-4227000000.0,28209000000.0,,6329000000.0,6892000000.0,7364000000.0,,,,,,,,,,,,,,
2017-03-31,,1318000000.0,1329000000.0,,-199000000.0,,639000000.0,,257000000.0,,1440000000.0,,-317000000.0,0.0,,,,,,,,,,,,,0.0,16649000000.0,,6987000000.0,,14584000000.0,,,3282000000.0,392000000.0,30081000000.0,6461000000.0,,4521000000.0,,,0.92,370000000.0,2003000000.0,,,,5286000000.0,,,,,,,477000000.0,,,,,65000000.0,,,,,,,,9528000000.0,,15989000000.0,,,9158000000.0,,,,47472000000.0,,-3436000000.0,,,,,8577000000.0,,252000000.0,-516000000.0,-117000000.0,,,,-128000000.0,74622000000.0,,,1316000000.0,13597000000.0,,-13416000000.0,,37373000000.0,,6763000000.0,,,4004000000.0,-445000000.0,,,0.91,62939000000.0,,,,,,,,1933000000.0,,13067000000.0,12049000000.0,,0.0,-2154000000.0,129000000.0,,,1000000.0,9528000000.0,,,,,,,2450000000.0,72000000.0,,,-513000000.0,-1386000000.0,1428000000.0,,,-1098000000.0,269000000.0,1721000000.0,-36000000.0,27150000000.0,,4830000000.0,,52756000000.0,-96000000.0,,,11569000000.0,,4817000000.0,,,41295000000.0,,,21644000000.0,-752000000.0,,,,-20724000000.0,,6693000000.0,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,2105000000.0,2118000000.0,,2440000000.0,,608000000.0,,-839000000.0,,1441000000.0,,-561000000.0,0.0,,,,,,,,,,,,,0.0,16742000000.0,,7680000000.0,,14655000000.0,,,3612000000.0,656000000.0,31205000000.0,6878000000.0,,4429000000.0,,,1.47,754000000.0,1962000000.0,,,,7056000000.0,,,,,,,554000000.0,,,,,65000000.0,,,,,,,,10282000000.0,,17160000000.0,,,9528000000.0,,,,47695000000.0,,-3349000000.0,,,,,8279000000.0,,265000000.0,1879000000.0,-6000000.0,,,,-605000000.0,76943000000.0,,,2105000000.0,13728000000.0,,-13174000000.0,,37966000000.0,,8654000000.0,,,2947000000.0,-499000000.0,,,1.46,64413000000.0,,,,,,,,2990000000.0,,13834000000.0,15710000000.0,,0.0,-183000000.0,1000000.0,,,7000000.0,10282000000.0,,,,,,,3593000000.0,71000000.0,,,-313000000.0,548000000.0,1428000000.0,,,-1077000000.0,-840000000.0,2774000000.0,-4000000.0,29248000000.0,,5664000000.0,,53706000000.0,-169000000.0,,,12404000000.0,,5648000000.0,,,42300000000.0,,,22113000000.0,-480000000.0,,,,-21224000000.0,,6666000000.0,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,2144000000.0,2156000000.0,,3821000000.0,,771000000.0,,-2193000000.0,,1438000000.0,,-596000000.0,0.0,,,,,,,,,,,,,0.0,16960000000.0,,8069000000.0,,14750000000.0,,,3251000000.0,620000000.0,31452000000.0,8035000000.0,,4419000000.0,,,1.5,-39000000.0,1950000000.0,,,,7366000000.0,,,,,,,573000000.0,,,,,65000000.0,,,,,,,,10243000000.0,,18278000000.0,,,10282000000.0,,,,48266000000.0,,-4957000000.0,,,,,7717000000.0,,269000000.0,3225000000.0,-37000000.0,,,,-266000000.0,78463000000.0,,,2143000000.0,13835000000.0,,-12875000000.0,,38748000000.0,,8874000000.0,,,3798000000.0,-524000000.0,,,1.49,65052000000.0,,,,,,,,2993000000.0,,14641000000.0,16240000000.0,,0.0,932000000.0,154000000.0,,,1000000.0,10243000000.0,,,,,,,3618000000.0,63000000.0,,,402000000.0,342000000.0,1425000000.0,,,-1149000000.0,-1707000000.0,2776000000.0,-5000000.0,30197000000.0,,5881000000.0,,54698000000.0,-106000000.0,,,13295000000.0,,5865000000.0,,,42694000000.0,,,22358000000.0,-2115000000.0,,,,-21788000000.0,,6823000000.0,,,,,,,,,,,,,,,,,,,,,,,
