date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualResearchAndDevelopment,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyBasicAverageShares,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,annualBasicEPS,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualBasicAverageShares,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualDilutedEPS,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingOperatingExpense,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,annualDilutedAverageShares,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingInterestExpense,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyBasicEPS,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,trailingStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingBasicAverageShares,annualInvestmentsAndAdvances,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingDilutedAverageShares
1970-01-01 00:00:01.199059200,377975000.0,,231643000.0,58810000.0,3398698000.0,121866000.0,560906000.0,1038021000.0,-14924000.0,,4344000.0,20098000.0,1528837000.0,151028000.0,,1528837000.0,70795000.0,2089743000.0,43693000.0,93154000.0,0.0,1296226000.0,,,,,830224000.0,,210489000.0,,70795000.0,-5544000.0,303643000.0,18768000.0,2089743000.0,,,95581000.0,2374048000.0,4000614000.0,279751000.0,48545000.0,,210927000.0,-59910000.0,2962593000.0,48314000.0,82238000.0,587865000.0,316581000.0,48545000.0,-40641000.0,,18709000.0,4000614000.0,1038021000.0,1042223000.0,1910871000.0,0.0,572589000.0,86249000.0,210927000.0,2021526000.0,84549000.0,-1500000.0,472222000.0,,,86249000.0,560906000.0,1296226000.0,1910871000.0,8437000.0,,170033000.0,1042223000.0,-19690000.0,,7388000.0,257635000.0,407127000.0,70795000.0,,472222000.0,-4095000.0,,2.13,165634000.0,,-4095000.0,367426000.0,2962593000.0,341880000.0,,70795000.0,70795000.0,70795000.0,491403000.0,1024650000.0,98762000.0,,56555000.0,,462524000.0,222686000.0,16537000.0,,22196000.0,367426000.0,70510000.0,,835278000.0,19057000.0,,-16966000.0,,,18768000.0,-77483000.0,19053000.0,82238000.0,-467852000.0,2.1,,316581000.0,,54820000.0,491403000.0,,1498000.0,-62129000.0,,-16496000.0,-550025000.0,,,,,646675000.0,835278000.0,,,100205000.0,,-13522000.0,14240000.0,112547000.0,-467852000.0,,,,34273000.0,14606000.0,,170033000.0,,,92001000.0,224246000.0,,,,2387000.0,121866000.0,231643000.0,,,,224246000.0,,,2328000.0,1876000.0,15975000.0,112099000.0,407127000.0,,71894000.0,,,16537000.0,2021526000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,,,,,575227000.0,1192568000.0,-16908000.0,,6087000.0,21616000.0,,138646000.0,,1620941000.0,,,,,,1323607000.0,,98280000.0,,,840404000.0,,,,,,,,2196168000.0,,0.45,-84574000.0,,4170388000.0,,44290000.0,,,,2977820000.0,52644000.0,,,335278000.0,44290000.0,,,,,,,,0.0,589073000.0,75182000.0,,2030281000.0,,0.0,616705000.0,99558000.0,,,,,1974220000.0,-16096000.0,,166558000.0,1119105000.0,19744000.0,,,251331000.0,416059000.0,62284000.0,,,-917000.0,,,154512000.0,,,,,,,,62284000.0,62284000.0,,,,,70795000.0,,,,16515000.0,,27170000.0,368293000.0,79814000.0,,,,,-14225000.0,,,12214000.0,41188000.0,16088000.0,81447000.0,-467852000.0,,,,,,497799000.0,,378000.0,,,,,,,,,,836145000.0,,,,,-12500000.0,-8511000.0,-70349000.0,,,,,-142277000.0,15866000.0,,,,,96819000.0,252033000.0,,0.45,,-5836000.0,165168000.0,235798000.0,,,,,,,,851000.0,,118435000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,,,,583449000.0,1169139000.0,-16839000.0,,5069000.0,22280000.0,,146311000.0,,1540378000.0,,,,,,1445504000.0,,98062000.0,,,909757000.0,,,,,,,,2123827000.0,,1.39,133857000.0,,4344022000.0,,138735000.0,,,,3174883000.0,138735000.0,,,327004000.0,138735000.0,,,,,,,,0.0,631695000.0,84215000.0,,2158229000.0,,0.0,558928000.0,99509000.0,,,,,2097235000.0,-4204000.0,,189214000.0,1024160000.0,-6074000.0,,,278062000.0,437421000.0,74616000.0,,,88366000.0,,,183060000.0,,,,,,,,74616000.0,74616000.0,,,,,62284000.0,,,,16483000.0,,49206000.0,379471000.0,187941000.0,,,,,-12103000.0,,,4659000.0,-126055000.0,15862000.0,78732000.0,-467852000.0,,,,,,558451000.0,,348000.0,,,,,,,,,,847323000.0,,,,,-9221000.0,12332000.0,145960000.0,,,,,62884000.0,16314000.0,,,,,95002000.0,255919000.0,,1.41,,26873000.0,170107000.0,238656000.0,,,,,,,,1324000.0,,117282000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,,,,533948000.0,1144735000.0,-16794000.0,,3175000.0,22083000.0,,154972000.0,,1540955000.0,,,,,,1469830000.0,,97827000.0,,,864167000.0,,,,,,,,2074903000.0,,0.42,47827000.0,,4251125000.0,,41120000.0,,,,3106390000.0,41389000.0,,,321291000.0,41120000.0,,,,,,,,0.0,608854000.0,78919000.0,,2134031000.0,,-7000.0,517240000.0,99319000.0,,,,,2055992000.0,-6218000.0,,184514000.0,1035150000.0,-21563000.0,,,255313000.0,430386000.0,93544000.0,,,-5280000.0,,,171663000.0,,,,,,,,93544000.0,93544000.0,,,,,74616000.0,,,,16438000.0,,21146000.0,363352000.0,64635000.0,,,,,-13779000.0,,,3913000.0,-17640000.0,13735000.0,69874000.0,-467852000.0,,,,,,539133000.0,,777000.0,,,,,,,,,,831204000.0,,,,,-15621000.0,18928000.0,61606000.0,,,,,-13935000.0,16691000.0,,,,,83650000.0,225188000.0,,0.42,,4890000.0,113580000.0,225928000.0,,,,,,,,2965000.0,,105733000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,324685000.0,,217898000.0,62450000.0,3351976000.0,-26615000.0,498504000.0,1032179000.0,-16743000.0,,4623000.0,21302000.0,1534640000.0,167051000.0,,1534640000.0,39344000.0,2033144000.0,-87077000.0,108344000.0,0.0,1457676000.0,,,,,737648000.0,,256363000.0,,39344000.0,37895000.0,367140000.0,624000.0,2033144000.0,,,54015000.0,2337426000.0,4053213000.0,151125000.0,4589000.0,,228734000.0,-67284000.0,3021034000.0,23595000.0,59794000.0,606980000.0,434613000.0,4589000.0,-50000000.0,,18954000.0,4053213000.0,1032179000.0,953468000.0,1898681000.0,0.0,507804000.0,70456000.0,228734000.0,2101851000.0,87281000.0,37902000.0,461081000.0,,,70456000.0,498504000.0,1457676000.0,1898681000.0,-6793000.0,,146559000.0,953468000.0,-4587000.0,,5590000.0,229844000.0,417287000.0,39344000.0,,461081000.0,-714000.0,,2.34,180630000.0,,81455000.0,343881000.0,3021034000.0,204214000.0,,39344000.0,39344000.0,39344000.0,515508000.0,1014550000.0,97887000.0,,93544000.0,,411966000.0,-217201000.0,16379000.0,,10822000.0,343881000.0,34750000.0,,842714000.0,-33311000.0,,-12982000.0,,,624000.0,-114694000.0,15779000.0,59794000.0,-498833000.0,2.31,,434613000.0,,70795000.0,515508000.0,,0.0,-53089000.0,,40754000.0,-12480000.0,,,,,689865000.0,842714000.0,,,99068000.0,,-12658000.0,-54200000.0,66997000.0,-498833000.0,,,,6251000.0,13579000.0,,146559000.0,,,49214000.0,209526000.0,,,,14827000.0,-26615000.0,217898000.0,,,,209526000.0,,,1503000.0,450000.0,-31451000.0,70516000.0,417287000.0,,61464000.0,,,16379000.0,2101851000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,,,,,,451979000.0,1032221000.0,-17710000.0,,466000.0,22403000.0,,117275000.0,,1567450000.0,,,,,,1457231000.0,,97375000.0,,,633840000.0,,,,,,,,2019429000.0,,0.18,-33032000.0,,4024829000.0,,17265000.0,,,,2992608000.0,17721000.0,,,97260000.0,17265000.0,,,,,,,,0.0,464608000.0,143947000.0,,2092825000.0,,-40000.0,,97966000.0,,,,,1883512000.0,21069000.0,,173641000.0,991807000.0,-15739000.0,,,169232000.0,393201000.0,34708000.0,,,-277000.0,-18052000.0,,132018000.0,,,,,,,,34708000.0,34708000.0,,,,,39344000.0,-96679000.0,,,16380000.0,,7432000.0,337898000.0,25153000.0,,,,,-15979000.0,,,8034000.0,28849000.0,,56964000.0,,,,,,,504921000.0,,64000.0,,4312000.0,,,,,,,,,,,,,0.0,-4636000.0,-17053000.0,,,,,-62136000.0,14743000.0,,,,,37214000.0,98919000.0,,0.18,,7000.0,-44835000.0,196767000.0,,,,,4720000.0,,,,,59617000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,,,,,,462027000.0,964543000.0,-17723000.0,,3849000.0,21832000.0,,119104000.0,,1459805000.0,,,,,,1471436000.0,,97507000.0,,,693712000.0,,,,,,,,1921832000.0,,0.33,129332000.0,,3977245000.0,,31928000.0,,,,3012702000.0,32427000.0,,,96016000.0,31928000.0,,,,,,,,0.0,497233000.0,143630000.0,,2106026000.0,,950000.0,,98422000.0,,,,,1942187000.0,34634000.0,,177073000.0,883281000.0,-11638000.0,,,196479000.0,362743000.0,38118000.0,,,-5083000.0,14616000.0,,132919000.0,,,,,,,,38118000.0,38118000.0,,,,,34708000.0,-373508000.0,,,16386000.0,,16217000.0,340884000.0,48644000.0,,,,,-12871000.0,,,6265000.0,-126917000.0,,61118000.0,,,,,,,504674000.0,,468000.0,,14668000.0,,,,,,,,,,,,,0.0,3410000.0,142203000.0,,,,,85072000.0,13815000.0,,,,,63560000.0,84491000.0,,0.33,,457000.0,-3892000.0,212973000.0,,,,,4367000.0,,,,,85392000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,,,,,,467068000.0,941198000.0,-17729000.0,,38592000.0,22005000.0,,125578000.0,,1396048000.0,,,,,,1490655000.0,,97496000.0,,,662665000.0,,,,,,,,1863116000.0,,0.38,103044000.0,,3982252000.0,,36948000.0,,,,3041054000.0,38677000.0,,,102924000.0,36948000.0,,,,,,,,0.0,455698000.0,148283000.0,,2127082000.0,,-2676000.0,,98641000.0,,,,,2000813000.0,756000.0,,181776000.0,814857000.0,-12878000.0,,,206967000.0,366416000.0,50214000.0,,,135000.0,-15223000.0,,140285000.0,,,,,,,,50214000.0,50214000.0,,,,,38118000.0,-158605000.0,,,16389000.0,,18159000.0,339412000.0,56836000.0,,,,,-10456000.0,,,114000.0,-91453000.0,,67723000.0,,,,,,,506837000.0,,172000.0,,24302000.0,,,,,,,,,,,,,0.0,12096000.0,113500000.0,,,,,49158000.0,14707000.0,,,,,66682000.0,95367000.0,,0.38,,-294000.0,31700000.0,199002000.0,,,,,4005000.0,,,0.0,,88687000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,219948000.0,,207661000.0,57884000.0,2692468000.0,20597000.0,446279000.0,946298000.0,-17765000.0,,3240000.0,39240000.0,1338715000.0,145346000.0,-13822000.0,1338715000.0,33396000.0,1784994000.0,-10357000.0,56428000.0,0.0,1502242000.0,,,,,702251000.0,,116219000.0,,33396000.0,-1657000.0,172647000.0,2286000.0,1784994000.0,,,4888000.0,1907333000.0,3911334000.0,204232000.0,29352000.0,,115493000.0,-70927000.0,2965036000.0,27394000.0,56144000.0,507303000.0,121996000.0,29352000.0,0.0,,15578000.0,3911334000.0,946298000.0,803351000.0,2012088000.0,0.0,489794000.0,145044000.0,115493000.0,2088797000.0,105480000.0,109000.0,455090000.0,,,145044000.0,446279000.0,1502242000.0,2012088000.0,10225000.0,,146630000.0,803351000.0,-14331000.0,,,212457000.0,360627000.0,33396000.0,,455090000.0,-11678000.0,4837000.0,1.19,159965000.0,,-6183000.0,333688000.0,2965036000.0,258369000.0,,33396000.0,33396000.0,33396000.0,486407000.0,785135000.0,97415000.0,,50214000.0,-101512000.0,320244000.0,-209083000.0,16442000.0,,14620000.0,333688000.0,42014000.0,,865260000.0,66684000.0,,-14831000.0,,,2286000.0,-19562000.0,,56144000.0,-531572000.0,1.17,5659000.0,121996000.0,0.0,39344000.0,486407000.0,,992000.0,-54137000.0,5659000.0,30616000.0,-54586000.0,,,,,565187000.0,865260000.0,,,98522000.0,,0.0,-16818000.0,19719000.0,-531572000.0,,,,-82451000.0,14619000.0,,146630000.0,,,52492000.0,85629000.0,,,,30446000.0,20597000.0,207661000.0,,,,85629000.0,4232000.0,,1696000.0,,-5948000.0,86548000.0,360627000.0,,42117000.0,-730304000.0,,16442000.0,2088797000.0,17324000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,,,,,,477518000.0,1054525000.0,-18837000.0,,5822000.0,21310000.0,,132890000.0,,1391610000.0,,,,,,1518726000.0,,98030000.0,,,707013000.0,,,,,,,,1869128000.0,,0.36,-22372000.0,,3981184000.0,,35321000.0,,,,2926659000.0,36029000.0,,,95399000.0,35321000.0,,,,,,,,0.0,493311000.0,148900000.0,,2067836000.0,,292000.0,,99568000.0,,,,,1998501000.0,-5525000.0,,171497000.0,862351000.0,-11640000.0,,,213702000.0,363667000.0,46783000.0,,,-84000.0,22479000.0,,150101000.0,,,,,,,,46783000.0,46783000.0,,,,,33396000.0,-141025000.0,,,16441000.0,,18129000.0,330201000.0,54158000.0,,,,,-12059000.0,,,3782000.0,40706000.0,,56224000.0,,,,,,,472398000.0,,980000.0,,8571000.0,,,,,,,,,,,,,-1938000.0,13387000.0,-10313000.0,,,,,-74860000.0,17211000.0,,,,,63601000.0,86763000.0,,0.36,,1617000.0,-11801000.0,229502000.0,,,,,6802000.0,,,,,84911000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,,,,,525728000.0,995623000.0,-18863000.0,,5221000.0,20923000.0,,131043000.0,,1235157000.0,,,,,,1560944000.0,,98208000.0,,,796167000.0,,,,,,,,1760885000.0,,0.61,149849000.0,,3852700000.0,,61081000.0,,,,2857077000.0,61612000.0,,,92926000.0,61081000.0,,,,,,,,0.0,547999000.0,172818000.0,,2033064000.0,,-1578000.0,,99638000.0,,,,,1980505000.0,-33126000.0,,164798000.0,734472000.0,-18340000.0,,,248168000.0,389428000.0,38580000.0,,,-1375000.0,24459000.0,,148042000.0,,,,,,,,38580000.0,38580000.0,,,,,46783000.0,-262717000.0,,,16449000.0,,31320000.0,318124000.0,92932000.0,,,,,-16878000.0,,,2483000.0,-146557000.0,,54083000.0,,,,,,,451806000.0,,292000.0,,23252000.0,,,,,,,,,,,,,1121000.0,-8203000.0,166727000.0,,,,,79477000.0,16999000.0,,,,,100126000.0,78496000.0,,0.62,,779000.0,-77013000.0,248679000.0,,,,,5563000.0,,,,,121049000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,,,,572544000.0,1056834000.0,-18884000.0,,3362000.0,20650000.0,,128854000.0,,1186544000.0,,,,,,1597110000.0,,98298000.0,,,773735000.0,,,,,,,,1759088000.0,,0.55,78785000.0,,3972758000.0,,55050000.0,,,,2915924000.0,55729000.0,,,93681000.0,55050000.0,,,,,,,,0.0,537193000.0,79849000.0,,2070911000.0,,54000.0,490221000.0,99514000.0,,,,,2097676000.0,-11171000.0,,147772000.0,673265000.0,-13893000.0,,,236542000.0,410072000.0,56995000.0,,,347000.0,13224000.0,,145719000.0,,,,,,,,56995000.0,56995000.0,,,,,38580000.0,-220265000.0,,,16493000.0,,26488000.0,327602000.0,82217000.0,,,,,-14044000.0,,,4217000.0,-71726000.0,,56033000.0,,,,,,,461378000.0,,871000.0,,22202000.0,,,,,,,,,,,,,-1969000.0,18415000.0,92829000.0,,,,,10742000.0,16865000.0,,,,,90823000.0,90286000.0,,0.56,,2470000.0,-4955000.0,266416000.0,,,,,4233000.0,,,,,111473000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,334155000.0,,262357000.0,67156000.0,3030773000.0,-22342000.0,546796000.0,1069297000.0,-18881000.0,,4377000.0,21296000.0,1221705000.0,136542000.0,55321000.0,1221705000.0,46056000.0,1768501000.0,-63343000.0,97200000.0,0.0,1624605000.0,,,,,753858000.0,,202947000.0,,46056000.0,-1148000.0,300147000.0,4951000.0,1768501000.0,,,4591000.0,2100133000.0,3973533000.0,210853000.0,47002000.0,,197828000.0,-75465000.0,2904236000.0,49577000.0,55187000.0,529329000.0,86295000.0,46376000.0,-24712000.0,,18782000.0,3973533000.0,1069297000.0,702521000.0,2093153000.0,0.0,521630000.0,75854000.0,198454000.0,2066044000.0,84179000.0,84000.0,553248000.0,,,75854000.0,546796000.0,1624605000.0,2093153000.0,5327000.0,,169198000.0,702521000.0,-16440000.0,,9941000.0,232228000.0,405356000.0,46056000.0,,553248000.0,302000.0,-4841000.0,2.01,152623000.0,,2108000.0,329435000.0,2904236000.0,270376000.0,,46056000.0,46056000.0,46056000.0,453570000.0,930640000.0,98037000.0,,56995000.0,-180706000.0,421705000.0,-190591000.0,16401000.0,,21263000.0,329435000.0,70840000.0,,881047000.0,-44495000.0,,-16542000.0,,,4951000.0,-13014000.0,,55187000.0,-551612000.0,1.99,5964000.0,86295000.0,0.0,33396000.0,453570000.0,,-4154000.0,-59523000.0,5964000.0,29453000.0,-60313000.0,,,,,596485000.0,881047000.0,,,99294000.0,,-21926000.0,-10939000.0,21133000.0,-551612000.0,,,,-78702000.0,16081000.0,,169198000.0,,,79605000.0,80942000.0,,,,24587000.0,-22342000.0,262357000.0,,,,80942000.0,4870000.0,,-2011000.0,,12660000.0,104272000.0,405356000.0,,37379000.0,-804713000.0,,16401000.0,2066044000.0,21468000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,,,,546361000.0,1209077000.0,-19844000.0,,52034000.0,21625000.0,,144760000.0,,1333882000.0,,,,,,1655302000.0,,98098000.0,,,790273000.0,,,,,,,,1880243000.0,,0.51,-61448000.0,,4162687000.0,,50541000.0,,,,2953610000.0,52034000.0,,,86085000.0,50541000.0,,,,,,,,0.0,541214000.0,81697000.0,,2097428000.0,,58000.0,,99670000.0,,,,,2167160000.0,-708000.0,,175877000.0,802321000.0,-28024000.0,,,249059000.0,411767000.0,57134000.0,,,-235000.0,-11992000.0,,162882000.0,,,,,,,,57134000.0,57134000.0,,,,,46056000.0,-150000000.0,,,16403000.0,,25053000.0,338610000.0,77087000.0,,,,,-13268000.0,,,6106000.0,80915000.0,9325000.0,56328000.0,,,,,,,461244000.0,,557000.0,,20492000.0,,,,,,,,,,,,,-287000.0,11078000.0,-48180000.0,,,,,-130624000.0,18122000.0,,,,,86177000.0,97531000.0,,0.52,,3288000.0,18525000.0,256492000.0,,,,,5725000.0,,,-37000.0,,107802000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,,,,711402000.0,1334639000.0,-19895000.0,,3894000.0,28240000.0,,158432000.0,,1974056000.0,,,,,,1702119000.0,,98333000.0,,,910175000.0,,,,,,,,2685458000.0,,0.67,178838000.0,,5052312000.0,,66712000.0,,,,3717673000.0,68137000.0,,,85660000.0,66712000.0,,,,,,,,0.0,622439000.0,98559000.0,,2573430000.0,,61000.0,595407000.0,100065000.0,,,,,2249354000.0,3133000.0,,235422000.0,1384167000.0,-740094000.0,,,287736000.0,484795000.0,68972000.0,,,-672000.0,-10886000.0,,178314000.0,,,,,,,,68972000.0,68972000.0,,,,,57134000.0,-511422000.0,,,16460000.0,,27344000.0,410547000.0,95481000.0,,,,,-21953000.0,,,22740000.0,557407000.0,,78788000.0,,,,,,,654908000.0,,-7813000.0,,21498000.0,,,,,,,,,,,,,0.0,11838000.0,200791000.0,,,,,101803000.0,19882000.0,,,,,109422000.0,144366000.0,,0.68,,-276000.0,41902000.0,315403000.0,,,,,4802000.0,,,9588000.0,,137662000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,,,,717602000.0,1278248000.0,-19930000.0,,2496000.0,29021000.0,,159068000.0,,1866725000.0,,,,,,1733281000.0,,98566023.0,,,890546000.0,,,,,,,,2584327000.0,,0.517302,70106000.0,,4882443000.0,,51092000.0,,,,3604195000.0,52054000.0,,,79489000.0,51092000.0,,,,,,,,0.0,618484000.0,89151000.0,,2516692000.0,,-560000.0,,98566023.0,,,,,2182697000.0,13208000.0,,228737000.0,1317454000.0,-18352000.0,,,272062000.0,459916000.0,52665000.0,,,574000.0,-22881000.0,,179159000.0,,,,,,,,52665000.0,52665000.0,,,,,68972000.0,-110371000.0,,,16427000.0,,24050000.0,394922000.0,76104000.0,,,,,-17842000.0,,,30899000.0,-81422000.0,,73319000.0,,,,,,,619262000.0,,1420000.0,,26283000.0,,,,,,,,,,,,,-12498000.0,-16307000.0,87948000.0,,,,,3045000.0,20091000.0,,,,,92903000.0,163550000.0,,0.517302,,1433000.0,-48039000.0,281448000.0,,,,,4168000.0,,,2237000.0,,121924000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,369037000.0,,294858000.0,78158000.0,3456686000.0,-151241000.0,641841000.0,1237835000.0,-19868000.0,,4621000.0,29246000.0,1897080000.0,164267000.0,-24330000.0,1897080000.0,50077000.0,2538921000.0,-36578000.0,73059000.0,0.0,1579290000.0,,,,,865692000.0,,38521000.0,,50077000.0,-2943000.0,111580000.0,4862000.0,2538921000.0,,,59382000.0,2382964000.0,4586313000.0,246878000.0,-134123000.0,,34222000.0,-79537000.0,3348478000.0,-133704000.0,94750000.0,626527000.0,97039000.0,-134123000.0,-12785000.0,,216699000.0,4586313000.0,1237835000.0,1304225000.0,1933329000.0,0.0,600827000.0,79639000.0,34222000.0,2273918000.0,108132000.0,-2502000.0,608315000.0,,,79639000.0,641841000.0,1579290000.0,1933329000.0,2630000.0,,188957000.0,1304225000.0,-21616000.0,,13322000.0,264865000.0,449863000.0,50077000.0,,608315000.0,-200103000.0,21429000.0,0.35,184330000.0,,-198622000.0,387525000.0,3348478000.0,320226000.0,,50077000.0,50077000.0,50077000.0,592285000.0,1073722000.0,98233000.0,,52665000.0,-60354000.0,279979000.0,503553000.0,16437000.0,0.0,-3388000.0,387525000.0,-137092000.0,,1018538000.0,18263000.0,,-20285000.0,,,4862000.0,-53347000.0,,94750000.0,-631013000.0,0.34,14547000.0,97039000.0,-733105000.0,46056000.0,592285000.0,,173000.0,-73348000.0,14547000.0,-5583000.0,-808086000.0,,,,,704685000.0,1018538000.0,,,99753000.0,,0.0,-2588000.0,79667000.0,-631013000.0,,,,-10802000.0,20063000.0,,188957000.0,,,80535000.0,129522000.0,,,,-10028000.0,-151241000.0,294858000.0,1348000.0,,,129522000.0,4794000.0,,-5663000.0,1534000.0,4021000.0,-87409000.0,449863000.0,,60267000.0,-832147000.0,,16437000.0,2273918000.0,19489000.0,,,,,,,,,,,,,,
