date,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualFreeCashFlow,annualOtherShortTermInvestments,quarterlyCurrentAssets,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualEndCashPosition,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingTotalRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualCashAndCashEquivalents,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingTaxProvision,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualPretaxIncome,annualNetIncomeContinuousOperations,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,quarterlyFreeCashFlow,annualNetIncome,quarterlyNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualCurrentAssets,quarterlyOtherCurrentAssets,annualLongTermDebt,annualRepurchaseOfCapitalStock,quarterlyCurrentAccruedExpenses,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,annualTotalAssets,annualTaxProvision,annualDepreciationAndAmortization,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyLongTermDebt,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyChangeInInventory,quarterlyInventory,quarterlyGrossProfit,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOtherIncomeExpense,quarterlyPurchaseOfBusiness,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualNetPPE,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyCapitalStock,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetPPE,trailingRepaymentOfDebt,quarterlyTaxProvision,annualBasicAverageShares,quarterlyChangesInAccountReceivables,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualBasicEPS,quarterlyOtherNonCurrentAssets,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualOperatingExpense,trailingInvestingCashFlow,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,annualAccumulatedDepreciation,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyBasicEPS,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualInventory,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInterestExpense,annualPurchaseOfInvestment,annualDilutedEPS,annualDilutedAverageShares,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,trailingChangeInInventory,annualResearchAndDevelopment,quarterlyResearchAndDevelopment,annualSaleOfInvestment,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
2015-12-31,2908000000.0,,-600000000.0,-89000000.0,,56000000.0,6000000.0,3296000000.0,206000000.0,53000000.0,31000000.0,7940000000.0,5032000000.0,-92000000.0,444000000.0,,5032000000.0,268500000.0,1481000000.0,6000000.0,-1761000000.0,1312000000.0,,1917000000.0,7636000000.0,4887000000.0,,1481000000.0,,1374000000.0,14000000.0,,,,1421000000.0,-363000000.0,7940000000.0,143000000.0,1815000000.0,1268000000.0,,8183000000.0,248000000.0,3407000000.0,486000000.0,1156000000.0,248000000.0,213000000.0,1578000000.0,276000000.0,243000000.0,0.91,345000000.0,173000000.0,3296000000.0,1312000000.0,3468000000.0,-974000000.0,121000000.0,7636000000.0,0.0,991000000.0,2908000000.0,121000000.0,1481000000.0,950000000.0,-69000000.0,,8183000000.0,547000000.0,157000000.0,243000000.0,1156000000.0,2882000000.0,3468000000.0,,23000000.0,1421000000.0,,94000000.0,991000000.0,0.0,,,,424000000.0,4887000000.0,0.0,1906000000.0,384000000.0,11000000.0,-3000000.0,,1522000000.0,270000000.0,195000000.0,1481000000.0,1522000000.0,1441000000.0,,412000000.0,2074000000.0,1481000000.0,1481000000.0,270000000.0,,108000000.0,271600000.0,-74000000.0,,855000000.0,,,-65000000.0,143000000.0,,,,-37000000.0,-585000000.0,-417000000.0,4.26,213000000.0,272100000.0,-2396000000.0,345000000.0,,2497000000.0,855000000.0,,-139000000.0,56000000.0,-11000000.0,,56000000.0,23000000.0,-585000000.0,,,551000000.0,-473000000.0,280000000.0,-2525000000.0,-118000000.0,,,,424000000.0,,40000000.0,1344000000.0,,54000000.0,0.92,,114000000.0,,,206000000.0,,-600000000.0,477000000.0,-1016000000.0,-104000000.0,23000000.0,,78000000.0,2882000000.0,,1510000000.0,1344000000.0,,,,4.21,274600000.0,,,5313000000.0,412000000.0,,,,,,,,,,,,,,,,,
2016-03-31,2982000000.0,,,-96000000.0,,,,3448000000.0,,42000000.0,31000000.0,,,,330000000.0,,5009000000.0,265000000.0,,,,,,,7838000000.0,4813000000.0,,,,1341000000.0,,,,,,,7991000000.0,,,,,8261000000.0,294000000.0,,117000000.0,,294000000.0,,,323000000.0,,1.1,353000000.0,,,571000000.0,,,193000000.0,,0.0,978000000.0,,,1600000000.0,457000000.0,-24000000.0,,,,,222000000.0,,2869000000.0,3469000000.0,,,1458000000.0,,-274000000.0,,0.0,,,,884000000.0,,372000000.0,,472000000.0,,-7000000.0,,1488000000.0,,,,,1481000000.0,,412000000.0,,1600000000.0,1600000000.0,251000000.0,,149000000.0,,-7000000.0,,,,,-16000000.0,472000000.0,,,,-27000000.0,-570000000.0,11000000.0,,205000000.0,267200000.0,,,,,821000000.0,,,,,,,,,,,133000000.0,-226000000.0,,,,,,,512000000.0,,119000000.0,691000000.0,,-279000000.0,1.11,,-1000000.0,,,168000000.0,,-580000000.0,554000000.0,,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,2845000000.0,,,-95000000.0,,,,3459000000.0,,45000000.0,16000000.0,,,,317000000.0,,5021000000.0,264500000.0,,,,,,,8123000000.0,4832000000.0,,,,1482000000.0,,,,,,,7866000000.0,,,,,8291000000.0,383000000.0,,418000000.0,,383000000.0,,,412000000.0,,1.44,371000000.0,,,1318000000.0,,,265000000.0,,0.0,1007000000.0,,,1567000000.0,831000000.0,-64000000.0,,,,,425000000.0,,2882000000.0,3470000000.0,,,1460000000.0,,62000000.0,,-84000000.0,,,,651000000.0,,0.0,,609000000.0,,-45000000.0,,1483000000.0,,,,,1600000000.0,,412000000.0,,1567000000.0,1567000000.0,242000000.0,,197000000.0,,-32000000.0,,,,,-20000000.0,309000000.0,,,,-11000000.0,-584000000.0,-382000000.0,,225000000.0,266700000.0,,,,,826000000.0,,,,,,,,,,,438000000.0,-147000000.0,,,,,,,651000000.0,,-33000000.0,1076000000.0,,-57000000.0,1.45,,-3000000.0,,,178000000.0,,-627000000.0,651000000.0,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,3051000000.0,,,-95000000.0,,,,3704000000.0,,47000000.0,9000000.0,,,,330000000.0,,5114000000.0,262900000.0,,,,,,,8924000000.0,4972000000.0,,,,1439000000.0,,,,,,,8165000000.0,,,,,8676000000.0,892000000.0,,569000000.0,,892000000.0,,,923000000.0,,3.36,372000000.0,,,66000000.0,,,315000000.0,,1071000000.0,980000000.0,,,2399000000.0,438000000.0,946000000.0,,,,,462000000.0,,2958000000.0,3563000000.0,,,1408000000.0,,85000000.0,,722000000.0,,,,1001000000.0,,375000000.0,,1309000000.0,,-93000000.0,,1518000000.0,,,,,1567000000.0,,412000000.0,,2399000000.0,2399000000.0,255000000.0,,386000000.0,,13000000.0,,,,,-31000000.0,400000000.0,,,,-5000000.0,-533000000.0,-647000000.0,,241000000.0,265300000.0,,,,,788000000.0,,,321000000.0,,,,,,,,600000000.0,-750000000.0,,,,,,,626000000.0,,832000000.0,408000000.0,,324000000.0,3.39,,-4000000.0,,,199000000.0,,-635000000.0,673000000.0,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,2611000000.0,,-773000000.0,-94000000.0,,1349000000.0,8000000.0,3671000000.0,183000000.0,47000000.0,28000000.0,7968000000.0,5357000000.0,-26000000.0,468000000.0,,5357000000.0,258900000.0,2392000000.0,8000000.0,-92000000.0,1272000000.0,,2268000000.0,9210000000.0,4998000000.0,,2392000000.0,,1399000000.0,1498000000.0,,0.0,,1509000000.0,-380000000.0,7968000000.0,0.0,3188000000.0,2228000000.0,,8669000000.0,537000000.0,3393000000.0,245000000.0,2106000000.0,537000000.0,272000000.0,1443000000.0,569000000.0,701000000.0,2.05,439000000.0,93000000.0,3671000000.0,1272000000.0,3564000000.0,-1123000000.0,56000000.0,9210000000.0,427000000.0,1122000000.0,2611000000.0,56000000.0,2392000000.0,921000000.0,347000000.0,,8669000000.0,960000000.0,181000000.0,701000000.0,2106000000.0,2949000000.0,3564000000.0,,,1509000000.0,,101000000.0,1122000000.0,379000000.0,,,,478000000.0,4998000000.0,515000000.0,2268000000.0,797000000.0,1101000000.0,-32000000.0,,1506000000.0,271000000.0,1464000000.0,2392000000.0,1506000000.0,2399000000.0,-278000000.0,412000000.0,2449000000.0,2392000000.0,2392000000.0,271000000.0,,228000000.0,262800000.0,-151000000.0,,808000000.0,,,-48000000.0,0.0,,,,-71000000.0,-537000000.0,-582000000.0,8.02,272000000.0,261600000.0,-177000000.0,439000000.0,,1481000000.0,808000000.0,,-115000000.0,95000000.0,1624000000.0,,95000000.0,,-537000000.0,,,293000000.0,0.0,79000000.0,1205000000.0,-177000000.0,,,,478000000.0,,-7000000.0,1102000000.0,,-80000000.0,2.07,,87000000.0,,,183000000.0,,-773000000.0,478000000.0,911000000.0,-116000000.0,22000000.0,,76000000.0,2949000000.0,,-1600000000.0,1102000000.0,,,-1000000.0,7.94,265200000.0,,-421000000.0,5661000000.0,412000000.0,,,,,,,,,,,,,,,,,
2017-03-31,2469000000.0,,,-106000000.0,,,,3663000000.0,,43000000.0,18000000.0,,,,351000000.0,,5341000000.0,258200000.0,,,,,,,9509000000.0,4991000000.0,,,,1453000000.0,,,,,,,7810000000.0,,,,,8654000000.0,399000000.0,,330000000.0,,399000000.0,,,430000000.0,,1.53,425000000.0,,,1252000000.0,,,205000000.0,,2000000.0,1108000000.0,,,2411000000.0,805000000.0,-22000000.0,,,,,844000000.0,,2960000000.0,3565000000.0,,,1510000000.0,,-235000000.0,,0.0,,,,648000000.0,,394000000.0,,611000000.0,,-1000000.0,,1474000000.0,,,,,2392000000.0,,412000000.0,,2411000000.0,2411000000.0,265000000.0,,181000000.0,,12000000.0,,,,,-23000000.0,,,,,-24000000.0,-523000000.0,-346000000.0,,292000000.0,260800000.0,,,,,788000000.0,,,243000000.0,,,,,,,,353000000.0,-201000000.0,,,,,,,648000000.0,,19000000.0,959000000.0,,-157000000.0,1.54,,-1000000.0,,,162000000.0,,-735000000.0,691000000.0,,,19000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,2362000000.0,,,-106000000.0,,,,3723000000.0,,45000000.0,12000000.0,,,,338000000.0,,5356000000.0,257300000.0,,,,,,,9816000000.0,5068000000.0,,,,1509000000.0,,,,,,,7718000000.0,,,,,8791000000.0,421000000.0,,288000000.0,,421000000.0,,,457000000.0,,1.62,414000000.0,,,0.0,,,294000000.0,,0.0,1166000000.0,,,2384000000.0,449000000.0,-102000000.0,,,,,1019000000.0,,2982000000.0,3566000000.0,,,1502000000.0,,96000000.0,,0.0,,,,1060000000.0,,383000000.0,,640000000.0,,-69000000.0,,1442000000.0,,,,,2411000000.0,,412000000.0,,2384000000.0,2384000000.0,264000000.0,,183000000.0,,-61000000.0,,,,,-33000000.0,,,,,-30000000.0,-532000000.0,-272000000.0,,380000000.0,259900000.0,,,,,796000000.0,,,79000000.0,,,,,,,,321000000.0,-145000000.0,,,,,,,677000000.0,,-27000000.0,325000000.0,,-224000000.0,1.63,,,,,162000000.0,,-699000000.0,722000000.0,,,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,2408000000.0,,,-104000000.0,,,,3653000000.0,,46000000.0,16000000.0,,,,388000000.0,,5413000000.0,255500000.0,,,,,,,10066000000.0,5061000000.0,,,,1513000000.0,,,,,,,7821000000.0,,,,,8714000000.0,414000000.0,,508000000.0,,414000000.0,,,452000000.0,,1.61,426000000.0,,,0.0,,,373000000.0,,0.0,1188000000.0,,,2312000000.0,421000000.0,-31000000.0,,,,,839000000.0,,2992000000.0,3568000000.0,,,1424000000.0,,89000000.0,,-74000000.0,,,,1092000000.0,,434000000.0,,621000000.0,,-10000000.0,,1421000000.0,,,,,2384000000.0,,412000000.0,,2312000000.0,2312000000.0,259000000.0,,169000000.0,,-15000000.0,,,,,-21000000.0,,,,,-20000000.0,-541000000.0,-593000000.0,,389000000.0,257900000.0,,,,,800000000.0,,,77000000.0,,,,,,,,529000000.0,-500000000.0,,,,,,,658000000.0,,-72000000.0,364000000.0,,-13000000.0,1.62,,,,,170000000.0,,-678000000.0,704000000.0,,,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,3214000000.0,,-649000000.0,-105000000.0,,1893000000.0,12000000.0,4324000000.0,195000000.0,46000000.0,109000000.0,8657000000.0,5443000000.0,75000000.0,483000000.0,,5443000000.0,254400000.0,2779000000.0,12000000.0,-68000000.0,1545000000.0,,2610000000.0,10025000000.0,5101000000.0,,2779000000.0,,1589000000.0,2000000.0,,,,1613000000.0,-421000000.0,8657000000.0,399000000.0,2461000000.0,1638000000.0,,9425000000.0,263000000.0,3453000000.0,767000000.0,1496000000.0,263000000.0,449000000.0,1560000000.0,299000000.0,768000000.0,1.02,679000000.0,167000000.0,4324000000.0,1545000000.0,3170000000.0,-1001000000.0,107000000.0,10025000000.0,0.0,1319000000.0,3214000000.0,107000000.0,2779000000.0,961000000.0,-54000000.0,,9425000000.0,823000000.0,180000000.0,768000000.0,1496000000.0,2989000000.0,3170000000.0,,,1613000000.0,,125000000.0,1319000000.0,-961000000.0,,,,628000000.0,5101000000.0,529000000.0,2610000000.0,589000000.0,-3453000000.0,-3000000.0,,1388000000.0,275000000.0,2016000000.0,2779000000.0,1388000000.0,2312000000.0,0.0,412000000.0,2790000000.0,2779000000.0,2779000000.0,275000000.0,,290000000.0,256300000.0,-132000000.0,,829000000.0,,,-46000000.0,399000000.0,,,,-42000000.0,-554000000.0,-296000000.0,5.84,449000000.0,257000000.0,-83000000.0,679000000.0,,2392000000.0,829000000.0,,-123000000.0,77000000.0,1740000000.0,,77000000.0,,-554000000.0,,,813000000.0,-155000000.0,0.0,-209000000.0,-196000000.0,,,,628000000.0,,467000000.0,1202000000.0,,326000000.0,1.03,,,,,195000000.0,,-649000000.0,628000000.0,387000000.0,-111000000.0,34000000.0,,99000000.0,2989000000.0,,-1507000000.0,1202000000.0,,,,5.78,258900000.0,,0.0,6063000000.0,412000000.0,,,,,,,,,,,,,,,,,
2018-03-31,3135000000.0,,,-127000000.0,,,,3284000000.0,,45000000.0,24000000.0,,,,372000000.0,,5294000000.0,252400000.0,,,,,,,10427000000.0,5213000000.0,,,,1567000000.0,,,,,,,8429000000.0,,,,,8497000000.0,491000000.0,,327000000.0,,491000000.0,,,534000000.0,,1.93,539000000.0,,,1528000000.0,,,82000000.0,,,1313000000.0,,,1756000000.0,856000000.0,-87000000.0,,,,,68000000.0,,3045000000.0,3170000000.0,,,1679000000.0,,-289000000.0,,4000000.0,,,,711000000.0,,417000000.0,,681000000.0,,-57000000.0,,1390000000.0,,,,,2779000000.0,,412000000.0,,1756000000.0,1756000000.0,270000000.0,,147000000.0,,7000000.0,,,,,-33000000.0,400000000.0,,,,-50000000.0,-569000000.0,-1316000000.0,,508000000.0,254400000.0,,,,,839000000.0,,,100000000.0,,,,,,,,360000000.0,-1100000000.0,,,,,,,711000000.0,,-1023000000.0,1056000000.0,,-256000000.0,1.94,,,,,196000000.0,,-630000000.0,756000000.0,,,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,2724000000.0,,,-126000000.0,,,,3468000000.0,,52000000.0,86000000.0,,,,439000000.0,,5857000000.0,251100000.0,,,,,,,10680000000.0,5749000000.0,,,,1609000000.0,,,,,,,8581000000.0,,,,,9217000000.0,461000000.0,,516000000.0,,461000000.0,,,501000000.0,,1.82,537000000.0,,,,,,149000000.0,,,1290000000.0,,,1935000000.0,446000000.0,-218000000.0,,,,,583000000.0,,3538000000.0,3660000000.0,,,1689000000.0,,72000000.0,,11000000.0,,,,1163000000.0,,491000000.0,,657000000.0,,-189000000.0,,1453000000.0,,,,,1756000000.0,,412000000.0,,1885000000.0,1885000000.0,273000000.0,,156000000.0,,12000000.0,,,,,-27000000.0,,,,,-54000000.0,-574000000.0,-88000000.0,,485000000.0,253300000.0,,,,,847000000.0,,,79000000.0,,,,,,,,543000000.0,0.0,,,,,,,672000000.0,,179000000.0,352000000.0,,-131000000.0,1.83,,,,,192000000.0,,-705000000.0,724000000.0,,,33000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,2517000000.0,,,-126000000.0,,,,3628000000.0,,54000000.0,-61000000.0,,,,383000000.0,,5908000000.0,251300000.0,,,,,,,11003000000.0,5755000000.0,,,,1546000000.0,,,,,,,8425000000.0,,,,,9383000000.0,495000000.0,,470000000.0,,495000000.0,,,535000000.0,,1.95,537000000.0,,,1425000000.0,,,0.0,,,1237000000.0,,,2203000000.0,842000000.0,-41000000.0,,,,,958000000.0,,3544000000.0,3661000000.0,,,1576000000.0,,50000000.0,,6000000.0,,,,704000000.0,,436000000.0,,672000000.0,,-17000000.0,,1420000000.0,,,,,1935000000.0,0.0,412000000.0,,2203000000.0,2203000000.0,275000000.0,,137000000.0,,43000000.0,,,,,-28000000.0,,,,,-49000000.0,-586000000.0,-175000000.0,,516000000.0,253500000.0,,,,,861000000.0,,,92000000.0,,,,,,,,498000000.0,-8000000.0,,,,,,,704000000.0,,268000000.0,941000000.0,,-63000000.0,1.97,,,,,194000000.0,,-703000000.0,704000000.0,,,27000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,2629000000.0,,-742000000.0,-124000000.0,,1951000000.0,18000000.0,3604000000.0,211000000.0,55000000.0,17000000.0,8774000000.0,6145000000.0,-106000000.0,367000000.0,,6145000000.0,249000000.0,1958000000.0,18000000.0,-512000000.0,1646000000.0,,2790000000.0,11284000000.0,5854000000.0,,1958000000.0,,1536000000.0,,,,,1641000000.0,-503000000.0,8774000000.0,,2681000000.0,2121000000.0,,9458000000.0,512000000.0,3468000000.0,638000000.0,1958000000.0,512000000.0,525000000.0,1561000000.0,551000000.0,684000000.0,2.03,634000000.0,74000000.0,3604000000.0,1646000000.0,3662000000.0,-1660000000.0,1000000.0,11284000000.0,,1449000000.0,2629000000.0,1000000.0,1958000000.0,832000000.0,-167000000.0,,9458000000.0,560000000.0,206000000.0,684000000.0,1958000000.0,3535000000.0,3662000000.0,,,1641000000.0,,61000000.0,1449000000.0,2000000.0,,,,704000000.0,5854000000.0,422000000.0,2790000000.0,670000000.0,25000000.0,-138000000.0,,1524000000.0,270000000.0,2064000000.0,1958000000.0,1524000000.0,2203000000.0,0.0,294000000.0,2996000000.0,1958000000.0,1958000000.0,270000000.0,,119000000.0,250900000.0,-226000000.0,,866000000.0,,,-25000000.0,,,,,-38000000.0,-596000000.0,-709000000.0,7.8,525000000.0,251500000.0,-401000000.0,634000000.0,,2779000000.0,866000000.0,,-113000000.0,72000000.0,1767000000.0,,72000000.0,,-596000000.0,,,663000000.0,-552000000.0,81000000.0,-513000000.0,-164000000.0,,,,704000000.0,,-245000000.0,988000000.0,,-62000000.0,2.06,,,,,211000000.0,,-742000000.0,759000000.0,-821000000.0,-154000000.0,21000000.0,,94000000.0,3535000000.0,,-2288000000.0,988000000.0,,,,7.73,253200000.0,,-403000000.0,6258000000.0,294000000.0,,,,,,,,,,,,,,,,,
2019-03-31,2655000000.0,,,-141000000.0,,,,3182000000.0,,52000000.0,15000000.0,,,,375000000.0,,6677000000.0,246700000.0,,,,,,,11532000000.0,6538000000.0,,,,1571000000.0,,,,,,,9332000000.0,,,,,9720000000.0,410000000.0,,273000000.0,,410000000.0,,,453000000.0,,1.65,523000000.0,,,1746000000.0,,,,,,1539000000.0,,,1436000000.0,866000000.0,-21000000.0,,,,,388000000.0,,3533000000.0,3663000000.0,,,1689000000.0,,-161000000.0,,-103000000.0,,,,705000000.0,,427000000.0,,566000000.0,,-1000000.0,,1492000000.0,,,,,1958000000.0,,294000000.0,,1436000000.0,1436000000.0,943000000.0,,113000000.0,,-87000000.0,,,,,-20000000.0,,,,,-18000000.0,-613000000.0,-829000000.0,,570000000.0,248300000.0,,,,,943000000.0,,,134000000.0,,,,,,,,293000000.0,-644000000.0,,,,,,,705000000.0,,-522000000.0,966000000.0,,-334000000.0,1.66,,10000000.0,,,217000000.0,,-633000000.0,757000000.0,,,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,2699000000.0,,,-140000000.0,,,,3694000000.0,,52000000.0,30000000.0,,,,387000000.0,,6916000000.0,246100000.0,,,,,,,11710000000.0,6491000000.0,,,,1704000000.0,,,,,,,9615000000.0,,,,,10185000000.0,555000000.0,,691000000.0,,555000000.0,,,602000000.0,,2.24,511000000.0,,,,,,,,,1543000000.0,,,1920000000.0,452000000.0,-32000000.0,,,,,512000000.0,,3519000000.0,3664000000.0,,,1709000000.0,,87000000.0,,6000000.0,,,,1252000000.0,,439000000.0,,782000000.0,,-3000000.0,,1453000000.0,,,,,1436000000.0,,294000000.0,,1881000000.0,1881000000.0,949000000.0,,180000000.0,,-8000000.0,,,,,-26000000.0,,,,,-47000000.0,-623000000.0,-179000000.0,,570000000.0,247400000.0,,,,,1572000000.0,,,88000000.0,,,,,,,,717000000.0,0.0,,,,,,,813000000.0,,484000000.0,419000000.0,,5000000.0,2.25,,2000000.0,,,214000000.0,,-651000000.0,865000000.0,,,21000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,3373000000.0,,,-140000000.0,,,,3722000000.0,,49000000.0,11000000.0,,,,360000000.0,,6413000000.0,245000000.0,,,,,,,12054000000.0,6466000000.0,,,,1689000000.0,,,,,,,9786000000.0,,,,,10188000000.0,617000000.0,,731000000.0,,617000000.0,,,662000000.0,,2.5,581000000.0,,,1703000000.0,,,,,,1486000000.0,,,2019000000.0,438000000.0,33000000.0,,,,,402000000.0,,3515000000.0,2966000000.0,,,1614000000.0,,20000000.0,,41000000.0,,,,1251000000.0,,847000000.0,,851000000.0,,-21000000.0,,1427000000.0,,,,,1920000000.0,0.0,294000000.0,,2019000000.0,2019000000.0,958000000.0,,189000000.0,,45000000.0,,,,,-31000000.0,699000000.0,,,,-43000000.0,-608000000.0,-676000000.0,,566000000.0,246500000.0,,,,,958000000.0,,,114000000.0,,,,,,,,762000000.0,-500000000.0,,,,,,,842000000.0,,99000000.0,1060000000.0,,61000000.0,2.52,,3000000.0,,,188000000.0,,-684000000.0,842000000.0,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
