date,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyGoodwill,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,quarterlyCostOfRevenue,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualAccountsPayable,trailingInvestingCashFlow,annualOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualDepreciationAndAmortization,annualOtherCurrentAssets,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyInventory,annualTaxProvision,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualSaleOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualEbitda,trailingNetOtherInvestingChanges,annualBasicEPS,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingInterestExpense,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualDilutedAverageShares,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlySaleOfInvestment,quarterlyCapitalStock,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,trailingTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,annualBasicAverageShares,quarterlyTaxProvision,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,trailingChangeInInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,annualInventory,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,annualCapitalStock,annualCostOfRevenue,quarterlyBasicAverageShares,annualTotalRevenue,annualCurrentDebt,trailingOtherNonCashItems,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,annualOperatingExpense,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyPretaxIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,1444100000.0,4354100000.0,,287000000.0,500000.0,1444100000.0,2926000000.0,-44300000.0,680900000.0,,287000000.0,0.43,693400000.0,138600000.0,237300000.0,,488000000.0,705900000.0,459000000.0,-183000000.0,4354100000.0,3597300000.0,605500000.0,27400000.0,6200000.0,110400000.0,-354600000.0,110400000.0,331600000.0,,-1800000.0,,234600000.0,693400000.0,107600000.0,23800000.0,724200000.0,1374300000.0,187800000.0,1977900000.0,,187800000.0,3100000.0,-151800000.0,258200000.0,246900000.0,,,187800000.0,426800000.0,237300000.0,1001900000.0,,7000000.0,512200000.0,,8500000.0,-45600000.0,200000.0,8500000.0,234600000.0,,110400000.0,,,31700000.0,187800000.0,,1431800000.0,124300000.0,,,-63800000.0,2376200000.0,124300000.0,588600000.0,655300000.0,1374300000.0,50500000.0,841200000.0,,1.78,756800000.0,-400000000.0,260300000.0,-25900000.0,-300000.0,,575100000.0,,1165300000.0,262100000.0,459000000.0,,-142200000.0,680900000.0,330000000.0,0.0,25700000.0,,27700000.0,1431800000.0,408000000.0,-63800000.0,9400000.0,,,292800000.0,3597300000.0,,-49800000.0,0.42,866400000.0,187800000.0,1.75,1977900000.0,187800000.0,,232100000.0,127100000.0,,331600000.0,23800000.0,,588600000.0,16000000.0,257600000.0,59100000.0,24000000.0,,-439600000.0,19200000.0,,,203900000.0,258200000.0,-576700000.0,-21700000.0,1900000.0,-305300000.0,,459000000.0,292800000.0,1902500000.0,256400000.0,3493100000.0,426800000.0,,-129800000.0,-576700000.0,756800000.0,866400000.0,2926000000.0,512200000.0,1001900000.0,,2376200000.0,1165300000.0,,160300000.0,24900000.0,-200000000.0,-46900000.0,1590600000.0,74200000.0,-2100000.0,,,,173400000.0,896000000.0,575100000.0,6200000.0,,14000000.0,,5100000.0,-12700000.0,,169500000.0,,,,,,,,,,,,,,,,
,,,,,305200000.0,,1481300000.0,,-48300000.0,0.0,,,0.52,692900000.0,128700000.0,189300000.0,,477900000.0,,,,4487800000.0,3733300000.0,,29300000.0,,131500000.0,,131500000.0,,,,,203200000.0,,,,,1385300000.0,,,,139500000.0,2300000.0,-159300000.0,280100000.0,,,,,585700000.0,,,,8200000.0,521000000.0,,8200000.0,-48400000.0,-400000.0,,203200000.0,,131500000.0,,,-47900000.0,,,,,,,,2552100000.0,126800000.0,,,,,,,,,,259700000.0,-11200000.0,3800000.0,,,,,,,,,,,,-21300000.0,,,1538100000.0,399300000.0,-56500000.0,,,,292800000.0,,,,0.51,,139500000.0,,1935700000.0,139500000.0,,187800000.0,,,346300000.0,29700000.0,,578900000.0,,,58700000.0,,,,,,,227700000.0,,-592900000.0,-2800000.0,2000000.0,,,,,,254100000.0,,,,-160300000.0,,754500000.0,,3009100000.0,,1166800000.0,,,1171800000.0,,131500000.0,,-157100000.0,-24400000.0,,,500000.0,,,,196100000.0,877200000.0,0.0,45500000.0,,-41600000.0,,9400000.0,,,190200000.0,,,,,,,,,,,,,,,,
,,,,,303800000.0,,1534700000.0,,98100000.0,0.0,,,0.29,894100000.0,110200000.0,206600000.0,,487600000.0,,,,4667000000.0,3789800000.0,,29900000.0,,72900000.0,,72900000.0,,,,,287200000.0,,,,,1607000000.0,,,,237600000.0,2900000.0,-83000000.0,292300000.0,,,,,629300000.0,,,,9300000.0,524700000.0,,9500000.0,-47300000.0,-600000.0,,287200000.0,,72900000.0,,,33700000.0,,,,,,,,2818700000.0,110600000.0,,,,,,,,,,255600000.0,4400000.0,-400000.0,,,,,,,,,,,,-8800000.0,,,1561800000.0,410400000.0,-41300000.0,,,,292800000.0,,,,0.29,,237600000.0,,1848300000.0,237600000.0,,139500000.0,,,375000000.0,43500000.0,,573200000.0,,,43900000.0,,,,,,,156000000.0,,-607500000.0,-7600000.0,10300000.0,,,,,,249800000.0,,,,-75000000.0,,877200000.0,,3034700000.0,,1211700000.0,,,1180700000.0,,117800000.0,,-142900000.0,57600000.0,,,-900000.0,,,,123200000.0,898000000.0,0.0,800000.0,,-26700000.0,,1900000.0,,,116800000.0,,,,,,,,,,,,,,,,
,,,,,377900000.0,,2072600000.0,,-1100000.0,0.0,,,0.53,2104100000.0,164300000.0,243900000.0,,529400000.0,,,,5952800000.0,4949600000.0,,32400000.0,,133400000.0,,133400000.0,,,,,239800000.0,,,,,3047100000.0,,,,236500000.0,4700000.0,-1036000000.0,336100000.0,,,,,317200000.0,,,,16400000.0,753200000.0,,8500000.0,-47500000.0,-16800000.0,,239800000.0,,133400000.0,,,16600000.0,,,,,,,,3999700000.0,114800000.0,,,,,,,,,,255300000.0,-33500000.0,-800000.0,,,,,,,,,,,,-3000000.0,,,2151900000.0,438500000.0,-35500000.0,,,,292800000.0,,,,0.52,,236500000.0,,1953100000.0,236500000.0,,237600000.0,,,390300000.0,52700000.0,,601800000.0,,,53600000.0,,,,,,,235800000.0,,-623600000.0,-10500000.0,2600000.0,,,,,,249700000.0,,,,-1024700000.0,,1003200000.0,,3120600000.0,,952600000.0,,,1225400000.0,,174800000.0,,0.0,855400000.0,,,-400000.0,,,,198700000.0,967900000.0,0.0,1200000.0,,-15200000.0,,21000000.0,,,187000000.0,,,,,,,,,,,,,,,,
,,1958900000.0,6014800000.0,,345900000.0,1600000.0,1958900000.0,3479000000.0,42400000.0,758400000.0,,345900000.0,1.63,2103400000.0,233300000.0,260200000.0,,551700000.0,692700000.0,743400000.0,-190400000.0,6014800000.0,5014600000.0,636500000.0,33800000.0,5000000.0,405600000.0,-1303400000.0,405600000.0,398900000.0,,-1700000.0,,266700000.0,2103400000.0,125400000.0,44700000.0,732700000.0,2861800000.0,278900000.0,2218000000.0,,278900000.0,2700000.0,-25100000.0,330700000.0,-50700000.0,,,278900000.0,270900000.0,260200000.0,935000000.0,,18700000.0,561200000.0,,9300000.0,-47200000.0,-500000.0,9300000.0,266700000.0,,405600000.0,,,27900000.0,278900000.0,,2320500000.0,118200000.0,,,-36400000.0,3796800000.0,118200000.0,607700000.0,681500000.0,2861800000.0,30300000.0,870700000.0,,2.97,1000200000.0,-400000000.0,253700000.0,30600000.0,-1000000.0,,664100000.0,,1226400000.0,256100000.0,743400000.0,,91100000.0,758400000.0,187800000.0,-200000000.0,7900000.0,,52600000.0,2320500000.0,481400000.0,-36400000.0,12600000.0,,,292800000.0,5014600000.0,,-45000000.0,1.6,996900000.0,278900000.0,2.9,2218000000.0,278900000.0,,236500000.0,109600000.0,,398900000.0,44700000.0,,607700000.0,18100000.0,250600000.0,-206900000.0,-18300000.0,,698900000.0,-25200000.0,,,251200000.0,330700000.0,-618700000.0,-24100000.0,3200000.0,-1260000000.0,,743400000.0,292800000.0,2046600000.0,248900000.0,3776200000.0,270900000.0,,0.0,-618700000.0,1000200000.0,996900000.0,3479000000.0,561200000.0,935000000.0,,3796800000.0,1226400000.0,,257400000.0,-237600000.0,-100000000.0,-189700000.0,1729600000.0,800000.0,-900000.0,,,,214700000.0,1033100000.0,664100000.0,5000000.0,,84300000.0,,-269900000.0,-9700000.0,,198700000.0,,,,,,,,,,,,,,,,
,,,,,361100000.0,,1991500000.0,,-159100000.0,,,,0.64,1802100000.0,145600000.0,230100000.0,,554500000.0,,,,5942900000.0,5051500000.0,,35700000.0,,157800000.0,,157800000.0,,,,,231200000.0,,,,,2568900000.0,,,,119800000.0,500000.0,-60000000.0,357200000.0,,,,,552700000.0,,,,20100000.0,565400000.0,,9400000.0,-53000000.0,-1600000.0,,231200000.0,,157800000.0,,,-32600000.0,,,,,,,,3799600000.0,118900000.0,,,,,,,,,,250000000.0,-11300000.0,-200000.0,,,,,,,,,,,,-23500000.0,,,2331100000.0,451500000.0,-33700000.0,,,,292800000.0,,,,0.63,,119800000.0,,2143300000.0,119800000.0,,278900000.0,-17400000.0,,405200000.0,53300000.0,,600600000.0,,,42900000.0,,,,,,,256500000.0,,-635500000.0,-9900000.0,3100000.0,,,,,,244900000.0,,,,-49900000.0,,891400000.0,,3582100000.0,,1230700000.0,,,1236100000.0,,155500000.0,,-200000000.0,-255600000.0,,,-1000000.0,,,,220300000.0,1006000000.0,,42700000.0,,-37600000.0,,-2500000.0,,,200700000.0,,,,,,,,,,,,,,,,
,,,,,348600000.0,,1992900000.0,,-30500000.0,,,,0.5,1802600000.0,157500000.0,262000000.0,,573000000.0,,,,5899400000.0,5029000000.0,,34200000.0,,121700000.0,,121700000.0,,,,,281100000.0,,,,,2577500000.0,,,,89300000.0,1800000.0,-11200000.0,369200000.0,,,,,410300000.0,,,,20200000.0,567200000.0,,9400000.0,-53200000.0,-800000.0,,281100000.0,,121700000.0,,,46500000.0,,,,,,,,3678300000.0,121700000.0,,,,,,,,,,249300000.0,6500000.0,-1600000.0,,,,,,,,,,,,-15600000.0,,,2311900000.0,454900000.0,-49300000.0,,,,292800000.0,,,,0.49,,89300000.0,,2221100000.0,89300000.0,,119800000.0,-142400000.0,,419800000.0,63300000.0,,593100000.0,,,33700000.0,,,,,,,209800000.0,,-647300000.0,-9700000.0,12800000.0,,,,,,244800000.0,,,,100000.0,,870400000.0,,3650600000.0,,1100800000.0,,,1240400000.0,,167200000.0,,0.0,-183900000.0,,,-300000.0,,,,173800000.0,1027900000.0,,8700000.0,,-4800000.0,,3700000.0,,,155400000.0,,,,,,,,,,,,,,,,
,,,,,361500000.0,,1992900000.0,,99000000.0,,,,0.6,1803500000.0,234500000.0,257500000.0,,577500000.0,,,,5967300000.0,5007000000.0,,35500000.0,,146300000.0,,146300000.0,,,,,255900000.0,,,,,2586500000.0,,,,188300000.0,2500000.0,-11100000.0,390600000.0,,,,,301400000.0,,,,19400000.0,572600000.0,,8800000.0,-53400000.0,-600000.0,,255900000.0,,146300000.0,,,29900000.0,,,,,,,,3613900000.0,123200000.0,,,,,,,,,,251100000.0,-12400000.0,-300000.0,,,,,,,,,,,,-21400000.0,,,2294200000.0,460100000.0,-42900000.0,,,,292800000.0,,,,0.58,,188300000.0,,2353400000.0,188300000.0,,89300000.0,-109700000.0,,449500000.0,19900000.0,,587900000.0,,,41000000.0,,,,,,,242200000.0,,-659800000.0,-10800000.0,3900000.0,,,,,,245700000.0,,,,0.0,,960300000.0,,3743500000.0,,1027400000.0,,,1247700000.0,,245300000.0,,0.0,-134600000.0,,,1600000.0,,,,204200000.0,1037600000.0,,19000000.0,,54000000.0,,3300000.0,,,187300000.0,,,,,,,,,,,,,,,,
,,1992900000.0,6069200000.0,,345300000.0,-1900000.0,1992900000.0,3832600000.0,128400000.0,780300000.0,,345300000.0,0.58,1508800000.0,165600000.0,294900000.0,,600100000.0,719500000.0,568600000.0,-213300000.0,6069200000.0,4991000000.0,703200000.0,35700000.0,2900000.0,142800000.0,-112100000.0,142800000.0,430200000.0,,1000000.0,,280900000.0,1508800000.0,141100000.0,33400000.0,791700000.0,2289100000.0,316700000.0,2453800000.0,,316700000.0,2400000.0,-29800000.0,382800000.0,150900000.0,,,316700000.0,598300000.0,294900000.0,1326300000.0,,19700000.0,576400000.0,,8500000.0,-53700000.0,-500000.0,8500000.0,280900000.0,,142800000.0,,,11100000.0,316700000.0,,2274000000.0,117400000.0,,,-53600000.0,3615400000.0,117400000.0,598200000.0,763600000.0,2289100000.0,54900000.0,940000000.0,,2.32,1078200000.0,-200000000.0,252500000.0,13800000.0,200000.0,,728000000.0,,1267200000.0,250700000.0,568600000.0,,37800000.0,780300000.0,278900000.0,-268800000.0,5400000.0,,79400000.0,2274000000.0,474300000.0,-53600000.0,7200000.0,,,292800000.0,4991000000.0,,-60400000.0,0.57,1049100000.0,316700000.0,2.27,2453800000.0,316700000.0,,188300000.0,700000.0,,430200000.0,33400000.0,,598200000.0,23300000.0,245500000.0,33300000.0,-3500000.0,,-609000000.0,-55100000.0,,,231500000.0,382800000.0,-669000000.0,-30000000.0,3500000.0,-49800000.0,,568600000.0,292800000.0,2305100000.0,246600000.0,4145900000.0,598300000.0,,0.0,-669000000.0,1078200000.0,1049100000.0,3832600000.0,576400000.0,1326300000.0,,3615400000.0,1267200000.0,,195600000.0,11100000.0,0.0,-34900000.0,1840800000.0,14000000.0,700000.0,,,,193400000.0,1074400000.0,728000000.0,2900000.0,,2400000.0,,6600000.0,-3400000.0,,176100000.0,,,,,,,,,,,,,,,,
,,,,,384600000.0,,1992900000.0,,-218800000.0,,,,0.71,1509400000.0,126200000.0,264300000.0,,573900000.0,,,,5960600000.0,5046900000.0,,38600000.0,,175700000.0,,175700000.0,,,,,230000000.0,,,,,2328000000.0,,,,97900000.0,2100000.0,-12400000.0,399500000.0,,,,,397500000.0,,,,17800000.0,580500000.0,,9400000.0,-55900000.0,-1500000.0,,230000000.0,,175700000.0,,,-59200000.0,,,,,,,,3461300000.0,229500000.0,,,,,,,,,,251900000.0,-36000000.0,-700000.0,,,,,,,,,,,,-15900000.0,,,2256300000.0,470800000.0,-59500000.0,,,,292800000.0,,,,0.7,,97900000.0,,2499300000.0,97900000.0,,316700000.0,-300000000.0,,434800000.0,31700000.0,,558800000.0,,,49400000.0,,,,,,,281500000.0,,-668100000.0,-11700000.0,2400000.0,,,,,,246100000.0,,,,0.0,,913700000.0,,3965400000.0,,1133300000.0,,,1226900000.0,,137900000.0,,-100000000.0,-344300000.0,,,-700000.0,,,,240800000.0,1044700000.0,,36700000.0,,-79900000.0,,2800000.0,,,225100000.0,,,,,,,,,,,,,,,,
,,,,,383700000.0,,2079500000.0,,0.0,187000000.0,,,0.56,1809000000.0,201400000.0,300200000.0,,597900000.0,,,,6662600000.0,5736700000.0,,44300000.0,,138500000.0,,138500000.0,,,,,294100000.0,,,,,2873100000.0,,,,97900000.0,1800000.0,-490000000.0,401500000.0,,,,,410600000.0,,,,18900000.0,580600000.0,,10300000.0,-56100000.0,-1000000.0,,294100000.0,,138500000.0,,,65900000.0,,,,,,,,4057800000.0,284100000.0,,,,,,,,,,252700000.0,-1300000.0,-3100000.0,,,,,,,,,,,,-2000000.0,,,2803800000.0,481500000.0,-68400000.0,,,,292800000.0,,,,0.55,,97900000.0,,2604800000.0,97900000.0,,97900000.0,0.0,,469500000.0,42800000.0,,559000000.0,,,31800000.0,,,,,,,233500000.0,,-680700000.0,-11900000.0,12600000.0,,,,,,246400000.0,,,,-475000000.0,,925900000.0,,4047800000.0,,1184700000.0,,,1239700000.0,,213300000.0,,0.0,276600000.0,,,4200000.0,,,,187400000.0,1079400000.0,,4400000.0,,11300000.0,,3200000.0,,,170300000.0,,,,,,,,,,,,,,,,
,,,,,384400000.0,,2079500000.0,,16800000.0,199000000.0,,,0.64,1809600000.0,250200000.0,305400000.0,,581700000.0,,,,6610100000.0,5701300000.0,,47000000.0,,157300000.0,,157300000.0,,,,,290900000.0,,,,,2908700000.0,,,,114700000.0,2700000.0,-16600000.0,388800000.0,,,,,373600000.0,,,,18900000.0,578200000.0,,10200000.0,-56200000.0,-100000.0,,290900000.0,,157300000.0,,,-4900000.0,,,,,,,,4050800000.0,281200000.0,,,,,,,,,,252900000.0,-4500000.0,-500000.0,,,,,,,,,,,,10800000.0,,,2777300000.0,507700000.0,-80700000.0,,,,292800000.0,,,,0.62,,114700000.0,,2559300000.0,114700000.0,,97900000.0,0.0,,449000000.0,20900000.0,,553100000.0,,,43300000.0,,,,,,,266500000.0,,-688700000.0,-16100000.0,2700000.0,,,,,,246800000.0,,,,0.0,,908800000.0,,4148900000.0,,1142100000.0,,,1241800000.0,,266300000.0,,-150000000.0,-230900000.0,,,3200000.0,,,,216800000.0,1089400000.0,,14100000.0,,55900000.0,,100000.0,,,200600000.0,,,,,,,,,,,,,,,,
,,2079500000.0,6657400000.0,,356400000.0,-4800000.0,2079500000.0,,41000000.0,1087100000.0,,356400000.0,0.59,1810200000.0,213000000.0,,,620200000.0,773700000.0,615900000.0,-224100000.0,6657400000.0,5701000000.0,790800000.0,46500000.0,,144400000.0,-553500000.0,144400000.0,,,12600000.0,,328800000.0,1810200000.0,176400000.0,26900000.0,840200000.0,2897300000.0,155700000.0,2667800000.0,,155700000.0,-17500000.0,-34500000.0,417400000.0,157800000.0,,,155700000.0,252900000.0,,1092300000.0,,,,,9700000.0,-55900000.0,0.0,9700000.0,328800000.0,,144400000.0,,,71000000.0,155700000.0,,2750000000.0,288800000.0,,,,3989600000.0,288800000.0,573000000.0,864500000.0,2897300000.0,72800000.0,1016600000.0,,,956400000.0,-250000000.0,250800000.0,32600000.0,-500000.0,,839400000.0,,,,615900000.0,,-161000000.0,1087100000.0,316700000.0,-300000000.0,-26700000.0,,,2750000000.0,524000000.0,,-66500000.0,,,,5701000000.0,,-73700000.0,0.58,1143800000.0,155700000.0,,2667800000.0,155700000.0,,114700000.0,0.0,,,26900000.0,,573000000.0,20800000.0,,33300000.0,-2600000.0,,-472900000.0,-33800000.0,,,241700000.0,417400000.0,,-34000000.0,3100000.0,-475000000.0,,615900000.0,,2373700000.0,245300000.0,4357700000.0,252900000.0,,0.0,,956400000.0,1143800000.0,,,1092300000.0,,3989600000.0,,,247000000.0,5600000.0,0.0,-174300000.0,1984000000.0,33200000.0,5900000.0,,,,195200000.0,1144200000.0,839400000.0,,,45900000.0,,-500000.0,-9200000.0,,177700000.0,,,,,,,,,,,,,,,,
