date,quarterlyDilutedAverageShares,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,annualCurrentAccruedExpenses,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,trailingNetOtherFinancingCharges,annualOperatingExpense,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualCapitalExpenditure,annualChangesInAccountReceivables,annualInterestExpense,quarterlyChangeInInventory,annualCurrentAssets,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,trailingCostOfRevenue,trailingBeginningCashPosition,annualNetOtherFinancingCharges,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyEbitda,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyStockholdersEquity,annualRetainedEarnings,annualDilutedAverageShares,annualCurrentDeferredRevenue,annualCashDividendsPaid,annualBeginningCashPosition,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualNetIncome,annualTotalAssets,annualDilutedEPS,quarterlyRepaymentOfDebt,annualCurrentDebt,annualTotalNonCurrentAssets,trailingTaxProvision,annualSellingGeneralAndAdministration,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockholdersEquity,trailingPurchaseOfBusiness,quarterlyNetIncome,annualInvestingCashFlow,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,trailingStockBasedCompensation,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTaxProvision,annualCapitalStock,annualGoodwill,quarterlyBasicAverageShares,quarterlyNetPPE,annualStockBasedCompensation,trailingNetIncome,quarterlyAccountsReceivable,quarterlyCostOfRevenue,trailingChangeInInventory,annualNetPPE,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,annualInventory,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualCurrentLiabilities,annualEbitda,annualRepaymentOfDebt,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,trailingPretaxIncome,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,trailingPurchaseOfInvestment,annualPretaxIncome,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingEndCashPosition,annualBasicAverageShares,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingBasicAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.049068800,846666667.0,456000000,,18737000000.0,,,,2023000000.0,1159000000.0,,49000000.0,,,49000000.0,,,11182000000.0,,,,5399000000,,,,,,,-90000000.0,,-195000000.0,,2290000000.0,,,,,,-161000000.0,,,,598000000,,,,,,,,,9543000000.0,,0.3,11848000000.0,373000000.0,,,6889000000.0,,,10820000000.0,703000000.0,0.0,,,,,9224000000.0,,,,,,703000000.0,,,,,887000000.0,,,,,,,,,,6711000000.0,,0.0,,,,,,,,,254000000.0,,3049000000.0,274000000,1000000.0,,,,,473000000.0,,-7102000000.0,5718000000.0,-9000000.0,-105000000.0,4721000000.0,416000000.0,,,,0.0,99000000.0,,,846666667.0,4080000000.0,,,3297000000.0,4240000000.0,,,4383000000.0,,,,,,24000000.0,269000000.0,,,,,,,958000000.0,368000000.0,2021000000.0,,6832000000.0,,,,,,,,,,,,,,254000000.0,,,,,17141000000.0,27961000000.0,,,,-988000000.0,,,,,,142000000.0,2290000000.0,,0.3,,,2290000000.0,84000000.0,,,483000000.0,,,,,,,
1970-01-01 00:00:01.056931200,862162162.0,473000000,,18794000000.0,,,,2093000000.0,1235000000.0,,-34000000.0,,,85000000.0,,,11324000000.0,,,,5749000000,,,,,,,-5000000.0,,-113000000.0,,2626000000.0,,,,,,-161000000.0,,,,621000000,,,,,,,,,9701000000.0,,0.37,12145000000.0,447000000.0,,,6649000000.0,,,11116000000.0,762000000.0,0.0,,,,,9739000000.0,,,,,,762000000.0,,,,,490000000.0,,,,,,,,,,6591000000.0,,0.0,,,,,,,,,319000000.0,,3055000000.0,319000000,61000000.0,,,,,553000000.0,,-7102000000.0,6088000000.0,-287000000.0,-171000000.0,5042000000.0,512000000.0,,,,0.0,128000000.0,,,862162162.0,4222000000.0,,,3353000000.0,4514000000.0,,,4168000000.0,,,,,,7000000.0,336000000.0,,,,,,,958000000.0,382000000.0,2290000000.0,,6804000000.0,,,,,,,,,,,,,,319000000.0,,,,,17417000000.0,28533000000.0,,,,-689000000.0,,,,,,148000000.0,2626000000.0,,0.37,,,2626000000.0,87000000.0,,,388000000.0,,,,,,,
1970-01-01 00:00:01.064880000,860000000.0,530000000,,18501000000.0,,,,2032000000.0,1259000000.0,,82000000.0,,,145000000.0,,,11270000000.0,,,,5768000000,,,,,,,112000000.0,,-73000000.0,,2870000000.0,,,,,,-161000000.0,,,,677000000,,,,,,,,,9884000000.0,,0.4,11907000000.0,453000000.0,,,6594000000.0,,,11223000000.0,729000000.0,0.0,,,,,9884000000.0,,,,,,729000000.0,,,,,645000000.0,,,,,,,,,,6391000000.0,,0.0,,,,,,,,,344000000.0,,2930000000.0,344000000,5000000.0,,,,,670000000.0,,-7102000000.0,5860000000.0,-349000000.0,-131000000.0,5006000000.0,510000000.0,,,,0.0,109000000.0,,,860000000.0,4168000000.0,,,3354000000.0,4509000000.0,,,4361000000.0,,,,,,8000000.0,244000000.0,,,,,,,958000000.0,539000000.0,2626000000.0,,6813000000.0,,,,,,,,,,,,,,344000000.0,,,,,17162000000.0,28385000000.0,,,,-781000000.0,,,,,,147000000.0,2870000000.0,,0.4,,,2870000000.0,82000000.0,,,201000000.0,,,,,,,
1970-01-01 00:00:01.072828800,,459000000,-37000000.0,18615000000.0,,1.54,,2240000000.0,1215000000.0,,299000000.0,,,65000000.0,4344000000.0,,11745000000.0,,2950000000.0,,6187000000,1344000000.0,,2950000000.0,-655000000.0,,335000000.0,101000000.0,11523000000.0,-299000000.0,,2950000000.0,,,0.0,,6297000000.0,-162000000.0,344000000.0,,1324000000.0,617000000,,,11832000000.0,-7450000000.0,,,396000000.0,18615000000.0,10129000000.0,54000000.0,,11832000000.0,367000000.0,1544000000.0,,6783000000.0,,,11523000000.0,756000000.0,0.0,,,,,10729000000.0,10129000000.0,859740260.0,,-645000000.0,2021000000.0,756000000.0,4961000000.0,465000000.0,296000000.0,18235000000.0,465000000.0,1324000000.0,29344000000.0,1.54,,199000000.0,17821000000.0,,2950000000.0,,6555000000.0,,0.0,,,,,,316000000.0,10729000000.0,,407000000.0,-680000000.0,2939000000.0,407000000,-112000000.0,,118000000.0,,595000000.0,503000000.0,,-7450000000.0,6297000000.0,-250000000.0,-248000000.0,4961000000.0,316000000.0,,3643000000.0,,0.0,-40000000.0,958000000.0,,,4295000000.0,,,3643000000.0,4972000000.0,,4295000000.0,4344000000.0,6887000000.0,2199000000.0,2939000000.0,,,15000000.0,80000000.0,4868000000.0,6783000000.0,2513000000.0,,,,958000000.0,255000000.0,2870000000.0,6555000000.0,6887000000.0,-189000000.0,,0.0,2950000000.0,23103000000.0,,0.0,929000000.0,,1640000000.0,,-895000000.0,,407000000.0,,,,2950000000.0,17821000000.0,29344000000.0,,,,-189000000.0,1918000000.0,,-45000000.0,,859740260.0,158000000.0,2950000000.0,,,,11745000000.0,2950000000.0,82000000.0,2240000000.0,,199000000.0,,,,,,,
1970-01-01 00:00:01.080691200,867647059.0,440000000,,18909000000.0,,,,2314000000.0,1248000000.0,,-92000000.0,,,29000000.0,,,11698000000.0,,,,6178000000,,,,,,,-46000000.0,,-80000000.0,,3200000000.0,,,,,,-161000000.0,,-229000000.0,,586000000,,,,,,,,,10263000000.0,,0.34,11688000000.0,405000000.0,,,7221000000.0,,,12043000000.0,808000000.0,0.0,,,,,10757000000.0,,,,,,808000000.0,,,,,479000000.0,,,,,,,,,,6440000000.0,,0.0,,,,,,,,,295000000.0,,3090000000.0,295000000,49000000.0,,,,,337000000.0,,-7450000000.0,5982000000.0,-16000000.0,-135000000.0,4954000000.0,294000000.0,,,,0.0,110000000.0,,,867647059.0,4248000000.0,,,3888000000.0,4930000000.0,,,4344000000.0,,,,,,26000000.0,250000000.0,,,,,,,958000000.0,202000000.0,2950000000.0,,6998000000.0,,,,,,,,,,,,,,295000000.0,,,,,17623000000.0,29666000000.0,,,,-175000000.0,,80000000.0,,,,146000000.0,3200000000.0,,0.34,,,3200000000.0,84000000.0,,,563000000.0,,,,,,,
1970-01-01 00:00:01.088553600,859523810.0,337000000,,18665000000.0,,,,2273000000.0,1160000000.0,,175000000.0,,,53000000.0,,,11635000000.0,,,,6388000000,,,,,,,58000000.0,,164000000.0,,3232000000.0,,,,,,-161000000.0,,-63000000.0,,479000000,,,,,,,,,10463000000.0,,0.42,11612000000.0,523000000.0,,,7053000000.0,,,12017000000.0,823000000.0,0.0,,,,,10886000000.0,,,,,,823000000.0,,,,,566000000.0,,,,,,,,,,6474000000.0,,0.0,,,,,,,,,361000000.0,,3003000000.0,361000000,268000000.0,,,,,505000000.0,,-7450000000.0,5955000000.0,-605000000.0,-148000000.0,4825000000.0,313000000.0,,,,0.0,162000000.0,,,859523810.0,4185000000.0,,,3905000000.0,5228000000.0,,,4495000000.0,,,,,,19000000.0,32000000.0,,,,,,,958000000.0,357000000.0,3200000000.0,,6947000000.0,,,,,,,,,,,,,,361000000.0,,,,,17534000000.0,29551000000.0,,,,-255000000.0,,0.0,,,,142000000.0,3232000000.0,,0.42,,,3232000000.0,82000000.0,,,285000000.0,,,,,,,
1970-01-01 00:00:01.096502400,865116279.0,488000000,,18783000000.0,,,,2346000000.0,1308000000.0,,53000000.0,,,70000000.0,,,11636000000.0,,,,6395000000,,,,,,,-54000000.0,,-224000000.0,,3433000000.0,,,,,,-161000000.0,,-50000000.0,,628000000,,,,,,,,,10674000000.0,,0.43,11553000000.0,486000000.0,,,7230000000.0,,,12355000000.0,820000000.0,-113000000.0,,,,,11205000000.0,,,,,,820000000.0,,,,,543000000.0,,,,,,,,,,6356000000.0,,0.0,,,,,,,,,372000000.0,,3074000000.0,372000000,79000000.0,,,,,645000000.0,,-7450000000.0,5932000000.0,-271000000.0,-120000000.0,4839000000.0,358000000.0,,,,0.0,114000000.0,,,865116279.0,4186000000.0,,,4074000000.0,5087000000.0,,,4686000000.0,,,,,,17000000.0,201000000.0,,,,,,,958000000.0,525000000.0,3232000000.0,,7039000000.0,,,,,,,,,,,,,,372000000.0,,,,,17633000000.0,29988000000.0,,,,-167000000.0,,0.0,,,,140000000.0,3433000000.0,,0.43,,,3433000000.0,81000000.0,,,198000000.0,,,,,,,
1970-01-01 00:00:01.104451200,,435000000,-724000000.0,19810000000.0,,1.49,,2564000000.0,1300000000.0,,146000000.0,,,71000000.0,4971000000.0,,11662000000.0,,3316000000.0,,6640000000,1281000000.0,,3586000000.0,-629000000.0,,331000000.0,-42000000.0,12820000000.0,-444000000.0,,3586000000.0,,,0.0,,6044000000.0,-160000000.0,223000000.0,-382000000.0,1281000000.0,657000000,,,11071000000.0,-7331000000.0,,,282000000.0,19810000000.0,10767000000.0,74000000.0,,11071000000.0,266000000.0,1624000000.0,,8739000000.0,,,12820000000.0,865000000.0,-165000000.0,,,,,11252000000.0,10767000000.0,859731544.0,,-643000000.0,2950000000.0,865000000.0,4069000000.0,542000000.0,399000000.0,20585000000.0,542000000.0,1281000000.0,31062000000.0,1.49,,1204000000.0,18242000000.0,,3316000000.0,,6605000000.0,,0.0,-121000000.0,,,,80000000.0,397000000.0,11252000000.0,,253000000.0,-584000000.0,3160000000.0,253000000,-205000000.0,,-84000000.0,,650000000.0,766000000.0,-115000000.0,-7331000000.0,6044000000.0,-331000000.0,-226000000.0,4069000000.0,397000000.0,,4243000000.0,,0.0,13000000.0,958000000.0,,,4331000000.0,,,4243000000.0,5340000000.0,,4331000000.0,4971000000.0,7254000000.0,2253000000.0,3160000000.0,,,12000000.0,153000000.0,5016000000.0,8739000000.0,2350000000.0,,,,958000000.0,540000000.0,3433000000.0,6605000000.0,7254000000.0,138000000.0,,0.0,3586000000.0,25601000000.0,,0.0,636000000.0,,1680000000.0,,-1223000000.0,,253000000.0,,,,3586000000.0,18242000000.0,31062000000.0,,,,138000000.0,1700000000.0,0.0,191000000.0,,859731544.0,222000000.0,3586000000.0,,,,11662000000.0,3586000000.0,84000000.0,2564000000.0,,1204000000.0,,,,,,,
1970-01-01 00:00:01.112227200,854761905.0,514000000,,23229000000.0,,,,2644000000.0,1368000000.0,,-199000000.0,,,3000000.0,,,11717000000.0,,,,6453000000,,,,,,,-85000000.0,,229000000.0,,4096000000.0,,,,,,-176000000.0,,,,681000000,,,,,,,,,10950000000.0,,0.42,11678000000.0,486000000.0,,,11551000000.0,,,14913000000.0,854000000.0,83000000.0,,,,,11431000000.0,,,,,,854000000.0,,,,,1733000000.0,,,,,,,,,,7189000000.0,,0.0,,,,,,,,,359000000.0,,3391000000.0,359000000,63000000.0,,,,,329000000.0,,-7331000000.0,5933000000.0,-1000000.0,-135000000.0,4042000000.0,447000000.0,,,,2042000000.0,127000000.0,,,854761905.0,4386000000.0,,,4424000000.0,5085000000.0,,,4838000000.0,,,,,,67000000.0,510000000.0,,,,,,,958000000.0,194000000.0,3586000000.0,,8817000000.0,,,,,,,,,,,,,,359000000.0,,,,,19747000000.0,34660000000.0,,,,36000000.0,,285000000.0,,,,167000000.0,4096000000.0,,0.42,,,4096000000.0,91000000.0,,,2027000000.0,,,,,,,
1970-01-01 00:00:01.120089600,850000000.0,597000000,,21050000000.0,,,,2657000000.0,1532000000.0,,75000000.0,,,61000000.0,,,11684000000.0,,,,7026000000,,,,,,,21000000.0,,-2119000000.0,,1929000000.0,,,,,,-176000000.0,,,,773000000,,,,,,,,,11080000000.0,,0.36,11378000000.0,525000000.0,,,9672000000.0,,,12870000000.0,935000000.0,-83000000.0,,,,,11518000000.0,,,,,,935000000.0,,,,,1770000000.0,,,,,,,,,,6774000000.0,,0.0,,,,,,,,,306000000.0,,3376000000.0,278000000,14000000.0,,,,,569000000.0,,-7331000000.0,5714000000.0,-594000000.0,-159000000.0,4091000000.0,513000000.0,,,,220000000.0,247000000.0,,,850000000.0,4353000000.0,,,4559000000.0,5494000000.0,,,5171000000.0,,,,,,22000000.0,-2167000000.0,,,,,,,958000000.0,410000000.0,4096000000.0,,8913000000.0,,,,,,,,,,,,,,306000000.0,,,,,19698000000.0,32568000000.0,,,,-80000000.0,,0.0,,,,176000000.0,1929000000.0,,0.36,,,1929000000.0,86000000.0,,,1624000000.0,,,,,,,
1970-01-01 00:00:01.128038400,854545455.0,626000000,,20831000000.0,,,,2627000000.0,1608000000.0,,-31000000.0,,,17000000.0,,,11666000000.0,,,,6899000000,,,,,,,-22000000.0,,-168000000.0,,1452000000.0,,,,,,-176000000.0,,,,799000000,,,,,,,,,11374000000.0,,0.55,11125000000.0,586000000.0,,,9706000000.0,,,12569000000.0,982000000.0,0.0,,,,,11375000000.0,,,,,,982000000.0,,,,,1786000000.0,,,,,,,,,,6623000000.0,,0.0,,,,,,,,,470000000.0,,3398000000.0,433000000,43000000.0,,,,,705000000.0,,-7331000000.0,5556000000.0,-1014000000.0,-162000000.0,3972000000.0,530000000.0,,,,236000000.0,153000000.0,,,854545455.0,4335000000.0,,,4772000000.0,5291000000.0,,,5405000000.0,,,,,,45000000.0,-477000000.0,,,,,,,958000000.0,543000000.0,1929000000.0,,9008000000.0,,,,,,,,,,,,,,470000000.0,,,,,19637000000.0,32206000000.0,,,,-33000000.0,,0.0,,,,173000000.0,1452000000.0,,0.55,,,1452000000.0,83000000.0,,,1438000000.0,,,,,,,
1970-01-01 00:00:01.135987200,,744000000,-1133000000.0,21040000000.0,,1.95,,2886000000.0,1680000000.0,,533000000.0,,,-29000000.0,5359000000.0,,12286000000.0,,3707000000.0,,7275000000,1581000000.0,,1234000000.0,-684000000.0,,356000000.0,123000000.0,11962000000.0,48000000.0,,1234000000.0,,,0.0,,5450000000.0,-172000000.0,52000000.0,-554000000.0,1655000000.0,925000000,,,10610000000.0,-7628000000.0,,,378000000.0,21040000000.0,11722000000.0,167000000.0,,10610000000.0,726000000.0,1758000000.0,,10430000000.0,,,11962000000.0,936000000.0,0.0,,,,,11254000000.0,11722000000.0,853092784.0,,-700000000.0,3586000000.0,936000000.0,3082000000.0,1067000000.0,742000000.0,21465000000.0,1067000000.0,1655000000.0,32294000000.0,1.94,,2024000000.0,20332000000.0,,3707000000.0,,7025000000.0,,0.0,,,,,285000000.0,503000000.0,11254000000.0,,520000000.0,-2010000000.0,3401000000.0,511000000,78000000.0,,37000000.0,,697000000.0,839000000.0,,-7628000000.0,5450000000.0,-1107000000.0,-228000000.0,3082000000.0,503000000.0,,5017000000.0,,161000000.0,215000000.0,958000000.0,,,4658000000.0,,,5017000000.0,5595000000.0,,4658000000.0,5359000000.0,9636000000.0,2442000000.0,3401000000.0,,,33000000.0,-218000000.0,6188000000.0,10430000000.0,3178000000.0,,,,958000000.0,611000000.0,1452000000.0,7025000000.0,9636000000.0,-25000000.0,,161000000.0,1234000000.0,27653000000.0,,0.0,-2352000000.0,,2323000000.0,,-2716000000.0,,520000000.0,,,,1234000000.0,20332000000.0,32294000000.0,,,,-25000000.0,2481000000.0,0.0,198000000.0,,848717949.0,181000000.0,1234000000.0,,,,12286000000.0,1234000000.0,96000000.0,2886000000.0,,2024000000.0,,,,,,,
1970-01-01 00:00:01.143763200,838461538.0,639000000,,21293000000.0,,,,3056000000.0,1641000000.0,,-557000000.0,,,56000000.0,,,12261000000.0,,,,7241000000,,,,,,,-183000000.0,,334000000.0,,1442000000.0,,,,,,-189000000.0,,-325000000.0,,827000000,,,,,,,,,11477000000.0,,0.52,11388000000.0,575000000.0,,,9905000000.0,,,12178000000.0,1002000000.0,0.0,,,,,10913000000.0,,,,,,1002000000.0,,,,,731000000.0,,,,,,,,,,7048000000.0,,0.0,,,,,,,,,436000000.0,,3630000000.0,431000000,25000000.0,,,,,239000000.0,,-7628000000.0,5225000000.0,-364000000.0,-122000000.0,3964000000.0,376000000.0,,,,470000000.0,144000000.0,,,838461538.0,4633000000.0,,,5175000000.0,5600000000.0,,,5039000000.0,,,,,,174000000.0,208000000.0,,,,,,,958000000.0,117000000.0,1234000000.0,,9424000000.0,,,,,,,,,,,,,,436000000.0,,,,,20028000000.0,32206000000.0,,,,-59000000.0,,,,,,188000000.0,1442000000.0,,0.52,,,1442000000.0,89000000.0,,,1340000000.0,,,,,,,
1970-01-01 00:00:01.151625600,826984127.0,785000000,,21526000000.0,,,,3086000000.0,1871000000.0,,49000000.0,,,70000000.0,,,12307000000.0,,,,7898000000,,,,,,,-25000000.0,,-593000000.0,,1424000000.0,,,,,,-187000000.0,,-503000000.0,,1003000000,,,,,,,,,11811000000.0,,0.63,11317000000.0,708000000.0,,,10209000000.0,8277000000.0,,12213000000.0,1086000000.0,0.0,,,,,10978000000.0,,,,,,1086000000.0,,,,,532000000.0,,,,,,,,,,6951000000.0,,0.0,,,,,,,,,521000000.0,,3680000000.0,521000000,17000000.0,,,,,935000000.0,,-7628000000.0,5185000000.0,-377000000.0,-149000000.0,3911000000.0,455000000.0,,,,6000000.0,187000000.0,,,826984127.0,4679000000.0,,,5426000000.0,6027000000.0,,,5307000000.0,,,,,,65000000.0,-18000000.0,,,,,,,958000000.0,786000000.0,1442000000.0,,1331000000.0,,,,,,,,,,,,,,521000000.0,,,,,20291000000.0,32504000000.0,,,,41000000.0,,,,,,218000000.0,1424000000.0,,0.63,,,1424000000.0,94000000.0,,,1810000000.0,,,,,,,
1970-01-01 00:00:01.159574400,819696970.0,804000000,,21383000000.0,,,,3222000000.0,1841000000.0,,-203000000.0,,,297000000.0,,,12341000000.0,,,,7952000000,,,,,,,-57000000.0,,-173000000.0,,1415000000.0,,,,,,-184000000.0,,-192000000.0,,994000000,,,,,,,,,12168000000.0,,0.66,11297000000.0,734000000.0,,,10086000000.0,8335000000.0,,12535000000.0,1037000000.0,0.0,,,,,11321000000.0,,,,,,1037000000.0,,,,,562000000.0,,,,,,,,,,6837000000.0,,0.0,,,,,,,,,541000000.0,,3734000000.0,541000000,27000000.0,,,,,796000000.0,,-7628000000.0,5186000000.0,-639000000.0,-162000000.0,3909000000.0,551000000.0,,,,6000000.0,193000000.0,,,819696970.0,4713000000.0,,,5723000000.0,6111000000.0,,,5357000000.0,,,,,,39000000.0,-9000000.0,,,,,,,958000000.0,634000000.0,1424000000.0,,1313000000.0,,,,,,,,,,,,,,541000000.0,,,,,20169000000.0,32704000000.0,,,,105000000.0,,,,,,190000000.0,1415000000.0,,0.66,,,1415000000.0,97000000.0,,,1501000000.0,,,,,,,
1970-01-01 00:00:01.167523200,,833000000,-1896000000.0,21221000000.0,,2.54,,3518000000.0,1918000000.0,,499000000.0,,,27000000.0,5455000000.0,,12799000000.0,,4210000000.0,,8276000000,2078000000.0,,1224000000.0,-733000000.0,,374000000.0,137000000.0,12304000000.0,-182000000.0,,1224000000.0,,,31000000.0,,3115000000.0,-184000000.0,450000000.0,-876000000.0,2083000000.0,1031000000,,-15000000.0,11086000000.0,-8002000000.0,,,-212000000.0,21221000000.0,12563000000.0,396000000.0,,11086000000.0,781000000.0,2478000000.0,,10135000000.0,8403000000.0,,12304000000.0,1085000000.0,0.0,,,,,9720000000.0,12563000000.0,826587302.0,,-744000000.0,1234000000.0,1085000000.0,3909000000.0,537000000.0,720000000.0,24096000000.0,537000000.0,2083000000.0,30941000000.0,2.52,,1154000000.0,18637000000.0,,4210000000.0,,6825000000.0,,31000000.0,46000000.0,,,,,352000000.0,9720000000.0,,585000000.0,-614000000.0,3588000000.0,585000000,-52000000.0,,-128000000.0,,794000000.0,1241000000.0,,-8002000000.0,3115000000.0,-1269000000.0,-300000000.0,3909000000.0,352000000.0,,5156000000.0,,8000000.0,196000000.0,958000000.0,8403000000.0,,4797000000.0,,,5156000000.0,6358000000.0,,4797000000.0,5455000000.0,1247000000.0,3211000000.0,3588000000.0,,,118000000.0,-191000000.0,7271000000.0,10135000000.0,3855000000.0,,,,958000000.0,941000000.0,1415000000.0,6825000000.0,1247000000.0,-1307000000.0,,8000000.0,1224000000.0,31367000000.0,,0.0,-10000000.0,,2798000000.0,,-2649000000.0,,585000000.0,,,,1224000000.0,18637000000.0,30941000000.0,,,,-1307000000.0,3061000000.0,,17000000.0,,820078740.0,198000000.0,1224000000.0,,,,12799000000.0,1224000000.0,94000000.0,3518000000.0,,1154000000.0,,,,,,,
1970-01-01 00:00:01.175299200,796969697.0,802000000,,22050000000.0,,,,3582000000.0,1891000000.0,,-263000000.0,,,17000000.0,,,12712000000.0,,,,8041000000,,,,,,,-161000000.0,,-91000000.0,,1378000000.0,,,,,,-199000000.0,,-1186000000.0,,1002000000,,92000000.0,,,,,,,12924000000.0,,0.66,11676000000.0,716000000.0,,,10374000000.0,8400000000.0,,12696000000.0,1089000000.0,0.0,,,,,9163000000.0,,,,,,1089000000.0,,,,,499000000.0,,,,,,,,,,6605000000.0,,8000000.0,,,,,,,,,526000000.0,,3749000000.0,526000000,-8000000.0,,,,,578000000.0,,-8002000000.0,3182000000.0,-337000000.0,-120000000.0,4704000000.0,367000000.0,,,,10000000.0,190000000.0,,,796969697.0,4710000000.0,,,5873000000.0,6150000000.0,,,5493000000.0,,,,,,119000000.0,154000000.0,,,,,,,958000000.0,458000000.0,1224000000.0,,1223000000.0,,,,,,,,,,,,,,526000000.0,,,,,18517000000.0,31213000000.0,,,,-1249000000.0,,,,,,200000000.0,1378000000.0,,0.66,,,1378000000.0,97000000.0,,,1289000000.0,,,,,,,
