date,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualDilutedEPS,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingChangeInAccountPayable,trailingPretaxIncome,annualRetainedEarnings,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,annualEndCashPosition,trailingPurchaseOfInvestment,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualTaxProvision,annualCurrentDeferredRevenue,annualPretaxIncome,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyTotalAssets,trailingOperatingIncome,annualLongTermDebt,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,annualCashDividendsPaid,trailingTotalRevenue,annualBasicAverageShares,annualNetIncome,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyChangeInInventory,annualDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualCurrentAssets,trailingOperatingCashFlow,quarterlyInventory,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualNetPPE,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyBasicEPS,trailingNetOtherInvestingChanges,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,quarterlyBasicAverageShares,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualBeginningCashPosition,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualGrossPPE,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,trailingCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,trailingOtherNonCashItems,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,annualPurchaseOfInvestment,trailingCashDividendsPaid,trailingNetIncome,annualGoodwill,annualCapitalStock,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,annualTotalRevenue,trailingResearchAndDevelopment,trailingCostOfRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,trailingChangeInInventory,annualDeferredIncomeTax,quarterlyStockBasedCompensation,trailingOperatingExpense,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCommonStockIssuance,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,annualInventory,quarterlyEbitda,quarterlyNonCurrentDeferredRevenue,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,2009114000.0,,,,4477161000.0,,196577000.0,1631233000.0,,,4644134000.0,594105000.0,,,,,107462000.0,,,,164504000.0,,,,,,,7598081000.0,,,2953947000.0,314793000.0,,,,,-1632014000.0,,,,126265000.0,,51556000.0,,41274000.0,22992000.0,,,2603219000.0,,,,,,477293000.0,-34988000.0,164504000.0,,,,,164504000.0,,,128572000.0,1730948000.0,-204365000.0,1470442000.0,-3005000.0,,,,404852000.0,292136000.0,,149409000.0,375087000.0,,,,,,,-124658000.0,0.53,,,,,311166000.0,51671000.0,884353000.0,,,,564839000.0,,182177000.0,,282248000.0,,,298272000.0,,-6711000.0,,,4994862000.0,-378156000.0,-1979744000.0,,,,0.0,,1457488000.0,,,,,1470442000.0,,,,13062000.0,,3789468000.0,,0.52,157428000.0,,-7295000.0,,,,-7717000.0,,-59807000.0,138302000.0,,,,8122000.0,769429000.0,,,2613106000.0,,,-23128000.0,,195045000.0,571781000.0,,,219705000.0,,,,,,,,,,0.0,,,,17673000.0,,633362000.0,,,15609000.0,,,,6229000.0,,2319026000.0,744000.0,586089000.0,-131977000.0,,,246795000.0,,,,,,,,,
,,2011991000.0,,,,4517809000.0,,294686000.0,1639165000.0,,,4627874000.0,684600000.0,,,,,112186000.0,,,,170573000.0,,,,,,,7570292000.0,,,2942418000.0,312250000.0,,,,,-1939750000.0,,,,130847000.0,,51923000.0,,42125000.0,26068000.0,,,2696591000.0,,,,,,510903000.0,426000.0,170573000.0,,,,,170573000.0,,,125196000.0,1731336000.0,-345212000.0,1119662000.0,-12941000.0,,,,399459000.0,267863000.0,,195893000.0,398979000.0,,,,,,,-129925000.0,0.55,,,,,308790000.0,51226000.0,1470442000.0,,,,548374000.0,,194910000.0,,289840000.0,,,317290000.0,,-2746000.0,,,4873701000.0,0.0,-2007211000.0,,,,0.0,,1625004000.0,,,,,1119662000.0,,,,18455000.0,,3754081000.0,0.0,0.55,160235000.0,,83921000.0,,,,539000.0,,-43725000.0,165790000.0,,,,5627000.0,778766000.0,,,2633373000.0,,,-25517000.0,,221063000.0,-326669000.0,,,320203000.0,,,,,,,,,,0.0,,,,24337000.0,,626162000.0,,,15959000.0,,,,16480000.0,,2634419000.0,500000.0,-350780000.0,-213650000.0,,,265288000.0,,,,,,,,,
,,2023027000.0,,,,4619285000.0,,216475000.0,1639033000.0,,,4727888000.0,678693000.0,,,,,122909000.0,,,,230430000.0,,,,,,,7685053000.0,,,2957165000.0,310558000.0,,,,,-2284166000.0,,,,131679000.0,,52648000.0,,72265000.0,27899000.0,,,2701720000.0,,,,,,572290000.0,-21319000.0,230430000.0,,,,,230430000.0,,,133412000.0,1731758000.0,-111764000.0,1103670000.0,504000.0,,,,392303000.0,297301000.0,,188437000.0,452944000.0,,,,,,,-128954000.0,0.75,,,,,307135000.0,51247000.0,1119662000.0,,,,529035000.0,0.0,256400000.0,,303583000.0,,,327444000.0,,-8591000.0,,,4983333000.0,0.0,-2034138000.0,,,,0.0,,2218521000.0,,,,,1103670000.0,,,,18476000.0,,3803434000.0,0.0,0.74,163227000.0,,-56089000.0,,,,12250000.0,,-49556000.0,160416000.0,,,,2396000.0,869591000.0,,,2663232000.0,,,-37528000.0,,268707000.0,-156662000.0,,,254003000.0,,,,,,,,,,0.0,,,,25970000.0,,629094000.0,,,16619000.0,,,,16633000.0,,2699764000.0,1127000.0,-15992000.0,-23022000.0,,,327524000.0,,,,,,,,,
,,2021726000.0,2804660000.0,120489000.0,2.76,4785799000.0,1153498000.0,445760000.0,1679116000.0,,-73814000.0,4974863000.0,782934000.0,,,4785799000.0,-18520000.0,118881000.0,921132000.0,,,296157000.0,95257000.0,351538000.0,956921000.0,7970278000.0,0.0,1194236000.0,7970278000.0,,1732177000.0,2995415000.0,,-513180000.0,,308736000.0,861664000.0,-1841330000.0,1041796000.0,,171439000.0,153466000.0,,53663000.0,,46721000.0,21937000.0,4100000.0,21937000.0,2804660000.0,6708077000.0,24570000.0,,5165618000.0,-370061000.0,666687000.0,-2466000.0,296157000.0,209790000.0,,921132000.0,143854000.0,296157000.0,,312308000.0,109931000.0,1732177000.0,-556929000.0,921132000.0,-1897000.0,477609000.0,4974863000.0,,376555000.0,336936000.0,861664000.0,143854000.0,477609000.0,782934000.0,1280895000.0,46721000.0,636116000.0,61496000.0,3134661000.0,-129643000.0,,,2021726000.0,549368000.0,85502000.0,,51363000.0,1103670000.0,,-378156000.0,1255468000.0,549368000.0,-80967000.0,323434000.0,153466000.0,309706000.0,,0.0,351538000.0,4055793000.0,-472000.0,,36779000.0,5165618000.0,0.0,-2040762000.0,-22917000.0,,884353000.0,0.0,,1407064000.0,-17339000.0,2995415000.0,2676878000.0,,921132000.0,,,,38764000.0,461438000.0,4055793000.0,,,172926000.0,,99952000.0,109931000.0,-83170000.0,,3052000.0,,-73814000.0,171439000.0,-127397000.0,,,4100000.0,1003623000.0,,38221000.0,2676878000.0,1185377000.0,,-41224000.0,861664000.0,356981000.0,-111367000.0,2.79,-1218270000.0,486984000.0,,88757000.0,,-7697260000.0,,,1679116000.0,51363000.0,63421000.0,0.0,3421409000.0,,,27277000.0,-9392000.0,636116000.0,,8124000.0,15234000.0,,-58347000.0,653816000.0,22154000.0,-2040762000.0,3134661000.0,22199000.0,-182538000.0,-1412000.0,2227173000.0,376555000.0,415861000.0,,,,,,,,,
,,4085314000.0,,,,4873245000.0,,286155000.0,1677399000.0,,,7233733000.0,811626000.0,,,,,130659000.0,,,,217129000.0,,,,,,,10203371000.0,,,2969638000.0,313076000.0,,,,,-326908000.0,,,,150971000.0,,54326000.0,,50943000.0,22991000.0,,,4896940000.0,,,,,,648504000.0,8602000.0,217129000.0,,,,,217129000.0,,,103244000.0,3805400000.0,1769754000.0,4987263000.0,-49808000.0,,,,365586000.0,335945000.0,,292961000.0,472511000.0,,,,,,,-129683000.0,0.7,,,,,308786000.0,51535000.0,921132000.0,,,,529516000.0,-1036000.0,233309000.0,,332773000.0,,,356666000.0,,-5946000.0,,,5306431000.0,0.0,-2071967000.0,,,,0.0,,2131981000.0,,,,,4987263000.0,,,,42614000.0,,6317066000.0,,0.69,183954000.0,,28594000.0,,,,-7055000.0,,-76293000.0,156653000.0,,,,5346000.0,984449000.0,,,2700891000.0,,,-28337000.0,,315731000.0,1982551000.0,,,314492000.0,,,,,,,,,,0.0,,,,16180000.0,,628924000.0,,,16529000.0,,,,34432000.0,,1329803000.0,13071000.0,4066131000.0,-3106000.0,,,330249000.0,,,,,,,,,
,,11206806000.0,,,,4827495000.0,,474535000.0,12269501000.0,,,7535467000.0,5449282000.0,,,,,190686000.0,,,,93564000.0,,,,,,,26622683000.0,,,19087216000.0,345654000.0,,,,,-378540000.0,,,,175709000.0,,137542000.0,,52008000.0,28492000.0,,,16656088000.0,,,,,,640443000.0,15614000.0,93564000.0,,,,,93564000.0,,,2431410000.0,8572364000.0,-8800803000.0,5697743000.0,94000.0,,,,647858000.0,507539000.0,,499513000.0,630353000.0,,,,,,,-139314000.0,0.27,,,,,341316000.0,61170000.0,4987263000.0,,,,5587862000.0,-9686497000.0,86714000.0,,494608000.0,,,377792000.0,,-6117000.0,,,9966595000.0,0.0,-2111896000.0,,,,0.0,,1317280000.0,,,,,5697743000.0,,,,71636000.0,,6188372000.0,4321169000.0,0.27,235232000.0,,233512000.0,,,,-79980000.0,,-66706000.0,190245000.0,,,,60563000.0,1147982000.0,,,3201215000.0,,,-46929000.0,,145835000.0,8989125000.0,,,521464000.0,,,,,,,,,,0.0,,,,-6850000.0,,1089319000.0,,,22486000.0,,,,52841000.0,,490629000.0,132191000.0,710480000.0,-23874000.0,,,295892000.0,,,,,,,,,
,,10091018000.0,,,,4730146000.0,,-427900000.0,12241815000.0,,,2188643000.0,1101077000.0,,,,,183980000.0,,,,68916000.0,,,,,,,21114995000.0,,,18926352000.0,371159000.0,,,,,-37000.0,,,,130029000.0,,202455000.0,,54333000.0,28958000.0,,,11192095000.0,,,,,,766624000.0,4291000.0,68916000.0,,,,,68916000.0,,,1730253000.0,8199230000.0,426071000.0,908569000.0,-474000.0,,,,519695000.0,667278000.0,,400986000.0,692552000.0,,,,,,,-166265000.0,0.18,,,,,367315000.0,61279000.0,5697743000.0,,,,5440692000.0,70000.0,126798000.0,,571803000.0,,,449663000.0,,-1062000.0,,,9922900000.0,-4700000000.0,-2157041000.0,,,,0.0,,490717000.0,,,,,908569000.0,,,,73073000.0,,908569000.0,,0.18,275670000.0,,-915509000.0,,,,98510000.0,,-58742000.0,228127000.0,,,,22301000.0,1433902000.0,,,3255889000.0,,,-63617000.0,,194821000.0,-4852958000.0,,,-364283000.0,,,,,,,,,,0.0,,,,57882000.0,,1098848000.0,,,32824000.0,,,,17971000.0,,0.0,152803000.0,-4789174000.0,-8955000.0,,,402326000.0,,,,,,,,,
,,9383422000.0,10979754000.0,216875000.0,2.07,4910939000.0,908494000.0,575704000.0,12217455000.0,,-61359000.0,2351338000.0,1596332000.0,,,4910939000.0,-15842000.0,185721000.0,1047838000.0,,300000000.0,345407000.0,101226000.0,473972000.0,828485000.0,21141294000.0,0.0,2045907000.0,21141294000.0,,7551084000.0,18789956000.0,,-602119000.0,,346371000.0,727259000.0,0.0,1104597000.0,,236629000.0,125083000.0,,189736000.0,,56040000.0,24838000.0,86905000.0,24838000.0,10979754000.0,3939979000.0,347853000.0,,10161540000.0,-46533000.0,1006025000.0,9257000.0,347650000.0,584059000.0,,1047838000.0,227505000.0,347650000.0,,350484000.0,1674683000.0,7551084000.0,-13036000.0,1047838000.0,-5417000.0,688953000.0,2351338000.0,,550816000.0,535145000.0,725016000.0,227505000.0,688953000.0,1596332000.0,1112592000.0,56040000.0,1107304000.0,133302000.0,0.0,-166857000.0,,,9383422000.0,5319425000.0,192249000.0,,61441000.0,908569000.0,,-5050000000.0,1663384000.0,5319425000.0,54895000.0,381664000.0,125083000.0,557815000.0,,0.0,473972000.0,1047838000.0,-2717000.0,,126706000.0,10161540000.0,-350000000.0,-2197123000.0,5628578000.0,,921132000.0,0.0,,1000.0,-55605000.0,18789956000.0,3304427000.0,,1047838000.0,,,,63517000.0,691046000.0,1047838000.0,300000000.0,,273746000.0,,870278000.0,1674683000.0,-9632568000.0,,-837344000.0,,-61359000.0,236629000.0,-204098000.0,,,86905000.0,1541170000.0,,-47354000.0,3304427000.0,1956999000.0,,-65215000.0,727259000.0,448210000.0,-490140000.0,2.09,-6618014000.0,640919000.0,,250840000.0,,-705485000.0,,,12217455000.0,61441000.0,104188000.0,0.0,5107503000.0,,,34014000.0,-65669000.0,1107304000.0,,-825869000.0,32349000.0,,37764000.0,968602000.0,28058000.0,-2197123000.0,0.0,49788000.0,139269000.0,-10598000.0,3061596000.0,550816000.0,634917000.0,,,,,,,,,
,,9268988000.0,,,,5012392000.0,,325466000.0,12224141000.0,,,2177746000.0,1236548000.0,,,,,176908000.0,,,,266929000.0,,,,,,,20853315000.0,,,18675569000.0,374189000.0,,,,,0.0,,,,121029000.0,,198465000.0,,57563000.0,26246000.0,,,10505536000.0,,,,,,1035190000.0,8811000.0,268172000.0,,,,,268172000.0,,,981866000.0,7384856000.0,-64500000.0,827550000.0,-57874000.0,,,,559720000.0,483434000.0,,385310000.0,709761000.0,,,,,,,-166719000.0,0.72,,,,,369093000.0,61635000.0,1047838000.0,,,,5182355000.0,0.0,338854000.0,,572524000.0,,,529532000.0,,-1278000.0,,,10347779000.0,-420000000.0,-2251586000.0,,,,0.0,,0.0,,,,,827550000.0,,,,68030000.0,,827550000.0,50000000.0,0.71,288597000.0,,568883000.0,,,,-691496000.0,,-44357000.0,223107000.0,,,,48599000.0,1518624000.0,,,3367003000.0,,,-63222000.0,,462666000.0,-548026000.0,,,388688000.0,,,,,,,,,,0.0,,,,70682000.0,,1115417000.0,,,37902000.0,,,,37812000.0,,709761000.0,6762000.0,-220288000.0,-7930000.0,,,605349000.0,,,,,,,,,
,,8758236000.0,,,,5213941000.0,,664594000.0,12258185000.0,,,2188274000.0,1432863000.0,,,,,172146000.0,,,,378299000.0,,,,,,,20776454000.0,,,18588180000.0,374778000.0,,,,,0.0,,,,113817000.0,,199543000.0,,55203000.0,26994000.0,,,10191099000.0,,,,,,1033812000.0,-1408000.0,379831000.0,,,,,379831000.0,,,943117000.0,6926441000.0,-105990000.0,806517000.0,-638000.0,,,,551220000.0,479241000.0,,492843000.0,759557000.0,,,,,,,-178282000.0,1.02,,,,,370384000.0,61817000.0,827550000.0,,,,5066191000.0,-52339000.0,401547000.0,,568747000.0,,,565668000.0,,249000.0,,,10585355000.0,-1200000000.0,-2301197000.0,,,,,,0.0,,,,,806517000.0,,,,64792000.0,,806517000.0,56000000.0,1.01,289472000.0,,139582000.0,,,,-42718000.0,,-53011000.0,213267000.0,,,,105085000.0,1513053000.0,,,3415776000.0,,,-53900000.0,,465065000.0,-630145000.0,,,718494000.0,,,,,,,,,,,,,,21716000.0,,1114579000.0,,,38914000.0,,,,27745000.0,,,3342000.0,-21033000.0,-21978000.0,,,665882000.0,,,,,,,,,
,,8353516000.0,,,,5449515000.0,,568988000.0,12254161000.0,,,2116557000.0,1338883000.0,,,,,171487000.0,,,,412938000.0,,,,,,,20548616000.0,,,18432059000.0,375815000.0,,,,,,,,,114808000.0,,199865000.0,,54850000.0,28540000.0,,,9692399000.0,,,,,,1070646000.0,-1083000.0,414464000.0,,,,,414464000.0,,,932813000.0,6532746000.0,-54489000.0,772575000.0,-437000.0,,,,563645000.0,502033000.0,,425496000.0,710753000.0,,,,,,,-178890000.0,1.11,,,,,371315000.0,61946000.0,806517000.0,,,,4920739000.0,-500000.0,440594000.0,,570538000.0,,,547279000.0,,-2239000.0,,,10856217000.0,-430000000.0,-2347991000.0,,,,,,,,,,,772575000.0,,,,61665000.0,,772575000.0,22500000.0,1.1,291642000.0,,-30758000.0,,,,-2019000.0,,-65466000.0,215688000.0,,,,127920000.0,1572679000.0,,,3455982000.0,,,-51750000.0,,500108000.0,-599125000.0,,,620738000.0,,,,,,,,,,,,,,26130000.0,,1107991000.0,,,36895000.0,,,,22801000.0,,,2291000.0,-33942000.0,-11953000.0,,,702124000.0,,,,,,,,,
,,8055101000.0,9461239000.0,696891000.0,3.97,5703064000.0,2187485000.0,628437000.0,12252604000.0,,-58440000.0,2112126000.0,1406138000.0,,,5703064000.0,-6283000.0,175396000.0,816591000.0,,67000000.0,431495000.0,143085000.0,487417000.0,1638517000.0,20449779000.0,,1967640000.0,20449779000.0,,6265674000.0,18337653000.0,,-703307000.0,,370430000.0,1495432000.0,,1943053000.0,,260919000.0,112337000.0,,201190000.0,,62868000.0,28730000.0,93722000.0,28730000.0,9461239000.0,0.0,36569000.0,,10988540000.0,-225977000.0,1093654000.0,-2883000.0,432965000.0,799063000.0,,816591000.0,242148000.0,432965000.0,,374938000.0,927065000.0,6265674000.0,-89019000.0,816591000.0,-1381000.0,639717000.0,2112126000.0,,586760000.0,502932000.0,1489523000.0,242148000.0,639717000.0,1406138000.0,2442361000.0,62868000.0,1154328000.0,,,-179416000.0,,,8055101000.0,4778192000.0,-5069000.0,,61694000.0,772575000.0,,-2275000000.0,2691169000.0,4778192000.0,0.0,457522000.0,112337000.0,578440000.0,,,487417000.0,816591000.0,-3015000.0,,-231247000.0,10988540000.0,-225000000.0,-2373497000.0,-2358042000.0,,1047838000.0,,,,-60330000.0,18337653000.0,3527825000.0,,816591000.0,,,,59102000.0,695937000.0,816591000.0,67000000.0,,295699000.0,,19184000.0,927065000.0,-52839000.0,,-526000.0,,-58440000.0,260919000.0,-254876000.0,,,93722000.0,1596586000.0,,-34636000.0,3527825000.0,2290249000.0,,-86004000.0,1495432000.0,515214000.0,-580746000.0,4.02,-313998000.0,714441000.0,,253589000.0,,0.0,,,12252604000.0,61694000.0,151165000.0,,6200942000.0,,,24557000.0,45979000.0,1154328000.0,,-736759000.0,37454000.0,,3437000.0,1165410000.0,10669000.0,-2373497000.0,,24174000.0,44016000.0,-184116000.0,4233302000.0,586760000.0,717814000.0,,,,,,,,,
,,9392886000.0,,,,6491013000.0,,280774000.0,12253891000.0,,,1985180000.0,849955000.0,,,,,167342000.0,,,,355006000.0,,,,,,,21828278000.0,,,19843098000.0,372506000.0,,,,,,,,,869754000.0,,200585000.0,,62929000.0,78127000.0,,,10242841000.0,,,,,,1039656000.0,-569000.0,355006000.0,,,,,355006000.0,,,2288615000.0,6234517000.0,-96215000.0,605864000.0,-21622000.0,,,,593211000.0,501445000.0,,588271000.0,713730000.0,,,,,,,-177716000.0,0.96,,,,,368703000.0,61387000.0,816591000.0,,,,4631697000.0,,399946000.0,,562048000.0,,,,,-5222000.0,,,11585437000.0,-175000000.0,-2432188000.0,,,,72375000.0,,,,,,,605864000.0,,,,58728000.0,,605864000.0,,0.95,287382000.0,,-246929000.0,,,,15652000.0,,-78021000.0,222552000.0,,,,39132000.0,1541101000.0,,,3613923000.0,,,-90993000.0,,477608000.0,-486149000.0,,,371767000.0,,,,,,,,,,849955000.0,,,,44940000.0,,1181735000.0,,,36393000.0,,,,,,,11060000.0,-210727000.0,-227093000.0,,,659259000.0,,,,,,,,,
,,8669032000.0,,,,6659449000.0,,595673000.0,12250370000.0,,,2080489000.0,1365035000.0,,,,,163128000.0,,,,367029000.0,,,,,,,21776325000.0,,,19695836000.0,373342000.0,,,,,,,,,137470000.0,,201375000.0,,60431000.0,31616000.0,,,10034067000.0,,,,,,1034092000.0,-5575000.0,367937000.0,,,,,367937000.0,,,2228822000.0,5612365000.0,-74572000.0,713601000.0,-12687000.0,,,,608085000.0,492510000.0,,658271000.0,685978000.0,,,,,,,-199501000.0,0.99,,,,,369246000.0,61628000.0,605864000.0,,,,4489182000.0,,408397000.0,,556235000.0,,,,,637000.0,,,11742258000.0,-250000000.0,-2482443000.0,,,,,,,,,,,713601000.0,,,,59701000.0,,713601000.0,374165000.0,0.98,285846000.0,,87100000.0,,,,-37495000.0,,-96021000.0,208243000.0,,,,124356000.0,1526602000.0,,,3693910000.0,,,-75209000.0,,477857000.0,-488920000.0,,,670882000.0,,,,,,,,,,,,,,40460000.0,,1211467000.0,,,40229000.0,,,,,,,11736000.0,107737000.0,-101522000.0,,,669473000.0,,,,,,,,,
,,8292733000.0,,,,6821755000.0,,494452000.0,12247888000.0,,,2007058000.0,1483680000.0,,,,,162825000.0,,,,361562000.0,,,,,,,21566650000.0,,,19559592000.0,373077000.0,,,,,,,,,148055000.0,,204127000.0,,59800000.0,32290000.0,,,9776413000.0,,,,,,997811000.0,-1774000.0,362374000.0,,,,,362374000.0,,,2171029000.0,5278643000.0,-58642000.0,612164000.0,-849000.0,,,,638305000.0,482332000.0,,678099000.0,689976000.0,,,,,,,-200068000.0,0.98,,,,,369533000.0,61569000.0,713601000.0,,,,4346377000.0,0.0,389558000.0,,550158000.0,,,,,-547000.0,,,11790237000.0,-1550000000.0,-2538555000.0,,,,,,,,,,,612164000.0,,,,59871000.0,,612164000.0,411434000.0,0.97,280102000.0,,-24723000.0,,,,-33601000.0,,-153673000.0,220230000.0,,,,173917000.0,1480143000.0,,,3759747000.0,,,-58095000.0,,447653000.0,-594615000.0,,,552547000.0,,,,,,,,,,,,,,27184000.0,,1221192000.0,,,36098000.0,,,,,,,8272000.0,-101437000.0,-112001000.0,,,653556000.0,,,,,,,,,
,,8174821000.0,9683453000.0,,,6899253000.0,,606829000.0,12256880000.0,,-187799000.0,1985126000.0,1508632000.0,,,6899253000.0,,154799000.0,,,299667000.0,277694000.0,,,,21392641000.0,91782000.0,,21392641000.0,,5192252000.0,19407515000.0,372584000.0,,,,,,,,225270000.0,894357000.0,,205164000.0,,53716000.0,77324000.0,187879000.0,77324000.0,9683453000.0,,,,11709188000.0,,942191000.0,5087000.0,277694000.0,,,648322000.0,488547000.0,277694000.0,,,2088212000.0,5192252000.0,-63758000.0,648322000.0,-66535000.0,635136000.0,1985126000.0,,609886000.0,501028000.0,,488547000.0,635136000.0,1508632000.0,,53716000.0,1219989000.0,,,-200196000.0,0.75,,8174821000.0,4217224000.0,,369051000.0,61385000.0,612164000.0,,,,4217224000.0,-11170000.0,287827000.0,894357000.0,539042000.0,,1208965000.0,,648322000.0,-1512000.0,,,11709188000.0,-200000000.0,-2591268000.0,,,,91782000.0,,,,19407515000.0,3811257000.0,,648322000.0,,,,50775000.0,,648322000.0,299667000.0,0.74,277018000.0,,149270000.0,2088212000.0,,,-35809000.0,,-187799000.0,225270000.0,,,,187879000.0,1443219000.0,,,3811257000.0,,,-51076000.0,,403149000.0,-557110000.0,,,657905000.0,,,,,,,12256880000.0,61385000.0,,1208965000.0,,,,10133000.0,,1219989000.0,,,37580000.0,,,,,-2591268000.0,,24006000.0,36158000.0,-172389000.0,,609886000.0,543766000.0,,,,,,,,,
