date,quarterlyNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualDilutedEPS,trailingInvestingCashFlow,annualIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualStockholdersEquity,trailingPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,trailingCashDividendsPaid,quarterlyCommonStockIssuance,annualBasicAverageShares,annualLongTermDebt,trailingStockBasedCompensation,annualRetainedEarnings,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyDilutedAverageShares,annualStockBasedCompensation,quarterlyCostOfRevenue,annualGoodwill,annualTotalAssets,annualInventory,annualCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,annualBasicEPS,quarterlyGoodwill,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,annualCapitalStock,quarterlyInventory,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualNetPPE,annualCommonStockIssuance,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCapitalStock,annualEbitda,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,trailingRepaymentOfDebt,annualOperatingIncome,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualCashAndCashEquivalents,trailingPretaxIncome,trailingEndCashPosition,quarterlyBasicEPS,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,annualDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualPretaxIncome,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyIncomeTaxPayable,annualOperatingExpense,annualOtherNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyBasicAverageShares,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingBeginningCashPosition,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,trailingCapitalExpenditure,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,trailingOperatingExpense,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,trailingInterestExpense,annualTaxProvision,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualInterestExpense,annualRepaymentOfDebt,trailingChangeInAccountPayable,annualTotalRevenue,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyPretaxIncome,trailingFreeCashFlow,annualGrossProfit,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualTotalNonCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyDilutedEPS,annualOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetPPE,quarterlyTaxProvision,quarterlyRetainedEarnings,annualChangeInInventory,trailingNetIncome,quarterlyCapitalExpenditure,quarterlyTotalRevenue,trailingTaxProvision,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDebt,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualPurchaseOfBusiness,annualNetIncome,annualBeginningCashPosition,trailingOtherNonCashItems,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,annualDepreciationAndAmortization,quarterlyDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.435622400,-41842000.0,,,,,,102921000.0,-41842000.0,,,,23825000.0,0.0,14199000.0,,,703000.0,,,,,82699000.0,,160528000.0,44617000.0,,164234000.0,,,,,,,353396000.0,1567727000.0,,510435000.0,,,,12098000.0,,-99182000.0,52394000.0,,73749000.0,,,,,-18144000.0,,3211000.0,,,,,,,,63385000.0,87210000.0,,44872000.0,,,87210000.0,,,,15225000.0,3781699000.0,,,,,,-0.94,105760000.0,,,,18857000.0,,2909385000.0,28670000.0,,,,-41842000.0,,4220271000.0,13972000.0,,-562000.0,,4726478000.0,,,,,,,,,,44617000.0,,,,,55626000.0,22580000.0,,-28325000.0,98472000.0,,78021000.0,,-16859000.0,-3204000.0,,-304000.0,,1015000.0,,87210000.0,-89253000.0,,,,,,1310886000.0,,,,,,-21642000.0,-5471000.0,108020000.0,358508000.0,,-62112000.0,,,,,438572000.0,,,,,-348600000.0,,2445000.0,,-0.94,,2550877000.0,3203509000.0,-20317000.0,532965000.0,,,-88949000.0,272254000.0,,,10157000.0,-1522969000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,-9943000.0,,,,,,111465000.0,-9943000.0,,,,-48369000.0,0.0,8959000.0,,,782000.0,,,,,71644000.0,,229957000.0,44635000.0,,161457000.0,,,,,,,359527000.0,1567797000.0,,494834000.0,,,,12148000.0,,-60603000.0,50817000.0,,90349000.0,,,,,-18158000.0,,3440000.0,,,,,,,,87210000.0,38841000.0,,44892000.0,,,38841000.0,,,,12794000.0,3844280000.0,,,,,,-0.22,117900000.0,,,,21620000.0,,2959350000.0,22131000.0,,,,-9943000.0,,4246562000.0,-31534000.0,,-5062000.0,,4882420000.0,,,308000.0,,,,,,,44635000.0,,,,,59831000.0,52990000.0,,-14531000.0,107345000.0,,91633000.0,,-14611000.0,37410000.0,,-6537000.0,,-230000.0,,38841000.0,-149536000.0,,,,,,1287212000.0,,,,,,61039000.0,-16600000.0,110648000.0,448757000.0,,-21978000.0,,,,,402282000.0,,,,,-121310000.0,,-17570000.0,,-0.22,,2510593000.0,3264697000.0,-12035000.0,504864000.0,,,-142999000.0,272105000.0,,,-10298000.0,-1617723000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-14176000.0,450579000.0,,-0.71,,,62131000.0,-14176000.0,-476389000.0,1465867000.0,,417694000.0,0.0,7700000.0,-17742000.0,,536305000.0,51192141.0,1866866000.0,,472534000.0,80484000.0,422029000.0,102830000.0,51192141.0,4076000.0,193844000.0,359759000.0,4655501000.0,86943000.0,483702000.0,,-0.627049,359759000.0,1866866000.0,,450579000.0,53496000.0,,,11985000.0,80484000.0,-69798000.0,53005000.0,51232000.0,86943000.0,-9055000.0,-251232000.0,456535000.0,,-18154000.0,,3380000.0,3259094000.0,538789000.0,428004000.0,2767605000.0,105468000.0,-1070000.0,3380000.0,38841000.0,456535000.0,456535000.0,51232000.0,185162000.0,,456535000.0,,279403000.0,,-35841000.0,3833350000.0,,4976778000.0,456535000.0,,,-0.273479,76800000.0,,,-20908000.0,23766000.0,51192141.0,3189634000.0,20566000.0,-53927000.0,11985000.0,,-14176000.0,,4655501000.0,-43879000.0,0.0,-1759000.0,,4976778000.0,-455481000.0,,,207206000.0,20566000.0,,,-1717684000.0,-26028000.0,51192141.0,40125000.0,,822151000.0,,71410000.0,-34744000.0,,-5220000.0,129122000.0,,105468000.0,,-9055000.0,40619000.0,-9283000.0,-13719000.0,435317000.0,1208000.0,102830000.0,456535000.0,-119729000.0,,,-22160000.0,7700000.0,,1465867000.0,-32111000.0,83719000.0,-670510000.0,,1304605000.0,4185000.0,3579000.0,124415000.0,422029000.0,,-21696000.0,,486609000.0,-27477000.0,,822151000.0,3833350000.0,3189634000.0,,,-150500000.0,69810000.0,-8226000.0,,-0.3,129122000.0,2767605000.0,3259094000.0,-7520000.0,472534000.0,7197000.0,,-106010000.0,318259000.0,,53496000.0,475292000.0,-1717684000.0,-72604000.0,76800000.0,-32111000.0,817996000.0,,-32111000.0,21218000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,40002000.0,,,,,,138337000.0,40050000.0,,,,-409561000.0,4141000.0,39898000.0,,,7821000.0,,,,,123750000.0,,115206000.0,51858000.0,,278918000.0,,,,,,,1306169000.0,3159055000.0,,500202000.0,26042000.0,,,12126000.0,,-13101000.0,82955000.0,,78176000.0,,,,,-21537000.0,,10957000.0,,,,,,,,456535000.0,46974000.0,,51477000.0,,,46974000.0,,,,27559000.0,5901507000.0,,,,,,0.78,215600000.0,,,,31338000.0,,4843970000.0,11274000.0,,,,40002000.0,,6324653000.0,54452000.0,,-2409000.0,,6063943000.0,,,10899000.0,,,,,,,51044000.0,,,,,88086000.0,9749000.0,,32579000.0,88395000.0,,121684000.0,,-20825000.0,120047000.0,,-329000.0,,4461000.0,,46974000.0,-1216532000.0,,,,,,1480683000.0,,,,,,-68101000.0,25822000.0,171041000.0,660262000.0,,44302000.0,,,,-1132318000.0,423146000.0,,,,,-69300000.0,,-10823000.0,,0.77,,4183708000.0,4321873000.0,4252000.0,490999000.0,,,-83885000.0,449959000.0,,,668634000.0,-1742070000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,669000.0,,,,,,84438000.0,3283000.0,,,,69831000.0,4171000.0,63130000.0,,,49669000.0,,,,,96655000.0,,94764000.0,52986000.0,,197030000.0,,,,,,,1303453000.0,2221347000.0,,530746000.0,44200000.0,,,12363000.0,,-24562000.0,67616000.0,,85189000.0,,,,,-21728000.0,,9164000.0,,,,,,,,46974000.0,116805000.0,,52299000.0,,,116805000.0,,,,54802000.0,5951130000.0,,,,,,0.01,1005743000.0,,,,33587000.0,,4714919000.0,15438000.0,,,,669000.0,,6394864000.0,-31531000.0,,218984000.0,,6209816000.0,,,10624000.0,,,,,,,51514000.0,,,,,60795000.0,9767000.0,,27000.0,85508000.0,,170149000.0,,-31764000.0,84484000.0,,-320000.0,,2593000.0,,116805000.0,-108209000.0,,,,,,1562427000.0,,,,,,-17322000.0,-8100000.0,128411000.0,1467896000.0,,3592000.0,,,,8080000.0,443734000.0,,,,,-182036000.0,,-1119000.0,,0.01,,3247023000.0,4389930000.0,309000.0,469940000.0,,,-115969000.0,325441000.0,,,93602000.0,-1819886000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,14131000.0,,,,,,1902000.0,17884000.0,,,,-53841000.0,4206000.0,18866000.0,,,50200000.0,,,,,102581000.0,,83026000.0,53733000.0,,195297000.0,,,,,,,1300379000.0,3211768000.0,,533865000.0,51137000.0,,,12416000.0,,-10922000.0,67787000.0,,113475000.0,,,,,-21982000.0,,8944000.0,,,,,,,,116805000.0,62964000.0,,53131000.0,,,62964000.0,,,,-3492000.0,6033965000.0,,,,,,0.27,80743000.0,,,,36164000.0,,4730112000.0,12800000.0,,,,14131000.0,,6452136000.0,-132342000.0,,-21006000.0,,6306119000.0,,,10909000.0,,,,,,,52184000.0,,,,,70702000.0,-47696000.0,,5972000.0,80593000.0,,141780000.0,,-32951000.0,109617000.0,,-211000.0,,2070000.0,,62964000.0,-134455000.0,,,,,,1604642000.0,,,,,,-16732000.0,-22888000.0,138489000.0,480820000.0,,24528000.0,,,,0.0,418171000.0,,,,,-1121436000.0,,-35150000.0,,0.26,,4249292000.0,4465003000.0,6644000.0,462090000.0,,,-134244000.0,333786000.0,,,78712000.0,-1841116000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,18168000.0,535606000.0,,1.37,,12552000.0,95786000.0,21414000.0,-1588742000.0,1614639000.0,,-33710000.0,4295000.0,15526000.0,-41583000.0,,13929000.0,51900000.0,3211189000.0,,457934000.0,140889000.0,527932000.0,95476000.0,54400000.0,10885000.0,284286000.0,1299454000.0,6515444000.0,107210000.0,840998000.0,,1.41,1299454000.0,3211189000.0,,535606000.0,51628000.0,,,12561000.0,140889000.0,-53869000.0,69542000.0,53397000.0,107210000.0,-34883000.0,-102454000.0,13580000.0,,-22323000.0,,8392000.0,4468989000.0,121619000.0,320463000.0,4257378000.0,153477000.0,-40195000.0,8392000.0,62964000.0,13580000.0,13580000.0,53397000.0,417561000.0,,13580000.0,,329543000.0,,-107283000.0,6048630000.0,,6412223000.0,13580000.0,,,0.34,102343000.0,,,-1113959000.0,34323000.0,53300000.0,4785310000.0,12130000.0,93106000.0,12561000.0,,18168000.0,,6515444000.0,-44899000.0,4295000.0,-11720000.0,,6412223000.0,-474783000.0,,12552000.0,287900000.0,12130000.0,,,-1943234000.0,36217000.0,52900000.0,-28414000.0,,466814000.0,,109960000.0,-49798000.0,,-2361000.0,76323000.0,,153477000.0,,-34883000.0,103413000.0,183849000.0,-1113099000.0,-427281000.0,1761000.0,95476000.0,13580000.0,-129546000.0,,,10475000.0,15526000.0,,1614639000.0,72970000.0,135412000.0,-1569908000.0,,1572974000.0,61960000.0,6265000.0,179502000.0,527932000.0,,20684000.0,,617443000.0,-154320000.0,0.0,466814000.0,6048630000.0,4785310000.0,,,-197136000.0,-77978000.0,5509000.0,,0.33,76323000.0,4257378000.0,4468989000.0,-730000.0,457934000.0,1099000.0,,-140685000.0,463788000.0,,51628000.0,50000.0,-1943234000.0,-87570000.0,102343000.0,82631000.0,955531000.0,-1124238000.0,72970000.0,440861000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,76523000.0,,,,,,146840000.0,80146000.0,,,,-2227000.0,-114662000.0,22582000.0,,,2171000.0,,,,,146308000.0,,75143000.0,54932000.0,,341907000.0,,,,,,,1299454000.0,3210730000.0,,577211000.0,39288000.0,,,12712000.0,,390000.0,64585000.0,,84484000.0,,,,,-23754000.0,,8182000.0,,,,,,,,13580000.0,11353000.0,,53502000.0,,,11353000.0,,,,41052000.0,6074447000.0,,,,,,1.44,56693000.0,,,,34441000.0,,4686871000.0,11905000.0,,,,76523000.0,,6475849000.0,77531000.0,,-10904000.0,,6436610000.0,,,3726000.0,,,,,,,53152000.0,,,,,147511000.0,-26666000.0,,42195000.0,76901000.0,,105074000.0,,-33730000.0,196589000.0,,-185000.0,,3091000.0,,11353000.0,-69494000.0,,,,,,1674316000.0,,,,,,-99482000.0,22445000.0,212096000.0,391542000.0,,113501000.0,,,,0.0,401402000.0,,,,,-47086000.0,,-3815000.0,,1.39,,4295329000.0,4493072000.0,33355000.0,513885000.0,,,-69309000.0,554003000.0,,,-79573000.0,-1943538000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,22195000.0,,,,,,116029000.0,25311000.0,,,,237000.0,-113792000.0,18024000.0,,,794000.0,,,,,112771000.0,,80476000.0,55384000.0,,215538000.0,,,,,,,1299454000.0,3160302000.0,,589189000.0,41067000.0,,,12761000.0,,736000.0,63574000.0,,99126000.0,,,,,-23790000.0,,7972000.0,,,,,,,,11353000.0,11590000.0,,53514000.0,,,11590000.0,,,,56850000.0,6129836000.0,,,,,,0.42,113718000.0,,,,34146000.0,,4699061000.0,13812000.0,,,,22195000.0,,6489092000.0,21570000.0,,-4090000.0,,6533581000.0,,,5160000.0,,,,,,,53229000.0,,,,,68866000.0,27741000.0,,8958000.0,74901000.0,,99970000.0,,-32941000.0,118522000.0,,163000.0,,3498000.0,,11590000.0,-94296000.0,,,,,,1676239000.0,,,,,,-14059000.0,-14725000.0,132440000.0,438865000.0,,35713000.0,,,,0.0,359256000.0,,,,,-5785000.0,,-617000.0,,0.4,,4260196000.0,4551701000.0,10402000.0,512498000.0,,,-94459000.0,347978000.0,,,-21496000.0,-1981880000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,27663000.0,,,,,,56561000.0,31598000.0,,,,1920000.0,2996686000.0,8604000.0,,,597000.0,,,,,101321000.0,,74162000.0,55432000.0,,200929000.0,,,,,,,1299454000.0,3109864000.0,,605744000.0,45711000.0,,,12947000.0,,885000.0,62690000.0,,126520000.0,,,,,-23790000.0,,7765000.0,,,,,,,,11590000.0,13510000.0,,53525000.0,,,13510000.0,,,,9124000.0,6166159000.0,,,,,,0.52,230913000.0,,,,34403000.0,,4755195000.0,11655000.0,,,,27663000.0,,6551177000.0,-35809000.0,,-4609000.0,,6615098000.0,,,5587000.0,,,,,,,53243000.0,,,,,78519000.0,-18121000.0,,13519000.0,87816000.0,,95595000.0,,-32566000.0,129240000.0,,-228000.0,,1005000.0,,13510000.0,-92598000.0,,,,,,1682804000.0,,,,,,12070000.0,-27280000.0,141209000.0,554270000.0,,45403000.0,,,,0.0,385018000.0,,,,,-51436000.0,,-25558000.0,,0.5,,4200925000.0,4594767000.0,13805000.0,516371000.0,,,-92370000.0,342138000.0,,,37957000.0,-2020331000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,50653000.0,336520000.0,,3.21,,1022000.0,108831000.0,71320000.0,-317664000.0,1708974000.0,,1972000.0,-111232000.0,50687000.0,-32630000.0,,846000.0,53221000.0,3109400000.0,,548617000.0,126060000.0,649101000.0,80546000.0,,7626000.0,259519000.0,1299454000.0,6658902000.0,113283000.0,-108695000.0,,3.33,1299454000.0,3109400000.0,,336520000.0,44420000.0,,,13090000.0,126060000.0,97000.0,54788000.0,53580000.0,113283000.0,-41202000.0,2108000.0,15420000.0,,-25410000.0,,7559000.0,4541430000.0,4408000.0,428261000.0,4189595000.0,160887000.0,-28222000.0,7559000.0,13510000.0,15420000.0,15420000.0,53580000.0,608106000.0,,15420000.0,,416736000.0,,-102492000.0,6088120000.0,,5567518000.0,15420000.0,,,,217043000.0,,,465000.0,35128000.0,55120000.0,4838696000.0,10149000.0,281742000.0,13090000.0,,50653000.0,,6658902000.0,38959000.0,-111232000.0,-5713000.0,,5567518000.0,-326010000.0,,1022000.0,245637000.0,10149000.0,,,-1026088000.0,80992000.0,,4534000.0,,570782000.0,,121840000.0,-36674000.0,,16320000.0,106383000.0,,160887000.0,,-41202000.0,163755000.0,-25316000.0,715000.0,1902000.0,32000.0,80546000.0,15420000.0,-61276000.0,,,73367000.0,50687000.0,,1708974000.0,177034000.0,138118000.0,-105743000.0,,1680266000.0,73249000.0,9471000.0,176628000.0,649101000.0,,87125000.0,,662373000.0,102251000.0,0.0,570782000.0,6088120000.0,4838696000.0,,,-1436000.0,-53720000.0,-2640000.0,,,106383000.0,4189595000.0,4541430000.0,15805000.0,548617000.0,-10089000.0,,-69872000.0,436147000.0,,44420000.0,-45583000.0,-1026088000.0,-96744000.0,217043000.0,208375000.0,1017893000.0,0.0,177034000.0,13518000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,133004000.0,,,,,,169875000.0,138977000.0,,,,15665000.0,,68300000.0,,,372000.0,,,,,168031000.0,,69118000.0,54122000.0,,363735000.0,,,,,,,1299454000.0,2858787000.0,,290491000.0,35748000.0,,,40927000.0,,-104000.0,63380000.0,,82045000.0,,,,,-25444000.0,,7357000.0,,,,,,,,18240000.0,30947000.0,,53649000.0,,,30947000.0,,,,-25113000.0,6134884000.0,,,,,,2.49,419943000.0,,-23500000.0,,35305000.0,,4699005000.0,14800000.0,,,,133004000.0,,6626989000.0,99903000.0,,-7048000.0,,5608539000.0,,,0.0,,,,,,,53319000.0,,,,,148274000.0,-1065000.0,,-25430000.0,79464000.0,,106281000.0,,-39924000.0,197070000.0,,-261000.0,,2209000.0,,33905000.0,-73554000.0,,,,,,1818770000.0,,,,,,-71149000.0,31196000.0,211654000.0,788564000.0,,113175000.0,,,,,492105000.0,,,,,-48536000.0,,4675000.0,,2.46,,3910441000.0,4559606000.0,-25802000.0,656161000.0,,,-69972000.0,575389000.0,,,-80656000.0,-1048933000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,21917000.0,,,,,,140826000.0,27167000.0,,,,-22191000.0,,58035000.0,,,702000.0,,,,,121135000.0,,69457000.0,54520000.0,,222943000.0,,,,,,,1299454000.0,2858068000.0,,289814000.0,36993000.0,,,41148000.0,,-1309000.0,63210000.0,,95454000.0,,,,,-25435000.0,,7155000.0,,,,,,,,33905000.0,8630000.0,,53662000.0,,,8630000.0,,,,75824000.0,6189477000.0,,,,,,0.41,377543000.0,,-929000.0,,34854000.0,,4643596000.0,17207000.0,,,,21917000.0,,6570129000.0,54050000.0,,-4477000.0,,5702065000.0,,,,,,,,,,53355000.0,,,,,69551000.0,49501000.0,,4011000.0,81996000.0,,104718000.0,,-38763000.0,117271000.0,,-112000.0,,3012000.0,,11714000.0,-89972000.0,,,,,,1818846000.0,,,,,,-25245000.0,-12704000.0,132761000.0,730635000.0,,33708000.0,,,,,380652000.0,,,,,-43835000.0,,2531000.0,,0.4,,3912961000.0,4614376000.0,6541000.0,652642000.0,,,-86776000.0,355704000.0,,,-73045000.0,-1087689000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,16950000.0,,,,,,68021000.0,21801000.0,,,,1528000.0,,45134000.0,,,5000.0,,,,,99221000.0,,64091000.0,54819000.0,,195721000.0,,,,,,,1299454000.0,2951389000.0,,292753000.0,42002000.0,,,41202000.0,,-510000.0,61173000.0,,122618000.0,,,,,-25430000.0,,6954000.0,,,,,,,,11714000.0,10001000.0,,53662000.0,,,10001000.0,,,,21350000.0,6277018000.0,,,,,,0.32,367843000.0,,0.0,,35679000.0,,4740759000.0,17143000.0,,,,16950000.0,,6661938000.0,-53363000.0,,-12687000.0,,5819000000.0,,,0.0,,,,,,,53364000.0,,,,,65085000.0,-8288000.0,,7023000.0,80993000.0,,115900000.0,,-37703000.0,114003000.0,,3139000.0,,2323000.0,,13242000.0,-118245000.0,,,,,,1813255000.0,,,,,,9790000.0,-26872000.0,126258000.0,730230000.0,,29278000.0,,,,,384920000.0,,,,,-510936000.0,,-4549000.0,,0.31,,4010529000.0,4700217000.0,7477000.0,644154000.0,,,-121384000.0,321979000.0,,,51752000.0,-1118783000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,86571000.0,311331000.0,,4.66,,0.0,110089000.0,91604000.0,-465849000.0,2181588000.0,,10903000.0,,30757000.0,7670000.0,,299755000.0,54420000.0,2950835000.0,,700396000.0,146716000.0,648230000.0,65675000.0,,12390000.0,324673000.0,1299454000.0,6963327000.0,117299000.0,-17057000.0,,4.75,1299454000.0,2950835000.0,-24429000.0,311331000.0,43574000.0,,,41013000.0,146716000.0,743000.0,62396000.0,60049000.0,117299000.0,-26916000.0,-1180000.0,20776000.0,,-30282000.0,,14337000.0,4854879000.0,300834000.0,488811000.0,4027674000.0,210609000.0,5305000.0,14337000.0,13242000.0,20776000.0,24145000.0,60049000.0,593826000.0,,20776000.0,,397037000.0,,-118027000.0,6459494000.0,,6000015000.0,20776000.0,,,,191363000.0,,0.0,-4281000.0,35778000.0,55486000.0,4675904000.0,14352000.0,255882000.0,41013000.0,,86571000.0,,6963327000.0,-69303000.0,,-6665000.0,,6000015000.0,-457524000.0,,0.0,249915000.0,14352000.0,,,-1145136000.0,-24239000.0,,-45966000.0,,503833000.0,,114127000.0,-31587000.0,,-9843000.0,78758000.0,,210609000.0,,-26916000.0,165482000.0,-30877000.0,-7047000.0,5905000.0,4846000.0,65675000.0,24145000.0,-184078000.0,,,-23667000.0,30757000.0,,2181588000.0,258442000.0,141616000.0,-880423000.0,,1754268000.0,91909000.0,5461000.0,176523000.0,648230000.0,,79721000.0,,646952000.0,31287000.0,,503833000.0,6459494000.0,4675904000.0,,,-277116000.0,8561000.0,5013000.0,,,78758000.0,4027674000.0,4854879000.0,-11883000.0,700396000.0,-2919000.0,,-179392000.0,501196000.0,,43574000.0,84892000.0,-1145136000.0,-106591000.0,191363000.0,279549000.0,1107316000.0,,258442000.0,18240000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,103808000.0,,,,,,175893000.0,107362000.0,,,,-8426000.0,,45872000.0,,,19949000.0,,,,,193673000.0,,65207000.0,60060000.0,,372692000.0,,,,,,,1299454000.0,2950299000.0,,337184000.0,39125000.0,,,41247000.0,,-789000.0,64987000.0,,87676000.0,,,,,-30332000.0,,14136000.0,,,,,,,,24145000.0,12225000.0,,60378000.0,,,12225000.0,,,,-15857000.0,6553002000.0,,,,,,1.73,170393000.0,,0.0,,35016000.0,,4653870000.0,25823000.0,,,,103808000.0,,7037572000.0,31767000.0,,-6503000.0,,6127050000.0,,,,,,,,,,59920000.0,,,,,160131000.0,-16763000.0,,19602000.0,82332000.0,,178678000.0,,-26459000.0,210669000.0,,-901000.0,,3296000.0,,15719000.0,-145027000.0,,,,,,2279159000.0,,,,,,-41689000.0,29387000.0,225118000.0,591015000.0,,124625000.0,,,,,484570000.0,,,,,-1436000.0,,8231000.0,,1.73,,4062855000.0,4939938000.0,17263000.0,777262000.0,,,-144126000.0,597810000.0,,,-39292000.0,-1187112000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,14583000.0,,,,,,113886000.0,17693000.0,,,,-5475000.0,,41133000.0,,,51810000.0,,,,,116273000.0,,61839000.0,60606000.0,,214757000.0,,,,,,,1299454000.0,3049672000.0,,343207000.0,40716000.0,,,41271000.0,,264000.0,65130000.0,,102830000.0,,,,,-30620000.0,,13867000.0,,,,,,,,15719000.0,6642000.0,,61091000.0,,,6642000.0,,,,115782000.0,6711780000.0,,,,,,0.24,108243000.0,,0.0,,34661000.0,,4661455000.0,30552000.0,,,,14583000.0,,7081453000.0,-59674000.0,,-4696000.0,,6317112000.0,,,,,,,,,,60467000.0,,,,,54001000.0,33804000.0,,2333000.0,76134000.0,,150508000.0,,-26227000.0,106256000.0,,1290000.0,,3797000.0,,10244000.0,-172270000.0,,,,,,2316750000.0,,,,,,-65874000.0,-14476000.0,119131000.0,488401000.0,,20000000.0,,,,,369673000.0,,,,,-301435000.0,,2118000.0,,0.24,,4173054000.0,5092512000.0,2307000.0,761222000.0,,,-173560000.0,333888000.0,,,52909000.0,-1224600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
