date,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualCapitalExpenditure,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyDilutedEPS,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualCurrentAssets,annualTotalRevenue,annualDilutedEPS,quarterlyOtherNonCashItems,annualDilutedAverageShares,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,annualInterestExpense,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyStockholdersEquity,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualTotalAssets,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualStockholdersEquity,annualLongTermDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingPurchaseOfBusiness,annualChangeInInventory,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualGoodwill,quarterlyTaxProvision,trailingNetIncome,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyInventory,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,annualCapitalStock,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccountsReceivable,trailingOperatingCashFlow,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualEbitda,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualNetOtherInvestingChanges,trailingTotalRevenue,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalNonCurrentAssets,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,annualAccountsPayable,trailingInvestingCashFlow,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,trailingChangeInInventory,trailingBasicEPS
,,1098000000.0,-301000000.0,336000000.0,,7550000000.0,-207000000.0,176000000.0,1611000000.0,-12228000000.0,-1247000000.0,,,1283000000.0,1611000000.0,12190000000.0,,,2018000000.0,615000000.0,0.563609,,,,1738000000.0,675000000.0,22870000000.0,21728000000.0,,,-88000000.0,615000000.0,-431000000.0,3615000000.0,1105000000.0,1709000000.0,6000000.0,16339000000.0,80676000000.0,3.011834,-1559000000.0,676000000.0,10315000000.0,,-102000000.0,521000000.0,2036000000.0,482000000.0,739000000.0,1773000000.0,11996000000.0,-3587000000.0,,-12000000.0,764000000.0,4300000000.0,10315000000.0,423000000.0,14689000000.0,-5232000000.0,,4279000000.0,,,423000000.0,676000000.0,18838000000.0,,602000000.0,-132000000.0,16339000000.0,997000000.0,676000000.0,12190000000.0,39000000.0,1875000000.0,31028000000.0,,2036000000.0,4279000000.0,-12228000000.0,,76376000000.0,-218000000.0,1046000000.0,1012000000.0,-395000000.0,,1875000000.0,381000000.0,1754000000.0,3906000000.0,,1283000000.0,-3000000.0,-334000000.0,2409000000.0,18838000000.0,8444000000.0,-2564000000.0,0.563609,-1675000000.0,379000000.0,,-3412000000.0,877000000.0,859000000.0,,602000000.0,385000000.0,,47000000.0,179000000.0,11996000000.0,12055000000.0,9500000000.0,12055000000.0,1875000000.0,0.0,859000000.0,-2410000000.0,8444000000.0,,0.0,,739000000.0,,,-2340000000.0,-243000000.0,,2094000000.0,3615000000.0,21772000000.0,212000000.0,,,672000000.0,,9500000000.0,858000000.0,2689000000.0,,,4374000000.0,-438000000.0,176000000.0,0.0,75000000.0,,0.0,615000000.0,3584000000.0,1354000000.0,31028000000.0,,,381000000.0,,14689000000.0,21728000000.0,,2075000000.0,615000000.0,1875000000.0,,1354000000.0,3.011834,7550000000.0,,,1012000000.0,-536000000.0,129000000.0,3015000000.0,724000000.0,3906000000.0,,,676000000.0,,,,,,,,,,,,,,,,,
,,1034000000.0,,21000000.0,,7371000000.0,-240000000.0,-374000000.0,,,,,,,,11379000000.0,,,,,0.68,,,,1305000000.0,627000000.0,21902000000.0,21857000000.0,,,-249000000.0,1320000000.0,,,980000000.0,809000000.0,27000000.0,,,,114000000.0,,,,-107000000.0,,,,,,12349000000.0,,,-12000000.0,660000000.0,,10209000000.0,407000000.0,,,,,,,407000000.0,668000000.0,18409000000.0,,607000000.0,-85000000.0,15619000000.0,,,,-94000000.0,1170000000.0,,,,3995000000.0,-12202000000.0,,,,,1046000000.0,,,,460000000.0,-40000000.0,3508000000.0,,1006000000.0,,-443000000.0,2087000000.0,,,-1133000000.0,0.688623,,461000000.0,,,,,,,199000000.0,,,146000000.0,,11122000000.0,9655000000.0,,,0.0,836000000.0,,8327000000.0,,,,506000000.0,,,,705000000.0,,,4289000000.0,20868000000.0,207000000.0,,,,,,615000000.0,,,,,,,0.0,,,,,,,29788000000.0,,,460000000.0,,14169000000.0,,,1644000000.0,1320000000.0,1170000000.0,,1826000000.0,,,,,,-181000000.0,113000000.0,,481000000.0,,,,674000000.0,,,,,,,,,,,,,,,,,
,,813000000.0,,7000000.0,,4136000000.0,-187000000.0,-563000000.0,,,,,,,,10958000000.0,,,,,0.12,,,,326000000.0,390000000.0,23306000000.0,21903000000.0,,,-685000000.0,864000000.0,,,424000000.0,-1289000000.0,7000000.0,,,,-12000000.0,,,,-117000000.0,,,,,,12322000000.0,,,-194000000.0,121000000.0,,10124000000.0,423000000.0,,,,,,,423000000.0,662000000.0,18165000000.0,,591000000.0,-88000000.0,14831000000.0,,,,23000000.0,834000000.0,,,,8258000000.0,-12302000000.0,,,,,863000000.0,,,,80000000.0,-9000000.0,3563000000.0,,1128000000.0,,-409000000.0,954000000.0,,,-725000000.0,0.120846,,83000000.0,,,,,,,38000000.0,,,-173000000.0,,12415000000.0,9601000000.0,,,0.0,897000000.0,,8364000000.0,,,,594000000.0,,,,-456000000.0,5093000000.0,,8257000000.0,22493000000.0,207000000.0,,,,,,1320000000.0,,,,,,,0.0,,,,,,,29123000000.0,,,80000000.0,,14292000000.0,,,545000000.0,864000000.0,834000000.0,,1458000000.0,,,,,,-708000000.0,96000000.0,,603000000.0,,,,667000000.0,,,,,,,,,,,,,,,,,
,,1008000000.0,,20000000.0,-1071000000.0,3122000000.0,-56000000.0,-423000000.0,,,,,,,,12300000000.0,,,,,0.6,,,,-1302000000.0,606000000.0,21155000000.0,22639000000.0,,,-163000000.0,818000000.0,,,898000000.0,-629000000.0,7000000.0,,,,-116000000.0,,,,-115000000.0,,,,,,12606000000.0,,,-33000000.0,568000000.0,,10313000000.0,402000000.0,,,,,,,402000000.0,660000000.0,18551000000.0,,596000000.0,-51000000.0,16208000000.0,,,,10000000.0,1987000000.0,,,,9659000000.0,-12839000000.0,,,,,1097000000.0,,,,399000000.0,6000000.0,3705000000.0,,1138000000.0,,-341000000.0,-783000000.0,,,900000000.0,0.604545,,405000000.0,,,,,,,163000000.0,,,78000000.0,,13232000000.0,9800000000.0,,,0.0,873000000.0,,8343000000.0,,,,428000000.0,,,,-46000000.0,3078000000.0,,7885000000.0,20147000000.0,214000000.0,,,,,,864000000.0,,,,,,,0.0,,,,,,,30851000000.0,,,399000000.0,,14643000000.0,,,-1124000000.0,818000000.0,1987000000.0,,1246000000.0,,,,,,-241000000.0,116000000.0,,442000000.0,,,2170000000.0,663000000.0,,,,,,,,,,,,,,,,,
,,813000000.0,-527000000.0,-3000000.0,-591000000.0,2474000000.0,-44000000.0,-907000000.0,1626000000.0,-12878000000.0,-1477000000.0,,,1137000000.0,1626000000.0,12543000000.0,,,1242000000.0,1291000000.0,0.43,974000000.0,,,11000000.0,419000000.0,22675000000.0,22690000000.0,,,-25000000.0,1291000000.0,676000000.0,8367000000.0,752000000.0,837000000.0,7000000.0,16113000000.0,89038000000.0,1.84,112000000.0,666000000.0,10435000000.0,-117000000.0,-116000000.0,45000000.0,1223000000.0,441000000.0,176000000.0,-43000000.0,12774000000.0,1442000000.0,,-2000000.0,416000000.0,3668000000.0,10435000000.0,394000000.0,14599000000.0,340000000.0,,9856000000.0,,,394000000.0,659000000.0,18169000000.0,,603000000.0,-166000000.0,16113000000.0,523000000.0,659000000.0,12543000000.0,9000000.0,2108000000.0,30712000000.0,,1223000000.0,9856000000.0,-12878000000.0,,85370000000.0,-241000000.0,615000000.0,1440000000.0,-455000000.0,,2108000000.0,284000000.0,0.0,3650000000.0,,1137000000.0,98000000.0,-284000000.0,661000000.0,18169000000.0,8212000000.0,-163000000.0,0.430956,-1122000000.0,293000000.0,,-272000000.0,848000000.0,783000000.0,,603000000.0,123000000.0,,48000000.0,113000000.0,12774000000.0,12192000000.0,9812000000.0,12192000000.0,2108000000.0,0.0,783000000.0,-1328000000.0,8212000000.0,,0.0,,176000000.0,3439000000.0,,2919000000.0,473000000.0,3439000000.0,1945000000.0,8367000000.0,21862000000.0,220000000.0,,,164000000.0,,9812000000.0,818000000.0,2042000000.0,,,3054000000.0,-390000000.0,-907000000.0,0.0,-52000000.0,,0.0,1291000000.0,-1121000000.0,1467000000.0,30712000000.0,,,284000000.0,,14599000000.0,22690000000.0,,377000000.0,1291000000.0,2108000000.0,,1467000000.0,1.855842,2474000000.0,,,1440000000.0,-198000000.0,116000000.0,1765000000.0,419000000.0,3650000000.0,,-455000000.0,661000000.0,,,,,,,,,,,,,,,,,
,,806000000.0,,102000000.0,1197000000.0,3674000000.0,0.0,-734000000.0,,,,,,,,12543000000.0,,,,,0.276176,,,,-175000000.0,416000000.0,21808000000.0,22971000000.0,,,-562000000.0,1235000000.0,,,618000000.0,-1415000000.0,22000000.0,,,,111000000.0,,,,-115000000.0,,,,,,12841000000.0,,,-21000000.0,295000000.0,,10435000000.0,390000000.0,,,,,,,390000000.0,659000000.0,18169000000.0,,541000000.0,-1412000000.0,16113000000.0,,,,30000000.0,2108000000.0,,,,11710000000.0,-13088000000.0,,,,,1435000000.0,,,,182000000.0,0.0,3650000000.0,,1137000000.0,,-252000000.0,483000000.0,,,23000000.0,0.276176,,184000000.0,,,,,,,111000000.0,,,-15000000.0,,13699000000.0,9812000000.0,,,0.0,775000000.0,,8212000000.0,,,,507000000.0,,,,-56000000.0,3003000000.0,,9942000000.0,21002000000.0,217000000.0,,,,,,1291000000.0,,,,,,,0.0,,,,,,,30712000000.0,,,182000000.0,,14599000000.0,,,231000000.0,1235000000.0,2108000000.0,,1742000000.0,,,,,,-466000000.0,106000000.0,,147000000.0,,,472000000.0,661000000.0,,,,,,,,,,,,,,,,,
,,,-100000000.0,,,,,,1665000000.0,-13050000000.0,-1240000000.0,,,605000000.0,1908000000.0,,,,1392000000.0,1714000000.0,,1753000000.0,,,,,,,,,,,,,,,,29762000000.0,90559000000.0,2.08,,662000000.0,9012000000.0,648000000.0,,135000000.0,1375000000.0,445000000.0,576000000.0,-197000000.0,,1092000000.0,0.0,,,3623000000.0,,,15374000000.0,-85000000.0,,6548000000.0,,,,,,,,,,589000000.0,660000000.0,26005000000.0,,,45136000000.0,,1375000000.0,,,,86936000000.0,-61000000.0,864000000.0,,-461000000.0,,3084000000.0,,,,,,232000000.0,,,18920000000.0,6456000000.0,,,-1161000000.0,,,-1304000000.0,869000000.0,1267000000.0,,551000000.0,,,44000000.0,,13236000000.0,,,13836000000.0,16993000000.0,,,-2037000000.0,,,,,,3450000000.0,,2332000000.0,,,1592000000.0,,,,,208000000.0,602000000.0,,10123000000.0,,1715000000.0,,,3295000000.0,-1608000000.0,-450000000.0,,585000000.0,,1054000000.0,1714000000.0,,2290000000.0,,,,,,,23173000000.0,,,,,,,2.08,4787000000.0,,,1289000000.0,,,1981000000.0,,3887000000.0,,,,,,,,,,,,,,,,,,,,
,,756000000.0,,-6000000.0,-1552000000.0,3474000000.0,0.0,-591000000.0,,,,,,,,24250000000.0,,,,,0.408194,,,,-5000000.0,320000000.0,21727000000.0,23253000000.0,,,169000000.0,1448000000.0,,,708000000.0,1386000000.0,15000000.0,,,,-135000000.0,,,,-125000000.0,,,,,,13369000000.0,,,-16000000.0,375000000.0,,8108000000.0,436000000.0,,,,,,,436000000.0,659000000.0,18976000000.0,,544000000.0,-250000000.0,27865000000.0,,,,42000000.0,16142000000.0,,,,3426000000.0,-13131000000.0,,,,,1478000000.0,,,,269000000.0,7000000.0,3935000000.0,,760000000.0,,-248000000.0,357000000.0,,,-792000000.0,0.408194,,270000000.0,,,,,,,105000000.0,,,134000000.0,,12408000000.0,10122000000.0,,,2376000000.0,1256000000.0,,5374000000.0,,,,183000000.0,,,,-266000000.0,3553000000.0,,1798000000.0,20971000000.0,227000000.0,,,,,,1714000000.0,,,,,,,0.0,,,,,,,43226000000.0,,,269000000.0,,15361000000.0,,,109000000.0,1448000000.0,3489000000.0,,1631000000.0,,,,,,-115000000.0,106000000.0,,506000000.0,,,-146000000.0,662000000.0,,,,,,,,,,,,,,,,,
,,807000000.0,,-59000000.0,-507000000.0,2971000000.0,-11000000.0,-638000000.0,,,,,,,,21225000000.0,,,,,0.338392,,,,1646000000.0,355000000.0,22541000000.0,23359000000.0,,,-111000000.0,1848000000.0,,,651000000.0,2241000000.0,4000000.0,,,,-108000000.0,,,,-125000000.0,,,,,,13478000000.0,,,0.0,317000000.0,,8102000000.0,452000000.0,,,,,,,452000000.0,659000000.0,19013000000.0,,545000000.0,-10000000.0,25036000000.0,,,,150000000.0,13123000000.0,,,,2585000000.0,-13268000000.0,,,,,1469000000.0,,,,223000000.0,9000000.0,3865000000.0,,701000000.0,,-194000000.0,1991000000.0,,,-1480000000.0,0.338392,,226000000.0,,,,,,,91000000.0,,,40000000.0,,10194000000.0,10091000000.0,,,2435000000.0,1267000000.0,,5366000000.0,,,,181000000.0,,,,400000000.0,3520000000.0,,634000000.0,21734000000.0,227000000.0,,,,,,1448000000.0,,,,,,,0.0,,,,,,,40238000000.0,,,223000000.0,,15202000000.0,,,1797000000.0,1848000000.0,2158000000.0,,2029000000.0,,,,,,-228000000.0,107000000.0,,161000000.0,,,49000000.0,663000000.0,,,,,,,,,,,,,,,,,
,,1156000000.0,,69000000.0,-95000000.0,2942000000.0,-84000000.0,-398000000.0,,,,,,,,21882000000.0,,,,,0.72,,,,1782000000.0,727000000.0,21393000000.0,23437000000.0,,,-232000000.0,3252000000.0,,,1041000000.0,1161000000.0,11000000.0,,,,-56000000.0,,,,-126000000.0,,,,,,13828000000.0,,,-19000000.0,709000000.0,,8129000000.0,429000000.0,,,,,,,429000000.0,661000000.0,19538000000.0,,552000000.0,-5000000.0,26090000000.0,,,,8000000.0,13753000000.0,,,,2784000000.0,-13312000000.0,,,,,1483000000.0,,,,476000000.0,29000000.0,3868000000.0,,813000000.0,,-217000000.0,2521000000.0,,,-885000000.0,0.72,,481000000.0,,,,,,,228000000.0,,,75000000.0,,9278000000.0,10125000000.0,,,2762000000.0,1282000000.0,,5364000000.0,,,,242000000.0,,,,1404000000.0,3447000000.0,,1795000000.0,20237000000.0,227000000.0,,,,,,1848000000.0,,,,,,,0.0,,,,,,,41448000000.0,,,476000000.0,,15358000000.0,,,2304000000.0,3252000000.0,1520000000.0,,3494000000.0,,,,,,-187000000.0,105000000.0,,159000000.0,,,189000000.0,664000000.0,,,,,,,,,,,,,,,,,
,,1170000000.0,-101000000.0,157000000.0,1863000000.0,4513000000.0,-6000000.0,-57000000.0,1759000000.0,-13393000000.0,-913000000.0,,,478000000.0,1759000000.0,23558000000.0,,,1354000000.0,3121000000.0,0.56,296000000.0,,,-490000000.0,728000000.0,24143000000.0,23530000000.0,,,-403000000.0,3121000000.0,1407000000.0,3966000000.0,718000000.0,-2247000000.0,13000000.0,28530000000.0,89804000000.0,2.02,-16000000.0,663000000.0,7900000000.0,-291000000.0,-125000000.0,161000000.0,1342000000.0,413000000.0,433000000.0,73000000.0,14077000000.0,4313000000.0,0.0,-9000000.0,623000000.0,3889000000.0,7900000000.0,442000000.0,15222000000.0,2933000000.0,,2750000000.0,,,442000000.0,659000000.0,20154000000.0,,562000000.0,-10000000.0,28530000000.0,670000000.0,659000000.0,23558000000.0,238000000.0,15658000000.0,43752000000.0,,1342000000.0,2750000000.0,-13393000000.0,,85915000000.0,-44000000.0,1714000000.0,1105000000.0,-501000000.0,,1523000000.0,374000000.0,28000000.0,3848000000.0,,478000000.0,-229000000.0,-254000000.0,357000000.0,20154000000.0,5347000000.0,-85000000.0,0.567527,-577000000.0,377000000.0,,2541000000.0,909000000.0,1448000000.0,,562000000.0,246000000.0,,43000000.0,-44000000.0,14077000000.0,11441000000.0,10137000000.0,11441000000.0,15658000000.0,824000000.0,1448000000.0,-891000000.0,5347000000.0,,0.0,,433000000.0,4522000000.0,,5226000000.0,-131000000.0,4522000000.0,995000000.0,3966000000.0,22973000000.0,228000000.0,197000000.0,197000000.0,205000000.0,,10137000000.0,3252000000.0,2130000000.0,,,3346000000.0,-275000000.0,-57000000.0,0.0,276000000.0,,824000000.0,3121000000.0,-3242000000.0,3554000000.0,43752000000.0,,,374000000.0,,15222000000.0,23530000000.0,,103000000.0,3121000000.0,1523000000.0,,3554000000.0,2.036419,4513000000.0,,,1105000000.0,-361000000.0,95000000.0,2024000000.0,169000000.0,3848000000.0,,204000000.0,663000000.0,,,,,,,,,,,,,,,,,
,,675000000.0,,-66000000.0,-851000000.0,3653000000.0,-175000000.0,-158000000.0,,,,,,,,21382000000.0,,,,,0.4,,,,-586000000.0,282000000.0,20696000000.0,23632000000.0,,,-145000000.0,1083000000.0,,,678000000.0,28000000.0,20000000.0,,,,-259000000.0,,,,-158000000.0,,,,,,14186000000.0,,,0.0,366000000.0,,7926000000.0,393000000.0,,,,,,,393000000.0,655000000.0,20062000000.0,,,-1154000000.0,26226000000.0,,,,84000000.0,13456000000.0,,,,2714000000.0,-13530000000.0,,,,,1093000000.0,,,,267000000.0,14000000.0,3919000000.0,,439000000.0,,-188000000.0,-358000000.0,,,-1535000000.0,0.407634,,268000000.0,,,,,,,98000000.0,,,155000000.0,,11394000000.0,10102000000.0,,,956000000.0,1480000000.0,,5353000000.0,,,,452000000.0,,,,-2038000000.0,4146000000.0,,3443000000.0,20021000000.0,219000000.0,758000000.0,,,,,3121000000.0,,,,,,,0.0,,,,,,,41444000000.0,,,267000000.0,,15218000000.0,,,-546000000.0,1083000000.0,320000000.0,,1535000000.0,,,,,,-362000000.0,93000000.0,,321000000.0,,,433000000.0,663000000.0,,,,,,,,,,,,,,,,,
,,1172000000.0,,34000000.0,-751000000.0,2904000000.0,-318000000.0,-70000000.0,,,,,,,,19711000000.0,,,,,0.81,,,,517000000.0,746000000.0,21494000000.0,23801000000.0,,,-112000000.0,1630000000.0,,,1027000000.0,2373000000.0,13000000.0,,,,-12000000.0,,,,-157000000.0,,,,,,14562000000.0,,,0.0,735000000.0,,7820000000.0,426000000.0,,,,,,,426000000.0,656000000.0,20184000000.0,,,-8000000.0,24658000000.0,,,,-6000000.0,11891000000.0,,,,2180000000.0,-13691000000.0,,,,,962000000.0,,,,533000000.0,-133000000.0,3958000000.0,,451000000.0,,-210000000.0,1341000000.0,,,-682000000.0,0.81,,532000000.0,,,,,,,203000000.0,,,44000000.0,,9024000000.0,10110000000.0,,,778000000.0,1489000000.0,,5369000000.0,,,,366000000.0,,,,547000000.0,5617000000.0,,2580000000.0,20322000000.0,213000000.0,753000000.0,,,,,1083000000.0,,,,,,,0.0,,,,,,,39930000000.0,,,533000000.0,,15272000000.0,,,1131000000.0,1630000000.0,253000000.0,,1996000000.0,,,,,,-279000000.0,79000000.0,,370000000.0,,,-1329000000.0,659000000.0,,,,,,,,,,,,,,,,,
,,1470000000.0,,19000000.0,295000000.0,3134000000.0,-209000000.0,-469000000.0,,,,,,,,21560000000.0,,,,,1.14,,,,2546000000.0,1019000000.0,18117000000.0,23655000000.0,,,-163000000.0,4539000000.0,,,1112000000.0,780000000.0,10000000.0,,,,22000000.0,,,,-155000000.0,,,,,,15154000000.0,,,-3000000.0,1033000000.0,,7809000000.0,451000000.0,,,,,,,451000000.0,646000000.0,20261000000.0,,,-5000000.0,26639000000.0,,,,14000000.0,13751000000.0,,,,2760000000.0,-13660000000.0,,,,,941000000.0,,,,747000000.0,49000000.0,4031000000.0,,424000000.0,,-207000000.0,3441000000.0,,,-369000000.0,1.156347,,748000000.0,,,,,,,285000000.0,,,77000000.0,,8034000000.0,9995000000.0,,,1315000000.0,1522000000.0,,5346000000.0,,,,348000000.0,,,,2909000000.0,3610000000.0,,3362000000.0,16647000000.0,214000000.0,732000000.0,,,,,1630000000.0,,,,,,,0.0,,,,,,,41821000000.0,,,747000000.0,,15182000000.0,,,3234000000.0,4539000000.0,195000000.0,,4887000000.0,,,,,,-244000000.0,79000000.0,,260000000.0,,,1853000000.0,653000000.0,,,,,,,,,,,,,,,,,
,,1451000000.0,-1183000000.0,-46000000.0,1213000000.0,4326000000.0,-481000000.0,-1241000000.0,1907000000.0,-13012000000.0,-894000000.0,,,379000000.0,1907000000.0,24397000000.0,,,2253000000.0,1099000000.0,1.08,425000000.0,,,-136000000.0,814000000.0,20894000000.0,22972000000.0,,,-2946000000.0,1099000000.0,-2022000000.0,4114000000.0,1330000000.0,-1907000000.0,12000000.0,26028000000.0,81201000000.0,3.43,112000000.0,656000000.0,8795000000.0,-94000000.0,-154000000.0,-59000000.0,2248000000.0,337000000.0,515000000.0,-62000000.0,15701000000.0,4149000000.0,,-2714000000.0,996000000.0,4768000000.0,8795000000.0,637000000.0,17999000000.0,2341000000.0,,2714000000.0,,,637000000.0,637000000.0,19630000000.0,,2010000000.0,-206000000.0,26028000000.0,877000000.0,637000000.0,24397000000.0,-186000000.0,15602000000.0,44027000000.0,,2248000000.0,2714000000.0,-13012000000.0,,76433000000.0,-2717000000.0,3121000000.0,1575000000.0,-624000000.0,,132000000.0,701000000.0,8000000.0,4377000000.0,,379000000.0,-135000000.0,-289000000.0,619000000.0,19630000000.0,5558000000.0,-1113000000.0,1.100471,-3366000000.0,705000000.0,,1274000000.0,894000000.0,1662000000.0,,2010000000.0,291000000.0,,55000000.0,238000000.0,15701000000.0,9374000000.0,9960000000.0,9374000000.0,15602000000.0,1156000000.0,1662000000.0,-1344000000.0,5558000000.0,,0.0,,515000000.0,4236000000.0,,5043000000.0,-3440000000.0,4236000000.0,1239000000.0,4114000000.0,19443000000.0,248000000.0,1273000000.0,1273000000.0,514000000.0,,9960000000.0,4539000000.0,2861000000.0,,,4361000000.0,-1373000000.0,-1241000000.0,0.0,-64000000.0,,1156000000.0,1099000000.0,-3699000000.0,1614000000.0,44027000000.0,,,701000000.0,,17999000000.0,22972000000.0,,330000000.0,1099000000.0,132000000.0,,1614000000.0,3.529042,4326000000.0,,,1575000000.0,-459000000.0,86000000.0,3130000000.0,288000000.0,4377000000.0,,-532000000.0,649000000.0,,,,,,,,,,,,,,,,,
,,1102000000.0,,4000000.0,-1071000000.0,3142000000.0,-566000000.0,-1879000000.0,,,,,,,,22958000000.0,,,,,0.77,,,,-532000000.0,604000000.0,17506000000.0,22790000000.0,,,-261000000.0,890000000.0,,,987000000.0,739000000.0,26000000.0,,,,-132000000.0,,,,-177000000.0,,,,,,16019000000.0,,,,690000000.0,,8723000000.0,498000000.0,,,,,,,498000000.0,625000000.0,18757000000.0,,,-7000000.0,23896000000.0,,,,-123000000.0,14235000000.0,,,,2599000000.0,-12957000000.0,,,,,1534000000.0,,,,493000000.0,7000000.0,4466000000.0,,396000000.0,,-244000000.0,45000000.0,,,7000000.0,0.7888,,493000000.0,,,,,,,197000000.0,,,149000000.0,,8372000000.0,9833000000.0,,,1151000000.0,1614000000.0,,5575000000.0,,,,406000000.0,,,,-209000000.0,3666000000.0,,3228000000.0,16404000000.0,216000000.0,3124000000.0,,,,,1099000000.0,,,,,,,0.0,,,,,,,41715000000.0,,,493000000.0,,17819000000.0,,,-199000000.0,890000000.0,866000000.0,,1296000000.0,,,,,,-246000000.0,81000000.0,,346000000.0,,,550000000.0,639000000.0,,,,,,,,,,,,,,,,,
