,annualEndCashPosition,annualTaxProvision,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,annualBasicAverageShares,quarterlyEndCashPosition,trailingCostOfRevenue,trailingTotalRevenue,annualOtherCurrentAssets,annualCostOfRevenue,annualAccountsPayable,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,trailingOperatingIncome,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,quarterlyEbitda,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,annualChangeInWorkingCapital,annualOperatingExpense,annualFreeCashFlow,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,trailingOperatingExpense,quarterlyRetainedEarnings,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCurrentAssets,annualBasicEPS,trailingFreeCashFlow,trailingPretaxIncome,annualTotalAssets,quarterlyLongTermDebt,annualAccountsReceivable,annualCurrentAssets,annualBeginningCashPosition,annualCashDividendsPaid,annualLongTermDebt,quarterlyChangeInInventory,annualDilutedAverageShares,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyBasicEPS,annualNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherNonCashItems,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,annualDepreciationAndAmortization,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,annualDilutedEPS,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,annualStockBasedCompensation,quarterlyInventory,trailingOperatingCashFlow,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyTaxProvision,annualCapitalStock,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualNetPPE,quarterlyCommonStockIssuance,annualOtherIntangibleAssets,quarterlyInterestExpense,annualGrossProfit,quarterlyBasicAverageShares,quarterlyCurrentDebt,annualInventory,annualCurrentLiabilities,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,trailingOtherNonCashItems,quarterlyResearchAndDevelopment,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,trailingInterestExpense,trailingBeginningCashPosition,quarterlyTotalAssets,annualInterestExpense,annualGoodwill,trailingNetIncome,annualPretaxIncome,trailingChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,quarterlyTotalNonCurrentAssets,annualChangesInAccountReceivables,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,quarterlyAccountsPayable,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualRepaymentOfDebt,quarterlyDilutedEPS,trailingChangeInWorkingCapital,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalExpenditure,annualTotalRevenue,trailingStockBasedCompensation,trailingGrossProfit,annualPurchaseOfInvestment,annualChangeInCashSupplementalAsReported,annualInvestingCashFlow,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1451520000,2605200000.0,583600000.0,1006600000.0,1283500000.0,328200000.0,-94800000.0,244200000.0,2605200000.0,,,1017200000.0,11361900000.0,9812000000.0,1443700000.0,5001700000.0,24000000.0,56100000.0,-122800000.0,,14500000.0,-223900000.0,,72400000.0,,,658200000.0,19221300000.0,1228400000.0,-727500000.0,19221300000.0,,136600000.0,557600000.0,1852400000.0,1969600000.0,,1674400000.0,,10178200000.0,4153300000.0,-500000.0,,2605200000.0,,-1015400000.0,1899300000.0,14219600000.0,1203400000.0,575500000.0,11980500000.0,4.43,,,22110700000.0,3564200000.0,7220900000.0,11980500000.0,2388100000.0,-496700000.0,3564200000.0,292300000.0,245200000.0,1093900000.0,1017200000.0,,7220900000.0,3118800000.0,279700000.0,1852400000.0,800500000.0,,1081500000.0,136600000.0,5001700000.0,1575900000.0,,,57200000.0,2452400000.0,,459000000.0,1034500000.0,291100000.0,1283500000.0,,,10178200000.0,459000000.0,2452400000.0,,-13600000.0,8676400000.0,4.41,364200000.0,331600000.0,0.0,-1429100000.0,-1206600000.0,469100000.0,99400000.0,1122700000.0,,692700000.0,0.0,176700000.0,59600000.0,0.0,10130200000.0,2605200000.0,2619700000.0,2172300000.0,692700000.0,,344800000.0,47100000.0,3772500000.0,,1006600000.0,1122700000.0,14219600000.0,,,,279700000.0,,2250800000.0,469100000.0,-60300000.0,-24100000.0,538700000.0,344800000.0,,,-68700000.0,800500000.0,1731500000.0,-57100000.0,2619700000.0,-74700000.0,-407100000.0,,,,22110700000.0,181100000.0,8676400000.0,,1778600000.0,,1798400000.0,10130200000.0,-1063600000.0,1899300000.0,,,-996200000.0,,,14500000.0,1177700000.0,-1206600000.0,-219600000.0,,9812000000.0,59600000.0,,1427500000.0,0.0,,,1920100000.0,-1015400000.0,-202700000.0,15134400000.0,,,,217100000.0,-263500000.0,,1798400000.0,,,,,,,,,,,,,,,,
1459382400,,,,,216900000.0,-116300000.0,,1747300000.0,,,,,,,,23000000.0,23700000.0,-122200000.0,,,,,74200000.0,,,476500000.0,18160400000.0,-807100000.0,,,,,,,,,-502600000.0,,10275900000.0,3499100000.0,,241100000.0,,,,1924300000.0,12939400000.0,,392100000.0,10545400000.0,,,,,3612700000.0,,,,,,-329700000.0,,,1112500000.0,,6321400000.0,2924700000.0,,,915800000.0,0.9,,137900000.0,5221000000.0,-1551700000.0,,,,,,182300000.0,574400000.0,,1252300000.0,,,,108100000.0,2375500000.0,,11700000.0,9044200000.0,,236300000.0,218400000.0,,,-1234200000.0,489000000.0,,1361500000.0,,690100000.0,0.0,115500000.0,,,,1747300000.0,1750000000.0,,,,,50300000.0,,240000000.0,1039000000.0,,,,,,249100000.0,,,,,-86600000.0,352000000.0,401000000.0,,,-48900000.0,,-461200000.0,-41400000.0,,,-358200000.0,,,,21067700000.0,,,,,,1968200000.0,10522300000.0,,,,,1019000000.0,,,2700000.0,-857900000.0,,-207100000.0,,8405800000.0,59600000.0,,2605200000.0,,0.9,,,-949300000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,,,324100000.0,-443900000.0,,1305700000.0,,,,,,,,23300000.0,-47300000.0,-120700000.0,,,,,73000000.0,,,644300000.0,18162100000.0,-319800000.0,,,,,,,,,33600000.0,,10470700000.0,3884900000.0,,239000000.0,,,,1918200000.0,11540800000.0,,561800000.0,10314200000.0,,,,,5022200000.0,,,,,,141200000.0,,,989800000.0,,6422600000.0,3139200000.0,,,822300000.0,1.36,,137500000.0,6621300000.0,138300000.0,,,,,,183900000.0,745700000.0,,1163100000.0,,,,110900000.0,2281900000.0,,-227000000.0,9068400000.0,,351900000.0,326100000.0,,,-1234800000.0,553000000.0,,1365100000.0,,683400000.0,0.0,167900000.0,,,,1305700000.0,1536700000.0,,,,,54300000.0,,237700000.0,11700000.0,,,,,,274300000.0,,,,,-180400000.0,517000000.0,457400000.0,,,-116700000.0,,70100000.0,-36500000.0,,,-39100000.0,,,,20935200000.0,,,,,,1703400000.0,10621000000.0,,,,,-127700000.0,,,231000000.0,-441600000.0,,-176400000.0,,8507000000.0,59600000.0,,1747300000.0,,1.36,,,-1061500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,,,252600000.0,174800000.0,,1936600000.0,,,,,,,,23500000.0,-800000.0,-131300000.0,,,,,73100000.0,198900000.0,,537100000.0,18575200000.0,342800000.0,,,,,,,,,685100000.0,,10593300000.0,3791100000.0,,238700000.0,,,,1937400000.0,11960600000.0,,453100000.0,10831900000.0,,,,,5007300000.0,,,,,,-23800000.0,,,1018800000.0,,6488900000.0,3160800000.0,,,849400000.0,1.06,,137200000.0,6614600000.0,307500000.0,,,,,,177200000.0,630300000.0,,1126400000.0,,,,104100000.0,2323900000.0,,0.0,9046100000.0,,278200000.0,253800000.0,0.0,,-1258500000.0,539000000.0,,1355000000.0,,678900000.0,0.0,134300000.0,,,,1936600000.0,1969200000.0,,,,,52900000.0,,237400000.0,25200000.0,,,,,,264400000.0,,,,,-1500000.0,411100000.0,443400000.0,,,-64500000.0,,707700000.0,-22600000.0,,,-260200000.0,,,,21401900000.0,,,,,,1774600000.0,10570000000.0,,,,,-73200000.0,,,32600000.0,630900000.0,,-80300000.0,,8817100000.0,59600000.0,,1305700000.0,,1.06,,,-1089700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,3002200000.0,600500000.0,28800000.0,1186600000.0,348600000.0,-96200000.0,237900000.0,3002200000.0,,,1063000000.0,12671200000.0,10476700000.0,741900000.0,6494900000.0,23600000.0,36200000.0,-131200000.0,,20600000.0,-284700000.0,,72600000.0,9100000.0,,686500000.0,20505800000.0,1107100000.0,-602200000.0,20505800000.0,,120400000.0,323000000.0,736800000.0,1765700000.0,,1549600000.0,,5677200000.0,4241800000.0,0.0,237800000.0,3002200000.0,,-1356000000.0,1908200000.0,14010900000.0,1246700000.0,601900000.0,12722000000.0,4.8,,,23165400000.0,4920500000.0,7510800000.0,12722000000.0,2605200000.0,-505400000.0,4920500000.0,122600000.0,239200000.0,1148600000.0,1063000000.0,,7510800000.0,3446500000.0,244700000.0,443900000.0,892300000.0,1.47,1142100000.0,120400000.0,6494900000.0,1847800000.0,,,11800000.0,2162000000.0,,193400000.0,795300000.0,292900000.0,1186600000.0,,,5677200000.0,120800000.0,2162000000.0,,0.0,8976100000.0,4.78,380400000.0,350300000.0,0.0,-977100000.0,-1233400000.0,480500000.0,93400000.0,1125400000.0,,674800000.0,-80400000.0,182800000.0,44600000.0,-334200000.0,10443400000.0,3002200000.0,3022800000.0,1931200000.0,674800000.0,,427400000.0,52100000.0,2745700000.0,236500000.0,28800000.0,1125400000.0,14010900000.0,,,,244700000.0,,2344400000.0,480500000.0,-308800000.0,-40300000.0,561800000.0,427400000.0,,,-54600000.0,892300000.0,1614600000.0,-65000000.0,3022800000.0,-89700000.0,-319600000.0,,,,23165400000.0,209700000.0,8976100000.0,,1841800000.0,,1969200000.0,10443400000.0,-376500000.0,1908200000.0,,,-1194600000.0,,,20600000.0,1065600000.0,-1233400000.0,-138400000.0,,10476700000.0,44600000.0,,1936600000.0,-1000000000.0,1.47,,2008900000.0,-1356000000.0,-165500000.0,15416900000.0,,,-7300000.0,397000000.0,-481600000.0,,1969200000.0,,,,,,,,,,,,,,,,
1490918400,,,,,241300000.0,-45200000.0,,2442200000.0,,,,,,,,19300000.0,900000.0,-130800000.0,,,,,72700000.0,,,496500000.0,19570800000.0,-550600000.0,,,,,,,,,-227400000.0,,5758200000.0,3587400000.0,,236500000.0,,,,1930700000.0,13070100000.0,,409900000.0,11728800000.0,,,,,4914500000.0,,,,,,-213500000.0,,,1096500000.0,,6796800000.0,2996200000.0,,,936800000.0,1.03,,117700000.0,6500700000.0,-1117500000.0,,,,,,181300000.0,591200000.0,,1176600000.0,,,,108600000.0,2134600000.0,,0.0,9075200000.0,,262400000.0,241800000.0,,,-1252500000.0,458300000.0,,1349700000.0,,678200000.0,0.0,108000000.0,,,,2442200000.0,2485800000.0,,,,,53500000.0,,234600000.0,28600000.0,,,,,,223300000.0,,,,,-19200000.0,370300000.0,414100000.0,,,-22800000.0,,-195300000.0,-32100000.0,,,-386600000.0,,,,22237300000.0,,,,,,2019600000.0,10508500000.0,,,,6100000.0,779500000.0,,,43600000.0,-560000000.0,,-234700000.0,,9453500000.0,44600000.0,,3002200000.0,,1.02,,,-1253100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,,,328100000.0,-16800000.0,,1834000000.0,,,,,,,,20700000.0,-4700000.0,-129900000.0,,,,,71100000.0,,,648100000.0,19404400000.0,-577900000.0,,,,,,,,,-171500000.0,,5958800000.0,3790100000.0,,234000000.0,,,,1964400000.0,12863700000.0,,565500000.0,11505100000.0,,,,,4930000000.0,,,,,,-64000000.0,,,1086300000.0,,7142800000.0,3033100000.0,,,930400000.0,1.41,,126300000.0,6540700000.0,331600000.0,,,,,,191500000.0,757000000.0,,1141100000.0,,,,120400000.0,2256100000.0,,0.0,9182000000.0,,355100000.0,328600000.0,,,-1276700000.0,490300000.0,,1401600000.0,,687700000.0,0.0,166700000.0,,,,1834000000.0,1874400000.0,,,,,56800000.0,,232100000.0,19300000.0,,,,,,270000000.0,,,,,-300000.0,520200000.0,392300000.0,,,-140800000.0,,-135700000.0,-35800000.0,,,-516100000.0,,,,22163400000.0,,,,,,1629000000.0,10658300000.0,,,,19300000.0,-319200000.0,,,40400000.0,-608200000.0,,-240000000.0,,9849200000.0,44600000.0,,2442200000.0,,1.4,,,-1112000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,,,263300000.0,-15500000.0,,1843000000.0,,,,,,,,20600000.0,11400000.0,-127200000.0,,,,,68600000.0,,,545400000.0,19165900000.0,-198800000.0,,,,,,,,,134600000.0,,6095100000.0,3719500000.0,,232700000.0,,,,1991600000.0,12621200000.0,,464200000.0,11417400000.0,,,,,4927400000.0,,,,,,-3400000.0,,,1062600000.0,,7045700000.0,3087200000.0,,,954700000.0,1.14,,129100000.0,6544700000.0,-524900000.0,,,,,,168100000.0,632300000.0,,1132900000.0,,,,99500000.0,2522500000.0,,0.0,9323000000.0,,286900000.0,263600000.0,0.0,,-1301100000.0,472500000.0,,1458100000.0,,690500000.0,0.0,132000000.0,,,,1843000000.0,1851000000.0,,,,,59000000.0,,231200000.0,38700000.0,,,,,,257100000.0,,,,,-7800000.0,417800000.0,390400000.0,,,-64200000.0,,175000000.0,-40400000.0,,,-219200000.0,,,,22207500000.0,,,,,,1700800000.0,10790100000.0,,,,32700000.0,185000000.0,,,8000000.0,9000000.0,,-47600000.0,,9427800000.0,44600000.0,,1834000000.0,,1.13,,,-958200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,3796000000.0,696200000.0,11800000.0,1266700000.0,254200000.0,-37900000.0,232300000.0,3796000000.0,,,1125200000.0,12481800000.0,11574600000.0,763200000.0,6670100000.0,19600000.0,126200000.0,-127300000.0,,400000.0,-251600000.0,,69700000.0,,,701500000.0,21779000000.0,1675800000.0,-568400000.0,21779000000.0,,120300000.0,348500000.0,732100000.0,1867900000.0,,2132200000.0,,6210600000.0,4176500000.0,,232300000.0,3796000000.0,,-963000000.0,1970100000.0,15108900000.0,1192200000.0,620100000.0,14116000000.0,4.68,,,24931200000.0,4912900000.0,8083800000.0,14116000000.0,3002200000.0,-515200000.0,4912900000.0,286300000.0,233900000.0,1088400000.0,1125200000.0,,8083800000.0,3365300000.0,298100000.0,450000000.0,1091200000.0,1.1,1086800000.0,120300000.0,6670100000.0,2074000000.0,,,133800000.0,2615100000.0,,191100000.0,811200000.0,282100000.0,1266700000.0,,,6210600000.0,121400000.0,2615100000.0,,0.0,9337500000.0,4.65,287800000.0,254400000.0,0.0,-1342600000.0,-1279200000.0,483600000.0,80200000.0,1110600000.0,,690900000.0,0.0,289500000.0,44600000.0,,10815200000.0,3796000000.0,3796400000.0,2023900000.0,690900000.0,,368400000.0,55300000.0,2791800000.0,231200000.0,11800000.0,1110600000.0,15108900000.0,,,,298100000.0,,2391500000.0,483600000.0,-26300000.0,1000000.0,576500000.0,368400000.0,,,-23800000.0,1091200000.0,2179900000.0,-47700000.0,3796400000.0,5400000.0,-220700000.0,,,,24931200000.0,224500000.0,9337500000.0,,1884900000.0,,1925800000.0,10815200000.0,-341600000.0,1970100000.0,,,-986900000.0,,,400000.0,1953000000.0,-1279200000.0,-46100000.0,,11574600000.0,44600000.0,,1843000000.0,0.0,1.09,,2059700000.0,-963000000.0,-156000000.0,15273600000.0,,,,793800000.0,-115400000.0,,1925800000.0,,,,,,,,,,,,,,,,
1522454400,,,,,264100000.0,-207500000.0,,2568100000.0,,,,,,,,17500000.0,3700000.0,-138900000.0,,,,,69400000.0,,,506500000.0,20296300000.0,-996100000.0,,,,,,,,,-657000000.0,,6360100000.0,3629600000.0,,231500000.0,,,,1989200000.0,13598800000.0,,421700000.0,12338500000.0,,,,,4885000000.0,,,,,,-271900000.0,,,1191700000.0,,7198800000.0,3033100000.0,,,1182800000.0,1.15,,122400000.0,6697500000.0,-1522100000.0,,,,,,174800000.0,596500000.0,,1214300000.0,,,,105400000.0,2626400000.0,,,9635400000.0,,284700000.0,264100000.0,,,-1297500000.0,454400000.0,,1378000000.0,,691700000.0,,90900000.0,,,,2568100000.0,2570000000.0,,,,,62300000.0,,230200000.0,8600000.0,,,,,,300400000.0,,,,,-178300000.0,374800000.0,424700000.0,,,-55000000.0,,-620800000.0,-36200000.0,,,-426900000.0,,,,23513100000.0,,,,,,1857000000.0,11174600000.0,,,,7000000.0,973200000.0,,,1900000.0,-1227900000.0,,-232700000.0,,10159200000.0,44600000.0,,3796000000.0,,1.14,,,-875100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,,,,364100000.0,-85600000.0,,1913300000.0,,,,,,,,17600000.0,3800000.0,-139200000.0,,,,,67400000.0,,,663600000.0,19310600000.0,-435700000.0,,,,,,,,,-5700000.0,,6587700000.0,3859600000.0,,228100000.0,,,,1973000000.0,12617900000.0,,582300000.0,11230100000.0,,,,,4866800000.0,,,,,,-82500000.0,,,1197400000.0,,6760500000.0,3092500000.0,,,1196400000.0,1.61,,120300000.0,6692700000.0,-281100000.0,,,,,,184800000.0,767100000.0,,1147100000.0,,,,117400000.0,2321400000.0,,,9442600000.0,,394800000.0,364200000.0,,,-1275800000.0,451000000.0,,1353500000.0,,697200000.0,,136700000.0,,,,1913300000.0,1918700000.0,,,,,66400000.0,,226800000.0,20800000.0,,,,,,301600000.0,,,,,-29000000.0,529800000.0,377700000.0,,,-116300000.0,,47900000.0,-53600000.0,,,-475500000.0,,,,22169500000.0,,,,,,1618500000.0,10939400000.0,,,,-3000000.0,200400000.0,,,5400000.0,-654800000.0,,-236500000.0,,9568100000.0,44600000.0,,2568100000.0,,1.6,,,-1167300000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,,,,298900000.0,161100000.0,,2099100000.0,,,,,,,,18800000.0,46100000.0,-135600000.0,,,,,65900000.0,,,580900000.0,19541900000.0,60200000.0,,,,,,,,,307900000.0,,6751700000.0,3714300000.0,,225900000.0,,,,1885500000.0,13280100000.0,,502300000.0,11575300000.0,,,,,4357800000.0,,,,,,-168300000.0,,,1299300000.0,,6811000000.0,3032600000.0,,,1276400000.0,1.33,,118900000.0,6261800000.0,57700000.0,,,,,,179400000.0,681700000.0,,1142500000.0,,,,113500000.0,2381700000.0,,,9420300000.0,,331300000.0,298900000.0,,,-1212400000.0,398900000.0,,1359200000.0,,673100000.0,,115300000.0,,,,2099100000.0,2105800000.0,,,,,69400000.0,,224800000.0,510700000.0,,,,,,312300000.0,,,,,-119000000.0,445600000.0,387700000.0,,,-76900000.0,,334300000.0,-26400000.0,,,-274200000.0,,,,22487600000.0,,,,,,1775600000.0,10912300000.0,,,,,-146100000.0,,,6700000.0,185800000.0,,-57500000.0,,9568200000.0,44600000.0,,1913300000.0,,1.32,,,-1186200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,3652400000.0,492700000.0,507700000.0,1159000000.0,399300000.0,-89800000.0,226600000.0,3652400000.0,,,1241400000.0,12437300000.0,11464300000.0,242900000.0,6239900000.0,16600000.0,4500000.0,-134800000.0,,5500000.0,-324300000.0,,61300000.0,,,705800000.0,21510100000.0,1452100000.0,-581300000.0,21510100000.0,,120900000.0,80500000.0,719400000.0,1526600000.0,,1881400000.0,,7016100000.0,4086700000.0,,225600000.0,3652400000.0,,-1228500000.0,1879400000.0,15270200000.0,1440500000.0,627200000.0,13726900000.0,5.85,,,24617000000.0,4384100000.0,7666100000.0,13726900000.0,3796000000.0,-548500000.0,4384100000.0,253400000.0,227600000.0,1326400000.0,1241400000.0,,7666100000.0,3279100000.0,307700000.0,455400000.0,1197800000.0,1.78,1326400000.0,120900000.0,6239900000.0,1988400000.0,15900000.0,,58100000.0,2547100000.0,,180400000.0,807600000.0,264000000.0,1159000000.0,,,7016100000.0,119100000.0,2547100000.0,,,9384300000.0,5.83,429700000.0,399200000.0,,-1441100000.0,-1185000000.0,413700000.0,70500000.0,1161500000.0,,694400000.0,,149700000.0,44600000.0,7700000.0,10890100000.0,3652400000.0,3657900000.0,1722300000.0,694400000.0,,382800000.0,70400000.0,2852900000.0,224600000.0,507700000.0,1161500000.0,15270200000.0,,,,307700000.0,,2456800000.0,413700000.0,-350400000.0,-24100000.0,574100000.0,382800000.0,,,-76100000.0,1197800000.0,1960900000.0,-79500000.0,3657900000.0,-269300000.0,-264500000.0,,,,24617000000.0,268500000.0,9384300000.0,,1924300000.0,,1958600000.0,10890100000.0,88300000.0,1879400000.0,,,-939200000.0,,,5500000.0,1553300000.0,-1185000000.0,-54600000.0,,11464300000.0,44600000.0,,2099100000.0,0.0,1.77,,2133500000.0,-1228500000.0,-195700000.0,15290200000.0,,,,-143600000.0,-221800000.0,,1958600000.0,,,,,,,,,,,,,,,,
1553990400,,,,,263200000.0,37000000.0,,3449700000.0,,,,,,,,16800000.0,-12200000.0,-134800000.0,,,,,59600000.0,,,505500000.0,22241600000.0,-736300000.0,,,,,,,,,-422800000.0,,7157000000.0,3468900000.0,,224200000.0,,,,3135600000.0,14913100000.0,,428900000.0,13072200000.0,,,,,4402000000.0,,,,,,-214200000.0,,,1266000000.0,,7036700000.0,2876800000.0,,,1027100000.0,1.18,,118400000.0,7328500000.0,-1141900000.0,,,,,,163200000.0,592100000.0,,1104100000.0,,,,103600000.0,2413300000.0,,,9378800000.0,,279700000.0,263200000.0,,,-1150400000.0,418900000.0,,1314400000.0,,1985200000.0,,102700000.0,,,,3449700000.0,3455100000.0,,,,,63000000.0,,223200000.0,1095200000.0,,,,,,288700000.0,,,,,-700000.0,382900000.0,367900000.0,,,-35900000.0,,-395600000.0,-27200000.0,,,132300000.0,,,,25211200000.0,,,,,,2186400000.0,12139000000.0,,,,,626800000.0,,,5400000.0,-202700000.0,,-286100000.0,,10342900000.0,44600000.0,,3652400000.0,,1.17,,,-1218000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,,,,,370700000.0,-12300000.0,,2898100000.0,,,,,,,,17500000.0,6700000.0,-145600000.0,,,,,57800000.0,,,647900000.0,22082700000.0,-570300000.0,,,,,,,,,-118900000.0,,7384700000.0,3719800000.0,,220900000.0,,,,3258800000.0,15068100000.0,,573700000.0,12802800000.0,,,,,4025900000.0,,,,,,-90800000.0,,,1290900000.0,,7244900000.0,2980600000.0,,,975100000.0,1.69,,111700000.0,7014600000.0,97000000.0,,,,,,165500000.0,739200000.0,,1094100000.0,,,,107700000.0,2410200000.0,,,9364700000.0,,394100000.0,370700000.0,,,-1143700000.0,438000000.0,,1363500000.0,,2115100000.0,,130600000.0,,,,2898100000.0,2903500000.0,,,,,66600000.0,,219600000.0,1508000000.0,,,,,,294300000.0,,,,,0.0,523500000.0,353500000.0,,,-67800000.0,,-97300000.0,-21600000.0,,,-429000000.0,,,,25042100000.0,,,,,,1896700000.0,12239300000.0,,,,,-207600000.0,,,5400000.0,-551600000.0,,-241500000.0,,10445900000.0,44600000.0,,3449700000.0,,1.68,,,-1234900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,,,,,290200000.0,-29700000.0,,2440400000.0,12132000000.0,14899200000.0,,,,,,19300000.0,7700000.0,-142100000.0,2103100000.0,,,2536000000.0,57900000.0,,495200000.0,544700000.0,20666000000.0,-133400000.0,,,,,,,,1415800000.0,232800000.0,664100000.0,7533100000.0,3623800000.0,,219400000.0,,427500000.0,,3185500000.0,13259800000.0,,473300000.0,11600900000.0,,1572500000.0,1904500000.0,,4507000000.0,,,,,,-5400000.0,,,1179500000.0,,6547900000.0,2995400000.0,,,975500000.0,1.33,,110500000.0,7406200000.0,-859500000.0,,,,,-599800000.0,155100000.0,628400000.0,,1059200000.0,1323300000.0,84000000.0,,97200000.0,2464100000.0,,,9291400000.0,,312200000.0,290200000.0,,,-1137400000.0,423900000.0,,1427900000.0,1729000000.0,2048100000.0,,112300000.0,,,,2440400000.0,2445600000.0,,,,,62800000.0,,218200000.0,611300000.0,,,236600000.0,-57000000.0,-1197300000.0,268100000.0,-32200000.0,,,,-7400000.0,424000000.0,334500000.0,6700000.0,,-79100000.0,,261000000.0,-28200000.0,,,-636100000.0,-557300000.0,262800000.0,2099100000.0,23653500000.0,,,1323300000.0,,65900000.0,1958400000.0,12052600000.0,,,-94800000.0,,585900000.0,-156500000.0,341300000.0,5200000.0,-457700000.0,,-17600000.0,,9439600000.0,44600000.0,-900000000.0,2898100000.0,,1.32,12100000.0,,-1348800000.0,,,70200000.0,2767200000.0,,,,-258900000.0,,,,,,,,,,,,,,,,,
