date,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualCurrentAssets,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,trailingInterestExpense,annualTaxProvision,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInInventory,quarterlyGrossProfit,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInAccountPayable,trailingGrossProfit,annualCostOfRevenue,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyDilutedEPS,quarterlyPurchaseOfBusiness,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,quarterlyNetPPE,annualInventory,annualGrossProfit,annualChangeInWorkingCapital,annualBasicEPS,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,annualChangeInInventory,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualCashDividendsPaid,annualBeginningCashPosition,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingPurchaseOfBusiness,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualDilutedEPS,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualBasicAverageShares,annualStockholdersEquity,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsPayable,annualChangeInAccountPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherIntangibleAssets,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualCashAndCashEquivalents,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,annualDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,,,,-146000000.0,,,4855000000.0,0.0,,-14000000.0,532000000.0,,,,,,,-749000000.0,,,,,24000000.0,,,,,1398000000.0,4596000000.0,-8000000.0,247000000.0,-626000000.0,,,,,279000000.0,,53000000.0,6187000000.0,,,,,,,,,7434000000.0,4789000000.0,750000000.0,,0.46,,,,10367000000.0,1040000000.0,-954000000.0,266000000.0,10190000000.0,9282000000.0,,14985000000.0,,,,,,,28000000.0,851000000.0,30043000000.0,-618000000.0,,879000000.0,,,,,,,,,,,-982000000.0,,,,1617000000.0,,484000000.0,,481000000.0,,,,,,2487000000.0,9000000.0,,1145000000.0,,,95000000.0,,,1234000000.0,,,,,,,,,961000000.0,957000000.0,23856000000.0,,,776000000.0,,5076000000.0,,,0.0,,,6162000000.0,,,,,,5308000000.0,,,,,,,-78000000.0,,,,519000000.0,,,,247000000.0,,,247000000.0,,238000000.0,959000000.0,,,1784000000.0,,,,129000000.0,16811000000.0,,,88000000.0,592000000.0,481000000.0,,99000000.0,24245000000.0,1028000000.0,0.465,999000000.0,19649000000.0,,,,,,,,,,,,,,,,
,,,,,,-90000000.0,,,4620000000.0,0.0,,-2000000.0,221000000.0,,,,,,,-724000000.0,,,,,23000000.0,,,,,982000000.0,4848000000.0,-34000000.0,440000000.0,-526000000.0,,,,,-99000000.0,,109000000.0,4635000000.0,,,,,,,,,7518000000.0,3653000000.0,496000000.0,,0.3,,,,9354000000.0,1042000000.0,-1060000000.0,176000000.0,10430000000.0,10270000000.0,,15084000000.0,,,,,,,66000000.0,850000000.0,22722000000.0,-492000000.0,,595000000.0,,,,,,,,,,,-292000000.0,,,,1011000000.0,,320000000.0,,317000000.0,,,,,,2703000000.0,193000000.0,,1125000000.0,,,60000000.0,,,1234000000.0,,,,,,,,,942000000.0,1013000000.0,18087000000.0,,,782000000.0,,4954000000.0,,,0.0,,,7158000000.0,,,,,,4040000000.0,,,,,,,-77000000.0,,,,387000000.0,,,,440000000.0,,,440000000.0,,247000000.0,959000000.0,,,734000000.0,,,,99000000.0,16954000000.0,,,19000000.0,636000000.0,317000000.0,,-134000000.0,24472000000.0,1030000000.0,0.305,519000000.0,19624000000.0,,,,,,,,,,,,,,,,
,,,,,,-148000000.0,,,4941000000.0,0.0,,37000000.0,-501000000.0,,,,,,,-713000000.0,,,,,31000000.0,,,,,929000000.0,4990000000.0,10000000.0,344000000.0,-666000000.0,,,,,222000000.0,,-686000000.0,4616000000.0,,,,,,,,,8212000000.0,3687000000.0,426000000.0,,0.285,0.0,,,10193000000.0,1042000000.0,363000000.0,125000000.0,10651000000.0,10297000000.0,,15456000000.0,,,,,,,10000000.0,881000000.0,22505000000.0,-676000000.0,,534000000.0,,,,,,,,,,,281000000.0,,,,289000000.0,,301000000.0,,299000000.0,,,,,,2799000000.0,-96000000.0,,1126000000.0,,,31000000.0,,,1234000000.0,,,,,,,,,1044000000.0,1047000000.0,17889000000.0,,,816000000.0,,5628000000.0,,,0.0,,,7148000000.0,,,,,,4082000000.0,,,,,,,-78000000.0,,,,395000000.0,,,,344000000.0,,,344000000.0,,440000000.0,959000000.0,,,1122000000.0,,,,108000000.0,17268000000.0,,,-102000000.0,578000000.0,299000000.0,,99000000.0,25480000000.0,1030000000.0,0.29,-387000000.0,20490000000.0,,,,,,,,,,,,,,,,
,,,,72000000.0,-2330000000.0,-225000000.0,443000000.0,32379000000.0,4898000000.0,0.0,-609000000.0,51000000.0,-496000000.0,,15809000000.0,-8000000.0,-15486000000.0,8847000000.0,721000000.0,-464000000.0,,,,,29000000.0,1150000000.0,,1519000000.0,2769000000.0,1120000000.0,5395000000.0,-65000000.0,401000000.0,-2953000000.0,193000000.0,,751000000.0,,-382000000.0,,377000000.0,4825000000.0,163000000.0,-1455000000.0,98375000000.0,,,78138000000.0,959000000.0,,8847000000.0,3705000000.0,611000000.0,1050000000.0,0.405,-2344000000.0,,,10699000000.0,1034000000.0,196000000.0,184000000.0,10981000000.0,13220000000.0,,16932000000.0,5667000000.0,20237000000.0,-244000000.0,1.465,20467000000.0,0.0,33000000.0,958000000.0,23222000000.0,-544000000.0,,718000000.0,-147000000.0,,1519000000.0,23919000000.0,1634000000.0,-15486000000.0,,-319000000.0,238000000.0,17512000000.0,2547000000.0,-2344000000.0,1531000000.0,,463000000.0,,427000000.0,-4771000000.0,422000000.0,2282000000.0,,1397000000.0,,,2769000000.0,57000000.0,9675000000.0,1247000000.0,,1.45,10000000.0,137000000.0,1703000000.0,2112000000.0,10699000000.0,,1028000000.0,5395000000.0,107000000.0,,2112000000.0,29314000000.0,1116000000.0,1150000000.0,18397000000.0,1554000000.0,,1397000000.0,10981000000.0,5667000000.0,,1116000000.0,0.0,,,9675000000.0,4898000000.0,20000000.0,,3380000000.0,,4107000000.0,2725000000.0,13220000000.0,,702000000.0,196000000.0,702000000.0,-86000000.0,958000000.0,401000000.0,,402000000.0,401000000.0,,4428000000.0,401000000.0,0.0,,401000000.0,16932000000.0,344000000.0,959000000.0,401000000.0,32379000000.0,1634000000.0,1247000000.0,,-97000000.0,107000000.0,20467000000.0,,1040000000.0,-13000000.0,721000000.0,422000000.0,,129000000.0,29314000000.0,1022000000.0,0.41,-81000000.0,23919000000.0,-464000000.0,,,,,,,,,,,,,,,
,,,,,,-1143000000.0,,,5257000000.0,0.0,,-56000000.0,642000000.0,,,,,,,-457000000.0,,,,,40000000.0,,,,,1511000000.0,4770000000.0,27000000.0,265000000.0,-703000000.0,,,,,402000000.0,,-25000000.0,6896000000.0,,,,,,,,,8368000000.0,5385000000.0,783000000.0,,0.49,,,,10924000000.0,1014000000.0,-19000000.0,274000000.0,11398000000.0,13219000000.0,,17030000000.0,,,,,,,52000000.0,937000000.0,32961000000.0,-730000000.0,,930000000.0,,,,,,,,,,,-1213000000.0,,,,1780000000.0,,509000000.0,,501000000.0,,,,,,2666000000.0,-136000000.0,,1330000000.0,,,33000000.0,,,2135000000.0,,,,,,,,,1108000000.0,1101000000.0,26065000000.0,,,1325000000.0,,5648000000.0,,,0.0,,,9664000000.0,,,,,,5966000000.0,,,,,,698000000.0,-84000000.0,,,,581000000.0,,,,265000000.0,,,265000000.0,,401000000.0,959000000.0,,,1652000000.0,,,,147000000.0,20545000000.0,,,20000000.0,682000000.0,501000000.0,,-17000000.0,28913000000.0,1002000000.0,0.495,1050000000.0,24143000000.0,,,,,,,,,,,,,,,,
,,,,,,-78000000.0,,,5076000000.0,0.0,,-47000000.0,123000000.0,,,,,,,-449000000.0,,,,,36000000.0,,,,,1088000000.0,5022000000.0,7000000.0,248000000.0,-610000000.0,,,,,-48000000.0,,127000000.0,5174000000.0,,,,,,,,,8295000000.0,4086000000.0,532000000.0,,0.35,,,,10840000000.0,982000000.0,-167000000.0,182000000.0,11667000000.0,13217000000.0,,17263000000.0,,,,,,,55000000.0,956000000.0,25310000000.0,-617000000.0,,644000000.0,,,,,,,,,,,-377000000.0,,,,970000000.0,,350000000.0,,347000000.0,,,,,,2894000000.0,-17000000.0,,1332000000.0,,,33000000.0,,,2135000000.0,,,,,,,,,1174000000.0,1128000000.0,20136000000.0,,,1280000000.0,,5495000000.0,,,0.0,,,9706000000.0,,,,,,4530000000.0,,,,,,695000000.0,-82000000.0,,,,444000000.0,,,,248000000.0,,,248000000.0,,265000000.0,959000000.0,,,1494000000.0,,,,112000000.0,20784000000.0,,,-67000000.0,691000000.0,347000000.0,,-114000000.0,29079000000.0,970000000.0,0.355,353000000.0,24057000000.0,,,,,,,,,,,,,,,,
,,,,,,-29000000.0,,,5400000000.0,0.0,,-36000000.0,-220000000.0,,,,,,,-435000000.0,,,,,39000000.0,,,,,1107000000.0,5344000000.0,-10000000.0,264000000.0,-985000000.0,,,,,215000000.0,,-682000000.0,5223000000.0,,,,,,,,,8886000000.0,4116000000.0,537000000.0,,0.365,,,,11680000000.0,984000000.0,-207000000.0,172000000.0,11940000000.0,13198000000.0,,17586000000.0,,,,,,,106000000.0,942000000.0,24987000000.0,-723000000.0,,651000000.0,,,,,,,,,,,282000000.0,,,,719000000.0,,365000000.0,,362000000.0,,,,,,3036000000.0,16000000.0,,1304000000.0,,,18000000.0,,,2295000000.0,,,,,,,,,1154000000.0,1195000000.0,19764000000.0,,,1256000000.0,,6130000000.0,,,0.0,,,9735000000.0,,,,,,4572000000.0,,,,,,766000000.0,-81000000.0,,,,456000000.0,,,,264000000.0,,,264000000.0,,248000000.0,959000000.0,,,1801000000.0,,,,114000000.0,21336000000.0,,,19000000.0,689000000.0,362000000.0,,77000000.0,30222000000.0,972000000.0,0.37,-4000000.0,24878000000.0,,,,,,,,,,,,,,,,
,,,,73000000.0,-2831000000.0,-33000000.0,488000000.0,34540000000.0,5052000000.0,0.0,-1283000000.0,212000000.0,-594000000.0,,17868000000.0,-141000000.0,-16628000000.0,8911000000.0,672000000.0,-812000000.0,,,,,40000000.0,1291000000.0,,1728000000.0,2888000000.0,1379000000.0,5442000000.0,-1000000.0,268000000.0,-762000000.0,27000000.0,,902000000.0,,-423000000.0,,433000000.0,5660000000.0,-133000000.0,-375000000.0,108465000000.0,,,85512000000.0,959000000.0,,8911000000.0,4281000000.0,797000000.0,1354000000.0,0.52,0.0,,,11403000000.0,986000000.0,18000000.0,274000000.0,12367000000.0,13711000000.0,,17912000000.0,5688000000.0,22953000000.0,-49000000.0,1.745,21645000000.0,0.0,44000000.0,988000000.0,25207000000.0,-761000000.0,,912000000.0,-147000000.0,,1728000000.0,25114000000.0,1885000000.0,-16628000000.0,,-338000000.0,401000000.0,19816000000.0,50000000.0,-252000000.0,1747000000.0,,716000000.0,,523000000.0,-3060000000.0,518000000.0,2649000000.0,,1209000000.0,,,2888000000.0,4000000.0,9771000000.0,1268000000.0,,1.72,26000000.0,257000000.0,1948000000.0,2304000000.0,11403000000.0,,980000000.0,5442000000.0,155000000.0,,2304000000.0,30556000000.0,1266000000.0,1291000000.0,19547000000.0,-1258000000.0,,1209000000.0,12367000000.0,5688000000.0,,1266000000.0,0.0,,,9771000000.0,5052000000.0,146000000.0,,4185000000.0,,4748000000.0,3137000000.0,13711000000.0,,757000000.0,110000000.0,757000000.0,-91000000.0,988000000.0,268000000.0,,467000000.0,268000000.0,,5085000000.0,268000000.0,0.0,,268000000.0,17912000000.0,264000000.0,959000000.0,268000000.0,34540000000.0,1885000000.0,1268000000.0,,23000000.0,115000000.0,21645000000.0,,994000000.0,-113000000.0,672000000.0,518000000.0,,81000000.0,30556000000.0,972000000.0,0.53,-45000000.0,25114000000.0,-812000000.0,,,,,,,,,,,,,,,
,,,,,,-585000000.0,,,5486000000.0,0.0,,-52000000.0,474000000.0,,,,,,,-773000000.0,,,,,52000000.0,,,,,1722000000.0,5536000000.0,21000000.0,252000000.0,-913000000.0,,,,,435000000.0,,-62000000.0,7291000000.0,,,,,,,,,8583000000.0,5569000000.0,954000000.0,,0.625,,,,11318000000.0,984000000.0,-298000000.0,330000000.0,12895000000.0,13614000000.0,,18212000000.0,,,,,,,62000000.0,962000000.0,33051000000.0,-934000000.0,,1102000000.0,,,,,,,,,,,-913000000.0,,,,1810000000.0,,624000000.0,,619000000.0,,,,,,2809000000.0,-16000000.0,,1260000000.0,,,46000000.0,,,2304000000.0,,,,,,,,,1218000000.0,1146000000.0,25760000000.0,,,1180000000.0,,5722000000.0,,,0.0,,,9716000000.0,,,,,,6189000000.0,,,,,,743000000.0,-91000000.0,,,,620000000.0,,,,252000000.0,,,252000000.0,,268000000.0,959000000.0,,,1591000000.0,,,,148000000.0,21885000000.0,,,43000000.0,626000000.0,619000000.0,,11000000.0,30468000000.0,968000000.0,0.635,876000000.0,24932000000.0,,,,,,,,,,,,,,,,
,,,,,,-43000000.0,,,5261000000.0,0.0,,-30000000.0,-44000000.0,,,,,,,-759000000.0,,,,,43000000.0,,,,,1251000000.0,5882000000.0,-35000000.0,268000000.0,-797000000.0,,,,,-225000000.0,,154000000.0,5474000000.0,,,,,,,,,8526000000.0,4223000000.0,660000000.0,,0.44,,,,11363000000.0,977000000.0,-83000000.0,227000000.0,13228000000.0,13536000000.0,,18573000000.0,,,,,,,40000000.0,934000000.0,25539000000.0,-762000000.0,,774000000.0,,,,,,,,,,,-132000000.0,,,,945000000.0,,433000000.0,,433000000.0,,,,,,3068000000.0,16000000.0,,1176000000.0,,,28000000.0,,,2307000000.0,,,,,,,,,1319000000.0,1221000000.0,20065000000.0,,,1157000000.0,,5548000000.0,,,0.0,,,9743000000.0,,,,,,4700000000.0,,,,,,736000000.0,-90000000.0,,,,477000000.0,,,,268000000.0,,,268000000.0,,252000000.0,1918000000.0,,,1527000000.0,,,,114000000.0,22255000000.0,,,-69000000.0,639000000.0,433000000.0,,36000000.0,30781000000.0,963000000.0,0.44,183000000.0,24899000000.0,,,,,,,,,,,,,,,,
,,,,,,-31000000.0,,,5866000000.0,0.0,,-67000000.0,86000000.0,,,,,,,-749000000.0,,,,,35000000.0,,,,,1256000000.0,6245000000.0,-34000000.0,274000000.0,-870000000.0,,,,,604000000.0,,-785000000.0,5597000000.0,,,,,,,,,9277000000.0,4341000000.0,665000000.0,,0.43,,,,12929000000.0,979000000.0,-166000000.0,238000000.0,13554000000.0,12733000000.0,,18926000000.0,,,,,,,23000000.0,962000000.0,25075000000.0,-836000000.0,,772000000.0,,,,,,,,,,,-135000000.0,,,,1011000000.0,,427000000.0,,428000000.0,,,,,,3218000000.0,6000000.0,,1192000000.0,,,20000000.0,,,2310000000.0,,,,,,,,,1253000000.0,1287000000.0,19478000000.0,,,1096000000.0,,6324000000.0,,,0.0,,,8987000000.0,,,,,,4825000000.0,,,,,,734000000.0,-102000000.0,,,,484000000.0,,,,274000000.0,,,274000000.0,,268000000.0,1918000000.0,,,2272000000.0,,,,107000000.0,22630000000.0,,,27000000.0,660000000.0,428000000.0,,10000000.0,31907000000.0,965000000.0,0.44,175000000.0,25662000000.0,,,,,,,,,,,,,,,,
,,,,317000000.0,-3349000000.0,-44000000.0,482000000.0,37667000000.0,5728000000.0,923000000.0,-703000000.0,466000000.0,-534000000.0,,18669000000.0,-59000000.0,-18048000000.0,9892000000.0,609000000.0,-680000000.0,,,,,35000000.0,1426000000.0,,2039000000.0,3226000000.0,1436000000.0,6789000000.0,-5000000.0,277000000.0,-990000000.0,63000000.0,,1045000000.0,,-374000000.0,,509000000.0,5972000000.0,9000000.0,-1530000000.0,109830000000.0,,,85496000000.0,1918000000.0,,9892000000.0,4536000000.0,815000000.0,1497000000.0,0.57,-168000000.0,,,12985000000.0,980000000.0,-983000000.0,250000000.0,14011000000.0,14123000000.0,,19619000000.0,6168000000.0,24334000000.0,-18000000.0,2.09,24005000000.0,923000000.0,16000000.0,923000000.0,26165000000.0,-817000000.0,,928000000.0,-184000000.0,,2039000000.0,27108000000.0,2370000000.0,-18048000000.0,,-385000000.0,268000000.0,20758000000.0,-87000000.0,-168000000.0,2049000000.0,,1080000000.0,,565000000.0,-3570000000.0,559000000.0,3094000000.0,,1733000000.0,,,3226000000.0,3000000.0,9709000000.0,1301000000.0,,2.06,13000000.0,141000000.0,2089000000.0,2724000000.0,12985000000.0,,966000000.0,6789000000.0,165000000.0,,2724000000.0,33897000000.0,1734000000.0,1426000000.0,20193000000.0,-1267000000.0,,1733000000.0,14011000000.0,6168000000.0,,1734000000.0,0.0,,,9709000000.0,5728000000.0,440000000.0,,4846000000.0,,5044000000.0,3576000000.0,14123000000.0,,1053000000.0,107000000.0,1053000000.0,-102000000.0,923000000.0,277000000.0,,508000000.0,277000000.0,,5665000000.0,277000000.0,0.0,,277000000.0,19619000000.0,274000000.0,1918000000.0,277000000.0,37667000000.0,2370000000.0,1301000000.0,,-53000000.0,113000000.0,24005000000.0,,980000000.0,-60000000.0,609000000.0,559000000.0,,6000000.0,33897000000.0,966000000.0,0.57,263000000.0,27108000000.0,-680000000.0,,,,,,,,,,,,,,,
,,,,,,-1027000000.0,,,5846000000.0,892000000.0,,0.0,597000000.0,,,,,,,-703000000.0,,,,,43000000.0,,,,,1894000000.0,6448000000.0,39000000.0,391000000.0,-1051000000.0,,,,,104000000.0,,101000000.0,7935000000.0,,,,,,,,,9216000000.0,6041000000.0,1045000000.0,,0.7,,,,13145000000.0,966000000.0,-54000000.0,366000000.0,14589000000.0,14208000000.0,,20161000000.0,,,,,,,14000000.0,892000000.0,34604000000.0,-1090000000.0,,1200000000.0,,,,,,,,,,,-887000000.0,,,,2052000000.0,,679000000.0,,680000000.0,,,,,,3200000000.0,114000000.0,,1364000000.0,,,15000000.0,,,2744000000.0,,,,,,,,,1314000000.0,1202000000.0,26669000000.0,,,1739000000.0,,6066000000.0,,,0.0,,,9710000000.0,,,,,,6735000000.0,,,,,,1043000000.0,-102000000.0,,,,694000000.0,,,,391000000.0,,,391000000.0,,277000000.0,1918000000.0,,,2676000000.0,,,,155000000.0,24585000000.0,,,85000000.0,637000000.0,680000000.0,,14000000.0,33801000000.0,954000000.0,0.71,962000000.0,27353000000.0,,,,,,,,,,,,,,,,
,,,,,,-99000000.0,,,5723000000.0,959000000.0,,-43000000.0,71000000.0,,,,,,,-782000000.0,,,,,34000000.0,,,,,1190000000.0,6601000000.0,67000000.0,319000000.0,-889000000.0,,,,,-123000000.0,,-66000000.0,5868000000.0,,,,,,,,,9244000000.0,4678000000.0,549000000.0,,0.4,,,,13521000000.0,959000000.0,-16000000.0,171000000.0,14874000000.0,14540000000.0,,20687000000.0,,,,,,,-19000000.0,959000000.0,26565000000.0,-956000000.0,,665000000.0,,,,,,,,,,,-163000000.0,,,,980000000.0,,378000000.0,,383000000.0,,,,,,3584000000.0,-72000000.0,,1866000000.0,,,29000000.0,,,2749000000.0,,,,,,,,,1316000000.0,1214000000.0,20697000000.0,,,1649000000.0,,6120000000.0,,,0.0,,,9641000000.0,,,,,,5203000000.0,,,,,,1039000000.0,-100000000.0,,,,525000000.0,,,,319000000.0,,,319000000.0,,391000000.0,1918000000.0,,,2779000000.0,,,,116000000.0,25418000000.0,,,28000000.0,943000000.0,383000000.0,,-69000000.0,34662000000.0,943000000.0,0.4,24000000.0,28061000000.0,,,,,,,,,,,,,,,,
,,,,,,-275000000.0,,,6310000000.0,1043000000.0,,48000000.0,-604000000.0,,,,,,,-728000000.0,,,,,33000000.0,,,,,1262000000.0,6630000000.0,47000000.0,374000000.0,-1333000000.0,,,,,528000000.0,,-833000000.0,5904000000.0,,,,,,,,,10403000000.0,4642000000.0,589000000.0,,0.41,,,,14124000000.0,953000000.0,-1262000000.0,206000000.0,15150000000.0,15753000000.0,,20966000000.0,,,,,,,-3000000.0,1043000000.0,26557000000.0,-979000000.0,,713000000.0,,,,,,,,,,,964000000.0,,,,424000000.0,,383000000.0,,391000000.0,,,,,,3421000000.0,55000000.0,,1796000000.0,,,7000000.0,,,3035000000.0,,,,,,,,,1488000000.0,1153000000.0,20653000000.0,,,1759000000.0,,6976000000.0,,,0.0,,,10817000000.0,,,,,,5191000000.0,,,,,,1164000000.0,-114000000.0,,,,549000000.0,,,,374000000.0,,,374000000.0,,319000000.0,1918000000.0,,,3019000000.0,,,,124000000.0,26104000000.0,,,-65000000.0,939000000.0,391000000.0,,-18000000.0,36507000000.0,940000000.0,0.41,-555000000.0,29877000000.0,,,,,,,,,,,,,,,,
,,,,201000000.0,-3699000000.0,-365000000.0,522000000.0,40588000000.0,5818000000.0,910000000.0,-1766000000.0,196000000.0,-542000000.0,,20059000000.0,-110000000.0,-19572000000.0,10340000000.0,965000000.0,-715000000.0,,,,,31000000.0,1234000000.0,,1975000000.0,3305000000.0,1430000000.0,6710000000.0,72000000.0,322000000.0,-602000000.0,-86000000.0,,957000000.0,,-493000000.0,,416000000.0,6128000000.0,45000000.0,-1355000000.0,115337000000.0,,,89502000000.0,1918000000.0,,10340000000.0,4698000000.0,732000000.0,573000000.0,0.53,0.0,,,12860000000.0,943000000.0,-23000000.0,230000000.0,15543000000.0,16935000000.0,,21016000000.0,6561000000.0,25835000000.0,-478000000.0,2.08,26165000000.0,910000000.0,25000000.0,910000000.0,27611000000.0,-674000000.0,,858000000.0,-382000000.0,,1975000000.0,29795000000.0,2252000000.0,-19572000000.0,,-429000000.0,277000000.0,22399000000.0,-266000000.0,-401000000.0,1957000000.0,,816000000.0,,502000000.0,-3875000000.0,506000000.0,2914000000.0,,1927000000.0,,,3305000000.0,-52000000.0,11825000000.0,1659000000.0,,2.05,17000000.0,17000000.0,2340000000.0,3031000000.0,12860000000.0,,942000000.0,6710000000.0,141000000.0,,3031000000.0,36505000000.0,1649000000.0,1234000000.0,21483000000.0,-352000000.0,,1927000000.0,15543000000.0,6561000000.0,,1649000000.0,0.0,,,11825000000.0,5818000000.0,16000000.0,,4272000000.0,,5270000000.0,3436000000.0,16935000000.0,,1153000000.0,68000000.0,1153000000.0,-113000000.0,910000000.0,322000000.0,,572000000.0,322000000.0,,5776000000.0,322000000.0,0.0,,322000000.0,21016000000.0,374000000.0,1918000000.0,322000000.0,40588000000.0,2252000000.0,1659000000.0,,225000000.0,126000000.0,26165000000.0,,958000000.0,-158000000.0,965000000.0,506000000.0,,-13000000.0,36505000000.0,929000000.0,0.54,142000000.0,29795000000.0,-715000000.0,,,,,,,,,,,,,,,
