date,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualGoodwill,annualTotalAssets,quarterlyCostOfRevenue,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,annualCostOfRevenue,annualOperatingIncome,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,trailingTotalRevenue,annualLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualCashDividendsPaid,quarterlyBasicAverageShares,annualEndCashPosition,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,trailingPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyGrossProfit,annualCurrentAccruedExpenses,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualSaleOfInvestment,annualBasicAverageShares,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,annualOtherNonCurrentAssets,annualCurrentAssets,annualCurrentLiabilities,annualNetPPE,trailingNetOtherInvestingChanges,annualEbitda,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,annualBasicEPS,annualOtherNonCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingGrossProfit,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingInterestExpense,trailingRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyBasicEPS,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingNetOtherFinancingCharges,trailingDepreciationAndAmortization,quarterlyEbitda,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyOperatingIncome,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualDilutedAverageShares,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyOtherNonCashItems,annualTotalRevenue,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,annualInterestExpense,trailingBeginningCashPosition,annualDilutedEPS,quarterlyCurrentAssets,trailingCashDividendsPaid,quarterlyCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyPurchaseOfBusiness,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,annualChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,annualPurchaseOfBusiness,trailingPurchaseOfBusiness,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
2014-12-31,-53000000.0,16000000.0,1254000000.0,31214000000.0,95000000.0,,16000000.0,35333000000.0,1658000000.0,,23147000000.0,35333000000.0,,1518000000.0,8261000000.0,8227000000.0,1254000000.0,-274000000.0,-283000000.0,-1934000000.0,,,1178000000.0,7036000000.0,2623000000.0,,-2892000000.0,,8261000000.0,476000000.0,476000000.0,-748000000.0,506000000.0,402000000.0,3160000000.0,2456000000.0,,357000000.0,19669000000.0,,,112000000.0,1642000000.0,587000000.0,883000000.0,1427000000.0,402000000.0,-693000000.0,98000000.0,12185000000.0,402000000.0,-904000000.0,476000000.0,3299000000.0,938000000.0,72000000.0,,-17000000.0,1022000000.0,1115000000.0,95000000.0,,3299000000.0,377000000.0,23147000000.0,7303000000.0,3160000000.0,19669000000.0,308000000.0,84000000.0,402000000.0,,,-187000000.0,1915000000.0,506000000.0,,0.94,377000000.0,4119000000.0,3478000000.0,23589000000.0,,4072000000.0,,508000000.0,32196000000.0,1518000000.0,1128000000.0,12185000000.0,3.0,112000000.0,7000000.0,,-737000000.0,-91000000.0,493000000.0,,,,680000000.0,,-67000000.0,84000000.0,,,,-283000000.0,587000000.0,,1178000000.0,31214000000.0,222000000.0,703000000.0,,402000000.0,0.0,402000000.0,0.940711,2773000000.0,-898000000.0,,,1187000000.0,-64000000.0,,807000000.0,-359000000.0,883000000.0,,-21000000.0,-8607000000.0,-2820000000.0,508000000.0,1518000000.0,1227000000.0,-21000000.0,10886000000.0,0.0,-301000000.0,515000000.0,624000000.0,32196000000.0,781000000.0,,,389000000.0,,2.99,4119000000.0,,3478000000.0,7303000000.0,-211000000.0,412000000.0,-8607000000.0,8227000000.0,1022000000.0,305000000.0,23589000000.0,,3850000000.0,,1128000000.0,,,,11000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,16000000.0,1437000000.0,31668000000.0,119000000.0,,,,1757000000.0,,,35827000000.0,,,8090000000.0,,,1679000000.0,,,,,,,,,,,,586000000.0,586000000.0,,506000000.0,,,,,385000000.0,19647000000.0,,,127000000.0,,,994000000.0,,,-638000000.0,98000000.0,,1008000000.0,-779000000.0,586000000.0,,,34000000.0,,-39000000.0,749000000.0,1378000000.0,,,3343000000.0,380000000.0,23269000000.0,7436000000.0,,,330000000.0,,,,,-197000000.0,,,,1.15,,,,,,,,508000000.0,,,,12557000000.0,,,-3000000.0,,,,,,,,609000000.0,,-58000000.0,87000000.0,,,,-270000000.0,515000000.0,,1006000000.0,,,402000000.0,,1008000000.0,0.0,1008000000.0,1.158103,3135000000.0,-747000000.0,,,1412000000.0,,,1048000000.0,,,,-294000000.0,-8827000000.0,,,,,1093000000.0,,,606000000.0,,1679000000.0,32805000000.0,984000000.0,,,,,,4159000000.0,,3622000000.0,,596000000.0,63000000.0,,8616000000.0,,398000000.0,23978000000.0,,,,1073000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,16000000.0,1126000000.0,32585000000.0,96000000.0,,,,1429000000.0,,,36212000000.0,,,8689000000.0,,,-441000000.0,,,,,,,,28000000.0,,,,345000000.0,345000000.0,,506000000.0,,,,,368000000.0,20397000000.0,,,170000000.0,,,625000000.0,,,-280000000.0,97000000.0,,597000000.0,-994000000.0,345000000.0,,,54000000.0,,-8000000.0,824000000.0,885000000.0,,,3299000000.0,318000000.0,23504000000.0,7578000000.0,,,317000000.0,,,,,-197000000.0,,,,0.68,,,,,,,,508000000.0,,,,12707000000.0,,,6000000.0,,,,,,,,276000000.0,,-367000000.0,101000000.0,,,,-277000000.0,383000000.0,,1156000000.0,,,1008000000.0,,597000000.0,0.0,597000000.0,0.68,2314000000.0,-996000000.0,,,996000000.0,,,568000000.0,,,,28000000.0,-8796000000.0,,,,,-27000000.0,,,-411000000.0,,555000000.0,33603000000.0,531000000.0,,,,,,3627000000.0,,3107000000.0,,-223000000.0,107000000.0,,8764000000.0,,186000000.0,24807000000.0,,,,1068000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,16000000.0,1199000000.0,33220000000.0,123000000.0,,,,1561000000.0,,,36424000000.0,,,8132000000.0,,,-45000000.0,,,,,,,,,,,,439000000.0,439000000.0,,505000000.0,,,,,369000000.0,19886000000.0,,,156000000.0,,,1126000000.0,,,-245000000.0,96000000.0,,271000000.0,-1068000000.0,439000000.0,,,-14000000.0,,-8000000.0,923000000.0,1127000000.0,,,3180000000.0,279000000.0,23490000000.0,7672000000.0,,,313000000.0,,,,,-198000000.0,,,,0.87,,,,,,,,508000000.0,,,,12933000000.0,,,-19000000.0,,,,,,,,235000000.0,,-66000000.0,122000000.0,,,,-299000000.0,212000000.0,,1046000000.0,,,597000000.0,,271000000.0,0.0,271000000.0,0.87,2688000000.0,-1039000000.0,,,1189000000.0,,,814000000.0,,,,-252000000.0,-9020000000.0,,,,,2000000.0,,,-326000000.0,,994000000.0,34625000000.0,724000000.0,,,,,,3204000000.0,,3604000000.0,,143000000.0,60000000.0,,9005000000.0,,285000000.0,25605000000.0,,,,1105000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,-28000000.0,16000000.0,1068000000.0,34041000000.0,96000000.0,,16000000.0,37535000000.0,1492000000.0,,24468000000.0,37535000000.0,,1679000000.0,8834000000.0,9117000000.0,1068000000.0,-390000000.0,-295000000.0,-1552000000.0,,,1369000000.0,6239000000.0,2962000000.0,0.0,-3942000000.0,,8834000000.0,309000000.0,309000000.0,-789000000.0,505000000.0,394000000.0,3919000000.0,2680000000.0,,305000000.0,20893000000.0,,,181000000.0,2240000000.0,177000000.0,1098000000.0,1427000000.0,394000000.0,-389000000.0,102000000.0,13066000000.0,394000000.0,-1101000000.0,309000000.0,3214000000.0,1001000000.0,11000000.0,,4000000.0,976000000.0,786000000.0,96000000.0,,3214000000.0,231000000.0,24468000000.0,8166000000.0,3919000000.0,20893000000.0,254000000.0,102000000.0,394000000.0,,,-197000000.0,1501000000.0,505000000.0,,0.6,231000000.0,3494000000.0,3575000000.0,26539000000.0,,4287000000.0,,508000000.0,35494000000.0,1679000000.0,970000000.0,13066000000.0,3.324752,181000000.0,-12000000.0,,-859000000.0,-8000000.0,402000000.0,,,,381000000.0,,-368000000.0,102000000.0,,,28000000.0,-295000000.0,177000000.0,,1369000000.0,34041000000.0,111000000.0,271000000.0,,394000000.0,0.0,394000000.0,0.611881,2278000000.0,-1081000000.0,,,797000000.0,-51000000.0,,532000000.0,15000000.0,1098000000.0,,533000000.0,-8955000000.0,-3863000000.0,508000000.0,1679000000.0,1214000000.0,25000000.0,10415000000.0,0.0,123000000.0,685000000.0,691000000.0,35494000000.0,441000000.0,,,393000000.0,,3.3,3494000000.0,,3575000000.0,8166000000.0,-351000000.0,455000000.0,-8955000000.0,9117000000.0,976000000.0,132000000.0,26539000000.0,,4176000000.0,,970000000.0,,,,165000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,16000000.0,1107000000.0,34863000000.0,123000000.0,,,,1565000000.0,,,38126000000.0,,,9676000000.0,,,1214000000.0,,,,,,,,,,,,471000000.0,471000000.0,,505000000.0,,,,,282000000.0,21865000000.0,,,174000000.0,,,574000000.0,,,-207000000.0,92000000.0,,592000000.0,-1081000000.0,471000000.0,,,19000000.0,,-55000000.0,839000000.0,1051000000.0,,,3258000000.0,230000000.0,24807000000.0,8377000000.0,,,224000000.0,,,,,-207000000.0,,,,0.93,,,,,,,,508000000.0,,,,13318000000.0,,,-11000000.0,,,,,,,,202000000.0,,-171000000.0,112000000.0,,,,-269000000.0,224000000.0,,1192000000.0,,,394000000.0,,592000000.0,0.0,592000000.0,0.932673,2616000000.0,-1065000000.0,,,1070000000.0,,,827000000.0,,,,65000000.0,-9119000000.0,,,,,743000000.0,,,198000000.0,,1214000000.0,36393000000.0,754000000.0,,,,,,3263000000.0,,2942000000.0,,364000000.0,182000000.0,,9381000000.0,,283000000.0,27274000000.0,,,,898000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,16000000.0,988000000.0,35556000000.0,103000000.0,,,,1334000000.0,,,39045000000.0,,,10273000000.0,,,-398000000.0,,,,,,,,,,,,187000000.0,187000000.0,,505000000.0,,,,,271000000.0,22606000000.0,,,208000000.0,,,662000000.0,,,-200000000.0,97000000.0,,648000000.0,-923000000.0,187000000.0,,,23000000.0,,-9000000.0,905000000.0,571000000.0,,,3261000000.0,242000000.0,25726000000.0,8545000000.0,,,224000000.0,,,,,-208000000.0,,,,0.37,,,,,,,,508000000.0,,,,13318000000.0,,,-7000000.0,,,,,,,,190000000.0,,0.0,131000000.0,,,,-252000000.0,319000000.0,,1308000000.0,,,592000000.0,,648000000.0,0.0,648000000.0,0.37,1905000000.0,-906000000.0,,,646000000.0,,,347000000.0,,,,471000000.0,-9271000000.0,,,,,-43000000.0,,,56000000.0,,508000000.0,37285000000.0,278000000.0,,,,,,3489000000.0,,3120000000.0,,-259000000.0,152000000.0,,9360000000.0,,91000000.0,28014000000.0,,,,940000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,16000000.0,1031000000.0,36279000000.0,127000000.0,,,,1642000000.0,,,39488000000.0,,,10697000000.0,,,25000000.0,,,,,,,,,,,,327000000.0,327000000.0,,505000000.0,,,,,280000000.0,23208000000.0,,,241000000.0,,,255000000.0,,,-169000000.0,99000000.0,,450000000.0,-1050000000.0,327000000.0,,,31000000.0,,-7000000.0,957000000.0,808000000.0,,,3166000000.0,243000000.0,26012000000.0,8661000000.0,,,231000000.0,,,,,-207000000.0,,,,0.64,,,,,,,,508000000.0,,,,13476000000.0,,,-26000000.0,,,,,,,,159000000.0,,-653000000.0,154000000.0,,,,-218000000.0,274000000.0,,1363000000.0,,,648000000.0,,450000000.0,0.0,450000000.0,0.65,2450000000.0,-1014000000.0,,,894000000.0,,,577000000.0,,,,-187000000.0,-9421000000.0,,,,,88000000.0,,,-198000000.0,,1039000000.0,38225000000.0,515000000.0,,,,,,3209000000.0,,2804000000.0,,80000000.0,111000000.0,,9480000000.0,,188000000.0,28804000000.0,,,,845000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,82000000.0,16000000.0,1161000000.0,36816000000.0,97000000.0,,16000000.0,40070000000.0,1468000000.0,,26940000000.0,40070000000.0,,887000000.0,10895000000.0,9174000000.0,1161000000.0,-763000000.0,-263000000.0,-856000000.0,,,1459000000.0,6009000000.0,1576000000.0,,-4248000000.0,,10895000000.0,-98000000.0,-98000000.0,-830000000.0,505000000.0,423000000.0,3311000000.0,1298000000.0,,846000000.0,23664000000.0,,,211000000.0,2424000000.0,206000000.0,888000000.0,1679000000.0,423000000.0,-280000000.0,97000000.0,13130000000.0,423000000.0,-1194000000.0,-98000000.0,3126000000.0,411000000.0,23000000.0,,-8000000.0,887000000.0,622000000.0,97000000.0,,3126000000.0,254000000.0,26940000000.0,8658000000.0,3311000000.0,23664000000.0,797000000.0,98000000.0,423000000.0,,,-208000000.0,824000000.0,505000000.0,,-0.194059,254000000.0,3254000000.0,388000000.0,29286000000.0,,3159000000.0,,508000000.0,39337000000.0,887000000.0,801000000.0,13130000000.0,1.756436,211000000.0,126000000.0,,-824000000.0,29000000.0,394000000.0,,,,273000000.0,,0.0,98000000.0,,,,-263000000.0,206000000.0,,1459000000.0,36816000000.0,107000000.0,450000000.0,,423000000.0,0.0,423000000.0,-0.194059,2090000000.0,-1313000000.0,,,645000000.0,-79000000.0,,-175000000.0,966000000.0,888000000.0,,617000000.0,-10051000000.0,-4298000000.0,508000000.0,887000000.0,1476000000.0,-65000000.0,9061000000.0,0.0,-27000000.0,474000000.0,550000000.0,39337000000.0,-249000000.0,,,385000000.0,,1.75,3254000000.0,,388000000.0,8658000000.0,-273000000.0,29000000.0,-10051000000.0,9174000000.0,887000000.0,-151000000.0,29286000000.0,,3052000000.0,,801000000.0,,,,-88000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,16000000.0,1212000000.0,36948000000.0,131000000.0,,,,1586000000.0,,,39664000000.0,,,10898000000.0,,,119000000.0,,,,,,,,,,,,114000000.0,114000000.0,,505000000.0,,,,,882000000.0,23548000000.0,,,198000000.0,,,815000000.0,,,-307000000.0,98000000.0,,193000000.0,-1079000000.0,114000000.0,,,58000000.0,,-56000000.0,739000000.0,1006000000.0,,,3135000000.0,258000000.0,26659000000.0,8567000000.0,,,828000000.0,,,,,-218000000.0,,,,0.22,,,,,,,,508000000.0,,,,13005000000.0,,,7000000.0,,,,,,,,298000000.0,,0.0,106000000.0,,,,-242000000.0,184000000.0,,1245000000.0,,,423000000.0,,193000000.0,0.0,193000000.0,0.23,2592000000.0,-1077000000.0,,,1123000000.0,,,178000000.0,,,,-347000000.0,-10850000000.0,,,,,-53000000.0,,,-230000000.0,,1196000000.0,40195000000.0,143000000.0,,,,,,2716000000.0,,3111000000.0,,311000000.0,-85000000.0,,9070000000.0,,29000000.0,29345000000.0,,,,748000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,16000000.0,1021000000.0,37336000000.0,99000000.0,,,,1296000000.0,,,40524000000.0,,,11621000000.0,,,-373000000.0,,,,,,,,,,,,109000000.0,109000000.0,,505000000.0,,,,,688000000.0,24442000000.0,,,232000000.0,,,900000000.0,,,-419000000.0,91000000.0,,430000000.0,-910000000.0,109000000.0,,,58000000.0,,-6000000.0,847000000.0,837000000.0,,,3153000000.0,260000000.0,27606000000.0,8755000000.0,,,641000000.0,,,,,-217000000.0,,,,0.22,,,,,,,,507000000.0,,,,12918000000.0,,,29000000.0,,,,,,,,413000000.0,,0.0,120000000.0,,,,-226000000.0,285000000.0,,1293000000.0,,,193000000.0,,430000000.0,0.0,430000000.0,0.22,2133000000.0,-933000000.0,,,947000000.0,,,196000000.0,,,,587000000.0,-9157000000.0,,,,,-28000000.0,,,237000000.0,,560000000.0,38794000000.0,168000000.0,,,,,,3188000000.0,,3164000000.0,,-348000000.0,176000000.0,,8962000000.0,,59000000.0,29637000000.0,,,,826000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,16000000.0,1022000000.0,38076000000.0,136000000.0,,,,1318000000.0,,,41157000000.0,,,11274000000.0,,,-148000000.0,,,,,,,,,,,,395000000.0,395000000.0,,505000000.0,,,,,303000000.0,24202000000.0,,,195000000.0,,,1452000000.0,,,-303000000.0,100000000.0,,278000000.0,-1115000000.0,395000000.0,,,48000000.0,,0.0,936000000.0,945000000.0,,,3177000000.0,265000000.0,28033000000.0,8931000000.0,,,252000000.0,,,,,-217000000.0,,,,0.78,,,,,,,,507000000.0,,,,13124000000.0,,,12000000.0,,,,,,,,302000000.0,,0.0,88000000.0,,,,-204000000.0,258000000.0,,1305000000.0,,,430000000.0,,278000000.0,0.0,278000000.0,0.78,2263000000.0,-1126000000.0,,,1050000000.0,,,693000000.0,,,,-15000000.0,-9383000000.0,,,,,7000000.0,,,-152000000.0,,978000000.0,39916000000.0,647000000.0,,,,,,3081000000.0,,3831000000.0,,90000000.0,136000000.0,,9140000000.0,,252000000.0,30533000000.0,,,,792000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,72000000.0,16000000.0,1348000000.0,39404000000.0,103000000.0,,16000000.0,42716000000.0,1469000000.0,,28869000000.0,42716000000.0,,1574000000.0,12068000000.0,9878000000.0,1348000000.0,-644000000.0,-229000000.0,-2340000000.0,,,1694000000.0,5669000000.0,1429000000.0,,-4256000000.0,,12068000000.0,956000000.0,956000000.0,-870000000.0,505000000.0,313000000.0,3261000000.0,1268000000.0,,312000000.0,24701000000.0,,,221000000.0,1687000000.0,215000000.0,1542000000.0,2185000000.0,313000000.0,-1311000000.0,102000000.0,13847000000.0,313000000.0,-1152000000.0,956000000.0,3296000000.0,-306000000.0,50000000.0,,-12000000.0,866000000.0,627000000.0,103000000.0,,3296000000.0,266000000.0,28869000000.0,5240000000.0,3261000000.0,24701000000.0,265000000.0,114000000.0,313000000.0,,,-218000000.0,2319000000.0,505000000.0,,1.88,266000000.0,3312000000.0,542000000.0,31797000000.0,,3645000000.0,,508000000.0,41231000000.0,1574000000.0,781000000.0,13847000000.0,3.1,221000000.0,24000000.0,,-500000000.0,-110000000.0,423000000.0,,,,1306000000.0,,-500000000.0,114000000.0,,,,-229000000.0,215000000.0,,1694000000.0,39404000000.0,230000000.0,278000000.0,,313000000.0,0.0,313000000.0,1.88,2096000000.0,-1171000000.0,,,677000000.0,-74000000.0,,362000000.0,885000000.0,1542000000.0,,660000000.0,-9434000000.0,-4307000000.0,507000000.0,1574000000.0,1986000000.0,-159000000.0,9084000000.0,0.0,35000000.0,-167000000.0,527000000.0,41231000000.0,310000000.0,,,391000000.0,,3.1,3312000000.0,,542000000.0,5240000000.0,-320000000.0,-394000000.0,-9434000000.0,9878000000.0,866000000.0,-646000000.0,31797000000.0,,3415000000.0,,781000000.0,,,,-267000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,16000000.0,1320000000.0,39984000000.0,147000000.0,,,,1706000000.0,,,42790000000.0,,,12072000000.0,,,1140000000.0,,,,,,,,19000000.0,,,,558000000.0,558000000.0,,504000000.0,,,,,330000000.0,24738000000.0,,,222000000.0,,,1594000000.0,,,-407000000.0,103000000.0,,134000000.0,-1073000000.0,558000000.0,,,31000000.0,,-73000000.0,736000000.0,1112000000.0,,,3214000000.0,272000000.0,28686000000.0,5329000000.0,,,280000000.0,,,,,-227000000.0,,,,1.1,,,,,,,,507000000.0,,,,14104000000.0,,,7000000.0,,,,,,,,397000000.0,,,131000000.0,,,,-411000000.0,158000000.0,,1295000000.0,,,315000000.0,,118000000.0,0.0,118000000.0,1.1,2818000000.0,-1070000000.0,,,1143000000.0,,,832000000.0,,,,-248000000.0,-9628000000.0,,,,,582000000.0,,,-181000000.0,,1140000000.0,42033000000.0,760000000.0,,,,,,2806000000.0,,3948000000.0,,310000000.0,76000000.0,,10385000000.0,,202000000.0,32405000000.0,,,,739000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,16000000.0,1163000000.0,40702000000.0,105000000.0,,,,1325000000.0,,,43707000000.0,,,12510000000.0,,,-486000000.0,,,,,,,,19000000.0,,,,269000000.0,269000000.0,,504000000.0,,,,,325000000.0,25305000000.0,,,250000000.0,,,1820000000.0,,,-422000000.0,111000000.0,,111000000.0,-954000000.0,269000000.0,,,61000000.0,,-10000000.0,792000000.0,691000000.0,,,3197000000.0,277000000.0,29549000000.0,5475000000.0,,,280000000.0,,,,,-228000000.0,,,,0.53,,,,,,,,507000000.0,,,,14158000000.0,,,23000000.0,,,,,,,,424000000.0,,,127000000.0,,,,-410000000.0,307000000.0,,1348000000.0,,,134000000.0,,95000000.0,0.0,95000000.0,0.53,2016000000.0,-979000000.0,,,802000000.0,,,411000000.0,,,,438000000.0,-9658000000.0,,,,,-46000000.0,,,-23000000.0,,493000000.0,42809000000.0,366000000.0,,,,,,3005000000.0,,4244000000.0,,-269000000.0,137000000.0,,10426000000.0,,97000000.0,33151000000.0,,,,867000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,16000000.0,1240000000.0,41858000000.0,159000000.0,,,,1546000000.0,,,45073000000.0,,,12909000000.0,,,-231000000.0,,,,,,,,19000000.0,,,,412000000.0,412000000.0,,504000000.0,,,,,342000000.0,26229000000.0,,,224000000.0,,,1869000000.0,,,-271000000.0,127000000.0,,106000000.0,-1086000000.0,412000000.0,,,97000000.0,,0.0,919000000.0,848000000.0,,,3244000000.0,265000000.0,30714000000.0,5720000000.0,,,294000000.0,,,,,-227000000.0,,,,0.81,,,,,,,,507000000.0,,,,14359000000.0,,,11000000.0,,,,,,,,264000000.0,,-350000000.0,107000000.0,,,,-407000000.0,363000000.0,,1317000000.0,,,111000000.0,,88000000.0,0.0,88000000.0,0.82,2394000000.0,-1090000000.0,,,998000000.0,,,554000000.0,,,,222000000.0,-9832000000.0,,,,,-36000000.0,,,-5000000.0,,859000000.0,43613000000.0,529000000.0,,,,,,3215000000.0,,4485000000.0,,-251000000.0,297000000.0,,10611000000.0,,117000000.0,33781000000.0,,,,1104000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,114000000.0,16000000.0,1435000000.0,41819000000.0,110000000.0,,16000000.0,45326000000.0,1663000000.0,,30949000000.0,45326000000.0,,1438000000.0,13168000000.0,10582000000.0,1435000000.0,-498000000.0,-377000000.0,-1473000000.0,,,1451000000.0,6240000000.0,2298000000.0,,-3916000000.0,,13168000000.0,199000000.0,199000000.0,-910000000.0,504000000.0,199000000.0,2913000000.0,1855000000.0,,348000000.0,26014000000.0,,,232000000.0,1475000000.0,406000000.0,2310000000.0,1345000000.0,177000000.0,-373000000.0,135000000.0,14377000000.0,199000000.0,-803000000.0,199000000.0,2998000000.0,417000000.0,-166000000.0,,6000000.0,902000000.0,805000000.0,110000000.0,,2998000000.0,275000000.0,30949000000.0,5713000000.0,2913000000.0,26014000000.0,304000000.0,143000000.0,177000000.0,,,-228000000.0,1501000000.0,504000000.0,,0.39,275000000.0,3507000000.0,4935000000.0,34363000000.0,,3489000000.0,,508000000.0,44201000000.0,1438000000.0,1038000000.0,14377000000.0,2.83,232000000.0,73000000.0,,-1350000000.0,-116000000.0,315000000.0,,,,416000000.0,,-600000000.0,143000000.0,,,,-377000000.0,406000000.0,,1451000000.0,41819000000.0,33000000.0,106000000.0,,177000000.0,0.0,177000000.0,0.39,2468000000.0,-919000000.0,,,639000000.0,-77000000.0,,501000000.0,887000000.0,2310000000.0,,475000000.0,-9838000000.0,-4058000000.0,507000000.0,1438000000.0,1158000000.0,-165000000.0,9696000000.0,0.0,93000000.0,568000000.0,421000000.0,44201000000.0,200000000.0,,,476000000.0,,2.83,3507000000.0,,4935000000.0,5713000000.0,-172000000.0,58000000.0,-9838000000.0,10582000000.0,902000000.0,1000000.0,34363000000.0,,3456000000.0,,1038000000.0,,,,-382000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
