,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualDilutedAverageShares,quarterlyChangeInInventory,annualDilutedEPS,annualBeginningCashPosition,trailingChangesInAccountReceivables,quarterlyChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlySaleOfInvestment,trailingDeferredIncomeTax,trailingRepaymentOfDebt,annualCapitalExpenditure,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyDilutedEPS,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,annualStockBasedCompensation,quarterlyNetPPE,annualNetOtherFinancingCharges,annualChangeInInventory,annualInventory,quarterlyTaxProvision,quarterlyEbitda,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingOtherNonCashItems,annualCapitalStock,annualCurrentDebt,annualOperatingExpense,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualAccumulatedDepreciation,quarterlyPretaxIncome,quarterlyGrossPPE,annualGrossProfit,trailingFreeCashFlow,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyTotalRevenue,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,trailingPurchaseOfBusiness,quarterlyCurrentLiabilities,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyAccountsReceivable,quarterlyGoodwill,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualNetIncome,quarterlyCurrentAccruedExpenses,quarterlyTotalAssets,annualPretaxIncome,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,annualGoodwill,annualInvestingCashFlow,quarterlyNetIncome,quarterlyDepreciationAndAmortization,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,annualAccountsPayable,trailingInvestingCashFlow,trailingTotalRevenue,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualStockholdersEquity,annualOtherCurrentAssets,trailingPurchaseOfInvestment,annualLongTermDebt,annualEndCashPosition,annualDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingStockBasedCompensation,annualTaxProvision,annualTotalAssets,quarterlyInventory,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualCurrentAccruedExpenses,quarterlyDilutedAverageShares,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualCurrentLiabilities,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherIncomeExpense,trailingOperatingIncome,annualSaleOfInvestment,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualEbitda,annualCurrentAssets,trailingChangeInAccountPayable,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,trailingBasicEPS
1443571200,86000000.0,,,,,,,,,,,,,385000000.0,,81972000000.0,-195000000.0,,13087000000.0,9086000000.0,,,,,29000000.0,,,,1893000000.0,1265000000.0,,,2030000000.0,51716000000.0,3486000000.0,0.4,5996000000.0,,2944000000.0,,,-687000000.0,,32170000000.0,,,,1223000000.0,6106000000.0,,,3000000.0,136000000.0,-47460000000.0,,,,,,,,,,,-107000000.0,11501000000.0,,3264000000.0,79630000000.0,,,,-2185000000.0,,20883000000.0,4979000000.0,52000000.0,,4001000000.0,0.0,4944000000.0,-3604000000.0,,,-2481000000.0,,,18669000000.0,,432000000.0,-44000000.0,,,,17359000000.0,,,147457000000.0,,6527000000.0,27492000000.0,,,0.405,44605000000.0,137000000.0,,10694000000.0,,,,-1593000000.0,2498000000.0,,,6946000000.0,158958000000.0,,5582000000.0,,,,,1996000000.0,2183000000.0,,2041000000.0,,,,,6903000000.0,,,,,,,89634000000.0,,,,,1893000000.0,-78000000.0,,5004000000.0,,,-440000000.0,,3152000000.0,,,33131000000.0,,659000000.0,-29000000.0,3323000000.0,,,,-623000000.0,1996000000.0,-2968000000.0,,,,,,106993000000.0,,,,2500000000.0,,,,,,,,,,,,,,,,,,,,,,
1451520000,-48000000.0,-1615000000.0,8163000000.0,0.0,81765000000.0,,,10637000000.0,5036000000.0,,1.62,3910000000.0,,-386000000.0,2702000000.0,82165000000.0,-174000000.0,27282000000.0,13409000000.0,9407000000.0,,,,-9869000000.0,29000000.0,,76000000.0,154271000000.0,2295000000.0,1302000000.0,,-4378000000.0,2401000000.0,52269000000.0,1893000000.0,,6215000000.0,,3006000000.0,4972000000.0,-8429000000.0,-25000000.0,567000000.0,33665000000.0,-521000000.0,,,1162000000.0,6162000000.0,,,1000000.0,137000000.0,-48100000000.0,8413000000.0,-1786000000.0,,1302000000.0,22550000000.0,74510000000.0,,29000000.0,3627000000.0,35962000000.0,-1500000000.0,12303000000.0,-48100000000.0,3218000000.0,81765000000.0,51960000000.0,,,-980000000.0,958000000.0,21413000000.0,4965000000.0,58000000.0,,4002000000.0,0.0,,197000000.0,-220000000.0,,-3091000000.0,,-708000000.0,19245000000.0,,-625000000.0,891000000.0,,112596000000.0,,18178000000.0,,33566000000.0,154271000000.0,21413000000.0,6896000000.0,32945000000.0,,220000000.0,,48994000000.0,106000000.0,,10637000000.0,-784000000.0,6896000000.0,-2437000000.0,402000000.0,1874000000.0,,8163000000.0,7034000000.0,166574000000.0,13372000000.0,5836000000.0,8909000000.0,36000000.0,32945000000.0,-11964000000.0,1971000000.0,2270000000.0,15998000000.0,2056000000.0,6215000000.0,,,205000000.0,7137000000.0,52269000000.0,3006000000.0,,48994000000.0,2295000000.0,8680000000.0,94418000000.0,,4959000000.0,166574000000.0,,2295000000.0,-110000000.0,7034000000.0,,,,-72000000.0,18178000000.0,3627000000.0,2295000000.0,1.64,33566000000.0,,674000000.0,-30000000.0,3224000000.0,,,,-614000000.0,1971000000.0,-4760000000.0,3224000000.0,106000000.0,2401000000.0,82165000000.0,-6750000000.0,112596000000.0,94418000000.0,-174000000.0,33665000000.0,2272000000.0,2272000000.0,18778000000.0,24754000000.0,12303000000.0,,,,,,,,,,,,,,,,,,
1459382400,56000000.0,,,,,,,,,,,,,562000000.0,,81964000000.0,-84000000.0,,13359000000.0,9270000000.0,,,,,29000000.0,,,,5628000000.0,1393000000.0,,,5628000000.0,52642000000.0,2295000000.0,0.435,6333000000.0,,3177000000.0,,,-48000000.0,,34122000000.0,,,,1311000000.0,6516000000.0,,,12000000.0,153000000.0,-48611000000.0,,,,,,,,,,,-24000000.0,15180000000.0,,3535000000.0,82733000000.0,,,,-1249000000.0,,21750000000.0,5110000000.0,55000000.0,,4089000000.0,0.0,4868000000.0,932000000.0,,,-2263000000.0,,,18790000000.0,,282000000.0,217000000.0,,,,19084000000.0,,,155419000000.0,,6375000000.0,33458000000.0,,,0.44,51515000000.0,,,10431000000.0,,,,3333000000.0,2847000000.0,,,7239000000.0,170599000000.0,,5431000000.0,,,,,2134000000.0,2278000000.0,,2224000000.0,,,,,6992000000.0,,,,,,,97003000000.0,,,,,5628000000.0,149000000.0,,4924000000.0,,,-448000000.0,,4119000000.0,,,33821000000.0,,703000000.0,43000000.0,3638000000.0,,,,-611000000.0,2134000000.0,-2709000000.0,,,,,,116087000000.0,,,,2237000000.0,,,,,,,,,,,,,,,,,,,,,,
1467244800,-212000000.0,,,,,,,,,,,,,-390000000.0,,82379000000.0,1000000.0,,13777000000.0,9711000000.0,,,,,28000000.0,,,,4665000000.0,1611000000.0,,,4665000000.0,53098000000.0,5628000000.0,0.415,6359000000.0,,3404000000.0,,,-2503000000.0,,34896000000.0,,,,1278000000.0,6479000000.0,,,7000000.0,178000000.0,-49119000000.0,,,,,,,,,,,-102000000.0,14777000000.0,,3358000000.0,84015000000.0,,,,-1136000000.0,,22117000000.0,4273000000.0,58000000.0,,4066000000.0,0.0,4840000000.0,-2117000000.0,,,-2630000000.0,,,19269000000.0,,-878000000.0,401000000.0,,,,17601000000.0,,,157208000000.0,,6708000000.0,33792000000.0,,,0.42,52629000000.0,,,10719000000.0,,,,-963000000.0,1643000000.0,,,6697000000.0,171985000000.0,,5492000000.0,,,,,2028000000.0,2389000000.0,,2080000000.0,,,,,7322000000.0,,,,,,,99108000000.0,,,,,4665000000.0,24000000.0,,4892000000.0,,,-132000000.0,,2934000000.0,,,34512000000.0,,732000000.0,12000000.0,3679000000.0,,,,-670000000.0,2028000000.0,-3119000000.0,,,,,,116709000000.0,,,,2462000000.0,,,,,,,,,,,,,,,,,,,,,,
1475193600,-1634000000.0,,,,,,,,,,,,,-487000000.0,,83873000000.0,34000000.0,,14316000000.0,9876000000.0,,,,,28000000.0,,,,2807000000.0,1340000000.0,,,2807000000.0,53481000000.0,4665000000.0,0.46,6594000000.0,,4888000000.0,,,-443000000.0,,35656000000.0,,,,1400000000.0,6870000000.0,,,4000000.0,164000000.0,-49540000000.0,,,,,,,,,,,-3778000000.0,15228000000.0,,3724000000.0,85196000000.0,,,,-1377000000.0,,22510000000.0,4114000000.0,59000000.0,,4440000000.0,0.0,4806000000.0,2352000000.0,,,-2832000000.0,,,21319000000.0,,-1212000000.0,367000000.0,,,,18038000000.0,,,162696000000.0,,7533000000.0,36652000000.0,,,0.465,57095000000.0,,,11119000000.0,,,,-1858000000.0,1282000000.0,,,6771000000.0,177924000000.0,,7003000000.0,,,,,2237000000.0,2395000000.0,,2324000000.0,,,,,7481000000.0,,,,,,,104063000000.0,,,,,2807000000.0,35000000.0,,4862000000.0,,,-38000000.0,,3333000000.0,,,34523000000.0,,751000000.0,-52000000.0,3857000000.0,,,,-663000000.0,2237000000.0,-8324000000.0,,,,,,122101000000.0,,,,2658000000.0,,,,,,,,,,,,,,,,,,,,,,
1483142400,62000000.0,1006000000.0,8695000000.0,0.0,85947000000.0,,,10925000000.0,4876000000.0,,1.785,2295000000.0,,-467000000.0,2942000000.0,83890000000.0,98000000.0,29523000000.0,14488000000.0,10224000000.0,,,,-10821000000.0,28000000.0,,436000000.0,164139000000.0,3301000000.0,1132000000.0,,-3052000000.0,3301000000.0,53943000000.0,2807000000.0,,6915000000.0,,3333000000.0,4820000000.0,151000000.0,-58000000.0,640000000.0,36253000000.0,-240000000.0,,,1319000000.0,6988000000.0,,,0.0,145000000.0,-49694000000.0,9045000000.0,-3929000000.0,,1132000000.0,24463000000.0,80403000000.0,,28000000.0,5480000000.0,39081000000.0,-25000000.0,16361000000.0,-49694000000.0,3736000000.0,85947000000.0,55940000000.0,,,-1238000000.0,1444000000.0,23076000000.0,5743000000.0,58000000.0,,4264000000.0,0.0,,-1016000000.0,-1697000000.0,,-3096000000.0,,-782000000.0,21025000000.0,,111000000.0,459000000.0,,124326000000.0,,21535000000.0,,34854000000.0,164139000000.0,23076000000.0,7955000000.0,35980000000.0,,-1728000000.0,,55566000000.0,,,10925000000.0,-1697000000.0,7955000000.0,-2601000000.0,494000000.0,2647000000.0,,8695000000.0,8008000000.0,180500000000.0,14353000000.0,6537000000.0,8419000000.0,23000000.0,35980000000.0,-18385000000.0,2296000000.0,2496000000.0,16859000000.0,2417000000.0,6915000000.0,,,230000000.0,7728000000.0,53943000000.0,3333000000.0,,55566000000.0,3301000000.0,9558000000.0,102791000000.0,,5308000000.0,180500000000.0,,3301000000.0,228000000.0,8008000000.0,,,,-1079000000.0,21535000000.0,5480000000.0,3301000000.0,1.805,34854000000.0,,756000000.0,-243000000.0,5247000000.0,,,,-657000000.0,2296000000.0,-4233000000.0,5247000000.0,,3301000000.0,83890000000.0,-5000000000.0,124326000000.0,102791000000.0,98000000.0,36253000000.0,2769000000.0,2769000000.0,19240000000.0,26853000000.0,16361000000.0,,,,,,,,,,,,,,,,,,
1490918400,57000000.0,,,,,,,,,,,,,465000000.0,,85346000000.0,342000000.0,,14389000000.0,9859000000.0,51000000.0,,,,56000000.0,,,,4022000000.0,1234000000.0,,,4022000000.0,55059000000.0,3301000000.0,0.53,6658000000.0,,3698000000.0,,,-1059000000.0,,36626000000.0,,,,1258000000.0,7162000000.0,,,0.0,173000000.0,-49991000000.0,,,,,,,,,,,-216000000.0,15245000000.0,,3905000000.0,86617000000.0,,,,-996000000.0,,24063000000.0,5656000000.0,58000000.0,,4530000000.0,0.0,4747000000.0,-1141000000.0,,,-2494000000.0,,,20463000000.0,,83000000.0,265000000.0,,,,19074000000.0,,,167234000000.0,,7525000000.0,36592000000.0,,,0.54,58276000000.0,,,10677000000.0,,,,721000000.0,3162000000.0,,,7673000000.0,182479000000.0,,6074000000.0,,,,,2566000000.0,2502000000.0,,2647000000.0,,,,,7357000000.0,,,,,,,105757000000.0,,,,,4022000000.0,130000000.0,,4832000000.0,,,-1062000000.0,,3509000000.0,,,35348000000.0,,755000000.0,-36000000.0,5938000000.0,,,,-657000000.0,2566000000.0,-3794000000.0,,,,,,124831000000.0,,,,2732000000.0,,,,,,,,,,,,,,,,,,,,,,
1498780800,113000000.0,,,,,,,,,,,,,-447000000.0,,84866000000.0,428000000.0,,14824000000.0,10266000000.0,6000000.0,,,,56000000.0,,,,2693000000.0,1448000000.0,,,2693000000.0,55005000000.0,4022000000.0,0.52,6730000000.0,,4290000000.0,,,-3908000000.0,,37171000000.0,,,,1364000000.0,7198000000.0,,,0.0,218000000.0,-49951000000.0,,,,,,,,,,,-182000000.0,14832000000.0,,3899000000.0,87122000000.0,,,,-1480000000.0,,24560000000.0,5158000000.0,64000000.0,,4558000000.0,0.0,4728000000.0,-2794000000.0,,,-2747000000.0,,,21165000000.0,,-365000000.0,205000000.0,,,,22276000000.0,,,168199000000.0,,7849000000.0,36742000000.0,,,0.53,57210000000.0,,,10837000000.0,,,,-1329000000.0,2411000000.0,,,7740000000.0,183031000000.0,,6341000000.0,,,,,2513000000.0,2541000000.0,,2535000000.0,,,,,7725000000.0,,,,,,,104907000000.0,,,,,2693000000.0,99000000.0,,4809000000.0,,,-763000000.0,,6358000000.0,,,35409000000.0,,758000000.0,-2320000000.0,6521000000.0,,,,-747000000.0,2513000000.0,-3693000000.0,,,,,,127183000000.0,,,,2899000000.0,,,,,,,,,,,,,,,,,,,,,,
1506729600,580000000.0,,,,,,,,,,,,,10000000.0,,84893000000.0,381000000.0,,14906000000.0,10114000000.0,63000000.0,,,,55000000.0,,,,4114000000.0,1572000000.0,,,4114000000.0,55427000000.0,2693000000.0,0.55,6976000000.0,,3931000000.0,,,-54000000.0,,37856000000.0,,,,1413000000.0,7442000000.0,,,0.0,203000000.0,-49943000000.0,,,,,,,,,,,-31000000.0,15960000000.0,,4096000000.0,87799000000.0,,,,-1736000000.0,,24979000000.0,5147000000.0,65000000.0,,4792000000.0,0.0,4698000000.0,-1186000000.0,,,-2838000000.0,,,20983000000.0,,-129000000.0,208000000.0,,,,21449000000.0,,,169341000000.0,,7915000000.0,36752000000.0,,,0.56,59720000000.0,,,10914000000.0,,,,1421000000.0,2309000000.0,,,7660000000.0,185301000000.0,,6077000000.0,,,,,2650000000.0,2138000000.0,,2683000000.0,,,,,7976000000.0,,,,,,,107589000000.0,,,,,4114000000.0,70000000.0,,4777000000.0,,,-239000000.0,,5241000000.0,,,35602000000.0,,766000000.0,-38000000.0,6695000000.0,,,,-743000000.0,2650000000.0,-2540000000.0,,,,,,129038000000.0,,,,3145000000.0,,,,,,,,,,,,,,,,,,,,,,
1514678400,-65000000.0,127000000.0,22714000000.0,0.0,88386000000.0,,,10904000000.0,4786000000.0,,4.75,3301000000.0,,-916000000.0,3086000000.0,85219000000.0,379000000.0,31330000000.0,15023000000.0,10916000000.0,30000000.0,,,-11297000000.0,55000000.0,,421000000.0,170889000000.0,3428000000.0,1552000000.0,,-6364000000.0,3428000000.0,68606000000.0,4114000000.0,,6926000000.0,,4077000000.0,4708000000.0,-7572000000.0,-1343000000.0,751000000.0,38470000000.0,-2451000000.0,,,-11613000000.0,6873000000.0,,,0.0,157000000.0,-49916000000.0,22900000000.0,-532000000.0,,1552000000.0,25384000000.0,84526000000.0,,55000000.0,5134000000.0,41155000000.0,-103000000.0,16060000000.0,-49916000000.0,3422000000.0,88386000000.0,59142000000.0,,,-1223000000.0,-10655000000.0,38192000000.0,5442000000.0,85000000.0,,4107000000.0,0.0,,-2451000000.0,-1496000000.0,,-3218000000.0,,-888000000.0,21915000000.0,,-1085000000.0,-11333000000.0,,117500000000.0,,21561000000.0,,24256000000.0,170889000000.0,38192000000.0,8546000000.0,36780000000.0,,685000000.0,,59422000000.0,,,10904000000.0,-2292000000.0,8546000000.0,-2883000000.0,-686000000.0,2224000000.0,,22714000000.0,7949000000.0,186949000000.0,15322000000.0,6892000000.0,10106000000.0,0.0,36780000000.0,-13704000000.0,14985000000.0,2644000000.0,17987000000.0,15035000000.0,6926000000.0,,,272000000.0,8272000000.0,68606000000.0,4077000000.0,,59422000000.0,3428000000.0,9825000000.0,95939000000.0,,-7578000000.0,186949000000.0,,3428000000.0,122000000.0,7949000000.0,,,,-228000000.0,21561000000.0,5134000000.0,3428000000.0,4.82,24256000000.0,,807000000.0,-57000000.0,6931000000.0,,,150000000.0,-736000000.0,14985000000.0,-3677000000.0,6931000000.0,,3428000000.0,85219000000.0,,117500000000.0,95939000000.0,379000000.0,38470000000.0,3489000000.0,3489000000.0,21403000000.0,28675000000.0,16060000000.0,,,,,,,,,,,,,,,,,,
1522454400,387000000.0,,,,,,,,,,,,,85000000.0,,85106000000.0,608000000.0,,15362000000.0,10717000000.0,81000000.0,,,,55000000.0,,,,6030000000.0,1578000000.0,,,6030000000.0,69482000000.0,3571000000.0,0.66,7349000000.0,,3964000000.0,,,-1265000000.0,,39068000000.0,,,,818000000.0,7370000000.0,,,,199000000.0,-50393000000.0,,,,,,,,,,,-89000000.0,18753000000.0,,3994000000.0,89461000000.0,,,,,,38961000000.0,5474000000.0,75000000.0,,4645000000.0,,4633000000.0,-576000000.0,,,-2392000000.0,,,22791000000.0,,-890000000.0,389000000.0,,,,19179000000.0,,,172123000000.0,,8759000000.0,37147000000.0,,,0.67,63678000000.0,,,11253000000.0,,,,2606000000.0,3082000000.0,,,7213000000.0,190876000000.0,,7429000000.0,,,,,3118000000.0,2599000000.0,,3176000000.0,,,,,8118000000.0,,,,,,,100987000000.0,,,,,6177000000.0,126000000.0,,4705000000.0,,,-220000000.0,,3039000000.0,,,24702000000.0,,777000000.0,15000000.0,7095000000.0,,,,-738000000.0,3118000000.0,-2292000000.0,,,,,,120166000000.0,,,,3707000000.0,,,,,,,,,,,,,,,,,,,,,,
1530316800,193000000.0,,,,,,,,,,,,,-145000000.0,,85624000000.0,461000000.0,,15435000000.0,10421000000.0,32000000.0,,,,54000000.0,,,,5726000000.0,1746000000.0,,,5726000000.0,70694000000.0,6177000000.0,0.69,6940000000.0,,3642000000.0,,,-3082000000.0,,39355000000.0,,,,1077000000.0,7694000000.0,,,,211000000.0,-50731000000.0,,,,,,,,,,,-115000000.0,18215000000.0,,4285000000.0,90086000000.0,,,,,,40269000000.0,7063000000.0,96000000.0,,5014000000.0,,4598000000.0,-4384000000.0,,,-2761000000.0,,,21735000000.0,,714000000.0,425000000.0,,,,19007000000.0,,,173033000000.0,,8847000000.0,36872000000.0,,,0.7,61946000000.0,,,12069000000.0,,,,-335000000.0,4302000000.0,,,7687000000.0,191248000000.0,,6300000000.0,,,,,3216000000.0,2403000000.0,,3208000000.0,,,,,8018000000.0,,,,,,,100498000000.0,,,,,5842000000.0,77000000.0,,4643000000.0,,,-318000000.0,,2634000000.0,,,25140000000.0,,806000000.0,-316000000.0,7438000000.0,,,,-878000000.0,3216000000.0,-3014000000.0,,,,,,119505000000.0,,,,3744000000.0,,,,,,,,,,,,,,,,,,,,,,
1538265600,-1000000.0,,,,,,,,,,,,,-165000000.0,,85391000000.0,374000000.0,,15424000000.0,10588000000.0,14000000.0,,,,54000000.0,,,,10616000000.0,1633000000.0,,,10616000000.0,71523000000.0,5842000000.0,0.62,7036000000.0,,3607000000.0,,,-58000000.0,,39855000000.0,,,,999000000.0,7343000000.0,,,,197000000.0,-50934000000.0,,,,,,,,,,,-141000000.0,23206000000.0,,3895000000.0,90789000000.0,,,,,,41218000000.0,5970000000.0,118000000.0,,4836000000.0,,4564000000.0,6094000000.0,,,-2829000000.0,,,22135000000.0,,33000000.0,63000000.0,,,,19627000000.0,,,177429000000.0,,8983000000.0,36703000000.0,,,0.63,69711000000.0,,,12468000000.0,,,,8780000000.0,3141000000.0,,,7785000000.0,200635000000.0,,6711000000.0,,,,,2886000000.0,2477000000.0,,2896000000.0,,,,,8111000000.0,,,,,,,108663000000.0,,,,,14622000000.0,-111000000.0,,4619000000.0,,,-302000000.0,,3173000000.0,,,25167000000.0,,830000000.0,-150000000.0,7724000000.0,,,,-871000000.0,2886000000.0,-3284000000.0,,,,,,128290000000.0,,,,7756000000.0,,,,,,,,,,,,,,,,,,,,,,
1546214400,214000000.0,338000000.0,11731000000.0,,95743000000.0,,,15329000000.0,4640000000.0,,2.53,3571000000.0,,-577000000.0,3542000000.0,105560000000.0,-368000000.0,35130000000.0,18594000000.0,14080000000.0,14000000.0,,,-11709000000.0,54000000.0,,-225000000.0,229836000000.0,3814000000.0,2182000000.0,,-8798000000.0,3814000000.0,71613000000.0,14622000000.0,,8494000000.0,,6930000000.0,4584000000.0,27140000000.0,-4393000000.0,826000000.0,44437000000.0,-550000000.0,,,486000000.0,7394000000.0,,,,219000000.0,-51306000000.0,11862000000.0,-38679000000.0,,2182000000.0,29692000000.0,94507000000.0,,54000000.0,4398000000.0,45806000000.0,-38334000000.0,21848000000.0,-51306000000.0,3068000000.0,95743000000.0,64815000000.0,,,,290000000.0,41983000000.0,5790000000.0,75000000.0,,4514000000.0,,,26006000000.0,-297000000.0,,-3727000000.0,,-802000000.0,27846000000.0,,-154000000.0,-587000000.0,,179182000000.0,,27603000000.0,,27589000000.0,229836000000.0,41983000000.0,11104000000.0,66154000000.0,,793000000.0,,107345000000.0,,,15329000000.0,-1257000000.0,11104000000.0,-3352000000.0,-10713000000.0,2063000000.0,,11731000000.0,12529000000.0,251684000000.0,15242000000.0,9252000000.0,12588000000.0,0.0,66154000000.0,-50854000000.0,2511000000.0,3197000000.0,19009000000.0,2582000000.0,8494000000.0,,,364000000.0,10883000000.0,71613000000.0,6930000000.0,,107345000000.0,3909000000.0,10676000000.0,151579000000.0,,3380000000.0,251684000000.0,,3909000000.0,-317000000.0,12529000000.0,,,,-417000000.0,27603000000.0,4398000000.0,3814000000.0,2.56,27589000000.0,,1129000000.0,-99000000.0,7883000000.0,,,141000000.0,-865000000.0,2511000000.0,-42264000000.0,7883000000.0,,3814000000.0,105560000000.0,,179182000000.0,151579000000.0,-368000000.0,44437000000.0,5802000000.0,5802000000.0,24297000000.0,29801000000.0,21848000000.0,,,,,,,,,,,,,,,,,,
1553990400,99000000.0,,,,,,,,,,,,,449000000.0,,104318000000.0,422000000.0,,18290000000.0,13108000000.0,37000000.0,,,,54000000.0,,,,3498000000.0,2485000000.0,,,3498000000.0,74959000000.0,3909000000.0,0.77,10232000000.0,,6039000000.0,,,-2084000000.0,,45721000000.0,,,,1076000000.0,9178000000.0,,,,245000000.0,-51932000000.0,,,,,,,,,,,-268000000.0,20273000000.0,,4708000000.0,97653000000.0,,,,,,44379000000.0,7231000000.0,77000000.0,,5182000000.0,,4538515208.0,-4325000000.0,,,-2639000000.0,,,26859000000.0,,184000000.0,271000000.0,,,,27917000000.0,,,235916000000.0,,10736000000.0,68073000000.0,,,0.782855,104464000000.0,,,18811000000.0,,,,-312000000.0,4592000000.0,,,10571000000.0,256189000000.0,,8569000000.0,,,,,3553000000.0,3320000000.0,,3632000000.0,,,,,9788000000.0,,,,,,,152410000000.0,,,,,3597000000.0,676000000.0,,4594000000.0,,,-439000000.0,,4629000000.0,,,27819000000.0,,1150000000.0,-59000000.0,9159000000.0,,,,-869000000.0,3553000000.0,-3226000000.0,,,,,,180327000000.0,,,,8645000000.0,,,,,,,,,,,,,,,,,,,,,,
1561852800,-25000000.0,,,,,,,,,,,,,-154000000.0,,103994000000.0,-62000000.0,,18603000000.0,13247000000.0,,,,,54000000.0,,,,3919000000.0,2642000000.0,,,3919000000.0,76850000000.0,3597000000.0,0.68,10014000000.0,,6607000000.0,,,-2072000000.0,,46047000000.0,,,,961000000.0,8577000000.0,,,,288000000.0,-52467000000.0,,,,,,,,,,,-296000000.0,21361000000.0,,4164000000.0,98514000000.0,,,,,,46425000000.0,7040000000.0,91000000.0,,5356000000.0,,4544985368.0,-2407000000.0,,,-2794000000.0,,,26858000000.0,,-144000000.0,195000000.0,,,,31008000000.0,,,235194000000.0,,10835000000.0,67945000000.0,,,0.687571,101248000000.0,,,17144000000.0,,,,422000000.0,4246000000.0,,,11987000000.0,256555000000.0,,8255000000.0,,,,,3125000000.0,3276000000.0,,3203000000.0,,,,,9971000000.0,,,,,,,147717000000.0,,,,,4019000000.0,-55000000.0,,4607000000.0,,,-1166000000.0,,6365000000.0,,,27996000000.0,,1137000000.0,94000000.0,8438000000.0,,,,-954000000.0,3125000000.0,-4188000000.0,,,,,,178725000000.0,,,,8770000000.0,,,,,,,,,,,,,,,,,,,,,,
