date,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyBasicAverageShares,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,annualNetOtherFinancingCharges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyGrossProfit,annualCapitalExpenditure,trailingDeferredIncomeTax,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualTotalRevenue,trailingResearchAndDevelopment,annualCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualChangeInAccountPayable,annualChangesInAccountReceivables,trailingBeginningCashPosition,annualDeferredIncomeTax,trailingFreeCashFlow,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyEbitda,quarterlyStockBasedCompensation,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualResearchAndDevelopment,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,quarterlyNetOtherInvestingChanges,annualRetainedEarnings,quarterlyOperatingExpense,annualNetIncome,quarterlyChangeInInventory,quarterlyDilutedEPS,quarterlyLongTermDebt,trailingChangeInAccountPayable,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualLongTermDebt,annualBeginningCashPosition,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyNetIncomeContinuousOperations,annualCurrentDebt,annualTaxProvision,annualTotalAssets,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,annualOtherNonCashItems,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualDilutedEPS,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualStockholdersEquity,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingStockBasedCompensation,annualDepreciationAndAmortization,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,annualSaleOfInvestment,annualBasicAverageShares,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualInvestingCashFlow,quarterlyInventory,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,annualBasicEPS,quarterlyOperatingCashFlow,quarterlyDilutedAverageShares,trailingCashDividendsPaid,trailingNetIncome,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyTaxProvision,annualGrossProfit,annualInventory,quarterlyNetPPE,trailingChangeInInventory,quarterlyResearchAndDevelopment,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualNetPPE,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualGoodwill,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,trailingGrossProfit,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,annualOperatingIncome,annualOtherIncomeExpense,annualDilutedAverageShares,quarterlyBeginningCashPosition,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,trailingRepaymentOfDebt,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingBasicAverageShares,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
2011-12-31,385367000.0,216579000.0,,641688000.0,,,,1329338000.0,186430000.0,4214000.0,-29257000.0,641688000.0,,627050000.0,633318000.0,-99402000.0,,1516128000.0,2713259000.0,,5989000.0,4285589000.0,,2253692000.0,1770915000.0,,,-108845000.0,,-2921000.0,,89022000.0,671697000.0,,-38698000.0,2253692000.0,942344000.0,-453676000.0,3205420000.0,-38208000.0,20423000.0,254515000.0,-11727000.0,-423008000.0,,197638000.0,716976000.0,-195106000.0,,,1417515000.0,385367000.0,1770915000.0,627050000.0,474792000.0,2713259000.0,1034580000.0,696020000.0,296667000.0,,-1530000.0,3205420000.0,416739000.0,385367000.0,185189000.0,,1400872000.0,,243431000.0,370043000.0,2175480000.0,1400872000.0,727796000.0,-154028000.0,337403000.0,0.0,139130000.0,180430000.0,101026000.0,4130774000.0,,1236045000.0,0.0,1877082000.0,48261000.0,22320000.0,,-27727000.0,2.82,180430000.0,89768000.0,,1417515000.0,,-4755000.0,,160468000.0,,,17463000.0,,133823000.0,-6056000.0,12463000.0,-107615000.0,333993000.0,139130000.0,716976000.0,-453676000.0,,104847000.0,454726000.0,0.0,,1034580000.0,2.88,395023000.0,,,,,467293000.0,189144000.0,50014000.0,2110109000.0,333993000.0,218021000.0,,47351000.0,942344000.0,396069000.0,,218021000.0,735883000.0,370043000.0,,367296000.0,3372000.0,0.0,208051000.0,467293000.0,474792000.0,641688000.0,4130774000.0,1877082000.0,,-86108000.0,,,0.0,-35943000.0,-11585000.0,,641688000.0,,,,,641688000.0,139130000.0,-375685000.0,,486393000.0,,,43051000.0,-35943000.0,134864000.0,,,104847000.0,593981000.0,-25400000.0,136697000.0,186962000.0,134864000.0,,671697000.0,,,641688000.0,,,,,,,,,,,,,,,,
2012-03-31,,15726000.0,,,129569000.0,,,648850000.0,247716000.0,,-16361000.0,883824000.0,,,339380000.0,,,,2499744000.0,,-2579000.0,,,,,,,,,,,,689021000.0,,-38593000.0,2018902000.0,725877000.0,,3156152000.0,-4644000.0,1411000.0,48209000.0,5089000.0,,,,,,,,1397393000.0,,1773867000.0,425182000.0,474992000.0,,456580000.0,309470000.0,,,6673000.0,,323654000.0,,-57954000.0,-0.02,1400942000.0,,,372925000.0,,,,,264935000.0,,-2579000.0,,,,,,281517000.0,,,23112000.0,,-23034000.0,,171177000.0,-30445000.0,,,,6354000.0,,,,,,,,45000.0,,,396981000.0,-2579000.0,723783000.0,-466200000.0,,,242136000.0,0.0,,,,284738000.0,129569000.0,,,,,-4866000.0,-2287000.0,,,222821000.0,,44926000.0,,,,,,,,261704000.0,,,594963000.0,456639000.0,,,3897137000.0,1878235000.0,,,,,,,,-0.02,883824000.0,,,,,,-2579000.0,,,,,,29963000.0,-24230000.0,129518000.0,,,104847000.0,,,,641688000.0,,,,,,883824000.0,,,,,,,,,,,,,,,,
2012-06-30,,86282000.0,,,130294000.0,,,811467000.0,-180303000.0,,-27782000.0,779931000.0,,,428590000.0,,,,2615231000.0,,96346000.0,,,,,,,,,,,,695383000.0,,-46724000.0,2145826000.0,838693000.0,,3152647000.0,-5282000.0,-499000.0,118004000.0,7468000.0,,,,,,,,1399490000.0,,1776538000.0,456303000.0,474608000.0,,651410000.0,382877000.0,,,-732000.0,,342308000.0,,-28579000.0,0.33,1399557000.0,,,376981000.0,,,,,270676000.0,,43427000.0,,,,,,297580000.0,,,22413000.0,,-27050000.0,,220605000.0,16360000.0,,,,1626000.0,,,,,,,,-5899000.0,,,416905000.0,43427000.0,725831000.0,-472000000.0,,,-103893000.0,0.0,,,,-83957000.0,132118000.0,,,,,59659000.0,16232000.0,,,223383000.0,,50113000.0,,,,,,,,-111007000.0,,,-203594000.0,445073000.0,,,4014721000.0,1868895000.0,,,,,,,,0.33,779931000.0,,,,,,43427000.0,,,,,,35932000.0,-39643000.0,161785000.0,,,104847000.0,,,,883824000.0,,,,,,779931000.0,,,,,,,,,,,,,,,,
2012-09-30,,249622000.0,,,130619000.0,,,1345137000.0,-281698000.0,,-28195000.0,696733000.0,,,669397000.0,,,,2919398000.0,,224533000.0,,,,,,,,,,,,698236000.0,,-46914000.0,2618980000.0,1126619000.0,,3270534000.0,-5153000.0,-2606000.0,317952000.0,5483000.0,,,,,,,,1526889000.0,,1792779000.0,624474000.0,474741000.0,,1195517000.0,675740000.0,,,-3383000.0,,419775000.0,,-38939000.0,1.24,1398906000.0,,,393873000.0,,,,,345873000.0,,164852000.0,,,,,,263297000.0,,,23043000.0,,-24812000.0,,264745000.0,-663000.0,,,,541000.0,,,,,,,,-2900000.0,,,463433000.0,164852000.0,702528000.0,-480600000.0,,,-83198000.0,0.0,,,,-57165000.0,132483000.0,,,,,224949000.0,60097000.0,,,217636000.0,,48472000.0,,,,,,,,-81977000.0,,,-532628000.0,432402000.0,,,4446287000.0,1827307000.0,,,,,,,,1.26,696733000.0,,,,,,164852000.0,,,,,,69960000.0,-38235000.0,237400000.0,,,104847000.0,,,,779931000.0,,,,,,696733000.0,,,,,,,,,,,,,,,,
2012-12-31,335999000.0,200155000.0,,849701000.0,,,,1283529000.0,276924000.0,6021000.0,-33834000.0,849701000.0,,554804000.0,677570000.0,-112091000.0,,1563152000.0,2818008000.0,,-223177000.0,4088983000.0,,2508202000.0,1857573000.0,,-22362000.0,28690000.0,,-16086000.0,,91141000.0,711927000.0,,-93233000.0,2508202000.0,960435000.0,-481513000.0,3354545000.0,-82926000.0,-14392000.0,210665000.0,1394000.0,-98005000.0,,201197000.0,695187000.0,62639000.0,,,1507379000.0,335999000.0,1857573000.0,554804000.0,474925000.0,2818008000.0,1029959000.0,605959000.0,422705000.0,,3361000.0,3354545000.0,477415000.0,335999000.0,148018000.0,,1396421000.0,,312493000.0,461152000.0,1974046000.0,1396421000.0,641688000.0,-225464000.0,388102000.0,,130299000.0,224365000.0,117403000.0,4325387000.0,,1269586000.0,312493000.0,1817185000.0,-17477000.0,22573000.0,,-37195000.0,2.55,224365000.0,-204631000.0,0.0,1507379000.0,,-2500000.0,,150287000.0,,,22546000.0,,130067000.0,-4821000.0,19434000.0,-106172000.0,316049000.0,130299000.0,695187000.0,-481513000.0,,104847000.0,152968000.0,0.0,,1029959000.0,2.58,391180000.0,,,,0.0,416659000.0,173660000.0,43361000.0,2114937000.0,316049000.0,230414000.0,,57686000.0,960435000.0,534796000.0,,230414000.0,694830000.0,461152000.0,,353985000.0,5919000.0,0.0,169949000.0,416659000.0,474925000.0,849701000.0,4325387000.0,1817185000.0,,208013000.0,,,0.0,-72307000.0,0.0,,849701000.0,,,,,849701000.0,130299000.0,-219379000.0,,453402000.0,,,14432000.0,-72307000.0,139906000.0,,,104847000.0,551785000.0,-13575000.0,131926000.0,696733000.0,139906000.0,,711927000.0,,,849701000.0,,,,,,,,,,,,,,,,
2013-03-31,,10627000.0,,,129340000.0,,-206844000.0,663694000.0,281687000.0,,-20603000.0,1067039000.0,,,346730000.0,,,,2597557000.0,,-5974000.0,,,,,,,,,,,,721902000.0,,0.0,2250396000.0,741673000.0,,3296140000.0,-22213000.0,-7041000.0,37253000.0,4686000.0,,,,,,,,1463088000.0,,1855884000.0,461289000.0,474726000.0,,509276000.0,316964000.0,,,3598000.0,,336103000.0,,-11254000.0,-0.05,1394387000.0,,,461497000.0,,,,,271779000.0,-62605000.0,-6671000.0,,,,,,350327000.0,,,22979000.0,,-24201000.0,,161968000.0,-59355000.0,,,,3564000.0,,,,,,,,-5622000.0,,,323754000.0,-6671000.0,697380000.0,-489000000.0,,,217338000.0,0.0,,,,297454000.0,129340000.0,,,,,-16493000.0,-9822000.0,,,232902000.0,,47185000.0,,,,,,,,273253000.0,,,515949000.0,405241000.0,,,4060645000.0,1810249000.0,,,,,,,,-0.05,1067039000.0,,,,,,-6671000.0,,,,,,30767000.0,-68166000.0,118416000.0,,,104847000.0,,,,849701000.0,,,,,,1067039000.0,,,,,,,,,,,,,,,,
2013-06-30,,74088000.0,,,130323000.0,,101577000.0,766342000.0,-75175000.0,,-28493000.0,1022345000.0,,,415543000.0,,,,2722273000.0,,-1484000.0,,,,,,,,,,,,734574000.0,,-52125000.0,2366202000.0,1296722000.0,,3280215000.0,-33719000.0,-2321000.0,109168000.0,7315000.0,,,,,,,,1456026000.0,,1425551000.0,471562000.0,474773000.0,,640503000.0,350799000.0,,,861000.0,,341455000.0,,-41331000.0,0.28,959895000.0,,,465656000.0,,,,,271205000.0,31458000.0,36480000.0,,,,,,343385000.0,,,22225000.0,,-29354000.0,,625376000.0,-7784000.0,,,,6036000.0,,,,,,,,-2219000.0,,,359969000.0,36480000.0,706344000.0,-496800000.0,,,-44694000.0,0.0,,,,682000.0,131980000.0,,,,,51076000.0,14596000.0,,,237774000.0,,47904000.0,,,,,,,,-28672000.0,,,-155212000.0,393206000.0,,,4178299000.0,1812097000.0,,,,,,,,0.28,1022345000.0,,,,,,36480000.0,,,,,,35867000.0,-77866000.0,199784000.0,,,104847000.0,,,,1067039000.0,,,,,,1022345000.0,,,,,,,,,,,,,,,,
2013-09-30,,198706000.0,,,130253000.0,,327962000.0,1370348000.0,-451756000.0,,-135984000.0,588668000.0,,,657819000.0,,,,3066715000.0,,9961000.0,,,,,,,,,,,,728299000.0,,-52039000.0,2597285000.0,1648879000.0,,3354820000.0,-31040000.0,9966000.0,243676000.0,8598000.0,,,,,,,,1523430000.0,,1417836000.0,742443000.0,594208000.0,,1215289000.0,712529000.0,,,-1338000.0,,459113000.0,,-81153000.0,0.96,959895000.0,,,410672000.0,,,,,367532000.0,19912000.0,125843000.0,,,,,,346215000.0,,,41194000.0,,-24691000.0,,643350000.0,-48060000.0,,,,3172000.0,,,,,,,,-2925000.0,,,447113000.0,126574000.0,753420000.0,-497100000.0,,,-433677000.0,0.0,,,,-250819000.0,131845000.0,,,,,155913000.0,30070000.0,,,231199000.0,,59366000.0,,,,,,,,-275510000.0,,,-563896000.0,414033000.0,,,4590145000.0,1992860000.0,,,,,,,,0.97,588668000.0,,,,,,126574000.0,,,,,,46569000.0,-78723000.0,263086000.0,,,104847000.0,,,,1022345000.0,,,,,,588668000.0,,,,,,,,,,,,,,,,
2013-12-31,283928000.0,183672000.0,,682449000.0,130828000.0,,-82603000.0,1281773000.0,173009000.0,15759000.0,-32663000.0,682449000.0,,727759000.0,650245000.0,-112031000.0,,1603244000.0,2719924000.0,,3862000.0,4082157000.0,,2480457000.0,1356644000.0,,140092000.0,-86616000.0,,-19183000.0,,105585000.0,736741000.0,,-51965000.0,2480457000.0,1363280000.0,-500478000.0,3432176000.0,-16516000.0,-19787000.0,248295000.0,673000.0,-103488000.0,,207591000.0,715227000.0,-72235000.0,,,1682343000.0,286198000.0,1356644000.0,727759000.0,594321000.0,2719924000.0,1093620000.0,631528000.0,289101000.0,,1865000.0,3432176000.0,466573000.0,286198000.0,96227000.0,0.98,959895000.0,,355594000.0,351304000.0,2011820000.0,959895000.0,849701000.0,-156129000.0,359261000.0,-204038000.0,128276000.0,436722000.0,67894000.0,4402267000.0,,1269777000.0,355594000.0,1921810000.0,6365000.0,19187000.0,,-33785000.0,2.17,436722000.0,-225810000.0,-110698000.0,1682343000.0,,2987000.0,,180985000.0,,,-37511000.0,,130186000.0,-3845000.0,21272000.0,-217743000.0,348794000.0,129815000.0,715227000.0,-500478000.0,,104847000.0,93781000.0,0.0,,1093620000.0,2.2,353815000.0,132433000.0,,,-743000.0,375999000.0,161326000.0,33050000.0,2070337000.0,348794000.0,236263000.0,,53136000.0,1363280000.0,401132000.0,,236263000.0,638392000.0,351304000.0,,320030000.0,4986000.0,0.0,116543000.0,375999000.0,594321000.0,682449000.0,4402267000.0,1921810000.0,,-167252000.0,,,-215273000.0,-34135000.0,-110698000.0,0.99,682449000.0,,,,,682449000.0,129815000.0,-341009000.0,,351822000.0,,,67782000.0,-34135000.0,198799000.0,,,104847000.0,467093000.0,-14611000.0,131788000.0,588668000.0,198799000.0,,736741000.0,,,682449000.0,,,,,,,,,,,,,,,,
2014-03-31,,43448000.0,,,131232000.0,,-289064000.0,679453000.0,164668000.0,,-27078000.0,792249000.0,,,371327000.0,,,,2435015000.0,,-393000.0,,,,,,,,,,,,746798000.0,,-52388000.0,2142105000.0,1093721000.0,,3408259000.0,-79913000.0,4286000.0,83330000.0,7059000.0,,,,,,,,1594422000.0,,1341294000.0,485334000.0,594365000.0,,552471000.0,308126000.0,,,-4839000.0,,327879000.0,,-41992000.0,0.24,959895000.0,,,337219000.0,,,,,262562000.0,,31514000.0,,,,,,406561000.0,,,22428000.0,,-22239000.0,,439214000.0,-103387000.0,,,,3755000.0,,,,,,,,3649000.0,,,390824000.0,32087000.0,693471000.0,-509900000.0,,,109800000.0,0.0,,,,242041000.0,132733000.0,,,,,25995000.0,-5519000.0,,,236898000.0,,47257000.0,,,,,,,,219802000.0,,,530411000.0,362598000.0,,,4029437000.0,1887332000.0,,,,,,,,0.24,792249000.0,,,,,,32087000.0,,,,,,34907000.0,-48565000.0,169173000.0,,,104847000.0,,,,682449000.0,,,,,,792249000.0,,,,,,,,,,,,,,,,
2014-06-30,,82564000.0,,,129381000.0,,71447000.0,829262000.0,-205891000.0,,-25586000.0,586151000.0,,,438393000.0,,,,2686547000.0,,-4057000.0,,,,,,,,,,,,749081000.0,,-55709000.0,2204205000.0,724692000.0,,3387006000.0,-134022000.0,-6899000.0,127784000.0,10791000.0,,,,,,,,1452048000.0,,1961855000.0,507978000.0,594320000.0,,738899000.0,390869000.0,,,3811000.0,,355829000.0,,-101110000.0,0.26,1559895000.0,,,357766000.0,,,,,285520000.0,,32820000.0,,,,,,386333000.0,,,22802000.0,,-29397000.0,,9188000.0,-50760000.0,,,,938000.0,,,,,,,,3590000.0,,,492822000.0,33475000.0,752484000.0,-512200000.0,,,-206098000.0,0.0,,,,-132771000.0,130930000.0,,,,,64517000.0,31697000.0,,,236881000.0,,51707000.0,,,,,,,,-162168000.0,,,-187998000.0,350705000.0,,,4138595000.0,1934390000.0,,,,,,,,0.26,586151000.0,,,,,,33475000.0,,,,,,40465000.0,-51784000.0,207526000.0,,,104847000.0,,,,792249000.0,,,,,,586151000.0,,,,,,,,,,,,,,,,
2014-09-30,,285814000.0,,,127293000.0,,268922000.0,1469899000.0,-294367000.0,,42818000.0,452184000.0,,,772781000.0,,,,3010238000.0,,13799000.0,,,,,,,,,,,,741719000.0,,-54692000.0,2646189000.0,1014028000.0,,3513546000.0,-124249000.0,-36317000.0,314031000.0,9019000.0,,,,,,,,1498564000.0,,1996210000.0,651982000.0,593719000.0,,1314022000.0,697118000.0,,,5037000.0,,486967000.0,,-29394000.0,1.4,1559895000.0,,,392366000.0,,,,,391564000.0,0.0,180155000.0,,,,,,380833000.0,,,24710000.0,,-26619000.0,,78023000.0,-88714000.0,,,,3814000.0,,,,,,,,-17795000.0,,,499150000.0,180457000.0,702981000.0,-513700000.0,,,-133967000.0,0.0,,,,-82444000.0,128703000.0,,,,,244054000.0,63899000.0,,,228019000.0,,58220000.0,,,,,,,,-109063000.0,,,-616595000.0,337894000.0,,,4508802000.0,1862613000.0,,,,,,,,1.42,452184000.0,,,,,,180457000.0,,,,,,45267000.0,-36805000.0,284023000.0,,,104847000.0,,,,586151000.0,,,,,,452184000.0,,,,,,,,,,,,,,,,
2014-12-31,413310000.0,223549000.0,,893167000.0,125738000.0,,-52262000.0,1298593000.0,176666000.0,3904000.0,9361000.0,893167000.0,,609904000.0,691017000.0,-113388000.0,,1638143000.0,3066478000.0,,6313000.0,4277207000.0,,2719100000.0,1991544000.0,,-957000.0,-112366000.0,,-9755000.0,,93098000.0,746089000.0,,-54066000.0,2719100000.0,1074934000.0,-508600000.0,3630072000.0,-121380000.0,29175000.0,265907000.0,9283000.0,-459564000.0,,222556000.0,657587000.0,-158924000.0,,,1465664000.0,415930000.0,1991544000.0,609904000.0,593438000.0,3066478000.0,1094673000.0,607576000.0,341023000.0,,44494000.0,3630072000.0,467468000.0,415930000.0,143552000.0,1.34,1559895000.0,,391688000.0,388919000.0,2003689000.0,1559895000.0,682449000.0,-216855000.0,376147000.0,0.0,168821000.0,252481000.0,126678000.0,4532142000.0,,1315793000.0,391688000.0,1813042000.0,15662000.0,23158000.0,,-35133000.0,3.2,252481000.0,11905000.0,0.0,1465664000.0,,-4603000.0,,157966000.0,,,-28944000.0,64400000.0,128411000.0,4508000.0,36152000.0,-485000.0,339572000.0,169911000.0,657587000.0,-508600000.0,,104847000.0,440983000.0,0.0,,1094673000.0,3.24,427585000.0,127180000.0,,,0.0,324528000.0,205422000.0,36601000.0,2273518000.0,339572000.0,237489000.0,,65372000.0,1074934000.0,454411000.0,,237489000.0,791052000.0,388919000.0,,392452000.0,48503000.0,0.0,161816000.0,324528000.0,593438000.0,893167000.0,4532142000.0,1813042000.0,,210718000.0,,,-425000000.0,-95454000.0,,1.35,893167000.0,,,,0.0,893167000.0,169911000.0,-230956000.0,,539988000.0,,,37327000.0,-95454000.0,212549000.0,,,104847000.0,635375000.0,-6048000.0,129886000.0,452184000.0,212549000.0,,746089000.0,,,893167000.0,,,,,,,,,,,,,,,,
2015-03-31,,54205000.0,,,124853000.0,,-206030000.0,713500000.0,247043000.0,,-33111000.0,1081397000.0,,,406676000.0,,,,2815335000.0,,1844000.0,,,,,,,,,,,,754289000.0,,-53470000.0,2405308000.0,820727000.0,,3599571000.0,-26507000.0,-3406000.0,93255000.0,9624000.0,,,,,,,,1445507000.0,,1994608000.0,445867000.0,592724000.0,,563301000.0,306824000.0,,,1040000.0,,352471000.0,,-20309000.0,0.21,1559895000.0,,,392479000.0,,,,,276527000.0,-20325000.0,25821000.0,,,,,,419956000.0,,,24585000.0,,-31151000.0,,231914000.0,-82489000.0,,,,3790000.0,,,,,,,,3765000.0,,,340654000.0,26667000.0,707645000.0,-510700000.0,,,188230000.0,0.0,,,,315281000.0,126342000.0,,,-3000000.0,,34315000.0,8494000.0,,,243589000.0,,51897000.0,,,,,,,,284130000.0,,,478330000.0,311576000.0,,,4260842000.0,1855534000.0,,,,,,,,0.21,1081397000.0,,,,,,26667000.0,,,,,,34355000.0,-86996000.0,142946000.0,-3000000.0,,104847000.0,,,,893167000.0,,,,,,1081397000.0,,,,,,,,,,,,,,,,
2015-06-30,,75500000.0,,,125093000.0,,43547000.0,797658000.0,-167329000.0,,-25892000.0,858458000.0,,,445190000.0,,,,2802602000.0,,-5085000.0,,,,,,,,,,,,585211000.0,,-57432000.0,2405829000.0,805903000.0,,3583803000.0,-22649000.0,-1828000.0,120525000.0,12090000.0,,,,,,,,1428505000.0,,1996699000.0,452395000.0,592802000.0,,709437000.0,352468000.0,,,10666000.0,,369690000.0,,-80254000.0,0.33,1559895000.0,,,395417000.0,,,,,291513000.0,-64095000.0,40282000.0,,,,,,434145000.0,,,24186000.0,,-36558000.0,,167877000.0,-119826000.0,,,,4076000.0,,,,,,,,1642000.0,,,403789000.0,41809000.0,708334000.0,-359300000.0,,,-222939000.0,0.0,,,,-79177000.0,126806000.0,,,0.0,,53646000.0,13364000.0,,,225911000.0,,57609000.0,,,,,,,,-115735000.0,,,-144863000.0,298231000.0,,,4231107000.0,1825278000.0,,,,,,,,0.33,858458000.0,,,,,,41809000.0,,,,,,42693000.0,-103476000.0,185631000.0,0.0,,104847000.0,,,,1081397000.0,,,,,,858458000.0,,,,,,,,,,,,,,,,
2015-09-30,,303527000.0,,,125100000.0,,328115000.0,1470997000.0,-428784000.0,,209000.0,551292000.0,,,777898000.0,,,,3037409000.0,,4831000.0,,,,,,,,,,,,577756000.0,,-57491000.0,2778116000.0,1050496000.0,,3733995000.0,-24954000.0,-5002000.0,353337000.0,11359000.0,,,,,,,,1542837000.0,,1986913000.0,653754000.0,592781000.0,,1390274000.0,693099000.0,,,27373000.0,,474371000.0,,-55658000.0,1.64,1559895000.0,,,385845000.0,,,,,389051000.0,-53681000.0,206375000.0,,,,,,389460000.0,,,24045000.0,,-30164000.0,,113970000.0,-133628000.0,,,,2866000.0,,,,,,,,4463000.0,,,447090000.0,207599000.0,700493000.0,-358100000.0,,,-307166000.0,0.0,,,,-166546000.0,126917000.0,,,,,284617000.0,78242000.0,,,219656000.0,,64793000.0,,,,,,,,-196710000.0,,,-716040000.0,289200000.0,,,4580246000.0,1802130000.0,,,,,,,,1.66,551292000.0,,,,,,207599000.0,,,,,,44675000.0,-126185000.0,282772000.0,,,104847000.0,,,,858458000.0,,,,,,551292000.0,,,,,,,,,,,,,,,,
2015-12-31,446872000.0,258701000.0,,976750000.0,124976000.0,,-15969000.0,1465354000.0,264447000.0,10552000.0,-44853000.0,976750000.0,,601468000.0,761467000.0,-142022000.0,,1699298000.0,3056815000.0,,-1647000.0,4447509000.0,,2865598000.0,1992168000.0,,149663000.0,-227808000.0,,-18954000.0,,97122000.0,601128000.0,,-57404000.0,2865598000.0,1064647000.0,-363601000.0,3852321000.0,-13114000.0,-8718000.0,289247000.0,20807000.0,-87224000.0,,242944000.0,744090000.0,-84623000.0,,,1663902000.0,451838000.0,1992168000.0,601468000.0,592695000.0,3056815000.0,1217850000.0,703887000.0,410423000.0,,-704000.0,3852321000.0,502766000.0,451838000.0,56868000.0,1.39,1547115000.0,,286506000.0,404883000.0,2056278000.0,1547115000.0,893167000.0,-225797000.0,413092000.0,50791000.0,174394000.0,164563000.0,157043000.0,4720717000.0,,1370183000.0,286506000.0,1855119000.0,-57000.0,24306000.0,,-44149000.0,3.57,164563000.0,-10514000.0,0.0,1663902000.0,,-180000.0,,155327000.0,,,-99353000.0,,125006000.0,-3911000.0,53880000.0,-103647000.0,384492000.0,175763000.0,744090000.0,-363601000.0,,104847000.0,425458000.0,0.0,,1217850000.0,3.61,482887000.0,126686000.0,,,,280807000.0,231337000.0,56943000.0,2391231000.0,384492000.0,237527000.0,,68645000.0,1064647000.0,552445000.0,,237527000.0,856364000.0,404883000.0,,438738000.0,38375000.0,0.0,154765000.0,280807000.0,592695000.0,976750000.0,4720717000.0,1855119000.0,,83583000.0,,,-87310000.0,-146001000.0,,1.41,976750000.0,,,,,976750000.0,175763000.0,-346457000.0,,603915000.0,,,33604000.0,-146001000.0,241210000.0,,,104847000.0,691933000.0,5959000.0,126688000.0,551292000.0,241210000.0,,601128000.0,,,976750000.0,,,,,,,,,,,,,,,,
