,timestamp,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualInterestExpense,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualCapitalExpenditure,annualOtherIncomeExpense,trailingGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,annualDilutedAverageShares,trailingInterestExpense,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingTaxProvision,annualInventory,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyBasicAverageShares,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCapitalStock,annualNetIncomeContinuousOperations,annualOperatingExpense,annualBasicAverageShares,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,annualCostOfRevenue,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,annualGrossProfit,quarterlyPretaxIncome,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingCashDividendsPaid,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyLongTermDebt,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,annualNetIncome,annualAccountsReceivable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,trailingOperatingIncome,annualFreeCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyBasicEPS,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualEndCashPosition,annualStockholdersEquity,annualOtherCurrentAssets,trailingTotalRevenue,annualOtherNonCashItems,annualLongTermDebt,trailingPurchaseOfInvestment,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualDilutedEPS,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,annualDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualNetPPE,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualBasicEPS,annualEbitda,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOtherNonCashItems,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingBasicEPS
122,1364688000,,,142764000.0,,,,,3446383000.0,0.0,11138000.0,,,,0.98,,,,,,,39008000.0,,303298000.0,767313000.0,,,107753000.0,1141959000.0,,2879503000.0,2879503000.0,,280107000.0,-24827000.0,,18536000.0,,223414000.0,,,,-18300000.0,,,,,,202246000.0,729029000.0,166234000.0,,-86075000.0,,-516537000.0,,,,,,,,,,9533000.0,,815154000.0,820008000.0,,414783000.0,,192115000.0,,17664000.0,,,,4263656000.0,,-68343000.0,,,,32321000.0,,,,,166888000.0,210281000.0,,1945302000.0,2329251000.0,25733000.0,48685000.0,298617000.0,511688000.0,118788000.0,,195555000.0,326792000.0,454224000.0,,309508000.0,930817000.0,,,,,,,,747240000.0,,5194473000.0,396483000.0,,,,166382000.0,,,166382000.0,,,,,1.0,98487000.0,21168000.0,,,928082000.0,,89417000.0,,,,,,,,,-440635000.0,,,934201000.0,-155637000.0,,,,13469000.0,,,,1748090000.0,144000.0,,4552000.0,,166382000.0,266400000.0,,,419521000.0,200567000.0,,649822000.0,,0.0,,,217275000.0,,-66561000.0,,,,,169180000.0,,,,,,,,,,,,,,,,,,
123,1372550400,543149000.0,527049000.0,-73102000.0,,234096000.0,828822000.0,,3482152000.0,0.0,14116000.0,,,54176000.0,0.8,36616000.0,751294000.0,-74573000.0,136000.0,,935854000.0,34515000.0,387812000.0,314351000.0,934201000.0,169260000.0,,115680000.0,0.0,,2918881000.0,2918881000.0,,273564000.0,-36646000.0,,17606000.0,,208060000.0,,70084000.0,,-18910000.0,,634448000.0,14787000.0,-428510000.0,-15484000.0,187635000.0,720032000.0,165463000.0,218803000.0,-104202000.0,,-523541000.0,0.0,543149000.0,875644000.0,166089000.0,2842781000.0,,,1237452000.0,,11076000.0,4532000.0,828822000.0,861532000.0,,175569000.0,1605329000.0,177090000.0,487832000.0,17373000.0,,-523541000.0,,4351503000.0,1805205000.0,-68311000.0,,,,42228000.0,159245000.0,,228739000.0,,51189000.0,3219000.0,,1933491000.0,2359233000.0,42320000.0,30579000.0,305281000.0,527049000.0,127694000.0,,182331000.0,326635000.0,524610000.0,-72735000.0,306804000.0,935854000.0,2359233000.0,,326635000.0,5287357000.0,,,690621000.0,747376000.0,-265893000.0,5287357000.0,156659000.0,-1523923000.0,543149000.0,524610000.0,134770000.0,729685000.0,-241447000.0,134770000.0,,838615000.0,,115680000.0,0.81,97899000.0,20425000.0,11076000.0,,943673000.0,42228000.0,36616000.0,985390000.0,3482152000.0,273564000.0,,55886000.0,747376000.0,,861532000.0,-311849000.0,182331000.0,2918881000.0,985390000.0,-16408000.0,3.21,,,13773000.0,,147472000.0,87534000.0,1805205000.0,-289000.0,,8054000.0,,134770000.0,269423000.0,,,413228000.0,218803000.0,,634448000.0,,0.0,,305281000.0,225593000.0,-36646000.0,-66181000.0,269423000.0,943673000.0,-22812000.0,913188000.0,168685000.0,2918881000.0,126121000.0,1355211000.0,1933491000.0,34515000.0,3.27,817219000.0,-273254000.0,4351503000.0,,,,,,,,,
124,1380499200,,,85771000.0,,,,,3491163000.0,0.0,-29805000.0,,,,0.66,,,,,,,30022000.0,,253965000.0,985390000.0,,,114716000.0,1178784000.0,,2951875000.0,2951875000.0,,301913000.0,-31891000.0,,19219000.0,,170548000.0,,,,-21751000.0,,,,,,149911000.0,658337000.0,165886000.0,,-123733000.0,,-526925000.0,,,,,,,,,,14141000.0,,846762000.0,835110000.0,,177248000.0,,139864000.0,,614000.0,,,,4354738000.0,,-60504000.0,,,,54918000.0,,,,,-80441000.0,45034000.0,,2046926000.0,2344270000.0,28667000.0,41047000.0,319837000.0,500100000.0,132273000.0,,181259000.0,326556000.0,440674000.0,,277657000.0,928814000.0,,,,,,,,747511000.0,,5283552000.0,155497000.0,,,,111197000.0,,,111197000.0,,,,,0.67,98496000.0,20637000.0,,,957279000.0,,36277000.0,,,,,,,,,-368882000.0,,,904949000.0,-136668000.0,,,,13662000.0,,,,1792389000.0,-29659000.0,,-1058000.0,,111197000.0,252399000.0,,,380680000.0,220294000.0,,660276000.0,,0.0,,,230769000.0,,-74617000.0,,,,,168734000.0,,,,,,,,,,,,,,,,,,
125,1388448000,,,-136562000.0,,,,,3550207000.0,0.0,-2938000.0,,,,0.83,,,,,,,26098000.0,,348378000.0,904949000.0,,,141545000.0,1193654000.0,,2950661000.0,2950661000.0,,320756000.0,-30248000.0,,14870000.0,,207793000.0,,,,-14465000.0,,,,,,187982000.0,705129000.0,166414000.0,,-97586000.0,,-539579000.0,,,,,,,,,,13565000.0,,865435000.0,927999000.0,,115271000.0,,176745000.0,,15319000.0,,,,4507534000.0,,-60302000.0,,,,58653000.0,,,,,-111567000.0,-57892000.0,,2157279000.0,2386801000.0,37499000.0,37719000.0,325856000.0,495222000.0,134587000.0,,172132000.0,326578000.0,573077000.0,,285814000.0,933200000.0,,,,,,,,747647000.0,,5440734000.0,100806000.0,,,,139246000.0,,,139246000.0,,,,,0.84,96746000.0,19811000.0,,,962528000.0,,35830000.0,,,,,,,,,-460033000.0,,,793382000.0,-126120000.0,,,,13311000.0,,,,1890527000.0,-20000.0,,26997000.0,,139246000.0,254668000.0,,,419315000.0,291232000.0,,663040000.0,,0.0,,,231333000.0,,-74983000.0,,,,,168206000.0,,,,,,,,,,,,,,,,,,
126,1396224000,,,16598000.0,,,,,3639928000.0,0.0,-14738000.0,,,,1.21,,,,,,,31988000.0,,285206000.0,793382000.0,,,120771000.0,1206377000.0,,3026824000.0,3026824000.0,,276925000.0,-31350000.0,,12723000.0,,281777000.0,,,,-18220000.0,,,,,,261163000.0,831599000.0,166253000.0,,-123041000.0,,-549818000.0,,,,,,,,,,9422000.0,,875867000.0,887647000.0,,237727000.0,,251246000.0,,12066000.0,-18000000.0,,,4542329000.0,,-59880000.0,,,,57818000.0,,,,,-17159000.0,1747000.0,,2250601000.0,2464901000.0,47665000.0,13334000.0,326049000.0,547102000.0,134161000.0,,193235000.0,335246000.0,557661000.0,,342826000.0,944522000.0,,,,,,,,747783000.0,,5486851000.0,219507000.0,,,,203581000.0,,,203581000.0,,,,,1.22,93449000.0,20614000.0,,,959276000.0,,35502000.0,,,,,,,,,-381583000.0,,,776223000.0,-132597000.0,,,,13396000.0,,,,1846923000.0,-1690000.0,,-20818000.0,,203581000.0,251239000.0,,,488773000.0,219774000.0,,680919000.0,,0.0,,,227610000.0,,-74805000.0,,,,,167989000.0,,,,,,,,,,,,,,,,,,
127,1404086400,582755000.0,585090000.0,66784000.0,,-354529000.0,865442000.0,,3669346000.0,3836000.0,21308000.0,,,53812000.0,0.77,48805000.0,985390000.0,-67502000.0,2648000.0,,951834000.0,27697000.0,384907000.0,417629000.0,776223000.0,168118000.0,,103422000.0,1220504000.0,,3152637000.0,3152637000.0,,284873000.0,-30271000.0,,14128000.0,,195024000.0,,60940000.0,,-13066000.0,,656457000.0,-26173000.0,-458887000.0,-31394000.0,173014000.0,734343000.0,165510000.0,207099000.0,-114527000.0,,-535179000.0,1220504000.0,582755000.0,924376000.0,166016000.0,2929408000.0,,-18000000.0,1232962000.0,,15283000.0,17176000.0,865442000.0,895611000.0,,248640000.0,1696446000.0,166606000.0,539469000.0,13761000.0,0.0,-535179000.0,,4586830000.0,1869318000.0,-60157000.0,,,,57500000.0,32591000.0,,77219000.0,,-145362000.0,88330000.0,,2521776000.0,2479113000.0,37875000.0,20121000.0,330263000.0,585090000.0,138448000.0,,205290000.0,335355000.0,492863000.0,-14164000.0,326665000.0,951834000.0,2479113000.0,,335355000.0,5538664000.0,,,734461000.0,747919000.0,-298871000.0,5538664000.0,235574000.0,-1899621000.0,582755000.0,492863000.0,128731000.0,772070000.0,-676109000.0,128731000.0,,711384000.0,,103422000.0,0.78,96216000.0,22010000.0,15283000.0,,973707000.0,57500000.0,48805000.0,630861000.0,3669346000.0,284873000.0,,40386000.0,747919000.0,,895611000.0,-689123000.0,205290000.0,3152637000.0,630861000.0,-280724000.0,3.47,,,13443000.0,,151706000.0,83072000.0,1869318000.0,-25000.0,,-17454000.0,,128731000.0,258519000.0,,,407678000.0,207099000.0,,656457000.0,,0.0,,330263000.0,234664000.0,-30271000.0,-74466000.0,258519000.0,973707000.0,-12333000.0,778886000.0,167345000.0,3152637000.0,112221000.0,1305178000.0,2521776000.0,27697000.0,3.51,855142000.0,-240843000.0,4586830000.0,,,,,,,,,
128,1412035200,,,39261000.0,,,,,3529720000.0,0.0,-23445000.0,,,,0.43,,,,,,,23624000.0,,886420000.0,630861000.0,,,108287000.0,1235986000.0,,2942492000.0,2942492000.0,,305756000.0,-36202000.0,,15483000.0,,130312000.0,,,,-13445000.0,,,,,,109153000.0,642901000.0,164845000.0,,-215520000.0,,-542139000.0,,,,,,,,,,15593000.0,,872098000.0,804837000.0,,34926000.0,,99007000.0,,1260000.0,,,,4368537000.0,,-124839000.0,,,,56003000.0,,,,,38822000.0,-58091000.0,,2272809000.0,2329936000.0,26774000.0,4677000.0,329959000.0,553715000.0,143637000.0,,212090000.0,335315000.0,444048000.0,,288467000.0,933035000.0,,,,,,,,748054000.0,,5301572000.0,21481000.0,,,,72233000.0,,,72233000.0,,,,,0.44,101644000.0,21159000.0,,,967015000.0,,162958000.0,,,,,,,,,-647427000.0,,,669683000.0,225548000.0,,,,13521000.0,,,,1771852000.0,-12945000.0,,5276000.0,,72233000.0,244137000.0,,,354434000.0,142835000.0,,676241000.0,,0.0,,,245281000.0,,-82413000.0,,,,,166580000.0,,,,,,,,,,,,,,,,,,
129,1419984000,,,-200282000.0,,,,,602139000.0,0.0,10702000.0,,,,0.12,,,,,,,19551000.0,,974965000.0,669683000.0,,,108307000.0,613122000.0,-877367000.0,2366833000.0,2366833000.0,,384527000.0,-35753000.0,,14848000.0,,41946000.0,,,,-12783000.0,,,,,,154714000.0,676357000.0,164036000.0,,-566062000.0,,-555601000.0,,,,,,,,,,13587000.0,,878954000.0,942340000.0,,11084000.0,,-6268000.0,,14283000.0,,,,4046248000.0,,-141521000.0,,,,54900000.0,,,,,-84818000.0,-173756000.0,,1781968000.0,24770000.0,-26536000.0,24726000.0,323353000.0,564190000.0,133557000.0,,159554000.0,335273000.0,632089000.0,,283213000.0,941118000.0,,,,,,,,3208571000.0,,4987366000.0,-1699000.0,,,,20268000.0,,,20268000.0,,,,,0.12,104873000.0,18901000.0,,,3442887000.0,,179416000.0,,,,,,,,,-486415000.0,,,584865000.0,475767000.0,,,37500000.0,29313000.0,,,,4385227000.0,-67000.0,,478000.0,,20268000.0,262941000.0,,,393144000.0,232343000.0,,662799000.0,,-131669000.0,,,238430000.0,,-2796739000.0,,,,,165317000.0,,,,,,,,,,,,,,,,,,
130,1427760000,,,-1213000.0,,,,,493941000.0,0.0,23745000.0,,,,0.81,,,,,,,15548000.0,,418354000.0,584865000.0,,,103189000.0,534330000.0,-9375000.0,2339785000.0,2339785000.0,,363365000.0,-37807000.0,,12767000.0,,215496000.0,,,,-10326000.0,,,,,,194986000.0,738459000.0,161559000.0,,-261712000.0,,-566958000.0,,,,,,,,,,12933000.0,,888039000.0,976615000.0,,242417000.0,,166454000.0,,14067000.0,0.0,,,3967111000.0,,-168670000.0,,,,52500000.0,,,,,37027000.0,76262000.0,,1717893000.0,-2582000.0,34816000.0,175000.0,321081000.0,631276000.0,124583000.0,,186927000.0,335291000.0,631608000.0,,320282000.0,935109000.0,,,,,,,,3199299000.0,,4902220000.0,232091000.0,,,,131638000.0,,,131638000.0,,,,,0.81,98608000.0,20510000.0,,,3431664000.0,,179865000.0,,,,,,,,,-348963000.0,,,621892000.0,59065000.0,,,37500000.0,28532000.0,,,,4408279000.0,-1592000.0,,-5054000.0,,131638000.0,263189000.0,,,418177000.0,204650000.0,,632353000.0,,0.0,,,223191000.0,,-82250000.0,,,,,162794000.0,,,,,,,,,,,,,,,,,,
131,1435622400,366158000.0,661414000.0,43714000.0,,207164000.0,892168000.0,,421439000.0,0.0,16498000.0,,-916117000.0,95540000.0,0.89,182230000.0,630861000.0,-45791000.0,-131669000.0,,921436000.0,11895000.0,406864000.0,476632000.0,621892000.0,163701000.0,,103342000.0,474374000.0,-29375000.0,2387111000.0,2387111000.0,,314067000.0,-40573000.0,,12204000.0,,222453000.0,,55302000.0,,-9237000.0,,617904000.0,27500000.0,-1302972000.0,-14826000.0,202487000.0,756332000.0,158635000.0,220026000.0,-259678000.0,16981000.0,-577577000.0,474374000.0,366158000.0,937480000.0,162282000.0,2814049000.0,,0.0,1215229000.0,,15582000.0,-24245000.0,892168000.0,1001763000.0,,317479000.0,1598820000.0,174938000.0,530616000.0,12415000.0,0.0,-577577000.0,,3904576000.0,4404573000.0,-167858000.0,,,,47145000.0,-118520000.0,,-12363000.0,,216133000.0,143222000.0,,1549086000.0,-12362000.0,32919000.0,17430000.0,314591000.0,661414000.0,128839000.0,,188052000.0,335263000.0,585494000.0,0.0,323267000.0,921436000.0,-12362000.0,,335263000.0,4826012000.0,,,434131000.0,3173435000.0,-3041055000.0,4826012000.0,308242000.0,-1792359000.0,366158000.0,585494000.0,142019000.0,661340000.0,918221000.0,142019000.0,,560115000.0,,103342000.0,0.9,101739000.0,19966000.0,15582000.0,,3402810000.0,47145000.0,182230000.0,838025000.0,421439000.0,314067000.0,,39899000.0,3173435000.0,,1001763000.0,-309554000.0,188052000.0,2387111000.0,838025000.0,157841000.0,2.24,,16981000.0,27549000.0,,67973000.0,80536000.0,4404573000.0,-222000.0,,148000.0,,142019000.0,259687000.0,,,433065000.0,220026000.0,,617904000.0,,-2076000.0,,314591000.0,230578000.0,-40573000.0,-79653000.0,259687000.0,3402810000.0,848000.0,605906000.0,159965000.0,2387111000.0,47008000.0,2756371000.0,1549086000.0,11895000.0,2.26,610207000.0,-602888000.0,3904576000.0,,,,,,,,,
132,1443571200,,,124925000.0,,,,,294441000.0,0.0,-31243000.0,,,,0.66,,,,,,,8242000.0,,400866000.0,838025000.0,,,107363000.0,385633000.0,-40000000.0,2269447000.0,2269447000.0,,294662000.0,-46137000.0,,12248000.0,,180529000.0,,,,-7341000.0,,,,,,160794000.0,642644000.0,156820000.0,,-295633000.0,,-591165000.0,,,,,,,,,,16400000.0,,894033000.0,915241000.0,,193782000.0,,134299000.0,,2089000.0,,,,3675418000.0,,-142592000.0,,,,44970000.0,,,,,-74328000.0,68294000.0,,1505750000.0,-45055000.0,29402000.0,0.0,302868000.0,609990000.0,119943000.0,,176761000.0,335218000.0,460813000.0,,270244000.0,895905000.0,,,,,,,,3151046000.0,,4571323000.0,186441000.0,,,,104897000.0,,,104897000.0,,,,,0.67,91663000.0,19735000.0,,,3361641000.0,,165625000.0,,,,,,,,,-361625000.0,,,763697000.0,31900000.0,,,0.0,26495000.0,,,,4276882000.0,-11367000.0,,4158000.0,,104897000.0,249577000.0,,,372400000.0,197888000.0,,650496000.0,,4069000.0,,,211606000.0,,-101674000.0,,,,,157984000.0,,,,,,,,,,,,,,,,,,
133,1451520000,,,32098000.0,,,,,365625000.0,1215000.0,-36668000.0,,,,0.98,,,,,,,6934000.0,,446132000.0,763697000.0,,,122314000.0,416144000.0,-20000000.0,2241425000.0,886591000.0,,7152000.0,-50519000.0,,11325000.0,,232543000.0,,,,-7938000.0,,,,,,214461000.0,710245000.0,155252000.0,,-117704000.0,,-600479000.0,,,,,,,,,,18880000.0,,892872000.0,858330000.0,,100324000.0,,185475000.0,,9943000.0,,,,3684705000.0,,-39119000.0,,,,49360000.0,,,,,122894000.0,-78688000.0,,1354834000.0,0.0,33268000.0,21908000.0,292393000.0,97991000.0,118272000.0,,138054000.0,335205000.0,427115000.0,,280980000.0,887811000.0,,,,,,,,3131676000.0,,4572516000.0,92386000.0,,,,152207000.0,,,152207000.0,,,,,0.98,96532000.0,16529000.0,,,3348561000.0,,47598000.0,,,,,,,,,-298241000.0,,,886591000.0,141168000.0,,,0.0,30539000.0,,,,4206891000.0,887000.0,,15047000.0,,152207000.0,14938000.0,,,429265000.0,284700000.0,,691786000.0,,1553000.0,,,214804000.0,,-81380000.0,,,,,155996000.0,,,,,,,,,,,,,,,,,,
134,1459382400,,,-186715000.0,,,,,476572000.0,2811000.0,-26065000.0,,,,1.12,,,,,,,5625000.0,,309384000.0,886591000.0,,,126322000.0,424474000.0,-35000000.0,2241310000.0,925974000.0,,8397000.0,-43023000.0,,9185000.0,,256606000.0,,,,-8954000.0,,,,,,234838000.0,712433000.0,155690000.0,,-118174000.0,,-606628000.0,,,,,,,,,,19915000.0,,894502000.0,997692000.0,,111497000.0,,209931000.0,,9588000.0,,,,3906473000.0,,0.0,,,,51065000.0,,,,,39383000.0,-86801000.0,,1315336000.0,95121000.0,34154000.0,2000.0,287874000.0,98256000.0,115589000.0,,163087000.0,335205000.0,624818000.0,,274599000.0,875629000.0,,,,,,,,3097306000.0,,4782102000.0,102543000.0,,,,175777000.0,,,175777000.0,,,,,1.13,87407000.0,15780000.0,,,3307838000.0,,41129000.0,,,,,,,,,-262369000.0,,,925974000.0,40872000.0,,,,30895000.0,,,,4305530000.0,-1067000.0,,3751000.0,,175777000.0,13790000.0,,,437834000.0,348334000.0,,721493000.0,,5988000.0,,,202996000.0,,-82109000.0,,,,,156429000.0,,,,,,,,,,,,,,,,,,
135,1467244800,704422000.0,662208000.0,21400000.0,,270463000.0,888243000.0,,689114000.0,3050000.0,26397000.0,,-135000000.0,102253000.0,1.73,156623000.0,838025000.0,-31741000.0,6127000.0,,1094400000.0,4331000.0,379399000.0,257068000.0,925974000.0,156779000.0,,106517000.0,452974000.0,-40000000.0,2491294000.0,2491294000.0,,64870000.0,-48685000.0,,12292000.0,,365240000.0,,45050000.0,,-7508000.0,,698635000.0,-67579000.0,-636702000.0,-12006000.0,350352000.0,919171000.0,155712000.0,233698000.0,-105191000.0,0.0,-610229000.0,452974000.0,704422000.0,860657000.0,155869000.0,2984493000.0,,0.0,1163391000.0,,27964000.0,19804000.0,888243000.0,1002423000.0,,354093000.0,1821102000.0,328487000.0,481258000.0,12532000.0,,-610229000.0,,3868032000.0,4273318000.0,0.0,,,,56336000.0,-8292000.0,,-60085000.0,,182514000.0,56914000.0,,1382806000.0,284825000.0,56946000.0,16388000.0,278014000.0,662208000.0,127454000.0,,165465000.0,335177000.0,613233000.0,7076000.0,337568000.0,1094400000.0,284825000.0,,335177000.0,4962432000.0,,,858192000.0,3057936000.0,-346283000.0,4962432000.0,346585000.0,-1244098000.0,704422000.0,613233000.0,271541000.0,960445000.0,144687000.0,271541000.0,,727955000.0,,106517000.0,1.74,103797000.0,14888000.0,27964000.0,,3270895000.0,56336000.0,156623000.0,1108488000.0,689114000.0,64870000.0,,34510000.0,3057936000.0,,1002423000.0,-321863000.0,165465000.0,2491294000.0,1108488000.0,-69253000.0,4.49,,0.0,21865000.0,,153770000.0,66932000.0,4273318000.0,-459000.0,,-19847000.0,,271541000.0,174659000.0,,,581603000.0,233698000.0,,698635000.0,,-5483000.0,,278014000.0,231251000.0,-48685000.0,-81120000.0,174659000.0,3270895000.0,3109000.0,759696000.0,156618000.0,2491294000.0,38298000.0,1413450000.0,1382806000.0,4331000.0,4.52,960445000.0,-181711000.0,3868032000.0,,,,,,,,,
136,1475193600,,,-38241000.0,,,,,781509000.0,0.0,1187000.0,,,,1.13,,,,,,,3065000.0,,353507000.0,1108488000.0,,,105066000.0,447018000.0,-40000000.0,2494621000.0,966325000.0,,8716000.0,-46633000.0,,11478000.0,,267374000.0,,,,-9883000.0,,,,,,249216000.0,750673000.0,156129000.0,,-146689000.0,,-620764000.0,,,,,,,,,,21513000.0,,893115000.0,974741000.0,,169777000.0,,222220000.0,,11836000.0,,,,3929162000.0,,,,,,60279000.0,,,,,-142163000.0,-34378000.0,,1528296000.0,381124000.0,44119000.0,,272351000.0,175211000.0,129233000.0,,172284000.0,335198000.0,654699000.0,,277836000.0,1066936000.0,,,,,,,,3018567000.0,,4996098000.0,159894000.0,,,,178101000.0,,,178101000.0,,,,,1.14,94388000.0,14422000.0,,,3239848000.0,,34982000.0,,,,,,,,,-511447000.0,,,966325000.0,-167823000.0,,,,30732000.0,,,,4214589000.0,-17376000.0,,-1547000.0,,178101000.0,13777000.0,,,472837000.0,321215000.0,,703262000.0,,3736000.0,,,223621000.0,,-89313000.0,,,,,157021000.0,,,,,,,,,,,,,,,,,,
137,1483142400,,,-24386000.0,,,,,965096000.0,2582000.0,13132000.0,,,,1.52,,,,,,,2551000.0,,260377000.0,966325000.0,,,116163000.0,483077000.0,-40000000.0,2592977000.0,2592977000.0,,103638000.0,-52156000.0,,12444000.0,,348826000.0,,,,-8629000.0,,,,,,333934000.0,876885000.0,156335000.0,,-100914000.0,,-631890000.0,,,,,,,,,,23223000.0,,911856000.0,1187736000.0,,222413000.0,,306845000.0,,12444000.0,,,,4031639000.0,,0.0,,,,62619000.0,,,,,-29292000.0,-42493000.0,,1655944000.0,534175000.0,68594000.0,23694000.0,279966000.0,570923000.0,130912000.0,,156496000.0,335170000.0,663852000.0,,318507000.0,1062817000.0,,,,,,,,2729239000.0,,5094456000.0,213784000.0,,,,238251000.0,,,238251000.0,,,,,1.52,93532000.0,14892000.0,,,2941624000.0,,149766000.0,,,,,,,,,-394663000.0,,,937033000.0,-140333000.0,,,249958000.0,27089000.0,,,,4129360000.0,-79000.0,,11786000.0,,238251000.0,185623000.0,,,558378000.0,250692000.0,,671172000.0,,3535000.0,,,224444000.0,,-84529000.0,,,,,157123000.0,,,,,,,,,,,,,,,,,,
