,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyOtherNonCashItems,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingOperatingIncome,annualResearchAndDevelopment,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualOtherShortTermInvestments,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedEPS,annualChangeInWorkingCapital,trailingTotalRevenue,annualOtherCurrentAssets,trailingCostOfRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyTotalRevenue,annualNetOtherInvestingChanges,annualBasicAverageShares,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,trailingEndCashPosition,quarterlyOperatingIncome,quarterlyPurchaseOfInvestment,trailingPretaxIncome,trailingTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualPretaxIncome,annualOperatingExpense,annualFreeCashFlow,quarterlyFreeCashFlow,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualCostOfRevenue,annualNetIncome,annualOtherNonCurrentAssets,trailingSaleOfInvestment,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualRepurchaseOfCapitalStock,annualTotalAssets,annualOtherNonCashItems,annualCurrentAssets,annualStockholdersEquity,quarterlyOtherCurrentAssets,annualLongTermDebt,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualCurrentLiabilities,quarterlyAccountsReceivable,trailingNetIncomeCommonStockholders,quarterlyCostOfRevenue,trailingNetOtherInvestingChanges,annualDilutedAverageShares,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,annualCommonStockIssuance,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInventory,quarterlyGrossProfit,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyTaxProvision,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,quarterlyAccumulatedDepreciation,annualPurchaseOfBusiness,quarterlyOtherIntangibleAssets,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,quarterlyDilutedEPS,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualBasicEPS,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,annualNonCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,annualChangesInAccountReceivables,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingOperatingExpense,quarterlyDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualInventory,annualOtherCurrentLiabilities,quarterlyEbitda,trailingNetOtherFinancingCharges,annualInterestExpense,annualRepaymentOfDebt,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingInterestExpense,annualChangeInAccountPayable,trailingBasicEPS,trailingChangeInAccountPayable,trailingDilutedAverageShares
1406764800,,,21156500000.0,-80000000.0,,-186300000.0,,,45859000000.0,820700000.0,,,327100000.0,,,,,29759500000.0,,,,,,,21564600000.0,9500200000.0,,,,,,1292200000.0,-22700000.0,,,50916000000.0,,,61748500000.0,850700000.0,,,,,867900000.0,,15889500000.0,,,,,,0.0,850700000.0,850900000.0,,,,,,0.0,,,,,35895900000.0,,6765200000.0,,,,10830000000.0,-1003500000.0,,829800000.0,,310200000.0,,,24035500000.0,361900000.0,-1299900000.0,160100000.0,2.35,,,,3034700000.0,-573500000.0,,1442800000.0,165300000.0,5439000000.0,2735000000.0,,,,,,,4524100000.0,3034700000.0,,,,-944300000.0,,3652800000.0,,3078500000.0,,,8965500000.0,1292200000.0,450200000.0,,13500000.0,,153900000.0,-646100000.0,,-266400000.0,12723600000.0,,,1312500000.0,,,,69400000.0,,-13200000.0,,,,1514000000.0,,107400000.0,,,,8965500000.0,,,,-43800000.0,,2.33,-537700000.0,,,,501500000.0,8432900000.0,,,-111100000.0,,,,,,0.0,,,362100000.0,,365100000.0,-2644700000.0,,,15900000.0,30100000.0,1489400000.0,,,,,1619300000.0,,,,,,,,,,,,,,,,,,
1414713600,2325000000.0,31139100000.0,21131800000.0,-179300000.0,-3783000000.0,-217400000.0,,1452000000.0,44513900000.0,851300000.0,1215100000.0,,349100000.0,,3787000000.0,52270900000.0,1626500000.0,31139100000.0,8.63,-654400000.0,,0.0,,4797400000.0,22004400000.0,8964700000.0,-2066900000.0,363000000.0,3787000000.0,3163300000.0,,1076500000.0,-29100000.0,,,52270900000.0,12577700000.0,1002000000.0,61336400000.0,649200000.0,303200000.0,4797400000.0,5829700000.0,866600000.0,1874900000.0,-786000000.0,16822500000.0,25439800000.0,3161700000.0,1496900000.0,,3284400000.0,300000.0,649200000.0,649800000.0,-2731100000.0,61336400000.0,-231200000.0,44513900000.0,9062600000.0,0.0,24380700000.0,3372000000.0,1306500000.0,21131800000.0,35302100000.0,,6269600000.0,,366100000.0,22004400000.0,9062600000.0,-913700000.0,3372000000.0,791200000.0,3161700000.0,303200000.0,,1022500000.0,24380700000.0,352300000.0,-1313700000.0,160900000.0,1.84,149500000.0,35302100000.0,,3787000000.0,-633100000.0,,1618600000.0,805000000.0,4209700000.0,2695100000.0,17000000.0,16822500000.0,1002000000.0,,3525900000.0,9593300000.0,5002100000.0,3787000000.0,68800000.0,10627100000.0,5002100000.0,-1129300000.0,,3675400000.0,-288300000.0,3034700000.0,6103900000.0,,9593300000.0,1076500000.0,416900000.0,9593300000.0,930300000.0,,172500000.0,-968900000.0,,-721200000.0,12577700000.0,-297900000.0,,1496900000.0,,-5751000000.0,0.0,68800000.0,,-10900000.0,,3504000000.0,300000.0,2843800000.0,,303800000.0,,-2659300000.0,,9593300000.0,,,-614600000.0,752300000.0,-5751000000.0,1.83,-1100000000.0,-280100000.0,-2881000000.0,,1983600000.0,2325000000.0,8.71,,-31000000.0,1002000000.0,1002000000.0,,160900000.0,,0.0,-749000000.0,,412100000.0,,354800000.0,-3783000000.0,,,17900000.0,10700000.0,1215100000.0,-32800000.0,283000000.0,4209700000.0,0.0,1425600000.0,,664000000.0,-5209100000.0,791200000.0,78500000.0,,36066900000.0,3675400000.0,,,,,,,,,,
1422662400,,,19199300000.0,96700000.0,,-209900000.0,,,42414400000.0,659000000.0,,,342900000.0,,,,,30842000000.0,,,,,,,22185200000.0,6383100000.0,,,,,,567600000.0,-19300000.0,,,50041300000.0,,,58290100000.0,386800000.0,,,,,-993800000.0,,15875700000.0,,,,,,266800000.0,386800000.0,386900000.0,,,,,,0.0,,,,,33033800000.0,,4600700000.0,,,,8246000000.0,972600000.0,,741300000.0,,301600000.0,,,24106700000.0,343100000.0,1385100000.0,146700000.0,1.13,,,,3974800000.0,-593600000.0,,1214800000.0,-603900000.0,4527100000.0,1782400000.0,,,,,,,4468600000.0,3974800000.0,,,,-1234300000.0,,3714000000.0,,3787000000.0,,,9182100000.0,567600000.0,170500000.0,,349100000.0,,180100000.0,-483700000.0,,-582500000.0,12510600000.0,,,1772300000.0,,,,62300000.0,,-15900000.0,,,,-510100000.0,,673400000.0,,,,9182100000.0,,,,187800000.0,,1.12,-604700000.0,,,,-1541900000.0,6421900000.0,,,176100000.0,,,,,,266800000.0,,,333200000.0,,345700000.0,-4245000000.0,,,18100000.0,44700000.0,493800000.0,,,,,910500000.0,,,,,,,,,,,,,,,,,,
1430352000,,,20951900000.0,-134100000.0,,-205900000.0,,,43576500000.0,740000000.0,,,340000000.0,,,,,30466100000.0,,,,,,,22673400000.0,8170700000.0,,,,,,1017000000.0,-14600000.0,,,51418000000.0,,,59594000000.0,690500000.0,,,,,-315400000.0,,16017500000.0,,,,,,0.0,690500000.0,690800000.0,,,,,,0.0,,,,,34204000000.0,,5859700000.0,,,,8173800000.0,-125200000.0,,737000000.0,,299200000.0,,,23622800000.0,337100000.0,-233100000.0,149300000.0,2.05,,,,4355400000.0,-576300000.0,,1294000000.0,-329000000.0,4624200000.0,2311000000.0,,,,,,,4748300000.0,4355400000.0,,,,-1219000000.0,,3745200000.0,,3974800000.0,,,9440300000.0,1017000000.0,324000000.0,,-1209900000.0,,165500000.0,-670800000.0,,257400000.0,13691700000.0,,,1587500000.0,,,,60400000.0,,-11500000.0,,,,355400000.0,,118500000.0,,,,9440300000.0,,,,380600000.0,,2.03,-569200000.0,,,,-506400000.0,7260200000.0,,,-58300000.0,,,,,,0.0,,,341100000.0,,339700000.0,-4293600000.0,,,10600000.0,41400000.0,392900000.0,,,,,1357000000.0,,,,,,,,,,,,,,,,,,
1438300800,,,21179100000.0,25100000.0,,-202100000.0,,,42802500000.0,755300000.0,,,346300000.0,,,,,30028100000.0,,,,,,,22986500000.0,7593700000.0,,,,,,738500000.0,-66900000.0,,,51207200000.0,,,58932200000.0,511600000.0,,,,,683900000.0,,16129700000.0,,,,,,0.0,511600000.0,511700000.0,,,,,,0.0,,,,,33931600000.0,,5529500000.0,,,,7723100000.0,-515800000.0,,715900000.0,,310600000.0,,,23200900000.0,331400000.0,-982400000.0,150900000.0,1.54,,,,4130800000.0,-596700000.0,,1325700000.0,-8600000.0,4319000000.0,2064200000.0,,,,,,,4551900000.0,4130800000.0,,,,-1526800000.0,,3806500000.0,,4355400000.0,,,9552400000.0,738500000.0,241000000.0,,262800000.0,,171500000.0,-662600000.0,,-529800000.0,13943300000.0,,,1586700000.0,,,,57800000.0,,-11000000.0,,,,1346500000.0,,41100000.0,,,,9552400000.0,,,,-224600000.0,,1.53,-660000000.0,,,,482900000.0,7235800000.0,,,-44800000.0,,,,,,0.0,,,346800000.0,,334100000.0,-4507400000.0,,,19000000.0,84300000.0,421100000.0,,,,,1084800000.0,,,,,,,,,,,,,,,,,,
1446249600,1872000000.0,30861900000.0,20328100000.0,52500000.0,-4729400000.0,-198400000.0,,1425100000.0,41111300000.0,719100000.0,437400000.0,,353200000.0,,4162200000.0,51190000000.0,840100000.0,30861900000.0,5.77,239900000.0,,0.0,,2780100000.0,23144800000.0,6715400000.0,-137000000.0,333600000.0,4162200000.0,1940900000.0,,457000000.0,-54100000.0,,,51190000000.0,13016600000.0,1050000000.0,57947600000.0,351200000.0,303500000.0,2780100000.0,5259500000.0,914200000.0,1539500000.0,-816300000.0,16836300000.0,20823200000.0,1940000000.0,1583900000.0,,2873300000.0,100000.0,351200000.0,351600000.0,-2770700000.0,57947600000.0,40200000.0,41111300000.0,6743400000.0,0.0,23832800000.0,2817000000.0,1382400000.0,20328100000.0,32694700000.0,,4833300000.0,,336000000.0,23144800000.0,6743400000.0,-468600000.0,2817000000.0,726000000.0,1940000000.0,303500000.0,,860700000.0,23832800000.0,323000000.0,-1228300000.0,160800000.0,1.09,172100000.0,32694700000.0,,4162200000.0,-614400000.0,,1425100000.0,250100000.0,3817000000.0,1882100000.0,26000000.0,16836300000.0,1050000000.0,,3740300000.0,10151900000.0,4599600000.0,4162200000.0,63600000.0,8039600000.0,4599600000.0,-883100000.0,,3825600000.0,-2119100000.0,4130800000.0,4162500000.0,,10151900000.0,457000000.0,104500000.0,10151900000.0,1409600000.0,,162900000.0,-1009000000.0,,-1264200000.0,13016600000.0,-691400000.0,,1583900000.0,,-5904000000.0,0.0,63600000.0,,-15200000.0,,3787000000.0,100000.0,2548500000.0,,27700000.0,,-2826100000.0,,10151900000.0,,,-154900000.0,31400000.0,-5904000000.0,1.08,-936800000.0,-18400000.0,-1058700000.0,,1805300000.0,1872000000.0,5.81,,-91400000.0,1050000000.0,1050000000.0,,160800000.0,,0.0,811600000.0,,404000000.0,,324600000.0,-4729400000.0,,,18400000.0,1700000.0,437400000.0,-53600000.0,375200000.0,3817000000.0,0.0,810200000.0,,680000000.0,-4863200000.0,726000000.0,66100000.0,,28862800000.0,3825600000.0,,,,,,,,,,
1454198400,,,17901400000.0,-76300000.0,,-193100000.0,,,39226100000.0,592900000.0,,,374200000.0,,,,,31531000000.0,,,,,,,23209100000.0,5524500000.0,,,,,,351200000.0,-71700000.0,,,49432400000.0,,,56036200000.0,254400000.0,,,,,-1488000000.0,,16810100000.0,,,,,,0.0,254400000.0,253800000.0,,,,,,0.0,,,,,31040400000.0,,4013300000.0,,,,6590200000.0,1324200000.0,,718700000.0,,299500000.0,,,24533200000.0,316400000.0,851600000.0,149600000.0,0.8,,,,3459900000.0,-599000000.0,,1160000000.0,-565300000.0,4249500000.0,1511200000.0,,,,,,,3936200000.0,3459900000.0,,,,-1181300000.0,,3843100000.0,,4162200000.0,,,10113600000.0,351200000.0,95500000.0,,44900000.0,,173200000.0,-710400000.0,,-742900000.0,11705000000.0,,,1731500000.0,,,,59600000.0,,-20500000.0,,,,-777600000.0,,18700000.0,,,,10113600000.0,,,,-702300000.0,,0.8,-107800000.0,,,,-1608600000.0,6196400000.0,,,240400000.0,,,,,,0.0,,,319300000.0,,317600000.0,-4860100000.0,,,17500000.0,2700000.0,476300000.0,,,,,725400000.0,,,,,,,,,,,,,,,,,,
1461974400,,,20198600000.0,20200000.0,,-190100000.0,,,41718600000.0,714800000.0,,,387600000.0,,,,,31808000000.0,,,,,,,23514700000.0,7875400000.0,,,,,,733300000.0,-40500000.0,,,52006600000.0,,,59183300000.0,495400000.0,,,,,-261100000.0,,17464700000.0,,,,,,14000000.0,495400000.0,494700000.0,,,,,,0.0,,,,,33048900000.0,,5722000000.0,,,,7164300000.0,-67900000.0,,835000000.0,,236700000.0,,,24648000000.0,315100000.0,-641600000.0,180300000.0,1.57,,,,4133200000.0,-611400000.0,,1420100000.0,159500000.0,4061000000.0,2153400000.0,,,,,,,4608700000.0,4133200000.0,,,,-1505300000.0,,3862000000.0,,3459900000.0,,,10535200000.0,733300000.0,237800000.0,,-1356400000.0,,191000000.0,-726300000.0,,763800000.0,13217800000.0,,,1812500000.0,,,,120500000.0,,-9400000.0,,,,465200000.0,,52700000.0,,,,10535200000.0,,,,673300000.0,,1.56,-97600000.0,,,,-373400000.0,6980800000.0,,,-147100000.0,,,,,,0.0,,,345000000.0,,316500000.0,-4518800000.0,,,14500000.0,8400000.0,475500000.0,,,,,1120900000.0,,,,,,,,,,,,,,,,,,
1469923200,,,19890500000.0,-141400000.0,,-189400000.0,,,41108000000.0,709000000.0,,,396600000.0,,,,,31276200000.0,,,,,,,23815000000.0,6724400000.0,,,,,,705100000.0,-37700000.0,,,51166700000.0,,,58606400000.0,488800000.0,,,,,951400000.0,,17498400000.0,,,,,,14400000.0,488800000.0,488600000.0,,,,,,0.0,,,,,32466800000.0,,4694900000.0,,,,7428400000.0,-289200000.0,,823600000.0,,246200000.0,,,24128400000.0,314300000.0,-572400000.0,172300000.0,1.55,,,,4321000000.0,-638500000.0,,1324400000.0,25700000.0,3851300000.0,2029500000.0,,,,,,,4789900000.0,4321000000.0,,,,-1290700000.0,,3883900000.0,,4133200000.0,,0.0,10650000000.0,705100000.0,226500000.0,,723400000.0,,200700000.0,-680900000.0,,-827000000.0,13091000000.0,,,1902800000.0,,,,109500000.0,,-19900000.0,,,,1632300000.0,,67800000.0,,,,10650000000.0,,,,187800000.0,,1.55,0.0,,,,776000000.0,6799500000.0,,,62200000.0,,,,,,0.0,,,338800000.0,,315700000.0,-4582200000.0,,,19800000.0,6400000.0,468900000.0,,,,,1101700000.0,,,,,,,,,,,,,,,,,,
1477872000,2096000000.0,32295800000.0,19154800000.0,50100000.0,-5626000000.0,-188700000.0,,1389100000.0,39969900000.0,747100000.0,453500000.0,,401400000.0,,4335800000.0,51450600000.0,700100000.0,32295800000.0,4.81,314100000.0,,-500000.0,,2224000000.0,23911300000.0,6519700000.0,640900000.0,315200000.0,4335800000.0,1521500000.0,,434400000.0,-21300000.0,,,51450600000.0,11914700000.0,1136000000.0,57981400000.0,285300000.0,232600000.0,2224000000.0,5407400000.0,809200000.0,1606900000.0,-761300000.0,18011500000.0,19012600000.0,1523900000.0,1694000000.0,,2763700000.0,300000.0,285300000.0,284400000.0,-205400000.0,57981400000.0,-147400000.0,39969900000.0,6520000000.0,-500000.0,23759700000.0,2713000000.0,1559800000.0,19154800000.0,31840100000.0,,4582300000.0,,316600000.0,23911300000.0,6520000000.0,-326200000.0,2713000000.0,815700000.0,1523900000.0,232600000.0,,169400000.0,23759700000.0,314600000.0,-814800000.0,166000000.0,0.91,36000000.0,31840100000.0,,4335800000.0,-662200000.0,,1503000000.0,274000000.0,3340500000.0,1937400000.0,16000000.0,18011500000.0,1136000000.0,,3764300000.0,11072100000.0,4789300000.0,4335800000.0,104100000.0,7631400000.0,4789300000.0,-1290300000.0,,3911800000.0,-2400500000.0,4321000000.0,3783800000.0,400000.0,11072100000.0,434400000.0,140200000.0,11072100000.0,923300000.0,,198800000.0,-837500000.0,,-1594400000.0,11914700000.0,-106100000.0,,1694000000.0,,-6338000000.0,-198500000.0,104100000.0,,-9500000.0,,4162200000.0,300000.0,2444400000.0,,30200000.0,,-2955100000.0,,11072100000.0,,,-171200000.0,14800000.0,-6338000000.0,0.9,0.0,282700000.0,-1177200000.0,,1520100000.0,2096000000.0,4.83,,127200000.0,1136000000.0,1136000000.0,,166000000.0,,438100000.0,335200000.0,,386000000.0,,316200000.0,-5626000000.0,,,4300000.0,18500000.0,453500000.0,-59300000.0,173600000.0,3340500000.0,438100000.0,835800000.0,,763700000.0,-5267600000.0,815700000.0,56100000.0,,26644000000.0,3911800000.0,,,,,,,,,,
1485820800,,,17996300000.0,-44100000.0,,-188900000.0,,,38812700000.0,659400000.0,,,415700000.0,,,,,31464600000.0,,,,,,,23914300000.0,5625200000.0,,,,,,328000000.0,-21700000.0,,,49460900000.0,,,56296600000.0,193800000.0,,,,,-1280200000.0,,17483900000.0,,,,,,14000000.0,193800000.0,193200000.0,,,,,,0.0,,,,,30517600000.0,,4004900000.0,,,,6825500000.0,1158100000.0,,809200000.0,,220900000.0,,,22916600000.0,316700000.0,1104400000.0,168900000.0,0.61,,,,3890000000.0,-655500000.0,,1292300000.0,-743100000.0,3959600000.0,1620300000.0,,,,,,,4335500000.0,3890000000.0,,,,-1048900000.0,,4084800000.0,,4335800000.0,,,10855700000.0,328000000.0,134400000.0,,61900000.0,,208100000.0,-537800000.0,,-768500000.0,11661800000.0,,,1499800000.0,,,,95500000.0,,-18700000.0,,,,-742400000.0,,23700000.0,,,,10855700000.0,,,,-445800000.0,,0.61,-6200000.0,,,,-1336900000.0,6334500000.0,,,6000000.0,,,,,,0.0,,,310900000.0,,319800000.0,-5604500000.0,,,18200000.0,263300000.0,445500000.0,,,,,743700000.0,,,,,,,,,,,,,,,,,,
1493510400,,,19404100000.0,16200000.0,,-190600000.0,,,41252100000.0,775300000.0,,,427400000.0,,,,,31870900000.0,,,,,,,24524400000.0,8287000000.0,,,,,,1169300000.0,-22000000.0,,,51275000000.0,,,58968800000.0,802400000.0,,,,,-72900000.0,,17716700000.0,,,,,,14000000.0,802400000.0,802200000.0,,,,,,0.0,,,,,32065200000.0,,5671600000.0,,,,7684700000.0,-577400000.0,,806200000.0,,215700000.0,,,23253100000.0,319200000.0,-803900000.0,169000000.0,2.51,,,,4525800000.0,-665000000.0,,1446100000.0,-347300000.0,4114800000.0,2615400000.0,,,,,,,5072100000.0,4525800000.0,,,,-1693300000.0,,4176800000.0,,3890000000.0,,,10883800000.0,1169300000.0,371900000.0,,-1051400000.0,,226900000.0,-640300000.0,,840500000.0,12188200000.0,,,1535900000.0,,,,90800000.0,,-9700000.0,,,,567400000.0,,17600000.0,,,,10883800000.0,,,,635800000.0,,2.49,0.0,,,,-328700000.0,7215900000.0,,,-106400000.0,,,,,,0.0,,,324400000.0,,322500000.0,-5495500000.0,,,14100000.0,120300000.0,546300000.0,,,,,1596700000.0,,,,,,,,,,,,,,,,,,
1501459200,,,21399300000.0,-53900000.0,,-191800000.0,,,44251400000.0,791200000.0,,,435900000.0,,,,,32375700000.0,,,,,,,24984200000.0,7807800000.0,,,,,,889900000.0,-33300000.0,,,53775000000.0,,,62349900000.0,641800000.0,,,,,313400000.0,,18098500000.0,,,,,,14000000.0,641800000.0,642300000.0,,,,,,0.0,,,,,33035000000.0,,5481400000.0,,,,8572200000.0,-625200000.0,,845800000.0,,220800000.0,,,23674300000.0,320800000.0,-601700000.0,190000000.0,2.0,,,,6537400000.0,-688800000.0,,1436500000.0,-257600000.0,4252900000.0,2326400000.0,,,,,,,6963500000.0,6537400000.0,,,,-1463400000.0,,4245100000.0,,4525800000.0,,0.0,11204100000.0,889900000.0,253200000.0,,-101600000.0,,216300000.0,-590900000.0,,1584000000.0,13800300000.0,,,1591300000.0,,,,92000000.0,,-34500000.0,,,,904300000.0,,347500000.0,,,,11204100000.0,,,,2011600000.0,,1.97,0.0,,,,-116400000.0,7599000000.0,,,22900000.0,,,,,,0.0,,,335400000.0,,325100000.0,-5179800000.0,,,18400000.0,105000000.0,426100000.0,,,,,1325800000.0,,,,,,,,,,,,,,,,,,
1509408000,2551000000.0,33654800000.0,22571000000.0,-217600000.0,-4563700000.0,-192700000.0,,1367700000.0,46878400000.0,840800000.0,451600000.0,,436500000.0,,9334900000.0,56225800000.0,971100000.0,33654800000.0,6.68,-1292300000.0,,0.0,,3153800000.0,25301300000.0,8017700000.0,-608700000.0,319500000.0,9334900000.0,2159200000.0,,766500000.0,-41000000.0,,,56225800000.0,14154000000.0,1317000000.0,65786300000.0,510300000.0,182500000.0,3153800000.0,5750900000.0,-392500000.0,647200000.0,-764000000.0,18907900000.0,20833000000.0,2159100000.0,1623600000.0,,3066600000.0,300000.0,510300000.0,510700000.0,-6200000.0,65786300000.0,-299400000.0,46878400000.0,9557300000.0,0.0,25891300000.0,3275000000.0,1715500000.0,22571000000.0,33187800000.0,,5675200000.0,,323300000.0,25301300000.0,9557300000.0,-564200000.0,3275000000.0,1033300000.0,2159100000.0,182500000.0,,404200000.0,25891300000.0,321600000.0,-1343100000.0,209700000.0,1.59,528700000.0,33187800000.0,,9334900000.0,-722200000.0,,1576000000.0,42700000.0,3904100000.0,2342500000.0,392000000.0,18907900000.0,1317000000.0,,2199800000.0,11661400000.0,9786500000.0,9334900000.0,218000000.0,8904700000.0,9786500000.0,-1191400000.0,,4280500000.0,4286500000.0,6537400000.0,4869300000.0,-284200000.0,11661400000.0,766500000.0,222300000.0,11661400000.0,252200000.0,,248300000.0,-823300000.0,,2630500000.0,14154000000.0,-1305300000.0,,1623600000.0,,-6891000000.0,-284200000.0,218000000.0,,-24900000.0,,4335800000.0,300000.0,1470500000.0,,15400000.0,,-2592300000.0,,11661400000.0,,,-118000000.0,2797500000.0,-6891000000.0,1.57,0.0,100100000.0,-1644300000.0,,489700000.0,2551000000.0,6.76,,177600000.0,1317000000.0,1317000000.0,,209700000.0,,0.0,-838900000.0,,397000000.0,,325800000.0,-4563700000.0,,,17400000.0,40100000.0,451600000.0,-87800000.0,4999100000.0,3904100000.0,0.0,1203000000.0,,899500000.0,-5397000000.0,1033300000.0,68100000.0,,29737700000.0,4280500000.0,,,,,,,,,,
1517356800,,,22661500000.0,-19500000.0,,-193000000.0,,,44005300000.0,705000000.0,,,463200000.0,,,,,34651100000.0,,,,,,,24571900000.0,6913500000.0,,,,,,517900000.0,-24300000.0,,,57312600000.0,,,66577500000.0,-535100000.0,,,,,-1838800000.0,,22572200000.0,,,,,,14000000.0,-535100000.0,-534700000.0,,,,,,0.0,,,,,33013700000.0,,4990800000.0,,,,9252600000.0,1203300000.0,,3111800000.0,,194000000.0,,,26421800000.0,322800000.0,-4090300000.0,590200000.0,-1.66,,,,3915100000.0,-722900000.0,,1404800000.0,-1238800000.0,6614200000.0,1922700000.0,,,,,,,4377400000.0,3915100000.0,,,,-1871200000.0,,4374000000.0,,9334900000.0,,-5129700000.0,12401000000.0,517900000.0,1057500000.0,,-34900000.0,,286300000.0,-542000000.0,,-231000000.0,14171800000.0,,,1679600000.0,,,,1659500000.0,,-26700000.0,,,,-1296800000.0,,13100000.0,,,,12401000000.0,,,,-5419800000.0,,-1.66,-9700000.0,,,,-1698100000.0,8489700000.0,,,479700000.0,,,,,,0.0,,,356800000.0,,322800000.0,-4289000000.0,,,16700000.0,143000000.0,462300000.0,,,,,981100000.0,,,,,,,,,,,,,,,,,,
