,quarterlyPurchaseOfInvestment,quarterlyStockBasedCompensation,quarterlyTotalRevenue,annualNetOtherFinancingCharges,annualNetIncomeContinuousOperations,trailingTaxProvision,quarterlyBasicEPS,annualCashAndCashEquivalents,quarterlyEbitda,annualCurrentAccruedExpenses,annualCurrentDebt,annualInvestmentsAndAdvances,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualBasicEPS,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyChangeInInventory,quarterlyLongTermDebt,annualCommonStockIssuance,annualAccountsReceivable,annualFreeCashFlow,annualBeginningCashPosition,annualNetIncome,annualCashDividendsPaid,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualSellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualTaxProvision,annualOtherNonCashItems,annualOtherCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,annualChangeInInventory,annualDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,annualCapitalStock,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualPurchaseOfBusiness,trailingOtherIncomeExpense,quarterlyInventory,annualDilutedAverageShares,annualNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualOtherIntangibleAssets,annualGrossProfit,quarterlyOperatingCashFlow,annualDilutedEPS,quarterlyChangeInCashSupplementalAsReported,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,annualBasicAverageShares,quarterlyTaxProvision,quarterlyDilutedEPS,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherCurrentLiabilities,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,annualPretaxIncome,annualInterestExpense,annualRepaymentOfDebt,quarterlyFreeCashFlow,annualGoodwill,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualOtherIncomeExpense,annualOperatingIncome,trailingGrossProfit,annualCapitalExpenditure,annualInvestingCashFlow,quarterlySaleOfInvestment,annualTotalRevenue,annualPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBasicAverageShares,annualAccountsPayable,quarterlyBeginningCashPosition,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,trailingInterestExpense,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,trailingBeginningCashPosition,trailingBasicAverageShares,trailingChangeInCashSupplementalAsReported,trailingCommonStockIssuance,trailingPurchaseOfBusiness,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1325289600,-3682000.0,14023000.0,4319308000.0,8199000.0,2017014000.0,,0.91,1177875000.0,807555000.0,884648000.0,502063000.0,408906000.0,,7949450000.0,-170028000.0,1520943000.0,,11517885000.0,442197000.0,1177875000.0,-74543000.0,-173949000.0,-175923000.0,,635055000.0,6849346000.0,3537690000.0,2976727000.0,,224223000.0,6087297000.0,56517000.0,-4061901000.0,,441300000.0,0.0,4972723000.0,-54977000.0,230687000.0,-950000000.0,-571025000.0,,6849346000.0,7949450000.0,647082000.0,11794184000.0,,-131464000.0,-302952000.0,2798365000.0,2071384000.0,485639000.0,5197601000.0,927000.0,2818892000.0,884648000.0,4.21,,10017791000.0,11794184000.0,78111000.0,3488198000.0,153100000.0,2818892000.0,1602600000.0,1186367000.0,2071384000.0,-680280000.0,873861000.0,437115000.0,11134168000.0,,804774000.0,1367571000.0,442197000.0,3282352000.0,-1368000.0,575700000.0,2065618000.0,386324000.0,17983514000.0,386324000.0,10017791000.0,3488198000.0,4972723000.0,2976727000.0,-50577000.0,594009000.0,502063000.0,12817000.0,-94494000.0,-704031000.0,1715859000.0,54172000.0,408906000.0,654000.0,-4061901000.0,635055000.0,116954000.0,36516000.0,56517000.0,5425000.0,-32371000.0,56374000.0,-1308164000.0,,1715859000.0,494646000.0,2025396000.0,1177875000.0,1956008000.0,2233378000.0,6268698000.0,711663000.0,4.19,-141010000.0,3378856000.0,116954000.0,106848000.0,491439000.0,163700000.0,0.91,,-109470000.0,2025396000.0,600815000.0,106848000.0,6087297000.0,164439000.0,,-8492000.0,12569000.0,2592714000.0,192133000.0,-8655000.0,617169000.0,5197601000.0,17983514000.0,1367571000.0,2233378000.0,11134168000.0,13563000.0,2731008000.0,,-353408000.0,-1579131000.0,13099000.0,17786583000.0,-5641000.0,152568000.0,1177875000.0,1177875000.0,483367000.0,696776000.0,1318885000.0,1177875000.0,-321448000.0,5425000.0,,696776000.0,224223000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,12000000.0,4547000000.0,,,,1.01,,866000000.0,,,,,8809000000.0,-437000000.0,1636000000.0,,,486000000.0,1304000000.0,75000000.0,-174000000.0,,,,7389000000.0,,3777000000.0,,,,39000000.0,,,500000000.0,-443000000.0,,,-361000000.0,,,,,,705000000.0,12108000000.0,,20000000.0,,2911000000.0,,485600000.0,5489000000.0,-3000000.0,3134000000.0,1388000000.0,,,10118000000.0,,-43000000.0,3521000000.0,,,,,,,931000000.0,471000000.0,,,859000000.0,1391000000.0,486000000.0,,-259000000.0,,,,,397000000.0,,,5032000000.0,,,,1244000000.0,71000000.0,-84000000.0,190000000.0,,50000000.0,287000000.0,1000000.0,,686000000.0,120000000.0,,,,8000000.0,,,,1824000000.0,,,,,,,323000000.0,,126000000.0,,,98000000.0,,192000000.0,1.0,,-481000000.0,2100000000.0,663000000.0,,,-243000000.0,,,,,,,239000000.0,,18944000000.0,,2400000000.0,11555000000.0,,,,,,123000000.0,,,153000000.0,1304000000.0,1304000000.0,482000000.0,,1178000000.0,,,5000000.0,,831000000.0,410000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,12000000.0,4655000000.0,,,,1.86,,949000000.0,,,,,8820000000.0,448000000.0,1691000000.0,,,881000000.0,1692000000.0,-2000000.0,-172000000.0,,,,7551000000.0,,3936000000.0,,,,54000000.0,,,864000000.0,-557000000.0,,,-37000000.0,,,,,,770000000.0,12821000000.0,,-32000000.0,,2964000000.0,,476100000.0,5456000000.0,1000000.0,3164000000.0,1479000000.0,,,10084000000.0,,-3000000.0,3468000000.0,,,,,,,921000000.0,527000000.0,,,846000000.0,1298000000.0,881000000.0,,-1000000.0,,,,,77000000.0,,,4884000000.0,,,,1438000000.0,42000000.0,-100000000.0,-495000000.0,,50000000.0,271000000.0,1000000.0,,694000000.0,118000000.0,,,,23000000.0,,,,1796000000.0,,,,,,,509000000.0,,388000000.0,,,6000000.0,,216000000.0,1.85,,-106000000.0,2067000000.0,743000000.0,,,-96000000.0,,,,,,,409000000.0,,18921000000.0,,2368000000.0,11370000000.0,,,,,,23000000.0,,,156000000.0,1692000000.0,1692000000.0,472900000.0,,1304000000.0,,,5000000.0,,785000000.0,135000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,0.0,12000000.0,4501000000.0,,,,1.13,,944000000.0,,,,,8761000000.0,80000000.0,1646000000.0,,,524000000.0,2054000000.0,-43000000.0,-169000000.0,,,,7650000000.0,,2928000000.0,,,,48000000.0,,,523000000.0,-396000000.0,,,17000000.0,,,,,,765000000.0,13168000000.0,,-29000000.0,,2855000000.0,,468100000.0,5506000000.0,-1000000.0,3062000000.0,1504000000.0,,,10253000000.0,,39000000.0,4572000000.0,,,,,,,881000000.0,525000000.0,,,811000000.0,1141000000.0,524000000.0,,-5000000.0,,,,,0.0,,,5833000000.0,,,,424000000.0,102000000.0,-90000000.0,-394000000.0,,53000000.0,226000000.0,11000000.0,,785000000.0,120000000.0,,,,27000000.0,,,,1760000000.0,,,,,,,635000000.0,,362000000.0,,,0.0,,214000000.0,1.12,,-62000000.0,2081000000.0,739000000.0,,,130000000.0,,,,,,,545000000.0,,19023000000.0,,2302000000.0,11373000000.0,,,,,,55000000.0,,,152000000.0,2054000000.0,2054000000.0,464800000.0,,1692000000.0,,,5000000.0,,770000000.0,277000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,0.0,18000000.0,4221000000.0,16000000.0,2495000000.0,,2.13,2779000000.0,1671000000.0,601000000.0,459000000.0,320000000.0,243000000.0,8739000000.0,956000000.0,1496000000.0,,11455000000.0,979000000.0,2779000000.0,-51000000.0,-350000000.0,243000000.0,,799000000.0,7960000000.0,3620000000.0,2651000000.0,,293000000.0,5831000000.0,116000000.0,-3837000000.0,,-1864000000.0,-624000000.0,6088000000.0,-21000000.0,84000000.0,-2020000000.0,-297000000.0,,7960000000.0,8739000000.0,609000000.0,13973000000.0,,284000000.0,-13000000.0,2725000000.0,2870000000.0,463100000.0,5530000000.0,2000000.0,2742000000.0,601000000.0,6.11,,10561000000.0,13973000000.0,89000000.0,4589000000.0,283000000.0,2742000000.0,1690000000.0,1178000000.0,2870000000.0,-865000000.0,887000000.0,972000000.0,11349000000.0,243000000.0,816000000.0,524000000.0,979000000.0,3332000000.0,-7000000.0,1108000000.0,23000000.0,168000000.0,19309000000.0,168000000.0,10561000000.0,4589000000.0,6088000000.0,2651000000.0,82000000.0,613000000.0,459000000.0,68000000.0,-108000000.0,-872000000.0,1585000000.0,61000000.0,320000000.0,3000000.0,-3837000000.0,799000000.0,244000000.0,281000000.0,116000000.0,5000000.0,870000000.0,54000000.0,-723000000.0,,1585000000.0,473200000.0,1994000000.0,2779000000.0,2072000000.0,2258000000.0,6469000000.0,605000000.0,6.06,725000000.0,4430000000.0,244000000.0,51000000.0,469800000.0,486000000.0,2.11,,-74000000.0,1994000000.0,1458000000.0,51000000.0,5831000000.0,196000000.0,,1601000000.0,-1000000.0,3603000000.0,214000000.0,-272000000.0,497000000.0,5530000000.0,19309000000.0,524000000.0,2258000000.0,11349000000.0,928000000.0,2849000000.0,,-382000000.0,1047000000.0,80000000.0,17924000000.0,-1000000.0,152000000.0,2779000000.0,2779000000.0,459700000.0,676000000.0,2054000000.0,2779000000.0,-1571000000.0,5000000.0,,676000000.0,293000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,9000000.0,4009000000.0,,,,0.78,,894000000.0,,,,,8927000000.0,-134000000.0,1507000000.0,,,354000000.0,2662000000.0,94000000.0,0.0,,,,8110000000.0,,2802000000.0,,,,99000000.0,,,-27000000.0,-344000000.0,,,-228000000.0,,,,,,660000000.0,14156000000.0,,4000000.0,,2502000000.0,,454800000.0,5392000000.0,-3000000.0,2789000000.0,1235000000.0,,,10274000000.0,,-38000000.0,4556000000.0,,,,,,,847000000.0,459000000.0,,,779000000.0,1260000000.0,354000000.0,,0.0,,,,,316000000.0,,,6125000000.0,,,,456000000.0,36000000.0,-89000000.0,-305000000.0,,60000000.0,,7000000.0,,1172000000.0,309000000.0,,,,46000000.0,,,,1514000000.0,,,,,,,366000000.0,,-117000000.0,,,84000000.0,,187000000.0,0.78,,-59000000.0,1960000000.0,646000000.0,,,-175000000.0,,,,,,,277000000.0,,19206000000.0,,2182000000.0,11096000000.0,,,,,,13000000.0,,,188000000.0,2662000000.0,2662000000.0,451700000.0,,2779000000.0,,,6000000.0,,749000000.0,155000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,9000000.0,4219000000.0,,,,1.04,,857000000.0,,,,,8968000000.0,-42000000.0,1600000000.0,,,465000000.0,2768000000.0,-19000000.0,-171000000.0,,,,8213000000.0,,3711000000.0,,,,91000000.0,,,1000000.0,-333000000.0,,,-36000000.0,,,,,,702000000.0,14451000000.0,,45000000.0,,2619000000.0,,452500000.0,5359000000.0,-3000000.0,2907000000.0,1336000000.0,,,10225000000.0,,5000000.0,3771000000.0,,,,,,,898000000.0,464000000.0,,,833000000.0,1103000000.0,465000000.0,,-1000000.0,,,,,235000000.0,,,5257000000.0,,,,1301000000.0,92000000.0,-89000000.0,-359000000.0,,59000000.0,,7000000.0,,1193000000.0,383000000.0,,,,11000000.0,,,,1490000000.0,,,,,,,643000000.0,,106000000.0,,,64000000.0,,190000000.0,1.03,,-18000000.0,1936000000.0,654000000.0,,,-140000000.0,,,,,,,554000000.0,,19199000000.0,,2132000000.0,10986000000.0,,,,,,1000000.0,,,144000000.0,2768000000.0,2768000000.0,449600000.0,,2662000000.0,,,6000000.0,,717000000.0,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,8000000.0,3568000000.0,,,,1.01,,835000000.0,,,,,9283000000.0,-221000000.0,1420000000.0,,,452000000.0,3018000000.0,-32000000.0,-171000000.0,,,,9582000000.0,,3941000000.0,,,,75000000.0,,,4000000.0,-357000000.0,,,138000000.0,,,,,,680000000.0,14716000000.0,,53000000.0,,2148000000.0,,448900000.0,4854000000.0,2000000.0,2493000000.0,1282000000.0,,,10462000000.0,,-3000000.0,3808000000.0,,,,,,,740000000.0,406000000.0,,,676000000.0,1081000000.0,452000000.0,,0.0,,,,,1951000000.0,,,5342000000.0,,,,1328000000.0,58000000.0,-79000000.0,-438000000.0,,60000000.0,,6000000.0,,1174000000.0,453000000.0,,,,8000000.0,,,,1308000000.0,,,,,,,811000000.0,,250000000.0,,,394000000.0,,222000000.0,1.01,,-290000000.0,1667000000.0,628000000.0,,,100000000.0,,,,,,,732000000.0,,19751000000.0,,2121000000.0,10169000000.0,,,,,,4000000.0,,,147000000.0,3018000000.0,3018000000.0,445900000.0,,2768000000.0,,,6000000.0,,616000000.0,292000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,,11000000.0,3554000000.0,24000000.0,1630000000.0,,0.93,3618000000.0,767000000.0,582000000.0,3551000000.0,294000000.0,207000000.0,10257000000.0,-59000000.0,1381000000.0,,8554000000.0,408000000.0,3618000000.0,-35000000.0,-186000000.0,6000000.0,,769000000.0,9816000000.0,3065000000.0,6034000000.0,,384000000.0,4872000000.0,69000000.0,-3163000000.0,,9000000.0,-1072000000.0,4223000000.0,8000000.0,246000000.0,-2106000000.0,120000000.0,,9816000000.0,10257000000.0,628000000.0,14943000000.0,,-96000000.0,-83000000.0,2173000000.0,1679000000.0,440900000.0,4886000000.0,-1000000.0,2365000000.0,582000000.0,3.76,,9703000000.0,14943000000.0,60000000.0,2793000000.0,206000000.0,2365000000.0,2160000000.0,2779000000.0,1679000000.0,-528000000.0,753000000.0,407000000.0,10150000000.0,207000000.0,689000000.0,583000000.0,408000000.0,2815000000.0,-5000000.0,717000000.0,-13000000.0,148000000.0,19966000000.0,148000000.0,9703000000.0,2793000000.0,4223000000.0,6034000000.0,24000000.0,613000000.0,3551000000.0,20000000.0,-111000000.0,-38000000.0,1247000000.0,60000000.0,294000000.0,4000000.0,-3163000000.0,769000000.0,507000000.0,40000000.0,69000000.0,6000000.0,-45000000.0,37000000.0,-369000000.0,,1247000000.0,449300000.0,1709000000.0,3618000000.0,2528000000.0,1999000000.0,5581000000.0,708000000.0,3.74,600000000.0,3199000000.0,507000000.0,317000000.0,446200000.0,166000000.0,0.93,,-2000000.0,1709000000.0,573000000.0,317000000.0,4872000000.0,132000000.0,,839000000.0,-5000000.0,2347000000.0,239000000.0,-6000000.0,597000000.0,4886000000.0,19966000000.0,583000000.0,1999000000.0,10150000000.0,20000000.0,2516000000.0,,-368000000.0,-456000000.0,22000000.0,14135000000.0,,134000000.0,3618000000.0,3618000000.0,437700000.0,634000000.0,3018000000.0,3618000000.0,-1140000000.0,6000000.0,,634000000.0,384000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,9000000.0,3569000000.0,,,,1.12,,806000000.0,,,,,11590000000.0,-66000000.0,1411000000.0,,,473000000.0,3547000000.0,-5000000.0,-181000000.0,,,,10028000000.0,,5360000000.0,,,,84000000.0,,,8000000.0,-1440000000.0,,,-321000000.0,,,,,,667000000.0,15243000000.0,,12000000.0,,2158000000.0,,425000000.0,4893000000.0,-4000000.0,2563000000.0,1204000000.0,,,8574000000.0,,-49000000.0,4789000000.0,,,,,,,744000000.0,428000000.0,,,682000000.0,919000000.0,473000000.0,,-722000000.0,,,,,1940000000.0,,,6230000000.0,,,,2833000000.0,27000000.0,-68000000.0,-329000000.0,,64000000.0,,-1000000.0,,1231000000.0,522000000.0,,,,9000000.0,,,,1298000000.0,,,,,,,314000000.0,,-71000000.0,,,361000000.0,,184000000.0,1.11,,-2000000.0,1699000000.0,612000000.0,,,-197000000.0,,,,,,,246000000.0,,20170000000.0,,1936000000.0,10142000000.0,,,,,,1000000.0,,,130000000.0,3547000000.0,3547000000.0,421900000.0,,3618000000.0,,,6000000.0,,689000000.0,420000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,12000000.0,3719000000.0,,,,3.69,,899000000.0,,,,,11496000000.0,3140000000.0,1500000000.0,,,1492000000.0,5297000000.0,-17000000.0,-174000000.0,,,,9791000000.0,,3923000000.0,,,,715000000.0,,,-4000000.0,-1465000000.0,,,613000000.0,,,,,,763000000.0,16568000000.0,,39000000.0,,2219000000.0,,407600000.0,4904000000.0,18000000.0,2598000000.0,1278000000.0,,,8435000000.0,,-6000000.0,6140000000.0,,,,,,,737000000.0,494000000.0,,,677000000.0,918000000.0,1492000000.0,,-1759000000.0,,,,,0.0,,,7573000000.0,,,,1070000000.0,54000000.0,-78000000.0,-1995000000.0,,64000000.0,,8000000.0,,1297000000.0,515000000.0,,,,7000000.0,,,,1305000000.0,,,,,,,573000000.0,,1750000000.0,,,0.0,,212000000.0,3.66,,-4000000.0,1700000000.0,706000000.0,,,-35000000.0,,,,,,,495000000.0,,19936000000.0,,1876000000.0,10145000000.0,,,,,,10000000.0,,,129000000.0,5297000000.0,5297000000.0,404700000.0,,3547000000.0,,,6000000.0,,683000000.0,359000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,9000000.0,3692000000.0,,,,1.35,,920000000.0,,,,,11227000000.0,-126000000.0,1510000000.0,,,531000000.0,4820000000.0,46000000.0,-166000000.0,,,,9152000000.0,,3874000000.0,,,,277000000.0,,,4000000.0,-611000000.0,,,-354000000.0,,,,,,775000000.0,16909000000.0,,-42000000.0,,2182000000.0,,396800000.0,4771000000.0,1000000.0,2519000000.0,1307000000.0,,,7796000000.0,,-7000000.0,6034000000.0,,,,,,,735000000.0,507000000.0,,,675000000.0,901000000.0,531000000.0,,0.0,,,,,0.0,,,7353000000.0,,,,1496000000.0,12000000.0,-126000000.0,-255000000.0,,68000000.0,,2000000.0,,1258000000.0,418000000.0,,,,17000000.0,,,,1265000000.0,,,,,,,271000000.0,,-477000000.0,,,0.0,,217000000.0,1.34,,-37000000.0,1693000000.0,724000000.0,,,-7000000.0,,,,,,,145000000.0,,19028000000.0,,1825000000.0,9876000000.0,,,,,,12000000.0,,,128000000.0,4820000000.0,4820000000.0,394000000.0,,5297000000.0,,,6000000.0,,594000000.0,-148000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,,9000000.0,3504000000.0,19000000.0,1890000000.0,,1.17,3990000000.0,831000000.0,638000000.0,1476000000.0,251000000.0,194000000.0,10854000000.0,-106000000.0,1390000000.0,,8673000000.0,450000000.0,3990000000.0,-44000000.0,-190000000.0,55000000.0,,733000000.0,8076000000.0,2920000000.0,3533000000.0,,-658000000.0,4799000000.0,64000000.0,-3113000000.0,,2000000.0,-830000000.0,7321000000.0,-20000000.0,-168000000.0,-4346000000.0,-230000000.0,,8076000000.0,10854000000.0,686000000.0,17173000000.0,,46000000.0,-70000000.0,2114000000.0,2946000000.0,389200000.0,4667000000.0,-32000000.0,2293000000.0,638000000.0,7.33,,6819000000.0,17173000000.0,52000000.0,5981000000.0,148000000.0,2293000000.0,1255000000.0,3618000000.0,2946000000.0,-711000000.0,704000000.0,461000000.0,9602000000.0,194000000.0,644000000.0,525000000.0,450000000.0,2678000000.0,-950000000.0,809000000.0,10000000.0,192000000.0,17678000000.0,192000000.0,6819000000.0,5981000000.0,7321000000.0,3533000000.0,-10000000.0,507000000.0,1476000000.0,55000000.0,-89000000.0,-972000000.0,1180000000.0,54000000.0,251000000.0,10000000.0,-3113000000.0,733000000.0,338000000.0,28000000.0,64000000.0,6000000.0,-40000000.0,39000000.0,-45000000.0,,1180000000.0,404600000.0,1686000000.0,3990000000.0,1616000000.0,1799000000.0,5811000000.0,458000000.0,7.28,-830000000.0,3456000000.0,338000000.0,49000000.0,401700000.0,196000000.0,1.16,,-2000000.0,1686000000.0,657000000.0,49000000.0,4799000000.0,169000000.0,,372000000.0,-17000000.0,2699000000.0,250000000.0,-1751000000.0,369000000.0,4667000000.0,17678000000.0,525000000.0,1799000000.0,9602000000.0,-7000000.0,2891000000.0,,-361000000.0,2842000000.0,5000000.0,14484000000.0,,120000000.0,3990000000.0,3990000000.0,386400000.0,512000000.0,4820000000.0,3990000000.0,-3551000000.0,6000000.0,,512000000.0,-658000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,14000000.0,3342000000.0,,,,1.22,,836000000.0,,,,,10955000000.0,-58000000.0,1372000000.0,,,458000000.0,2672000000.0,62000000.0,-186000000.0,,,,6667000000.0,,3744000000.0,,,,96000000.0,,,14000000.0,-1479000000.0,,,-160000000.0,,,,,,697000000.0,17453000000.0,,11000000.0,,1970000000.0,,379200000.0,4498000000.0,-10000000.0,2367000000.0,1083000000.0,,,4978000000.0,,-58000000.0,5845000000.0,,,,,,,675000000.0,458000000.0,,,616000000.0,986000000.0,458000000.0,,,,,,,0.0,,,7211000000.0,,,,1708000000.0,31000000.0,-83000000.0,-1397000000.0,,54000000.0,,4000000.0,,1137000000.0,380000000.0,,,,21000000.0,,,,1187000000.0,,,,,,,442000000.0,,-1318000000.0,,,0.0,,206000000.0,1.21,,-2000000.0,1624000000.0,664000000.0,,,-173000000.0,,,,,,,359000000.0,,15937000000.0,,1733000000.0,9270000000.0,,,,,,1000000.0,,,118000000.0,2672000000.0,2672000000.0,376600000.0,,3990000000.0,,,6000000.0,,670000000.0,-1226000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,10000000.0,3434000000.0,,,,1.31,,869000000.0,,,,,11042000000.0,-103000000.0,1410000000.0,,,480000000.0,2858000000.0,-22000000.0,-179000000.0,,,,7033000000.0,,2746000000.0,,,,61000000.0,,,-9000000.0,-307000000.0,,,-136000000.0,,,,,,730000000.0,17755000000.0,,-18000000.0,,2024000000.0,,368400000.0,4543000000.0,-42000000.0,2412000000.0,1147000000.0,,,5302000000.0,,10000000.0,6994000000.0,,,,,,,680000000.0,480000000.0,,,622000000.0,939000000.0,480000000.0,,,,,,,0.0,,,8296000000.0,,,,819000000.0,16000000.0,-64000000.0,-262000000.0,,55000000.0,,-1000000.0,,1159000000.0,363000000.0,,,,21000000.0,,,,1191000000.0,,,,,,,448000000.0,,186000000.0,,,0.0,,216000000.0,1.3,,-4000000.0,1636000000.0,696000000.0,,,-16000000.0,,,,,,,384000000.0,,16348000000.0,,1679000000.0,9315000000.0,,,,,,2000000.0,,,118000000.0,2858000000.0,2858000000.0,366200000.0,,2672000000.0,,,6000000.0,,533000000.0,-1046000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,9000000.0,3354000000.0,,,,1.4,,904000000.0,,,,,11014000000.0,8000000.0,1401000000.0,,,511000000.0,3001000000.0,-27000000.0,-177000000.0,,,,6969000000.0,,2724000000.0,,,,71000000.0,,,-1000000.0,-216000000.0,,,95000000.0,,,,,,763000000.0,18066000000.0,,-28000000.0,,1953000000.0,,367100000.0,4470000000.0,49000000.0,2339000000.0,1137000000.0,,,5086000000.0,,16000000.0,7000000000.0,,,,,,,638000000.0,511000000.0,,,581000000.0,948000000.0,511000000.0,,-1000000.0,,,,,0.0,,,8290000000.0,,,,812000000.0,1000000.0,-62000000.0,-395000000.0,,59000000.0,,4000000.0,,1160000000.0,342000000.0,,,,21000000.0,,,,1153000000.0,,,,,,,706000000.0,,143000000.0,,,0.0,,214000000.0,1.39,,0.0,1601000000.0,725000000.0,,,32000000.0,,,,,,,644000000.0,,16104000000.0,,1618000000.0,9135000000.0,,,,,,14000000.0,,,120000000.0,3001000000.0,3001000000.0,365100000.0,,2858000000.0,,,6000000.0,,498000000.0,-1370000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
