date,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,annualLongTermDebt,trailingCashDividendsPaid,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,trailingPretaxIncome,quarterlyResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,trailingPurchaseOfBusiness,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,trailingChangeInWorkingCapital,annualGoodwill,annualCapitalStock,annualSaleOfInvestment,annualStockBasedCompensation,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyCashDividendsPaid,annualOperatingIncome,annualNetPPE,trailingGrossProfit,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyDilutedEPS,quarterlyDilutedAverageShares,annualEbitda,annualBasicEPS,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualEndCashPosition,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingEndCashPosition,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualIncomeTaxPayable,trailingOperatingIncome,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingOperatingExpense,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingInterestExpense,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,annualDilutedEPS,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualBasicAverageShares,trailingNetOtherFinancingCharges,quarterlyEbitda,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualInterestExpense,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingResearchAndDevelopment,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTotalNonCurrentAssets,quarterlyOperatingExpense,quarterlyCurrentAssets,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDeferredRevenue,annualGrossProfit,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyTotalRevenue,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,trailingTaxProvision,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualCashDividendsPaid,quarterlyBasicEPS,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCostOfRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,trailingChangeInInventory,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualInvestmentsAndAdvances
2011-03-31,,252200000.0,247200000.0,388600000.0,338600000.0,,1871600000.0,2229100000.0,957300000.0,,,,,1646600000.0,,74800000.0,,,,,,1565500000.0,,9038000000.0,1567700000.0,-15000000.0,1264000000.0,552900000.0,,44500000.0,,5200000.0,,,1800800000.0,1606000000.0,,,,,,,,,,,,,,,,,,184300000.0,,2788700000.0,,,,2793900000.0,,0.64,394600000.0,,,403400000.0,,917100000.0,,,,-64000000.0,,,,27800000.0,,,,2499400000.0,,6400000.0,,8175900000.0,274900000.0,,,,,17241300000.0,252200000.0,5857000000.0,23430600000.0,2283400000.0,,,,,164000000.0,,-537500000.0,,,,,,,,,336800000.0,,,,,565900000.0,616900000.0,-89800000.0,,-43000000.0,,,,,,,,511100000.0,-400000.0,,15254700000.0,,21600000.0,,,-63100000.0,,1153700000.0,-88900000.0,68300000.0,2788700000.0,,4146000000.0,,,816900000.0,6189300000.0,,27200000.0,,193200000.0,,606700000.0,,,,51800000.0,5638600000.0,1389000000.0,-23700000.0,-38300000.0,,299000000.0,4029900000.0,,2721400000.0,,,,,-894400000.0,1651500000.0,-63700000.0,,,,0.65,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,523400000.0,217600000.0,381900000.0,354700000.0,,-1432600000.0,2582500000.0,536200000.0,,,,,1798300000.0,,83300000.0,,,,,,1683400000.0,,10372800000.0,1691600000.0,-17800000.0,1350400000.0,666500000.0,,97300000.0,,7600000.0,,,4008800000.0,1956800000.0,,,,,,,,,,,,,,,,,,,,1356100000.0,,,,1363700000.0,,1.36,384852941.0,,,405900000.0,,2788700000.0,,,,-2600000.0,,,,38900000.0,,,,18500000.0,,9000000.0,,8408100000.0,295500000.0,,,,,19069100000.0,523400000.0,6650600000.0,24073800000.0,2492600000.0,,,,,266000000.0,,-225000000.0,,,,,,,,,305700000.0,,,,,607200000.0,632900000.0,-70900000.0,,-35900000.0,,,,,,,,497100000.0,11300000.0,,15665700000.0,,20300000.0,,,-1500000.0,,1205800000.0,-1277000000.0,-10600000.0,1356100000.0,,1816800000.0,,,900100000.0,5004700000.0,,40900000.0,,205000000.0,,665600000.0,,,,38000000.0,6162000000.0,1509500000.0,-2067600000.0,-414200000.0,,255600000.0,6591300000.0,,2897400000.0,,,,,-983100000.0,-525700000.0,-59200000.0,,,,1.37,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,265400000.0,265300000.0,379500000.0,360700000.0,,-465800000.0,2887800000.0,565300000.0,,,,,1773900000.0,,86800000.0,,,,,,1811000000.0,,12003800000.0,1702200000.0,-19900000.0,1406100000.0,643900000.0,,11900000.0,,8000000.0,,,6115300000.0,2262400000.0,,,,,,,,,,,,,,,,,,229700000.0,,890300000.0,,,,898300000.0,,0.69,382700000.0,,,406300000.0,,1356100000.0,,,,-14500000.0,,,,49500000.0,,,,1018600000.0,,5300000.0,,11795600000.0,298100000.0,,,,,22256900000.0,265400000.0,8058600000.0,26991500000.0,2594400000.0,,,,,-279400000.0,,-225000000.0,,,,,,,,,327300000.0,,,,,619200000.0,610600000.0,-84000000.0,,-103300000.0,,,,,,,,543900000.0,700000.0,,15195900000.0,,18800000.0,,,400000.0,,1271300000.0,-3703500000.0,-32300000.0,890300000.0,,2792500000.0,,,944000000.0,4734600000.0,,53500000.0,,192600000.0,,682600000.0,,,,-600000.0,6427400000.0,1629200000.0,-3608100000.0,998900000.0,,264700000.0,9003100000.0,,2973500000.0,,,,,-965200000.0,2871200000.0,-62600000.0,,,,0.7,,,,,,,,,,,,,,,,,,,,,
2011-12-31,-5142200000.0,288900000.0,289500000.0,373400000.0,637000000.0,,126000000.0,2951200000.0,551700000.0,,5755200000.0,,183300000.0,1816400000.0,,95700000.0,2230900000.0,26833700000.0,,,15038100000.0,1814100000.0,3089200000.0,11988000000.0,1775800000.0,-17900000.0,1355400000.0,691900000.0,863500000.0,4400000.0,1355400000.0,4300000.0,,6716300000.0,5755200000.0,2230900000.0,1814100000.0,,,11988000000.0,406400000.0,47100000.0,80200000.0,158100000.0,-399500000.0,-70600000.0,,1345600000.0,1656200000.0,,4300000.0,1020600000.0,7815900000.0,246900000.0,11725900000.0,1016300000.0,1691000000.0,8706400000.0,31400000.0,1020600000.0,628700000.0,0.77,375900000.0,2165400000.0,3.49,406400000.0,3550600000.0,890300000.0,,1016300000.0,,-26200000.0,,,,59100000.0,,2638800000.0,54900000.0,1272800000.0,1016300000.0,100000.0,1126600000.0,11795600000.0,556000000.0,,,,2951200000.0,22011800000.0,288900000.0,7815900000.0,26833700000.0,2638800000.0,,,551700000.0,-152600000.0,-399500000.0,3643000000.0,-350000000.0,,,,-982600000.0,2654500000.0,,-266500000.0,-107300000.0,375800000.0,-1337500000.0,,,4821900000.0,631800000.0,628700000.0,9300000.0,3.46,29600000.0,,691900000.0,20800000.0,1329900000.0,1816400000.0,380800000.0,,613300000.0,43300000.0,,15038100000.0,99200000.0,19500000.0,175300000.0,-453400000.0,31700000.0,,1357800000.0,-72800000.0,6000000.0,1016300000.0,,3089200000.0,,22011800000.0,982000000.0,4821900000.0,340600000.0,61700000.0,631800000.0,192500000.0,4988600000.0,699600000.0,-235400000.0,107000000.0,11795600000.0,17800000.0,6716300000.0,1656200000.0,800000.0,-999800000.0,,307300000.0,8706400000.0,-32500000.0,3133600000.0,,1019600000.0,,384800000.0,-982600000.0,-446400000.0,-81000000.0,192500000.0,,,0.77,-5698600000.0,917100000.0,6737300000.0,1329900000.0,1424500000.0,1272800000.0,,,,,,,,,,,,,,,
2012-03-31,,277300000.0,277000000.0,367300000.0,392000000.0,,-228000000.0,2937300000.0,564300000.0,,,,,1921200000.0,,91800000.0,,,,,,1894800000.0,,12084500000.0,1753300000.0,-13700000.0,1422300000.0,700600000.0,,55100000.0,,4300000.0,,,5751000000.0,2218700000.0,,,,,,,,,,,,,,,,,,243800000.0,,788300000.0,,,,792600000.0,,1.5,370100000.0,,,408500000.0,,1016300000.0,,,,-69200000.0,,,,57700000.0,,,,924200000.0,,-341900000.0,,11533700000.0,322600000.0,,,,,22053200000.0,277300000.0,7739100000.0,26822700000.0,2680700000.0,,,,,-150900000.0,,-300000000.0,,,,,,,,,370000000.0,,,,,659800000.0,691400000.0,-132300000.0,,-43600000.0,,,,,,,,606500000.0,-900000.0,,15289000000.0,,17300000.0,,,-76900000.0,,1347000000.0,-66200000.0,68300000.0,788300000.0,,2845400000.0,,,977000000.0,4769500000.0,,47600000.0,,227400000.0,,701300000.0,,,,28000000.0,6945600000.0,1665300000.0,-500000.0,-400000.0,,305000000.0,8688300000.0,,3100300000.0,,,,,-1015400000.0,-585000000.0,-69400000.0,,,,1.51,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,233800000.0,292400000.0,367000000.0,507500000.0,,-56000000.0,2817800000.0,545500000.0,,,,,1917000000.0,,94200000.0,,,,,,1803500000.0,,12029800000.0,1733200000.0,-23000000.0,1390700000.0,749200000.0,,8700000.0,,4300000.0,,,5745900000.0,2108100000.0,,,,,,,,,,,,,,,,,,240300000.0,,732300000.0,,,,736600000.0,,0.63,369200000.0,,,408700000.0,,788300000.0,,,,57800000.0,,,,57400000.0,,,,786200000.0,,-157100000.0,,11266900000.0,442200000.0,,,,,21694300000.0,233800000.0,7516500000.0,26361300000.0,2652400000.0,,,,,-457700000.0,,-100000000.0,,,,,,,,,392100000.0,,,,,736200000.0,652600000.0,11800000.0,,-71600000.0,,,,,,,,616100000.0,1900000.0,,15094400000.0,,20200000.0,,,-26400000.0,,1374900000.0,-238500000.0,-20400000.0,732300000.0,,2703200000.0,,,982800000.0,4667000000.0,,39500000.0,,215300000.0,,705200000.0,,,,26000000.0,7131600000.0,1602500000.0,-178200000.0,-1100000.0,,318400000.0,8563700000.0,,3108100000.0,,,,,-1049900000.0,-284000000.0,-65300000.0,,,,0.64,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,290400000.0,299400000.0,362600000.0,479900000.0,,99900000.0,2727500000.0,554800000.0,,,,,2087700000.0,,92000000.0,,,,,,1829200000.0,,12433800000.0,1732300000.0,-16600000.0,1517000000.0,816300000.0,,67500000.0,,4300000.0,,,7037500000.0,2009300000.0,,,,,,,,,,,-47600000.0,,,,,,,245200000.0,,832200000.0,,,,836500000.0,,0.79,365400000.0,,,410600000.0,,732300000.0,,,,-4800000.0,,,,60300000.0,,,,434800000.0,,-342000000.0,,12287500000.0,403900000.0,,,,,22630700000.0,290400000.0,7972200000.0,27578000000.0,2753700000.0,,,,,-200300000.0,,-400000000.0,,,,,,,,,367400000.0,,,,,764600000.0,684300000.0,48300000.0,,-128100000.0,,,,,,,,601900000.0,700000.0,,15290500000.0,,20300000.0,,,-29300000.0,,1353400000.0,-961700000.0,23300000.0,832200000.0,,2522500000.0,,,986000000.0,4947300000.0,,-216200000.0,,208400000.0,,707800000.0,,,,-3000000.0,7374800000.0,1669900000.0,-893700000.0,-500000.0,,296400000.0,9765000000.0,,3085700000.0,,,,,-1083800000.0,558700000.0,-76000000.0,,,,0.8,,,,,,,,,,,,,,,,,,,,,
2012-12-31,-1325800000.0,376400000.0,385800000.0,,660100000.0,,18800000.0,808200000.0,604400000.0,,7031200000.0,,161700000.0,0.0,,98500000.0,2047200000.0,27359800000.0,,,15464700000.0,1804900000.0,2123800000.0,12474500000.0,1873200000.0,-27500000.0,1443300000.0,1162300000.0,983700000.0,122800000.0,1443300000.0,4300000.0,,7697300000.0,7031200000.0,2047200000.0,1804900000.0,,,12474500000.0,413500000.0,1900000.0,78200000.0,254100000.0,-150400000.0,-78400000.0,-46900000.0,1564200000.0,1726400000.0,,4300000.0,855300000.0,7804500000.0,254400000.0,12509900000.0,851000000.0,2039500000.0,9771300000.0,10000000.0,855300000.0,641400000.0,,,2494700000.0,3.24,413500000.0,-917700000.0,832200000.0,,851000000.0,,28200000.0,,,,66200000.0,,2852000000.0,1100000.0,93100000.0,851000000.0,9800000.0,1269400000.0,11979900000.0,555700000.0,,,,2740100000.0,22609800000.0,376400000.0,7804500000.0,27444600000.0,2852000000.0,,,559800000.0,-307400000.0,-150400000.0,3952700000.0,-350000000.0,,,,-1125600000.0,2828700000.0,,-315100000.0,12000000.0,431000000.0,-1150000000.0,,,4794600000.0,549300000.0,641400000.0,37900000.0,3.21,-58300000.0,,1162300000.0,18100000.0,1177900000.0,2030700000.0,363800000.0,,664100000.0,-2500000.0,,15464700000.0,-165300000.0,20400000.0,241600000.0,-1203800000.0,72700000.0,,1386100000.0,-59400000.0,-61200000.0,851000000.0,,2093300000.0,,22565200000.0,955100000.0,4834800000.0,376400000.0,-15400000.0,691100000.0,196500000.0,5516900000.0,856600000.0,-28500000.0,11000000.0,11895100000.0,-42300000.0,7697300000.0,1726400000.0,-11000000.0,496800000.0,,343500000.0,9886600000.0,-59900000.0,3259300000.0,,1258400000.0,,366600000.0,-1125600000.0,-607400000.0,-104400000.0,196500000.0,,-142200000.0,,-1083400000.0,1016300000.0,6993000000.0,1177900000.0,1724400000.0,93100000.0,,,,,,,,,,,,,,,
2013-03-31,,336200000.0,340800000.0,358100000.0,298300000.0,,153100000.0,2784000000.0,583800000.0,,,,,1908800000.0,,98200000.0,,,,,,1904500000.0,,12444100000.0,1799100000.0,-8500000.0,1474600000.0,1022100000.0,,101800000.0,,4200000.0,,,6724400000.0,1997600000.0,,,,,,,,,,,-54000000.0,,,,,,,251000000.0,,1004100000.0,,,,1008300000.0,,0.93,361700000.0,,,416500000.0,,851000000.0,,,,-130800000.0,,,,64400000.0,,,,394000000.0,,16200000.0,,11811200000.0,232300000.0,,,,,22274600000.0,336200000.0,7560900000.0,27410700000.0,2849400000.0,,,,,-329300000.0,,-89800000.0,,,,,,,,,408600000.0,,,,,748700000.0,660600000.0,-291600000.0,,-16000000.0,,,,,,,,658300000.0,-300000.0,,15599500000.0,,20400000.0,,,-67900000.0,,1392400000.0,-67100000.0,42500000.0,1004100000.0,,2302800000.0,,,983800000.0,5136100000.0,,14900000.0,,226100000.0,,693600000.0,,,,2100000.0,7979500000.0,1685800000.0,-3800000.0,-500000.0,,342900000.0,9508400000.0,,3191500000.0,,,,,-1163600000.0,-27800000.0,-66000000.0,,,,0.94,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,277400000.0,277600000.0,360000000.0,478400000.0,,404800000.0,2742700000.0,578800000.0,,,,,1969600000.0,,96700000.0,,,,,,1901500000.0,,12390200000.0,1820900000.0,-59600000.0,1487100000.0,1105500000.0,,70500000.0,,4200000.0,,,6721100000.0,1945800000.0,,,,,,,,,,,-53900000.0,,,,,,,249200000.0,,1408900000.0,,,,1413100000.0,,0.76,363500000.0,,,418100000.0,,1004100000.0,,,,-8200000.0,,,,64400000.0,,,,393300000.0,,13600000.0,,11826700000.0,412800000.0,,,,,21988000000.0,277400000.0,7330200000.0,27629500000.0,2898400000.0,,,,,-456000000.0,,0.0,,,,,,,,,396900000.0,,,,,839800000.0,648900000.0,-34000000.0,,-49000000.0,,,,,,,,593600000.0,600000.0,,15802800000.0,,23300000.0,,,-29700000.0,,1419200000.0,-65300000.0,-9200000.0,1408900000.0,,2362900000.0,,,1022300000.0,5641500000.0,,35500000.0,,215200000.0,,734400000.0,,,,2400000.0,8202600000.0,1688800000.0,-900000.0,-1800000.0,,280000000.0,9463800000.0,,3240100000.0,,,,,-1209600000.0,29900000.0,-65600000.0,,,,0.77,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,317600000.0,317700000.0,361200000.0,505500000.0,,482100000.0,2664300000.0,609900000.0,,,,,2059400000.0,,95900000.0,,,,,,1945100000.0,,12495300000.0,1788200000.0,-27300000.0,1546800000.0,1188800000.0,,32600000.0,,4200000.0,,,6717900000.0,1852600000.0,,,,,,,,,,,-54100000.0,,,,,,,250400000.0,,1845600000.0,,,,1849800000.0,,0.86,367300000.0,,,419000000.0,,1408900000.0,,,,-16300000.0,,,,64300000.0,,,,393600000.0,,9100000.0,,11835200000.0,449200000.0,,,,,22062100000.0,317600000.0,7248200000.0,28272500000.0,2992600000.0,,,,,-150400000.0,,0.0,,,,,,,,,403500000.0,,,,,868700000.0,672700000.0,61200000.0,,-139500000.0,,,,,,,,633700000.0,-16100000.0,,16437300000.0,,22900000.0,,,-32100000.0,,1403600000.0,-60900000.0,15800000.0,1845600000.0,,2453000000.0,,,1000100000.0,6210400000.0,,17300000.0,,197900000.0,,713200000.0,,,,1300000.0,8465700000.0,1708700000.0,-800000.0,0.0,,319000000.0,9382200000.0,,3191800000.0,,,,,-1283900000.0,-15600000.0,-56300000.0,,,,0.88,,,,,,,,,,,,,,,,,,,,,
2013-12-31,-263300000.0,342100000.0,343000000.0,361800000.0,728500000.0,,3980400000.0,2403200000.0,649800000.0,,6308700000.0,,88700000.0,2129600000.0,,104700000.0,1609900000.0,31876200000.0,,,16856100000.0,1942300000.0,6308200000.0,12503300000.0,1931000000.0,-38300000.0,1494500000.0,1247900000.0,999900000.0,25500000.0,1494500000.0,4500000.0,,8753300000.0,6308700000.0,1609900000.0,1942300000.0,,,12503300000.0,369600000.0,7600000.0,90900000.0,230400000.0,-77200000.0,-133700000.0,-54200000.0,1687300000.0,1767400000.0,,4500000.0,5830500000.0,7071300000.0,249300000.0,13090300000.0,5826000000.0,2010700000.0,8711900000.0,47000000.0,5830500000.0,691500000.0,0.92,370900000.0,2581500000.0,3.53,369600000.0,3310000000.0,1845600000.0,,5826000000.0,,7400000.0,,,,69000000.0,,3081100000.0,9800000.0,4178600000.0,5826000000.0,-8000000.0,1319500000.0,15020100000.0,634000000.0,,,,2403200000.0,21991800000.0,342100000.0,7071300000.0,31876200000.0,3081100000.0,,,649800000.0,-472600000.0,-77200000.0,4063800000.0,0.0,,,,-1313700000.0,2905200000.0,,-282400000.0,-147900000.0,478300000.0,-89800000.0,,,9884400000.0,617100000.0,691500000.0,384900000.0,3.48,-268100000.0,,1247900000.0,30900000.0,1273300000.0,2129600000.0,360300000.0,,695900000.0,25600000.0,,16856100000.0,5020400000.0,24300000.0,262100000.0,-1000000.0,57500000.0,,1535900000.0,-70000000.0,-2100000.0,5826000000.0,,6308200000.0,,21991800000.0,1057600000.0,9884400000.0,395500000.0,21000000.0,617100000.0,198900000.0,5751100000.0,764000000.0,120500000.0,40400000.0,15020100000.0,34600000.0,8753300000.0,1767400000.0,-5900000.0,-1000000.0,,377600000.0,8711900000.0,-72200000.0,3466900000.0,,1279100000.0,,365800000.0,-1313700000.0,3323500000.0,-94500000.0,198900000.0,,-216200000.0,0.95,-11400000.0,805600000.0,7339200000.0,1273300000.0,1728300000.0,4178600000.0,,,,,,,,,,,,,,,
2014-03-31,,543100000.0,543100000.0,393300000.0,101200000.0,,-4328800000.0,5114700000.0,833000000.0,,,,,3225800000.0,,149700000.0,,,,,,2695500000.0,,19529500000.0,2191800000.0,587000000.0,2060500000.0,1658500000.0,,2942000000.0,,25500000.0,,,15196900000.0,3985600000.0,,,,,,,,,,,-54900000.0,,,,,,,365600000.0,,1497200000.0,,,,1522700000.0,,1.36,398400000.0,,,406800000.0,,5826000000.0,,,,-192600000.0,,,,117800000.0,,,,2165700000.0,,48400000.0,,25703100000.0,-3500000.0,,,,,38827600000.0,543100000.0,15976400000.0,46133700000.0,3835600000.0,,,,,-62800000.0,,0.0,401900000.0,33000000.0,,,,,,,293300000.0,,,,,1027400000.0,828800000.0,18100000.0,,-207000000.0,,,,,,,,1257800000.0,33100000.0,,20430600000.0,,25200000.0,,,-32100000.0,,1711700000.0,-12067900000.0,-9800000.0,1497200000.0,,5391500000.0,,,1418400000.0,7306100000.0,,140900000.0,,336600000.0,,982800000.0,,,,231300000.0,9236300000.0,2488700000.0,-13056300000.0,-600900000.0,,774400000.0,20311600000.0,,3903500000.0,,,,,-1346900000.0,7635100000.0,-104700000.0,,,,1.38,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,278500000.0,278500000.0,399400000.0,888700000.0,,-912300000.0,4917200000.0,836100000.0,,,,,3160500000.0,,183700000.0,,,,,,2660100000.0,,19439300000.0,2361000000.0,-59400000.0,1933800000.0,1674700000.0,,0.0,,21000000.0,,,12502000000.0,3788300000.0,,,,,,,,,,,-59800000.0,,,,,,,434800000.0,,584900000.0,,,,605900000.0,,0.69,403100000.0,,,407200000.0,,1497200000.0,,,,38900000.0,,,,129100000.0,,,,3075100000.0,,2300000.0,,23654800000.0,813200000.0,,,,,38369000000.0,278500000.0,15621600000.0,44313400000.0,3889500000.0,,,,,-111700000.0,,0.0,293400000.0,32000000.0,,,,,,,409000000.0,,,,,744600000.0,849900000.0,244100000.0,,-253400000.0,,,,,,,,800400000.0,66100000.0,,20658600000.0,,30800000.0,,,-21700000.0,,1960900000.0,-6200000.0,13200000.0,584900000.0,,6235600000.0,,,1551900000.0,5944400000.0,,188900000.0,,342500000.0,,1024600000.0,,,,-42000000.0,9454600000.0,2472000000.0,1800000.0,-1870000000.0,,236500000.0,17419200000.0,,4321900000.0,,,,,-1417500000.0,-1814200000.0,-75500000.0,,,,0.7,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,471600000.0,469900000.0,399900000.0,676000000.0,,-50600000.0,4569500000.0,819700000.0,,,,,3133600000.0,,175200000.0,,,,,,2507100000.0,,19046800000.0,2127000000.0,115800000.0,1913700000.0,1665600000.0,,0.0,,9300000.0,,,11388600000.0,3473100000.0,,,,,,,,,,,-60100000.0,,,,,,,455700000.0,,534300000.0,,,,543600000.0,,1.17,403700000.0,,,408000000.0,,584900000.0,,,,36400000.0,,,,116800000.0,,,,3088500000.0,,2900000.0,,22180200000.0,585300000.0,,,,,36970900000.0,471600000.0,14698300000.0,42690800000.0,3834100000.0,,,,,-724300000.0,,0.0,324000000.0,19400000.0,,,,,,,529700000.0,,,,,755500000.0,818100000.0,-18600000.0,,-123400000.0,,,,,,,,1111700000.0,31400000.0,,20510600000.0,,30600000.0,,,-55300000.0,,2044400000.0,417400000.0,-6700000.0,534300000.0,,6222100000.0,,,1514700000.0,5719900000.0,,26600000.0,,325900000.0,,976600000.0,,,,69300000.0,9866000000.0,2406100000.0,-1600000.0,-987600000.0,,539200000.0,15958100000.0,,4171400000.0,,,,,-1428000000.0,-1114100000.0,-90700000.0,,,,1.18,,,,,,,,,,,,,,,,,,,,,
2014-12-31,-11782700000.0,601200000.0,604000000.0,,953700000.0,,809200000.0,1171900000.0,933100000.0,,12351600000.0,,392900000.0,0.0,,182500000.0,3430700000.0,42639400000.0,,,20548100000.0,2473600000.0,5404500000.0,18842600000.0,2400900000.0,-28800000.0,1859500000.0,1839700000.0,1684800000.0,0.0,1859500000.0,8500000.0,,10406900000.0,12351600000.0,3430700000.0,2473600000.0,,,18842600000.0,408500000.0,88600000.0,117100000.0,2942000000.0,-1285000000.0,614600000.0,-60000000.0,1904800000.0,2426500000.0,,8500000.0,1352000000.0,14110100000.0,428700000.0,16889600000.0,1343500000.0,2619600000.0,16686800000.0,1200000.0,1352000000.0,820700000.0,,,4251900000.0,4.76,408500000.0,4796100000.0,534300000.0,,1343500000.0,,-28100000.0,,,,116200000.0,,3868900000.0,133900000.0,2212400000.0,1343500000.0,3500000.0,2087200000.0,22304000000.0,797000000.0,165100000.0,,,4335200000.0,36312300000.0,601200000.0,14110100000.0,42852100000.0,3868900000.0,,,858700000.0,-743700000.0,-1285000000.0,6014200000.0,0.0,165100000.0,4200000.0,,-1442400000.0,3991400000.0,,-427600000.0,-145400000.0,672800000.0,0.0,,,6401500000.0,551400000.0,820700000.0,-75700000.0,4.71,-38000000.0,,1839700000.0,57100000.0,1894400000.0,3192100000.0,398200000.0,,1082000000.0,-900000.0,,20548100000.0,-4482500000.0,30500000.0,479900000.0,-4715900000.0,-700000.0,,2091900000.0,-126000000.0,4500000.0,1343500000.0,,5349800000.0,,36237900000.0,1419100000.0,6539800000.0,691100000.0,10200000.0,716400000.0,311900000.0,7919000000.0,1236600000.0,289800000.0,191700000.0,22091300000.0,-66900000.0,10406900000.0,2426500000.0,-4000000.0,-970900000.0,,537100000.0,16954200000.0,-109800000.0,4492800000.0,,1895500000.0,,402300000.0,-1442400000.0,89300000.0,-156700000.0,311900000.0,,-234800000.0,,-13060100000.0,5826000000.0,8970600000.0,1894400000.0,2192000000.0,2212400000.0,,,,,,,,,,,,,,,
